date,jcd,rno,source_type,snapshot_type,source_url,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-04-23,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260423&jcd=01&rno=1,51.5,117.8,374.7,21.0,125.9,264.4,8.5,18.5,404.1,186.2,492.2,1285.0,38.7,53.4,556.5,28.4,64.3,172.2,23.5,35.6,776.8,21.4,118.6,493.8,129.9,244.1,407.5,29.4,193.4,352.5,131.4,212.4,368.2,160.7,500.4,1319.0,210.3,290.1,406.3,40.9,159.6,254.9,256.7,389.4,637.3,38.2,250.2,616.3,11.9,30.9,415.4,320.7,760.9,1657.0,101.5,163.5,353.4,278.7,668.8,1936.0,28.6,54.0,542.3,397.7,806.2,1734.0,19.6,49.0,578.0,378.5,1028.0,2259.0,80.4,149.2,776.8,30.2,71.4,177.5,238.6,406.3,734.7,36.4,108.9,204.0,59.1,111.8,909.4,285.1,548.3,1368.0,101.1,197.0,1242.0,32.2,65.4,246.9,74.0,128.3,1232.0,37.7,185.5,538.4,332.1,626.6,1296.0,45.8,294.7,710.2,61.2,123.2,1263.0,327.0,943.9,2130.0,156.9,231.2,1657.0,47.8,159.0,343.6
2026-04-23,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260423&jcd=01&rno=2,16.3,10.8,46.5,38.7,775.7,2407.0,18.9,11.5,47.0,60.5,841.2,4231.0,149.6,95.3,223.7,156.7,560.8,2738.0,374.3,208.1,723.5,415.6,1057.0,2634.0,35.9,16.4,31.9,29.4,677.8,2366.0,39.7,9.8,14.3,24.6,594.2,2792.0,279.8,69.4,123.3,87.1,478.2,1861.0,684.5,175.2,325.5,236.6,1342.0,3989.0,37.5,16.5,35.2,52.3,1090.0,3103.0,45.8,11.2,18.6,28.9,771.5,3878.0,272.2,72.0,114.9,127.1,900.9,2849.0,631.8,152.2,338.1,385.7,2252.0,4654.0,513.3,292.1,511.5,195.0,612.4,3103.0,681.1,251.1,331.6,129.7,456.3,2181.0,526.9,217.5,403.5,224.8,802.5,2909.0,1369.0,807.1,1485.0,446.1,1586.0,3247.0,900.9,742.7,1551.0,821.4,1623.0,2971.0,1439.0,701.7,1551.0,668.1,2115.0,3989.0,1329.0,545.4,1135.0,1163.0,2634.0,2971.0,1912.0,1410.0,1994.0,826.2,2216.0,2685.0
2026-04-23,01,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260423&jcd=01&rno=3,11.4,13.6,30.9,131.0,93.6,1264.0,28.5,25.0,46.4,157.0,115.3,2614.0,28.8,24.3,47.0,175.9,156.4,2706.0,218.8,189.9,356.2,577.7,430.9,2571.0,20.6,17.4,28.9,116.6,107.7,1094.0,31.1,16.5,25.7,90.5,95.0,1101.0,40.5,16.4,29.4,114.0,120.2,1836.0,273.5,172.5,228.8,449.7,463.2,1977.0,63.4,55.5,68.7,171.5,169.8,2804.0,75.5,35.8,49.7,113.6,114.9,2142.0,118.8,52.2,68.4,192.1,184.5,3856.0,459.1,318.7,379.9,720.8,710.9,2528.0,70.1,45.6,61.9,168.2,202.9,2113.0,91.2,44.3,53.6,139.9,162.5,1977.0,132.8,62.2,89.1,199.3,209.6,2966.0,452.3,320.7,396.5,444.5,607.3,2302.0,515.9,567.1,771.3,1056.0,1035.0,2142.0,934.9,724.2,767.4,946.4,1186.0,2203.0,982.5,946.4,1094.0,1415.0,1365.0,2571.0,970.2,748.8,1008.0,1056.0,1428.0,2706.0
2026-04-23,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260423&jcd=01&rno=4,36.3,11.7,97.4,601.2,121.5,1257.0,89.8,45.1,285.9,956.7,190.1,2817.0,42.8,12.8,127.6,641.8,345.7,1950.0,159.2,57.4,387.0,1007.0,304.8,1568.0,69.3,15.2,54.9,391.0,66.8,1267.0,220.7,23.0,69.7,320.2,36.7,859.4,101.4,5.9,20.7,257.3,132.7,1536.0,423.7,32.7,80.9,613.3,95.3,720.9,284.8,100.3,440.9,809.1,176.2,2925.0,479.8,56.8,179.1,465.2,63.3,1049.0,386.0,52.9,248.1,591.9,295.9,2668.0,742.0,145.8,679.1,1049.0,214.8,1358.0,103.4,17.2,116.8,576.2,513.9,2028.0,152.7,8.5,37.9,330.6,307.9,1789.0,335.0,30.4,172.0,685.2,582.8,3537.0,437.1,27.8,135.4,768.2,756.8,2716.0,576.2,233.6,1034.0,1267.0,396.1,2083.0,813.4,121.3,262.2,1034.0,206.4,813.4,831.2,285.9,1041.0,2001.0,318.9,1408.0,813.4,98.2,310.4,1618.0,633.8,2668.0
2026-04-23,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260423&jcd=01&rno=5,57.4,413.1,409.5,39.9,294.2,323.2,20.3,199.2,167.8,41.8,311.7,441.2,52.5,448.3,324.8,15.1,87.9,111.3,71.0,430.8,356.2,19.5,150.4,200.2,61.9,664.0,613.6,119.4,568.3,697.5,22.2,721.8,614.7,326.1,1093.0,1346.0,53.9,1209.0,851.8,160.6,440.6,721.8,77.4,1299.0,1146.0,199.0,633.5,977.4,10.9,248.7,212.4,157.8,941.3,995.0,14.1,548.5,502.8,357.0,1398.0,1861.0,7.7,422.6,278.6,176.5,661.3,777.8,9.2,462.7,310.2,221.1,1245.0,1357.0,75.2,874.2,712.5,25.0,88.5,121.0,69.4,1600.0,1086.0,84.6,238.8,460.8,23.6,661.3,522.6,101.2,279.1,573.2,58.3,1086.0,874.2,24.7,86.6,144.1,101.6,968.8,567.3,37.4,221.4,369.8,134.5,1840.0,1453.0,136.8,489.4,800.3,33.2,912.8,531.0,205.8,772.3,1058.0,62.6,1309.0,1082.0,36.9,132.2,223.2
2026-04-23,01,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260423&jcd=01&rno=6,5.4,87.8,102.2,110.7,1499.0,225.4,4.4,74.1,117.4,202.2,1744.0,339.3,163.6,591.1,664.5,612.5,1253.0,315.3,15.0,134.6,206.1,178.5,2070.0,1134.0,7.7,264.6,259.0,234.2,2154.0,447.6,7.3,532.3,576.2,713.3,3689.0,1565.0,192.2,2139.0,1844.0,1289.0,3028.0,1142.0,17.9,886.6,975.6,551.5,4938.0,3378.0,7.1,241.8,297.2,432.5,2999.0,984.6,12.9,675.7,604.4,984.6,3776.0,1528.0,212.2,2229.0,2057.0,2791.0,5095.0,1689.0,19.7,716.4,874.6,1073.0,6293.0,3914.0,601.0,2006.0,2292.0,1258.0,2057.0,648.4,746.4,4115.0,2972.0,1957.0,3776.0,966.8,626.9,2815.0,3566.0,3527.0,6550.0,1565.0,710.1,4720.0,4585.0,2276.0,4223.0,2183.0,31.5,417.9,599.9,361.8,4223.0,3527.0,42.5,1452.0,1055.0,534.9,7828.0,5836.0,44.3,1028.0,1229.0,1193.0,7642.0,5262.0,365.5,3821.0,3116.0,2111.0,4651.0,5349.0
2026-04-23,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260423&jcd=01&rno=7,12.2,50.9,57.3,56.4,1331.0,110.2,14.4,53.7,49.4,59.5,913.0,125.0,224.1,407.5,278.1,201.7,863.2,60.7,15.1,56.3,46.6,28.3,837.8,413.4,12.5,93.4,111.8,102.7,1573.0,194.4,12.7,159.3,153.7,226.6,1112.0,383.4,148.4,537.4,556.3,493.7,1802.0,216.4,13.6,139.0,133.6,101.5,2034.0,968.9,17.8,114.0,100.1,120.5,1266.0,241.6,19.3,243.8,174.8,259.6,1260.0,466.2,203.3,865.8,599.7,654.8,2877.0,301.7,13.7,164.9,114.2,134.6,3165.0,1476.0,620.6,1243.0,852.9,499.7,1196.0,61.7,567.4,1047.0,907.2,741.8,2316.0,125.0,552.0,1177.0,1737.0,1130.0,2455.0,170.7,531.4,1306.0,1312.0,294.2,1139.0,218.9,28.1,174.9,125.2,29.5,1177.0,871.1,32.6,290.3,197.1,61.5,3165.0,1769.0,25.8,239.9,145.7,77.4,3237.0,1992.0,282.0,1233.0,850.3,122.1,1431.0,520.7
2026-04-23,01,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260423&jcd=01&rno=8,32.6,152.0,69.7,318.4,37.7,3871.0,53.7,279.8,49.2,228.3,16.9,3943.0,26.1,121.7,16.1,104.6,41.3,4305.0,483.8,1073.0,349.8,850.7,189.9,1772.0,23.0,199.3,159.0,470.9,86.8,4741.0,25.3,321.3,206.4,558.8,82.8,7032.0,7.5,130.7,75.6,246.1,154.7,5023.0,310.2,1374.0,895.8,1491.0,528.1,5083.0,82.5,465.7,77.9,228.5,21.2,4688.0,59.5,485.5,155.7,379.4,47.7,6205.0,36.7,303.5,42.9,100.4,38.4,5209.0,554.4,1654.0,510.8,1044.0,219.1,3835.0,18.5,143.2,15.3,91.7,77.8,5479.0,8.5,131.2,37.1,157.8,141.8,4964.0,22.8,231.0,25.3,93.8,74.9,7275.0,198.9,1110.0,180.2,543.7,421.5,4688.0,1060.0,2526.0,1411.0,2018.0,499.3,1750.0,1041.0,3669.0,1592.0,2268.0,956.8,3487.0,1365.0,3057.0,1772.0,3575.0,671.9,3102.0,782.8,2992.0,903.5,1780.0,1014.0,2950.0
2026-04-23,01,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260423&jcd=01&rno=9,320.0,1213.0,811.9,1091.0,237.0,268.8,371.2,1383.0,312.6,497.9,47.2,47.0,319.2,1881.0,127.5,295.5,81.8,100.1,281.9,1057.0,134.9,284.2,15.6,26.4,222.2,1765.0,1333.0,1475.0,735.6,1007.0,30.3,4335.0,2452.0,2528.0,1526.0,2148.0,12.2,3053.0,2187.0,2415.0,1691.0,2157.0,10.9,3678.0,2856.0,2083.0,730.1,1238.0,305.3,2403.0,690.6,897.4,110.4,136.7,41.0,4454.0,2978.0,3072.0,933.7,1145.0,28.6,4374.0,792.0,1007.0,384.7,437.0,26.7,3280.0,780.5,890.8,84.5,136.6,187.2,2502.0,203.4,401.9,230.9,255.6,14.1,2806.0,1618.0,1740.0,976.9,1062.0,26.4,3884.0,654.3,822.9,452.9,471.8,7.4,2924.0,238.4,333.9,202.9,258.3,163.9,2380.0,231.2,415.6,13.8,26.3,11.1,3734.0,2120.0,1957.0,155.5,246.5,23.9,4046.0,629.7,916.0,34.3,56.9,9.6,2727.0,305.3,435.0,69.5,111.5
2026-04-23,01,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260423&jcd=01&rno=10,5.7,17.6,72.5,113.6,106.1,1092.0,6.7,17.6,144.1,314.6,203.0,3642.0,7.7,19.1,101.6,194.0,211.0,2503.0,40.7,82.8,401.5,385.5,293.5,1946.0,15.6,42.9,86.0,127.6,159.5,1211.0,39.7,70.7,115.1,278.8,341.2,2827.0,31.5,73.2,114.0,186.9,362.6,2015.0,145.2,198.5,328.2,326.5,562.6,3228.0,19.2,64.9,237.3,523.2,360.8,4117.0,52.4,129.8,172.9,420.9,412.0,2914.0,46.9,122.6,237.9,603.8,777.3,4240.0,126.1,238.7,603.2,1143.0,857.1,5119.0,21.9,63.3,189.6,289.6,460.1,2680.0,51.0,122.2,151.8,259.9,446.0,2089.0,67.5,163.2,318.8,673.2,1118.0,4209.0,148.2,323.7,498.0,501.9,861.0,3738.0,224.3,405.3,1183.0,991.7,759.7,2525.0,454.6,712.9,1101.0,725.7,1274.0,4240.0,395.1,653.1,1827.0,2152.0,1770.0,5981.0,393.2,796.9,1040.0,959.8,1671.0,5517.0
