date,jcd,rno,source_type,snapshot_type,source_url,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-04-30,03,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260430&jcd=03&rno=1,6.7,23.2,35.8,123.6,140.4,574.3,12.0,36.3,37.9,108.4,149.0,648.9,12.0,36.9,37.1,119.9,235.7,1086.0,69.6,217.7,202.5,365.4,474.7,1182.0,9.4,62.9,65.4,220.8,229.2,854.1,11.5,123.9,107.4,294.3,375.7,1135.0,12.8,127.2,104.6,274.9,455.3,1903.0,67.0,428.0,498.4,713.8,1046.0,1611.0,29.5,135.4,74.8,170.4,225.6,921.1,26.2,180.2,133.2,281.1,400.5,1397.0,35.9,232.1,98.6,230.5,446.1,1350.0,105.0,581.0,382.1,708.8,1427.0,2530.0,30.8,150.0,97.6,165.4,323.4,1561.0,34.4,244.0,160.0,243.4,503.4,2408.0,55.5,291.7,149.1,231.0,444.1,1052.0,140.6,703.8,535.8,540.2,1448.0,2172.0,175.0,638.6,574.3,745.8,1009.0,1693.0,195.9,783.8,1035.0,1162.0,1350.0,2738.0,243.1,1116.0,790.0,1204.0,1249.0,2595.0,235.7,951.8,904.4,1046.0,1611.0,2172.0
2026-04-30,03,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260430&jcd=03&rno=2,22.7,70.4,72.4,64.1,684.2,99.1,19.4,53.2,44.6,63.9,618.5,93.7,68.2,162.8,116.4,129.7,491.4,84.0,20.3,51.1,39.0,38.0,513.5,294.3,22.9,118.5,117.3,122.6,958.4,154.9,15.6,154.0,139.7,243.3,1173.0,263.2,44.8,330.8,285.6,383.3,1237.0,218.1,16.7,121.3,115.2,115.4,1055.0,732.1,24.1,100.6,57.0,90.8,807.4,121.2,19.8,145.1,109.8,187.2,1287.0,277.7,48.9,348.2,160.6,273.5,1012.0,148.7,16.1,87.3,49.5,90.0,1055.0,634.1,150.3,429.9,266.8,213.5,558.0,107.1,120.5,787.1,535.4,427.0,1195.0,201.0,108.0,635.7,319.4,439.0,1029.0,162.6,117.6,368.2,272.3,195.4,569.4,347.3,35.3,97.5,62.5,47.9,627.7,543.5,30.1,158.9,129.4,84.9,1184.0,1162.0,27.5,121.9,71.5,85.1,1037.0,930.0,92.8,357.2,220.0,152.6,612.4,527.5
2026-04-30,03,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260430&jcd=03&rno=3,12.2,34.2,26.7,124.3,147.2,2304.0,23.7,53.6,24.2,89.1,109.5,2130.0,24.8,53.3,22.6,123.8,199.9,2263.0,123.4,220.0,113.5,287.0,410.8,2509.0,9.2,45.7,49.0,198.0,219.6,3053.0,9.7,67.1,63.9,232.1,252.4,2560.0,10.3,63.0,59.1,334.8,542.7,2509.0,64.1,258.3,226.5,572.1,679.5,3520.0,30.6,117.6,50.6,127.1,145.0,2263.0,21.3,109.4,74.9,202.2,258.6,2880.0,35.2,176.1,68.1,212.2,357.5,2560.0,117.6,327.4,207.7,517.2,679.5,2880.0,46.6,162.3,55.4,198.8,373.3,2560.0,26.9,143.5,89.8,360.5,677.7,2509.0,54.7,258.3,94.6,284.8,460.8,2880.0,145.1,504.9,218.7,502.9,820.3,3727.0,342.5,704.1,452.6,625.8,807.2,2586.0,256.8,622.7,636.8,825.6,1069.0,3053.0,276.7,596.4,456.7,844.9,1136.0,3091.0,305.3,868.0,460.8,889.3,1377.0,3379.0
2026-04-30,03,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260430&jcd=03&rno=4,7.9,76.4,86.8,295.7,39.0,421.0,39.9,171.8,209.2,442.9,63.3,730.8,5.5,54.9,71.2,241.8,161.7,979.0,21.4,137.2,207.9,361.5,67.9,348.0,11.3,158.0,179.9,502.7,82.0,712.9,44.1,520.6,532.8,1218.0,232.0,1810.0,10.3,227.8,237.6,741.4,493.0,2465.0,30.7,581.3,573.1,1247.0,239.8,1189.0,79.7,480.3,441.0,688.9,138.9,1461.0,106.1,664.3,657.9,1203.0,284.2,2526.0,68.2,808.8,509.0,849.0,623.8,3468.0,107.5,1049.0,835.2,1196.0,379.6,1719.0,8.3,119.1,138.6,308.1,316.7,1382.0,12.7,283.8,267.4,563.7,467.1,3468.0,53.7,427.2,435.3,703.1,849.0,4547.0,18.2,355.8,320.7,494.2,550.0,2657.0,58.0,441.0,527.3,684.3,139.7,312.4,81.4,1028.0,746.8,1538.0,240.1,784.0,165.9,1263.0,921.7,1810.0,399.6,1130.0,50.7,594.8,653.7,1065.0,639.4,1748.0
2026-04-30,03,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260430&jcd=03&rno=5,16.5,30.6,115.4,76.1,307.7,67.2,11.2,18.3,177.4,209.6,489.2,213.3,39.1,62.9,223.4,182.4,427.9,99.2,9.8,17.6,147.8,65.4,221.1,234.2,27.6,102.3,192.5,96.1,432.6,85.9,38.1,162.8,280.2,309.1,843.2,236.7,57.5,281.4,382.5,264.2,728.5,136.4,27.9,122.5,253.7,87.8,399.5,265.2,22.8,56.4,351.9,436.4,762.1,418.0,47.3,138.2,344.6,419.8,1048.0,494.1,66.8,184.8,483.3,728.5,1278.0,577.7,20.1,53.0,326.9,348.2,1026.0,917.4,81.3,204.0,399.5,259.0,697.7,162.8,95.9,438.4,488.0,302.0,723.2,155.9,136.8,347.0,635.1,551.9,1119.0,465.1,54.3,184.1,392.3,182.3,469.5,358.3,19.1,42.4,251.4,72.8,249.2,351.3,40.9,126.7,326.4,81.3,361.6,387.7,29.3,69.9,388.5,264.9,683.3,768.0,60.7,154.5,508.1,193.7,445.3,521.4
2026-04-30,03,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260430&jcd=03&rno=6,8.6,19.4,20.1,256.4,463.5,51.5,45.9,67.7,66.1,237.4,377.9,51.6,51.8,87.0,55.8,524.4,856.7,187.8,19.8,36.0,24.7,341.6,455.7,232.7,8.9,34.4,32.5,368.5,444.6,74.2,32.7,118.2,114.9,419.5,527.8,72.7,34.3,110.4,99.2,945.8,1268.0,255.6,13.8,47.2,46.7,521.1,592.8,284.0,108.6,237.1,187.6,335.3,380.5,68.6,80.3,241.3,228.2,435.1,574.1,77.1,187.0,495.8,312.8,747.1,1076.0,275.4,90.1,287.0,185.7,441.0,498.8,248.3,151.0,268.6,148.8,696.3,1105.0,396.2,103.4,300.2,196.2,919.2,1636.0,498.8,241.7,564.2,366.8,775.5,1588.0,508.1,130.3,320.2,156.7,533.0,1035.0,733.7,34.0,75.2,44.7,410.1,444.6,432.8,28.8,70.1,55.2,526.1,552.8,511.3,102.3,224.4,157.6,531.2,404.0,406.0,110.7,244.2,125.7,459.6,826.4,798.2
2026-04-30,03,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260430&jcd=03&rno=7,7.0,12.6,40.5,88.6,549.9,349.7,12.7,16.7,62.1,139.6,819.0,553.0,46.2,59.3,165.0,244.1,902.8,727.0,31.5,41.0,116.7,174.8,1090.0,1416.0,11.5,23.0,45.6,89.8,640.6,378.4,22.9,18.4,36.0,104.8,669.3,407.8,71.0,51.3,90.8,179.2,614.3,764.2,46.0,55.7,88.3,157.6,1183.0,1427.0,24.7,44.0,101.2,185.5,1320.0,776.4,44.3,30.0,59.2,138.4,819.0,713.6,114.2,82.4,167.0,351.6,1244.0,1135.0,80.7,92.7,181.2,239.0,2488.0,2659.0,180.5,268.4,471.1,293.6,894.5,1043.0,219.8,164.0,208.2,225.4,574.3,1043.0,206.2,184.7,271.4,318.7,980.4,1311.0,276.5,422.0,616.2,317.1,1066.0,1921.0,112.4,154.1,289.3,320.8,1960.0,2696.0,170.4,151.0,250.1,284.2,1831.0,2257.0,199.5,209.4,377.6,396.9,2110.0,3594.0,412.1,528.9,866.6,465.5,1493.0,2133.0
2026-04-30,03,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260430&jcd=03&rno=8,12.2,53.8,128.2,23.0,286.3,448.0,6.8,32.2,132.7,50.9,487.7,1049.0,24.1,78.8,192.1,36.8,231.5,492.3,27.2,83.2,249.2,38.8,324.8,835.1,19.4,156.2,275.9,47.7,401.7,699.5,17.7,221.5,293.2,166.3,1100.0,2492.0,39.8,524.6,467.7,138.7,725.0,1077.0,45.5,565.6,687.5,130.6,1092.0,1792.0,8.1,65.8,204.4,138.7,651.0,1833.0,16.1,185.2,327.5,238.7,1255.0,2278.0,18.7,304.9,535.2,342.2,1490.0,2044.0,17.6,254.3,546.2,310.9,2098.0,2798.0,56.1,315.2,492.3,69.5,274.5,533.4,87.2,990.7,781.8,122.6,529.9,891.0,59.4,580.0,881.2,233.5,921.9,1752.0,85.9,684.5,1077.0,100.1,490.7,1042.0,79.5,416.4,635.4,94.6,766.8,1286.0,124.2,1115.0,1131.0,158.3,1190.0,2380.0,71.0,577.9,932.7,254.8,2019.0,3890.0,129.8,1318.0,1548.0,155.1,793.5,1296.0
2026-04-30,03,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260430&jcd=03&rno=9,7.9,56.5,80.7,30.2,741.1,250.1,6.7,42.7,89.4,65.9,1062.0,415.8,61.2,300.9,371.8,146.0,670.4,230.3,14.2,88.8,142.0,39.2,841.3,1052.0,11.3,133.7,161.8,74.5,1396.0,368.0,12.0,268.3,328.6,261.2,1928.0,1052.0,69.1,769.9,778.2,561.6,1945.0,587.3,21.8,418.2,511.5,146.9,2246.0,2318.0,7.9,89.7,188.4,177.3,1757.0,792.3,14.8,203.6,332.6,342.6,2075.0,1702.0,53.2,622.5,795.2,919.4,3158.0,1757.0,14.2,245.6,403.5,394.7,2793.0,3158.0,126.7,919.4,927.2,296.8,759.2,332.6,182.9,1846.0,1052.0,525.0,1281.0,525.0,144.2,1304.0,1078.0,864.6,2246.0,1203.0,167.1,1405.0,1433.0,412.6,1328.0,1452.0,38.1,342.0,382.9,112.2,1396.0,1999.0,53.1,834.8,719.1,172.3,2036.0,3112.0,42.2,560.1,656.3,391.9,2201.0,3026.0,162.2,1815.0,1396.0,473.7,1894.0,2421.0
2026-04-30,03,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260430&jcd=03&rno=10,13.9,71.2,161.1,20.0,170.0,1579.0,6.3,24.0,134.5,66.8,485.4,3109.0,16.1,55.0,239.6,24.6,128.5,1854.0,103.7,249.2,657.5,127.9,663.4,2790.0,26.7,182.9,224.4,38.3,241.1,2447.0,17.5,244.7,292.4,169.2,817.9,5147.0,53.6,376.4,496.7,65.8,308.4,3109.0,216.8,1101.0,1243.0,271.6,1298.0,1735.0,7.1,44.5,205.4,197.8,777.4,3779.0,12.7,166.5,294.4,327.3,1292.0,5853.0,10.3,103.3,334.3,320.6,1180.0,4455.0,82.6,369.4,956.8,921.4,2350.0,6351.0,32.6,159.6,395.4,42.1,142.3,2058.0,65.6,427.7,594.7,62.0,229.4,2870.0,28.5,196.4,466.4,172.7,710.8,4326.0,191.0,822.4,2211.0,173.1,558.0,2147.0,346.3,950.7,1696.0,364.0,1344.0,2870.0,505.1,1579.0,2447.0,559.0,1865.0,3928.0,304.6,1194.0,2147.0,1051.0,2790.0,5428.0,435.1,1492.0,2898.0,440.9,1309.0,2447.0
