date,jcd,rno,source_type,snapshot_type,source_url,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-04-02,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260402&jcd=01&rno=1,64.3,72.8,100.6,183.5,595.2,1196.0,80.7,72.2,100.2,223.5,539.9,1694.0,122.0,133.2,164.2,205.7,417.9,1605.0,303.5,260.1,305.0,423.7,717.8,1821.0,82.6,55.3,64.1,133.9,420.8,1034.0,93.5,10.2,11.1,34.3,87.1,549.6,138.3,15.1,12.9,45.5,124.0,853.3,334.3,42.1,36.3,112.8,274.2,960.8,148.6,73.1,97.2,170.1,438.9,1694.0,174.5,17.2,20.9,42.0,86.2,619.4,238.3,26.3,23.5,57.4,95.7,567.5,448.6,87.1,52.8,114.9,180.5,554.6,329.8,197.1,147.0,191.2,363.1,1718.0,294.0,36.3,27.8,58.9,138.9,938.7,372.0,51.1,29.5,79.8,137.8,681.7,583.8,135.4,60.2,159.9,317.7,871.6,592.3,517.0,469.3,666.8,1284.0,2346.0,607.1,147.3,141.2,281.1,510.5,1140.0,567.5,222.6,128.3,289.1,372.0,632.2,897.3,245.5,120.7,321.9,530.5,757.9
2026-04-02,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260402&jcd=01&rno=2,17.8,48.4,36.1,145.9,203.5,101.2,35.3,88.0,47.7,178.1,233.8,102.9,36.3,85.2,31.6,159.5,339.5,224.9,24.5,55.5,19.0,109.2,145.4,155.8,18.4,92.0,60.2,199.2,234.1,142.6,27.6,224.0,159.5,318.2,409.9,245.7,25.2,187.0,97.1,276.7,611.4,304.6,14.4,126.7,58.0,160.8,241.0,291.2,57.9,173.2,71.8,172.9,257.8,126.3,59.7,325.2,143.2,283.7,378.5,228.9,113.9,299.5,74.8,172.4,398.9,267.5,63.7,180.2,52.5,131.5,200.1,249.5,82.7,192.7,54.5,157.5,362.3,305.7,66.3,340.8,103.6,232.2,484.8,328.2,170.7,437.1,108.7,220.7,436.0,353.0,56.2,181.7,45.4,139.2,263.2,377.7,47.6,132.9,37.1,143.1,210.5,245.0,34.4,209.8,73.1,144.3,234.7,327.6,89.4,255.6,78.3,190.4,261.6,321.7,62.9,180.4,52.1,158.7,302.5,377.7
2026-04-02,01,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260402&jcd=01&rno=3,24.0,23.5,35.6,141.7,826.8,137.2,58.9,57.2,66.7,107.0,700.1,115.9,201.3,204.6,222.3,234.0,768.8,344.2,34.6,35.0,39.4,85.4,685.5,596.1,26.0,22.0,28.2,154.2,852.5,118.5,47.6,22.0,29.4,92.7,768.8,50.6,180.2,107.4,114.7,337.1,1158.0,156.7,31.0,14.0,14.6,84.0,1021.0,532.4,90.4,87.9,89.8,115.3,879.8,117.3,76.7,49.5,54.7,97.4,861.4,51.9,318.2,220.2,211.2,297.5,1134.0,123.4,85.6,58.1,47.8,64.6,616.2,353.8,448.3,443.4,276.5,271.5,962.1,308.1,382.6,325.8,246.6,413.4,1119.0,220.2,583.4,449.5,381.7,432.9,1104.0,169.1,394.5,462.1,212.3,347.1,991.1,642.7,74.9,61.2,55.0,123.0,1285.0,894.2,62.6,25.9,24.0,115.0,1285.0,973.5,141.1,67.5,59.3,83.0,700.1,581.3,389.8,274.6,159.4,313.4,1209.0,899.1
2026-04-02,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260402&jcd=01&rno=4,78.6,126.2,118.2,171.1,65.6,494.1,98.6,131.1,71.3,97.3,37.1,386.4,81.2,145.1,68.9,112.1,55.5,402.2,156.8,152.1,93.9,132.7,57.2,399.3,85.9,100.4,129.4,223.7,113.6,670.1,50.9,43.3,58.3,92.1,61.6,362.9,44.4,68.0,89.9,158.6,73.7,344.7,73.9,63.2,76.5,97.0,88.2,508.7,107.6,128.2,61.6,100.0,67.6,367.3,90.0,70.5,57.8,65.2,64.3,308.7,95.4,101.6,32.6,58.5,45.9,124.9,83.3,72.6,26.7,40.2,51.3,269.8,53.7,142.2,67.9,100.2,121.6,416.9,28.4,75.4,82.8,156.3,106.6,291.9,49.7,82.9,41.7,77.9,73.1,134.4,56.6,108.7,59.6,86.5,66.7,276.1,247.5,298.6,136.0,146.1,166.2,445.2,148.4,140.5,126.8,126.8,195.8,516.4,150.6,131.3,47.5,63.1,106.4,286.7,163.7,225.0,88.7,112.0,108.8,298.6
2026-04-02,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260402&jcd=01&rno=5,45.8,55.9,275.0,24.8,201.5,1144.0,20.5,24.3,251.8,79.0,355.6,2280.0,42.7,46.9,397.7,27.0,125.7,752.0,91.1,104.2,817.2,63.8,311.0,1465.0,89.8,115.2,289.4,22.2,207.1,1032.0,77.6,52.3,135.1,52.6,292.1,2175.0,139.1,103.8,258.7,14.4,98.5,524.6,292.7,222.3,408.0,35.2,217.1,1140.0,19.7,27.2,259.9,166.5,625.6,2524.0,50.7,36.1,158.5,107.1,606.8,2502.0,31.1,19.2,163.3,93.6,345.6,1897.0,71.6,44.7,400.5,187.3,1013.0,2262.0,85.5,103.3,463.5,24.6,95.8,742.2,159.4,119.1,527.5,15.7,72.0,475.2,67.5,43.6,271.3,64.1,158.7,1435.0,188.7,109.6,826.8,21.3,93.2,435.0,298.6,349.1,1465.0,101.8,557.7,915.1,507.6,524.6,1472.0,66.9,403.9,1051.0,236.6,166.3,933.2,203.5,875.4,1291.0,443.9,270.0,1472.0,54.3,231.5,465.0
2026-04-02,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260402&jcd=01&rno=7,12.8,75.7,21.9,139.2,608.2,613.6,23.4,116.5,13.0,69.0,355.5,321.5,123.8,412.5,58.0,202.9,502.0,412.5,42.5,193.7,24.4,107.9,640.0,1501.0,8.5,116.4,59.6,206.6,1209.0,823.1,5.9,143.1,67.9,165.1,1050.0,801.9,41.1,451.1,241.9,556.7,1729.0,1097.0,15.4,217.6,111.9,240.4,1521.0,1703.0,26.4,221.0,25.4,70.5,455.3,341.7,17.0,209.6,49.6,119.4,864.7,655.9,102.1,730.1,92.9,184.4,898.7,423.7,39.0,355.9,35.4,79.2,1083.0,1188.0,271.9,1022.0,165.5,451.7,1130.0,512.6,141.3,925.4,363.5,866.8,1488.0,940.7,264.4,1214.0,244.5,451.7,1028.0,494.1,315.8,1386.0,359.6,559.5,1348.0,1670.0,110.4,515.6,74.3,172.6,1535.0,2126.0,66.8,483.6,132.3,266.6,1967.0,2223.0,103.8,650.9,78.1,153.6,1556.0,1792.0,303.2,1126.0,244.2,459.0,2014.0,2209.0
2026-04-02,01,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260402&jcd=01&rno=8,65.4,254.8,338.3,27.1,47.8,606.9,17.2,72.5,214.0,93.3,167.2,999.7,19.8,79.7,277.8,12.5,28.9,281.5,97.9,244.9,1207.0,43.5,80.0,322.1,87.3,561.2,568.3,65.5,107.9,907.6,71.3,846.7,892.2,372.1,444.7,1497.0,84.7,745.6,791.3,64.5,127.3,1246.0,269.3,1659.0,1416.0,167.9,258.8,1052.0,13.8,127.2,330.0,252.6,453.1,2135.0,47.1,587.9,680.9,565.6,773.4,2536.0,8.6,158.9,451.3,315.5,615.9,2067.0,36.2,439.3,1427.0,786.0,1001.0,2604.0,20.1,132.9,435.4,11.8,25.8,292.3,68.1,595.7,825.1,29.8,56.7,728.8,14.1,187.5,615.9,129.9,235.9,1532.0,47.7,454.8,1609.0,23.1,47.6,257.4,197.7,632.7,1904.0,90.0,156.8,372.8,436.4,2003.0,2819.0,179.3,284.8,932.3,135.1,1230.0,2067.0,552.1,690.7,1781.0,170.5,1061.0,2525.0,74.1,136.1,289.1
2026-04-02,01,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260402&jcd=01&rno=9,9.0,18.5,136.9,176.5,67.5,193.7,13.7,24.2,341.8,385.9,199.3,552.0,7.9,12.2,241.9,216.3,217.9,550.2,19.0,26.1,461.2,282.8,129.9,328.5,25.6,50.6,125.6,189.4,71.3,203.5,59.9,100.2,262.1,441.4,174.3,534.1,46.1,62.1,180.3,221.1,221.1,552.4,99.2,120.6,277.7,262.1,112.2,285.8,34.1,73.1,631.4,752.2,297.5,1184.0,83.4,146.1,631.9,793.7,297.2,1083.0,61.0,79.7,608.1,843.1,827.7,1857.0,74.2,117.3,1013.0,1216.0,685.8,1470.0,20.6,31.4,370.3,215.9,338.9,915.0,61.5,70.0,298.6,196.1,294.7,879.3,71.4,80.3,681.6,496.5,790.9,1716.0,48.8,53.5,813.7,233.9,312.3,811.8,50.5,104.1,927.6,444.3,212.0,350.0,163.6,237.2,936.6,384.6,178.7,331.1,129.2,219.7,1441.0,1043.0,523.8,1029.0,91.6,118.9,1313.0,414.6,388.1,705.1
2026-04-02,01,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260402&jcd=01&rno=10,45.3,152.2,186.1,59.4,130.3,645.2,22.4,83.2,71.1,74.2,161.3,713.7,35.9,121.3,86.6,23.3,75.8,390.8,64.3,200.0,191.9,40.6,85.7,436.6,45.2,225.7,254.9,100.9,179.6,954.0,17.9,219.2,244.7,254.0,348.5,1253.0,24.0,209.9,252.2,102.5,193.7,891.9,41.7,349.2,398.1,141.3,223.2,697.7,20.2,113.6,111.6,132.0,248.4,1058.0,21.7,226.9,223.4,272.9,396.4,1350.0,10.8,112.6,78.1,104.4,243.4,907.3,20.4,187.0,145.4,146.3,278.9,1026.0,40.3,184.0,132.2,29.6,78.7,431.9,36.4,269.0,258.7,73.4,150.7,735.1,23.2,151.5,102.3,83.8,183.9,759.6,38.0,182.0,151.8,26.5,68.7,237.9,169.5,564.0,459.7,94.7,150.1,441.1,142.8,632.1,706.4,193.4,221.4,524.8,77.9,498.1,374.4,196.5,265.2,760.4,92.1,361.2,303.3,62.7,109.7,237.6
2026-04-02,01,11,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260402&jcd=01&rno=11,14.5,79.8,283.9,53.2,167.4,74.2,7.0,31.0,310.1,208.5,472.3,213.7,16.2,56.3,277.5,56.4,234.0,114.1,12.3,44.7,370.0,58.4,204.2,168.6,27.0,232.9,476.5,69.8,315.9,105.8,34.3,344.4,665.6,299.7,965.1,343.4,42.1,400.9,740.0,85.1,442.4,163.4,43.8,412.5,833.1,82.2,426.1,267.6,12.9,67.9,596.3,521.5,909.7,511.0,43.8,227.4,756.1,614.0,1439.0,675.6,33.0,144.3,618.0,565.7,1620.0,902.2,21.2,85.0,908.6,609.6,1369.0,1094.0,43.5,186.4,449.5,63.0,219.3,166.9,78.8,544.6,869.2,78.4,257.6,181.4,73.2,267.6,675.6,303.9,875.2,570.8,64.3,269.6,693.5,66.2,208.4,273.2,29.6,134.8,687.2,67.8,277.9,266.5,72.7,474.4,1236.0,80.6,319.6,312.9,41.6,165.0,1232.0,378.4,1160.0,1005.0,73.1,290.6,837.7,82.6,374.7,421.6
