date,jcd,rno,source_type,snapshot_type,source_url,odds_mapping_version,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-05-16,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260516&jcd=01&rno=1,official_table_v2,14.5,9.9,32.2,158.0,15.8,13.5,35.0,180.1,12.0,12.9,24.5,119.5,59.3,78.6,60.5,279.2,478.5,636.6,418.5,589.2,53.0,28.5,88.3,294.6,98.0,102.4,187.8,494.2,52.6,87.3,119.6,279.2,216.5,339.1,243.9,790.8,899.7,1211.0,695.6,1104.0,75.1,41.1,79.2,263.6,103.0,93.9,151.9,460.9,46.4,73.6,57.0,219.0,162.2,208.4,124.6,500.8,673.8,916.2,636.6,812.2,27.4,34.8,36.7,116.3,43.0,72.3,66.1,160.0,49.5,71.6,59.8,169.0,46.4,60.4,75.2,85.5,240.0,245.9,407.2,213.7,209.8,239.2,170.9,478.5,308.5,468.1,332.4,715.5,309.8,422.0,264.0,821.0,160.1,229.7,241.5,334.6,821.0,830.1,1221.0,653.3,1473.0,1581.0,1517.0,1669.0,1366.0,1788.0,1164.0,1727.0,1341.0,1902.0,1549.0,1855.0,1341.0,1378.0,1417.0,1155.0,1767.0,1747.0,2242.0,1192.0
2026-05-16,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260516&jcd=01&rno=2,official_table_v2,8.5,34.4,23.8,13.2,10.9,40.4,27.9,17.6,98.4,103.5,176.6,128.1,68.2,72.7,224.7,88.6,41.9,57.2,149.5,109.2,18.0,57.1,48.0,22.3,39.0,113.6,95.9,45.7,166.7,224.2,340.3,181.8,141.0,216.8,410.4,183.5,66.9,79.8,182.8,182.6,35.1,85.2,58.8,35.1,47.5,131.0,99.7,47.9,116.9,161.0,132.1,102.1,85.3,115.0,143.5,87.2,63.7,65.2,140.2,116.9,281.2,304.0,393.5,237.6,353.5,492.9,633.3,333.2,338.5,483.0,594.0,328.0,421.3,567.5,683.1,394.3,326.9,378.0,522.6,503.3,160.7,198.2,524.0,167.9,213.9,323.0,685.5,263.1,277.6,334.9,853.9,283.3,594.0,787.1,850.1,472.2,237.0,254.3,360.8,535.7,104.5,164.6,423.1,330.9,126.4,143.5,360.8,372.1,204.3,174.3,584.9,485.4,560.9,556.0,842.6,796.9,460.9,449.0,635.4,753.0
2026-05-16,01,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260516&jcd=01&rno=3,official_table_v2,18.7,17.9,65.5,47.0,16.9,13.2,41.8,29.8,13.1,15.4,46.2,24.9,105.4,110.8,113.5,130.1,86.3,86.3,83.8,167.3,67.4,61.6,151.9,141.8,84.8,62.0,159.5,158.1,90.8,77.2,167.5,153.3,229.1,251.7,281.4,340.2,408.1,380.9,435.4,868.1,66.4,34.4,89.4,81.8,95.1,72.9,164.4,162.9,43.2,60.5,88.6,66.9,183.1,221.0,196.7,248.2,204.3,314.8,187.4,408.1,33.4,35.3,68.8,41.1,77.4,87.7,131.6,103.2,50.6,77.3,106.1,63.1,75.7,119.3,122.1,74.9,74.6,107.1,94.3,95.1,321.1,323.3,244.0,275.4,449.0,462.0,534.5,660.1,385.0,447.6,415.2,631.0,241.5,397.9,349.3,246.9,363.5,742.2,730.8,390.3,524.7,425.0,332.3,642.3,873.4,809.3,800.2,1390.0,544.6,782.7,468.1,1145.0,321.9,672.5,444.8,555.2,842.6,1326.0,1432.0,738.3
2026-05-16,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260516&jcd=01&rno=4,official_table_v2,14.5,7.5,14.2,58.6,24.2,25.1,37.5,108.5,11.1,27.2,16.7,57.5,33.6,72.1,40.0,136.6,218.4,357.4,227.1,336.8,58.7,29.3,43.3,157.6,179.2,213.9,241.7,648.2,58.5,155.2,85.3,261.5,104.7,224.9,128.5,322.9,600.1,1099.0,673.6,725.2,142.7,138.4,168.7,392.1,233.1,260.7,282.7,731.0,206.2,244.1,262.7,535.7,330.7,341.4,430.1,701.1,995.8,1340.0,1126.0,1290.0,27.2,82.4,26.3,71.4,44.1,143.0,44.1,130.0,169.7,222.7,209.0,344.4,28.7,35.0,131.0,53.2,143.6,180.7,357.4,142.1,97.5,279.3,102.4,200.4,129.2,353.2,137.2,282.4,512.8,484.7,633.3,957.7,85.0,88.5,292.7,134.4,472.2,443.3,850.9,378.0,951.0,1570.0,858.9,1686.0,1086.0,2006.0,1169.0,1501.0,1808.0,2051.0,1869.0,2271.0,780.8,951.0,1446.0,964.4,1963.0,1431.0,2568.0,1159.0
2026-05-16,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260516&jcd=01&rno=5,official_table_v2,8.4,19.8,13.1,32.3,9.1,14.9,7.4,18.8,41.0,34.4,38.0,53.3,22.4,14.0,43.6,31.1,133.3,107.0,159.9,117.8,50.9,108.3,72.0,156.0,106.6,394.1,238.5,515.9,429.4,730.7,781.4,935.4,202.0,358.4,749.0,721.4,834.9,1523.0,1910.0,1682.0,61.6,59.6,31.5,76.2,139.0,358.9,215.5,383.7,162.9,338.5,155.6,221.3,66.6,183.9,158.9,149.5,363.6,849.1,584.8,448.6,334.9,243.0,193.3,263.9,621.9,1041.0,827.3,880.6,327.9,845.9,396.9,376.3,215.6,515.9,364.2,259.5,545.8,1107.0,768.1,635.0,111.8,62.7,160.7,103.4,247.2,399.3,781.4,489.0,103.8,344.4,355.5,232.7,265.0,652.5,437.7,275.1,268.5,665.0,410.6,643.2,1459.0,1231.0,1886.0,872.1,2021.0,2966.0,3131.0,3109.0,1669.0,3026.0,3315.0,1688.0,2265.0,3197.0,3695.0,2324.0,961.4,2716.0,1651.0,2136.0
2026-05-16,01,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260516&jcd=01&rno=6,official_table_v2,7.0,17.5,13.3,127.5,6.3,9.0,6.7,94.4,25.2,18.5,20.3,159.5,21.9,17.7,28.2,152.2,458.1,527.0,555.2,606.1,132.4,254.7,165.3,917.8,309.1,732.8,453.1,2770.0,647.9,929.5,855.7,3383.0,477.7,738.4,1077.0,3232.0,2255.0,4476.0,6190.0,7273.0,64.1,42.6,42.1,353.0,193.5,359.1,247.1,1499.0,102.6,221.4,111.2,833.6,102.4,207.6,163.3,947.7,929.5,2968.0,2327.0,2384.0,124.6,90.6,62.2,345.1,325.0,440.1,347.1,1293.0,185.0,356.5,181.8,1119.0,77.2,163.5,137.1,387.4,1177.0,2006.0,2139.0,1419.0,122.1,104.9,115.0,432.9,309.8,502.4,631.1,1484.0,241.2,387.9,356.5,1499.0,127.1,249.9,209.7,604.8,1322.0,2968.0,3197.0,2034.0,2346.0,3344.0,3548.0,3197.0,2938.0,5818.0,8557.0,7460.0,4278.0,6324.0,6612.0,6465.0,3682.0,9092.0,6190.0,7273.0,4618.0,6927.0,7096.0,6612.0
2026-05-16,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260516&jcd=01&rno=7,official_table_v2,11.8,30.9,30.2,116.4,6.2,5.3,3.7,24.3,46.0,21.4,40.5,135.3,38.4,13.1,49.4,86.6,298.4,134.5,353.6,258.8,215.9,596.3,485.5,1519.0,352.6,1361.0,764.4,2090.0,1173.0,1974.0,1974.0,2986.0,856.5,1217.0,2538.0,2821.0,3145.0,4388.0,5553.0,5553.0,41.4,27.4,19.5,83.8,188.1,475.1,405.2,1135.0,154.2,529.7,269.6,722.4,88.0,283.2,256.8,407.6,480.3,1717.0,1615.0,1131.0,602.4,287.8,336.9,819.0,960.6,1433.0,1274.0,1601.0,473.9,1367.0,789.8,1558.0,463.4,1169.0,788.1,1176.0,1832.0,3450.0,3117.0,2613.0,205.5,104.2,252.6,265.4,561.5,701.0,1608.0,1377.0,153.0,371.8,414.7,438.2,890.8,1645.0,1247.0,1900.0,1196.0,2755.0,2078.0,3012.0,2485.0,1080.0,2866.0,2353.0,4133.0,5733.0,6969.0,7405.0,1717.0,4936.0,5385.0,4231.0,4085.0,7562.0,6969.0,5827.0,3519.0,7727.0,5553.0,6582.0
2026-05-16,01,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260516&jcd=01&rno=8,official_table_v2,14.8,12.3,20.9,94.8,17.5,11.1,17.2,72.6,14.4,12.6,13.2,58.9,36.2,38.5,32.8,96.1,432.4,360.4,312.2,302.0,80.2,73.2,98.8,329.8,198.0,211.4,267.2,771.5,159.7,227.9,238.6,599.2,254.8,359.3,345.8,724.4,1262.0,2241.0,1967.0,2066.0,124.5,69.1,74.5,246.7,220.3,212.4,216.2,666.5,119.3,246.3,105.7,272.2,202.6,324.4,198.2,408.1,1052.0,1917.0,1008.0,950.6,41.1,47.6,22.4,68.3,88.2,187.3,85.3,214.9,95.6,216.5,76.3,169.7,26.2,45.5,62.5,44.5,183.2,293.5,340.0,127.5,139.6,188.2,93.9,235.1,266.7,464.5,312.2,770.2,376.7,599.2,465.0,826.7,83.9,145.7,244.4,165.1,567.5,979.5,1155.0,529.4,1656.0,2076.0,1543.0,1739.0,2764.0,5703.0,4332.0,4172.0,3987.0,5495.0,3786.0,3466.0,1638.0,2371.0,2384.0,1333.0,1668.0,2503.0,2531.0,1395.0
2026-05-16,01,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260516&jcd=01&rno=9,official_table_v2,8.9,26.8,15.9,169.3,6.1,11.7,5.3,106.4,44.3,32.2,43.8,259.7,20.0,11.9,43.2,186.2,481.1,451.4,688.7,605.4,80.6,211.8,134.9,889.7,122.8,428.2,233.8,1451.0,486.9,833.0,749.3,2126.0,280.2,321.9,688.7,1677.0,1486.0,3294.0,3355.0,3585.0,26.8,35.4,15.4,224.0,79.0,253.7,126.1,852.4,112.2,256.9,132.0,800.2,38.7,90.0,119.8,425.7,769.9,1462.0,1725.0,1239.0,336.7,233.3,237.3,825.5,602.4,850.4,624.0,1662.0,352.3,719.8,411.8,1354.0,254.3,401.4,372.7,879.1,1700.0,2470.0,2421.0,1914.0,74.6,48.2,153.0,426.2,212.7,264.8,639.3,1296.0,80.1,162.8,294.9,819.9,336.4,572.3,509.3,1191.0,1283.0,2329.0,1792.0,2151.0,1359.0,1191.0,2271.0,1590.0,2138.0,3125.0,4252.0,3620.0,1590.0,2575.0,3073.0,2359.0,3180.0,3932.0,4353.0,2949.0,2669.0,4302.0,3694.0,3152.0
2026-05-16,01,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260516&jcd=01&rno=10,official_table_v2,5.6,9.6,22.7,33.7,7.9,15.0,30.4,34.3,22.0,29.8,62.1,71.7,67.3,88.2,138.2,198.9,124.6,141.4,192.6,313.3,14.9,26.9,61.2,75.6,27.3,47.0,99.6,99.7,92.1,100.8,239.3,210.5,235.8,277.4,435.1,581.6,326.2,308.1,413.7,723.1,36.8,49.3,111.7,90.3,44.5,56.5,128.6,94.4,106.8,96.5,214.9,152.6,270.9,279.7,384.6,451.6,305.5,271.8,289.3,601.5,164.1,185.2,235.5,269.3,223.5,212.4,419.7,325.2,217.6,187.3,356.1,279.5,363.8,406.2,548.4,457.8,579.1,501.5,516.9,682.8,260.9,358.3,487.0,536.8,387.5,459.8,700.5,840.4,583.3,539.7,951.1,1283.0,619.0,677.1,922.9,835.2,1283.0,1542.0,1943.0,1691.0,777.3,1044.0,1656.0,1854.0,813.3,802.0,1486.0,1915.0,1418.0,937.9,1519.0,2972.0,1962.0,1591.0,1820.0,2607.0,2624.0,3039.0,3515.0,3340.0
