date,jcd,rno,source_type,snapshot_type,source_url,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-02-28,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260228&jcd=01&rno=1,8.5,21.8,49.2,76.6,48.8,252.1,17.9,30.6,122.0,166.9,84.2,649.0,10.6,23.5,66.5,81.2,110.1,636.5,23.0,51.6,139.7,145.4,109.4,433.8,13.8,50.5,77.7,111.8,60.5,324.5,39.9,149.0,189.8,235.6,116.7,1078.0,24.3,89.4,115.1,132.1,152.2,707.0,62.4,312.9,250.6,210.3,150.0,701.0,39.3,91.3,234.3,329.6,147.4,1006.0,77.8,174.1,253.2,372.5,166.9,1582.0,55.1,130.9,264.5,365.9,358.8,1510.0,109.7,200.4,409.2,550.1,383.7,1613.0,25.5,57.5,125.9,95.4,129.2,656.7,39.2,105.3,143.9,110.9,165.6,725.5,64.1,125.4,269.2,264.9,327.0,1483.0,83.2,158.8,316.4,144.4,179.0,830.7,74.4,217.7,465.4,267.9,194.5,550.1,159.1,548.3,704.0,255.6,211.1,689.4,212.4,354.2,722.3,641.5,398.4,1329.0,129.4,366.7,680.9,309.9,285.9,762.1
2026-02-28,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260228&jcd=01&rno=2,33.3,27.1,164.7,289.2,78.4,94.1,40.5,29.6,256.2,625.6,288.7,372.7,16.0,14.7,168.3,274.0,224.1,385.2,17.5,14.1,223.8,286.7,90.9,143.8,64.1,56.9,151.1,285.1,73.8,72.6,142.2,84.4,176.9,496.6,195.6,139.2,64.6,47.6,108.2,231.5,164.3,162.2,85.6,48.0,119.9,210.4,49.7,43.0,93.6,72.8,495.1,803.0,510.8,591.2,211.0,128.1,390.8,630.5,380.6,346.3,129.1,71.2,403.5,678.2,733.7,840.7,112.9,69.2,402.5,600.0,371.9,437.4,47.0,30.5,311.6,340.5,367.6,611.4,145.9,60.2,233.5,288.2,283.1,360.3,145.1,76.1,493.6,645.6,669.7,807.0,58.3,18.4,248.7,199.2,209.0,330.7,54.3,26.9,374.5,385.2,78.1,119.7,186.6,58.4,239.8,280.2,46.0,57.2,167.7,66.4,496.6,611.4,200.2,267.2,80.8,17.8,277.3,242.7,159.8,208.5
2026-02-28,01,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260228&jcd=01&rno=3,38.8,147.2,399.9,51.9,227.4,76.7,15.4,50.4,447.9,166.9,427.7,177.9,37.6,89.5,460.9,42.4,153.3,42.0,17.8,47.1,357.1,20.7,86.6,82.8,82.7,331.6,530.2,120.0,352.5,171.4,61.3,481.9,773.8,435.6,770.6,658.6,97.9,580.3,651.9,205.3,466.5,195.6,71.0,488.0,658.6,93.8,248.8,332.7,17.3,102.8,740.6,399.9,767.5,468.8,61.8,440.6,986.3,582.1,1100.0,1100.0,24.1,222.6,1106.0,563.1,981.2,513.0,11.3,107.7,694.7,304.0,602.3,803.1,62.2,236.4,665.5,50.9,173.6,52.2,132.2,649.6,919.6,124.1,402.4,137.2,43.7,264.7,1100.0,223.1,803.1,331.6,37.0,304.5,816.9,34.2,84.3,77.6,23.5,137.2,679.8,26.8,104.6,122.7,75.0,618.0,1236.0,58.7,235.8,280.7,14.2,127.6,786.6,149.8,431.6,472.3,31.0,307.0,1094.0,34.8,83.8,85.9
2026-02-28,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260228&jcd=01&rno=4,37.4,104.4,80.5,575.2,80.6,158.0,92.2,190.6,102.0,457.1,37.0,92.8,34.8,88.4,29.1,387.6,133.6,322.2,45.7,95.8,32.4,431.2,29.3,72.8,26.0,159.6,219.0,829.3,195.0,271.1,31.7,527.7,658.4,1357.0,286.4,402.5,7.7,252.8,259.2,1097.0,575.2,796.3,12.6,267.5,285.3,921.0,205.1,292.1,133.5,335.5,263.3,551.4,73.7,147.2,68.6,675.6,658.4,1313.0,241.4,329.0,72.0,705.9,354.0,691.5,346.5,624.9,90.1,712.7,413.8,736.5,86.9,152.8,32.4,151.5,64.2,432.5,337.5,681.9,10.8,258.6,191.6,942.7,761.9,1011.0,45.8,542.6,268.6,703.6,539.3,982.6,12.0,210.1,72.1,468.3,358.1,678.7,54.7,197.5,81.3,677.7,42.2,88.8,26.0,349.8,205.4,1108.0,110.6,204.0,93.7,653.6,308.3,780.8,65.2,142.8,24.3,268.8,91.7,631.1,194.2,429.1
2026-02-28,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260228&jcd=01&rno=5,21.7,51.2,37.4,25.1,347.6,2339.0,20.4,46.5,14.9,14.9,408.6,4299.0,98.0,154.8,77.3,30.2,234.5,2070.0,574.9,803.5,354.7,172.4,1366.0,3754.0,19.1,85.9,72.1,46.5,437.0,3163.0,7.9,107.0,66.1,60.4,988.2,4615.0,63.4,413.3,217.2,72.4,439.7,3645.0,371.2,1345.0,798.4,355.2,2028.0,4374.0,15.3,71.8,16.1,17.6,649.9,5295.0,9.9,94.9,35.4,36.8,1145.0,5081.0,43.9,266.0,42.2,36.3,454.4,3266.0,283.5,974.8,209.5,181.0,2216.0,4980.0,255.6,455.6,220.5,40.3,268.7,2763.0,178.9,820.6,364.5,66.6,453.1,4024.0,170.9,609.7,177.0,53.1,334.2,3698.0,827.3,2196.0,916.2,153.3,898.2,3124.0,1223.0,1771.0,1660.0,382.5,2704.0,4790.0,1602.0,2168.0,1884.0,512.7,2579.0,4701.0,1093.0,1796.0,1110.0,454.8,3469.0,5988.0,1397.0,2779.0,1654.0,357.7,1957.0,3144.0
2026-02-28,01,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260228&jcd=01&rno=6,9.1,50.6,48.7,149.6,90.3,339.9,16.1,68.7,43.1,147.8,76.0,360.8,13.7,60.6,32.2,104.3,114.7,445.4,137.9,356.8,234.6,542.2,356.2,434.7,8.7,97.5,111.5,272.7,241.9,549.4,10.6,296.8,214.2,368.5,348.4,935.8,7.3,241.7,161.6,341.9,514.1,1173.0,100.0,897.5,774.0,1297.0,1046.0,1214.0,25.0,145.4,87.0,194.3,109.1,659.9,24.9,346.1,193.6,315.9,277.8,1065.0,27.1,359.0,96.9,204.6,233.5,1322.0,191.9,1289.0,648.6,1166.0,775.5,1189.0,20.8,136.3,62.4,160.9,184.9,871.2,16.7,341.3,139.3,290.4,354.4,1764.0,31.3,514.7,94.9,225.1,288.6,1884.0,140.0,1243.0,470.0,631.9,687.2,1090.0,235.6,691.7,719.2,977.5,734.4,839.6,226.8,1633.0,1313.0,1686.0,1313.0,1692.0,306.2,1720.0,1035.0,1607.0,1196.0,1589.0,285.2,1795.0,991.5,1235.0,1001.0,1176.0
2026-02-28,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260228&jcd=01&rno=7,5.5,25.4,26.4,208.7,267.3,797.1,17.3,50.1,54.8,179.0,155.8,849.5,16.9,58.7,32.3,198.3,369.5,1389.0,36.9,117.8,71.7,360.1,436.9,1465.0,4.8,54.4,54.8,305.7,447.9,1221.0,13.4,244.5,286.9,567.1,635.5,1791.0,8.0,205.5,163.2,503.4,803.1,2843.0,26.9,367.0,343.3,839.4,1050.0,3305.0,39.8,192.4,217.5,314.7,270.2,1134.0,37.7,348.7,387.3,636.5,589.0,1870.0,81.7,584.1,426.8,697.9,1050.0,3046.0,127.9,804.6,631.7,969.2,971.4,2198.0,44.5,249.9,127.7,275.8,486.8,2369.0,28.8,405.3,233.0,420.5,642.2,3411.0,122.0,778.2,467.1,648.1,1104.0,4351.0,118.9,863.2,470.7,390.5,622.5,3357.0,153.0,493.5,420.1,832.9,911.2,1838.0,143.2,901.6,776.7,1047.0,1366.0,2733.0,257.2,1236.0,1003.0,1261.0,1280.0,2493.0,266.7,1243.0,812.3,724.0,964.8,3411.0
2026-02-28,02,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260228&jcd=02&rno=1,15.3,20.5,40.1,78.6,1128.0,190.4,34.2,26.7,50.8,101.6,1294.0,215.9,245.3,165.5,282.1,262.6,1393.0,230.0,51.7,28.2,53.5,74.7,1034.0,489.4,29.0,26.5,41.8,69.9,1182.0,182.6,37.4,19.9,32.6,53.5,1071.0,150.3,234.0,162.7,155.6,166.3,1075.0,122.8,50.3,26.2,37.3,30.5,1058.0,469.2,64.9,40.4,59.6,101.5,1157.0,261.3,69.3,30.4,41.5,63.9,1105.0,170.0,345.2,189.8,215.9,315.0,1252.0,200.8,69.4,26.6,45.5,57.7,1172.0,775.9,577.4,412.5,517.2,320.5,1325.0,199.7,572.5,488.5,405.2,287.8,1306.0,103.9,832.6,518.2,552.8,573.7,1685.0,164.0,434.9,578.6,446.2,199.6,1066.0,266.2,104.4,66.2,94.8,68.3,1015.0,867.0,101.1,48.8,65.9,36.0,1192.0,904.3,123.9,40.8,76.3,56.2,1319.0,1000.0,273.3,274.4,311.7,110.2,945.0,736.1
2026-02-28,02,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260228&jcd=02&rno=2,12.8,24.1,31.3,46.8,620.6,172.4,21.7,30.4,20.0,42.3,798.0,188.5,125.6,138.2,137.9,128.3,534.7,210.3,42.9,47.5,54.0,64.0,899.4,497.1,14.7,36.5,45.8,54.3,801.0,238.2,14.3,51.2,47.9,59.9,852.5,306.3,104.3,215.0,195.4,133.6,584.7,304.1,40.1,77.3,92.9,84.6,1263.0,717.1,33.2,47.6,26.8,49.2,888.1,237.7,27.1,60.2,39.2,64.8,852.5,290.7,161.5,219.2,118.0,146.4,576.8,261.7,64.7,97.3,50.1,75.4,1302.0,659.2,359.7,487.9,310.8,186.8,441.3,231.4,357.3,512.7,345.7,184.2,429.7,274.2,433.2,486.8,319.2,201.9,447.8,256.6,494.8,702.9,442.2,228.0,693.7,472.7,87.5,131.4,107.5,78.1,1494.0,956.2,87.6,183.6,136.3,86.1,1310.0,982.7,114.6,180.5,104.8,98.4,1698.0,1077.0,312.1,569.1,318.2,152.1,1088.0,918.9
2026-02-28,02,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260228&jcd=02&rno=3,15.4,41.1,27.6,39.7,167.5,840.4,20.4,42.8,21.2,41.4,105.7,938.9,47.2,124.2,28.3,93.3,182.8,931.1,180.3,237.4,121.6,143.2,307.8,1253.0,14.0,66.1,50.8,66.0,308.2,1591.0,14.4,65.5,42.2,92.9,269.0,1110.0,18.4,108.7,61.0,145.2,378.4,1447.0,112.0,291.8,195.1,292.1,534.3,1839.0,22.2,85.7,32.8,53.9,112.9,1001.0,21.1,92.6,37.5,76.9,168.9,931.1,50.3,167.9,33.0,75.0,148.6,680.0,137.0,346.8,88.0,166.7,306.1,1089.0,83.9,262.4,51.2,112.2,218.5,971.4,55.2,218.7,68.4,133.7,281.2,1089.0,89.2,245.5,51.9,111.3,189.2,810.1,226.6,468.4,132.0,180.6,321.9,992.9,432.3,897.6,348.9,361.9,546.0,1239.0,408.0,721.5,364.8,468.4,635.7,1360.0,485.7,776.4,251.5,415.5,505.4,1174.0,459.8,979.9,309.1,421.0,559.6,1010.0
