date,jcd,rno,source_type,snapshot_type,source_url,odds_mapping_version,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-02-18,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260218&jcd=01&rno=1,official_table_v2,9.6,38.9,11.5,71.6,12.3,46.1,15.9,115.0,89.0,72.1,81.9,218.7,22.1,28.3,92.9,171.8,167.5,237.4,372.4,201.9,15.7,49.1,21.4,88.6,25.5,58.6,26.6,149.7,123.9,133.5,160.2,530.0,54.3,47.1,131.6,258.8,294.6,407.2,827.9,610.8,28.2,77.4,33.3,203.6,33.7,86.5,33.5,187.6,160.2,172.7,177.3,553.5,57.5,52.0,138.9,354.0,569.2,535.7,1192.0,902.5,134.2,165.8,116.7,318.0,177.9,217.3,164.2,550.4,212.2,274.4,267.1,782.7,162.1,204.4,239.6,413.9,776.6,1192.0,1335.0,1125.0,68.6,81.1,171.8,291.2,77.4,84.6,267.1,326.3,105.7,94.2,335.0,516.4,283.0,399.1,465.9,672.3,541.5,521.8,871.1,1207.0,236.8,498.4,720.7,495.9,260.2,443.3,1065.0,566.0,731.2,622.2,1391.0,1284.0,1113.0,1301.0,1541.0,1431.0,638.1,686.2,954.1,1411.0
2026-02-18,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260218&jcd=01&rno=2,official_table_v2,20.2,64.3,44.7,201.9,14.5,21.7,14.0,114.8,100.4,40.9,84.4,297.0,45.7,28.2,89.6,201.9,450.3,378.9,425.4,527.4,56.1,125.6,121.1,239.1,50.7,61.0,62.5,159.8,206.1,135.9,302.8,444.5,177.3,114.5,270.3,513.7,592.7,396.3,546.0,894.8,18.3,17.9,16.5,72.0,27.4,27.9,32.5,77.7,25.5,31.0,34.3,58.9,29.3,38.7,48.2,98.5,101.5,115.3,83.7,112.1,157.2,99.1,154.2,305.5,223.7,162.9,334.2,552.6,92.7,86.2,113.1,243.3,199.5,270.9,173.3,362.1,603.0,850.9,486.6,645.1,119.3,63.3,182.5,357.4,182.2,109.7,358.4,597.8,72.9,93.5,127.4,321.0,398.5,459.2,206.7,797.1,866.9,1216.0,419.0,997.8,918.5,835.5,1195.0,1272.0,1155.0,1027.0,1227.0,1524.0,613.7,624.8,529.4,436.1,1373.0,1227.0,783.6,1075.0,1227.0,1612.0,950.0,1195.0
2026-02-18,01,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260218&jcd=01&rno=3,official_table_v2,17.8,13.6,67.4,24.8,36.5,52.9,127.7,90.0,22.0,43.9,77.5,43.5,178.6,231.6,233.7,213.0,53.6,130.1,82.2,182.4,19.5,13.0,73.6,22.6,38.2,31.4,143.8,49.5,17.8,23.5,80.6,21.7,234.0,282.6,206.7,236.2,52.0,67.3,46.9,158.8,128.8,190.3,248.4,279.1,105.0,88.7,250.0,123.6,232.6,123.5,419.0,253.3,435.6,367.9,718.6,826.8,422.4,197.9,302.7,854.3,51.8,116.9,137.0,71.0,45.4,79.7,117.9,51.4,207.8,155.9,419.0,273.1,152.7,159.2,297.4,128.1,88.3,66.8,211.2,151.8,480.5,537.7,480.5,464.6,449.6,607.8,454.9,555.1,732.3,1067.0,1083.0,1922.0,448.3,430.7,776.7,417.9,625.1,589.2,1090.0,573.8,83.3,200.2,128.3,415.6,83.1,153.3,92.3,359.3,417.9,288.5,486.6,1337.0,155.3,115.9,389.3,416.7,575.9,541.5,1067.0,491.3
2026-02-18,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260218&jcd=01&rno=4,official_table_v2,17.5,17.6,117.8,30.1,17.0,8.9,52.3,12.9,17.2,12.1,70.3,11.7,236.9,149.0,175.9,202.2,48.9,33.3,29.6,156.0,99.2,101.6,400.9,139.4,245.7,322.6,940.2,386.0,199.6,317.6,901.6,257.2,1342.0,1767.0,1921.0,1880.0,362.1,451.4,423.1,1347.0,56.7,26.6,98.6,33.1,166.2,192.4,526.4,224.6,50.1,132.2,169.5,54.8,345.4,611.5,451.4,412.2,100.7,211.0,98.9,367.0,61.7,50.2,119.8,29.5,152.4,248.5,450.8,146.5,90.7,215.4,265.5,81.6,184.1,370.5,363.6,144.3,38.4,97.1,79.2,115.4,1208.0,672.3,841.2,825.4,1698.0,2020.0,1986.0,1767.0,870.4,1997.0,1643.0,1785.0,677.5,1312.0,1384.0,465.7,1160.0,1620.0,1860.0,774.5,180.1,142.8,89.1,579.3,395.9,466.3,421.6,1569.0,243.5,485.0,204.9,1112.0,92.3,206.9,189.7,344.4,1043.0,1964.0,1650.0,779.7
2026-02-18,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260218&jcd=01&rno=5,official_table_v2,64.5,71.0,227.6,287.9,65.0,56.7,173.9,249.3,75.0,63.9,135.1,200.2,359.1,322.9,270.7,507.0,587.6,614.2,509.2,699.8,74.9,81.4,198.7,210.7,71.7,21.4,75.4,86.2,78.9,24.4,58.2,77.7,320.9,136.8,125.0,299.3,499.3,264.2,248.9,475.6,79.3,63.3,166.6,178.2,68.2,20.9,78.1,87.3,57.5,19.8,43.1,47.2,269.7,145.4,103.3,198.5,428.4,251.0,174.4,322.0,64.8,62.1,65.0,86.3,59.3,19.9,27.4,33.9,64.0,19.2,26.0,27.3,44.4,20.6,25.3,21.1,97.9,46.7,46.7,45.0,426.4,403.3,303.2,425.3,427.6,217.6,161.4,311.6,490.3,261.9,175.4,310.4,155.6,88.0,109.9,93.9,583.1,463.2,481.1,240.5,1382.0,1847.0,1312.0,1957.0,1391.0,858.5,731.9,1519.0,1999.0,944.5,643.2,1475.0,995.4,555.8,498.7,513.2,1900.0,1685.0,1290.0,649.6
2026-02-18,01,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260218&jcd=01&rno=6,official_table_v2,10.9,10.7,20.5,100.2,10.1,5.5,11.3,64.7,12.2,8.5,13.5,63.6,36.8,27.3,28.3,109.9,271.5,236.9,200.3,281.1,100.0,114.5,186.2,454.8,196.1,324.8,662.9,1536.0,315.2,447.8,760.8,1513.0,606.6,1065.0,1190.0,2261.0,2005.0,3364.0,3364.0,4111.0,83.8,48.1,84.7,269.9,202.5,306.9,559.1,1334.0,120.6,293.8,236.5,661.8,296.6,685.2,420.0,1204.0,1602.0,3131.0,1689.0,3155.0,73.8,67.6,52.5,169.0,215.4,335.2,376.8,842.7,137.1,348.2,253.9,711.6,76.3,190.8,184.6,207.5,608.4,1207.0,1418.0,528.6,304.6,276.1,175.4,424.8,597.7,1260.0,1163.0,1717.0,538.4,1338.0,873.5,2188.0,194.8,602.1,574.1,432.5,1005.0,2544.0,2609.0,856.9,1124.0,1384.0,1252.0,1541.0,1841.0,3840.0,3951.0,4678.0,2677.0,4964.0,2826.0,5218.0,1875.0,4964.0,3131.0,2643.0,2326.0,5286.0,5899.0,2886.0
2026-02-18,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260218&jcd=01&rno=7,official_table_v2,13.1,33.5,141.9,59.0,6.4,3.9,33.1,8.5,32.4,13.1,103.0,35.4,288.1,112.0,252.9,330.6,105.5,38.3,73.5,214.2,145.0,290.8,724.0,349.1,234.8,557.0,1155.0,873.2,679.0,852.5,1782.0,1103.0,1654.0,1999.0,2917.0,2896.0,1082.0,1526.0,1831.0,2508.0,26.2,11.2,60.1,21.7,106.1,176.6,420.3,267.0,37.1,123.6,209.2,79.4,282.9,709.6,571.6,551.6,106.6,393.0,166.8,489.2,188.4,78.3,314.5,129.5,442.0,582.6,1197.0,761.8,108.2,389.5,617.3,229.1,568.3,1033.0,694.6,680.2,228.0,550.0,288.7,575.8,705.8,338.9,657.5,699.5,1238.0,1223.0,2128.0,1806.0,545.5,1270.0,1055.0,1469.0,1148.0,2117.0,1291.0,1278.0,1396.0,2574.0,1875.0,1647.0,509.5,302.5,385.3,1007.0,1007.0,1911.0,2263.0,2983.0,410.2,1620.0,734.8,1884.0,527.9,1396.0,713.5,1299.0,1875.0,3366.0,2344.0,2212.0
2026-02-18,01,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260218&jcd=01&rno=8,official_table_v2,42.6,30.2,44.4,130.9,30.2,10.0,11.7,52.4,24.1,10.5,9.5,31.8,39.6,17.0,13.9,47.4,292.2,206.8,132.6,189.2,376.4,388.0,417.1,826.0,639.6,1031.0,1308.0,2366.0,590.4,1237.0,1013.0,2016.0,665.5,1550.0,1311.0,2441.0,2195.0,2474.0,2463.0,3703.0,156.9,38.8,39.7,138.9,377.2,455.5,489.9,922.6,49.6,240.2,45.5,125.5,67.9,294.7,68.7,207.5,553.7,1302.0,442.5,576.0,94.6,47.7,25.5,62.5,326.9,496.6,335.8,608.2,73.3,312.8,65.6,143.8,29.4,134.1,59.9,52.7,167.0,532.6,295.6,169.3,164.2,86.2,54.7,124.1,461.7,966.9,712.5,1106.0,141.5,560.0,153.6,383.3,70.0,297.4,129.1,130.5,401.1,1122.0,862.7,459.0,1649.0,1883.0,1097.0,1080.0,2062.0,4775.0,4002.0,4252.0,2387.0,4425.0,1733.0,2694.0,1204.0,3041.0,1459.0,1129.0,1248.0,3754.0,2721.0,1347.0
2026-02-18,01,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260218&jcd=01&rno=9,official_table_v2,13.8,19.1,28.3,26.0,14.0,16.7,26.3,25.6,31.4,34.7,59.8,48.0,45.1,63.5,90.4,58.2,57.5,63.6,87.6,83.7,34.7,45.8,76.8,57.5,54.7,68.9,125.7,76.4,105.9,110.6,207.4,105.3,180.2,221.8,281.4,220.9,164.6,170.0,200.4,312.1,38.8,41.6,63.1,50.8,57.7,64.7,111.1,70.9,83.7,101.7,138.1,81.2,155.5,201.0,248.0,179.9,132.3,143.9,154.3,216.7,102.0,131.5,133.4,106.6,150.7,201.6,210.4,136.8,178.2,222.0,308.3,166.8,142.4,220.7,336.3,139.0,160.0,190.0,248.5,169.0,88.2,158.3,183.9,89.6,151.3,306.4,362.7,240.8,245.3,320.2,534.8,315.5,230.4,367.9,614.6,237.6,126.4,202.3,263.8,299.5,256.5,270.2,351.6,265.9,350.8,364.6,391.5,396.0,382.1,405.8,485.3,630.0,347.9,464.2,542.1,304.6,261.2,333.3,521.2,357.3
2026-02-18,01,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260218&jcd=01&rno=10,official_table_v2,4.8,14.9,21.5,17.3,6.3,15.3,22.6,16.2,44.4,49.2,110.2,101.9,65.4,71.2,174.3,144.6,83.1,77.1,201.5,229.1,17.9,46.9,59.7,47.6,32.2,55.9,75.1,54.7,144.9,156.2,321.1,258.8,192.9,241.3,472.6,451.6,202.8,198.7,458.3,582.8,30.0,60.0,80.9,58.5,45.5,71.5,99.0,77.4,168.1,203.1,368.9,284.8,280.4,320.8,626.4,537.8,238.4,277.6,500.5,695.2,327.4,365.8,478.8,518.1,481.4,558.7,764.6,746.2,582.3,679.2,1257.0,1025.0,732.1,874.7,1109.0,830.2,1045.0,1113.0,1348.0,1194.0,312.4,343.3,855.4,474.4,532.3,693.7,1384.0,946.8,624.5,790.0,1867.0,1378.0,1363.0,1606.0,1776.0,1289.0,975.1,1480.0,1542.0,1975.0,457.6,408.5,1345.0,1220.0,585.6,674.0,1818.0,1896.0,661.1,818.1,1797.0,2296.0,2358.0,2844.0,2768.0,3164.0,1867.0,2720.0,3010.0,3264.0
