date,jcd,rno,source_type,snapshot_type,source_url,odds_mapping_version,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-02-07,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260207&jcd=01&rno=1,official_table_v2,21.5,28.2,21.1,182.0,22.2,16.7,13.5,221.7,33.6,29.4,21.8,305.6,27.4,25.5,26.5,157.7,650.5,657.2,678.3,685.7,56.7,55.2,51.6,473.3,86.1,104.2,85.8,768.8,109.3,158.1,142.8,764.2,110.4,136.1,163.2,700.8,1294.0,2187.0,2187.0,1458.0,48.7,30.7,20.5,379.8,88.4,95.5,68.3,396.4,53.6,82.3,42.4,422.8,42.8,66.1,48.9,184.6,1112.0,1321.0,818.4,631.1,68.7,62.1,34.3,269.3,111.3,129.5,105.1,443.5,82.2,122.0,70.1,542.1,43.8,68.7,60.5,184.9,733.2,1075.0,1014.0,618.8,70.2,52.3,62.6,229.8,105.2,103.4,147.6,442.0,65.2,95.5,76.9,373.1,79.4,116.7,87.6,297.0,566.3,750.6,716.7,682.0,1626.0,1865.0,2013.0,1951.0,2150.0,2757.0,3252.0,2265.0,2187.0,2883.0,1838.0,2225.0,2187.0,3252.0,2079.0,1669.0,2114.0,2114.0,2306.0,1812.0
2026-02-07,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260207&jcd=01&rno=2,official_table_v2,58.7,46.2,84.3,103.3,54.2,29.0,52.2,63.2,40.6,28.5,29.4,37.1,121.1,98.6,58.8,105.7,191.2,166.2,100.9,148.6,125.7,105.6,212.3,211.6,157.2,130.3,233.6,245.3,146.2,157.7,178.6,163.8,382.2,375.7,305.4,408.6,426.9,414.6,338.4,536.5,109.2,47.5,76.5,90.9,154.1,117.2,150.7,179.3,51.5,88.0,35.3,32.3,95.4,140.9,67.3,62.0,163.5,237.7,71.8,96.6,64.4,45.3,30.2,39.4,107.0,110.6,68.0,78.6,62.4,93.0,40.1,29.2,38.8,57.1,40.7,19.8,52.3,72.5,41.5,26.4,274.5,185.9,144.1,147.3,396.5,334.4,267.9,291.2,220.0,308.7,151.3,135.0,115.3,143.1,109.5,62.2,188.2,273.0,153.4,96.3,464.5,418.9,236.6,319.0,535.1,468.8,377.2,499.1,418.9,451.9,162.3,240.3,182.9,244.1,131.1,107.7,346.5,412.0,236.0,144.0
2026-02-07,01,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260207&jcd=01&rno=3,official_table_v2,18.7,14.0,13.3,34.7,29.1,17.8,19.1,50.5,18.9,20.4,13.9,29.5,18.7,25.8,18.8,26.5,107.9,119.3,86.0,72.3,116.2,90.4,69.5,155.0,277.9,455.4,307.8,688.5,233.8,552.0,267.8,525.9,152.2,362.3,287.9,337.9,624.2,1229.0,1060.0,638.1,153.6,92.9,74.2,187.6,323.1,434.6,296.4,471.4,191.9,455.4,217.0,396.7,120.8,227.1,222.6,255.2,596.3,914.9,663.5,491.1,95.4,119.0,47.8,71.6,192.8,454.3,190.8,275.6,202.4,570.8,260.5,378.7,56.0,136.7,204.8,73.5,177.6,377.3,534.3,172.4,58.5,64.3,52.1,51.0,122.4,278.6,218.9,179.0,138.9,347.2,315.5,200.5,76.9,184.5,271.5,95.9,97.3,236.5,261.9,182.1,592.8,788.9,520.4,258.8,1027.0,1603.0,1669.0,927.6,1171.0,1742.0,1656.0,982.2,679.2,1411.0,1683.0,569.2,311.1,894.5,828.0,579.1
2026-02-07,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260207&jcd=01&rno=4,official_table_v2,96.7,76.8,158.0,45.0,150.6,133.4,213.1,85.7,95.4,127.5,128.6,33.8,220.7,241.6,156.6,93.5,36.9,52.2,25.3,58.8,178.1,133.9,230.4,82.6,288.0,271.2,511.9,218.7,178.6,272.2,282.1,123.5,361.4,561.6,338.5,271.2,88.7,136.3,86.5,161.1,257.6,192.1,286.8,151.4,338.2,301.5,472.2,261.0,198.6,257.6,198.2,118.3,287.5,366.2,216.9,204.4,155.4,218.3,100.7,198.0,96.9,118.0,108.6,36.4,131.7,200.2,199.0,91.6,142.8,212.2,186.7,95.3,110.9,150.3,155.9,48.6,34.8,63.3,66.0,40.9,242.6,266.4,141.5,63.4,324.7,420.2,280.5,168.0,332.9,430.3,250.6,143.6,126.0,181.1,171.0,46.5,72.6,126.1,109.0,42.3,39.6,51.7,20.7,40.3,60.0,85.7,59.1,89.1,74.9,115.1,50.3,72.2,24.7,47.1,44.7,22.7,39.7,65.7,53.2,21.0
2026-02-07,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260207&jcd=01&rno=5,official_table_v2,25.8,21.6,24.4,55.7,36.7,35.3,37.4,71.8,34.1,46.0,40.2,68.5,48.7,66.9,61.8,72.2,166.9,183.5,175.1,158.4,80.0,71.3,67.4,125.9,155.8,135.7,137.6,213.0,145.5,162.6,131.7,209.1,113.2,161.6,152.2,148.1,407.1,428.8,420.4,296.8,92.4,73.3,56.8,106.4,138.8,116.8,112.9,162.3,95.5,107.3,51.5,70.3,85.1,106.8,66.5,61.8,216.6,272.4,167.8,139.3,59.5,82.7,39.6,55.6,91.5,125.6,66.5,89.8,118.7,125.3,67.7,88.2,34.7,38.9,56.4,22.8,104.5,126.4,133.7,49.6,87.9,112.6,86.6,66.1,121.6,162.0,129.6,119.4,169.7,184.3,134.4,98.1,75.7,78.1,105.1,42.2,108.5,128.8,126.3,76.2,564.4,593.0,649.3,399.0,739.7,686.8,723.1,453.6,754.5,766.2,627.1,440.6,647.4,621.7,579.6,253.0,372.0,383.8,367.1,244.0
2026-02-07,01,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260207&jcd=01&rno=6,official_table_v2,13.4,12.4,9.3,94.3,19.7,25.8,19.6,108.7,21.3,35.4,21.5,95.1,11.9,19.7,19.4,58.6,244.9,276.0,200.4,181.1,55.6,38.3,29.8,184.3,136.5,187.9,142.4,624.1,96.6,207.1,110.2,428.7,58.2,125.4,98.9,276.8,972.7,1442.0,995.4,812.6,171.9,182.4,136.1,487.1,251.2,430.9,273.8,1057.0,415.0,573.7,498.1,1228.0,198.0,296.9,389.8,545.9,1270.0,1809.0,1584.0,1199.0,91.5,204.8,71.1,228.4,147.0,369.5,160.0,559.7,461.5,608.8,551.4,1254.0,77.6,123.9,300.5,178.3,508.7,946.5,1482.0,400.0,30.2,43.3,36.7,52.9,52.3,115.8,103.2,143.4,110.1,168.6,220.2,232.0,79.6,130.8,232.8,162.6,128.4,202.3,269.0,233.4,741.9,1168.0,708.5,637.4,1418.0,2552.0,2017.0,1601.0,2228.0,2956.0,3318.0,2212.0,1228.0,2563.0,3686.0,1640.0,696.1,1289.0,1645.0,1312.0
2026-02-07,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260207&jcd=01&rno=7,official_table_v2,10.6,23.7,30.1,33.6,10.0,8.2,10.7,15.9,31.5,16.3,32.2,38.7,45.6,24.9,49.3,49.4,70.9,49.4,82.6,89.2,109.2,195.3,222.3,264.2,207.3,562.0,522.0,690.2,387.2,730.7,1026.0,1195.0,509.6,865.2,1245.0,1156.0,843.4,1316.0,1983.0,1761.0,57.5,39.4,36.8,54.0,159.8,378.2,316.3,406.0,105.1,324.8,183.3,226.3,93.1,260.5,246.1,211.4,171.3,593.1,404.5,351.6,160.9,93.9,83.5,110.8,364.3,622.0,545.9,669.5,147.3,512.5,228.1,337.0,94.5,293.8,194.6,138.4,200.0,581.5,431.9,255.1,143.3,77.2,112.3,71.6,341.1,586.6,788.8,528.2,134.8,466.9,302.0,265.9,176.5,567.3,325.6,249.5,100.4,323.6,217.5,265.8,413.2,232.9,407.9,199.4,847.4,1203.0,1716.0,1496.0,379.0,1413.0,1006.0,795.8,695.6,1700.0,1154.0,880.9,211.8,920.3,524.6,629.3
2026-02-07,01,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260207&jcd=01&rno=8,official_table_v2,24.2,55.5,27.0,80.4,22.2,25.0,9.5,34.7,94.5,59.6,54.3,103.5,25.1,11.5,37.1,24.7,170.3,103.4,197.9,77.6,92.2,165.0,91.2,226.5,184.0,370.7,223.7,579.5,375.0,562.7,446.0,866.6,156.1,210.9,352.4,289.1,733.3,961.9,1165.0,689.7,67.0,59.2,20.1,63.6,146.2,284.6,152.1,341.0,148.9,335.6,122.4,237.6,28.5,100.2,80.8,58.9,193.6,535.8,362.7,153.2,418.8,257.3,162.8,316.9,623.1,761.2,588.1,895.8,363.9,790.4,281.6,540.8,151.0,373.9,226.3,163.1,543.5,1043.0,772.3,328.5,43.9,20.1,56.8,28.8,93.0,126.5,218.3,132.0,32.9,98.4,81.8,50.1,110.9,206.0,127.8,104.2,41.4,99.4,56.3,110.0,558.8,382.6,720.9,217.0,991.7,1397.0,1794.0,822.0,518.8,1287.0,1077.0,355.8,1055.0,1774.0,1370.0,543.5,178.8,378.6,227.1,330.4
2026-02-07,01,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260207&jcd=01&rno=9,official_table_v2,52.6,49.3,143.3,278.0,45.8,23.0,69.8,178.0,38.2,22.0,41.7,106.9,201.3,123.5,96.7,217.5,491.9,395.7,314.8,391.6,131.3,96.9,224.1,403.7,161.6,71.0,221.0,347.5,99.7,64.5,110.2,194.2,460.9,417.6,267.4,610.6,1083.0,835.7,608.5,1110.0,125.5,48.1,96.1,225.2,174.9,76.1,199.7,335.0,40.2,49.6,36.6,72.4,157.5,233.5,83.7,215.0,511.9,559.5,265.8,408.8,39.6,24.4,22.0,48.4,52.5,36.0,42.0,65.7,26.8,30.4,22.8,41.7,16.7,26.0,20.6,17.1,68.8,85.0,79.3,42.4,273.1,223.0,114.4,203.8,388.6,372.8,237.5,416.6,281.4,346.5,142.3,256.6,75.8,122.0,93.6,71.3,303.2,455.3,335.1,157.1,1786.0,1385.0,935.0,1103.0,1967.0,1588.0,1138.0,2046.0,1470.0,1665.0,766.0,1331.0,804.8,867.1,694.7,430.7,1067.0,1606.0,1189.0,501.5
2026-02-07,01,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260207&jcd=01&rno=10,official_table_v2,10.3,17.0,42.0,67.5,12.1,10.8,30.6,48.1,26.6,20.2,61.4,76.2,110.9,81.4,144.1,206.8,218.8,191.9,267.8,327.4,30.5,44.3,95.5,121.0,43.9,42.4,77.3,108.6,86.4,64.4,162.7,178.9,296.1,198.5,348.9,382.7,457.3,359.6,536.7,627.9,31.6,24.1,66.3,82.4,49.7,39.8,80.1,108.7,33.3,38.8,70.4,65.4,175.6,153.1,186.1,182.5,294.3,270.4,217.9,349.4,69.5,53.9,81.5,106.2,105.0,81.2,151.8,197.9,62.4,74.1,112.3,110.1,95.7,149.6,147.1,99.8,246.5,320.3,250.3,184.4,390.6,391.9,280.6,372.7,563.7,383.3,587.0,596.0,444.7,393.3,517.5,502.8,241.9,421.8,414.3,227.7,597.0,862.4,614.9,344.9,986.8,969.9,1196.0,1075.0,1329.0,945.1,1399.0,1478.0,1020.0,934.4,854.4,1156.0,1343.0,1440.0,704.6,1278.0,1407.0,1624.0,1269.0,1502.0
