レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202608252101,2026-08-25,21,01R,08:32,2026-08-25T08:22:27.496897+09:00,8.3,10.7,26.3,143.3,7.9,5.6,11.5,70.1,11.8,10.0,16.9,113.3,34.7,28.1,36.6,155.9,324.8,297.5,393.7,330.3,100.7,98.9,276.4,639.0,163.1,438.0,886.0,1949,254.7,534.0,735.5,2436,378.4,1181,749.6,2998,1694,1624,3544,3544,57.7,30.9,50.4,204.1,138.7,253.1,316.9,866.3,66.1,184.7,140.2,549.0,158.4,385.9,209.5,628.7,764.3,1299,1559,1025,107.6,81.2,103.9,385.9,219.0,506.2,581.8,1559,118.4,364.3,237.7,696.1,165.1,410.3,348.0,556.9,1949,1443,3544,1443,258.1,193.9,191.0,573.2,499.7,1113,779.6,1949,302.2,1113,519.7,1559,256.4,812.1,493.4,1499,1559,2784,2293,1949,749.6,999.5,1053,950.8,2436,3544,3248,3898,1257,2165,1856,2784,2436,1949,2598,3248,974.6,2165,2598,2293
202608251801,2026-08-25,18,01R,08:40,2026-08-25T08:30:43.826569+09:00,10.4,12.5,34.6,132.6,15.8,8.0,17.7,133.2,12.0,9.0,13.3,98.6,54.1,48.4,47.1,238.0,342.6,487.2,439.1,519.7,67.3,73.8,138.5,384.9,124.2,236.2,338.9,1732,119.0,247.4,299.8,1154,271.1,511.1,537.6,1834,866.1,1559,2078,3464,64.1,28.7,58.0,335.2,142.3,159.0,253.5,779.5,33.5,155.1,98.3,663.4,110.9,232.7,129.9,799.5,1355,1355,1154,1641,35.1,28.6,33.0,136.7,83.3,139.2,126.7,415.7,56.1,116.3,101.9,502.9,62.7,115.0,100.9,232.7,599.6,708.6,779.5,974.4,210.6,132.1,151.3,511.1,335.2,649.6,599.6,1417,273.5,917.1,389.7,1355,202.4,537.6,311.8,708.6,1113,2398,1484,1834,799.5,1559,1113,974.4,1417,3118,2598,5197,2227,2398,1834,2398,1732,2078,1484,2398,974.4,2598,2834,1834
202608251001,2026-08-25,10,01R,08:48,2026-08-25T08:38:33.956815+09:00,6.0,14.7,32.1,8.9,7.2,17.0,28.9,9.4,26.8,35.3,69.5,32.6,86.6,94.7,135.4,72.4,17.4,18.7,44.2,71.7,44.6,88.8,203.4,80.1,78.3,304.1,640.9,289.3,268.4,484.6,1146,677.3,527.4,794.7,1490,1528,178.9,428.8,500.8,1216,54.1,93.5,130.1,68.3,108.1,274.6,488.5,260.2,262.5,469.3,1045,546.8,342.5,620.8,794.7,876.5,181.7,397.3,726.9,1064,141.5,206.2,315.3,192.2,247.3,584.3,1064,584.3,379.6,655.0,1490,961.3,509.4,1027,1268,669.7,348.5,677.3,876.5,764.1,310.4,327.5,620.8,476.8,546.8,876.5,1124,1354,620.8,1192,1806,1655,1241,1862,1753,1083,718.1,1862,1862,1295,107.0,107.3,242.3,322.1,194.7,346.5,596.0,931.3,178.9,346.5,709.5,1083,431.9,735.8,1103,1354,590.1,1419,1922,1083
202608252102,2026-08-25,21,02R,08:58,2026-08-25T08:48:22.111868+09:00,26.8,12.3,43.0,101.9,46.3,24.4,51.9,120.0,13.3,20.0,17.6,48.2,54.0,60.0,33.1,86.4,174.2,211.8,135.0,196.4,65.0,32.9,98.2,263.5,147.9,121.3,270.0,514.4,45.5,73.4,101.9,234.8,174.2,327.3,135.0,635.5,540.1,831.0,360.1,771.6,145.9,64.3,77.7,491.0,234.8,138.5,166.2,372.5,92.3,140.3,114.9,317.7,203.8,491.0,154.3,1350,1800,900.3,720.2,900.3,14.9,31.2,16.1,56.5,32.3,79.4,53.2,103.8,68.3,124.1,97.3,240.0,26.6,41.8,72.0,52.7,114.9,163.6,372.5,114.9,156.5,145.9,71.5,348.5,240.0,327.3,174.2,360.1,234.8,317.7,263.5,771.6,76.6,168.8,220.4,317.7,372.5,675.2,1200,415.5,348.5,1800,771.6,771.6,1080,1080,337.6,831.0,675.2,982.1,469.7,982.1,900.3,400.1,771.6,568.6,675.2,771.6,1350,600.2
202608251802,2026-08-25,18,02R,09:06,2026-08-25T08:56:25.786050+09:00,10.4,25.3,36.0,84.2,7.8,10.3,8.1,31.4,70.7,46.1,84.2,99.1,42.6,23.3,70.2,89.9,158.3,104.0,139.6,153.8,45.1,93.9,100.1,331.6,38.7,71.2,111.7,365.9,258.8,331.6,424.5,758.0,176.8,179.8,331.6,482.3,624.2,342.3,758.0,1061,23.2,25.0,17.4,71.7,38.7,123.4,92.2,192.9,86.2,241.1,137.8,321.5,43.1,97.3,97.3,160.7,252.6,530.6,530.6,442.1,145.3,137.8,168.4,258.8,294.7,624.2,589.5,294.7,212.2,663.2,461.4,964.7,303.2,482.3,353.7,482.3,624.2,393.0,964.7,884.3,116.6,43.1,212.2,225.7,221.0,212.2,365.9,505.3,69.8,258.8,393.0,461.4,303.2,884.3,230.7,589.5,312.1,884.3,707.5,1061,558.5,530.6,663.2,558.5,1326,1179,884.3,1061,707.5,1768,1516,1061,1516,964.7,558.5,707.5,482.3,1768,884.3,1061
202608251002,2026-08-25,10,02R,09:14,2026-08-25T09:04:33.279661+09:00,28.1,15.4,13.8,185.5,42.8,25.1,17.0,174.5,14.2,25.9,6.0,112.7,10.5,13.6,6.0,64.7,434.4,477.8,477.8,294.0,219.7,107.6,142.1,707.9,313.3,390.1,597.3,1092,287.4,509.7,444.5,1365,204.4,554.0,490.1,1820,1737,2123,2123,2730,214.7,129.5,99.5,570.6,378.5,265.4,424.7,695.1,235.9,477.8,394.1,1233,182.9,530.9,471.9,1662,1662,1033,1662,2940,86.6,154.7,36.3,420.1,192.1,477.8,294.0,695.1,289.6,670.7,616.6,1529,43.1,138.0,303.4,434.4,1158,1061,2123,1274,41.2,45.2,23.7,188.3,131.8,382.3,219.7,955.7,134.1,538.4,390.1,1415,41.6,147.6,235.9,439.4,616.6,2012,1662,910.2,932.4,1318,1318,889.0,1274,2248,1737,2389,2123,2012,2730,2940,2389,1365,3475,1662,1194,3475,2940,1470
202608252103,2026-08-25,21,03R,09:24,2026-08-25T09:14:32.461311+09:00,13.3,23.7,27.2,41.5,11.9,21.5,10.3,17.0,34.3,35.6,47.3,43.2,27.6,15.9,36.1,46.1,74.0,42.2,113.3,71.9,63.9,141.1,146.6,249.3,113.3,325.2,178.0,439.9,287.6,356.1,287.6,287.6,146.6,257.9,249.3,393.6,356.1,831.0,393.6,934.9,71.9,69.9,28.6,56.6,152.6,149.5,109.9,219.9,169.9,233.7,219.9,213.7,52.3,226.6,196.8,186.9,152.6,467.4,373.9,299.1,116.8,120.6,87.9,173.9,241.2,325.2,257.9,186.9,213.7,415.5,299.1,467.4,124.6,277.0,267.1,169.9,415.5,169.9,467.4,325.2,102.4,38.5,102.4,141.1,226.6,219.9,207.7,299.1,60.3,226.6,339.9,191.7,138.5,467.4,439.9,287.6,257.9,623.3,356.1,373.9,152.6,124.6,277.0,241.2,467.4,623.3,241.2,498.6,146.6,623.3,373.9,267.1,467.4,311.6,415.5,241.2,249.3,575.3,439.9,287.6
202608251803,2026-08-25,18,03R,09:32,2026-08-25T09:22:36.148609+09:00,11.4,19.7,32.1,20.9,9.6,14.8,17.8,11.7,53.3,31.3,71.7,36.0,45.4,34.6,73.3,66.5,39.3,23.2,62.0,83.8,34.6,100.8,150.0,153.6,121.7,307.3,248.2,239.0,230.4,280.5,586.7,258.1,150.0,258.1,322.6,430.2,258.1,215.1,586.7,645.3,61.4,45.4,36.0,43.6,161.3,107.5,165.4,150.0,119.5,179.2,215.1,208.1,84.9,215.1,109.3,239.0,97.7,258.1,153.6,403.3,134.4,134.4,150.0,134.4,239.0,430.2,403.3,189.8,150.0,322.6,322.6,339.6,307.3,430.2,322.6,293.3,239.0,239.0,339.6,280.5,99.2,57.6,230.4,215.1,222.5,307.3,293.3,460.9,146.6,268.9,645.3,717.0,293.3,921.9,496.4,460.9,307.3,645.3,586.7,717.0,131.7,79.6,222.5,293.3,293.3,645.3,806.7,430.2,134.4,496.4,496.4,717.0,717.0,1075,645.3,717.0,293.3,403.3,586.7,645.3
202608251003,2026-08-25,10,03R,09:40,2026-08-25T09:30:40.954141+09:00,23.5,12.0,8.4,25.7,59.5,78.5,110.6,210.2,31.9,97.5,51.5,98.4,20.3,108.0,55.6,52.8,88.9,312.9,192.0,103.5,40.9,12.8,9.0,28.2,121.4,145.7,155.3,269.1,36.1,145.2,37.0,80.0,17.9,104.0,35.4,33.6,108.3,377.2,168.3,80.4,205.1,171.0,199.3,595.1,267.4,204.1,287.4,485.6,422.5,410.2,681.5,938.9,370.6,469.4,670.7,880.2,1280,782.4,1457,612.3,91.0,283.5,140.3,270.8,90.6,364.2,108.3,211.2,480.1,640.2,1320,1320,166.3,118.6,480.1,185.3,459.2,349.2,960.3,312.9,43.3,195.6,141.7,109.1,48.2,349.2,97.5,86.2,440.1,521.6,1111,828.5,251.5,171.0,845.0,194.7,163.1,122.4,782.4,262.4,234.7,1142,491.3,306.1,299.6,918.5,370.6,221.2,1142,1173,2112,1509,1083,563.3,1837,586.8,402.4,247.1,1320,555.9
202608252104,2026-08-25,21,04R,09:50,2026-08-25T09:40:28.637960+09:00,15.2,13.4,8.4,11.6,30.4,41.2,27.4,45.6,27.4,50.0,23.1,27.1,13.4,31.2,31.3,14.3,38.6,95.7,67.0,27.3,76.8,67.0,53.5,74.8,199.5,408.8,274.7,380.9,201.9,279.3,316.2,253.9,109.5,335.2,261.9,212.1,217.6,728.7,408.8,335.2,212.1,167.6,113.2,274.7,288.9,239.4,220.5,372.4,335.2,335.2,540.7,558.7,204.4,441.0,429.7,670.4,698.4,670.4,838.0,931.2,106.7,190.4,89.1,158.1,217.6,492.9,304.7,270.3,239.4,478.9,620.8,728.7,138.5,246.4,441.0,165.9,257.8,304.7,761.8,266.0,69.5,114.0,105.4,63.0,117.2,316.2,220.5,197.1,257.8,523.8,429.7,644.6,188.3,478.9,670.4,250.1,113.2,250.1,419.0,257.8,139.6,507.9,408.8,140.8,232.8,985.9,364.3,349.2,644.6,1047,1117,931.2,419.0,507.9,1197,356.6,117.2,294.0,761.8,349.2
