レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202608302101,2026-08-30,21,01R,08:32,2026-08-30T08:22:28.713577+09:00,2.9,9.1,17.1,24.8,8.8,20.0,27.9,40.7,25.6,38.8,58.8,72.7,43.1,63.5,82.9,125.8,104.5,152.7,219.3,251.7,15.0,37.7,55.9,84.9,50.9,122.4,174.3,424.8,158.1,331.6,357.8,485.5,234.4,357.8,412.0,971.1,331.6,1699,971.1,1133,52.7,103.0,106.2,289.2,79.0,161.8,247.2,399.9,226.6,261.4,715.6,679.8,251.7,323.7,438.6,591.1,1510,1045,755.3,1942,169.9,219.3,202.9,453.2,212.4,399.9,503.5,543.8,357.8,485.5,1133,1942,323.7,543.8,799.8,647.4,849.7,618.0,1699,4532,169.9,219.3,247.2,799.8,377.6,543.8,453.2,799.8,388.4,799.8,849.7,1699,399.9,1045,1359,3399,1942,1699,1942,2266,212.4,399.9,618.0,1359,399.9,1699,647.4,715.6,1942,1359,799.8,2719,755.3,1236,6798,9999,1942,799.8,4532,4532
202608301401,2026-08-30,14,01R,08:40,2026-08-30T08:30:27.656421+09:00,6.9,8.0,12.7,96.7,12.6,15.9,20.8,119.9,12.9,24.1,18.8,119.0,21.9,35.0,28.2,203.0,265.4,290.2,282.3,633.9,40.2,37.3,41.9,228.3,77.6,153.0,146.5,477.8,77.0,231.8,244.5,554.6,88.2,188.2,330.4,887.4,526.4,1634,839.4,3451,57.5,62.1,68.1,463.6,95.5,154.5,171.6,456.7,157.6,301.5,284.9,690.2,164.3,265.4,252.5,817.4,1150,1071,839.4,1294,56.0,105.6,69.4,304.5,83.9,238.9,218.7,365.4,211.3,378.7,316.9,739.5,99.2,172.5,238.9,485.3,757.5,437.4,1411,1109,64.5,115.9,93.8,383.4,93.5,235.3,357.0,564.7,250.4,295.8,564.7,862.8,135.0,369.7,425.4,675.2,1071,2389,2389,2389,544.9,1071,739.5,1827,675.2,1109,1035,2823,1827,913.5,1725,1553,1071,776.5,2823,4437,1941,2823,3106,3106
202608302301,2026-08-30,23,01R,08:48,2026-08-30T08:38:27.951104+09:00,6.9,15.0,27.3,132.9,8.0,7.1,11.9,102.0,22.1,15.9,26.7,209.6,36.0,25.2,35.9,216.3,345.0,267.2,649.0,579.9,43.2,65.2,106.8,340.7,79.2,156.6,190.6,495.6,144.9,209.6,243.3,1135,203.4,296.2,413.0,1514,826.0,1703,2096,2271,49.2,32.8,53.6,250.0,93.6,171.4,214.6,524.1,52.1,200.4,145.7,778.8,93.3,206.5,171.4,1090,556.2,1298,1817,1947,90.8,49.9,95.9,664.8,177.0,254.7,286.9,1009,64.2,275.3,272.5,1239,121.1,204.9,252.3,851.8,1048,1090,908.6,1703,119.5,69.8,106.0,419.3,269.8,373.3,454.3,736.7,130.4,324.5,373.3,1362,172.5,306.2,378.5,1135,1185,2725,1703,2478,439.6,349.4,681.4,649.0,514.3,879.2,1434,1434,524.1,778.8,1185,1947,1239,1817,2096,2096,1185,2096,2271,2725
202608302102,2026-08-30,21,02R,08:58,2026-08-30T08:48:22.677307+09:00,41.5,14.3,47.8,100.7,83.3,41.5,74.5,105.4,8.8,24.8,7.9,42.0,51.3,104.6,22.7,166.6,217.7,364.9,98.5,346.2,158.8,63.9,111.5,364.9,306.8,306.8,329.3,613.7,90.6,306.8,108.0,314.0,190.1,465.5,168.7,710.6,675.1,964.4,375.0,964.4,259.6,118.4,122.7,450.0,329.3,198.5,228.8,375.0,225.0,300.0,435.5,385.7,228.8,275.5,270.0,562.5,1500,964.4,397.1,1125,12.4,41.0,10.0,51.9,39.2,122.7,38.2,94.4,151.7,264.7,145.1,355.3,19.1,33.6,77.5,48.3,94.4,119.4,254.7,110.6,112.5,214.3,60.0,306.8,300.0,300.0,133.6,270.0,355.3,562.5,500.0,1038,62.2,96.4,346.2,287.2,587.0,482.2,843.8,587.0,562.5,710.6,500.0,1125,900.1,1227,642.9,900.1,1227,1350,843.8,900.1,306.8,409.1,642.9,675.1,1928,794.2,2250,1227
202608301402,2026-08-30,14,02R,09:06,2026-08-30T08:56:25.247190+09:00,35.1,43.4,83.1,88.1,47.9,33.9,70.5,50.3,62.9,34.5,54.4,64.8,89.0,81.6,60.3,95.8,127.7,154.6,96.8,137.7,78.0,60.3,85.5,84.7,73.4,49.7,71.0,36.7,119.1,106.1,149.3,83.1,209.8,129.6,238.2,209.8,251.8,89.9,108.8,187.5,101.3,39.3,58.3,73.4,74.6,34.5,48.6,29.6,60.3,59.1,45.6,24.8,96.8,92.7,61.6,60.3,142.1,55.0,35.1,68.8,183.6,127.7,78.0,107.4,226.0,124.1,114.4,102.4,111.5,120.7,75.9,56.5,117.5,124.1,102.4,54.0,146.9,104.9,83.9,74.6,191.6,151.9,157.3,204.9,251.8,142.1,226.0,179.8,200.3,166.3,146.9,149.3,151.9,251.8,200.3,144.4,314.7,226.0,157.3,187.5,157.3,209.8,204.9,367.2,383.2,131.5,151.9,275.4,293.8,124.1,84.7,133.5,267.0,226.0,111.5,191.6,419.7,367.2,204.9,251.8
202608302302,2026-08-30,23,02R,09:14,2026-08-30T09:04:23.630339+09:00,5.3,10.9,5.7,101.8,18.1,37.8,28.2,173.0,21.8,50.9,37.2,141.2,10.8,23.9,30.0,173.0,144.2,266.2,266.2,329.6,32.6,47.4,34.2,364.3,59.1,346.1,121.4,364.3,109.8,300.9,197.7,2307,70.6,153.8,197.7,988.9,532.5,692.2,692.2,2307,58.6,76.0,75.2,432.6,57.2,153.8,164.8,384.5,238.7,276.9,692.2,1384,133.1,197.7,300.9,532.5,532.5,769.1,2307,1730,76.0,247.2,96.1,494.4,135.7,461.5,300.9,432.6,276.9,629.3,629.3,461.5,177.5,216.3,432.6,576.8,1153,407.2,0.0,988.9,45.2,115.3,123.6,314.6,71.3,153.8,187.0,629.3,256.3,384.5,769.1,865.3,230.7,247.2,1384,3461,1384,1730,692.2,2307,494.4,288.4,629.3,1153,576.8,1730,3461,2307,769.1,1153,1384,6922,1153,1153,2307,6922,988.9,3461,1730,1384
202608302103,2026-08-30,21,03R,09:24,2026-08-30T09:14:23.488483+09:00,23.5,41.0,35.9,141.7,17.0,14.8,5.5,86.6,56.3,28.7,38.8,142.9,33.2,12.5,35.5,160.7,235.5,222.9,249.5,398.1,132.7,181.7,170.6,341.2,142.9,309.6,214.3,668.8,293.3,398.1,464.5,464.5,341.2,288.3,477.7,983.6,428.7,1286,464.5,1672,35.5,26.2,11.6,147.9,118.5,152.0,88.0,418.0,69.3,131.6,81.9,334.4,20.9,55.0,57.0,133.7,451.9,760.0,506.7,371.6,137.0,112.2,103.2,278.7,209.0,261.2,199.0,253.3,147.9,315.5,160.7,407.8,132.7,274.1,167.2,363.5,380.0,293.3,539.4,398.1,74.9,35.2,93.9,309.6,183.7,165.5,245.9,418.0,40.9,110.7,113.7,288.3,145.4,278.7,149.3,668.8,539.4,760.0,418.0,619.3,274.1,321.5,398.1,506.7,407.8,836.1,477.7,836.1,398.1,836.1,696.7,398.1,348.3,477.7,576.6,668.8,557.4,619.3,539.4,880.1
202608301403,2026-08-30,14,03R,09:32,2026-08-30T09:22:27.772486+09:00,23.6,39.2,33.1,27.5,28.3,20.7,13.2,11.2,45.3,30.1,29.2,23.4,32.0,14.7,26.2,11.2,32.3,14.7,27.0,12.9,145.6,154.4,182.0,169.9,453.1,453.1,424.7,474.1,299.8,582.5,703.1,566.3,536.5,392.1,886.5,679.6,339.8,886.5,784.2,384.7,224.0,94.3,73.0,114.5,334.2,287.1,212.3,345.5,196.0,463.4,433.8,279.3,130.7,323.6,313.6,279.3,192.3,582.5,463.4,392.1,190.5,152.1,142.5,149.9,370.7,617.8,599.7,384.7,234.3,728.2,443.2,295.5,254.8,551.0,384.7,443.2,214.6,323.6,463.4,433.8,180.4,102.9,138.7,68.6,364.1,339.8,703.1,370.7,196.0,599.7,617.8,377.5,199.9,1132,679.6,551.0,103.5,299.8,219.2,703.1,134.1,93.9,175.7,83.9,339.8,657.7,815.6,536.5,214.6,551.0,522.8,485.4,357.7,815.6,728.2,755.1,122.8,463.4,237.0,679.6
202608302303,2026-08-30,23,03R,09:40,2026-08-30T09:30:29.908657+09:00,6.3,23.6,129.0,45.6,4.8,5.7,50.1,22.4,32.2,20.9,195.7,54.6,86.6,86.6,110.3,168.5,76.8,80.9,94.8,209.2,52.3,114.4,303.3,209.2,73.9,168.5,159.6,288.9,163.9,216.6,505.6,337.0,379.2,303.3,758.4,1213,216.6,433.3,288.9,1011,20.4,23.6,73.9,67.4,61.2,75.8,147.9,168.5,73.9,118.9,866.7,189.6,173.3,183.8,275.7,404.5,209.2,288.9,758.4,674.1,144.4,141.1,195.7,195.7,224.7,263.8,404.5,209.2,159.6,183.8,433.3,288.9,466.7,505.6,505.6,866.7,303.3,209.2,2022,606.7,224.7,209.2,216.6,356.9,505.6,209.2,356.9,404.5,288.9,551.5,866.7,1516,356.9,505.6,2022,6067,1213,1011,866.7,3033,275.7,183.8,252.8,1213,303.3,606.7,433.3,3033,466.7,551.5,866.7,2022,303.3,319.3,866.7,758.4,866.7,866.7,1213,1213
202608302104,2026-08-30,21,04R,09:50,2026-08-30T09:40:24.987412+09:00,19.3,9.0,66.5,17.6,27.4,24.1,65.5,18.5,9.8,23.8,36.8,9.8,79.5,91.8,47.6,117.2,24.8,45.2,21.0,125.5,108.6,65.5,115.7,106.0,307.3,202.5,228.5,330.0,101.2,129.1,165.0,131.0,469.0,330.0,405.1,594.1,168.1,424.3,185.6,685.5,222.8,84.0,90.9,270.0,318.2,137.1,125.5,212.1,222.8,212.1,405.1,270.0,129.1,168.1,234.5,217.3,387.4,524.2,371.3,387.4,55.3,90.9,81.0,56.7,96.8,135.0,129.1,122.0,217.3,287.4,262.1,212.1,146.1,330.0,342.7,307.3,90.0,131.0,217.3,287.4,207.2,185.6,159.1,297.0,495.1,222.8,228.5,307.3,270.0,371.3,636.5,636.5,240.8,594.1,810.2,594.1,891.2,810.2,685.5,810.2,82.5,189.6,94.8,495.1,162.0,356.4,165.0,405.1,297.0,318.2,594.1,445.6,114.2,168.1,424.3,405.1,685.5,685.5,594.1,685.5
