レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202608281401,2026-08-28,14,01R,08:32,2026-08-28T08:22:21.136742+09:00,40.6,46.9,71.9,119.5,40.5,11.3,10.9,33.8,45.7,8.9,5.8,16.3,51.0,11.1,7.5,15.6,157.5,75.5,55.5,51.6,364.0,502.7,519.2,791.8,479.8,1055,833.4,1759,736.5,1439,1131,1666,646.3,904.9,1666,1583,989.7,2111,1508,1863,280.2,105.2,100.8,336.9,597.5,904.9,487.2,1266,188.5,989.7,301.6,688.5,186.3,446.0,333.3,772.5,1173,1666,1266,1583,231.1,86.7,37.4,86.0,565.5,1377,904.9,1319,208.3,959.7,270.7,609.0,52.2,609.0,179.9,117.3,190.7,719.8,673.8,268.4,227.8,97.7,56.6,110.3,555.6,904.9,931.5,1021,180.9,931.5,446.0,575.8,83.3,791.8,280.2,219.9,285.3,1266,673.8,479.8,565.5,719.8,411.3,433.8,1266,1979,2111,1092,1131,1863,1021,904.9,646.3,2111,1979,1092,527.8,1979,1979,1021
202608282301,2026-08-28,23,01R,08:40,2026-08-28T08:30:35.590842+09:00,7.6,13.3,7.9,31.1,12.1,22.3,12.0,27.8,30.5,45.2,28.9,75.7,11.7,18.3,28.1,26.4,76.1,81.3,127.8,63.4,71.8,82.1,54.1,143.7,141.3,242.7,199.4,485.5,249.9,540.3,440.7,609.0,93.0,232.6,403.6,515.3,394.1,985.2,1522,957.1,100.2,53.8,46.8,71.8,179.1,229.4,251.8,549.1,265.8,587.7,507.5,858.9,168.3,301.7,656.8,683.6,531.7,858.9,1196,1116,239.2,288.7,168.3,523.4,424.0,761.3,598.2,1046,507.5,985.2,905.3,1155,234.2,644.2,930.5,1116,1116,1395,1595,1046,56.4,92.7,135.6,160.2,109.1,265.8,385.0,360.2,216.1,299.1,609.0,656.8,276.8,567.7,930.5,905.3,356.3,577.5,656.8,1116,209.3,418.7,567.7,389.5,429.4,1015,1763,1240,712.7,1240,1339,1240,1116,2576,2576,1970,452.6,1015,1339,1970
202608281001,2026-08-28,10,01R,08:48,2026-08-28T08:38:26.691939+09:00,23.9,15.2,7.7,139.3,50.6,62.7,35.6,336.2,23.9,65.5,17.4,263.7,7.1,21.1,11.4,79.2,331.0,525.2,641.9,313.0,96.7,63.4,33.4,380.5,194.9,282.4,263.7,993.0,132.4,311.5,123.4,836.2,45.3,152.4,101.8,543.1,1246,1717,1765,1629,212.5,216.9,129.9,825.3,336.2,496.5,389.8,1352,438.2,629.2,577.7,1765,175.5,353.0,453.9,1095,1381,1588,3738,2050,88.2,192.0,43.4,418.1,153.1,385.1,111.4,730.4,412.6,617.0,525.2,1155,43.2,77.5,215.4,265.9,1077,1095,765.6,814.7,14.0,41.2,19.6,94.0,30.3,115.9,54.6,200.4,127.8,224.5,316.1,516.6,36.7,64.7,189.1,257.2,313.0,683.3,730.4,635.5,1041,1550,1477,847.3,1765,2444,2269,2444,1222,2118,1986,2444,1925,2648,3738,1765,993.0,2118,2269,2118
202608281402,2026-08-28,14,02R,09:00,2026-08-28T08:50:30.720730+09:00,31.2,20.4,85.8,74.0,31.1,6.8,52.6,33.7,18.6,6.4,29.6,15.2,129.6,110.4,83.2,154.9,106.9,57.8,46.8,137.5,162.3,121.4,396.4,280.8,364.2,328.7,354.7,481.3,207.3,286.7,539.1,481.3,328.7,306.3,518.4,709.4,364.2,561.6,612.6,898.6,109.5,30.5,113.2,125.9,269.5,166.4,154.9,328.7,43.0,195.3,245.0,140.4,293.0,213.9,336.9,641.8,228.4,449.3,286.7,842.4,33.3,20.2,36.2,24.8,109.5,189.8,254.3,166.4,37.0,154.9,195.3,79.7,77.9,204.2,204.2,109.5,50.2,117.2,100.5,106.9,275.0,275.0,189.8,245.0,449.3,328.7,396.4,499.2,464.7,396.4,612.6,641.8,201.1,464.7,539.1,286.7,586.0,748.8,898.6,709.4,210.6,299.5,204.2,612.6,586.0,586.0,641.8,1123,539.1,364.2,275.0,898.6,249.6,561.6,396.4,518.4,673.9,1036,898.6,792.8
202608282302,2026-08-28,23,02R,09:06,2026-08-28T08:56:27.005682+09:00,15.9,53.8,54.4,140.9,8.2,6.0,3.8,55.1,52.1,17.2,31.9,185.5,57.2,13.6,33.2,138.2,252.7,151.1,325.7,299.1,123.1,161.0,299.1,396.1,200.7,348.9,257.1,814.2,311.8,396.1,366.4,862.1,281.8,418.7,505.4,977.1,610.7,1628,1832,1832,56.3,26.7,23.5,134.4,126.3,168.4,139.5,366.4,78.8,248.4,124.2,444.1,64.2,162.8,161.0,505.4,418.7,732.8,1127,1046,248.4,107.7,155.9,418.7,431.0,472.8,458.0,697.9,164.6,488.5,305.3,697.9,212.4,732.8,375.8,1465,1127,1332,1465,916.0,198.0,87.7,176.5,311.8,375.8,418.7,444.1,523.4,124.2,318.6,212.4,523.4,248.4,505.4,340.8,977.1,666.2,1221,1221,2093,198.0,299.1,586.2,563.7,366.4,488.5,862.1,862.1,385.7,586.2,666.2,814.2,862.1,862.1,542.8,862.1,458.0,1127,977.1,1465
202608281002,2026-08-28,10,02R,09:14,2026-08-28T09:04:40.010897+09:00,17.4,28.6,174.3,37.9,12.8,6.8,109.3,7.4,27.1,12.0,144.0,14.3,278.3,245.3,341.4,408.8,50.1,15.9,22.5,318.4,121.3,180.9,466.4,209.6,169.8,220.8,828.0,501.8,318.4,453.6,1035,581.0,720.0,1035,770.2,1577,363.9,736.0,613.3,1840,51.7,24.4,147.2,26.6,128.3,184.0,408.8,249.0,44.8,176.1,501.8,66.9,399.0,441.6,920.0,1440,59.7,222.2,89.7,849.2,129.8,45.0,250.9,43.4,258.7,303.8,649.4,306.6,74.0,252.8,552.0,98.5,649.4,1003,920.0,561.3,68.4,245.3,102.2,380.6,613.3,435.7,561.3,920.0,736.0,807.8,581.0,895.1,807.8,770.2,1577,1440,871.5,1273,1743,1142,1273,2760,2070,1840,160.7,64.8,97.9,534.1,267.0,466.4,466.4,920.0,102.2,306.6,151.9,649.4,138.0,414.0,188.1,788.5,788.5,1273,1142,1440
202608281403,2026-08-28,14,03R,09:26,2026-08-28T09:16:29.862281+09:00,15.0,47.5,7.1,33.5,17.3,50.5,11.2,37.1,100.8,76.1,70.0,136.1,7.2,11.3,45.3,15.2,71.2,76.1,160.9,54.8,87.1,156.4,80.4,214.6,206.6,429.2,257.5,643.9,523.1,558.0,761.0,1674,129.7,220.2,452.4,356.2,363.9,697.5,1195,643.9,108.0,108.0,53.1,186.0,180.0,242.6,114.6,298.9,229.3,429.2,249.8,597.9,76.7,143.0,214.6,283.7,348.7,398.6,643.9,507.3,341.6,440.5,57.7,478.3,643.9,761.0,727.9,727.9,440.5,930.1,727.9,620.0,279.0,558.0,761.0,669.6,540.0,523.1,1195,930.1,33.4,32.0,90.4,36.9,85.8,150.8,206.6,170.8,73.4,172.6,321.9,194.6,239.1,440.5,478.3,372.0,117.9,249.8,209.2,507.3,235.8,440.5,129.7,226.2,465.0,540.0,837.1,558.0,837.1,465.0,492.4,643.9,1046,984.8,1116,930.1,229.3,492.4,492.4,1046
202608282303,2026-08-28,23,03R,09:32,2026-08-28T09:22:28.088364+09:00,14.5,56.6,66.8,195.3,7.9,12.7,18.1,113.7,63.2,44.4,109.6,476.2,101.6,70.8,94.0,298.8,411.9,354.4,662.6,435.4,33.4,97.6,145.1,241.9,41.3,96.4,111.2,525.5,181.4,145.1,282.2,846.7,208.7,181.4,324.2,662.6,762.0,725.7,952.5,1385,7.8,10.8,14.2,70.2,17.3,36.8,40.6,160.4,27.3,46.4,51.6,203.2,37.0,52.7,72.9,211.6,245.8,324.2,346.3,338.6,227.4,102.9,230.9,508.0,338.6,200.5,411.9,564.4,107.3,183.6,234.4,725.7,205.9,401.0,277.1,1088,1088,1016,1016,802.1,238.1,143.7,272.1,371.7,362.8,241.9,362.8,381.0,205.9,234.4,371.7,461.8,354.4,692.7,476.2,1016,952.5,1524,896.5,1172,238.1,802.1,802.1,846.7,609.6,635.0,1385,1172,1088,762.0,896.5,1172,896.5,1270,692.7,1693,635.0,1172,1088,1088
202608281003,2026-08-28,10,03R,09:40,2026-08-28T09:30:25.077447+09:00,19.8,72.6,268.3,51.3,8.3,18.9,73.8,5.3,82.9,80.4,438.2,207.7,348.6,252.7,562.0,654.4,48.2,16.5,104.7,293.0,70.6,286.0,620.4,190.3,66.8,204.1,472.9,115.9,482.5,492.4,955.4,628.5,868.5,974.9,995.2,1492,286.0,206.8,654.4,1326,13.8,21.5,74.0,7.8,31.5,101.4,224.2,47.9,64.5,115.3,314.2,72.3,250.1,442.3,713.0,472.9,13.9,33.3,57.3,210.4,454.9,228.5,636.9,589.7,692.3,654.4,1364,995.2,219.1,454.9,1110,341.2,1291,1990,1769,2810,713.0,901.3,351.2,1405,955.4,415.4,783.1,1061,1326,853.0,955.4,1224,582.5,1085,1647,1492,1492,1706,2388,1647,1541,2810,1990,2653,91.1,35.9,265.3,604.6,167.6,135.7,692.3,1291,39.2,101.4,186.6,549.0,723.8,936.6,628.5,1837,723.8,1647,1257,1769
202608281404,2026-08-28,14,04R,09:52,2026-08-28T09:42:38.897410+09:00,34.2,62.7,107.0,110.8,20.6,10.5,8.0,40.0,121.1,39.7,77.3,175.5,127.0,26.2,74.7,150.2,159.4,161.0,217.0,226.4,72.3,173.6,339.6,339.6,88.2,312.5,166.2,381.1,339.6,446.4,710.2,919.1,355.1,223.2,504.0,520.8,347.2,600.9,781.2,744.0,23.7,11.0,8.0,38.2,51.5,103.4,74.0,95.2,29.4,102.1,39.1,75.1,17.7,59.8,38.0,55.0,58.9,150.2,142.0,144.6,252.0,142.0,205.5,446.4,260.4,434.0,488.2,411.1,130.2,372.0,214.0,318.8,264.8,600.9,260.4,1116,446.4,446.4,600.9,781.2,217.0,61.0,179.6,211.1,269.4,195.3,284.1,347.2,64.3,164.4,169.8,217.0,260.4,459.5,306.3,520.8,600.9,473.5,446.4,1041,264.8,538.8,710.2,822.3,744.0,488.2,1201,1302,578.7,434.0,538.8,488.2,1420,1116,1201,1562,578.7,1201,744.0,1953
