レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202608222101,2026-08-22,21,01R,08:32,2026-08-22T08:22:22.509904+09:00,3.3,37.7,27.4,65.1,3.0,15.4,12.5,23.0,63.5,42.4,88.8,122.4,57.6,44.1,110.1,106.9,144.2,102.0,188.6,157.7,88.6,246.8,210.5,339.2,111.4,523.9,399.6,773.0,466.9,924.6,1150,1429,496.3,889.7,1626,2245,604.5,1309,1886,2050,35.9,59.6,41.0,75.5,82.1,298.4,197.3,453.4,181.3,341.7,308.2,413.6,128.4,260.5,436.6,296.5,210.5,628.7,637.2,410.0,260.5,244.3,249.5,449.1,380.3,612.4,673.6,962.4,354.5,664.1,813.0,982.4,535.8,924.6,1150,714.5,736.8,1047,1429,1347,368.4,198.1,476.3,471.5,491.2,664.1,673.6,1347,257.6,620.4,799.2,664.1,568.1,1150,1209,1240,575.0,1813,982.4,1571,403.0,371.3,736.8,683.4,612.4,1274,1347,1571,486.1,1150,1150,785.9,982.4,1684,1964,2245,873.2,1626,1071,2050
202608222301,2026-08-22,23,01R,08:44,2026-08-22T08:34:21.329546+09:00,6.3,6.1,58.1,8.7,13.7,16.8,98.9,24.3,11.5,20.7,131.2,17.0,157.2,200.7,209.9,208.8,24.1,35.8,29.3,144.0,37.3,36.2,184.6,48.6,96.3,273.8,689.1,287.1,90.6,256.8,608.0,175.2,475.2,1476,939.7,1333,139.2,401.4,252.1,1425,100.8,126.4,258.4,210.9,140.6,338.9,700.8,551.3,261.7,492.2,1253,558.7,510.5,879.7,1654,1969,320.5,544.0,666.9,1797,66.0,115.8,356.4,86.6,99.6,330.8,780.1,197.8,243.2,530.1,1476,486.4,636.1,725.4,827.0,780.1,132.1,195.9,350.4,666.9,566.4,444.6,677.8,939.7,677.8,1008,459.4,861.4,574.3,1378,1590,1425,608.0,1216,2176,1008,1333,1722,1531,1531,95.4,217.6,147.6,700.8,160.2,421.9,320.5,1292,401.4,574.3,551.3,1378,219.9,338.9,700.8,1216,1117,1722,1969,1425
202608222102,2026-08-22,21,02R,08:58,2026-08-22T08:48:26.499967+09:00,59.7,42.9,82.5,116.4,85.4,34.8,75.4,121.8,25.6,19.9,8.5,15.6,95.4,100.6,33.8,75.9,177.3,191.6,67.8,113.1,208.4,157.3,321.1,396.0,344.3,528.0,465.9,880.1,161.6,456.9,448.3,565.7,456.9,819.4,642.2,990.1,660.0,1033,698.9,1033,250.1,111.5,146.6,365.5,484.9,300.7,389.5,819.4,157.3,325.5,344.3,448.3,300.7,660.0,625.3,528.0,565.7,913.9,540.0,465.9,30.7,24.1,9.0,12.3,83.9,187.1,111.5,178.6,65.1,170.9,111.5,122.4,12.8,67.1,58.6,15.5,26.3,101.9,106.0,28.4,276.3,210.2,77.4,176.0,402.7,609.3,252.7,579.5,349.4,540.0,389.5,660.0,60.7,258.2,244.9,98.6,276.3,678.9,594.0,188.5,424.3,594.0,224.1,742.5,848.6,698.9,448.3,1250,698.9,742.5,913.9,819.4,218.0,579.5,720.0,237.6,698.9,1188,880.1,273.1
202608222302,2026-08-22,23,02R,09:10,2026-08-22T09:00:49.763524+09:00,6.4,4.7,9.3,16.3,24.8,34.4,62.5,101.2,13.0,47.7,29.7,41.1,29.9,80.6,43.2,87.0,55.3,160.8,101.2,182.7,39.2,22.9,40.2,67.2,120.4,215.3,298.9,396.9,58.4,160.8,116.0,188.2,120.9,348.0,164.9,357.8,146.8,508.1,379.2,619.7,153.0,186.8,175.2,384.9,209.9,239.6,313.6,604.9,390.8,348.0,686.6,1016,416.5,725.9,1209,1270,846.9,846.9,1016,1411,58.9,208.2,111.9,135.8,76.5,357.8,196.9,249.0,348.0,705.7,793.9,793.9,150.3,211.7,470.5,196.9,270.2,292.0,1270,453.7,131.6,279.2,254.0,396.9,150.3,416.5,185.4,409.8,461.9,552.3,1154,876.1,233.0,295.4,1058,396.9,604.9,846.9,1494,1016,259.2,651.4,357.8,941.0,403.2,1154,769.9,1337,1154,1814,1411,1954,540.5,819.6,1337,1058,1209,1587,1587,1337
202608222103,2026-08-22,21,03R,09:24,2026-08-22T09:14:26.178153+09:00,11.5,22.6,18.6,89.6,11.8,14.4,8.9,76.9,47.9,38.6,28.4,101.5,30.0,18.7,38.1,128.8,179.2,216.4,260.7,395.5,42.8,119.4,71.2,249.3,63.0,358.4,83.1,441.2,176.4,279.7,249.3,498.7,115.8,139.8,358.4,603.7,395.5,498.7,637.2,603.7,31.8,49.6,17.4,127.4,64.8,112.4,64.4,327.7,127.4,159.3,130.3,477.9,33.8,82.5,123.3,266.7,498.7,409.6,498.7,424.8,159.3,152.9,70.3,234.1,220.6,152.9,185.0,382.3,197.7,382.3,201.2,674.7,112.4,212.4,212.4,229.4,310.0,310.0,819.3,441.2,105.2,45.8,106.2,286.7,155.0,143.3,109.2,347.6,52.8,127.4,179.2,347.6,102.4,294.1,224.9,216.4,819.3,819.3,603.7,764.7,294.1,521.4,573.5,674.7,521.4,458.8,546.2,674.7,819.3,819.3,764.7,819.3,764.7,637.2,1274,1042,882.4,955.9,1433,1042
202608222303,2026-08-22,23,03R,09:36,2026-08-22T09:26:29.040539+09:00,44.8,31.7,62.9,133.9,49.4,16.5,30.7,152.9,15.7,8.8,6.8,91.0,56.9,39.5,20.2,269.3,278.0,278.0,300.6,497.2,201.9,153.8,217.2,698.7,369.3,562.0,403.9,680.3,208.5,487.8,344.7,957.5,461.6,834.0,506.9,1077,1077,1124,1520,1615,190.1,63.3,111.9,410.3,461.6,261.1,349.3,680.3,68.0,255.9,158.6,562.0,201.9,497.2,246.2,923.3,587.6,861.8,994.4,1292,25.9,14.5,8.3,122.5,72.4,164.6,113.8,506.9,37.5,194.3,51.2,331.4,14.6,76.0,38.5,168.9,232.9,423.8,550.1,461.6,211.9,113.8,57.3,630.6,344.7,601.2,243.9,861.8,154.8,470.0,290.5,783.4,53.4,269.3,203.5,487.8,891.5,1292,994.4,861.8,423.8,527.6,349.3,646.3,698.7,861.8,891.5,1034,587.6,861.8,680.3,1124,340.1,807.9,680.3,587.6,807.9,1175,1124,760.4
202608222104,2026-08-22,21,04R,09:50,2026-08-22T09:40:26.437588+09:00,31.2,41.3,49.9,161.5,29.3,6.5,8.9,118.6,41.5,10.1,10.7,150.7,53.1,14.7,15.2,162.5,335.3,362.5,394.4,447.0,126.5,239.5,239.5,547.4,243.8,506.1,294.7,993.5,304.8,654.2,419.1,1166,383.2,462.5,638.6,1031,958.0,1577,2438,1577,114.6,24.6,28.0,279.4,279.4,225.4,216.3,670.6,37.1,223.5,51.4,525.9,58.0,216.3,70.0,487.7,654.2,1219,725.0,865.3,131.4,33.9,34.5,383.2,279.4,339.5,291.5,687.8,48.2,288.4,69.6,670.6,52.1,225.4,60.4,339.5,745.1,745.1,894.1,894.1,134.1,50.0,55.8,335.3,301.4,335.3,231.2,725.0,86.5,323.1,91.2,654.2,72.3,383.2,89.1,454.6,609.6,1341,812.8,812.8,623.8,766.4,670.6,958.0,1490,1219,1277,2063,1277,1577,1117,1577,894.1,1788,1490,1277,1219,2980,2063,1219
202608222304,2026-08-22,23,04R,10:02,2026-08-22T09:52:29.933226+09:00,20.4,67.1,50.0,44.8,22.4,31.8,23.8,15.9,84.1,66.0,93.0,114.3,78.1,43.1,100.7,40.8,47.2,25.7,111.0,37.4,74.3,205.1,127.6,132.0,106.8,425.5,172.7,137.6,261.1,510.6,410.3,359.0,261.1,261.1,450.5,175.4,174.0,212.7,450.5,208.9,65.0,98.2,40.1,30.2,100.7,196.4,104.9,99.4,185.3,294.6,175.4,137.6,56.3,117.2,146.3,30.3,35.0,80.3,117.8,28.1,283.7,342.9,212.7,270.3,459.6,534.4,403.1,359.0,252.5,574.5,337.9,255.3,276.8,403.1,333.0,158.4,333.0,298.4,319.1,207.0,146.3,94.1,302.3,74.8,252.5,264.1,227.5,172.7,111.0,229.8,353.5,56.8,359.0,488.9,396.2,161.8,66.9,117.8,48.4,156.3,83.8,31.6,182.3,60.4,168.9,140.9,244.4,175.4,44.3,101.6,172.7,35.7,261.1,410.3,267.2,189.9,59.6,140.1,41.5,150.1
202608222105,2026-08-22,21,05R,10:20,2026-08-22T10:10:32.547834+09:00,11.3,7.3,47.1,9.7,21.4,17.7,53.8,20.4,9.1,18.1,39.9,8.9,93.0,92.2,103.7,100.4,19.7,36.6,18.9,80.1,108.3,100.7,293.6,116.1,239.6,718.9,571.2,706.7,147.8,694.9,706.7,272.5,631.8,906.5,1042,1303,209.5,694.9,412.8,1042,186.9,139.9,186.9,216.0,347.4,393.3,416.9,555.9,267.3,479.3,694.9,508.5,468.5,706.7,801.9,683.5,375.6,672.5,706.7,631.8,74.3,183.6,142.3,58.4,156.7,604.3,502.4,227.8,299.9,868.7,613.2,502.4,291.6,718.9,833.9,404.8,94.5,191.2,375.6,339.0,421.2,404.8,356.4,527.8,490.5,587.3,347.4,817.6,579.1,906.5,817.6,1226,330.9,718.9,868.7,622.3,786.7,1158,1017,851.0,89.2,152.7,70.3,257.4,173.7,514.8,297.8,851.0,276.1,661.8,521.2,926.6,101.9,287.5,448.3,622.3,595.7,1303,1127,801.9
202608222305,2026-08-22,23,05R,10:28,2026-08-22T10:18:30.633901+09:00,18.3,51.6,74.4,19.7,24.3,20.3,56.2,10.5,52.0,34.7,100.8,20.6,86.2,63.9,126.0,57.7,18.6,10.9,18.5,78.9,71.6,168.0,182.0,113.9,123.6,422.8,204.8,234.0,204.8,436.9,485.5,257.0,344.9,452.0,385.5,485.5,100.0,222.1,354.2,436.9,82.4,73.6,105.7,43.2,168.0,154.2,182.0,182.0,159.8,336.1,689.9,170.2,198.6,278.9,524.3,452.0,53.9,135.1,126.0,327.7,156.0,144.0,189.9,85.1,278.9,409.6,312.1,226.0,165.9,452.0,452.0,189.9,291.3,397.2,336.1,208.0,103.2,177.1,144.0,319.7,198.6,192.7,354.2,267.5,304.8,319.7,177.1,327.7,297.9,354.2,819.2,524.3,336.1,546.1,655.4,319.7,485.5,409.6,569.9,569.9,33.2,21.4,37.3,154.2,100.8,154.2,126.0,397.2,43.8,110.1,87.3,327.7,82.4,222.1,132.4,364.1,218.4,485.5,422.8,546.1
