レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202608212101,2026-08-21,21,01R,08:32,2026-08-21T08:22:26.555053+09:00,5.3,12.8,23.9,45.3,5.1,9.3,17.2,31.9,24.9,22.7,54.2,67.5,59.6,56.2,88.2,145.5,115.3,126.2,134.6,181.5,28.5,69.6,113.7,170.0,51.6,161.5,461.5,436.6,84.1,230.7,316.7,414.2,316.7,1242,673.1,2307,621.3,1077,1795,2307,19.6,36.2,58.3,117.9,48.8,127.2,194.6,215.4,99.7,159.9,256.4,448.7,117.0,269.2,244.7,475.1,557.0,621.3,1077,2307,152.4,183.5,230.7,576.9,248.5,329.7,621.3,1153,234.1,375.7,557.0,807.7,260.5,384.6,504.8,538.5,769.3,1153,1795,1346,234.1,227.5,351.2,576.9,329.7,1077,576.9,950.3,273.8,1153,1077,1009,425.1,673.1,1077,734.3,1153,2307,1615,1077,521.1,1077,1077,1795,1009,1077,1468,4038,1242,1346,2692,4038,1795,2692,2307,2692,1153,3231,2692,1468
202608212301,2026-08-21,23,01R,08:44,2026-08-21T08:34:28.984364+09:00,8.0,27.7,31.1,21.3,6.8,14.6,16.7,7.0,41.9,31.9,58.3,48.0,52.5,35.5,78.0,48.6,24.5,14.5,49.9,40.8,87.7,241.3,248.6,172.9,150.9,902.5,965.5,568.7,518.9,798.4,864.9,1221,518.9,1221,830.3,1258,280.5,703.7,864.9,1431,52.6,95.2,69.6,42.4,131.8,370.7,388.0,332.1,168.7,539.2,584.7,532.2,195.8,446.4,638.7,354.8,88.9,253.1,415.1,274.9,261.1,251.6,348.9,384.4,437.0,638.7,902.5,814.1,361.0,798.4,783.3,601.7,403.0,1012,754.8,847.3,532.2,703.7,703.7,1064,329.5,214.0,432.4,300.8,610.5,1186,798.4,965.5,334.8,1186,988.5,619.6,466.5,847.3,922.6,1092,388.0,883.3,561.0,1297,84.7,60.9,148.2,143.1,160.9,235.9,391.6,506.3,93.9,222.0,316.9,294.4,351.8,619.6,619.6,619.6,266.1,584.7,388.0,619.6
202608212102,2026-08-21,21,02R,08:58,2026-08-21T08:48:30.875620+09:00,31.2,16.8,132.8,42.3,25.3,11.3,113.0,20.1,12.0,9.3,65.7,8.5,178.5,198.8,166.4,322.0,54.1,31.8,23.2,217.8,177.4,119.4,455.8,222.7,259.9,336.7,823.1,740.7,161.9,352.7,705.5,293.3,470.3,1139,740.7,1481,395.0,925.9,384.8,1288,145.9,55.2,279.5,94.9,227.9,274.3,493.8,502.2,88.1,229.7,658.4,155.9,329.2,722.7,823.1,1185,185.1,592.6,266.9,1559,29.7,22.6,103.2,16.6,71.7,154.3,395.0,103.9,54.3,142.4,344.5,76.5,169.3,365.8,361.3,262.2,24.2,68.9,56.3,202.9,529.1,658.4,365.8,759.7,617.3,987.7,644.1,1185,823.1,800.8,925.9,1481,299.3,538.7,925.9,897.9,740.7,823.1,779.7,846.6,134.0,110.9,63.3,538.7,293.3,462.9,318.6,417.3,233.3,630.4,255.4,1481,68.1,148.9,118.0,502.2,493.8,722.7,759.7,658.4
202608212302,2026-08-21,23,02R,09:10,2026-08-21T09:00:58.431603+09:00,3.6,16.9,10.7,16.7,9.7,28.1,28.9,66.1,55.0,65.9,118.6,173.1,40.4,53.4,123.7,96.7,78.5,152.4,261.6,188.7,11.7,36.1,21.6,31.4,42.4,157.6,97.9,203.7,156.6,324.2,277.3,479.6,106.0,196.7,280.7,255.8,150.4,426.3,561.5,371.3,39.4,116.8,78.0,193.4,56.0,185.6,156.6,359.7,213.1,333.6,328.9,489.8,150.4,227.9,333.6,500.5,523.2,535.4,1046,742.6,158.7,311.1,343.6,523.2,237.3,575.5,697.6,657.8,390.2,590.3,622.2,479.6,469.8,590.3,523.2,489.8,920.9,639.5,885.5,1279,156.6,255.8,442.7,328.9,211.2,434.4,479.6,548.1,383.7,639.5,885.5,852.7,479.6,523.2,742.6,1354,523.2,575.5,548.1,920.9,217.2,822.2,793.9,767.4,284.2,852.7,742.6,1046,885.5,1096,1534,1534,1211,852.7,1771,1354,767.4,1001,1771,1771
202608212103,2026-08-21,21,03R,09:24,2026-08-21T09:14:28.621487+09:00,54.7,96.7,93.2,149.9,24.8,9.8,6.6,23.8,85.9,38.4,63.3,98.0,73.2,21.1,64.7,80.4,197.4,89.4,201.6,203.0,176.7,386.9,344.9,561.4,234.6,596.5,469.3,1193,584.3,650.7,596.5,1022,414.9,867.6,795.3,1244,665.8,1590,1022,1590,31.0,13.5,7.1,24.5,98.3,143.8,124.4,208.9,40.6,127.8,37.5,56.9,18.7,72.4,36.6,36.2,88.6,242.6,125.5,99.7,344.9,147.5,200.2,325.3,550.6,550.6,773.8,753.4,156.4,440.4,205.9,295.1,178.9,550.6,204.5,376.7,397.6,698.3,332.9,636.2,246.8,62.5,182.3,197.4,414.9,447.3,622.4,715.8,65.8,318.1,174.5,170.4,229.0,561.4,242.6,454.4,292.1,609.1,244.7,392.2,397.6,318.1,698.3,753.4,540.2,1101,954.4,2202,318.1,867.6,520.5,414.9,894.7,842.1,596.5,1193,477.2,818.0,433.8,842.1
202608212303,2026-08-21,23,03R,09:38,2026-08-21T09:28:26.436624+09:00,30.5,56.3,91.3,204.4,15.8,7.9,17.3,142.1,52.9,24.2,77.0,279.7,99.1,59.8,117.5,345.1,369.1,345.1,442.9,632.7,102.6,189.8,227.1,857.3,119.1,174.8,206.0,1022,292.0,235.1,379.6,1265,450.4,340.7,435.6,1208,1265,1661,916.4,1476,12.6,6.0,11.6,143.6,41.0,44.6,80.5,421.8,11.7,28.5,24.0,206.0,36.1,89.4,55.0,229.1,354.3,590.6,531.5,577.7,120.8,49.3,125.3,553.6,243.8,185.8,282.7,718.2,44.4,108.4,73.0,336.4,219.6,324.1,151.8,553.6,830.5,885.9,781.6,1476,282.7,137.7,320.2,781.6,385.1,349.6,442.9,618.0,140.6,316.3,255.5,699.3,305.4,421.8,298.6,1063,949.1,759.3,857.3,1398,885.9,1398,805.3,1563,1898,1771,1328,2044,1155,1661,1107,1328,1476,1661,1208,2416,1328,1661,1661,2657
202608212104,2026-08-21,21,04R,09:50,2026-08-21T09:40:33.268725+09:00,8.5,13.5,17.6,8.9,19.2,34.9,33.3,25.3,16.8,46.8,35.6,24.3,32.6,63.7,63.9,36.3,13.9,32.1,32.9,31.0,88.2,108.6,166.0,80.2,209.7,434.7,478.1,646.1,189.7,468.7,391.9,259.8,310.5,569.2,543.3,508.6,170.7,646.1,332.0,451.1,142.3,200.9,153.2,183.9,209.7,323.0,298.8,583.1,419.4,419.4,703.1,629.1,211.5,346.5,796.9,459.7,318.7,629.1,683.1,478.1,57.6,181.1,85.3,68.3,140.6,323.0,239.0,200.9,281.2,508.6,332.0,379.5,96.0,254.3,356.8,132.0,88.5,123.2,318.7,150.3,278.0,278.0,191.2,192.8,373.5,569.2,613.0,451.1,426.9,646.1,664.1,419.4,168.3,468.7,824.4,249.0,243.9,367.8,405.2,341.5,78.1,236.7,140.6,107.6,156.2,569.2,398.4,556.0,356.8,664.1,487.9,487.9,177.1,206.1,646.1,519.7,239.0,451.1,613.0,583.1
202608212304,2026-08-21,23,04R,10:04,2026-08-21T09:54:26.976936+09:00,16.6,63.2,78.7,46.2,8.6,14.2,22.5,8.5,72.1,39.9,99.3,98.9,105.5,50.5,187.1,126.0,57.8,30.2,101.4,128.0,51.1,180.1,196.3,165.1,63.7,199.6,199.6,136.8,295.7,342.1,362.9,665.3,427.7,443.5,420.2,772.6,288.5,266.1,557.0,798.4,12.3,23.0,28.3,11.1,39.1,99.8,137.6,63.5,63.7,78.7,88.7,74.1,79.8,108.8,109.3,92.8,30.5,67.6,109.3,151.6,263.2,230.3,362.9,357.5,451.9,499.0,479.0,598.8,213.8,520.7,451.9,208.2,499.0,488.8,488.8,520.7,532.3,598.8,630.3,1041,435.5,299.4,570.3,532.3,584.2,772.6,614.1,725.8,443.5,887.1,998.0,557.0,557.0,532.3,1409,1088,772.6,684.3,647.3,1497,165.1,81.1,337.3,725.8,311.0,311.0,855.4,1140,84.9,223.8,374.2,704.5,647.3,998.0,630.3,1197,825.9,1041,772.6,1330
202608212105,2026-08-21,21,05R,10:20,2026-08-21T10:10:41.590890+09:00,12.3,34.7,8.7,13.7,18.1,40.8,15.1,23.5,70.6,79.3,59.5,86.1,12.3,20.4,44.6,14.7,34.5,51.3,98.3,29.2,65.2,141.0,49.2,72.9,129.2,353.4,223.4,287.8,313.7,481.4,287.8,569.9,69.2,131.1,213.1,114.4,141.0,310.2,517.1,156.8,78.8,113.0,62.0,111.7,173.4,230.7,176.7,290.8,216.4,310.2,249.3,526.9,120.8,211.5,303.5,256.2,227.0,367.4,436.3,336.4,282.0,332.4,171.3,349.0,372.3,450.4,306.8,473.3,410.6,664.9,473.3,620.5,165.2,372.3,489.9,332.4,423.1,489.9,558.5,607.0,74.0,99.3,144.6,64.9,100.4,163.3,213.1,159.5,206.8,211.5,507.7,443.2,242.8,310.2,775.7,569.9,103.4,188.6,293.9,372.3,143.2,306.8,481.4,136.8,263.4,526.9,754.7,306.8,450.4,734.9,547.5,594.1,797.8,716.0,1214,997.3,143.2,293.9,498.6,620.5
202608212305,2026-08-21,23,05R,10:32,2026-08-21T10:22:42.394754+09:00,21.2,5.7,19.7,15.5,50.9,59.9,85.3,113.4,13.4,51.9,33.6,31.5,49.2,103.4,66.2,107.8,63.4,134.9,66.5,190.2,41.8,10.3,30.8,23.0,123.4,159.5,253.0,336.5,27.4,119.6,57.5,39.0,139.2,373.4,108.2,189.0,95.7,322.3,91.1,211.2,105.6,173.0,171.0,340.2,286.2,208.3,309.3,425.3,309.3,329.2,746.9,665.7,283.5,437.4,519.0,900.7,556.8,546.8,437.4,1177,37.2,172.0,60.7,70.2,55.9,230.2,87.0,81.6,300.2,360.2,425.3,408.3,108.5,105.6,266.3,112.1,147.9,105.9,402.9,182.2,206.9,378.0,251.0,294.4,271.0,437.4,192.6,248.9,546.8,600.4,1093,874.9,275.8,266.3,928.0,356.1,478.5,443.8,874.9,348.0,230.2,712.2,294.4,827.6,286.2,600.4,244.9,638.0,1056,1020,1177,1531,478.5,261.7,1392,729.1,957.0,805.9,1611,638.0
