レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202608202101,2026-08-20,21,01R,08:32,2026-08-20T08:22:21.405032+09:00,7.5,28.1,6.6,30.4,13.0,46.1,11.2,35.7,64.3,108.5,62.3,124.3,8.6,13.4,44.1,33.3,83.2,115.9,182.9,92.6,42.5,87.5,29.3,97.9,109.6,330.4,141.0,295.2,225.9,434.1,375.2,388.4,48.5,118.3,257.4,166.4,395.3,714.1,514.8,527.1,110.7,303.2,74.7,238.0,178.5,481.3,181.4,615.0,820.0,471.0,820.0,1054,133.3,214.9,615.0,598.3,632.5,820.0,851.5,885.6,171.6,369.0,172.9,442.8,273.3,598.3,345.9,471.0,632.5,962.6,691.8,885.6,172.9,451.8,553.5,582.6,922.5,615.0,1581,1230,35.5,55.0,145.6,100.1,60.3,119.0,402.5,291.3,100.1,178.5,615.0,434.1,228.2,492.0,691.8,714.1,223.6,340.6,434.1,632.5,375.2,714.1,738.0,381.7,763.4,1006,922.5,714.1,1165,1581,1107,1476,1165,885.6,1054,1107,442.8,598.3,1165,1581
202608202301,2026-08-20,23,01R,08:40,2026-08-20T08:30:35.921514+09:00,5.3,14.5,14.0,37.4,5.8,11.7,8.5,26.2,24.7,26.1,31.0,65.6,19.5,15.5,34.1,46.9,121.7,105.5,200.4,124.2,78.7,168.9,143.2,248.5,137.9,699.3,477.3,1253,527.5,653.7,812.7,1670,252.7,567.3,400.9,1432,884.4,1582,1879,1768,73.8,118.3,73.1,263.7,154.2,492.9,366.7,835.3,323.3,567.3,835.3,1253,148.8,406.3,390.5,751.8,911.2,1202,970.0,1307,257.0,252.7,181.1,527.5,423.5,1002,699.3,970.0,362.3,1074,970.0,1503,222.7,771.0,518.4,1074,1307,1768,1307,2313,106.6,86.1,194.0,261.4,236.7,435.8,791.3,1036,171.8,485.0,835.3,601.4,326.8,337.8,1156,1202,578.3,1113,791.3,1768,527.5,1113,771.0,939.7,970.0,1670,1307,1432,1366,1503,2148,1432,1503,2733,1670,3759,1202,2148,3759,3007
202608201801,2026-08-20,18,01R,08:48,2026-08-20T08:38:22.751410+09:00,8.0,6.9,11.2,56.9,15.4,17.2,20.9,73.9,9.8,21.6,11.8,54.1,19.8,31.5,21.6,65.6,134.6,202.7,133.7,146.4,69.4,55.3,73.0,283.2,185.1,385.1,574.8,1167,137.0,366.8,300.9,987.6,147.5,423.2,318.3,939.4,786.0,1069,1925,1540,99.0,109.1,88.7,397.0,197.5,409.7,414.1,1167,258.5,432.7,458.5,1328,223.9,363.3,550.2,1604,1069,1481,1540,2027,56.9,125.4,57.5,265.6,113.9,423.2,250.1,819.5,277.1,464.0,453.1,1167,85.0,210.4,366.8,397.0,664.0,1167,1069,819.5,75.8,106.6,80.4,201.6,139.0,350.1,265.6,1013,242.2,631.4,713.2,1283,101.3,262.0,350.1,550.2,641.9,1242,1069,1203,550.2,1100,1013,1069,895.7,1540,1426,2567,1925,2139,1604,1750,1242,1540,1375,2265,1283,1834,1540,1750
202608202102,2026-08-20,21,02R,08:58,2026-08-20T08:48:18.258032+09:00,31.3,19.9,52.9,120.6,35.5,25.6,52.2,154.7,11.2,18.6,13.7,32.5,43.8,59.8,33.9,120.6,146.5,221.7,124.3,264.6,139.0,79.6,124.3,315.5,248.6,190.7,273.4,683.6,105.1,174.5,190.7,303.8,195.3,390.6,248.6,911.5,586.0,512.7,586.0,631.0,164.0,110.8,130.2,410.2,273.4,157.7,146.5,512.7,151.9,134.4,241.3,372.9,241.3,264.6,303.8,631.0,455.7,512.7,372.9,683.6,16.1,32.6,11.7,44.5,41.8,75.9,59.4,103.8,85.4,164.0,109.3,200.1,18.6,34.7,49.7,46.6,91.1,112.3,143.9,97.6,130.2,182.3,67.2,227.8,154.7,328.1,221.7,683.6,248.6,315.5,356.7,455.7,42.7,170.9,248.6,88.2,372.9,512.7,390.6,315.5,264.6,586.0,372.9,631.0,586.0,431.8,341.8,356.7,820.4,911.5,512.7,911.5,390.6,455.7,820.4,911.5,683.6,431.8,1025,546.9
202608202302,2026-08-20,23,02R,09:06,2026-08-20T08:56:22.374795+09:00,3.5,13.7,12.1,14.4,13.5,50.6,39.3,44.1,27.7,66.4,80.1,91.9,31.2,63.4,93.9,96.9,39.9,74.4,131.5,104.1,22.6,34.1,30.7,39.5,64.1,265.9,143.6,240.4,143.6,390.6,284.1,378.8,83.8,178.5,245.1,304.9,104.1,416.7,378.8,446.4,100.8,152.4,73.5,250.0,142.0,260.4,178.5,367.6,312.5,520.8,781.3,694.5,112.6,284.1,520.8,735.3,500.0,543.5,446.4,1136,87.4,195.3,164.4,284.1,100.0,416.7,320.5,271.7,312.5,463.0,568.2,520.8,277.8,378.8,378.8,446.4,312.5,328.9,520.8,625.0,121.3,227.2,245.1,347.2,142.0,240.4,446.4,463.0,250.0,304.9,1041,694.5,304.9,543.5,625.0,625.0,480.8,543.5,543.5,735.3,156.2,416.7,416.7,463.0,195.3,378.8,357.1,416.7,694.5,520.8,735.3,1136,480.8,403.2,781.3,833.4,480.8,625.0,833.4,735.3
202608201802,2026-08-20,18,02R,09:14,2026-08-20T09:04:27.660307+09:00,12.7,91.5,8.5,45.5,20.4,74.4,19.1,73.8,83.7,129.0,155.2,218.6,10.4,17.5,129.0,22.0,66.5,167.4,142.8,68.6,39.9,117.7,24.1,75.9,76.5,510.2,61.2,334.8,289.6,765.3,892.9,714.3,33.6,71.9,324.7,81.1,191.3,428.6,714.3,170.0,75.9,206.0,59.8,218.6,124.5,274.7,116.4,315.1,297.6,487.0,1071,974.1,81.1,92.3,563.9,132.2,465.8,714.3,510.2,324.7,218.6,535.7,289.6,396.8,563.9,765.3,892.9,595.2,765.3,1190,1339,563.9,510.2,669.7,1190,630.3,412.1,595.2,714.3,824.2,18.2,30.7,175.6,28.0,29.5,48.4,315.1,60.5,53.8,63.7,630.3,107.1,274.7,563.9,1339,563.9,54.6,71.9,97.4,306.1,255.1,446.4,595.2,150.9,487.0,535.7,630.3,396.8,765.3,1071,1339,446.4,974.1,1190,2143,1785,142.8,243.5,324.7,630.3
202608202103,2026-08-20,21,03R,09:24,2026-08-20T09:14:21.305088+09:00,17.6,54.4,29.8,182.7,11.5,25.6,9.1,96.0,48.8,50.5,68.2,92.1,29.8,19.1,70.8,205.9,185.7,217.8,514.9,453.1,67.4,185.7,118.0,185.7,83.2,246.2,133.2,755.2,236.0,314.6,269.7,390.6,185.7,159.5,419.5,1132,596.2,871.4,566.4,944.0,16.0,38.4,9.3,88.5,31.4,141.6,44.4,276.3,85.1,136.4,89.2,343.2,16.6,35.0,68.2,169.0,202.2,354.0,314.6,333.1,226.5,174.2,179.8,365.4,257.4,276.3,306.1,333.1,251.7,306.1,192.0,629.3,147.1,314.6,149.0,333.1,708.0,269.7,419.5,472.0,60.5,32.5,161.8,251.7,88.5,92.8,257.4,666.3,38.5,79.7,138.1,306.1,153.0,323.6,202.2,377.6,419.5,708.0,365.4,390.6,269.7,453.1,1029,666.3,472.0,566.4,492.5,809.1,377.6,566.4,1132,566.4,871.4,404.5,1416,1618,539.4,871.4,755.2,944.0
202608202303,2026-08-20,23,03R,09:32,2026-08-20T09:22:22.294187+09:00,38.4,22.6,52.6,127.5,46.6,15.6,30.1,53.4,10.8,9.6,10.7,71.0,54.8,45.0,29.7,165.3,160.3,182.4,137.4,391.9,97.9,91.2,130.6,258.1,162.8,302.3,311.2,1175,118.9,271.3,286.0,587.9,153.3,271.3,240.5,661.4,557.0,814.0,622.5,587.9,115.0,57.5,53.9,240.5,240.5,199.6,220.4,460.1,109.1,188.9,179.3,460.1,104.7,293.9,220.4,557.0,705.5,755.9,320.7,557.0,23.0,15.9,13.6,77.2,61.8,118.9,98.9,251.9,39.1,105.8,70.5,311.2,27.6,67.8,51.8,107.9,278.5,341.3,320.7,407.0,146.9,110.2,71.0,352.7,143.0,230.0,330.7,587.9,286.0,440.9,407.0,407.0,76.6,220.4,176.3,211.6,814.0,755.9,705.5,1322,341.3,661.4,460.1,1058,587.9,1058,755.9,881.9,661.4,587.9,661.4,481.0,481.0,705.5,962.1,1175,1175,962.1,1058,1058
202608201803,2026-08-20,18,03R,09:40,2026-08-20T09:30:42.160999+09:00,24.5,15.9,18.2,102.3,27.4,20.9,14.9,113.4,14.6,19.5,6.6,174.3,12.3,12.1,7.5,147.1,184.6,241.4,125.5,523.0,108.2,98.0,113.4,162.3,247.7,392.3,376.6,1046,200.3,553.8,470.7,1569,174.3,348.7,269.0,724.2,553.8,784.6,1046,627.7,196.1,128.9,70.7,313.8,276.9,285.3,269.0,470.7,209.2,348.7,303.7,672.5,142.6,181.0,276.9,672.5,285.3,588.4,495.5,672.5,103.4,159.5,43.9,303.7,336.2,324.6,348.7,470.7,285.3,427.9,348.7,588.4,63.6,188.3,192.1,553.8,448.3,470.7,392.3,1569,65.3,63.1,44.8,144.8,119.1,151.8,294.2,523.0,136.4,247.7,294.2,495.5,58.8,218.9,376.6,553.8,376.6,495.5,523.0,784.6,553.8,1569,855.9,553.8,1176,553.8,855.9,1046,1883,1046,1176,855.9,941.5,855.9,1883,1569,470.7,855.9,1569,588.4
202608202104,2026-08-20,21,04R,09:50,2026-08-20T09:40:26.840990+09:00,22.7,23.5,51.4,37.4,19.1,6.5,39.0,15.6,14.6,8.1,28.8,11.5,75.6,78.5,77.6,110.8,43.7,25.8,23.4,95.9,129.9,144.3,274.8,162.4,366.5,317.6,433.1,752.3,198.5,461.1,621.4,291.7,366.5,510.5,794.1,893.3,476.4,794.1,397.0,714.7,155.3,48.4,117.1,110.8,242.2,230.5,185.6,549.7,72.1,172.2,269.7,166.2,291.7,304.1,420.4,433.1,168.1,461.1,210.2,433.1,117.1,53.3,109.1,60.5,158.8,226.8,348.6,219.9,83.1,285.8,255.2,158.8,124.2,304.1,246.4,188.0,93.4,195.8,168.1,230.5,304.1,357.3,223.3,386.3,291.7,386.3,549.7,714.7,549.7,492.9,529.4,714.7,195.8,571.7,476.4,348.6,840.8,893.3,529.4,408.4,170.1,123.2,119.1,397.0,386.3,752.3,285.8,1099,178.6,549.7,242.2,1429,195.8,324.8,259.8,714.7,893.3,1021,1099,649.7
