レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202512110301,2025-12-11,03,01R,中島 航,6.90,0.19,2.5,4,,IP,3,,IP,1,,IP,1,,IP,3,,IP,1,,IP,5,,IP,6,,IP,1,,IP,1,,IP,杉山 太陽,5.00,0.18,3.4,6,,IP,6,,IP,2,,IP,2,,IP,1,,IP,3,,IP,5,,IP,4,,IP,2,,IP,5,3,IP,柳瀬 幹太,3.60,0.17,3.6,5,,IP,6,,G3,5,,G3,4,,IP,4,4,IP,1,,IP,6,,IP,3,,IP,5,,IP,4,,IP,水谷 理人,6.70,0.13,2.3,2,,IP,3,,IP,2,,IP,3,,IP,3,,IP,2,,IP,2,,IP,3,6,G3,4,,G3,3,,G3,宮崎 奏磨,1.40,0.20,3.9,6,,IP,4,,IP,6,6,IP,6,,IP,6,,IP,6,6,IP,5,,IP,6,,IP,6,,IP,6,,IP,木下 虎之輔,1.80,0.22,3.3,6,,IP,6,,IP,6,,IP,5,,IP,5,,IP,5,,IP,6,,IP,3,,IP,6,,IP,6,,IP
202512110302,2025-12-11,03,02R,小川 竜太朗,6.30,0.17,3.8,6,,IP,1,,IP,4,,IP,5,,IP,3,,IP,4,,IP,2,,IP,2,,IP,1,,IP,1,,IP,大原 祥昌,4.90,0.16,3.1,3,,IP,3,3,IP,5,,IP,2,,IP,4,,IP,5,,IP,2,,IP,3,,IP,3,,IP,6,,IP,藤田 俊祐,5.60,0.14,2.7,5,,IP,2,,IP,2,,IP,2,,IP,5,,G1,5,,G1,5,,IP,2,,IP,2,,IP,3,,IP,村本 大成,3.10,0.21,3.6,3,,IP,5,,IP,6,,IP,2,,IP,5,,IP,4,,IP,5,,IP,4,,IP,6,,IP,6,,IP,石渡 翔一郎,6.20,0.14,2.2,3,,IP,3,6,IP,2,,IP,5,,IP,3,,IP,4,,IP,1,,IP,1,3,IP,3,,IP,4,,IP,鳥居塚 嶺王,2.30,0.14,2.0,5,,IP,6,,IP,5,5,IP,6,,IP,2,,IP,5,,IP,5,,IP,6,,IP,5,,IP,5,,IP
202512110303,2025-12-11,03,03R,高橋 龍治,5.10,0.20,3.6,5,,IP,2,,IP,4,,IP,4,,IP,1,,IP,1,,IP,5,,IP,6,,IP,F,,IP,1,,IP,中島 秀治,7.60,0.14,3.0,1,,IP,2,,IP,1,,IP,2,,IP,4,,IP,2,,IP,3,,IP,2,,IP,3,3,IP,3,,G1,中山 翔太,6.67,0.11,2.4,2,,IP,欠,,IP,2,,IP,5,,IP,4,2,IP,2,,IP,1,,IP,3,,IP,3,,IP,2,,IP,眞崎 武蔵,2.60,0.14,3.7,2,,IP,6,6,IP,6,6,IP,6,,IP,5,,IP,F,,IP,3,5,IP,6,6,IP,5,,IP,4,,IP,丸山 祐也,4.78,0.20,4.4,4,,IP,転,,IP,5,,IP,2,,IP,2,,IP,4,,IP,3,,IP,2,,IP,6,,IP,5,,IP,小林 礼央,3.40,0.16,3.5,4,,IP,6,,IP,3,,IP,6,,IP,2,,IP,5,,IP,4,,IP,6,,IP,3,,IP,6,,IP
202512110304,2025-12-11,03,04R,小林 京平,7.43,0.20,2.9,1,,IP,3,,IP,1,,IP,1,,IP,4,,IP,1,,IP,5,,IP,,,,,,,,,IP,藤原 仙二,8.80,0.18,3.9,1,,IP,1,,IP,1,,G3,2,,IP,2,,IP,2,,IP,2,,IP,2,,IP,2,3,IP,1,,IP,佐藤 世那,2.44,0.12,2.0,3,,IP,欠,,IP,5,,IP,6,,IP,4,,IP,5,,IP,4,,IP,6,,IP,6,,IP,6,,IP,砂長 知輝,6.60,0.15,3.1,1,,IP,4,,IP,3,,IP,5,,IP,1,,IP,2,,IP,4,,IP,3,,IP,2,,IP,3,,IP,渡邊 雄斗,2.50,0.21,4.0,6,,IP,4,,IP,5,6,IP,4,,IP,4,,IP,5,,IP,6,,IP,4,,IP,6,6,IP,5,6,IP,豊田 祥生,2.70,0.13,2.6,6,5,IP,6,,IP,4,,IP,4,,IP,4,,IP,6,,IP,5,,IP,5,,IP,4,,IP,4,,IP
202512110305,2025-12-11,03,05R,澁川 夏,6.00,0.22,3.7,1,,IP,3,,IP,5,,IP,,,,,,,,,,,,,,,,,,,,,IP,青木 蓮,5.20,0.09,2.1,3,,IP,5,,IP,2,3,IP,6,,IP,6,,IP,1,,IP,3,,IP,6,,IP,3,5,IP,2,,IP,河内 一馬,3.00,0.22,4.0,4,,IP,4,,IP,6,,IP,3,,IP,5,,IP,6,,IP,6,,IP,3,,IP,6,,IP,4,,IP,吉田 一心,4.50,0.16,3.5,3,,IP,6,,IP,5,5,IP,4,,IP,4,5,IP,1,5,IP,4,5,IP,4,,IP,5,,IP,2,,IP,西岡 顕心,5.80,0.17,4.2,2,,G1,3,,G1,5,,G2,3,,G2,1,,IP,2,3,IP,4,,G1,4,,IP,6,,IP,5,,IP,木下 虎之輔,1.80,0.22,3.3,6,,IP,6,,IP,6,,IP,5,,IP,5,,IP,5,,IP,6,,IP,3,,IP,6,,IP,6,,IP
202512110306,2025-12-11,03,06R,市川 健太,8.20,0.15,2.2,4,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,4,,IP,2,,IP,1,,IP,2,,IP,前田 篤哉,6.80,0.14,2.9,4,,IP,1,3,IP,1,,IP,6,,G3,1,,G3,1,,IP,2,,IP,3,,IP,4,,G1,5,,IP,田中 勇輔,4.00,0.14,3.4,4,,G3,3,,IP,6,4,IP,3,,IP,3,,IP,6,,IP,4,,IP,5,,IP,3,,IP,4,,IP,山口 晃朋,4.60,0.15,2.3,4,,IP,5,,IP,4,,IP,5,,IP,3,,IP,1,,IP,5,,IP,1,,IP,4,,IP,5,,IP,鳥居塚 嶺王,3.70,0.16,3.0,5,,IP,F,4,IP,4,,IP,3,,IP,2,,IP,5,,IP,1,,IP,6,,IP,5,,IP,5,,IP,三木 晴斗,3.10,0.17,3.7,6,,IP,2,,IP,4,,IP,6,,IP,6,,IP,6,,IP,2,,IP,5,,IP,6,,IP,4,,IP
202512110307,2025-12-11,03,07R,柳瀬 幹太,8.30,0.19,4.0,6,,G3,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,村松 栄太,4.80,0.15,2.8,4,,IP,3,,IP,5,,IP,1,,IP,6,,IP,失,,IP,1,,IP,3,6,IP,2,,IP,6,3,IP,中島 秀治,6.90,0.17,2.8,4,,IP,3,,IP,2,,IP,3,,IP,4,,IP,1,,IP,4,,IP,1,,IP,3,,G1,1,,IP,大場 恒季,6.60,0.15,2.9,3,,IP,4,,IP,4,,IP,3,,IP,1,,G3,3,5,G3,1,,G3,2,,IP,3,,IP,4,,IP,佐野 優都,3.22,0.18,3.9,5,,IP,3,,IP,3,6,IP,5,,IP,5,,IP,6,6,IP,4,,IP,4,6,IP,5,6,IP,欠,,IP,山下 智己,3.10,0.17,3.7,3,,IP,6,,IP,妨,,IP,4,,IP,5,,IP,6,,IP,4,,IP,5,,IP,6,,IP,1,,IP
202512110308,2025-12-11,03,08R,丸山 祐也,6.60,0.21,4.6,2,,IP,3,,IP,1,,IP,4,,IP,2,,IP,4,,IP,1,,IP,4,,IP,4,,IP,2,,IP,堀越 雄貴,5.40,0.20,3.9,6,,IP,2,,IP,5,,IP,6,,IP,2,,IP,4,,IP,2,,G3,1,,IP,4,,IP,2,,IP,大島 隆乃介,5.80,0.18,2.7,2,,IP,3,,G3,5,,G3,3,,IP,3,,IP,2,,IP,5,,IP,4,,IP,2,,IP,2,,IP,小林 京平,4.67,0.16,2.2,3,,IP,4,3,IP,2,,IP,4,,IP,5,,IP,3,,IP,転,,IP,6,,IP,6,6,IP,1,,IP,藤田 俊祐,3.70,0.13,3.5,4,,IP,6,,IP,2,,IP,6,,G1,5,,G1,2,,IP,6,,IP,6,,IP,2,4,IP,6,,IP,廣瀬 凜,3.90,0.21,4.9,6,,IP,6,,G3,5,,G3,4,,IP,3,,IP,3,,IP,4,,IP,6,,IP,3,,IP,3,,IP
202512110309,2025-12-11,03,09R,砂長 知輝,9.40,0.11,2.0,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,石渡 翔一郎,6.40,0.17,3.2,1,,IP,6,,IP,2,,IP,3,,IP,5,,IP,1,,IP,6,,IP,1,,IP,1,,IP,3,,IP,吉川 晴人,5.50,0.19,3.6,4,,IP,1,,IP,3,4,IP,2,,IP,1,,IP,5,,IP,6,,IP,2,,IP,5,,IP,4,,IP,澁川 夏,4.10,0.18,3.7,2,5,IP,2,,IP,5,,IP,5,,IP,2,,IP,4,,IP,4,,IP,5,,IP,5,,IP,6,,IP,小林 礼央,4.40,0.21,3.0,3,,IP,5,,IP,3,,IP,2,,IP,3,4,IP,3,,IP,3,,IP,6,,IP,6,6,IP,5,6,IP,杉山 太陽,2.40,0.20,5.0,3,,IP,6,,IP,4,,IP,5,,IP,5,,IP,4,,IP,5,,IP,6,,IP,6,,IP,6,,IP
202512110310,2025-12-11,03,10R,竹下 大樹,9.00,0.13,2.6,1,,IP,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,2,,IP,水谷 理人,7.20,0.12,2.4,3,,IP,5,3,IP,2,,IP,1,,IP,2,3,IP,1,,IP,4,,IP,4,,IP,2,,IP,1,,IP,藤原 仙二,6.80,0.19,3.7,3,,IP,1,,IP,4,,IP,5,,IP,1,,IP,1,,G3,2,,G3,3,,IP,2,,IP,4,4,IP,田中 勇輔,3.10,0.16,3.3,3,,IP,4,,G3,3,,IP,5,,IP,5,3,IP,4,,IP,5,5,IP,5,5,IP,5,,IP,6,5,IP,網代 良芽,4.00,0.16,3.4,4,,IP,落,,IP,6,,IP,6,,IP,4,,IP,3,6,IP,3,,IP,5,,IP,2,,IP,4,,IP,河内 一馬,1.80,0.16,3.4,6,,IP,6,,IP,4,,IP,6,,IP,6,,IP,6,,IP,5,,IP,4,,IP,5,,IP,6,,IP
