レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202512140101,2025-12-14,01,01R,森下 勇,6.10,0.15,2.8,1,,IP,4,,IP,1,,IP,2,,IP,2,,IP,6,3,IP,3,,IP,2,,IP,5,,IP,4,,IP,西丸 侑太朗,7.10,0.16,2.9,3,3,IP,1,,IP,1,,IP,転,,IP,2,,IP,1,,IP,2,,G2,3,,G2,3,,IP,4,,IP,桂林 寛,3.60,0.15,3.1,6,,G3,5,4,G3,3,,IP,5,,IP,3,,IP,3,,IP,6,,IP,5,,IP,5,,IP,2,,IP,松井 友汰,4.30,0.17,3.4,3,,IP,5,,IP,3,,IP,5,,IP,6,,IP,3,,IP,4,,IP,3,5,IP,4,,IP,3,,IP,滝沢 芳行,3.50,0.16,2.5,3,4,IP,6,,IP,3,,IP,6,,IP,3,,G3,5,,G3,5,,IP,6,,IP,3,,IP,4,,G3,堀本 翔太,2.20,0.15,3.0,5,,IP,5,,IP,4,,IP,6,,IP,6,,IP,4,,IP,6,,IP,6,,IP,5,,IP,4,,IP
202512140102,2025-12-14,01,02R,松尾 基成,6.90,0.15,2.5,1,,IP,1,,IP,1,,G3,3,,IP,2,,IP,3,,IP,3,,IP,6,2,IP,5,,IP,1,,IP,岡村 仁,6.30,0.14,2.2,6,,IP,2,,IP,1,,IP,5,,IP,2,,IP,3,,IP,1,,IP,5,1,IP,2,,IP,2,,IP,堤 啓輔,4.70,0.20,3.7,2,,IP,6,2,IP,1,1,IP,5,2,IP,6,,IP,2,,IP,4,,IP,2,,IP,4,,IP,6,,IP,木谷 賢太,5.80,0.17,2.9,2,,IP,1,,IP,3,,IP,5,,IP,2,,IP,3,,IP,4,,IP,4,,IP,6,,G1,2,,IP,西田 靖,2.90,0.16,3.8,5,2,IP,5,2,IP,6,2,IP,3,2,IP,2,2,IP,6,2,IP,6,3,IP,5,2,IP,4,2,IP,5,2,IP,今坂 晃広,2.70,0.20,4.8,5,,IP,5,,IP,6,,IP,3,,IP,6,,G3,5,,IP,4,,IP,5,,IP,3,,IP,6,,IP
202512140103,2025-12-14,01,03R,芹澤 克彦,4.30,0.16,4.0,5,,IP,1,,IP,6,,IP,6,,IP,6,,IP,5,,G3,3,,IP,1,,IP,2,,IP,5,,IP,中野 希一,8.20,0.11,2.1,1,,IP,3,,G1,2,,IP,6,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,G1,長谷川 晴哉,6.60,0.17,2.5,2,,IP,2,,IP,4,,IP,3,,G3,4,,G3,1,,G3,2,,IP,3,,IP,2,,IP,5,,IP,森 弘行,3.40,0.18,3.8,6,6,IP,6,,IP,5,,IP,3,3,IP,3,,IP,5,,IP,3,,IP,4,,IP,5,,IP,4,,G3,西川 新太郎,5.10,0.14,3.1,1,,IP,4,,G3,5,,G3,3,,IP,4,,IP,3,,IP,4,4,IP,4,,IP,1,,IP,6,,IP,有賀 達也,5.10,0.12,3.3,2,,IP,3,,IP,4,,IP,4,,IP,2,,G3,5,,IP,3,5,IP,6,,IP,2,,IP,5,,IP
202512140104,2025-12-14,01,04R,荻野 裕介,5.20,0.20,4.0,5,,IP,6,,IP,3,,IP,3,,IP,6,,IP,5,,IP,1,,IP,1,,IP,1,,IP,4,,IP,茶谷 信次,4.30,0.16,4.0,6,,IP,4,,IP,3,,IP,3,,IP,2,,IP,3,,IP,5,,IP,3,,IP,5,,IP,5,,IP,相馬 翔,4.89,0.16,2.9,2,,IP,5,,IP,不,,IP,4,,IP,5,,IP,3,,IP,2,,IP,2,,IP,4,,IP,5,,IP,富永 修一,7.00,0.15,2.7,2,,IP,2,,IP,2,,IP,1,6,IP,2,,IP,3,,IP,2,,IP,3,6,IP,5,,IP,3,5,IP,山本 稔太朗,5.60,0.13,3.1,5,,G3,2,4,IP,2,,IP,2,4,G3,3,,G3,4,,IP,4,,IP,4,,IP,2,6,IP,4,,IP,山田 哲也,4.00,0.13,3.4,1,,IP,4,5,IP,3,,IP,6,,G3,4,,IP,6,,G1,6,5,G1,6,,G1,4,5,IP,5,,G1
202512140105,2025-12-14,01,05R,土屋 太朗,5.60,0.16,3.6,2,,IP,1,,G3,2,,G3,5,,IP,5,,IP,4,,IP,2,,IP,4,3,IP,5,,IP,2,,IP,浅見 昌克,6.70,0.14,2.2,6,,IP,2,,G3,1,,G3,2,,IP,1,,IP,2,,IP,3,,IP,3,,IP,4,,G3,3,,IP,小坂 尚哉,4.80,0.13,2.2,3,4,IP,1,,G1,6,,G1,4,,G3,5,,G3,5,,IP,1,,IP,5,,IP,6,5,IP,2,,IP,桂林 寛,1.90,0.16,3.7,4,,G3,5,,G3,5,,G3,5,5,IP,6,,IP,5,,IP,6,,IP,6,,IP,4,3,IP,F,,IP,浜本 裕己,3.20,0.17,3.2,4,,G3,5,,IP,5,,IP,4,,G3,4,,IP,5,,IP,4,,IP,4,,IP,4,,IP,5,4,IP,田路 朋史,3.40,0.21,4.4,5,5,IP,3,5,IP,6,,IP,4,,IP,6,,IP,6,,IP,6,,IP,2,,IP,4,,IP,3,,IP
202512140106,2025-12-14,01,06R,松山 将吾,7.60,0.13,2.4,3,,IP,2,,IP,4,,IP,1,,IP,1,,IP,1,,IP,F,,G1,2,,IP,1,,IP,1,,IP,森下 勇,3.30,0.12,3.3,3,,IP,4,,IP,5,,IP,4,,IP,5,,IP,5,,IP,6,,IP,5,,IP,5,,IP,2,,IP,奥平 拓也,4.70,0.16,2.9,3,5,G3,5,,G3,4,,IP,3,,IP,5,,IP,4,,IP,2,,IP,2,,IP,3,,IP,6,,IP,山下 流心,3.50,0.18,3.9,5,5,IP,3,,IP,2,,IP,5,,IP,4,,IP,3,,IP,5,,IP,5,,IP,5,,IP,6,,IP,武田 正紀,3.78,0.14,3.3,5,,IP,4,,IP,3,,IP,欠,,IP,5,,IP,3,,IP,5,,IP,4,6,IP,4,,IP,4,,IP,鈴木 雄登,2.70,0.18,4.0,5,,IP,6,,IP,3,,IP,6,,IP,5,,IP,2,,IP,5,,IP,5,,IP,5,,IP,6,,IP
202512140107,2025-12-14,01,07R,松竹 大輔,6.50,0.14,2.6,1,,IP,2,,IP,6,,IP,5,,IP,1,,IP,2,,IP,1,,IP,1,,IP,4,,IP,5,,IP,長尾 京志郎,4.70,0.18,4.3,4,,IP,4,,IP,4,,IP,1,4,IP,3,,IP,6,,IP,4,,IP,4,,IP,5,,IP,2,,IP,岡村 仁,5.90,0.17,2.9,5,,IP,5,,IP,1,,IP,5,,IP,2,,IP,4,,IP,4,,IP,3,,IP,1,,IP,1,,IP,高野 心吾,4.30,0.18,4.1,4,,IP,3,,IP,5,,IP,1,,IP,3,5,IP,2,,IP,6,,IP,5,,IP,5,,IP,5,,IP,芹澤 克彦,3.40,0.17,3.6,5,,IP,6,,IP,1,,IP,5,,IP,3,,IP,4,,IP,5,,IP,4,,IP,5,,G3,6,6,G3,岡部 大輔,3.20,0.21,5.5,5,,IP,2,,IP,3,,IP,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,2,,IP
202512140108,2025-12-14,01,08R,松井 友汰,9.00,0.14,3.0,3,2,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,三宅 健太,6.20,0.19,3.9,2,,IP,2,,IP,4,,IP,3,,G3,3,,G3,5,,G3,3,,IP,4,4,IP,1,,IP,2,,IP,森 弘行,3.90,0.19,3.7,6,,IP,5,,IP,4,,IP,3,,IP,5,,IP,5,,IP,4,,IP,3,,IP,5,,IP,1,,IP,今坂 晃広,2.90,0.17,3.8,5,,IP,3,,IP,5,,IP,6,,IP,5,,IP,5,3,IP,6,,G3,6,6,IP,4,,IP,2,,IP,重野 哲之,6.40,0.12,1.6,2,,IP,4,,IP,3,,IP,1,,IP,1,4,IP,2,,IP,5,,IP,4,,IP,4,6,IP,2,,IP,塚越 陸斗,1.80,0.13,2.6,F,,IP,6,,IP,3,,IP,6,,IP,6,,IP,6,,IP,4,,IP,6,,IP,6,,IP,5,5,IP
202512140109,2025-12-14,01,09R,長谷川 晴哉,5.90,0.18,3.7,2,,IP,5,,IP,5,,G3,1,,G3,4,,IP,1,,IP,4,2,IP,6,,IP,2,,IP,1,,IP,山田 哲也,6.30,0.14,2.9,2,,IP,2,,IP,2,,IP,4,,IP,1,,IP,6,,G3,2,,IP,6,,IP,2,,G1,3,,IP,滝沢 芳行,4.10,0.14,2.8,4,,IP,6,,IP,4,,IP,5,,IP,4,,IP,4,,IP,1,,G3,4,,IP,3,,IP,5,,IP,浅見 昌克,6.90,0.12,2.5,1,,IP,3,,G3,6,,G3,3,,IP,5,,IP,2,,IP,2,,IP,1,,G3,2,,G3,2,3,IP,森 晋太郎,7.40,0.13,1.5,4,,IP,1,,IP,6,,IP,3,,IP,1,,IP,1,,IP,4,,IP,1,,IP,1,6,IP,2,,IP,桑原 啓,3.60,0.20,4.5,5,,IP,エ,,IP,2,5,IP,4,,IP,3,,IP,5,,IP,2,,IP,4,,IP,6,,IP,6,,IP
202512140110,2025-12-14,01,10R,小坂 尚哉,9.50,0.13,2.2,1,,IP,1,,IP,1,,IP,1,,G1,1,,G3,1,,G3,2,,G3,1,,IP,1,,IP,3,,IP,有賀 達也,7.20,0.14,3.1,3,,IP,4,,IP,4,,IP,3,,IP,1,,IP,4,,G3,1,,G3,2,,G3,2,,IP,1,,IP,西丸 侑太朗,7.50,0.15,3.3,2,,IP,2,,IP,2,,IP,5,,G2,1,,IP,2,,IP,3,,IP,1,,IP,1,,IP,4,,IP,荻野 裕介,6.00,0.22,4.7,4,,IP,2,,IP,3,,IP,2,,IP,5,,IP,1,,IP,4,,IP,3,,IP,2,,IP,4,5,IP,奥平 拓也,3.60,0.19,3.7,3,,G3,4,,G3,3,,IP,5,,IP,3,,IP,3,,IP,5,,IP,5,,IP,6,,IP,6,,IP,木谷 賢太,5.10,0.15,3.9,2,,IP,4,,IP,5,,IP,6,,IP,6,,IP,1,,G1,3,,IP,2,,IP,2,,IP,5,,IP
