レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202512280101,2025-12-28,01,01R,栗原 一馬,6.90,0.17,3.3,1,,IP,1,,IP,2,,IP,2,,IP,4,,IP,1,,IP,1,,IP,3,,IP,5,,IP,6,,IP,島崎 丈一朗,5.50,0.16,3.7,3,,IP,4,,IP,5,,IP,2,,IP,1,,IP,5,,IP,6,,IP,4,,IP,2,,IP,1,,IP,藤原 孝斗,3.56,0.16,3.0,転,2,IP,1,,IP,6,,IP,4,,IP,6,,IP,5,,IP,5,,IP,4,,IP,5,,IP,3,,IP,渡邉 健,4.10,0.18,3.7,6,,IP,1,,IP,3,5,IP,6,,IP,6,,IP,3,,IP,3,,IP,5,,IP,4,,IP,4,,IP,金子 怜央,1.90,0.16,3.7,6,,IP,6,6,IP,6,6,IP,2,,IP,6,6,IP,5,6,IP,5,6,IP,6,6,IP,6,6,IP,6,,IP,大町 利克,2.00,0.30,4.8,6,,IP,5,,IP,5,,IP,6,,IP,5,,IP,3,,IP,6,,IP,6,,IP,5,,IP,5,,IP
202512280102,2025-12-28,01,02R,近藤 友宝,6.50,0.15,2.7,2,,IP,1,,IP,2,,IP,5,,IP,5,,IP,6,,IP,2,,IP,2,,IP,2,,IP,1,,IP,笠置 博之,7.10,0.18,3.5,1,,IP,2,,IP,5,5,IP,2,6,IP,5,,IP,4,,IP,2,,IP,1,,IP,2,,IP,1,3,IP,岩下 巧斗,4.10,0.15,3.4,5,,IP,5,,IP,3,,IP,3,,IP,4,,IP,4,,IP,6,,IP,2,4,IP,5,,IP,3,,IP,小原 聡将,4.90,0.20,3.2,5,,IP,5,,IP,3,3,IP,3,,IP,4,3,IP,4,,IP,3,,IP,1,,IP,2,,IP,6,,IP,芝田 京介,4.60,0.17,3.5,5,,IP,4,4,IP,3,,IP,6,,IP,2,,IP,3,,IP,3,,IP,4,,IP,6,,IP,2,,IP,米本 圭佑,1.90,0.23,4.6,4,,IP,6,,IP,6,,IP,4,,IP,5,,IP,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP
202512280103,2025-12-28,01,03R,大澤 大夢,9.00,0.13,2.3,1,,IP,2,,IP,1,,IP,2,,IP,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,金田 諭,4.80,0.16,3.3,4,,IP,6,,IP,転,,IP,6,,G3,2,,IP,4,,IP,2,,G3,2,,IP,1,,IP,4,,IP,浅井 翼,4.20,0.18,3.5,5,,IP,5,,IP,1,,IP,4,,IP,6,,IP,4,,IP,2,,IP,6,,IP,4,,IP,3,,IP,井田 涼介,1.50,0.17,2.7,6,,IP,5,,IP,4,,IP,6,6,IP,6,6,IP,6,,IP,6,,IP,6,,IP,6,5,IP,5,,IP,内堀 学,6.10,0.18,3.4,5,4,IP,1,1,IP,3,1,IP,4,1,IP,1,4,IP,6,,IP,3,,IP,2,,IP,2,,IP,3,,IP,齊藤 大将,2.00,0.22,4.5,5,,IP,4,,IP,妨,,IP,5,,IP,6,,IP,5,,IP,6,,IP,4,,IP,5,,IP,5,,IP
202512280104,2025-12-28,01,04R,伏見 俊介,6.40,0.13,1.8,5,,IP,F,,IP,1,,IP,5,,IP,1,,IP,1,,IP,3,,IP,3,,IP,2,,IP,1,,IP,日笠 勝弘,3.40,0.17,3.8,6,,IP,3,,IP,4,,IP,2,,IP,3,,IP,4,,IP,5,,IP,6,,IP,欠,,IP,5,,IP,小川 知行,5.30,0.12,2.2,6,,IP,5,2,IP,3,,IP,1,,IP,2,,IP,3,,IP,5,,IP,3,,G3,4,,G3,2,4,IP,上原 崚,3.10,0.13,2.9,4,5,IP,6,,IP,4,,IP,3,,IP,5,,IP,6,,G2,6,,G2,5,,G2,6,,IP,4,,IP,宇野 博之,3.10,0.18,3.7,5,,IP,6,,IP,5,,IP,5,,IP,5,6,IP,5,,IP,3,,IP,5,,IP,5,,IP,1,,IP,梶野 学志,4.50,0.16,3.5,3,,G3,5,,G3,4,,IP,2,5,IP,4,,IP,5,,IP,5,,IP,1,4,IP,3,,IP,6,,IP
202512280105,2025-12-28,01,05R,山谷 央,8.20,0.13,2.1,2,,IP,1,,IP,2,,IP,4,,IP,1,,IP,2,,IP,1,,IP,2,,IP,1,,IP,3,,IP,小山 勉,6.30,0.17,3.2,3,,IP,3,,IP,3,,IP,2,,G3,1,,G3,2,3,IP,1,,IP,5,3,IP,6,,IP,3,,IP,須藤 隆雄,3.70,0.14,3.4,妨,,IP,6,,IP,4,,IP,5,,IP,3,4,IP,5,,IP,4,,IP,4,,IP,3,,IP,2,,IP,宮内 由紀英,3.60,0.20,3.7,3,,IP,6,5,IP,6,,IP,5,,IP,5,,IP,3,,IP,5,,IP,4,5,IP,3,,IP,3,,IP,大町 利克,4.60,0.17,3.0,2,,IP,2,,IP,2,,IP,4,,IP,5,,IP,6,,IP,3,,IP,3,,IP,6,,IP,5,,IP,山田 竜一,3.30,0.13,2.4,6,,IP,2,,IP,5,,IP,1,,IP,6,,IP,4,5,IP,5,,IP,6,,IP,5,,IP,5,5,IP
202512280106,2025-12-28,01,06R,後藤 翔之,7.78,0.14,2.9,転,,IP,1,,IP,5,,IP,2,,IP,1,,IP,1,,IP,1,,IP,エ,,IP,1,,IP,1,,IP,田代 達也,2.90,0.17,3.1,5,,IP,5,,IP,5,,IP,6,,IP,4,,IP,3,3,IP,6,,IP,4,,IP,6,3,IP,3,,IP,鈴木 章司,6.00,0.17,4.0,2,,IP,2,,IP,3,,IP,3,,IP,4,,IP,1,,IP,5,,IP,4,,IP,3,,IP,3,,IP,島崎 丈一朗,2.40,0.20,3.9,6,,IP,6,,IP,5,,IP,6,,IP,転,,IP,3,,IP,4,,IP,3,,IP,6,,IP,5,3,IP,米本 圭佑,2.33,0.21,4.3,6,6,IP,4,6,IP,5,6,IP,,,,,,,,,,,,,,,,,,,,,IP,土井 祥伍,3.20,0.23,4.9,4,,IP,4,,IP,5,,G3,6,5,G3,3,,IP,3,,IP,5,,IP,6,,IP,4,,IP,5,5,G3
202512280107,2025-12-28,01,07R,鈴木 雅希,8.00,0.18,3.6,3,,IP,2,,IP,2,,IP,2,,IP,2,,G3,1,,IP,2,,IP,2,,IP,1,,IP,3,,IP,生方 靖亜,5.90,0.16,2.4,1,,IP,4,,IP,6,,IP,3,,IP,3,,IP,3,,IP,3,,IP,1,,IP,3,,IP,4,,IP,渡邉 健,6.00,0.14,2.8,3,,IP,3,,IP,3,,IP,4,,IP,6,,IP,4,,IP,4,,IP,2,,IP,1,,IP,1,,IP,芝田 京介,2.70,0.18,4.1,6,3,IP,4,,IP,3,,IP,4,6,IP,6,,IP,4,,IP,5,5,IP,5,,IP,6,,IP,5,,IP,大澤 大夢,3.90,0.15,3.4,4,,IP,6,,IP,5,,IP,5,,IP,3,,IP,2,4,IP,3,,IP,4,,IP,5,,IP,4,,IP,中里 昌志,2.70,0.17,2.9,6,5,IP,6,,IP,5,,IP,5,5,G3,5,,IP,2,4,IP,5,,IP,6,,IP,4,,IP,4,,IP
202512280108,2025-12-28,01,08R,小原 聡将,7.89,0.15,2.6,3,,IP,4,,IP,1,,IP,1,,IP,5,,IP,1,,IP,落,,IP,2,,IP,1,,IP,1,,IP,井上 尚悟,5.60,0.18,4.4,4,,IP,1,4,IP,5,,IP,4,,IP,4,,IP,4,,IP,1,,IP,1,,IP,5,4,IP,3,,IP,井田 涼介,2.17,0.19,4.8,6,,IP,4,,IP,6,4,IP,4,,IP,6,6,IP,5,2,IP,,,,,,,,,,,,IP,金子 怜央,1.67,0.22,4.0,5,6,IP,5,,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,4,6,IP,5,6,IP,,,IP,鶴本 崇文,7.60,0.18,3.8,2,,IP,1,4,IP,1,,IP,3,,IP,1,4,IP,2,,IP,2,,IP,4,,IP,3,,IP,3,,IP,宇野 博之,2.30,0.24,4.5,5,5,IP,4,,IP,4,,IP,5,,IP,6,,IP,5,,IP,6,,IP,6,,IP,4,5,IP,5,,IP
202512280109,2025-12-28,01,09R,富永 正人,5.80,0.15,3.0,2,,IP,4,,IP,1,,IP,6,,IP,1,,IP,2,,IP,5,,IP,6,,G3,1,,IP,4,,IP,内堀 学,7.00,0.17,2.9,2,,IP,1,1,IP,2,,IP,5,,IP,2,,IP,2,,IP,1,,IP,3,,IP,2,,IP,5,,IP,上原 崚,4.70,0.16,2.9,3,4,IP,5,,IP,3,,IP,5,,IP,3,,IP,3,,G2,6,,G2,4,,IP,2,,IP,4,,IP,藤原 孝斗,3.50,0.19,3.7,4,,IP,3,,IP,5,,IP,6,,IP,3,,IP,5,,IP,4,,IP,4,,IP,5,,IP,4,,IP,須藤 隆雄,2.00,0.18,3.5,5,,IP,6,,IP,5,,IP,3,,IP,5,4,IP,5,,IP,5,,IP,6,,IP,6,,IP,6,,IP,三浦 裕貴,2.90,0.15,3.9,6,,IP,3,,IP,3,,IP,4,,IP,5,,G3,6,,G3,6,,G3,6,,G3,3,,IP,6,,G3
202512280110,2025-12-28,01,10R,石田 貴洋,7.50,0.19,3.4,2,,IP,1,,IP,1,,IP,2,,G3,4,,IP,1,,IP,2,,IP,1,,IP,3,,IP,6,,IP,山谷 央,6.90,0.17,2.8,3,,IP,2,,IP,2,,IP,3,,IP,2,,IP,1,,IP,2,,IP,4,,IP,6,,IP,1,,IP,木下 陽介,5.30,0.15,3.1,3,,IP,2,,IP,2,,IP,6,6,G3,5,,IP,4,,IP,4,,IP,2,,IP,2,,IP,4,,IP,栗原 一馬,4.10,0.21,3.8,3,,IP,2,,IP,5,5,IP,6,,IP,5,,IP,4,,IP,4,,IP,4,,IP,4,,IP,3,,IP,梶野 学志,5.22,0.17,3.7,3,4,G3,6,,IP,2,,IP,5,,IP,4,,IP,5,,IP,4,,IP,不,,IP,2,,IP,2,3,IP,金田 諭,3.20,0.18,3.8,3,,IP,3,,G3,3,,IP,6,,G3,5,,G3,6,,IP,5,,IP,6,,IP,4,,G3,6,,G3
