レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202512200201,2025-12-20,02,01R,後藤 浩,8.10,0.16,3.4,1,,IP,1,,G3,1,,G3,3,,IP,3,,IP,1,,IP,2,,IP,6,,IP,1,,IP,1,,IP,山本 浩次,5.60,0.17,3.5,1,,IP,2,,IP,6,,IP,2,1,IP,6,,IP,4,,IP,3,,IP,5,,IP,1,,IP,3,,IP,伊藤 誠二,6.60,0.17,3.0,1,,IP,2,,IP,4,2,IP,3,,IP,4,,IP,3,,IP,4,,G3,3,,G3,1,,IP,2,4,IP,中本 大樹,4.00,0.15,3.8,5,,IP,4,,IP,5,,IP,6,,IP,4,,IP,3,,IP,1,,IP,5,5,IP,2,,IP,6,,IP,平野 和明,4.10,0.21,4.7,5,,IP,4,,IP,3,3,IP,5,,IP,5,,IP,4,,IP,3,,IP,2,,IP,4,,IP,5,,IP,安藤 瑠希,1.29,0.19,5.1,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,,,,,,,,,IP
202512200202,2025-12-20,02,02R,幸野 史明,7.30,0.15,3.8,2,,IP,2,,IP,4,5,IP,1,,IP,2,,IP,1,,IP,2,,IP,6,,IP,2,,IP,2,,IP,藤田 靖弘,6.10,0.14,2.9,2,,IP,1,,IP,2,,IP,3,,IP,2,,IP,6,,IP,3,,IP,2,,IP,5,,IP,4,,IP,河上 年昭,4.50,0.17,3.4,5,,G3,3,,IP,3,,IP,4,,IP,4,,IP,4,,IP,6,,IP,5,,IP,2,,IP,2,,IP,岩永 雅人,5.40,0.16,3.0,3,,IP,2,,IP,5,,IP,2,,IP,5,,IP,2,,G3,5,,IP,4,,IP,2,,IP,3,,IP,熊倉 幹太,0.00,-,-,,,IP,,,IP,,,IP,,,IP,,,IP,,,IP,,,IP,,,IP,,,IP,,,IP,上平 真二,4.80,0.20,4.9,5,,G3,1,,G3,4,,G3,4,,IP,5,,SG,4,5,IP,3,,IP,4,,IP,3,,IP,4,5,IP
202512200203,2025-12-20,02,03R,山口 晃朋,7.80,0.12,2.0,2,,IP,1,,IP,1,,IP,1,,IP,転,,IP,1,,IP,1,,IP,1,,IP,F,,IP,1,,IP,渡部 悟,5.90,0.17,3.0,2,,IP,6,,IP,転,3,IP,4,,G3,2,,IP,2,,IP,3,,IP,1,,IP,2,,IP,4,,IP,富澤 祐作,4.90,0.14,3.1,4,,IP,4,,IP,3,,IP,2,,IP,6,,IP,2,,IP,3,,IP,3,,IP,5,,IP,4,,IP,寺本 重宣,6.10,0.14,3.1,2,,IP,5,,IP,3,,IP,5,,G2,2,,IP,4,,G3,5,,G3,1,,IP,2,,IP,1,,IP,原田 篤志,4.90,0.16,3.3,4,,G1,5,,G1,3,,IP,5,,G1,5,,G1,3,,IP,4,,G2,6,,IP,2,,IP,2,,G3,福田 理,2.80,0.12,3.6,6,,IP,5,5,IP,6,,IP,4,,IP,5,,IP,5,,IP,4,,IP,4,,IP,5,,IP,3,5,IP
202512200204,2025-12-20,02,04R,佐藤 右京,7.40,0.15,2.9,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,2,2,IP,5,,IP,5,,IP,3,,IP,1,,IP,安東 幸治,5.10,0.16,3.0,5,,IP,1,,IP,2,,IP,3,,IP,4,,IP,5,,G2,6,,G2,5,,G3,3,,G3,2,3,IP,牧 宏次,6.40,0.16,2.7,4,,IP,2,,IP,2,,IP,2,,IP,1,,IP,3,,IP,3,,IP,2,,IP,5,4,IP,4,,G3,山道 諄也,2.10,0.21,4.0,1,,IP,6,,IP,6,,IP,6,,IP,6,6,IP,5,6,IP,5,6,IP,6,,IP,6,,IP,6,,IP,鶴本 崇文,6.60,0.19,4.0,1,,IP,3,,IP,1,4,IP,2,,IP,2,,IP,4,,IP,3,,IP,3,,IP,5,,IP,3,4,IP,森 竜也,4.00,0.14,3.6,4,5,IP,3,4,IP,2,3,IP,6,4,IP,2,4,IP,3,2,IP,5,5,IP,5,,IP,6,5,IP,5,4,IP
202512200205,2025-12-20,02,05R,品川 二千翔,5.10,0.21,4.3,3,,IP,4,,G2,5,,G2,6,,G2,F,,IP,3,,IP,1,,IP,6,,IP,1,,IP,2,,IP,池上 隆行,3.90,0.14,2.9,4,,IP,3,,IP,5,,IP,2,,IP,5,,IP,2,,IP,5,,IP,5,,IP,4,,IP,6,,IP,平瀬 城啓,4.80,0.21,3.4,5,,IP,3,,IP,3,,IP,3,,IP,3,,IP,3,4,IP,6,,IP,1,,IP,6,,IP,4,,IP,新田 泰章,6.50,0.16,3.0,1,,IP,2,3,IP,4,,G3,3,,G3,2,,IP,3,,IP,3,,IP,2,6,IP,5,,IP,3,,IP,後藤 浩,3.60,0.19,3.3,5,,IP,3,,IP,6,,G3,2,,G3,5,,IP,4,,IP,3,,IP,5,,IP,4,,IP,6,,IP,竹之内 極,2.50,0.19,4.4,4,,IP,6,,G3,6,,IP,5,,G3,4,,G3,5,,G3,4,,G3,5,,IP,6,,IP,4,,IP
202512200206,2025-12-20,02,06R,服部 剛,7.50,0.21,4.5,2,,IP,6,,IP,3,,IP,1,,IP,2,,IP,2,,IP,1,,IP,2,,IP,1,,IP,3,,IP,寺嶋 雄,2.70,0.20,4.5,6,,IP,4,,IP,5,,IP,6,,IP,6,,IP,4,,IP,3,,IP,5,,IP,5,,IP,4,,IP,金子 和之,4.70,0.16,3.1,3,,IP,5,,IP,2,4,IP,2,,IP,6,,IP,4,,IP,4,,IP,2,,IP,4,,IP,5,,IP,麻生 慎介,5.40,0.14,2.8,4,,IP,2,3,IP,3,,IP,3,,IP,5,,G2,5,,G2,2,,IP,2,,IP,3,,IP,5,,IP,小林 礼央,5.30,0.23,3.6,3,,IP,3,,IP,3,,IP,5,,IP,3,,IP,2,,IP,3,4,IP,3,,IP,3,,IP,6,,IP,伊藤 誠二,4.00,0.16,3.8,5,,IP,5,,IP,4,,IP,3,,IP,5,,IP,1,2,IP,5,,G3,5,,IP,3,,IP,4,,IP
202512200207,2025-12-20,02,07R,里岡 右貴,8.60,0.16,2.0,1,,IP,4,,IP,2,,IP,1,,IP,2,,IP,1,,IP,3,,IP,1,,IP,1,,IP,1,,G3,小川 時光,3.90,0.19,3.5,6,,IP,4,,IP,4,,IP,6,,IP,6,,IP,4,,IP,3,,IP,2,,IP,3,,IP,4,,IP,山口 晃朋,4.50,0.10,2.6,4,,IP,6,,IP,2,,IP,4,,IP,4,,IP,4,,IP,5,,IP,3,,IP,2,,IP,4,4,IP,國弘 翔平,4.00,0.15,3.3,2,,IP,転,,IP,5,,IP,2,,IP,6,,IP,3,,IP,4,,IP,5,,IP,6,6,IP,4,3,IP,久永 祥平,5.10,0.15,2.3,2,,IP,3,,IP,2,,IP,3,,IP,6,,G3,4,6,IP,3,6,IP,4,,IP,5,,IP,3,,IP,熊倉 幹太,1.44,0.18,4.0,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,4,,IP,6,,IP,,,IP
202512200208,2025-12-20,02,08R,河村 了,8.40,0.15,2.7,1,,IP,1,,IP,1,,IP,1,,IP,5,,G2,F,,IP,1,,IP,1,,IP,1,,IP,1,,IP,柳瀬 興志,5.30,0.16,4.2,3,,IP,4,,IP,3,,IP,3,,IP,1,,IP,4,,IP,2,,IP,6,,IP,3,,IP,5,,IP,幸野 史明,3.60,0.15,3.7,2,,IP,5,6,IP,5,,IP,5,,IP,3,,IP,5,6,IP,6,,IP,6,,IP,2,,IP,4,,IP,福田 理,5.40,0.16,3.2,2,,IP,2,,IP,6,,IP,5,,IP,3,,IP,1,,IP,2,,IP,2,,IP,5,,IP,6,,IP,安藤 瑠希,1.00,0.19,3.0,6,6,IP,6,6,IP,6,6,IP,,,,,,,,,,,,,,,,,,,,,IP,村岡 賢人,6.70,0.11,2.4,3,,IP,2,,IP,3,,IP,3,5,IP,2,5,IP,2,,G2,4,,IP,3,,IP,2,,IP,3,5,IP
202512200209,2025-12-20,02,09R,寺本 重宣,5.80,0.17,3.0,1,,IP,3,,IP,2,,IP,6,,G2,6,,G2,3,,IP,1,,G3,3,,G3,2,,IP,F,,IP,浜野 孝志,6.70,0.16,3.0,1,,IP,3,3,IP,2,,IP,4,,IP,2,,IP,2,,IP,2,3,IP,4,,IP,1,,IP,6,,IP,下出 卓矢,5.10,0.15,3.4,4,5,G1,4,,IP,3,,IP,3,4,IP,6,,IP,1,,IP,2,,IP,3,,G1,6,,G1,6,,IP,森 竜也,3.00,0.18,4.4,5,,IP,5,2,IP,5,,IP,3,,IP,3,,IP,5,,IP,3,,IP,6,,IP,6,,IP,5,,IP,藤田 靖弘,4.10,0.18,3.7,4,,IP,6,,IP,1,6,IP,5,4,IP,5,,IP,3,,IP,4,,IP,4,,IP,3,4,IP,5,6,IP,山本 浩次,2.50,0.19,3.4,4,,IP,4,4,IP,4,5,IP,6,,IP,5,,IP,5,,IP,6,,IP,5,,IP,6,3,IP,4,,IP
202512200210,2025-12-20,02,10R,牧 宏次,6.40,0.12,2.3,2,,IP,1,,IP,1,,IP,2,,IP,6,,IP,3,,IP,5,,G3,6,,IP,1,,IP,2,,IP,原田 篤志,7.40,0.12,3.2,2,,G1,4,,G1,3,,IP,3,,IP,3,,G1,2,,G1,2,,G2,2,,IP,2,,IP,3,,G3,金子 龍斗,6.67,0.16,3.7,2,,IP,5,,IP,1,5,IP,,,,,,,,,,,,,,,,,,,,,IP,成貞 琳平,2.10,0.19,3.7,6,,IP,6,,IP,6,,IP,4,,IP,4,,IP,5,,IP,6,5,IP,4,,IP,5,,IP,6,,IP,品川 二千翔,6.00,0.17,3.3,1,6,IP,3,,IP,2,,G2,3,,G2,2,,IP,3,,IP,4,3,IP,3,,IP,5,,IP,5,4,IP,岩永 雅人,3.40,0.21,4.5,6,,IP,4,,IP,2,4,IP,3,,IP,4,,IP,6,,IP,6,,IP,6,,IP,5,,G3,3,,G3
