レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202606220201,2026-06-22,02,01R,吉田 杏美,4.20,0.23,4.5,3,,IP,6,,IP,5,,IP,4,,IP,1,,IP,6,,IP,5,,IP,5,,G3,1,,IP,4,,IP,鈴木 祐美子,3.80,0.23,5.2,6,,IP,3,,IP,4,,IP,4,,IP,6,,IP,4,,IP,1,,IP,3,,IP,6,,G3,6,,G3,谷川 里江,4.70,0.22,3.4,6,,IP,6,,IP,1,,IP,3,,IP,6,,G3,4,,G3,1,,G3,5,,G3,3,4,IP,3,,G3,加藤 綾,5.60,0.13,2.5,4,,IP,6,,IP,6,,IP,3,,IP,2,,IP,2,,IP,2,,IP,2,,IP,3,,IP,3,,IP,諏訪 玲奈,3.90,0.20,3.4,4,,IP,1,,IP,4,,IP,5,,IP,6,,IP,6,,IP,3,,IP,6,,IP,4,,IP,3,,IP,滝沢 織寧,2.90,0.16,3.4,6,,IP,5,,IP,2,,IP,4,,IP,4,,IP,6,,IP,6,,IP,4,,IP,5,,IP,5,,IP
202606220202,2026-06-22,02,02R,佐々木 裕美,6.30,0.16,3.2,3,,IP,4,,IP,2,,G3,1,,G3,1,,G3,5,,G3,2,,G3,4,,IP,1,,G3,6,,G3,南 彩寧,4.10,0.17,3.3,2,,IP,3,,IP,6,,IP,3,,G3,2,,IP,6,,IP,3,,IP,6,,IP,5,,IP,5,,IP,湯淺 紀香,4.80,0.19,4.0,4,,IP,2,,IP,2,,IP,6,,IP,5,,G2,4,,G3,1,,G3,5,,IP,5,,IP,3,,IP,安井 瑞紀,5.00,0.14,2.5,1,,IP,5,,IP,1,,IP,6,,IP,2,,IP,6,5,IP,4,,IP,5,,IP,4,,G3,2,,IP,松尾 夏海,6.30,0.17,2.7,2,,IP,1,,IP,4,,IP,1,,IP,1,,IP,3,,IP,1,,G2,6,,IP,5,,IP,6,,IP,山下 夏鈴,2.70,0.16,2.7,6,,IP,3,5,IP,6,,IP,6,5,IP,5,,IP,6,,IP,6,,IP,4,,IP,4,,IP,4,,IP
202606220203,2026-06-22,02,03R,野田 彩加,7.50,0.13,2.7,3,,IP,3,,IP,1,,G3,3,,G2,1,,IP,4,,G3,1,,G3,1,,IP,5,,IP,1,,IP,清埜 翔子,6.40,0.18,3.0,1,,IP,1,,G3,5,,G3,5,,IP,5,,IP,1,,IP,5,,IP,1,,IP,1,,IP,3,,IP,木村 紗友希,5.30,0.18,2.4,4,,IP,2,,IP,5,,IP,4,,IP,6,,IP,2,,G3,5,,G3,1,,IP,2,,IP,3,,IP,廣中 智紗衣,6.20,0.22,4.2,2,,IP,3,,G3,5,,G3,2,,IP,5,,IP,2,,IP,2,,IP,3,,IP,3,,IP,2,,IP,原村 百那,1.90,0.17,2.5,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,6,IP,4,,IP,6,6,IP,3,,IP,6,,IP,寺田 千恵,4.60,0.15,3.0,3,,IP,3,5,IP,3,,IP,4,,IP,3,,IP,3,,G2,6,,G1,5,,G1,5,,G3,4,,G3
202606220204,2026-06-22,02,04R,寺田 空詩,8.00,0.16,2.7,1,,IP,3,,IP,1,,G3,1,,G3,1,,IP,1,,IP,1,,IP,3,,IP,妨,,IP,2,,IP,冨名腰 桃奈,4.10,0.22,2.8,1,,IP,3,3,IP,4,,IP,5,,IP,5,,G3,5,,G3,3,,G3,3,,G3,5,,IP,6,3,IP,内山 七海,5.70,0.18,3.3,3,,IP,5,,IP,1,,G3,2,,G3,4,,G2,6,,G2,3,,IP,5,,IP,1,,IP,3,,IP,樋口 由加里,3.50,0.18,3.3,4,,IP,4,,IP,5,,IP,3,,IP,3,,IP,5,,G3,3,,G3,5,,G3,6,,IP,5,,IP,柴田 愛梨,1.89,0.25,4.6,5,,IP,6,,G3,6,,G3,6,,IP,5,,IP,6,,IP,6,,IP,沈,,IP,4,,IP,4,,IP,平山 智加,5.10,0.17,4.1,2,,IP,3,,IP,4,,IP,4,,G2,2,,G3,4,,G3,3,,IP,5,,G1,4,,G1,5,,IP
202606220205,2026-06-22,02,05R,高田 綾,6.50,0.19,3.2,4,,IP,5,,IP,1,,IP,2,,IP,1,,IP,1,,IP,6,,IP,4,,G3,1,,IP,3,,IP,河内 悠利杏,2.00,0.22,4.3,5,,IP,4,,G3,F,,IP,5,,IP,5,,IP,6,,IP,6,,G3,6,,G3,3,,G3,6,,IP,川井 萌,5.00,0.19,3.7,3,,IP,5,,IP,3,,IP,6,,IP,3,,IP,4,4,IP,4,,IP,4,,IP,1,,IP,3,,G1,大豆生田 蒼,5.80,0.23,4.2,3,,IP,4,,IP,2,,IP,3,,IP,2,,IP,3,,IP,6,,IP,4,,IP,4,,G1,1,,G3,浜田 亜理沙,6.00,0.18,3.6,3,,IP,2,,G3,3,,G3,3,,G3,3,,G2,4,,IP,2,,G1,2,,G1,5,,G1,6,,G1,植木 美帆,1.70,0.22,4.2,5,,IP,6,,IP,6,,IP,6,,IP,6,,G3,6,,IP,4,,G3,5,,IP,5,,IP,5,,IP
202606220206,2026-06-22,02,06R,根岸 真優,4.20,0.15,3.4,1,,IP,6,,IP,3,,IP,2,,IP,5,,IP,6,,IP,6,,IP,1,,IP,6,,G3,5,,IP,矢野 真梨菜,3.70,0.19,4.2,4,,IP,6,,IP,2,,IP,6,,IP,4,,IP,4,,IP,6,,IP,4,,IP,2,,G3,5,,G3,山下 夏鈴,3.70,0.16,2.6,4,,IP,F,,IP,3,,IP,1,,IP,4,4,IP,4,,IP,6,,IP,4,,IP,5,,IP,5,,IP,黒澤 めぐみ,4.60,0.16,3.7,5,,IP,3,6,IP,5,,IP,2,,IP,3,,IP,1,,IP,3,,IP,5,,IP,5,,IP,5,,G3,島倉 都,2.70,0.20,3.2,4,,IP,6,,IP,6,,IP,6,,IP,5,,IP,5,,IP,4,,IP,4,,G3,5,,G3,3,4,IP,平川 香織,6.80,0.19,3.6,3,,IP,2,4,IP,1,5,IP,2,,IP,1,,IP,4,,IP,4,,IP,3,,IP,3,,IP,3,,IP
202606220207,2026-06-22,02,07R,木村 紗友希,7.60,0.16,1.9,4,,IP,1,,IP,3,,IP,1,,IP,5,,G3,1,,IP,1,,IP,4,,G3,1,,G3,1,,IP,中田 夕貴,4.70,0.16,4.3,1,,IP,4,,G3,4,,G2,5,,G2,4,,IP,4,,IP,4,,IP,6,,IP,4,,G1,3,,G1,来田 衣織,4.00,0.16,3.1,2,,IP,1,4,IP,2,,IP,6,,IP,5,,IP,6,,IP,6,,IP,5,,IP,6,,IP,3,,IP,湯淺 紀香,5.33,0.19,4.3,3,,IP,1,,IP,6,,IP,5,,IP,3,,IP,4,,IP,3,,G2,転,,G3,3,,G3,3,,IP,倉持 莉々,5.70,0.12,1.8,3,,IP,2,,IP,5,,IP,3,,G3,6,,IP,3,,G2,3,,G2,2,4,IP,4,,IP,2,,IP,谷川 里江,3.40,0.21,4.0,2,,IP,2,,IP,4,,IP,6,,G3,6,,G3,6,,IP,4,5,IP,5,,IP,4,,G3,6,,IP
202606220208,2026-06-22,02,08R,實森 美祐,9.50,0.11,2.0,1,,IP,2,,IP,1,,G1,2,,SG,1,,SG,1,,G2,6,,G2,1,,IP,1,,IP,1,,G1,中村 かなえ,3.80,0.18,2.7,4,,IP,5,,IP,5,,IP,5,,IP,3,,IP,3,,IP,6,,IP,2,,IP,6,,IP,3,,IP,寺田 空詩,6.10,0.17,3.0,6,,IP,4,,IP,2,,G3,3,,IP,3,,IP,4,,IP,3,,IP,1,,IP,3,,IP,1,,IP,野田 彩加,2.70,0.18,3.0,5,,IP,4,,IP,3,,G3,5,,G2,転,,G2,6,,IP,5,,G3,3,,G3,5,,G3,6,,G3,畑田 希咲,1.90,0.25,4.7,5,,IP,6,,G3,4,,IP,5,,IP,5,,IP,6,6,IP,6,,IP,6,6,IP,6,,IP,4,,IP,登 みひ果,3.20,0.15,2.3,5,,IP,F,,IP,6,,IP,4,,IP,2,5,G3,1,,G2,5,,IP,6,,IP,6,,G3,5,,IP
202606220209,2026-06-22,02,09R,大豆生田 蒼,8.90,0.15,2.9,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,5,,G1,大石 真央,5.90,0.17,3.1,6,,IP,5,,IP,4,,IP,3,,IP,2,,IP,2,5,IP,1,,IP,2,,IP,3,,IP,3,,IP,森下 愛梨,5.40,0.24,4.2,5,,IP,2,,IP,4,,IP,5,,IP,5,,IP,1,,IP,2,,IP,2,,IP,4,,IP,4,6,IP,佐々木 裕美,4.10,0.14,1.8,2,,IP,6,,IP,5,,IP,3,,G3,4,,G3,5,,G3,2,,G3,4,5,IP,5,,G3,4,,IP,樋口 由加里,4.90,0.13,2.5,5,,IP,2,,IP,6,,IP,1,,IP,3,,IP,1,,G3,2,,G3,6,,G3,6,,IP,5,,IP,喜多須 杏奈,3.70,0.22,5.1,4,,IP,5,,G3,5,,G2,6,5,G2,6,,IP,3,5,IP,3,,G3,4,,IP,5,,IP,3,,G1
202606220210,2026-06-22,02,10R,平川 香織,8.30,0.14,1.9,1,,IP,F,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,4,,IP,1,,IP,松尾 夏海,6.70,0.17,3.2,2,,IP,3,,IP,3,,IP,2,,IP,4,,G2,1,,IP,6,,IP,4,,IP,2,,IP,1,,IP,黒澤 めぐみ,5.10,0.19,3.7,3,,IP,3,,IP,3,,IP,3,,IP,4,,IP,2,,IP,2,,IP,4,,IP,5,,G3,6,,G3,内山 七海,6.10,0.13,2.3,3,,IP,2,,IP,6,,IP,1,,G3,4,,G3,転,,G2,1,,IP,3,,IP,2,,IP,2,,IP,清埜 翔子,4.20,0.18,3.7,2,,IP,3,,G3,5,,G3,6,,IP,5,,IP,2,,IP,4,,IP,4,,IP,6,,G3,3,,G3,高田 綾,3.50,0.25,4.4,3,,IP,4,,IP,5,,IP,2,,IP,6,,IP,6,5,IP,4,,G3,3,,G3,6,,G3,5,,IP
