レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202606010101,2026-06-01,01,01R,占部 一真,6.80,0.13,3.0,1,,IP,1,,IP,2,,IP,1,,IP,5,,IP,5,,IP,3,,IP,5,,G3,2,,IP,1,,IP,折下 寛法,7.30,0.19,3.1,6,,IP,1,,IP,3,,IP,2,,G3,1,,G3,2,,IP,1,,IP,4,,IP,2,,G3,2,,G3,久保原 秀人,3.90,0.15,3.8,2,,IP,6,4,IP,4,,IP,6,,IP,4,,IP,6,,IP,3,,IP,5,,IP,3,,IP,3,,IP,川添 英正,4.90,0.17,3.5,5,,IP,4,,IP,5,,IP,1,,IP,2,,G3,3,,IP,6,,IP,3,,IP,2,,IP,5,,IP,中岡 健人,4.67,0.17,3.2,2,6,IP,5,,IP,3,,IP,4,,IP,落,,IP,3,,IP,5,,IP,5,,IP,3,,IP,3,,IP,田邉 亮蔵,3.10,0.23,4.7,3,,IP,4,,IP,5,,IP,6,,IP,4,,IP,6,,IP,5,,IP,2,,IP,5,,IP,6,,IP
202606010102,2026-06-01,01,02R,本田 愛,4.90,0.25,5.5,3,,IP,2,,IP,3,,IP,5,,IP,3,,IP,4,,IP,3,,IP,3,,IP,6,,IP,4,,IP,上田 健太,7.50,0.14,3.7,3,,IP,1,,IP,1,,IP,2,,IP,2,,IP,6,,G3,3,,IP,1,,IP,2,,IP,2,,IP,小山 勉,7.10,0.17,3.0,2,,IP,3,,IP,1,,IP,3,,IP,2,,IP,1,,IP,5,,IP,4,,IP,1,,IP,3,,G1,松井 賢治,5.10,0.14,2.8,4,,IP,6,,IP,5,,IP,3,,IP,3,,IP,2,,IP,2,,IP,4,,IP,4,,IP,2,,IP,鈴木 柊介,2.20,0.13,2.5,6,,IP,5,,IP,5,,IP,5,,IP,6,,IP,6,,IP,5,6,IP,3,6,IP,6,,IP,4,,IP,増本 杏珠,2.00,0.26,4.9,6,,IP,5,,IP,6,,IP,6,,IP,4,,IP,6,,IP,4,,IP,4,,IP,6,,IP,6,,IP
202606010103,2026-06-01,01,03R,木幡 純也,6.20,0.22,3.6,3,,IP,2,,IP,5,,IP,1,,IP,4,,IP,2,,IP,4,,IP,1,,IP,2,,IP,5,,IP,本吉 正樹,4.00,0.18,3.7,2,,IP,5,,IP,6,,IP,5,,IP,3,,IP,3,,IP,5,,IP,6,,IP,4,,IP,2,,IP,杉村 賢也,6.80,0.11,2.4,4,,IP,2,,IP,4,2,IP,4,,IP,3,4,IP,3,,IP,2,,IP,1,,IP,1,,IP,2,,G3,大澤 風葵,7.80,0.12,1.9,5,,IP,1,,IP,1,,IP,2,2,IP,5,,IP,2,,IP,1,,IP,1,,IP,1,3,IP,2,,IP,宮崎 奨,5.00,0.14,3.6,2,,IP,2,,IP,欠,,IP,5,,IP,4,,IP,5,,G3,4,,IP,2,,G3,5,,G1,3,,IP,吉村 誠,3.90,0.10,2.2,4,5,IP,2,,IP,4,,IP,6,,IP,F,,IP,5,,IP,5,,IP,3,,IP,4,,IP,2,,IP
202606010104,2026-06-01,01,04R,西田 和加,2.00,0.19,4.5,5,,IP,6,,IP,4,,IP,5,,G3,4,,IP,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP,佐竹 友樹,4.60,0.20,3.6,5,,IP,3,,IP,4,,IP,2,,IP,4,,IP,4,,IP,5,,IP,3,,IP,3,,IP,4,,IP,入澤 友治,3.90,0.14,3.1,6,6,IP,3,,IP,3,,IP,6,,IP,5,,IP,3,,IP,5,5,IP,6,,IP,3,,IP,2,,IP,杉山 正樹,6.50,0.17,3.7,3,,G2,4,,IP,4,,IP,2,,G1,3,,G1,2,,IP,5,,IP,2,3,G1,3,,G1,2,,G3,亀山 雅幸,4.00,0.18,3.7,5,,IP,6,,IP,5,,IP,2,,IP,4,6,IP,5,,IP,1,,IP,4,6,IP,6,,IP,3,,IP,前田 将太,4.60,0.14,3.7,2,,IP,6,,G1,5,,G1,5,,IP,5,,IP,5,,G1,4,,IP,4,,IP,4,,G2,1,,G2
202606010105,2026-06-01,01,05R,梶野 学志,9.20,0.09,1.7,2,,IP,1,,IP,1,,IP,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,深川 和仁,5.80,0.17,3.7,5,,IP,1,,IP,5,,IP,2,,IP,2,,IP,1,,IP,5,,G3,5,,G3,2,,IP,3,,IP,渡邉 俊介,6.30,0.13,2.9,3,,IP,2,,IP,2,,IP,1,,IP,3,,IP,6,,IP,3,4,IP,3,,IP,3,,IP,4,,IP,森 智也,4.70,0.17,4.0,2,5,IP,4,,G3,3,,IP,6,5,IP,4,,IP,3,,IP,5,,IP,5,,IP,2,,IP,4,,IP,野田部 宏子,3.60,0.12,2.9,5,,IP,6,,IP,4,,IP,4,,IP,6,,IP,5,,IP,3,,IP,4,,IP,5,,IP,1,,IP,中辻 博訓,4.10,0.14,3.3,2,,IP,4,,IP,4,,IP,5,,IP,3,5,IP,5,,IP,4,5,IP,2,,G3,6,,G3,5,,IP
202606010106,2026-06-01,01,06R,鈴谷 一平,8.80,0.12,2.4,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,転,,IP,1,,IP,1,,IP,石田 政吾,4.50,0.15,2.8,5,,IP,6,,IP,4,,IP,3,,IP,3,,IP,4,,IP,5,,IP,1,,IP,2,,IP,5,,IP,宮武 英司,5.00,0.17,3.2,4,,IP,2,,IP,3,,IP,4,,IP,4,,IP,3,,IP,4,,IP,3,,IP,3,,IP,5,,IP,久保原 秀人,3.40,0.17,4.3,6,,IP,4,,IP,5,,IP,5,,IP,2,,IP,5,,IP,5,,IP,2,3,IP,4,,IP,6,,IP,谷島 咲希,1.00,0.15,3.3,6,6,IP,6,6,IP,6,6,IP,,,,,,,,,,,,,,,,,,,,,IP,門間 雄大,4.60,0.15,2.2,2,,IP,4,,IP,4,,IP,転,,IP,3,,IP,3,,IP,5,,IP,3,,G3,3,,G3,4,,IP
202606010107,2026-06-01,01,07R,中村 尊,6.50,0.12,2.3,1,,IP,1,,IP,6,,IP,F,,IP,5,,IP,1,,IP,1,,IP,1,,IP,1,,IP,5,,IP,中岡 健人,4.80,0.19,3.7,2,,IP,3,,IP,2,,IP,4,,IP,6,,IP,3,,IP,5,,IP,3,,IP,3,,IP,6,,IP,倉尾 大介,6.60,0.14,2.0,2,,IP,3,,IP,3,,IP,2,,IP,1,,IP,2,,IP,3,,IP,3,,IP,4,,IP,4,,IP,小松 卓司,4.30,0.21,4.2,5,,IP,4,,IP,4,,IP,6,,IP,5,,IP,3,,IP,3,,IP,3,,IP,3,,IP,3,,IP,塚越 陸斗,1.30,0.24,4.4,6,6,IP,6,6,IP,5,6,IP,6,6,IP,5,6,IP,5,6,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,中曽 瑠華,2.00,0.21,4.0,4,,IP,6,,IP,5,,IP,5,,IP,5,,IP,4,,IP,5,,IP,6,,IP,6,,G3,6,,IP
202606010108,2026-06-01,01,08R,野口 勝弘,9.20,0.12,1.6,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,2,,IP,4,,IP,1,,IP,1,,IP,1,,IP,原 加央理,6.60,0.15,3.0,3,,IP,3,,IP,1,,G3,1,,G3,3,,IP,2,,IP,1,,IP,4,,IP,5,,IP,4,,IP,川添 英正,6.00,0.19,3.7,6,,IP,6,,IP,2,,IP,3,,IP,5,,IP,3,4,IP,1,,G3,2,,G3,1,,IP,3,,IP,冨名腰 桃奈,5.70,0.16,3.1,2,,IP,6,,IP,1,,G3,2,,G3,1,,G3,4,,G3,3,3,IP,2,,IP,6,,IP,6,,IP,庄司 樹良々,5.50,0.12,2.4,3,,IP,2,,IP,5,,IP,3,,IP,2,,IP,5,,IP,4,4,IP,6,6,IP,1,,IP,2,,IP,市川 美宏,2.60,0.20,5.2,5,5,IP,3,,IP,4,,IP,6,,IP,5,,IP,6,,IP,6,,IP,5,,IP,3,,IP,6,,IP
202606010109,2026-06-01,01,09R,吉村 誠,9.00,0.12,2.1,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,IP,2,,IP,1,,IP,1,,G3,亀山 雅幸,8.40,0.15,2.9,1,,IP,1,,IP,2,3,IP,2,,IP,2,,IP,2,,IP,1,,IP,2,,IP,3,,IP,2,,IP,松井 賢治,7.20,0.16,3.8,1,,IP,2,,IP,4,,IP,4,,IP,1,,IP,2,,IP,2,,IP,3,,IP,3,,IP,2,,IP,本吉 正樹,5.40,0.19,3.4,4,,IP,4,,IP,5,,IP,4,,IP,4,5,IP,4,,IP,2,5,IP,3,,IP,2,,IP,1,,IP,佐竹 友樹,2.90,0.18,3.3,6,,IP,6,,IP,6,,IP,4,,IP,5,,IP,4,,IP,6,4,IP,6,4,IP,4,,IP,1,,IP,梶野 学志,3.50,0.17,3.8,4,5,IP,6,,IP,3,,IP,3,,IP,5,5,IP,5,,IP,5,,IP,4,,IP,5,,IP,5,,IP
202606010110,2026-06-01,01,10R,前田 将太,9.20,0.16,2.9,1,,IP,1,,IP,1,,G1,2,,IP,2,,IP,2,,IP,3,,G1,1,,IP,1,,IP,1,,IP,宮崎 奨,5.70,0.16,2.9,1,,IP,2,,IP,2,,IP,5,,IP,5,,IP,2,,IP,5,,G3,6,,IP,2,,IP,2,,G3,鈴谷 一平,5.80,0.15,3.0,3,1,IP,3,,IP,4,,IP,1,,IP,5,,IP,1,,IP,5,4,IP,2,,IP,5,,IP,4,,IP,深川 和仁,3.10,0.16,3.2,4,,IP,4,,IP,6,,IP,6,,IP,5,,IP,4,3,IP,4,3,IP,6,,IP,4,,IP,3,,IP,本田 愛,3.10,0.19,3.3,3,4,IP,6,,IP,5,,IP,3,,IP,5,,IP,3,,IP,6,,IP,4,6,IP,6,6,IP,5,,IP,小山 勉,3.50,0.17,4.5,5,,IP,3,,IP,2,5,IP,5,,IP,6,,IP,4,,IP,6,,IP,6,,IP,5,,IP,2,,IP
