レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202606030501,2026-06-03,05,01R,後藤 美翼,7.70,0.18,3.7,2,,G3,1,,IP,6,,G3,4,,G3,2,,IP,2,,IP,2,,IP,1,,IP,1,,G3,1,,G3,福島 陽子,4.60,0.18,3.7,3,,G3,4,,G3,3,,G3,6,,IP,4,,IP,6,,IP,4,,G3,3,,IP,2,,IP,3,,IP,松瀬 弘美,4.50,0.18,3.3,4,,G3,5,4,IP,2,,IP,4,,IP,4,,IP,2,,IP,6,,G3,4,,G3,5,,IP,2,,IP,笠野 友紀恵,3.30,0.15,3.2,5,,G3,4,,IP,4,,G3,3,,IP,5,,IP,5,,IP,4,,G3,6,,IP,5,,IP,3,,IP,高石 梨菜,4.89,0.18,3.1,4,,G3,3,,IP,転,,IP,2,,G3,5,,G3,5,,IP,4,,IP,4,,IP,2,,IP,3,,IP,浜田 亜理沙,5.10,0.17,4.4,2,,G3,3,,G3,3,,G2,6,5,G2,3,5,IP,6,,IP,3,,G1,4,,G1,5,,G1,3,,IP
202606030502,2026-06-03,05,02R,南 彩寧,5.50,0.19,3.0,1,,G3,1,,IP,2,,IP,6,,IP,5,,IP,5,,IP,2,,IP,5,,IP,2,,G3,4,,G3,中澤 宏奈,6.20,0.13,2.6,2,,G3,4,,G3,2,,IP,5,,IP,2,,IP,2,,IP,5,,IP,2,,G3,4,,G3,1,,IP,倉田 郁美,5.10,0.18,3.0,3,,G3,5,,G3,4,,G3,3,,G3,1,,IP,4,,IP,6,,IP,2,4,IP,4,,IP,3,,IP,石井 裕美,3.60,0.23,3.6,5,,G3,2,,IP,6,,IP,2,,G3,5,,G3,6,,IP,4,,IP,6,,IP,2,,G3,6,5,IP,落合 直子,3.22,0.13,2.8,4,,G3,3,,IP,F,,IP,6,,IP,5,,G3,4,,G3,欠,,G3,2,,IP,5,,IP,5,,IP,細川 裕子,5.30,0.23,3.3,6,,G3,3,5,IP,1,5,IP,3,,G2,5,,IP,2,,IP,6,,IP,2,5,IP,3,,IP,4,,G3
202606030503,2026-06-03,05,03R,稲生 夏季,6.80,0.17,3.8,1,,G3,5,,G3,3,,IP,5,,IP,2,,IP,2,,IP,5,,G3,1,,G3,1,,G3,1,,IP,今井 美亜,6.50,0.13,2.8,6,,G3,3,,G2,4,,G2,4,,G2,2,,IP,1,,IP,2,,IP,3,,G3,3,,G3,2,,G3,橋谷田 佳織,2.11,0.27,5.3,6,,G3,5,,G3,5,,G3,3,,G3,6,,G3,6,,G3,6,,G3,4,,G3,落,,IP,6,,IP,山下 友貴,5.30,0.20,4.1,1,2,G3,3,,IP,4,,IP,3,,IP,2,,G3,4,,G3,6,,IP,5,,IP,3,,IP,3,,IP,前田 紗希,6.20,0.10,2.7,2,,G3,3,4,IP,3,,G2,2,,G3,5,,G3,2,,G3,5,,IP,2,,G1,4,,G3,2,,G3,畑田 希咲,1.60,0.23,4.8,5,,G3,6,,IP,6,,IP,5,,IP,5,,IP,6,,IP,6,,IP,5,,IP,F,5,IP,4,,IP
202606030504,2026-06-03,05,04R,薮内 瑞希,7.80,0.17,2.4,1,,G3,F,,IP,2,,G3,1,,G3,3,,IP,2,,IP,2,,IP,1,,IP,2,,IP,1,,IP,田中 瀬里奈,1.44,0.22,3.4,L,5,G3,6,,G3,5,,G3,6,,IP,6,,IP,4,5,IP,6,,IP,6,3,IP,6,,IP,6,6,IP,石原 凪紗,6.30,0.17,3.3,3,,G3,5,,IP,1,,IP,5,,IP,1,,G3,2,,IP,2,4,IP,6,,IP,2,,IP,2,,IP,中里 優子,5.00,0.16,2.9,2,,G3,4,,IP,1,,IP,3,,G3,5,,G3,4,,IP,2,,IP,6,5,IP,6,,IP,3,,IP,永井 聖美,2.90,0.18,3.5,5,4,IP,6,,IP,5,,IP,4,,IP,6,,IP,6,,IP,3,,IP,5,,G3,3,,G3,4,,G3,廣中 智紗衣,5.10,0.21,5.0,2,5,IP,6,,IP,2,,IP,6,,IP,2,,IP,4,,IP,3,,G3,4,,G1,6,,G1,2,5,G3
202606030505,2026-06-03,05,05R,藤堂 里香,8.70,0.18,2.6,1,,G3,1,,IP,1,,IP,2,,G3,2,,G3,1,,IP,1,,IP,2,,IP,3,,IP,3,,G1,坂 咲友理,3.70,0.23,5.0,6,,G3,6,,G3,5,,G3,4,,G3,3,,IP,5,,IP,2,,IP,6,,IP,1,,IP,5,,IP,塩崎 桐加,6.10,0.18,2.9,3,,G3,2,,IP,5,,IP,1,,IP,4,,IP,1,,IP,3,,G3,3,,G3,6,,G1,3,,G1,後藤 美翼,5.50,0.20,4.5,4,,G3,4,,IP,2,,G3,6,,IP,4,,IP,4,,IP,2,,IP,2,,G3,3,,G3,2,,G3,飯塚 響,3.50,0.15,3.3,4,,G3,6,6,IP,5,,IP,3,,IP,5,6,IP,4,,IP,3,,G3,5,,IP,4,,IP,4,,IP,倉持 莉々,4.90,0.11,1.9,3,5,G3,2,5,IP,5,,G2,5,,IP,4,,IP,2,,IP,3,5,IP,5,5,G1,3,,G1,6,,G1
202606030506,2026-06-03,05,06R,平田 さやか,8.00,0.13,3.2,1,,G3,2,,IP,2,,IP,1,,IP,2,,IP,2,,IP,1,,IP,2,,IP,4,,IP,3,,IP,喜井 つかさ,6.50,0.12,2.3,1,,G3,3,,IP,4,,IP,1,,IP,1,,G3,2,,G3,6,,G3,2,,G3,3,,G3,5,,IP,堀之内紀代子,5.10,0.18,2.8,2,,G3,2,,G3,4,,G3,4,,G2,4,,G2,1,,IP,5,,IP,6,,IP,5,,IP,3,,IP,南 彩寧,4.40,0.23,3.9,1,,G3,3,,IP,5,,IP,5,,IP,4,,IP,4,,IP,4,5,IP,5,,IP,2,,IP,5,,IP,松瀬 弘美,4.10,0.20,4.2,3,,G3,5,,IP,6,,IP,5,6,IP,3,,G3,2,,G3,6,,IP,3,,IP,2,,G3,6,,G3,林 風音,1.60,0.18,3.6,6,,G3,5,,G3,6,,G3,6,,G3,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,3,,IP
202606030507,2026-06-03,05,07R,山下 友貴,7.50,0.15,2.6,6,,G3,4,,IP,1,,IP,1,,G3,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,IP,佐藤 ほのか,3.50,0.18,3.6,4,,G3,2,,IP,5,,IP,4,,IP,6,,IP,5,,G3,5,,G3,4,,IP,4,,IP,4,,IP,樋江井 舞,5.60,0.15,2.8,1,,G3,5,,IP,3,,IP,1,,IP,3,,IP,1,,IP,6,,IP,4,,IP,3,,IP,6,4,IP,清埜 翔子,5.30,0.13,2.6,3,,G3,3,,G3,2,,G3,4,,G3,2,,IP,4,5,IP,1,,IP,4,5,IP,6,,IP,5,,IP,倉田 郁美,3.30,0.19,3.9,5,,G3,5,,G3,5,,IP,4,,IP,5,,IP,6,,IP,4,,IP,3,,IP,3,,IP,4,,IP,田口 節子,5.70,0.19,4.0,4,,G3,4,,IP,3,,G2,2,,G2,6,,G1,3,,G3,3,,G3,2,,G3,3,,G3,4,,G3
202606030508,2026-06-03,05,08R,武井 莉里佳,9.60,0.16,3.0,4,,G3,1,,G3,1,,G2,1,,G2,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,本部 めぐみ,2.80,0.27,4.6,3,,G3,6,,IP,6,,IP,4,,G3,5,,G3,6,,IP,4,,IP,5,,IP,6,,IP,3,,IP,田村 美和,2.30,0.21,4.0,5,,G3,6,,G3,6,,G3,6,,IP,5,,G3,5,,IP,4,,IP,2,,IP,6,,IP,6,,IP,福島 陽子,3.70,0.15,3.5,4,,G3,2,,G3,3,5,IP,6,,IP,3,,IP,6,,IP,6,,G3,4,,IP,4,,IP,5,,IP,河内 悠利杏,2.70,0.09,2.2,5,,G3,2,,IP,6,,IP,6,,IP,5,,IP,3,,G3,6,,G3,6,,IP,4,,IP,6,,IP,三浦 永理,6.60,0.14,3.0,1,,G3,3,,G3,2,5,G3,5,,G2,1,,G3,1,5,G3,6,,G3,2,,G3,6,,IP,2,,G1
202606030509,2026-06-03,05,09R,刑部 亜里紗,7.40,0.15,2.9,2,,G3,1,,IP,1,,IP,5,,G2,1,,IP,6,,IP,3,,IP,1,,IP,1,,IP,3,,IP,稲生 夏季,5.20,0.20,3.6,3,,G3,1,,G3,4,,G3,6,,IP,2,,IP,4,,IP,3,,IP,3,,IP,3,,G3,6,,IP,落合 直子,4.70,0.13,2.1,2,,G3,1,,IP,5,,IP,3,,IP,4,,G3,3,,G3,5,,G3,3,,IP,6,,IP,5,,IP,藤堂 里香,5.20,0.19,3.5,2,,G3,3,,IP,5,5,IP,1,,G3,3,,G3,5,,IP,2,,IP,6,,IP,5,,IP,3,,G1,柴田 愛梨,1.78,0.23,4.9,6,,G3,6,,IP,5,,IP,6,,IP,6,,IP,沈,,IP,4,,IP,4,,IP,6,6,IP,6,,IP,深尾 巴恵,3.90,0.17,3.7,4,,G3,4,,G3,4,5,IP,6,,IP,4,,IP,2,,IP,3,,IP,4,,IP,5,,IP,5,,IP
202606030510,2026-06-03,05,10R,細川 裕子,8.90,0.20,3.1,1,,G3,1,,IP,1,,IP,2,,IP,2,,G2,1,,IP,5,,IP,1,,IP,1,,IP,1,,IP,前田 紗希,7.80,0.14,2.7,1,,G3,1,,G3,1,1,IP,5,,G2,1,,G2,2,,G3,4,,G3,5,,G3,1,,IP,1,,G3,中里 優子,6.10,0.21,4.1,2,,G3,3,,G3,4,,G3,6,,IP,1,,IP,3,,IP,2,4,IP,3,,IP,4,,IP,2,,G3,塩崎 桐加,4.10,0.18,2.8,3,,G3,3,,IP,4,5,IP,4,,IP,3,,IP,5,,IP,4,,IP,3,,IP,5,,G3,6,,G3,今井 美亜,5.00,0.19,2.6,4,,G3,3,,G2,5,,G2,6,4,G2,6,,IP,4,,IP,3,,IP,1,,G3,3,,G3,3,,G1,薮内 瑞希,3.70,0.18,4.0,4,,G3,3,,IP,6,,IP,5,,IP,2,,IP,5,,IP,3,5,G3,4,,G3,5,,IP,5,,IP
