date,jcd,rno,source_type,snapshot_type,source_url,odds_mapping_version,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2025-11-11,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251111&jcd=01&rno=1,official_table_v2,67.0,66.9,29.2,43.0,109.1,158.7,80.0,141.9,109.1,198.2,72.5,97.0,27.4,66.0,55.8,21.4,88.8,176.5,125.7,45.5,123.3,88.7,36.1,54.0,225.8,269.4,169.6,265.8,163.2,248.6,111.1,162.1,50.3,124.1,90.6,43.6,139.3,294.9,220.6,85.3,222.5,371.7,166.5,311.4,281.2,302.5,205.6,335.5,536.7,393.0,287.2,409.1,159.9,212.6,259.6,132.3,451.7,423.8,511.9,216.0,111.2,298.8,71.1,89.2,159.2,235.7,80.9,101.8,494.1,389.1,287.6,402.5,44.0,51.1,130.3,25.0,109.8,123.0,312.4,49.4,32.9,94.2,59.1,19.8,47.8,149.2,74.3,28.7,187.8,231.0,257.9,119.3,55.3,64.8,153.9,27.7,20.3,24.9,71.1,28.6,206.6,489.3,269.8,86.6,240.5,501.6,354.0,143.3,805.0,633.8,665.5,305.7,312.9,371.1,635.8,120.8,62.5,86.4,170.0,89.8
2025-11-11,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251111&jcd=01&rno=2,official_table_v2,38.3,40.8,126.6,97.2,34.9,21.0,93.4,62.6,45.9,30.6,90.6,62.9,256.4,235.9,222.5,383.0,238.7,172.0,176.3,417.0,49.1,50.5,159.5,125.1,57.0,33.2,110.3,89.3,65.4,42.9,104.9,81.2,327.1,278.0,196.6,314.4,296.2,231.5,228.8,440.4,38.4,18.4,66.5,53.7,43.2,21.8,66.4,59.8,18.7,23.4,32.5,21.8,143.0,165.2,71.8,163.3,127.2,133.6,61.7,172.5,73.0,51.5,79.8,63.4,84.4,57.0,87.5,77.7,41.8,46.8,52.8,44.3,84.0,92.1,87.0,63.0,83.0,101.0,76.9,90.1,453.1,451.4,399.3,523.8,668.2,637.4,368.6,630.5,640.8,721.4,448.0,668.2,426.8,289.6,341.3,229.4,781.4,768.6,702.1,375.1,435.5,404.8,433.1,834.0,657.0,568.1,515.8,988.2,467.6,520.3,300.3,797.3,441.2,438.0,307.8,498.3,952.2,1125.0,963.9,647.9
2025-11-11,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251111&jcd=01&rno=4,official_table_v2,19.0,31.2,132.9,30.9,26.8,45.5,174.6,46.6,68.4,92.0,286.2,107.1,379.2,442.4,680.6,446.7,59.2,79.7,128.3,277.9,17.0,25.9,109.9,25.6,22.5,17.1,81.5,17.4,53.8,35.1,130.3,37.6,356.3,314.7,317.9,274.1,49.2,33.9,48.5,133.7,44.3,65.4,170.5,59.2,36.3,30.3,104.3,27.1,104.5,56.6,199.3,68.4,458.3,321.1,414.7,277.9,95.3,50.8,82.0,181.2,180.0,293.8,425.8,246.1,162.4,120.8,272.9,113.7,282.8,155.3,431.0,184.1,758.4,501.6,747.7,553.0,318.5,156.5,216.9,388.4,767.5,950.8,1215.0,884.8,844.9,727.2,672.0,711.0,986.1,829.5,1030.0,818.8,1454.0,907.5,1215.0,945.2,939.6,776.9,794.3,1014.0,82.6,119.5,182.9,205.5,77.2,58.2,93.6,130.3,153.2,82.8,164.0,191.3,337.4,167.8,229.3,368.6,235.9,182.1,34.3,341.4
2025-11-11,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251111&jcd=01&rno=5,official_table_v2,25.3,22.9,33.7,296.8,28.7,21.9,33.2,357.4,27.1,26.7,31.0,229.8,45.8,48.6,44.6,285.6,822.6,872.0,645.4,701.6,43.1,38.3,54.7,442.9,80.5,57.9,87.9,729.9,54.3,49.3,49.4,458.0,98.2,115.4,75.3,560.6,1092.0,1363.0,1054.0,1193.0,88.3,56.2,77.6,597.6,131.2,72.1,101.7,619.0,74.5,64.1,55.9,447.8,122.4,122.7,85.7,490.2,1395.0,1151.0,1073.0,828.2,45.0,55.2,36.7,226.5,51.4,42.1,26.2,206.0,72.6,57.7,51.9,316.8,30.6,23.6,38.5,94.4,474.2,370.5,560.6,248.9,79.2,88.4,59.4,261.5,97.9,100.2,58.2,253.8,140.0,130.8,73.1,452.3,49.0,41.4,48.3,116.5,385.1,319.3,483.0,230.3,1445.0,1787.0,1428.0,1619.0,1735.0,1909.0,1735.0,1889.0,2267.0,1869.0,1641.0,1971.0,1417.0,1499.0,1474.0,731.3,1584.0,1577.0,1439.0,721.2
2025-11-11,01,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251111&jcd=01&rno=6,official_table_v2,18.0,29.0,12.6,20.9,21.5,26.9,11.4,21.6,36.9,35.4,21.4,31.2,12.7,12.2,20.7,8.7,32.4,42.6,50.9,20.6,322.7,386.9,244.3,419.7,528.3,975.1,1240.0,1103.0,786.5,950.3,1001.0,1585.0,420.2,1137.0,814.5,750.5,1131.0,1696.0,1754.0,1430.0,232.0,329.7,154.6,288.5,467.6,795.6,928.8,1350.0,683.1,979.8,1080.0,1320.0,327.3,924.6,1060.0,610.9,848.2,1543.0,1696.0,948.1,235.5,327.3,97.8,152.8,456.6,910.3,673.0,879.1,676.3,1299.0,1026.0,1176.0,102.4,378.3,557.8,123.1,275.5,822.7,1058.0,230.9,64.0,74.7,78.2,31.7,190.3,540.2,476.2,257.5,223.4,741.0,850.0,411.3,120.3,449.6,588.1,126.5,58.3,153.0,205.9,152.1,309.6,371.8,414.2,142.5,662.1,1769.0,2105.0,1112.0,858.8,2002.0,1841.0,1163.0,727.9,2160.0,2063.0,846.5,159.2,450.1,585.6,589.8
2025-11-11,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251111&jcd=01&rno=7,official_table_v2,44.1,101.6,108.6,341.3,18.1,10.6,6.7,132.3,116.2,38.1,70.9,388.6,105.1,24.8,79.9,365.7,921.3,615.5,1158.0,1142.0,192.6,439.4,404.3,1073.0,227.6,391.9,356.8,1281.0,746.7,567.8,810.2,1943.0,756.4,600.2,913.0,2070.0,2356.0,2157.0,3445.0,3036.0,29.8,10.3,6.9,106.0,84.8,115.2,95.1,434.2,17.7,66.1,13.7,102.9,12.6,48.7,14.3,72.0,406.3,669.8,404.7,320.5,405.1,124.3,229.8,811.8,635.6,496.3,629.7,1375.0,99.4,280.6,86.8,455.5,249.8,525.6,130.9,772.0,2009.0,2216.0,1767.0,2039.0,219.2,61.1,153.3,498.7,458.5,369.6,752.2,1708.0,51.5,173.3,73.4,268.4,237.8,564.7,141.3,899.0,1205.0,2135.0,946.8,1620.0,2019.0,2009.0,2611.0,3534.0,3178.0,4183.0,6029.0,5394.0,2204.0,3178.0,1889.0,2124.0,4361.0,6612.0,3014.0,4767.0,3596.0,5941.0,2369.0,3980.0
2025-11-11,01,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251111&jcd=01&rno=8,official_table_v2,36.3,39.0,17.2,83.0,33.5,29.8,13.9,76.0,43.9,40.8,17.1,69.0,11.7,11.5,12.9,19.4,185.7,182.8,135.4,63.0,174.5,178.5,88.0,382.0,284.5,598.3,408.2,1176.0,393.4,667.9,437.5,1130.0,120.4,311.8,286.3,465.9,859.6,1689.0,1666.0,986.4,155.1,133.5,65.1,263.3,259.7,531.3,380.5,994.4,229.5,501.8,273.8,663.4,94.9,262.2,238.1,358.2,871.9,1411.0,1316.0,847.7,200.6,216.7,59.1,232.9,358.5,703.5,385.3,768.9,353.0,622.8,357.9,785.0,68.0,188.1,242.5,150.4,513.4,1004.0,1196.0,406.9,21.8,25.7,22.7,22.0,61.8,156.4,147.1,125.0,73.1,185.3,172.2,158.0,50.4,136.5,155.6,101.5,34.8,81.3,96.1,80.7,489.2,579.2,348.0,189.3,1094.0,1945.0,1885.0,1082.0,1550.0,2199.0,1907.0,1305.0,986.4,2051.0,2179.0,696.5,175.5,490.7,549.8,288.2
2025-11-11,01,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251111&jcd=01&rno=10,official_table_v2,32.5,6.2,21.2,16.1,72.3,75.0,143.5,125.3,8.2,45.1,21.1,14.5,57.6,170.1,60.8,93.8,53.1,154.5,52.8,111.8,101.6,23.9,61.2,47.5,312.8,345.1,494.6,545.6,47.1,227.6,102.2,80.6,187.8,724.7,198.1,296.1,185.3,716.5,185.1,362.3,371.9,335.5,488.2,390.4,521.0,523.9,787.3,619.2,458.5,579.2,684.4,478.2,1068.0,1358.0,1128.0,1372.0,665.8,794.0,683.6,1468.0,23.8,135.1,32.8,26.1,40.1,240.3,61.1,52.4,309.0,441.6,414.4,319.3,40.4,54.0,270.6,40.1,44.4,57.2,229.8,58.0,218.8,673.0,172.2,248.6,319.5,1104.0,253.0,411.4,1327.0,1536.0,1365.0,1897.0,154.8,183.8,646.0,153.8,398.4,486.1,1160.0,274.3,301.0,789.5,277.8,533.8,386.6,1566.0,432.8,861.7,1409.0,2019.0,1566.0,2355.0,252.6,333.1,1128.0,400.6,742.8,963.0,2026.0,593.2
2025-11-11,01,11,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251111&jcd=01&rno=11,official_table_v2,16.5,31.7,37.7,36.0,12.7,9.0,12.8,12.1,35.7,18.9,38.7,38.2,74.8,42.4,85.0,77.4,67.5,39.5,79.7,79.3,75.5,108.1,165.4,161.4,121.2,179.5,263.1,268.4,231.4,246.1,440.8,423.5,562.9,639.6,725.0,766.1,480.5,509.1,632.0,736.0,43.4,22.5,28.4,28.3,104.8,129.3,155.1,164.6,46.2,109.3,64.2,61.2,105.7,218.9,123.4,137.5,87.6,206.2,116.7,147.4,162.1,81.1,109.9,105.5,258.6,258.5,288.1,309.9,89.4,200.5,114.7,115.1,166.7,279.9,180.7,174.0,163.4,247.9,172.5,187.0,382.5,213.7,374.6,326.4,728.6,877.0,782.6,1053.0,319.6,709.9,451.8,454.9,529.5,749.3,478.9,544.9,586.1,1061.0,598.2,778.4,404.9,200.3,412.1,383.0,728.6,831.8,860.1,967.5,265.3,680.8,479.3,482.9,543.4,760.1,549.6,552.2,638.2,1194.0,666.0,817.8
2025-11-11,01,12,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251111&jcd=01&rno=12,official_table_v2,11.7,11.4,19.9,46.1,14.5,10.8,15.3,47.2,14.2,16.1,19.2,41.7,30.8,31.9,35.6,62.3,134.1,162.5,145.8,179.7,64.5,55.0,78.9,143.0,190.2,276.4,362.5,553.0,137.3,289.2,282.8,442.9,257.1,480.6,397.7,552.1,539.9,946.2,814.3,952.6,77.3,48.3,57.9,133.9,190.8,262.4,326.3,541.1,95.4,213.8,148.6,272.3,185.3,350.5,249.7,426.2,594.9,852.5,765.5,883.4,46.1,60.3,38.8,75.5,97.4,225.4,135.5,225.2,115.3,252.8,168.4,274.7,53.4,93.7,140.3,86.2,184.0,302.8,412.3,197.6,117.0,122.4,99.9,151.1,257.6,559.6,344.7,492.5,310.3,617.4,461.1,705.0,133.2,212.5,315.2,217.6,473.1,741.7,844.6,569.8,630.6,975.8,939.1,1216.0,907.5,1426.0,1408.0,1782.0,1377.0,1730.0,1901.0,2175.0,1192.0,1512.0,1953.0,1394.0,1644.0,2075.0,2084.0,1712.0
