レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202604290301,2026-04-29,03,01R,奥平 拓也,5.10,0.24,4.2,4,,IP,6,,G3,5,,IP,4,,IP,3,,IP,3,,IP,3,,IP,2,,IP,1,,G3,4,,G3,尾道 佳諭,4.60,0.15,2.6,2,,IP,6,6,IP,4,,IP,2,4,IP,4,,IP,5,,IP,6,,IP,4,,IP,4,,IP,1,,IP,山田 亮太,5.22,0.20,3.9,落,,IP,6,,G3,5,4,G3,2,4,G3,5,,IP,3,,IP,4,,IP,3,,IP,2,,IP,1,,IP,早川 颯太,2.40,0.22,4.0,5,,IP,6,,IP,4,,IP,6,,IP,1,,IP,5,,IP,6,,IP,6,,IP,6,6,IP,6,5,IP,高山 弘斗,2.90,0.19,3.6,6,6,IP,4,,IP,5,,IP,5,,IP,5,6,IP,4,,IP,6,,IP,3,,IP,6,,IP,3,,IP,池田 雷太,2.89,0.17,3.4,5,3,IP,6,,IP,3,,IP,5,,IP,5,,IP,4,,IP,5,,IP,転,,IP,6,,IP,3,,IP
202604290302,2026-04-29,03,02R,中島 航,6.80,0.18,3.6,1,,G3,1,,IP,5,,IP,4,,IP,5,,IP,1,,IP,4,,IP,3,,IP,1,,IP,1,,IP,桑島 和宏,5.10,0.12,2.3,2,,IP,2,,IP,2,,IP,3,,IP,2,,IP,6,,IP,4,,IP,5,,G1,5,,G1,5,,IP,田邉 亮蔵,4.30,0.18,3.7,5,,IP,4,,IP,4,,IP,4,,IP,4,,IP,2,,IP,2,,IP,3,,IP,6,,IP,5,,IP,多田 有佑,3.60,0.24,5.4,3,,IP,5,,IP,1,,IP,6,,IP,4,,IP,5,,IP,6,,IP,6,,IP,6,,IP,2,,IP,小澤 学,3.10,0.27,5.4,4,,IP,4,,IP,6,,IP,6,6,IP,5,,IP,6,,IP,5,6,IP,4,,IP,3,,IP,3,,IP,宇田川 信一,2.80,0.20,4.8,5,,IP,4,,IP,6,,IP,5,,IP,4,,IP,4,,IP,6,,IP,2,,IP,6,,IP,6,,IP
202604290303,2026-04-29,03,03R,高橋 直哉,6.20,0.18,3.4,1,,IP,3,,IP,1,,IP,4,2,IP,4,,IP,5,,G3,1,,IP,5,,IP,3,,IP,2,,IP,大池 佑来,6.90,0.13,3.0,3,,IP,2,,IP,1,,IP,3,,IP,5,,IP,3,,IP,6,,G1,2,,G1,2,,G1,1,,IP,寺島 吉彦,5.00,0.17,3.3,5,6,IP,2,,IP,6,,IP,4,,IP,3,,IP,2,,IP,6,4,IP,2,,IP,4,6,IP,2,,IP,尾形 栄治,4.20,0.22,4.3,6,,IP,5,,IP,6,,IP,3,,IP,3,,IP,3,,IP,1,,IP,5,,IP,5,,IP,3,,IP,大塚 康雅,5.00,0.17,3.4,2,,IP,6,4,IP,5,4,IP,6,,IP,4,,IP,3,,IP,3,,IP,3,,IP,1,,IP,3,,IP,港 理樹,2.50,0.24,4.8,4,,IP,2,,IP,5,,IP,6,,IP,6,,IP,5,,IP,5,,IP,6,,IP,5,,IP,5,,IP
202604290304,2026-04-29,03,04R,近藤 雄一郎,8.00,0.14,2.6,4,,G3,1,,IP,2,,IP,3,,IP,1,,IP,2,,IP,3,,IP,2,,IP,1,,IP,1,,IP,澤崎 雄哉,6.10,0.17,3.6,2,,IP,1,,IP,1,,IP,3,3,IP,3,,IP,6,,G3,5,,G3,2,,IP,2,,IP,5,,IP,萩原 知哉,6.40,0.16,2.8,2,5,IP,1,,IP,1,,IP,1,,IP,4,,IP,4,2,IP,4,,IP,3,,IP,4,,IP,4,,IP,佐藤 右京,3.10,0.25,4.5,4,,IP,5,5,IP,5,,IP,6,,IP,3,,IP,4,,IP,6,,IP,4,,IP,6,,IP,3,,IP,戸塚 邦好,4.90,0.17,3.6,6,,IP,1,,IP,2,,IP,4,,IP,2,,G1,6,,G1,3,,IP,5,,IP,3,,IP,6,,IP,浅井 翼,1.30,0.33,5.9,4,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202604290305,2026-04-29,03,05R,三品 隆浩,5.70,0.21,3.7,5,,IP,6,,IP,5,,IP,4,,IP,2,,IP,1,,IP,1,,IP,2,,IP,5,,IP,1,,IP,前沢 丈史,7.30,0.11,2.7,2,,IP,3,,IP,2,,IP,2,,IP,4,,G3,2,,G3,3,,IP,1,3,IP,3,,IP,2,,IP,加藤 政彦,5.90,0.16,3.0,2,,IP,1,,IP,5,,IP,4,,IP,6,,G1,5,,G1,4,,IP,2,,IP,1,,IP,2,,IP,池田 雷太,4.78,0.19,3.0,6,,IP,5,,IP,エ,,IP,2,,IP,3,,IP,2,,IP,4,,IP,2,,IP,4,,IP,5,,IP,齋藤 勇,3.10,0.18,3.9,3,4,IP,5,,IP,5,,IP,6,,IP,5,,IP,5,,IP,5,,IP,3,,IP,4,,IP,4,,IP,石渡 翔一郎,3.60,0.17,3.6,6,,IP,6,,IP,4,,IP,6,,IP,6,,IP,2,,IP,5,,IP,2,,IP,5,,IP,2,5,IP
202604290306,2026-04-29,03,06R,上村 宏太,6.00,0.16,4.5,4,,IP,5,,IP,2,,IP,2,,IP,3,,IP,2,,IP,2,,IP,3,,IP,1,,IP,転,,IP,桑原 将光,6.40,0.15,3.0,1,,IP,5,,IP,2,,IP,3,,IP,4,,IP,4,,IP,2,3,IP,4,,IP,1,,IP,2,,IP,大塚 雅治,3.80,0.21,4.3,5,,IP,4,,IP,3,,IP,6,,IP,5,,IP,1,,IP,6,,IP,F,,IP,3,,IP,3,,IP,飯山 泰,5.60,0.15,2.9,1,,IP,4,3,IP,5,5,IP,5,,IP,1,,IP,3,,IP,5,,G1,6,,G1,2,,G1,2,,IP,山田 亮太,5.80,0.16,3.1,3,,G3,4,,IP,4,,IP,3,,IP,2,,IP,3,,IP,4,,IP,3,,IP,5,,IP,2,,IP,本吉 正樹,3.00,0.16,4.2,5,,IP,4,5,IP,5,,IP,6,,IP,6,,IP,4,,IP,5,,IP,3,,IP,4,,IP,4,4,IP
202604290307,2026-04-29,03,07R,寺島 吉彦,6.10,0.18,3.0,2,6,IP,6,,IP,2,,IP,5,,IP,1,,IP,2,,IP,1,,IP,2,,IP,4,,IP,5,,G3,伏田 裕隆,4.00,0.20,2.5,2,,IP,5,,IP,5,,IP,4,,IP,4,,IP,3,,IP,5,,IP,3,6,G3,5,5,IP,4,,IP,桑島 和宏,4.60,0.14,3.3,4,,IP,6,,IP,1,,IP,3,,IP,2,,IP,4,,IP,2,,IP,6,,IP,5,,IP,6,,G1,高山 弘斗,3.80,0.14,3.1,6,,IP,5,,IP,2,,IP,4,,IP,6,,IP,6,,IP,5,,IP,1,,IP,2,,IP,6,,IP,関根 彰人,3.50,0.21,4.2,4,,IP,5,,IP,6,,IP,5,,IP,5,,IP,2,,IP,4,,IP,4,,IP,5,,IP,3,,IP,渡辺 豊,2.80,0.19,4.2,5,,IP,6,,IP,4,,IP,5,2,IP,6,,IP,5,,IP,4,,IP,6,,IP,1,,IP,6,,IP
202604290308,2026-04-29,03,08R,磯村 匠,9.20,0.14,2.1,1,,IP,1,,IP,1,,IP,5,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,品田 直樹,6.30,0.14,2.4,1,,IP,1,,IP,5,,IP,3,,IP,1,,IP,1,,IP,6,,IP,2,,IP,4,,IP,5,3,IP,戸塚 邦好,4.60,0.13,2.2,3,,IP,6,,IP,3,,IP,4,,IP,3,,IP,3,,G1,4,,IP,4,,IP,4,,G3,4,,IP,荒井 翔伍,3.70,0.19,3.3,3,,IP,6,,IP,6,,IP,5,,IP,3,,IP,4,,IP,3,,IP,6,,IP,4,,IP,3,,IP,田邉 亮蔵,4.40,0.19,3.7,5,,IP,5,6,IP,2,,IP,3,,IP,3,,IP,3,,IP,4,,IP,5,,IP,6,,IP,3,,IP,港 理樹,2.50,0.24,4.8,4,,IP,2,,IP,5,,IP,6,,IP,6,,IP,5,,IP,5,,IP,6,,IP,5,,IP,5,,IP
202604290309,2026-04-29,03,09R,尾道 佳諭,5.00,0.19,3.7,1,,IP,1,,IP,5,,IP,5,,IP,F,,IP,1,,IP,6,,IP,4,,IP,1,,IP,6,,IP,渡邉 雄朗,8.89,0.19,3.8,1,,IP,1,,IP,1,,IP,5,,G1,2,,G1,不,,IP,2,,IP,1,,IP,1,,IP,1,,IP,内山 文典,5.80,0.18,3.0,2,,IP,1,,IP,5,,IP,3,,IP,3,,IP,1,,IP,5,,IP,5,,IP,1,,IP,5,,IP,高橋 勲,5.20,0.16,2.9,5,,IP,1,,IP,5,,IP,1,,IP,3,,IP,4,,IP,5,5,IP,3,,IP,5,3,IP,2,,IP,石渡 翔一郎,3.70,0.16,3.3,5,,IP,5,,IP,3,,IP,6,6,IP,5,6,IP,6,,IP,6,,IP,1,,IP,5,,IP,2,,IP,多田 有佑,2.30,0.28,5.7,5,,IP,3,,IP,4,,IP,6,,IP,F,5,IP,5,,IP,6,,IP,6,,IP,5,,IP,4,,IP
202604290310,2026-04-29,03,10R,大池 佑来,10.20,0.12,1.4,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,G1,1,,G1,加藤 政彦,4.60,0.15,3.4,5,,IP,2,,IP,3,,IP,2,,IP,3,,G1,6,,G1,5,,IP,2,,IP,転,,IP,6,,IP,小原 聡将,5.20,0.15,2.9,2,,IP,5,,IP,2,,IP,3,,IP,5,,IP,4,,IP,5,,IP,1,,IP,2,,IP,F,,IP,中島 航,3.00,0.22,4.0,6,,G3,5,,G3,4,,IP,4,,IP,6,,IP,6,6,IP,5,,IP,3,,IP,6,,IP,2,,IP,佐藤 右京,2.80,0.19,4.3,6,,IP,6,,IP,6,,IP,5,,IP,5,,IP,5,,IP,6,,IP,4,,IP,2,,IP,3,,IP,大塚 雅治,3.20,0.21,4.9,4,,IP,3,,IP,6,,IP,4,,IP,5,,IP,4,,IP,5,,IP,5,,IP,3,,IP,6,,IP
