date,jcd,rno,source_type,snapshot_type,source_url,odds_mapping_version,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-03-23,02,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260323&jcd=02&rno=1,official_table_v2,8.8,10.4,27.2,181.2,11.4,13.5,27.2,234.9,14.2,20.3,28.0,142.4,52.4,66.8,64.1,303.6,424.4,772.6,387.5,792.9,31.1,33.0,68.5,397.7,61.3,85.6,131.7,825.5,64.9,106.0,134.5,579.4,173.9,241.5,230.4,1126.0,1048.0,1854.0,1066.0,3013.0,36.4,43.4,56.9,512.9,54.9,75.0,102.0,700.7,66.5,86.6,95.8,651.5,106.8,149.1,149.3,798.2,1066.0,1401.0,1469.0,1746.0,26.9,45.8,38.5,230.9,44.8,81.5,69.5,345.3,75.8,85.3,105.9,608.7,47.6,61.1,90.4,225.7,482.1,658.6,1095.0,662.2,141.6,189.5,162.0,803.5,185.1,277.7,255.9,1012.0,232.2,279.6,317.1,1158.0,158.8,191.9,247.5,787.7,1339.0,1651.0,1674.0,1565.0,848.8,1565.0,1170.0,2511.0,1469.0,3090.0,1242.0,3888.0,2564.0,2078.0,2191.0,3443.0,1525.0,1205.0,3090.0,2317.0,4017.0,2869.0,3348.0,2939.0
2026-03-23,02,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260323&jcd=02&rno=2,official_table_v2,20.8,20.0,62.5,23.9,24.6,17.9,65.5,23.8,29.4,25.0,80.5,19.4,156.4,186.4,173.9,146.2,61.0,59.6,38.7,134.9,42.3,36.2,96.1,37.5,75.5,93.6,281.5,97.6,69.6,121.4,246.3,63.5,366.3,596.5,632.9,396.2,123.5,181.6,104.0,362.1,71.4,36.6,142.4,45.9,95.1,81.6,225.6,94.0,50.4,78.5,126.2,40.5,349.1,385.4,232.7,270.7,104.0,150.2,69.7,268.0,59.1,60.0,123.6,24.6,99.7,160.6,272.6,65.1,88.8,160.0,259.9,63.9,249.9,384.4,418.5,166.7,32.6,52.7,57.7,104.7,828.2,832.6,598.8,450.0,1052.0,1188.0,1353.0,841.6,1245.0,1235.0,1365.0,938.0,943.6,1330.0,1441.0,533.2,879.7,1031.0,1216.0,679.9,108.2,140.2,63.2,409.7,205.4,280.0,174.5,610.6,244.8,324.3,159.5,613.0,73.3,117.7,124.1,271.7,837.1,1052.0,1059.0,615.4
2026-03-23,02,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260323&jcd=02&rno=3,official_table_v2,41.3,14.9,62.4,74.1,101.8,85.0,236.0,307.1,18.0,63.4,56.7,83.8,134.4,296.8,93.2,392.2,152.6,404.6,144.5,449.5,38.4,12.8,53.8,67.4,76.6,44.7,147.9,200.5,13.3,27.3,33.7,42.3,126.8,199.1,68.7,216.2,153.9,314.0,90.7,287.8,225.5,242.4,480.0,885.0,218.2,135.6,330.1,429.1,183.2,147.0,318.2,488.3,715.2,582.7,516.8,1220.0,1402.0,1048.0,813.8,1685.0,12.8,56.8,35.6,61.7,12.5,28.4,23.2,41.3,107.3,88.0,177.2,231.0,44.0,41.6,126.4,83.1,98.4,74.2,220.2,140.7,208.8,423.9,116.2,480.0,216.5,394.4,98.9,484.9,629.3,573.3,404.6,983.4,90.3,94.9,249.7,195.0,813.8,753.2,1123.0,323.3,337.9,925.5,233.6,842.9,344.5,671.1,180.1,726.2,1706.0,1064.0,863.5,1727.0,202.3,159.6,546.7,408.1,1151.0,1018.0,1299.0,555.3
2026-03-23,02,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260323&jcd=02&rno=4,official_table_v2,22.6,31.7,241.1,70.9,21.2,17.3,138.8,47.6,43.0,32.4,198.8,72.4,525.0,392.8,518.5,597.7,192.5,161.5,190.8,582.6,33.0,41.8,268.6,63.2,38.9,30.9,231.7,51.1,57.7,42.2,329.2,63.6,846.5,746.0,997.1,978.3,214.0,157.2,194.2,934.2,26.1,18.1,136.9,42.6,35.8,22.5,188.8,41.1,22.9,19.6,83.1,25.2,369.7,390.6,295.0,288.0,116.2,90.8,74.3,326.1,49.8,45.0,210.3,58.2,52.6,35.2,189.9,37.4,45.8,31.5,133.2,28.9,284.1,301.0,237.5,212.5,95.4,64.8,60.1,176.2,1620.0,1178.0,1185.0,1788.0,2183.0,1607.0,2279.0,2095.0,1212.0,1559.0,1212.0,2033.0,1559.0,2074.0,1127.0,1321.0,2592.0,2880.0,2469.0,1672.0,415.6,377.7,402.7,2230.0,458.8,360.7,400.4,1938.0,373.7,357.6,306.3,1595.0,540.1,480.1,337.2,1280.0,3190.0,2880.0,1714.0,1742.0
2026-03-23,02,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260323&jcd=02&rno=5,official_table_v2,19.0,11.9,19.3,222.4,19.2,12.2,15.8,144.9,13.1,17.0,11.5,155.7,30.5,30.4,25.6,219.7,613.6,481.5,591.0,615.1,76.4,53.9,70.5,417.5,163.2,163.9,220.5,888.8,98.6,173.9,106.5,646.4,165.8,307.1,174.0,805.8,1667.0,1667.0,1859.0,1590.0,59.4,35.5,38.0,185.2,128.7,104.4,122.5,510.0,54.1,97.7,48.7,273.1,66.5,122.4,65.8,268.6,523.2,854.2,662.3,588.2,52.2,68.0,36.3,269.5,95.4,160.6,92.1,549.4,105.4,161.3,101.9,540.8,47.1,72.6,98.3,234.0,746.1,1140.0,1093.0,734.8,106.5,111.4,77.8,388.6,193.0,360.8,210.4,948.0,166.1,306.4,183.4,598.4,98.7,154.8,179.8,464.0,999.0,1539.0,970.9,1069.0,1530.0,1069.0,1214.0,2084.0,2393.0,2747.0,2571.0,3453.0,1306.0,2627.0,1998.0,2217.0,2158.0,2878.0,2844.0,2302.0,3021.0,3405.0,3021.0,2178.0
2026-03-23,02,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260323&jcd=02&rno=6,official_table_v2,18.3,48.1,25.3,255.8,18.9,37.0,16.7,188.7,81.5,71.5,73.5,219.0,30.0,26.8,57.5,165.7,654.8,600.7,958.3,741.3,29.6,71.5,37.5,297.6,34.9,54.4,18.8,194.7,133.7,103.2,94.8,392.1,52.9,30.7,81.4,244.6,869.2,706.6,1073.0,822.0,32.0,51.1,25.4,176.3,36.0,70.6,19.2,236.9,103.7,133.1,81.5,462.2,28.0,21.9,53.4,148.7,374.2,629.6,1129.0,487.4,225.2,222.2,144.6,379.9,248.3,218.2,150.7,396.0,312.3,277.8,194.5,663.7,158.8,139.8,141.8,323.6,805.1,843.1,877.0,773.4,55.7,45.4,98.8,217.3,60.0,37.6,117.9,191.2,47.3,34.1,88.7,161.1,140.2,140.8,128.2,307.4,420.6,424.3,398.4,691.7,2112.0,2025.0,2728.0,1723.0,2551.0,1754.0,3069.0,1738.0,1708.0,1511.0,2455.0,1251.0,1871.0,3329.0,3638.0,3446.0,1819.0,1754.0,1212.0,3069.0
2026-03-23,02,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260323&jcd=02&rno=7,official_table_v2,14.0,19.1,9.7,123.6,24.7,39.6,19.5,167.4,37.0,55.1,25.6,148.6,8.6,14.0,16.0,37.0,293.6,419.3,395.7,188.4,88.1,109.0,42.4,325.0,202.8,311.9,172.8,726.5,263.6,438.3,183.3,1011.0,52.3,134.6,127.4,301.0,943.5,1199.0,1910.0,1018.0,151.7,245.6,100.0,586.1,244.0,354.1,194.1,797.6,483.5,550.6,445.9,1228.0,120.1,182.6,301.0,526.3,1381.0,1682.0,1983.0,1628.0,206.0,308.2,103.5,418.2,321.0,546.8,215.8,785.5,541.0,773.7,460.5,1268.0,87.6,140.5,242.9,269.5,777.6,1487.0,1394.0,754.8,14.6,27.8,26.7,43.9,29.4,77.4,82.1,127.7,71.1,115.0,170.8,229.5,56.8,86.6,163.0,161.0,90.4,167.4,268.6,274.3,747.5,1163.0,864.4,480.5,998.3,1459.0,1820.0,1082.0,2036.0,2119.0,2380.0,2309.0,1369.0,2242.0,2622.0,1419.0,489.7,850.2,1289.0,937.8
2026-03-23,02,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260323&jcd=02&rno=8,official_table_v2,73.0,96.5,142.6,81.6,59.7,23.6,56.1,19.0,127.7,51.7,126.6,42.9,137.3,68.1,107.8,87.4,115.9,40.2,54.3,111.5,94.8,121.3,272.1,101.6,101.8,74.9,264.2,59.4,174.5,120.8,403.8,92.0,469.3,358.1,449.2,321.7,196.7,114.6,121.8,368.0,88.7,32.0,78.5,22.9,114.3,79.3,217.0,60.3,35.6,79.2,70.9,14.2,138.6,263.8,104.4,80.9,26.2,61.0,13.6,57.1,225.6,86.6,193.6,70.4,374.2,242.6,443.2,189.0,69.3,168.3,152.9,31.9,260.7,578.1,252.1,183.5,57.0,129.1,34.7,112.3,236.9,135.5,189.7,140.9,451.3,435.5,552.5,424.4,199.8,370.7,205.0,149.6,346.9,647.6,282.9,219.4,316.1,501.1,218.7,276.2,209.9,79.1,96.7,230.0,347.5,283.3,300.8,685.4,57.2,166.0,37.5,146.9,90.9,194.6,51.4,186.0,365.3,702.3,278.2,306.8
2026-03-23,02,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260323&jcd=02&rno=9,official_table_v2,7.1,12.5,9.6,54.5,9.2,13.8,9.9,58.0,25.4,26.5,26.8,110.5,18.3,19.3,31.3,71.1,249.0,235.1,312.1,229.9,45.9,61.5,50.4,282.2,100.1,173.5,174.2,773.6,145.5,251.3,245.6,880.7,124.5,239.1,257.2,682.6,967.0,1590.0,2376.0,1617.0,56.9,68.0,54.2,279.0,97.1,154.0,158.5,515.0,135.2,203.3,210.9,607.0,113.6,197.4,216.3,470.8,930.5,962.3,1281.0,1043.0,93.2,139.8,97.0,288.0,160.3,280.2,211.6,599.6,198.0,293.1,385.3,795.4,131.9,223.1,315.6,352.2,755.8,1281.0,1399.0,939.4,90.2,115.1,148.7,259.2,150.3,361.9,359.3,675.6,188.9,451.4,580.2,832.4,222.6,393.7,616.5,634.3,680.2,1202.0,1590.0,1324.0,1133.0,1761.0,1450.0,1248.0,1953.0,2989.0,3653.0,2665.0,2098.0,3343.0,2740.0,3131.0,2076.0,3945.0,3461.0,3343.0,1324.0,2859.0,3945.0,3461.0
2026-03-23,02,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260323&jcd=02&rno=10,official_table_v2,11.9,15.2,26.7,72.8,16.2,20.5,31.8,69.4,29.5,30.5,48.6,93.5,48.4,55.9,66.5,127.3,284.0,265.3,304.2,390.1,19.1,21.7,36.5,77.1,34.4,31.2,58.0,109.5,52.8,47.9,70.0,119.7,108.8,122.8,127.2,248.4,376.3,345.3,340.0,452.0,40.1,39.9,54.5,130.1,51.2,45.1,68.2,134.2,68.5,63.2,83.6,147.3,117.6,107.1,114.1,220.4,379.5,330.9,327.0,497.5,75.3,82.4,84.9,156.3,90.8,85.9,97.4,184.2,126.3,100.0,163.0,252.7,103.0,105.0,160.4,141.7,288.4,312.3,361.0,277.6,154.7,142.9,191.7,297.3,204.0,208.4,221.0,397.8,196.1,232.3,309.7,465.2,245.2,218.8,290.3,305.0,558.7,684.3,684.3,631.8,930.5,1221.0,1195.0,2003.0,1372.0,1235.0,1128.0,1868.0,1407.0,1331.0,1170.0,1917.0,1300.0,1090.0,1249.0,1263.0,2269.0,2059.0,1463.0,1463.0
