date,jcd,rno,source_type,snapshot_type,source_url,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-03-18,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260318&jcd=01&rno=1,6.1,14.3,42.8,50.0,385.1,1205.0,8.0,15.2,60.5,74.8,262.2,1371.0,40.0,76.3,115.5,106.1,430.7,1132.0,50.1,90.6,194.3,153.4,894.9,2135.0,8.6,32.8,59.7,54.6,446.1,1396.0,18.9,38.5,69.1,78.7,390.2,854.0,37.3,124.8,185.4,138.6,533.7,1037.0,67.2,115.5,218.8,161.9,1052.0,2668.0,15.0,36.0,113.9,134.5,390.2,2135.0,34.9,48.3,98.3,124.0,471.4,1098.0,91.4,132.1,286.3,329.9,715.1,2576.0,150.6,125.4,338.9,411.7,1158.0,3113.0,111.3,335.8,325.6,169.0,503.2,1589.0,100.3,360.1,401.7,174.8,522.5,1149.0,205.5,386.1,547.4,410.5,704.9,2450.0,433.2,704.9,722.0,309.4,812.2,3050.0,162.6,396.4,704.9,295.9,1916.0,2819.0,297.1,358.4,673.2,296.5,1822.0,2874.0,458.4,380.2,821.1,561.8,1624.0,2533.0,704.9,849.1,934.1,386.1,1396.0,2767.0
2026-03-18,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260318&jcd=01&rno=2,13.4,10.3,53.8,185.3,87.9,901.2,35.6,31.0,141.0,465.1,142.2,1669.0,20.1,13.9,75.7,218.4,273.4,1525.0,94.5,51.8,195.1,414.1,223.1,1455.0,23.0,16.8,41.5,195.5,63.5,979.1,83.3,37.3,79.0,182.3,47.6,922.2,48.9,11.2,29.3,138.5,152.0,1064.0,179.8,41.8,88.6,254.2,123.7,755.3,108.3,74.7,269.7,629.4,160.2,2172.0,170.2,66.4,189.5,292.1,71.2,1258.0,162.1,61.7,210.3,505.1,361.3,2060.0,314.7,122.0,327.0,766.3,248.6,1762.0,49.0,28.6,100.0,191.3,318.5,2143.0,76.9,19.8,49.3,135.8,184.2,1379.0,156.5,63.7,174.1,336.7,483.6,2478.0,170.7,70.0,168.7,238.5,336.7,1289.0,335.3,245.1,622.0,714.5,386.8,1687.0,515.0,188.6,418.5,516.6,254.6,933.0,644.8,358.0,927.6,1125.0,431.0,1911.0,371.4,208.4,497.2,492.6,485.0,1310.0
2026-03-18,01,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260318&jcd=01&rno=3,10.7,28.8,63.6,270.1,135.7,98.0,46.7,77.5,168.2,427.1,174.3,129.3,12.3,33.8,96.5,151.9,268.9,199.1,15.3,35.1,63.0,156.1,118.0,137.3,17.7,68.1,79.5,278.3,169.4,123.4,74.8,131.1,163.9,483.0,166.7,146.7,26.9,60.5,100.3,323.4,327.2,198.5,27.7,59.1,68.5,233.0,138.8,150.1,117.2,203.1,244.6,462.1,224.3,168.2,165.7,294.1,223.0,421.5,168.2,160.6,176.6,237.6,284.9,454.4,366.7,194.9,151.6,181.4,136.2,289.7,164.3,189.7,25.0,84.8,154.6,131.3,425.2,284.1,34.2,83.9,138.1,330.6,416.9,228.0,135.8,194.1,266.3,630.8,597.4,322.8,42.6,79.8,113.8,198.5,291.9,285.3,35.7,85.9,74.3,188.3,161.8,212.8,49.9,97.6,69.1,228.3,145.5,187.1,127.3,152.6,103.8,309.8,183.5,253.3,60.6,102.0,107.0,193.3,231.3,285.3
2026-03-18,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260318&jcd=01&rno=4,58.4,71.8,424.3,45.6,398.6,74.9,19.0,18.3,434.0,164.6,1029.0,227.9,66.3,80.8,690.3,131.2,524.9,92.4,20.2,18.2,444.1,37.4,398.6,332.5,103.2,187.1,430.1,45.5,459.1,53.7,119.9,141.9,348.3,152.1,1058.0,218.2,201.2,348.3,541.3,90.0,418.7,32.6,124.8,134.7,308.8,16.6,349.6,193.2,29.7,24.2,452.6,359.5,1642.0,532.2,105.5,91.4,392.8,287.8,1500.0,401.9,139.5,66.8,924.9,586.2,1561.0,334.2,31.5,12.9,276.9,176.9,1628.0,1002.0,234.0,234.9,1082.0,135.1,505.4,69.5,384.9,463.6,962.3,118.9,388.0,32.4,316.5,182.1,1245.0,428.1,1018.0,197.2,315.9,153.6,1213.0,77.9,213.3,122.7,45.2,27.1,523.4,28.3,573.9,624.7,172.9,103.5,473.9,15.1,414.2,330.8,49.0,16.8,314.4,90.6,1237.0,1229.0,261.0,94.7,1008.0,50.4,252.0,225.4
2026-03-18,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260318&jcd=01&rno=5,20.4,27.0,13.7,169.6,2410.0,661.7,56.2,63.0,14.0,109.6,1712.0,492.3,409.7,540.3,146.8,638.7,2548.0,975.7,108.4,119.6,32.1,294.6,2097.0,2378.0,15.6,25.6,15.6,158.5,2818.0,701.8,21.8,21.1,10.1,84.3,1256.0,420.4,207.8,200.2,113.4,657.7,2677.0,916.9,48.1,48.9,27.0,209.1,2959.0,2489.0,90.8,99.9,14.5,69.2,1590.0,407.9,59.8,53.6,11.2,56.2,1133.0,353.7,577.1,542.5,67.8,207.5,1100.0,417.5,213.3,130.2,18.4,78.9,2025.0,1488.0,1052.0,1168.0,286.4,824.6,2943.0,1020.0,864.8,614.4,263.2,886.4,2789.0,968.6,979.2,1194.0,201.5,570.9,1299.0,623.8,1210.0,1210.0,239.2,790.4,2536.0,2276.0,269.7,310.4,59.0,378.9,3860.0,3551.0,188.9,190.1,50.6,294.6,3599.0,3575.0,384.6,329.4,48.5,208.4,2864.0,2774.0,835.0,1315.0,232.3,754.5,3308.0,3414.0
2026-03-18,01,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260318&jcd=01&rno=6,8.8,143.9,106.4,108.4,173.2,1893.0,13.2,157.9,79.5,102.9,132.8,1777.0,16.8,213.5,84.4,57.9,100.7,1362.0,88.3,515.5,390.8,189.6,183.1,1308.0,8.5,325.4,252.4,269.9,471.4,3080.0,7.2,472.3,498.4,669.3,837.7,4350.0,7.9,668.4,523.7,432.0,761.8,3593.0,50.1,1255.0,1227.0,1026.0,946.5,3815.0,17.2,369.8,151.5,193.9,316.5,3042.0,14.7,728.2,508.6,628.6,758.3,5060.0,12.8,829.3,250.2,297.7,599.7,4768.0,59.7,1810.0,887.2,1006.0,1373.0,4635.0,25.0,652.5,206.7,75.0,132.0,1907.0,17.3,1059.0,635.8,251.6,501.9,3444.0,21.9,1064.0,369.0,256.7,414.6,4350.0,48.2,1937.0,1046.0,188.9,261.1,3024.0,261.5,2119.0,1347.0,539.6,469.2,1498.0,259.3,3024.0,3139.0,1078.0,1075.0,3620.0,231.5,2517.0,2395.0,1549.0,1493.0,3905.0,180.4,3139.0,2306.0,492.0,537.3,2952.0
2026-03-18,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260318&jcd=01&rno=7,30.3,203.5,30.0,170.0,886.7,2906.0,63.3,427.9,6.8,41.3,279.7,1195.0,148.7,710.5,17.8,79.8,518.6,1544.0,247.3,1054.0,52.1,167.8,903.9,2847.0,11.5,280.5,126.5,381.1,1230.0,4923.0,3.3,448.5,217.6,474.5,1337.0,4982.0,10.2,708.1,332.1,670.7,2682.0,4810.0,32.1,1291.0,542.1,957.7,3671.0,4452.0,51.0,657.0,21.4,51.4,322.1,1443.0,11.8,663.2,102.8,243.6,1092.0,3639.0,41.4,1345.0,43.6,114.5,615.4,1893.0,90.2,2051.0,89.4,219.7,1372.0,2665.0,204.9,1376.0,76.0,120.3,672.8,1729.0,57.1,1128.0,292.8,427.5,1885.0,3986.0,91.6,2491.0,115.0,175.2,695.2,2157.0,287.6,3487.0,281.0,262.7,1134.0,2583.0,553.6,3011.0,341.3,411.5,2061.0,3770.0,251.5,3032.0,882.9,782.3,3911.0,4270.0,365.5,3077.0,348.1,495.8,2312.0,3911.0,593.6,4756.0,525.1,507.9,2082.0,3054.0
2026-03-18,01,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260318&jcd=01&rno=8,43.8,225.1,353.7,50.6,48.6,2741.0,19.4,112.1,235.8,117.2,69.7,2996.0,18.5,105.7,168.1,17.6,21.7,1342.0,212.0,555.4,836.7,125.3,107.3,1443.0,56.8,410.3,515.9,122.6,121.6,3789.0,29.9,361.6,562.6,348.7,301.7,4862.0,25.2,359.1,466.0,89.9,128.5,3934.0,223.8,1089.0,1335.0,429.8,418.0,4190.0,15.5,154.6,319.3,274.5,160.5,3964.0,26.5,329.9,518.0,487.1,384.0,5368.0,6.5,131.0,250.5,213.3,242.8,4481.0,109.5,754.6,1158.0,805.3,643.4,4331.0,16.0,155.4,205.5,15.5,24.1,1460.0,22.9,315.2,415.3,37.9,59.4,3368.0,8.3,153.4,250.2,91.9,133.2,5206.0,85.4,734.2,631.6,54.1,86.0,1423.0,599.3,1860.0,1668.0,378.1,333.8,1447.0,699.3,2431.0,2979.0,660.7,622.4,3681.0,430.5,1860.0,2386.0,1207.0,942.2,3604.0,405.8,2037.0,1244.0,276.6,340.2,1356.0
2026-03-18,01,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260318&jcd=01&rno=9,95.7,71.2,407.8,72.4,150.7,1275.0,33.6,19.8,496.5,306.9,464.9,2521.0,44.0,27.8,373.2,76.5,147.9,1827.0,129.5,98.0,598.4,180.6,301.7,2323.0,165.8,90.8,269.1,52.4,101.6,1366.0,204.1,25.7,101.3,85.5,114.1,2323.0,179.7,29.5,108.1,18.3,35.4,682.6,371.0,100.8,247.3,62.6,100.6,945.5,51.1,18.7,440.4,487.6,589.2,2633.0,204.1,22.0,155.8,176.4,239.2,2917.0,61.3,6.8,179.5,234.8,346.5,2943.0,187.5,31.1,362.2,498.8,686.9,3127.0,107.2,36.2,571.6,53.8,92.8,1598.0,310.2,33.9,196.5,20.5,38.1,673.4,116.0,11.7,235.5,118.6,181.8,2612.0,294.7,48.5,511.8,46.0,76.9,686.9,462.3,319.8,1352.0,291.4,458.1,2348.0,882.6,368.5,1073.0,154.3,220.1,984.1,587.1,147.5,1236.0,617.1,786.6,2853.0,623.1,171.2,1395.0,134.1,202.1,732.5
2026-03-18,01,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260318&jcd=01&rno=10,29.6,145.7,49.0,70.6,406.8,855.5,33.5,149.3,12.5,29.0,237.4,595.7,60.9,260.9,50.8,75.4,249.2,515.1,90.7,264.3,43.3,51.0,478.8,1171.0,25.2,221.8,124.2,155.0,642.3,1483.0,8.6,253.8,84.1,151.9,943.0,1844.0,35.8,525.6,252.9,295.1,929.7,1207.0,40.7,467.4,210.1,176.9,1341.0,2333.0,31.7,226.9,12.2,26.2,335.6,688.8,12.4,270.1,33.0,64.5,816.5,1392.0,44.7,538.1,33.4,65.4,338.7,386.6,39.4,381.6,17.9,33.9,792.4,1412.0,106.1,540.1,138.5,146.5,321.8,572.6,62.9,750.1,297.1,276.5,796.7,822.2,70.7,829.1,93.1,141.7,371.9,378.9,164.0,1283.0,230.9,194.2,548.1,860.5,194.5,574.2,99.8,81.8,1283.0,2049.0,130.4,822.2,225.3,148.9,2186.0,2612.0,119.1,938.5,68.8,79.1,1277.0,1967.0,261.5,1621.0,248.3,184.4,993.8,1286.0
