date,jcd,rno,source_type,snapshot_type,source_url,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-03-16,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260316&jcd=01&rno=1,44.8,48.8,201.7,23.9,119.9,622.1,11.9,11.7,197.4,118.1,275.1,1365.0,29.6,22.8,252.5,39.2,127.4,575.6,73.1,62.6,429.8,74.3,186.2,969.8,88.7,113.6,261.6,22.7,114.4,615.5,86.6,75.6,183.0,100.4,271.8,1349.0,120.9,117.1,240.6,27.2,74.0,379.6,250.6,292.9,553.5,42.2,158.9,807.0,15.8,17.1,277.4,218.5,521.0,1989.0,62.8,54.0,243.9,202.6,427.4,1479.0,28.4,20.2,278.7,247.1,518.6,1115.0,73.2,44.5,476.8,357.3,648.3,1861.0,70.2,53.4,362.3,41.9,107.6,604.2,142.7,142.5,362.3,32.0,70.4,364.6,82.7,34.7,404.2,150.3,348.1,1479.0,188.4,97.2,567.1,48.7,116.2,610.6,210.9,208.8,978.0,129.2,340.4,1044.0,418.1,454.3,809.8,84.3,215.7,712.3,235.0,152.7,908.7,365.2,680.8,1637.0,326.0,194.9,782.4,95.0,219.1,612.2
2026-03-16,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260316&jcd=01&rno=2,39.0,70.1,173.8,11.7,458.8,343.0,12.7,23.9,132.1,49.5,596.8,751.7,88.5,135.8,298.0,39.7,328.7,191.1,43.4,67.7,250.5,17.3,346.8,739.1,68.2,138.7,221.1,15.6,636.5,388.4,51.2,113.0,182.1,56.9,983.2,906.3,144.4,353.5,371.4,52.6,579.6,294.8,131.8,281.6,336.2,20.0,699.2,957.6,9.4,28.1,127.6,85.1,937.2,996.6,33.3,73.3,146.0,85.6,1244.0,1668.0,46.0,122.4,280.2,193.2,913.9,917.7,21.4,52.0,148.9,96.9,1106.0,1820.0,196.3,367.0,479.8,50.5,305.4,164.2,249.4,514.6,509.8,69.1,404.8,202.8,167.3,314.2,415.5,122.7,640.2,543.8,272.5,498.3,613.5,47.8,298.4,449.4,102.6,182.6,634.7,28.9,549.2,837.4,233.3,396.8,496.0,29.6,703.6,1197.0,75.0,146.9,327.2,123.9,1038.0,1439.0,251.4,442.2,837.4,61.2,513.4,756.8
2026-03-16,01,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260316&jcd=01&rno=3,12.1,21.7,59.9,189.0,386.3,43.7,33.2,51.8,141.5,278.0,402.1,67.4,57.7,89.0,156.1,300.5,524.0,144.1,11.9,16.7,42.0,136.9,296.2,218.9,16.7,46.9,75.4,219.4,328.1,43.8,44.4,116.3,171.6,344.3,496.1,53.6,74.2,134.0,159.8,342.9,652.4,96.8,16.9,33.7,45.5,109.5,345.0,193.8,74.7,131.1,226.6,359.0,547.9,104.5,95.1,219.1,249.5,537.4,649.9,77.6,214.7,337.3,436.6,783.5,1133.0,282.2,78.8,80.7,172.5,289.1,500.5,273.5,150.7,267.0,252.1,324.3,637.5,243.0,178.3,284.6,316.9,440.1,758.7,174.3,302.6,481.8,574.2,678.8,1048.0,378.5,171.6,172.8,192.0,283.2,607.5,505.0,20.8,26.8,70.7,132.2,393.6,356.0,27.3,34.9,64.5,115.5,356.7,312.2,85.4,62.0,156.5,236.8,471.0,347.8,117.9,97.6,156.2,204.9,649.9,477.7
2026-03-16,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260316&jcd=01&rno=4,26.4,50.0,57.6,358.9,488.2,19.1,89.7,158.1,147.6,381.4,435.0,14.4,104.9,205.8,131.6,395.9,581.2,73.6,21.6,37.9,28.5,194.4,251.2,59.6,26.1,78.4,77.8,430.5,656.6,28.7,74.1,243.8,242.9,469.4,886.7,34.2,73.2,247.9,180.2,516.1,820.1,111.1,13.9,58.2,53.5,292.2,507.3,110.3,158.8,355.3,290.2,446.2,483.6,23.2,159.2,449.1,408.4,656.6,795.0,33.7,249.4,525.3,461.1,705.7,1092.0,103.7,90.5,208.7,167.4,319.2,284.6,78.5,212.1,426.9,219.8,370.5,728.0,115.3,179.3,472.6,295.5,534.7,801.1,156.9,319.2,626.8,491.7,705.7,997.6,149.1,127.0,267.3,155.1,273.0,438.6,184.6,18.2,49.1,29.1,146.0,241.0,129.6,12.2,52.4,43.5,182.3,332.5,193.2,58.3,157.6,102.4,214.5,241.5,140.4,60.5,163.2,91.1,185.2,378.6,226.0
2026-03-16,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260316&jcd=01&rno=5,186.1,485.2,142.7,382.4,927.9,108.8,325.6,703.0,35.7,88.3,422.8,22.5,396.7,721.9,91.5,188.2,601.6,45.2,194.8,404.3,18.7,87.5,379.4,111.0,98.3,637.9,320.3,552.2,1169.0,207.7,39.3,513.0,246.0,472.0,1160.0,132.0,106.2,781.0,359.2,541.1,1345.0,166.5,18.9,287.1,132.0,286.8,1064.0,325.6,333.3,843.3,49.0,76.2,379.4,16.3,76.7,569.2,156.1,241.4,942.6,47.9,282.9,919.2,83.8,97.1,348.2,13.3,81.8,424.6,21.8,37.4,233.2,34.5,549.1,1248.0,189.1,193.3,500.8,60.7,249.7,1038.0,435.9,357.0,831.4,128.9,437.2,1248.0,139.5,121.8,347.8,29.8,251.4,905.2,80.2,118.4,321.7,109.9,123.0,446.4,12.9,81.3,454.6,250.2,20.8,306.7,44.9,183.0,836.1,428.3,47.8,415.1,9.8,40.9,277.4,113.1,115.5,785.1,28.2,108.2,424.6,183.0
2026-03-16,01,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260316&jcd=01&rno=6,21.2,284.5,93.2,245.1,93.3,1026.0,27.9,438.8,44.7,147.4,45.7,710.8,24.4,298.6,28.5,101.3,72.2,1102.0,150.6,699.4,156.6,434.0,139.4,910.0,15.7,540.5,344.9,632.2,319.7,1511.0,7.3,1097.0,710.8,1089.0,523.4,1806.0,5.2,831.3,467.4,790.3,721.5,2542.0,56.7,1496.0,1053.0,1388.0,855.0,2414.0,29.3,789.0,128.9,214.8,90.3,1031.0,13.4,1232.0,399.4,644.1,273.1,2053.0,14.7,1372.0,156.2,285.0,195.0,1703.0,131.3,1753.0,607.4,903.2,394.1,1380.0,17.7,558.1,65.1,141.6,182.7,1703.0,7.8,976.6,279.8,468.3,572.7,2390.0,15.4,1456.0,151.1,272.7,322.9,2002.0,53.5,1855.0,325.3,538.1,742.6,2277.0,309.2,1511.0,561.3,1053.0,336.5,1146.0,208.4,1813.0,1312.0,1565.0,1013.0,2321.0,331.1,2684.0,1195.0,1438.0,711.8,1741.0,217.3,2515.0,756.7,1195.0,1070.0,2402.0
2026-03-16,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260316&jcd=01&rno=7,37.5,184.3,21.4,277.4,325.4,1836.0,100.1,434.1,8.0,78.6,86.3,914.4,119.1,388.2,7.1,118.3,179.2,1555.0,380.3,1039.0,96.8,455.3,405.8,1730.0,16.0,258.5,82.4,510.3,677.8,2590.0,8.4,489.7,149.2,539.2,583.4,2175.0,7.7,479.7,120.8,559.4,1009.0,2590.0,110.6,1023.0,425.1,1004.0,1635.0,3027.0,113.6,732.1,15.9,65.4,85.5,1163.0,29.2,783.3,77.9,256.6,326.5,2297.0,56.8,965.7,15.2,61.4,110.0,1459.0,317.3,1757.0,120.0,306.2,489.1,1710.0,118.4,908.9,18.4,146.7,290.7,2489.0,29.1,758.1,70.1,396.1,805.9,2489.0,76.4,1337.0,22.0,98.9,150.2,1965.0,361.9,2263.0,123.3,402.2,793.0,2240.0,829.7,2000.0,345.4,1027.0,1148.0,2346.0,529.0,1828.0,634.6,1341.0,1914.0,3734.0,816.1,2560.0,383.3,961.5,1151.0,2251.0,839.1,3200.0,368.7,860.0,1280.0,2333.0
2026-03-16,01,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260316&jcd=01&rno=8,50.3,127.1,372.2,145.9,11.2,982.4,37.8,73.4,509.3,352.5,32.5,1216.0,11.6,29.0,171.8,57.6,15.0,1081.0,181.8,255.1,831.1,254.6,26.7,476.3,78.1,317.0,540.3,202.8,23.5,1424.0,100.3,622.2,1227.0,532.2,87.9,2402.0,36.4,275.5,530.2,116.9,45.1,1968.0,344.1,1107.0,1834.0,534.7,59.9,970.6,56.2,153.1,827.5,675.6,98.6,2391.0,122.4,540.3,1113.0,787.3,146.7,2091.0,25.5,124.3,630.5,615.5,180.7,2907.0,244.4,784.0,2003.0,1273.0,275.9,2107.0,8.0,40.3,211.1,39.8,24.6,1515.0,22.4,154.9,414.3,59.8,39.2,2010.0,13.9,77.6,458.6,225.3,128.8,2612.0,46.1,196.1,869.4,88.4,57.4,711.2,445.3,726.7,2163.0,536.3,44.8,409.0,641.9,1268.0,2313.0,705.9,62.4,672.4,497.2,1219.0,2907.0,1327.0,182.7,1168.0,223.3,524.8,1834.0,301.5,80.3,552.5
2026-03-16,01,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260316&jcd=01&rno=9,16.9,14.2,15.9,190.7,343.8,1194.0,51.1,36.2,29.7,201.6,255.5,1136.0,74.1,57.0,31.1,309.4,558.7,1544.0,139.6,97.9,83.2,414.9,555.1,1695.0,14.7,11.2,16.0,172.8,324.7,1168.0,28.3,15.8,19.8,112.8,207.7,920.5,33.6,23.3,25.8,220.8,495.8,1475.0,90.5,51.5,57.4,305.9,669.0,1934.0,101.3,71.6,44.8,165.3,233.7,1128.0,83.4,46.2,33.4,111.4,196.8,947.1,169.8,113.0,51.8,170.6,371.5,1323.0,307.0,168.6,99.9,268.8,603.9,1621.0,159.3,162.5,60.9,289.9,599.0,1980.0,111.7,94.4,51.2,258.8,531.1,1662.0,242.0,194.8,77.5,238.9,432.3,1594.0,443.3,304.3,128.0,334.7,753.6,2020.0,449.0,387.4,331.3,675.9,1057.0,1761.0,465.3,272.1,237.6,561.4,1134.0,1980.0,564.6,436.7,309.4,576.8,1053.0,2000.0,722.2,525.9,322.6,653.4,1237.0,1966.0
2026-03-16,01,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260316&jcd=01&rno=10,6.2,14.0,30.4,168.5,814.0,87.2,15.8,38.8,59.4,189.4,920.7,109.4,104.0,172.6,189.5,623.2,1250.0,230.8,15.5,27.2,42.2,242.2,754.7,580.8,9.1,24.5,38.6,238.6,975.5,101.7,17.5,69.8,90.3,278.5,1012.0,115.7,96.7,218.5,232.8,797.5,1621.0,302.6,18.3,36.8,47.7,315.6,1291.0,705.9,32.6,119.1,135.5,265.2,1204.0,149.1,29.4,130.2,147.8,290.8,1122.0,143.1,209.4,447.7,439.1,907.9,2028.0,453.2,54.0,154.4,158.5,311.4,1266.0,887.5,333.0,586.6,388.7,948.8,2028.0,543.9,343.7,494.7,381.9,1088.0,2007.0,515.4,489.3,887.5,675.2,1356.0,2287.0,722.3,367.9,557.3,371.4,922.1,1715.0,1595.0,39.4,76.6,84.4,400.9,1277.0,1103.0,43.6,70.8,75.4,401.7,1505.0,1130.0,83.9,177.6,188.7,464.3,1450.0,1353.0,313.2,435.8,358.3,896.9,2042.0,1725.0
