レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202605250301,2026-05-25,03,01R,吉田 宗弘,4.90,0.15,3.1,4,,IP,1,,IP,2,,IP,5,,IP,5,,IP,1,,IP,4,,IP,6,,IP,4,,IP,4,,IP,田中 勇輔,4.00,0.16,3.1,5,,IP,6,,IP,4,,IP,2,,IP,4,,IP,3,,IP,6,,IP,5,,IP,2,,IP,4,,IP,吉武 真也,4.89,0.16,2.7,4,,IP,5,,IP,4,,IP,4,,IP,4,,IP,1,,IP,4,,IP,3,,IP,転,4,IP,3,,IP,宮内 直哉,4.70,0.18,3.2,3,,IP,2,2,IP,2,,IP,6,,IP,1,,IP,6,,IP,6,5,IP,5,,IP,5,,IP,2,,IP,角山 雄哉,4.44,0.17,3.1,3,,IP,4,,IP,4,,IP,6,,IP,6,,IP,3,,IP,4,,IP,1,,IP,4,,IP,転,,IP,一色 凌雅,2.50,0.18,4.4,6,,IP,4,,IP,5,,IP,5,,IP,3,,IP,4,5,IP,6,,IP,5,,G3,5,,G3,6,,IP
202605250302,2026-05-25,03,02R,宇土 泰就,5.60,0.23,4.4,3,,IP,3,,IP,1,,IP,5,,IP,1,,IP,1,,IP,5,2,IP,6,,IP,2,,IP,6,,IP,畑 竜生,5.50,0.18,3.1,3,,IP,2,,IP,3,,IP,2,,IP,2,,IP,6,,IP,1,,IP,5,,IP,4,,IP,5,,IP,品川 賢次,4.80,0.21,4.0,6,,IP,3,,IP,2,,IP,4,,IP,2,,IP,5,,IP,3,,IP,5,,IP,6,,IP,1,4,IP,濱崎 誠,5.30,0.15,2.9,2,5,G3,5,,IP,1,,IP,1,5,IP,5,,IP,3,,IP,1,,IP,6,,IP,6,,IP,6,,IP,吉川 晴人,3.40,0.14,2.8,5,,IP,4,,IP,6,6,IP,3,,IP,5,,IP,4,,IP,2,,IP,4,,IP,5,,IP,6,,IP,加木 郁,3.30,0.20,3.9,3,,IP,4,5,IP,5,,IP,6,,IP,5,,IP,4,,IP,4,5,IP,5,5,IP,4,,IP,4,,IP
202605250303,2026-05-25,03,03R,岡 暢祐,7.20,0.14,3.6,4,,IP,4,,IP,2,,IP,2,,IP,2,,IP,1,,IP,2,,IP,1,,IP,5,,IP,1,,IP,香川 陽太,3.50,0.15,3.3,5,,IP,5,,IP,3,,IP,2,3,IP,5,,IP,5,,IP,2,,IP,5,3,IP,6,,IP,5,,IP,石倉 洋行,6.30,0.14,2.2,2,4,IP,6,,IP,3,,IP,5,,G1,3,,IP,4,,IP,1,,IP,1,,IP,4,,G1,1,,IP,中野 夢斗,5.11,0.13,2.4,欠,,IP,4,,IP,3,,IP,1,,IP,4,,IP,3,,IP,6,,IP,6,,IP,4,,IP,1,,G3,村岡 賢,4.00,0.17,4.0,6,6,IP,2,,IP,5,,IP,4,6,IP,4,,IP,5,,IP,4,,IP,6,,IP,2,,IP,3,,IP,米本 圭佑,1.10,0.30,5.6,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP
202605250304,2026-05-25,03,04R,横田 海人,3.00,0.22,3.1,5,,IP,6,,IP,5,,IP,5,,IP,5,,IP,2,,IP,6,,IP,6,,IP,1,,IP,6,,IP,木場 悠介,6.60,0.17,2.3,5,,IP,3,,IP,1,,IP,2,,IP,2,,IP,4,,IP,2,,G3,2,,G3,2,,IP,4,,IP,益田 啓司,6.40,0.14,3.2,2,,IP,6,,G1,2,,IP,2,,IP,2,,IP,6,,IP,3,,IP,2,,IP,4,,IP,2,,IP,菊地 敬介,4.30,0.14,2.4,5,,IP,3,,IP,5,,IP,F,,IP,3,,IP,6,,IP,3,,IP,2,,IP,2,,IP,4,5,IP,市川 哲也,2.90,0.15,3.5,6,,IP,5,1,IP,6,,IP,5,,IP,3,,G2,5,,G2,5,,IP,6,4,IP,2,,IP,5,,IP,川島 拓郎,3.10,0.18,3.7,5,,G3,5,,IP,4,,IP,4,,IP,3,,IP,6,,IP,6,,IP,4,,IP,6,,IP,3,,IP
202605250305,2026-05-25,03,05R,近藤 颯斗,7.40,0.16,3.3,5,,IP,2,,IP,1,,IP,1,,IP,2,,IP,3,,IP,4,,IP,1,,IP,1,,IP,3,,IP,本村 大,3.90,0.20,4.3,5,,IP,3,,IP,転,,IP,2,,IP,6,,IP,4,,IP,4,,IP,4,,IP,4,,IP,3,,IP,濱本 優一,6.70,0.15,2.8,2,,IP,1,,IP,3,,IP,4,5,IP,6,4,G3,2,,IP,2,,IP,2,,IP,2,,IP,3,,IP,松井 洪弥,4.40,0.12,2.5,4,5,IP,4,,IP,3,,IP,5,,G1,4,,G1,6,,G3,5,,G3,1,,G3,4,,G1,6,,G1,桂林 寛,4.80,0.15,2.5,4,,IP,5,,IP,1,4,IP,1,,IP,1,,IP,6,4,IP,3,4,IP,5,,IP,5,,IP,6,,IP,岩津 徹郎,4.90,0.16,4.5,3,,IP,4,,IP,4,,IP,6,,IP,4,,IP,3,,IP,3,,IP,4,,IP,3,,IP,2,,IP
202605250306,2026-05-25,03,06R,本岡 勝利,6.40,0.18,3.4,1,,IP,5,,IP,4,,IP,1,,IP,1,,IP,3,,IP,4,,IP,1,,IP,4,,IP,4,,IP,一色 凌雅,4.50,0.17,3.6,6,,IP,4,,IP,2,,IP,6,,IP,3,,IP,5,,IP,2,,IP,3,,IP,6,,IP,2,,IP,寺本 重宣,7.30,0.13,2.6,2,,IP,2,,IP,4,,IP,3,,G3,3,,IP,4,,IP,1,,IP,2,,G3,1,,IP,2,,IP,宇土 泰就,4.10,0.14,3.3,5,,IP,4,,IP,2,,IP,5,,IP,2,,IP,4,,IP,2,,IP,5,,IP,6,,IP,5,,IP,中澤 和志,4.33,0.13,2.8,3,,IP,6,,IP,3,,IP,5,,IP,5,,G1,4,,IP,3,,IP,4,,IP,3,,IP,転,,G1,西山 育,1.20,0.25,3.8,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202605250307,2026-05-25,03,07R,山田 和佐,7.90,0.14,2.9,1,,IP,1,,IP,6,,IP,4,,IP,1,,IP,1,,IP,2,,IP,3,,IP,1,,IP,1,,IP,若林 義人,5.40,0.11,2.4,6,,IP,5,,IP,4,,IP,2,,G1,6,,IP,2,,IP,1,,IP,1,,IP,4,,IP,5,,G1,吉川 晴人,4.30,0.18,3.5,5,,IP,5,,IP,3,,IP,4,,IP,5,,IP,1,,IP,1,,IP,6,,IP,5,,IP,4,,IP,吉武 真也,3.00,0.20,4.2,4,,IP,2,3,IP,6,,IP,6,,IP,5,,IP,5,5,IP,5,,IP,4,,IP,4,,IP,5,,IP,米本 圭佑,1.60,0.25,5.3,6,6,IP,6,6,IP,5,6,IP,5,6,IP,6,6,IP,6,6,IP,5,6,IP,6,6,IP,4,6,IP,6,6,IP,後藤 陽介,2.40,0.19,3.7,4,,IP,3,5,IP,6,,IP,5,,IP,5,,IP,6,,IP,6,,IP,6,,IP,4,,IP,5,,IP
202605250308,2026-05-25,03,08R,川上 聡介,7.00,0.14,2.3,2,2,IP,1,,IP,3,,IP,1,,IP,F,,IP,1,,IP,1,,IP,2,,IP,2,,IP,転,,IP,角山 雄哉,5.10,0.13,3.3,3,,IP,4,,IP,3,,IP,6,,IP,2,,IP,2,,IP,2,,IP,4,,IP,4,,IP,5,,IP,木場 悠介,6.70,0.16,3.0,1,,IP,3,,IP,2,,IP,2,,IP,3,,IP,2,2,IP,2,,IP,6,,G3,3,,G3,3,,IP,小林 一樹,5.90,0.11,2.4,6,,IP,5,,IP,2,,IP,4,,IP,3,,IP,2,,IP,1,,IP,4,,IP,1,,IP,3,,IP,香川 陽太,3.40,0.17,4.0,6,6,IP,5,6,IP,6,,IP,2,4,IP,4,,IP,2,,IP,5,,IP,4,,IP,6,,IP,6,,IP,濱崎 誠,3.50,0.20,4.9,5,,G3,3,,G3,4,,IP,2,,IP,6,,IP,4,,IP,4,,IP,4,,IP,6,,IP,6,,IP
202605250309,2026-05-25,03,09R,西舘 健,8.60,0.16,3.1,3,,IP,2,,IP,1,,IP,2,,IP,1,,IP,1,,IP,5,2,IP,1,,IP,1,,IP,1,,IP,永嶋 裕一,5.30,0.16,2.8,3,,IP,4,,IP,1,,IP,2,,IP,4,,IP,5,,IP,2,,IP,5,,IP,6,3,IP,2,,IP,松井 洪弥,5.70,0.12,2.0,4,,IP,1,,IP,2,,IP,6,,IP,2,,IP,4,,G1,6,,G1,2,,G3,3,,G3,4,,G1,横田 海人,1.40,0.18,3.5,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,4,,IP,加木 郁,5.10,0.20,4.5,4,,IP,2,,IP,2,,IP,5,,IP,6,,IP,4,,IP,2,,IP,4,,IP,3,,IP,3,,IP,柏野 幸二,3.00,0.19,3.0,6,,IP,5,,IP,4,,IP,5,,IP,3,5,IP,3,,IP,4,,IP,5,,IP,5,,IP,6,,IP
202605250310,2026-05-25,03,10R,中野 夢斗,7.90,0.13,2.5,2,,IP,4,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,6,,IP,1,,IP,1,,G3,濱本 優一,5.10,0.14,3.0,6,,IP,1,,IP,6,,IP,4,,IP,6,,IP,2,,G3,5,,G3,2,,IP,3,,IP,2,,IP,吉田 宗弘,6.20,0.13,3.4,1,,IP,3,,IP,5,,IP,5,,IP,3,,IP,3,,IP,4,4,IP,1,,IP,2,,IP,2,,IP,本岡 勝利,3.00,0.16,3.5,6,,IP,5,,IP,3,,IP,3,,IP,6,,IP,6,,IP,5,,IP,3,,IP,6,,IP,4,,IP,柴田 朋哉,2.10,0.14,2.6,5,,IP,転,,IP,5,,IP,5,,IP,5,,IP,5,,IP,3,,IP,6,4,IP,5,6,IP,5,6,IP,外崎 悟,4.60,0.19,4.3,3,,IP,5,,G3,3,,G3,3,,IP,4,,IP,3,,IP,4,,IP,3,5,IP,5,5,IP,5,,IP
