レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202605240101,2026-05-24,01,01R,今泉 徹,5.20,0.19,3.6,2,,IP,2,,IP,5,,IP,1,,IP,5,,IP,3,,IP,4,,IP,5,,IP,2,,IP,5,,IP,広瀬 聖仁,5.20,0.18,3.5,4,,IP,2,,IP,4,,IP,1,,IP,5,,IP,5,,IP,2,,IP,2,,IP,5,,IP,4,,IP,小澤 和也,2.70,0.16,2.3,5,2,IP,5,,IP,6,,IP,6,,IP,4,,IP,4,,IP,6,,IP,3,,IP,4,,IP,5,,IP,松下 誉士,3.20,0.17,4.6,6,,IP,4,,IP,2,,IP,6,,IP,5,,IP,2,,IP,4,6,IP,6,,IP,5,,IP,6,,IP,菅沼 佳昭,2.80,0.19,3.3,4,,IP,3,,IP,4,,IP,6,,IP,6,,IP,5,,IP,5,4,IP,5,,IP,4,,IP,5,6,IP,木村 浩士,3.70,0.17,3.2,5,,IP,4,,IP,5,,IP,2,,IP,5,,IP,6,,IP,4,,G3,3,,IP,3,,IP,5,,IP
202605240102,2026-05-24,01,02R,中島 昂章,7.60,0.14,3.6,2,,IP,1,,IP,5,,IP,1,,IP,1,,IP,2,,IP,5,,IP,1,,IP,2,,IP,2,,IP,南野 利騰,4.00,0.12,2.9,5,3,IP,5,,IP,2,3,IP,3,,IP,5,,IP,4,,IP,5,,IP,3,,IP,4,,IP,4,,IP,安部 慎一,3.80,0.19,3.3,6,2,IP,6,,IP,3,,G3,3,,IP,2,,IP,4,,IP,5,,IP,2,,IP,6,,IP,6,,IP,森 晋太郎,4.60,0.12,1.9,3,,IP,4,,IP,6,,IP,3,5,IP,6,,IP,5,,IP,5,,IP,1,,IP,3,,IP,2,,IP,谷口 健一,2.10,0.20,4.0,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,4,,IP,5,,IP,3,6,IP,5,,IP,5,,IP,相馬 翔,1.90,0.24,5.3,6,,IP,6,,IP,6,,IP,6,,IP,2,,IP,6,5,IP,5,,IP,5,,IP,6,,IP,6,,IP
202605240103,2026-05-24,01,03R,岡谷 健吾,7.00,0.15,4.1,1,,IP,4,,IP,1,,IP,1,,IP,1,,IP,2,,IP,6,,IP,2,,IP,2,,IP,6,,IP,伊藤 尚汰,3.90,0.18,4.5,5,,IP,5,,IP,2,,IP,5,,IP,4,,IP,2,,IP,3,,IP,6,,IP,4,,IP,5,,IP,福田 翔吾,3.90,0.15,2.4,3,,IP,5,,IP,3,,IP,4,,IP,2,,IP,4,4,IP,6,,IP,5,,IP,5,,IP,4,,IP,芹澤 克彦,4.00,0.16,4.0,4,,IP,4,,IP,4,,IP,2,,IP,4,,IP,4,,IP,5,,IP,4,,IP,4,,IP,5,,IP,藤田 浩人,4.50,0.16,3.4,2,,IP,3,,IP,6,,IP,3,,IP,4,6,IP,4,,IP,4,,IP,5,,G2,3,,G2,5,,IP,清水 紀克,2.50,0.19,4.2,6,2,IP,4,4,IP,5,3,IP,6,4,IP,5,2,IP,3,3,IP,6,5,IP,5,2,IP,5,2,IP,4,3,IP
202605240104,2026-05-24,01,04R,竹田 吉行,7.80,0.13,2.4,2,,IP,2,,IP,1,,IP,1,,IP,3,,IP,1,,IP,3,,IP,2,,IP,4,,IP,2,,IP,杉山 裕也,7.30,0.17,3.7,6,,IP,1,,IP,2,,IP,4,,IP,2,,G1,3,,G1,1,,IP,2,,IP,2,,IP,2,,IP,宮本 夏樹,6.50,0.16,3.2,6,4,IP,1,,IP,2,,IP,5,,IP,1,,IP,4,,G3,3,,G3,2,,IP,4,,IP,1,,IP,蒲原 健太,4.70,0.21,3.8,3,,IP,3,,IP,6,,IP,4,,IP,2,,IP,2,3,IP,6,5,G2,4,,IP,転,3,IP,2,,IP,海老澤 泰行,3.89,0.19,3.9,5,,IP,5,,IP,欠,,IP,3,,IP,5,,IP,4,,IP,6,,IP,3,,IP,5,,IP,1,,IP,山本 英志,4.10,0.12,2.6,2,,IP,3,5,IP,5,,IP,6,,IP,6,,IP,3,,IP,6,,IP,3,,IP,4,,IP,3,5,IP
202605240105,2026-05-24,01,05R,松本 一毅,7.20,0.17,3.3,2,,IP,1,,IP,4,,IP,1,,IP,4,,IP,3,,IP,4,,IP,2,,IP,2,,IP,1,,IP,松下 誉士,6.00,0.22,4.6,6,,IP,4,,IP,4,,IP,2,,IP,2,,IP,6,,IP,1,,IP,1,,IP,1,,IP,4,,IP,滝沢 崚,4.40,0.18,3.5,6,,IP,6,,IP,5,5,IP,4,,IP,3,,IP,2,,IP,3,,IP,1,4,IP,5,5,IP,4,,IP,嶋 義信,7.00,0.14,2.9,1,5,IP,3,,IP,5,5,IP,1,,IP,2,,IP,3,,IP,3,,IP,4,,IP,1,5,IP,2,,IP,小澤 和也,4.00,0.18,3.2,2,3,IP,3,,IP,5,,IP,3,,IP,6,,IP,6,,IP,6,,IP,4,,IP,1,,IP,6,,IP,山田 丈,3.20,0.21,4.4,5,,IP,5,,IP,5,5,IP,5,,IP,3,,IP,3,,IP,5,,IP,5,,IP,4,,IP,4,,IP
202605240106,2026-05-24,01,06R,三嶌 誠司,7.60,0.17,3.4,2,,IP,1,,IP,2,,IP,1,,IP,1,,IP,4,,IP,3,,IP,F,,IP,1,,IP,1,,IP,木村 浩士,4.50,0.21,3.9,5,,IP,6,,IP,6,,IP,1,,IP,2,,IP,1,,IP,4,,IP,4,,IP,6,,IP,4,,IP,谷口 健一,3.90,0.17,4.0,6,,IP,2,,IP,2,,IP,6,,IP,4,,IP,4,,IP,4,,IP,5,,IP,3,,IP,6,,IP,安部 慎一,3.00,0.17,4.1,5,,IP,5,,IP,5,,G3,3,3,G3,4,,IP,5,,IP,6,,IP,6,,IP,4,,IP,3,,IP,鈴木 茂高,4.40,0.17,4.0,5,6,IP,3,,IP,5,,IP,5,,IP,4,4,IP,4,,IP,3,,IP,1,,IP,4,,IP,4,,IP,後藤 正宗,4.60,0.14,3.1,6,,IP,1,,IP,3,,IP,4,,IP,4,,IP,5,,G3,4,,IP,5,,IP,2,4,IP,4,,IP
202605240107,2026-05-24,01,07R,柳内 敬太,8.40,0.14,2.9,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,IP,3,,IP,2,,IP,菅沼 佳昭,3.00,0.20,4.3,5,,IP,6,,IP,5,,IP,5,,IP,4,,IP,6,,IP,6,,IP,2,,IP,2,,IP,6,,IP,河野 大,4.80,0.12,2.5,4,,IP,1,,IP,4,,IP,1,,IP,5,,IP,5,,IP,4,,IP,3,,IP,6,,IP,4,,G2,広瀬 聖仁,3.90,0.16,3.2,5,,IP,6,5,IP,2,,IP,1,,IP,6,,IP,4,,IP,6,,IP,2,,IP,5,,IP,5,,IP,芹澤 克彦,3.40,0.16,3.9,5,,IP,2,,IP,4,,IP,5,,IP,3,,IP,4,,IP,6,,IP,6,,IP,4,,IP,5,,IP,大賀 龍之介,2.70,0.21,4.5,3,,IP,5,,IP,4,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,3,,IP,6,5,IP
202605240108,2026-05-24,01,08R,藤田 浩人,8.80,0.17,2.7,5,,IP,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,相馬 翔,5.90,0.15,2.9,4,,IP,6,,IP,1,,IP,3,,IP,2,,IP,5,,IP,4,,IP,2,,IP,2,,IP,2,,IP,南野 利騰,3.40,0.13,2.5,4,,IP,5,,IP,2,,IP,4,,IP,6,,IP,5,,IP,2,,IP,5,,IP,5,,IP,6,,IP,宮本 夏樹,6.00,0.12,3.4,4,6,IP,4,,IP,1,,IP,2,,IP,2,,G3,2,,G3,5,5,IP,2,,IP,5,,IP,3,,IP,蒲原 健太,3.50,0.23,4.1,5,4,IP,4,,IP,6,4,IP,6,,IP,4,,IP,6,,IP,3,,IP,4,,G2,5,,G2,2,,IP,伏見 俊介,3.22,0.14,3.1,6,,IP,4,,IP,6,,IP,6,,IP,5,,IP,6,,IP,2,,IP,転,,IP,6,,IP,1,,IP
202605240109,2026-05-24,01,09R,山道 諄也,5.00,0.12,1.0,2,,IP,5,,IP,,,,,,,,,,,,,,,,,,,,,,,,IP,海老澤 泰行,5.50,0.15,3.1,1,,IP,6,,IP,4,,IP,3,,IP,3,,IP,3,,IP,4,,IP,3,,IP,3,,IP,3,,IP,今泉 徹,4.80,0.15,2.6,3,,IP,5,,IP,5,,IP,4,,IP,3,,IP,4,4,IP,3,,IP,3,,IP,3,,IP,3,,IP,伊藤 尚汰,4.40,0.18,3.4,5,,IP,4,,IP,5,,IP,2,,IP,6,,IP,6,,IP,4,,IP,4,,IP,2,,IP,1,,IP,滝沢 崚,3.70,0.14,2.7,5,,IP,4,,IP,1,,IP,6,,IP,4,,IP,3,,IP,6,,IP,4,,IP,4,,IP,6,,IP,森 晋太郎,3.00,0.13,2.7,5,,IP,5,,IP,4,,IP,5,,IP,5,,IP,5,,IP,3,,IP,5,,IP,3,,IP,5,,IP
202605240110,2026-05-24,01,10R,山田 丈,8.40,0.09,1.2,1,,IP,1,,IP,1,,IP,5,,IP,5,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,三嶌 誠司,7.00,0.16,3.2,2,,IP,1,3,IP,3,,IP,5,,IP,1,,IP,2,,IP,2,3,IP,2,,IP,5,,IP,2,,IP,岡谷 健吾,6.30,0.18,4.0,2,,IP,1,,IP,3,,IP,1,,IP,1,,IP,2,,IP,5,,IP,3,,IP,6,,IP,5,,IP,福田 翔吾,4.90,0.12,1.8,1,,IP,5,,IP,3,,IP,1,3,IP,4,,IP,3,6,IP,5,,IP,6,,IP,5,,IP,3,,IP,杉山 裕也,5.50,0.17,2.3,1,,IP,1,,IP,3,,IP,4,,G1,4,,G1,5,,IP,5,,IP,5,,IP,1,,IP,5,,G1,松本 一毅,4.60,0.16,3.2,2,,IP,2,5,IP,4,,IP,4,5,IP,4,,IP,6,,IP,3,,IP,3,,IP,6,,IP,4,,IP
202605240111,2026-05-24,01,11R,山本 英志,9.00,0.14,2.3,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,4,,IP,河野 大,6.00,0.12,2.7,6,,IP,2,,IP,2,,IP,3,,IP,6,,IP,2,,IP,2,3,IP,2,,IP,1,,IP,6,,G2,嶋 義信,6.90,0.15,2.7,2,,IP,2,4,IP,2,,IP,1,,IP,2,,IP,1,,IP,5,,IP,3,,IP,2,,IP,6,,IP,竹田 吉行,5.90,0.12,2.6,1,,IP,5,,IP,5,,IP,4,,IP,6,,IP,3,,IP,2,,IP,1,,IP,1,,IP,3,,IP,中島 昂章,4.30,0.20,4.1,6,,IP,4,,IP,2,,IP,2,,IP,4,,IP,3,,IP,4,,IP,5,6,IP,3,,IP,転,,IP,柳内 敬太,3.50,0.16,3.5,6,,IP,5,,IP,6,,IP,4,,IP,3,,IP,4,5,IP,4,,IP,3,,IP,3,,IP,6,,IP
202605240112,2026-05-24,01,12R,田中 信一郎,8.80,0.18,3.7,1,,IP,1,,IP,1,,IP,5,,IP,2,,IP,1,,G1,2,,G1,3,,G1,1,,G1,1,,IP,堀本 和也,7.40,0.10,2.6,1,,IP,1,,IP,2,,IP,1,,IP,3,,IP,5,,IP,2,,IP,5,,SG,2,,G1,3,,G1,三角 哲男,5.90,0.18,3.4,4,,IP,1,,IP,2,4,IP,2,,IP,5,,IP,2,,IP,3,,IP,3,,IP,4,,IP,5,,IP,高橋 竜矢,6.60,0.16,3.7,3,,IP,1,,IP,3,,IP,5,,IP,2,,IP,2,,IP,5,,IP,3,,IP,2,,IP,1,,IP,加藤 翔馬,6.50,0.12,2.6,5,,IP,3,,IP,4,,IP,3,,IP,4,,IP,1,,IP,4,6,IP,1,,IP,2,,G3,1,,IP,市橋 卓士,3.80,0.16,3.1,3,3,IP,5,,IP,4,,IP,6,,IP,5,5,IP,2,5,IP,6,,IP,5,,IP,4,,IP,2,,IP
202605240501,2026-05-24,05,01R,前出 達吉,7.60,0.14,2.4,2,,IP,1,,IP,2,,IP,4,,IP,2,,G3,5,,G3,3,,IP,1,,IP,1,,IP,1,,IP,中里 昌志,4.30,0.17,4.3,5,,IP,3,1,IP,6,,IP,4,,IP,3,,IP,4,,IP,3,,IP,4,,IP,5,,IP,2,,IP,梅木 敬太,5.70,0.15,3.3,4,,IP,6,,IP,1,,IP,4,,IP,3,,IP,1,,IP,5,,IP,4,,IP,2,,IP,2,,IP,今出 晋二,3.80,0.14,3.5,2,,IP,6,,IP,3,,IP,4,,IP,4,,IP,4,,IP,6,,IP,4,5,IP,5,,IP,4,,IP,齋藤 智裕,2.89,0.20,3.8,4,,IP,5,,IP,5,,IP,転,,IP,4,,IP,5,,IP,4,,IP,3,,IP,6,,IP,6,6,IP,福田 宗平,4.20,0.13,3.5,4,5,IP,3,,IP,5,,IP,1,5,IP,5,,IP,6,,IP,4,,G3,6,,G3,5,,G3,1,,IP
