レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202605310101,2026-05-31,01,01R,野田部 宏子,6.60,0.16,3.1,5,,IP,3,,IP,4,,IP,1,,IP,4,,IP,1,,IP,2,,IP,1,,IP,5,,IP,1,,IP,入澤 友治,5.00,0.18,3.2,4,,IP,4,,IP,2,,IP,2,,IP,6,3,IP,6,,IP,3,,IP,5,,IP,1,,IP,3,,IP,大澤 風葵,7.67,0.14,2.8,6,4,IP,1,,IP,1,,IP,2,,IP,不,,IP,2,,IP,2,,IP,1,,IP,3,,IP,3,,IP,折下 寛法,4.80,0.13,1.9,3,,IP,3,,IP,5,,IP,3,,IP,2,,IP,4,,G3,5,,IP,5,,IP,3,,IP,3,3,G3,谷島 咲希,1.00,0.20,4.5,6,6,IP,6,6,IP,,,,,,,,,,,,,,,,,,,,,,,,IP,渡邉 俊介,6.20,0.17,3.9,2,,IP,4,,IP,1,,IP,3,,IP,3,5,IP,3,,IP,2,,IP,4,,IP,2,,IP,5,,IP
202605310102,2026-05-31,01,02R,川添 英正,8.00,0.18,4.3,4,,IP,1,,IP,1,,IP,1,,IP,3,,G3,2,,IP,5,,IP,1,,IP,1,,IP,1,,IP,小山 勉,7.60,0.16,3.1,2,,IP,2,,IP,2,,IP,3,,IP,1,,IP,2,3,IP,2,,IP,1,,IP,4,,IP,3,,IP,松井 賢治,7.00,0.15,3.5,2,,IP,4,,IP,4,,IP,1,,IP,2,,IP,2,,IP,3,,IP,3,,IP,2,,IP,2,4,IP,原 加央理,6.80,0.14,2.0,2,,IP,5,,IP,1,,G3,5,,G3,3,,G3,1,,IP,3,3,IP,2,,IP,3,,IP,1,,IP,塚越 陸斗,1.30,0.26,4.4,6,6,IP,5,6,IP,6,6,IP,5,6,IP,5,6,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,杉村 賢也,1.50,0.24,4.8,6,5,IP,5,4,IP,5,,IP,6,,IP,5,,IP,F,,IP,6,,IP,F,,IP,5,,IP,4,,IP
202605310103,2026-05-31,01,03R,佐竹 友樹,3.90,0.20,3.6,5,,IP,6,,IP,5,,IP,5,,IP,6,,IP,4,,IP,3,,IP,1,,IP,6,,IP,1,,IP,上田 健太,7.90,0.14,3.2,1,,IP,1,,IP,2,,IP,2,,IP,6,,G3,3,,IP,1,,IP,2,,IP,2,,IP,1,,IP,木幡 純也,5.40,0.16,3.5,5,,IP,4,4,IP,4,,IP,2,,IP,4,,IP,3,,IP,2,,IP,4,,IP,1,,IP,5,,IP,中辻 博訓,5.20,0.14,2.9,4,,IP,4,,IP,2,,IP,4,,IP,3,,IP,4,,IP,3,,IP,3,,IP,5,,IP,2,,IP,石田 政吾,2.70,0.18,3.4,3,,IP,6,,IP,4,6,IP,6,,IP,6,,IP,6,,IP,6,,IP,2,,IP,5,,IP,5,,IP,倉尾 大介,4.10,0.20,4.3,4,,IP,5,,IP,6,,IP,3,,IP,4,,IP,3,,IP,5,,IP,2,,IP,3,,IP,5,,IP
202605310104,2026-05-31,01,04R,深川 和仁,7.30,0.19,4.2,2,,IP,6,,IP,1,,IP,1,,IP,1,,IP,5,,G3,1,,IP,1,,IP,1,,IP,5,,IP,杉山 正樹,6.10,0.17,4.1,3,,IP,3,,IP,2,,IP,3,3,G1,6,,IP,4,4,IP,3,,G1,2,,G3,2,,G3,3,,IP,庄司 樹良々,5.60,0.12,2.0,4,,IP,4,,IP,1,,IP,3,,IP,5,,IP,4,,IP,4,,IP,3,,IP,3,,IP,1,,IP,野口 勝弘,6.90,0.14,2.5,5,,IP,3,,IP,1,,IP,3,,IP,6,,IP,1,,IP,2,,IP,1,,IP,1,,IP,3,5,IP,中曽 瑠華,2.50,0.22,3.7,5,,IP,5,,IP,6,6,IP,5,,IP,6,,IP,6,,IP,4,6,IP,4,4,IP,4,,G3,4,,G3,中岡 健人,3.90,0.18,4.4,6,,IP,5,,IP,3,,IP,3,,IP,1,,IP,5,,IP,6,,IP,6,,IP,4,,IP,4,,IP
202605310105,2026-05-31,01,05R,森 智也,8.10,0.14,2.9,1,,G3,2,2,IP,2,,IP,1,,IP,2,,IP,1,,IP,1,,IP,6,,IP,3,,IP,1,,IP,中村 尊,6.20,0.17,3.7,3,,IP,4,,IP,4,,IP,3,,IP,5,,IP,3,,IP,2,,IP,2,,IP,1,,IP,2,,IP,亀山 雅幸,7.20,0.15,2.7,2,,IP,2,,IP,6,,IP,6,4,IP,2,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,鈴木 柊介,3.90,0.13,2.2,6,,IP,4,,IP,6,,IP,5,5,IP,5,6,IP,2,,IP,4,,IP,6,,IP,1,5,IP,3,,IP,占部 一真,3.40,0.17,3.3,5,,IP,2,,IP,6,,IP,2,,IP,3,,IP,6,,IP,4,4,IP,6,,IP,6,,IP,5,,IP,吉村 誠,4.30,0.11,2.1,2,,IP,4,,IP,6,,IP,F,,IP,5,,IP,5,,IP,3,,IP,4,,IP,2,,IP,2,5,IP
202605310106,2026-05-31,01,06R,梶野 学志,9.40,0.10,1.8,1,,IP,1,,IP,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,宮武 英司,3.70,0.18,3.2,4,,IP,6,,IP,5,,IP,5,,IP,2,,IP,5,,IP,2,,IP,3,,IP,4,,IP,F,,IP,本吉 正樹,5.40,0.20,3.2,2,,IP,5,,IP,3,,IP,3,,IP,1,,IP,4,,IP,4,,IP,1,,IP,5,,IP,5,,IP,本田 愛,4.10,0.21,3.7,1,,IP,2,,IP,2,5,IP,5,,IP,6,,IP,6,,IP,5,6,IP,3,6,IP,5,5,IP,6,5,IP,久保原 秀人,2.20,0.22,4.9,6,6,IP,5,,IP,5,6,IP,6,6,IP,6,,IP,4,,IP,3,,IP,6,,IP,5,,IP,5,,IP,原 加央理,2.60,0.17,3.6,6,,IP,5,,G3,5,,IP,5,,IP,3,,IP,4,,IP,4,,IP,5,,G3,6,,G3,5,,IP
202605310107,2026-05-31,01,07R,宮崎 奨,7.60,0.16,2.4,3,,IP,1,,IP,2,,IP,5,,G3,1,,IP,2,,IP,1,,IP,1,,IP,4,,IP,2,,G3,市川 美宏,3.30,0.19,4.1,6,,IP,5,3,IP,6,,IP,4,,IP,5,,IP,3,,IP,4,,IP,6,,IP,3,,IP,3,,IP,前田 将太,6.20,0.17,4.6,2,,G1,4,,IP,3,,IP,3,5,IP,5,,IP,4,,IP,6,,G2,2,,G1,1,,IP,2,,IP,田邉 亮蔵,4.00,0.18,3.2,5,,IP,5,,IP,5,,IP,4,,IP,5,,IP,2,,IP,2,,IP,3,,IP,4,,IP,5,,IP,折下 寛法,4.90,0.15,2.7,5,,IP,4,6,IP,4,,IP,4,,G3,6,,G3,1,,IP,2,,IP,1,,IP,4,,IP,5,,G3,塚越 陸斗,1.10,0.20,3.6,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP
202605310108,2026-05-31,01,08R,松井 賢治,9.00,0.17,3.6,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,2,,IP,1,,IP,3,,IP,1,,IP,2,,IP,小松 卓司,6.20,0.15,3.0,3,,IP,2,,IP,3,,IP,3,,IP,3,,IP,5,,IP,3,,IP,1,,IP,2,,IP,4,,IP,増本 杏珠,3.00,0.18,3.9,5,,IP,F,,IP,5,6,IP,6,,IP,5,,IP,3,4,IP,2,,IP,3,,IP,6,,IP,5,,IP,木幡 純也,4.60,0.22,4.4,2,2,IP,2,,IP,4,,IP,5,,IP,4,,IP,5,,IP,3,,IP,3,,IP,5,,IP,4,,IP,野口 勝弘,5.70,0.16,2.8,3,,IP,3,,IP,2,,IP,1,4,IP,2,,IP,4,,IP,3,,G3,5,,G3,3,,IP,6,,IP,谷島 咲希,1.38,0.22,4.5,5,,IP,6,,IP,5,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,,,,,,IP
202605310109,2026-05-31,01,09R,庄司 樹良々,8.20,0.14,2.3,1,,IP,1,,IP,1,,IP,1,,IP,F,,IP,1,,IP,2,,IP,2,,IP,3,,IP,1,,IP,吉村 誠,7.90,0.14,2.7,2,,IP,2,,IP,1,,IP,5,,IP,2,,IP,2,,G3,2,,G3,2,,G1,1,,IP,2,,IP,冨名腰 桃奈,5.20,0.15,3.0,6,,IP,1,,IP,2,,G3,5,,G3,3,,G3,3,,IP,4,,IP,6,,IP,2,,IP,3,,IP,倉尾 大介,4.00,0.16,2.4,3,,IP,5,,IP,3,,IP,4,,IP,5,,IP,2,,IP,5,,IP,5,,IP,5,,IP,3,,IP,西田 和加,1.30,0.17,3.3,F,,IP,4,6,IP,6,,IP,転,,G3,6,,G3,6,6,IP,5,,IP,6,,IP,5,,IP,6,,IP,入澤 友治,2.60,0.16,4.3,5,,IP,6,,IP,4,,IP,2,,IP,6,,IP,6,,IP,5,,IP,4,,IP,6,5,IP,5,,IP
202605310110,2026-05-31,01,10R,鈴谷 一平,8.60,0.12,2.5,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,転,,IP,1,,IP,1,,IP,2,,IP,梶野 学志,6.10,0.19,3.1,2,,IP,2,,IP,5,,IP,2,,IP,2,,IP,3,,IP,3,,IP,2,,IP,3,,IP,6,,IP,深川 和仁,6.10,0.16,3.6,2,,IP,1,,IP,5,,IP,1,,IP,3,,IP,2,,IP,6,,G3,1,,IP,5,,IP,4,,IP,大澤 風葵,8.40,0.14,2.0,1,,IP,1,,IP,2,2,IP,5,,IP,2,,IP,1,,IP,1,,IP,1,3,IP,2,,IP,2,3,IP,門間 雄大,4.22,0.18,3.2,5,,IP,4,,IP,3,,IP,3,,IP,5,,IP,3,,IP,欠,,IP,6,,IP,2,,IP,6,,IP,上田 健太,2.40,0.22,4.0,6,,IP,6,,IP,6,,IP,5,,IP,4,,G3,4,,G3,5,,IP,4,,IP,5,,IP,6,5,IP
