レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202605080401,2026-05-08,04,01R,村田 敦,4.10,0.17,3.2,3,,IP,4,,IP,3,,IP,2,,IP,6,,IP,5,2,IP,3,,IP,3,,IP,6,,IP,6,,IP,深水 慎一郎,4.40,0.18,3.6,5,,IP,3,,IP,6,,IP,6,,IP,1,3,IP,4,,IP,2,,IP,4,,IP,3,,IP,5,,IP,小川 知行,4.50,0.13,3.3,6,,IP,5,2,IP,3,,IP,5,,IP,6,,IP,1,,IP,4,,IP,6,,IP,1,4,IP,2,,IP,高橋 英之,4.90,0.16,2.4,3,,IP,6,,IP,5,,IP,1,,IP,5,,IP,2,,IP,4,,IP,3,,IP,3,,IP,4,,IP,村田 修次,6.20,0.12,3.2,1,,IP,1,,IP,3,,IP,2,,IP,6,,IP,2,,IP,3,,IP,2,,IP,6,,IP,4,,IP,石村 日奈那,1.89,0.17,4.0,6,5,IP,6,,IP,6,,IP,転,5,IP,6,,IP,5,,IP,6,,IP,3,,IP,5,,IP,5,,IP
202605080402,2026-05-08,04,02R,山田 竜一,8.30,0.15,2.1,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,4,,IP,6,2,IP,1,,IP,1,,IP,1,,IP,佐藤 ほのか,3.70,0.16,3.3,4,,IP,6,,IP,5,,G3,5,,G3,4,,IP,4,,IP,4,,IP,3,,IP,4,,IP,3,,IP,鈴木 猛,5.20,0.17,3.3,5,,IP,3,,IP,4,,IP,4,,IP,2,,IP,2,,IP,1,,IP,3,,IP,5,,IP,5,,IP,長畑 友輔,4.60,0.14,2.7,5,,IP,1,,IP,3,5,IP,4,,IP,5,,IP,3,,IP,6,,IP,4,,IP,6,,IP,1,5,IP,庄司 樹良々,4.60,0.13,2.2,5,,IP,3,,IP,2,,IP,5,,IP,4,4,IP,6,6,IP,1,,IP,2,,IP,6,,IP,4,,IP,藤井 太雅,2.50,0.30,5.9,4,,IP,6,,IP,3,,IP,5,,IP,5,,IP,5,,IP,5,,IP,4,,IP,6,,IP,6,,IP
202605080403,2026-05-08,04,03R,大澤 真菜,7.50,0.15,1.8,2,,IP,2,,IP,2,,IP,1,,IP,5,,G3,1,,G3,2,,G3,1,,IP,1,,IP,6,2,IP,小倉 康典,5.20,0.16,3.6,3,,IP,4,,IP,6,,IP,4,,IP,3,,IP,3,3,IP,1,,IP,6,,IP,2,,IP,3,,IP,櫻井 優,5.70,0.19,2.7,3,,IP,5,,IP,4,,IP,3,,IP,1,,IP,6,,IP,5,4,IP,3,,IP,1,,IP,1,,IP,渡邉 睦広,4.00,0.14,2.5,4,,IP,5,,IP,5,,IP,1,,IP,5,,IP,3,,IP,6,,IP,4,,IP,2,,IP,6,,G3,木村 浩士,3.70,0.18,3.4,1,,IP,5,,IP,5,,IP,5,6,IP,5,,IP,3,,IP,6,,IP,3,,IP,5,,IP,4,,IP,西舘 健,3.30,0.16,4.2,6,,IP,3,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,2,,IP,5,,IP,2,,IP
202605080404,2026-05-08,04,04R,田村 美和,4.70,0.20,3.6,3,,IP,5,,G3,4,,IP,1,,IP,3,,IP,5,,IP,2,,IP,4,,G3,6,,G3,4,,G3,松本 浩貴,4.50,0.16,4.2,6,,IP,6,,IP,2,,IP,4,,IP,4,,IP,4,,IP,6,,IP,3,,IP,2,,IP,2,,IP,三浦 敬太,5.50,0.19,4.0,4,,IP,F,4,IP,1,,IP,6,,IP,1,,IP,1,,IP,5,,IP,4,5,IP,3,,IP,2,,IP,島崎 丈一朗,3.40,0.18,3.3,3,,IP,5,,IP,6,,IP,2,,IP,3,,IP,5,,IP,6,,IP,3,,IP,6,,IP,6,,IP,金田 諭,6.00,0.20,3.3,2,,IP,3,,IP,5,4,IP,3,,IP,1,4,IP,3,,IP,3,,IP,1,4,IP,4,,IP,5,,IP,中澤 宏奈,2.00,0.15,3.6,4,,IP,6,,IP,6,,IP,6,,IP,4,,IP,転,5,IP,5,,IP,6,,G3,5,,G3,5,,IP
202605080405,2026-05-08,04,05R,深水 慎一郎,7.50,0.17,3.4,1,,IP,1,,IP,1,,IP,6,,IP,1,,IP,1,,IP,4,,IP,4,,IP,2,,IP,2,,IP,阿波 勝哉,4.30,0.18,4.1,4,,IP,2,,IP,2,,IP,2,,IP,5,,IP,5,,IP,6,,IP,5,,IP,4,3,IP,4,,IP,小澤 和也,4.60,0.18,2.5,6,,IP,4,,IP,4,,IP,6,,IP,3,,IP,4,,IP,5,,IP,2,,IP,1,,IP,3,,IP,渡邉 真奈美,5.10,0.17,2.3,2,,IP,4,,G3,3,,G3,5,,IP,4,,IP,3,,IP,4,,IP,1,,G3,3,,IP,6,,G3,齊藤 仁,4.20,0.17,4.0,5,,IP,3,6,G1,5,,IP,5,,G3,4,,G1,5,,G1,5,,G1,2,,G1,3,,IP,6,,IP,入澤 友治,2.40,0.18,3.7,6,,IP,6,,IP,5,,IP,4,,IP,6,5,IP,5,,IP,3,,IP,5,5,IP,4,,IP,6,,IP
202605080406,2026-05-08,04,06R,佐藤 ほのか,4.67,0.16,2.7,6,,IP,5,,IP,6,,G3,1,,IP,5,,IP,2,,IP,3,,IP,転,,G3,5,,G3,1,,IP,小川 知行,4.70,0.13,2.8,5,,IP,1,,IP,6,,IP,4,,IP,3,,IP,6,,IP,3,,IP,2,,IP,2,,IP,6,,IP,永井 聖美,5.20,0.12,2.7,4,,IP,3,,IP,3,,IP,3,,IP,2,,IP,4,,IP,4,,IP,2,,IP,転,,G3,3,,G3,一瀬 明,5.22,0.19,4.2,2,,IP,2,,IP,1,5,IP,3,,IP,欠,,IP,6,,IP,4,,IP,5,,IP,3,,IP,5,,IP,山田 竜一,3.50,0.14,3.0,5,,IP,5,,IP,5,,IP,4,,IP,3,4,IP,5,,IP,5,,IP,3,,IP,6,4,IP,2,4,IP,芦澤 望,3.40,0.15,2.3,4,,IP,欠,,IP,6,,IP,4,,IP,5,,IP,2,,IP,6,,IP,5,,IP,2,5,IP,4,,IP
202605080407,2026-05-08,04,07R,庄司 樹良々,7.40,0.12,2.1,1,,IP,F,,IP,1,,IP,2,,IP,2,,IP,3,,IP,1,,IP,1,,IP,2,,IP,4,,IP,山崎 善庸,4.40,0.18,4.7,1,,IP,5,,IP,5,,IP,6,,IP,2,,IP,5,,IP,2,,IP,2,,IP,5,,IP,6,,IP,小倉 康典,4.70,0.14,2.0,2,,IP,2,,IP,2,,IP,6,,IP,6,4,IP,5,,IP,4,,IP,2,,IP,6,,IP,3,,IP,大澤 真菜,3.70,0.21,4.2,6,,IP,1,,IP,4,,IP,4,,IP,5,,G3,4,,G3,6,,G3,5,,G3,6,,G3,2,,IP,石村 日奈那,1.80,0.17,3.6,6,,IP,5,,IP,6,,IP,4,,IP,5,,IP,5,,IP,5,,IP,5,,IP,6,,IP,6,,IP,栗原 直也,3.20,0.24,4.7,4,,IP,6,,IP,3,,IP,4,,IP,4,,IP,4,,IP,6,,IP,5,,IP,4,,IP,5,,IP
202605080408,2026-05-08,04,08R,鈴木 猛,7.60,0.17,3.5,2,,IP,1,,IP,5,,IP,2,,IP,4,,IP,1,,IP,1,,IP,3,,IP,2,,IP,1,,IP,西舘 健,7.10,0.12,2.8,2,,IP,2,,IP,2,,IP,6,,IP,2,,IP,2,,IP,4,,IP,1,,IP,2,,IP,2,,IP,村田 敦,2.70,0.15,2.7,5,,IP,6,,IP,3,,IP,3,,IP,5,,IP,6,,IP,5,6,IP,4,,IP,5,,IP,6,4,IP,三浦 敬太,6.10,0.15,3.9,6,,IP,1,,IP,1,,IP,4,,IP,3,,IP,3,,IP,2,,IP,2,,IP,5,,IP,3,,IP,藤井 太雅,2.20,0.19,3.9,6,,IP,3,,IP,6,,IP,5,,IP,F,,IP,6,6,IP,4,,IP,4,,IP,6,,IP,5,,IP,川尻 泰輔,4.30,0.15,3.1,5,,IP,5,,IP,2,,IP,4,,IP,4,,IP,3,5,IP,2,,G3,3,,IP,6,,IP,5,,IP
202605080409,2026-05-08,04,09R,村田 修次,7.80,0.15,1.7,5,,IP,1,,IP,3,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,2,,IP,3,,IP,田村 美和,3.50,0.18,4.2,5,,IP,2,3,G3,5,,G3,6,,IP,5,,IP,5,,IP,4,,IP,2,,G3,4,,G3,5,,G3,松本 浩貴,5.10,0.18,3.7,4,,IP,4,,IP,2,,IP,2,,IP,4,,IP,3,,IP,5,6,IP,4,,IP,6,,IP,1,4,IP,小澤 和也,3.90,0.13,2.6,5,,IP,4,,IP,5,,IP,5,5,IP,6,,IP,5,,IP,5,,IP,2,,IP,3,,IP,1,,IP,梶野 学志,3.40,0.17,4.2,4,,IP,6,,IP,3,,IP,3,,IP,6,,IP,6,,IP,4,,IP,5,,IP,6,,IP,2,,IP,相原 利章,3.80,0.10,1.5,4,,IP,3,,IP,5,,IP,4,,IP,3,,IP,6,,IP,3,,IP,3,,IP,6,,IP,5,,IP
202605080410,2026-05-08,04,10R,金田 諭,8.60,0.15,2.2,2,,IP,1,,IP,1,,IP,4,,IP,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,一瀬 明,6.78,0.17,4.0,2,,IP,2,,IP,3,,IP,6,,IP,4,,IP,2,,IP,転,,IP,1,,IP,2,,IP,2,,IP,長畑 友輔,4.00,0.14,2.2,4,,IP,3,,IP,1,,IP,4,,IP,6,,IP,2,,IP,6,,IP,5,,IP,5,,IP,5,,IP,櫻井 優,4.90,0.13,2.8,4,5,IP,6,,IP,5,,IP,2,,IP,3,,IP,3,,IP,4,,IP,2,,IP,2,,IP,5,,IP,阿波 勝哉,4.22,0.23,4.6,エ,,IP,4,,IP,4,6,IP,3,,IP,6,,IP,4,,IP,6,6,IP,2,,IP,4,,IP,3,,IP,高橋 英之,3.80,0.16,4.7,4,,IP,4,,IP,4,,IP,5,,IP,2,,IP,5,5,IP,4,,IP,5,,IP,3,5,IP,5,,IP
