レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202601210101,2026-01-21,01,01R,堤 昇,6.30,0.15,2.7,2,,IP,4,,IP,3,,IP,5,,IP,2,,IP,1,,IP,4,,G3,1,,IP,1,,IP,6,,IP,崎 利仁,5.00,0.19,3.4,3,,IP,3,,IP,5,,IP,2,,IP,4,,IP,4,,IP,3,,IP,3,,IP,3,,G3,5,,G3,山ノ内 雅人,7.60,0.15,2.1,4,,IP,1,,IP,1,,IP,3,,IP,2,,IP,1,,IP,2,,IP,2,,IP,4,,IP,2,,IP,石渡 翔一郎,3.60,0.22,4.2,2,,IP,1,,IP,5,,IP,5,,IP,6,,IP,3,,IP,5,,IP,5,,IP,6,,IP,5,,IP,荒川 健太,5.80,0.19,4.0,3,,IP,2,3,IP,3,,IP,3,,IP,5,,IP,1,,IP,4,,IP,3,,IP,3,,IP,4,,IP,田中 孝明,2.80,0.26,5.5,5,,IP,6,,IP,6,,IP,5,,IP,4,,IP,4,,IP,4,,IP,5,,IP,3,,IP,5,,IP
202601210102,2026-01-21,01,02R,笠 雅雄,5.90,0.16,2.3,1,,IP,2,,IP,3,,IP,1,,IP,6,,IP,3,,IP,5,,IP,5,,IP,3,,IP,2,,IP,渡辺 豊,5.70,0.19,4.6,2,,IP,5,,IP,2,,IP,2,,IP,3,,IP,6,,IP,3,,IP,2,,IP,3,,IP,4,,IP,三好 勇人,5.80,0.16,3.1,3,,IP,4,4,IP,2,,IP,3,,IP,4,,IP,2,,IP,2,,IP,5,,IP,3,,IP,3,,IP,小野 信樹,3.30,0.15,2.3,3,5,IP,6,,IP,6,,IP,3,,IP,5,,IP,5,,IP,6,,IP,2,,IP,4,,IP,5,3,IP,沼田 大都,4.00,0.21,4.7,4,,IP,2,,IP,6,6,IP,3,,IP,6,,IP,4,,IP,5,,IP,2,,IP,5,,IP,4,,IP,竹間 隆晟,4.00,0.15,4.3,4,,IP,4,,IP,5,,IP,5,,IP,1,,IP,6,,IP,4,,IP,4,,IP,6,,IP,3,,IP
202601210103,2026-01-21,01,03R,中北 将史,8.40,0.13,2.5,1,,IP,2,,IP,1,,IP,3,,IP,2,,IP,5,,IP,1,,IP,1,,IP,1,,IP,1,,IP,藤原 碧生,6.00,0.16,4.0,2,,G1,欠,,G3,4,,G1,2,,IP,1,,IP,3,,G1,4,,IP,6,,IP,1,,IP,4,,IP,羽野 諒,5.80,0.16,3.6,4,,IP,2,,IP,5,,IP,2,,IP,2,,IP,4,,IP,3,,IP,5,,IP,2,,IP,2,,IP,幸野 史明,3.90,0.16,3.6,6,,IP,1,6,IP,4,,IP,6,,IP,2,,IP,4,,IP,4,5,IP,6,5,IP,5,,IP,4,3,IP,宮内 直哉,2.40,0.21,4.5,6,,IP,6,,G3,5,,G3,2,,IP,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,3,,IP,川原 正明,2.90,0.15,3.1,6,,IP,3,5,IP,6,,IP,4,,IP,4,5,IP,4,4,IP,5,,IP,6,,IP,4,,IP,5,,IP
202601210104,2026-01-21,01,04R,佐藤 大騎,6.30,0.18,3.5,5,,IP,1,,G3,4,,IP,1,,IP,5,,IP,6,,G3,4,,IP,1,,IP,1,,IP,1,,IP,安東 幸治,6.20,0.16,3.3,4,,IP,4,,IP,2,,IP,2,,IP,2,,IP,5,,IP,1,,IP,2,,IP,3,,IP,4,,IP,伏田 裕隆,5.50,0.16,3.5,3,5,IP,6,6,IP,1,5,IP,4,6,IP,4,,IP,4,,IP,2,,G3,1,,G3,4,,IP,4,,IP,田中 勇輔,4.50,0.14,2.7,5,,IP,5,,IP,6,,IP,1,,IP,2,,IP,4,,IP,3,,IP,4,,G3,3,,IP,5,,IP,草川 壮良,2.20,0.16,3.9,5,,IP,6,,IP,5,,IP,4,,IP,4,,IP,6,,IP,6,,IP,6,,IP,4,6,IP,5,6,IP,寺田 祥,4.60,0.13,2.6,4,,G1,4,4,IP,6,,G1,3,,IP,6,,G1,3,,G1,3,,G1,4,5,G1,5,4,IP,3,5,IP
202601210105,2026-01-21,01,05R,桑原 将光,7.90,0.17,3.0,1,,IP,1,,IP,6,,IP,4,2,IP,1,,IP,1,,IP,1,,G3,4,,IP,1,,IP,1,,IP,橋口 真樹,2.90,0.21,3.3,5,,IP,3,,IP,2,,IP,5,,IP,5,,IP,6,,IP,5,,IP,6,,G3,4,,IP,6,,IP,田中 孝明,4.10,0.16,3.7,5,,IP,4,,IP,2,,IP,3,,IP,5,,IP,3,,IP,5,,IP,2,,IP,5,,IP,6,,IP,小林 一樹,4.30,0.14,2.6,2,,IP,4,,IP,3,,IP,6,,IP,4,,IP,3,,IP,4,,IP,3,,IP,5,,G2,6,,IP,近江 翔吾,5.20,0.16,2.6,2,,IP,2,,IP,4,,IP,5,6,IP,3,,IP,4,,IP,6,,G1,2,,IP,2,,IP,5,,IP,木下 翔太,5.20,0.18,4.0,2,5,IP,2,,IP,3,5,IP,3,,IP,2,,IP,5,,G1,5,5,IP,4,,IP,4,,G1,6,,G1
202601210106,2026-01-21,01,06R,服部 幸男,9.90,0.13,2.4,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,G3,1,,G3,小野 信樹,3.70,0.16,3.0,2,,IP,4,,IP,3,,IP,6,,IP,5,,IP,6,,IP,5,,IP,4,,IP,2,,IP,6,,IP,岡田 憲行,5.40,0.18,2.9,2,,IP,3,,IP,3,,IP,3,,IP,4,,IP,4,,IP,3,,IP,4,,IP,5,,IP,2,4,IP,崎 利仁,4.10,0.19,2.8,5,,IP,5,,IP,3,,IP,2,,IP,6,,IP,6,,IP,4,,IP,3,,IP,6,,IP,1,,G3,早川 颯太,1.20,0.20,4.0,6,,IP,5,,IP,6,,IP,転,,IP,5,6,IP,6,6,IP,5,,IP,6,,IP,6,,IP,6,6,IP,森 照夫,2.50,0.13,2.5,6,,IP,5,,IP,3,,IP,6,,IP,6,,G3,3,,G3,6,,IP,5,,IP,6,,IP,4,,IP
202601210107,2026-01-21,01,07R,大場 敏,8.40,0.16,2.8,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,5,,IP,2,,IP,2,2,G3,吉田 一心,6.80,0.11,3.2,5,,IP,2,,IP,2,,IP,4,,IP,1,,IP,3,,IP,2,,IP,2,,IP,4,,IP,1,,IP,椎名 豊,6.80,0.14,3.8,5,,G1,2,,G1,3,,IP,3,4,IP,4,4,IP,2,,G1,1,,IP,6,6,G1,1,,G2,2,,IP,渡辺 豊,4.40,0.19,4.4,6,,IP,4,,IP,3,,IP,1,,IP,3,,IP,3,,IP,6,,IP,5,,IP,4,,IP,4,,IP,齋藤 智裕,3.10,0.14,2.3,6,6,IP,2,,IP,4,,IP,5,,IP,5,,IP,6,,IP,6,,IP,5,,IP,5,,IP,2,,IP,幸野 史明,3.40,0.18,2.7,6,,IP,5,,IP,6,,IP,3,,IP,2,5,IP,5,,IP,2,,IP,6,,IP,4,5,IP,6,,IP
202601210108,2026-01-21,01,08R,三好 勇人,9.20,0.14,2.2,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,3,,IP,1,,IP,橋本 久和,5.78,0.18,4.6,1,1,IP,4,,IP,2,,IP,3,,IP,2,,IP,5,,IP,4,,IP,欠,,IP,2,,IP,5,,IP,堤 昇,6.40,0.15,2.5,2,,IP,2,,IP,4,,IP,3,,IP,3,,IP,2,,IP,5,,IP,2,,G3,3,,G3,2,,IP,大谷 健太,4.20,0.18,2.6,5,3,IP,4,,IP,4,,IP,4,,IP,6,,IP,1,,IP,5,6,IP,1,,IP,4,5,IP,6,,IP,池永 太,5.10,0.11,1.8,6,,G1,5,,G1,妨,,IP,1,,IP,2,,IP,4,,IP,5,,IP,3,,IP,1,,IP,4,,IP,木下 虎之輔,1.40,0.22,4.1,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,落,,IP,5,,IP,5,5,IP,4,,IP
202601210109,2026-01-21,01,09R,山ノ内 雅人,8.20,0.14,2.2,1,,IP,3,,IP,2,,IP,2,,IP,1,,IP,2,,IP,2,,IP,3,2,IP,1,,IP,2,,IP,小林 一樹,5.20,0.14,2.2,3,,IP,3,,IP,5,,IP,2,,IP,2,3,IP,4,,IP,4,,IP,5,,IP,1,,IP,5,4,IP,佐藤 大騎,4.00,0.20,3.0,4,,IP,2,,IP,3,4,G3,4,,G3,5,,IP,3,,IP,5,,IP,F,,IP,3,,IP,5,,G3,沼田 大都,4.80,0.25,4.7,3,,IP,5,,IP,5,6,IP,2,,IP,4,,IP,5,,IP,3,,IP,3,,IP,2,,IP,4,,IP,松村 康太,5.00,0.16,3.3,3,,IP,4,,IP,3,,IP,4,,IP,3,,IP,3,,IP,4,,IP,3,,IP,5,,IP,3,,IP,杉村 賢也,3.67,0.21,3.9,4,5,IP,欠,,IP,5,,IP,4,,IP,4,,IP,6,,IP,3,,IP,4,5,IP,4,3,IP,4,,IP
202601210110,2026-01-21,01,10R,荒川 健太,9.40,0.13,3.0,1,,IP,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,竹間 隆晟,5.70,0.16,3.5,4,,IP,2,,IP,3,3,IP,6,,IP,3,,IP,1,,IP,4,,IP,4,3,IP,3,,IP,2,,IP,山田 晃大,5.60,0.12,2.1,1,,IP,2,,IP,2,,IP,4,,IP,3,,IP,5,,IP,転,,IP,3,,IP,2,,IP,4,,IP,杉山 喜一,4.40,0.13,2.9,5,,IP,3,,IP,4,,IP,6,,IP,6,,IP,3,3,IP,4,3,IP,2,,IP,3,,IP,3,,IP,羽野 諒,4.10,0.13,2.5,5,,IP,6,,IP,4,,IP,3,,IP,5,,IP,2,,IP,4,,IP,3,,IP,3,,IP,5,,IP,伏田 裕隆,4.60,0.18,3.9,1,,IP,3,,IP,3,,IP,6,,IP,5,,IP,2,,IP,3,,IP,4,,G3,6,,G3,5,,IP
