date,jcd,rno,source_type,snapshot_type,source_url,odds_mapping_version,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-07-14,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260714&jcd=01&rno=1,official_table_v2,20.8,9.5,70.0,24.3,51.9,68.2,230.3,140.6,15.5,59.5,159.9,34.9,231.9,603.0,395.8,497.6,74.1,217.6,95.8,470.2,23.3,8.9,74.3,17.9,47.1,39.3,219.0,71.9,13.2,27.1,88.7,15.6,240.0,423.6,254.3,283.1,59.7,107.7,40.7,258.8,188.4,263.5,490.4,439.9,158.6,125.3,548.2,215.8,239.5,153.0,931.9,271.9,1250.0,899.2,1507.0,1366.0,688.0,461.7,554.1,1601.0,36.2,116.7,212.2,58.4,29.5,67.6,138.3,26.3,255.0,164.8,688.0,220.9,340.5,298.8,539.5,272.6,55.4,36.0,148.7,236.2,455.6,1206.0,657.1,697.3,436.2,883.7,606.5,585.7,1385.0,732.2,794.6,1464.0,868.7,765.0,1708.0,931.9,1102.0,958.0,1423.0,1331.0,178.5,536.7,266.2,883.7,157.7,320.3,116.4,636.7,702.1,517.7,640.7,1250.0,223.3,118.7,397.3,517.7,1423.0,985.7,1680.0,1046.0
2026-07-14,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260714&jcd=01&rno=2,official_table_v2,31.4,109.0,42.3,204.7,21.2,49.1,15.3,121.0,198.1,123.6,195.8,443.8,43.8,26.2,127.9,155.2,518.8,466.9,670.8,537.9,41.5,172.4,52.4,245.7,47.8,106.0,32.3,199.5,302.4,206.6,191.3,401.1,66.3,43.9,170.1,199.1,716.1,738.7,762.9,648.5,36.7,53.7,14.5,110.7,42.4,55.5,19.5,104.5,78.1,75.8,37.3,123.0,13.3,16.3,27.7,30.5,398.3,429.1,370.5,179.5,419.8,352.6,376.5,794.0,452.4,339.3,391.7,601.7,267.7,254.8,135.2,387.8,306.3,324.2,168.1,352.6,1144.0,1061.0,1155.0,762.9,53.9,33.4,143.5,103.8,75.0,42.3,188.8,147.0,28.7,30.7,65.4,60.2,243.1,201.9,120.2,208.8,190.4,187.3,137.0,340.3,1255.0,2122.0,2047.0,1496.0,1795.0,1535.0,1945.0,1373.0,1978.0,1667.0,1852.0,748.2,2047.0,1496.0,2244.0,1535.0,964.7,1228.0,799.5,1357.0
2026-07-14,01,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260714&jcd=01&rno=3,official_table_v2,15.3,22.4,43.6,137.3,13.3,11.6,19.5,73.9,30.6,22.9,48.4,114.4,86.6,50.6,85.4,162.2,399.8,308.0,364.2,387.5,46.1,60.6,133.2,247.4,64.9,51.4,91.8,185.0,98.4,73.1,147.6,215.2,206.2,161.3,200.9,334.4,588.3,488.2,577.9,624.2,31.9,22.4,33.5,100.2,52.9,37.4,62.8,146.9,27.6,33.3,34.0,65.3,52.9,67.6,51.6,96.1,375.9,327.7,210.5,273.9,103.6,77.8,134.9,228.4,124.0,90.8,158.3,216.3,72.8,73.3,84.8,133.0,137.2,150.0,122.0,161.3,354.0,318.2,287.9,324.5,182.3,96.5,172.8,226.8,248.1,173.8,292.0,393.1,89.5,125.4,119.0,216.6,219.2,271.6,186.9,274.8,399.8,467.3,368.3,494.1,1090.0,1500.0,1159.0,1500.0,1374.0,1062.0,1473.0,1703.0,1329.0,1168.0,918.8,1329.0,1062.0,1386.0,1120.0,1298.0,1298.0,1924.0,1239.0,1329.0
2026-07-14,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260714&jcd=01&rno=4,official_table_v2,37.2,18.0,82.7,131.5,56.7,43.0,153.7,223.6,15.5,36.7,49.9,77.6,192.3,272.1,150.6,299.3,486.7,575.1,350.5,691.0,64.8,29.3,126.6,179.7,105.7,59.7,211.4,322.9,27.7,48.0,57.0,74.7,224.2,262.8,137.5,310.9,457.5,619.6,239.2,492.4,99.7,63.8,186.7,258.7,126.7,48.4,166.4,226.3,61.6,37.0,55.2,74.9,269.5,200.6,117.0,292.0,556.0,470.3,257.9,589.2,15.7,45.3,34.5,56.1,18.3,33.4,29.2,43.0,61.2,41.7,55.1,76.5,32.8,26.1,59.9,23.7,84.8,60.2,137.9,46.9,308.6,510.4,210.4,463.8,375.6,436.1,184.3,456.3,606.2,451.4,283.6,666.3,155.7,108.9,203.0,117.5,505.8,445.4,693.9,206.5,488.1,1112.0,465.1,987.8,663.7,1043.0,365.0,898.0,1512.0,1365.0,803.4,1399.0,403.6,279.8,655.9,285.5,1127.0,1049.0,1423.0,334.5
2026-07-14,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260714&jcd=01&rno=5,official_table_v2,8.9,59.6,20.4,9.5,11.2,69.1,25.3,13.6,141.7,170.5,247.3,166.0,47.4,57.3,229.3,40.7,18.5,22.1,168.6,37.6,25.2,116.9,57.1,24.6,47.5,202.2,118.2,39.3,318.9,415.8,396.7,304.1,140.1,193.4,420.0,157.7,53.0,54.0,251.1,140.9,59.2,244.7,102.5,48.1,78.5,226.8,145.3,60.2,554.8,470.6,746.5,414.7,210.5,217.2,622.1,165.2,77.4,73.1,307.5,139.4,474.7,887.8,695.9,606.0,523.0,746.5,1059.0,543.8,1124.0,912.4,1303.0,983.5,983.5,1032.0,1346.0,760.3,869.0,578.3,927.9,842.2,157.6,227.8,538.5,136.5,216.6,299.1,859.9,204.0,420.0,384.6,1198.0,292.7,1156.0,1244.0,1728.0,1059.0,113.9,132.4,163.7,496.2,57.7,80.9,397.6,172.8,74.3,81.5,392.9,182.2,113.2,105.8,514.8,274.2,1026.0,726.7,1173.0,1234.0,187.9,178.3,219.8,711.0
2026-07-14,01,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260714&jcd=01&rno=6,official_table_v2,11.6,13.2,18.0,215.8,11.9,11.3,15.2,232.4,13.7,12.5,10.7,140.0,20.5,22.9,18.4,252.4,738.7,690.7,519.6,723.0,190.0,155.8,205.4,824.8,375.9,505.6,585.9,1751.0,233.7,435.6,392.4,1096.0,399.7,748.5,629.3,1490.0,1769.0,2097.0,2359.0,3089.0,183.4,113.6,117.2,1117.0,416.4,532.6,575.9,1733.0,212.6,462.9,283.1,1287.0,312.3,638.7,485.4,1769.0,2047.0,2697.0,2393.0,2498.0,32.3,39.1,17.6,168.7,96.9,229.3,144.9,519.6,104.2,306.1,139.8,801.4,20.9,60.5,72.2,152.2,470.6,726.1,1023.0,676.9,71.1,78.1,41.8,411.4,227.7,570.1,411.4,1530.0,243.7,636.3,424.7,1544.0,53.4,152.2,208.2,331.8,1558.0,2327.0,2047.0,1544.0,1464.0,1998.0,1909.0,2072.0,2498.0,2178.0,2879.0,3539.0,3034.0,3267.0,2654.0,3775.0,2123.0,2327.0,2697.0,2831.0,2498.0,2831.0,3467.0,3267.0
2026-07-14,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260714&jcd=01&rno=7,official_table_v2,12.2,31.3,27.2,109.3,6.7,8.8,7.6,33.4,42.6,26.6,48.1,129.6,43.2,26.7,60.4,127.6,268.5,142.2,291.8,233.0,91.4,219.5,164.7,603.5,154.1,425.9,327.9,1046.0,351.6,408.1,599.6,1203.0,396.7,491.5,903.8,1172.0,1518.0,1852.0,1910.0,2287.0,17.5,19.9,14.3,41.0,69.1,160.9,113.8,323.3,60.6,132.3,81.4,163.9,50.9,123.5,118.4,160.4,176.8,643.3,335.6,256.2,171.7,113.6,97.9,218.2,313.0,357.0,434.9,626.0,165.7,338.1,182.5,350.2,105.5,256.6,158.6,172.5,441.1,756.3,681.2,355.6,193.0,103.9,175.8,278.2,364.0,378.9,827.2,1165.0,150.5,322.2,320.0,454.1,209.6,471.4,273.7,305.2,686.2,1414.0,657.0,566.6,775.2,485.0,1165.0,857.8,1639.0,1482.0,2438.0,2647.0,551.4,1393.0,1286.0,834.6,1494.0,1699.0,1382.0,1342.0,1211.0,2081.0,1040.0,1403.0
2026-07-14,01,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260714&jcd=01&rno=8,official_table_v2,29.4,33.0,11.4,326.8,32.9,39.8,12.0,426.3,36.9,49.8,16.5,363.7,7.0,6.9,10.4,105.1,658.8,700.4,640.6,429.9,152.3,166.1,77.8,1138.0,466.9,758.8,444.2,2317.0,364.2,852.7,368.4,2712.0,110.4,232.0,237.1,1049.0,2575.0,3983.0,3983.0,2999.0,345.9,352.6,119.0,1482.0,567.8,789.3,503.8,3187.0,679.9,1062.0,594.3,2628.0,139.1,336.8,389.2,1603.0,2897.0,4553.0,3805.0,3268.0,155.7,243.5,56.1,597.1,282.0,611.4,260.4,1722.0,562.8,879.2,361.1,1961.0,46.6,101.0,167.7,320.3,1378.0,2428.0,3541.0,1197.0,14.3,14.4,18.7,108.7,51.9,96.0,106.6,506.9,55.9,127.8,129.1,637.4,36.0,81.7,116.3,268.6,362.1,718.2,910.6,597.1,1385.0,2771.0,2964.0,1327.0,3109.0,3035.0,5794.0,3695.0,3642.0,3805.0,4721.0,4112.0,3445.0,4179.0,5311.0,2771.0,1613.0,2833.0,3591.0,2499.0
2026-07-14,01,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260714&jcd=01&rno=9,official_table_v2,44.0,21.5,42.1,28.3,70.1,74.2,129.7,109.7,32.8,90.8,62.3,51.1,85.3,183.7,113.2,119.3,64.4,196.3,90.6,156.1,57.4,25.0,42.0,41.4,95.4,42.5,62.5,76.8,30.2,38.0,17.1,18.9,83.7,100.4,44.9,55.9,97.2,130.9,48.3,76.8,137.6,156.0,216.4,234.5,149.3,66.5,109.0,96.8,202.8,90.6,114.1,103.7,435.7,240.4,231.6,240.4,418.3,200.7,240.6,337.4,69.6,220.0,99.4,118.8,61.0,108.8,28.5,33.7,264.5,173.7,185.6,185.3,86.5,40.0,160.7,39.1,151.1,64.2,208.4,73.3,198.2,399.1,214.1,217.0,204.2,269.9,93.9,105.8,558.3,398.0,382.5,489.8,187.9,89.8,263.8,91.6,284.6,135.4,408.7,134.6,233.6,657.4,327.2,488.2,225.3,326.9,126.4,171.5,973.4,440.1,497.0,699.8,374.9,150.4,449.9,193.3,491.4,220.5,651.7,219.6
2026-07-14,01,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260714&jcd=01&rno=10,official_table_v2,7.6,12.0,19.6,35.2,11.8,16.1,23.4,38.7,21.0,27.2,31.1,53.6,33.6,39.4,42.4,74.0,124.4,138.2,165.0,193.4,31.5,44.6,48.4,91.7,79.3,137.5,127.3,244.4,135.5,197.9,176.5,282.7,155.6,213.1,241.7,306.0,407.3,615.3,590.8,687.6,57.9,59.7,72.0,105.5,97.3,138.0,149.6,245.2,85.9,125.0,87.4,118.5,127.1,193.3,131.3,221.3,293.4,477.1,283.2,421.3,72.1,92.0,72.0,103.0,140.3,236.3,194.2,255.2,134.9,212.0,161.2,188.8,85.3,144.1,166.5,92.0,184.5,309.7,339.8,188.8,104.5,119.6,112.8,153.8,200.4,312.5,363.4,394.3,291.3,377.2,326.5,468.9,197.9,313.3,313.3,199.7,399.1,567.3,656.0,420.8,490.2,924.5,855.8,1158.0,749.7,1312.0,1544.0,1888.0,1189.0,1579.0,1151.0,1538.0,1098.0,1399.0,1122.0,715.1,1283.0,2137.0,1462.0,746.6
