month,date,race_code,p3head,lambda,points,head3,pair_rank,pair_hit,actual_combo,pair_train_3wins,odds_source,hit,composite_odds,cost,return_yen,profit,actual_stake,wf_selected,regime,realized_profit,p_band,comp_band
2026-01,2026-01-10,202601100906,0.3581372623206743,1.0,10,1,1,1,3-4-6,1008,official_closing,1,2.634185186451121,10000,26790.0,16790.0,1900,0,Dec-Jun,16790.0,.35-.40,<3
2026-01,2026-01-10,202601100911,0.3120687156536649,1.0,10,0,0,0,4-3-6,1008,official_closing,0,10.982930390584436,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-01,2026-01-10,202601101704,0.328012703921026,1.0,10,0,0,0,4-2-6,1008,official_closing,0,1.916363113432194,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-10,202601101807,0.3310940566391542,1.0,10,0,0,0,6-1-3,1008,official_closing,0,30.893725139106525,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-01,2026-01-11,202601110208,0.333745640339622,1.0,10,0,0,0,1-3-5,1008,official_closing,0,2.418703174162061,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-11,202601110604,0.3480299359244627,1.0,10,0,0,0,5-3-1,1008,official_closing,0,1.5665726867916263,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-11,202601110607,0.3369610944433004,1.0,10,1,6,1,3-2-1,1008,official_closing,1,2.5471721824550984,10000,25920.0,15920.0,800,0,Dec-Jun,15920.0,.30-.35,<3
2026-01,2026-01-11,202601111803,0.3610198536760852,1.0,10,1,8,1,3-4-6,1008,official_closing,1,2.095298304654965,10000,18600.0,8600.0,300,0,Dec-Jun,8600.0,.35-.40,<3
2026-01,2026-01-11,202601111807,0.3466750268898994,1.0,10,1,1,1,3-1-5,1008,official_closing,1,2.9215604000941786,10000,29260.0,19260.0,2200,0,Dec-Jun,19260.0,.30-.35,<3
2026-01,2026-01-11,202601111906,0.3276053094006292,1.0,10,0,0,0,5-6-4,1008,official_closing,0,8.602921791108134,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-01,2026-01-12,202601120101,0.319908122580252,1.0,10,1,7,1,3-4-2,1008,official_closing,1,2.3699183388571985,10000,25200.0,15200.0,900,0,Dec-Jun,15200.0,.30-.35,<3
2026-01,2026-01-12,202601120202,0.305516934109857,1.0,10,1,5,1,3-1-5,1008,official_closing,1,2.6158924792353555,10000,27170.0,17170.0,1100,0,Dec-Jun,17170.0,.30-.35,<3
2026-01,2026-01-12,202601120606,0.3257127137973395,1.0,10,0,0,0,5-1-3,1008,official_closing,0,2.793361793787382,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-12,202601121409,0.342195945337232,1.0,10,0,0,0,1-3-5,1008,official_closing,0,11.464617495138228,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-01,2026-01-12,202601121506,0.3066569742488466,1.0,10,1,12,0,3-2-1,1008,official_closing,0,3.263851899033792,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,3-4
2026-01,2026-01-12,202601121707,0.3173937077145034,1.0,10,0,0,0,1-2-3,1008,official_closing,0,2.702272189192315,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-12,202601121804,0.3460975123151049,1.0,10,0,0,0,1-6-2,1008,official_closing,0,12.112299475587514,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-01,2026-01-13,202601130105,0.3256554546776078,1.0,10,1,2,1,3-1-5,1008,official_closing,1,1.9247080481539447,10000,19880.0,9880.0,1400,0,Dec-Jun,9880.0,.30-.35,<3
2026-01,2026-01-13,202601130202,0.3140984532080274,1.0,10,0,0,0,5-1-2,1008,official_closing,0,34.482278179151,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-01,2026-01-13,202601130204,0.3494710800013907,1.0,10,0,0,0,2-3-4,1008,official_closing,0,8.48766347216422,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-01,2026-01-13,202601131402,0.3209597956402883,1.0,10,1,3,1,3-5-6,1008,official_closing,1,3.666347464581044,10000,37050.0,27050.0,1900,0,Dec-Jun,27050.0,.30-.35,3-4
2026-01,2026-01-13,202601131407,0.3603219164928147,1.0,10,0,0,0,2-6-5,1008,official_closing,0,3.7444219573139335,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,3-4
2026-01,2026-01-13,202601131409,0.355073324368054,1.0,10,0,0,0,2-1-4,1008,official_closing,0,2.9266397249870804,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-01,2026-01-13,202601131504,0.3355618369662792,1.0,10,0,0,0,1-4-5,1008,official_closing,0,2.9984523893388784,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-13,202601131903,0.3086369514330058,1.0,10,0,0,0,5-3-2,1008,official_closing,0,2.6902093051823446,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-14,202601141408,0.3653221439671257,1.0,10,1,3,1,3-2-6,1008,official_closing,1,1.9915997510127863,10000,20280.0,10280.0,1200,0,Dec-Jun,10280.0,.35-.40,<3
2026-01,2026-01-14,202601141409,0.3079559279407216,1.0,10,1,15,0,3-5-6,1008,official_closing,0,3.1188391700231293,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,3-4
2026-01,2026-01-15,202601150104,0.3846517944584771,1.0,10,0,0,0,1-6-5,1008,official_closing,0,2.8411778658684232,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-01,2026-01-15,202601150607,0.3091590586217492,1.0,10,0,0,0,1-3-4,1008,official_closing,0,2.598649147081564,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-15,202601151403,0.3573205729583993,1.0,10,0,0,0,1-5-2,1008,official_closing,0,12.138684821095149,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,>=7
2026-01,2026-01-15,202601152203,0.3419149102890516,1.0,10,1,5,1,3-2-4,1008,official_closing,1,1.840156163423147,10000,18600.0,8600.0,1500,0,Dec-Jun,8600.0,.30-.35,<3
2026-01,2026-01-16,202601160607,0.3729764009601092,1.0,10,0,0,0,5-1-6,1008,official_closing,0,3.644698437137412,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,3-4
2026-01,2026-01-17,202601170202,0.3168847029005801,1.0,10,0,0,0,,1008,official_closing,0,3.975031546617292,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,3-4
2026-01,2026-01-17,202601170907,0.3526199130706902,1.0,10,0,0,0,,1008,official_closing,0,2.735830981692799,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-01,2026-01-17,202601171407,0.3714819853753715,1.0,10,0,0,0,5-2-1,1008,official_closing,0,10.928166630457708,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,>=7
2026-01,2026-01-17,202601171807,0.3909741334568553,1.0,10,0,0,0,1-4-3,1008,official_closing,0,1.6522537825520132,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-01,2026-01-18,202601180907,0.3586258933846357,1.0,10,0,0,0,1-4-3,1008,official_closing,0,2.7612564830039017,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-01,2026-01-18,202601182404,0.3055428017939807,1.0,10,1,1,1,3-1-6,1008,official_closing,1,2.024300501894803,10000,20460.0,10460.0,3100,0,Dec-Jun,10460.0,.30-.35,<3
2026-01,2026-01-19,202601191806,0.3856776868761278,1.0,10,0,0,0,1-5-2,1008,official_closing,0,2.350634744115081,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-01,2026-01-20,202601201301,0.3041959386199394,1.0,10,0,0,0,2-3-4,1008,official_closing,0,2.489280703110802,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-20,202601201505,0.3121536986409368,1.0,10,1,9,1,3-5-1,1008,official_closing,1,5.306178383243192,10000,50720.0,40720.0,800,0,Dec-Jun,40720.0,.30-.35,5-7
2026-01,2026-01-21,202601210107,0.3516776524518024,1.0,10,0,0,0,1-2-4,1008,official_closing,0,1.9344572647674123,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-01,2026-01-21,202601210202,0.3158553976697047,1.0,10,0,0,0,4-1-5,1008,official_closing,0,4.282096852115407,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,4-5
2026-01,2026-01-22,202601221007,0.3369610384744668,1.0,10,1,11,0,3-5-4,1008,official_closing,0,2.553078417278184,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-23,202601230307,0.3521836302332523,1.0,10,0,0,0,1-4-2,1008,official_closing,0,11.762413458971016,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,>=7
2026-01,2026-01-23,202601231404,0.3037288040518243,1.0,10,1,11,0,3-6-5,1008,official_closing,0,1.7998801430240088,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-24,202601240108,0.3021754169172144,1.0,10,0,0,0,1-4-2,1008,official_closing,0,10.622198946176129,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-01,2026-01-24,202601240109,0.318135769440271,1.0,10,1,3,1,3-4-5,1008,official_closing,1,3.0561820504242623,10000,29400.0,19400.0,1200,0,Dec-Jun,19400.0,.30-.35,3-4
2026-01,2026-01-24,202601240407,0.3325421925124874,1.0,10,1,1,1,3-5-6,1008,official_closing,1,1.8104204372165136,10000,17760.0,7760.0,1600,0,Dec-Jun,7760.0,.30-.35,<3
2026-01,2026-01-24,202601240607,0.457550791756899,1.0,10,0,0,0,5-6-1,1008,official_closing,0,6.426836443536216,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.40-.50,5-7
2026-01,2026-01-24,202601241901,0.3432318993274723,1.0,10,0,0,0,6-3-1,1008,official_closing,0,2.623273123084663,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-25,202601250305,0.325893874128781,1.0,10,1,1,1,3-1-2,1008,official_closing,1,1.7705592441010054,10000,17170.0,7170.0,1700,0,Dec-Jun,7170.0,.30-.35,<3
2026-01,2026-01-25,202601250610,0.3183261453615563,1.0,10,0,0,0,4-3-5,1008,official_closing,0,1.9865654892542963,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-26,202601260305,0.3165496663612808,1.0,10,1,1,1,3-4-5,1008,official_closing,1,3.0605721549834635,10000,31020.0,21020.0,2200,0,Dec-Jun,21020.0,.30-.35,3-4
2026-01,2026-01-26,202601260606,0.3283068400916905,1.0,10,0,0,0,2-1-3,1008,official_closing,0,3.727386924129915,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,3-4
2026-01,2026-01-26,202601261107,0.3327261468305152,1.0,10,0,0,0,4-3-5,1008,official_closing,0,4.386361771884678,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,4-5
2026-01,2026-01-26,202601261811,0.376034779377659,1.0,10,0,0,0,4-5-6,1008,official_closing,0,2.132018082222827,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-01,2026-01-27,202601270906,0.3030960801384877,1.0,10,0,0,0,4-6-5,1008,official_closing,0,3.0917342828799157,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,3-4
2026-01,2026-01-27,202601271806,0.3069796730793382,1.0,10,0,0,0,1-4-3,1008,official_closing,0,4.353016894494311,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,4-5
2026-01,2026-01-27,202601272203,0.3338974663066922,1.0,10,0,0,0,1-3-2,1008,official_closing,0,2.186722823021057,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-29,202601290108,0.3149271792340569,1.0,10,0,0,0,1-4-2,1008,official_closing,0,9.237798261901116,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-01,2026-01-29,202601290401,0.3042255631912682,1.0,10,0,0,0,4-6-3,1008,official_closing,0,2.392203421767651,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-29,202601290903,0.3103727221542472,1.0,10,0,0,0,1-3-6,1008,official_closing,0,2.315369853576468,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-30,202601300202,0.3403035900747105,1.0,10,0,0,0,5-3-2,1008,official_closing,0,2.954909164837157,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-30,202601300203,0.3072651364840958,1.0,10,0,0,0,4-3-5,1008,official_closing,0,2.390703203755772,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-30,202601300604,0.3240410877681299,1.0,10,1,1,1,3-1-5,1008,official_closing,1,3.1920420615003406,10000,31520.0,21520.0,1600,0,Dec-Jun,21520.0,.30-.35,3-4
2026-01,2026-01-30,202601301303,0.3336371413831661,1.0,10,0,0,0,1-3-2,1008,official_closing,0,2.174223768352606,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-30,202601302203,0.3205777967497966,1.0,10,1,9,1,3-4-1,1008,official_closing,1,2.406414004984437,10000,25340.000000000004,15340.000000000004,700,0,Dec-Jun,15340.000000000004,.30-.35,<3
2026-01,2026-01-31,202601310202,0.3616919935263072,1.0,10,0,0,0,2-3-5,1008,official_closing,0,3.8297471038347246,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,3-4
2026-01,2026-01-31,202601310204,0.3200677233733855,1.0,10,0,0,0,1-2-3,1008,official_closing,0,5.074961225265271,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,5-7
2026-01,2026-01-31,202601311004,0.3500341131627921,1.0,10,0,0,0,1-5-4,1008,official_closing,0,2.8985971970783444,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-02,2026-02-01,202602010608,0.3080936694727599,1.0,10,1,7,1,3-4-1,1577,official_closing,1,1.620662254776077,10000,16150.0,6150.0,1700,0,Dec-Jun,6150.0,.30-.35,<3
2026-02,2026-02-02,202602021507,0.3012373170745857,1.0,10,0,0,0,4-1-6,1577,official_closing,0,8.732355255746183,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-02,2026-02-05,202602050407,0.4143946596954413,1.0,10,0,0,0,5-4-6,1577,official_closing,0,1.9996602046468948,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.40-.50,<3
2026-02,2026-02-05,202602051503,0.3557986753700927,1.0,10,0,0,0,2-5-4,1577,official_closing,0,4.809156998315141,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,4-5
2026-02,2026-02-05,202602051811,0.3744939122745047,1.0,10,0,0,0,5-3-1,1577,official_closing,0,2.727402793654321,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-02,2026-02-06,202602061608,0.4272949446157714,1.0,10,0,0,0,2-3-1,1577,official_closing,0,1.8571922875675877,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.40-.50,<3
2026-02,2026-02-07,202602071007,0.3556542006726552,1.0,10,1,7,1,3-5-4,1577,official_closing,1,2.0863156226011563,10000,22050.0,12050.0,900,0,Dec-Jun,12050.0,.35-.40,<3
2026-02,2026-02-08,202602081107,0.3818985434820782,1.0,10,0,0,0,5-3-6,1577,official_closing,0,4.207702603077338,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,4-5
2026-02,2026-02-08,202602081605,0.316114635310423,1.0,10,1,1,1,3-1-4,1577,official_closing,1,2.347124273790341,10000,23800.0,13800.0,2000,0,Dec-Jun,13800.0,.30-.35,<3
2026-02,2026-02-09,202602091007,0.3166336522630815,1.0,10,0,0,0,1-5-3,1577,official_closing,0,4.369654976024345,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,4-5
2026-02,2026-02-10,202602101502,0.3780727369528396,1.0,10,1,1,1,3-1-5,1577,official_closing,1,1.9255107445404152,10000,19360.0,9360.0,2200,0,Dec-Jun,9360.0,.35-.40,<3
2026-02,2026-02-10,202602101504,0.3391928190107439,1.0,10,0,0,0,5-3-6,1577,official_closing,0,2.1410943949426557,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-02,2026-02-11,202602111402,0.3266427134102247,1.0,10,0,0,0,1-3-2,1577,official_closing,0,2.1805211690569832,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-02,2026-02-11,202602111406,0.3138780105784419,1.0,10,1,4,1,3-4-6,1577,official_closing,1,10.839067677454429,10000,106480.0,96480.0,800,0,Dec-Jun,96480.0,.30-.35,>=7
2026-02,2026-02-11,202602111510,0.3703051051759824,1.0,10,0,0,0,1-3-4,1577,official_closing,0,2.015899154434213,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-02,2026-02-12,202602120606,0.3902110780394949,1.0,10,1,2,1,3-5-4,1577,official_closing,1,2.5933380212185866,10000,25440.0,15440.0,2400,0,Dec-Jun,15440.0,.35-.40,<3
2026-02,2026-02-12,202602121703,0.3436570107225639,1.0,10,0,0,0,5-3-4,1577,official_closing,0,3.7020340778675314,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,3-4
2026-02,2026-02-12,202602121903,0.4058213520374831,1.0,10,0,0,0,2-3-6,1577,official_closing,0,2.674418790536493,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.40-.50,<3
2026-02,2026-02-15,202602151705,0.3278848671833014,1.0,10,1,5,1,3-1-5,1577,official_closing,1,1.797812774152975,10000,17380.0,7380.0,1100,0,Dec-Jun,7380.0,.30-.35,<3
2026-02,2026-02-17,202602171903,0.3283676047280936,1.0,10,0,0,0,2-5-1,1577,official_closing,0,32.61336728868715,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-02,2026-02-18,202602181301,0.3470268148786984,1.0,10,1,4,1,3-2-4,1577,official_closing,1,1.9466163242709225,10000,19800.0,9800.0,900,0,Dec-Jun,9800.0,.30-.35,<3
2026-02,2026-02-19,202602191907,0.3526309171217068,1.0,10,1,1,1,3-1-5,1577,official_closing,1,2.3606718269901785,10000,24150.0,14150.0,700,0,Dec-Jun,14150.0,.35-.40,<3
2026-02,2026-02-20,202602201301,0.4673949121001311,1.0,10,0,0,0,1-4-3,1577,official_closing,0,1.753620664867744,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.40-.50,<3
2026-02,2026-02-20,202602202208,0.3143722746649017,1.0,10,0,0,0,2-4-6,1577,official_closing,0,11.845713992500569,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-02,2026-02-21,202602211506,0.3318518433880215,1.0,10,0,0,0,4-1-2,1577,official_closing,0,38.54910398375743,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-02,2026-02-21,202602211703,0.3005055217522491,1.0,10,1,6,1,3-5-2,1577,official_closing,1,2.682221807436226,10000,27720.0,17720.0,1200,0,Dec-Jun,17720.0,.30-.35,<3
2026-02,2026-02-24,202602241104,0.3974439425467898,1.0,10,0,0,0,2-6-4,1577,official_closing,0,1.7043293439926874,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-02,2026-02-25,202602251102,0.4178305359023617,1.0,10,0,0,0,4-3-6,1577,official_closing,0,1.9475489602743143,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.40-.50,<3
2026-02,2026-02-25,202602251103,0.3413437574084868,1.0,10,1,12,0,3-2-5,1577,official_closing,0,2.061064497607257,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-02,2026-02-26,202602260203,0.3108793134815184,1.0,10,0,0,0,5-1-2,1577,official_closing,0,2.6545335111153383,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-02,2026-02-26,202602261106,0.3367487914611828,1.0,10,0,0,0,5-2-1,1577,official_closing,0,14.2411651452783,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-02,2026-02-27,202602272407,0.4497103827629201,1.0,10,0,0,0,1-3-6,1577,official_closing,0,1.761917068525401,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.40-.50,<3
2026-02,2026-02-28,202602280208,0.3341207444639182,1.0,10,0,0,0,4-3-5,1577,official_closing,0,2.039636040776538,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-02,2026-02-28,202602281811,0.3396822448620563,1.0,10,0,0,0,1-3-2,1577,official_closing,0,1.803586348155044,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-03,2026-03-01,202603010306,0.3130097754209317,1.0,10,0,0,0,1-3-5,2062,official_closing,0,3.5638655656470672,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,3-4
2026-03,2026-03-01,202603010607,0.3268681627053775,1.0,10,1,8,1,3-2-6,2062,official_closing,1,1.7378982686025424,10000,16200.0,6200.0,500,0,Dec-Jun,6200.0,.30-.35,<3
2026-03,2026-03-01,202603011806,0.3445458899077822,1.0,10,1,4,1,3-6-2,2062,official_closing,1,1.6718468828199031,10000,16830.0,6830.0,1700,0,Dec-Jun,6830.0,.30-.35,<3
2026-03,2026-03-01,202603011810,0.367775598065529,1.0,10,0,0,0,1-3-6,2062,official_closing,0,1.980169452602167,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-03,2026-03-01,202603012204,0.35198723039132,1.0,10,0,0,0,1-6-3,2062,official_closing,0,19.8902902323081,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,>=7
2026-03,2026-03-02,202603022203,0.318786191723491,1.0,10,1,10,1,3-4-2,2062,official_closing,1,2.459534079215239,10000,24920.0,14920.0,700,0,Dec-Jun,14920.0,.30-.35,<3
2026-03,2026-03-03,202603032106,0.314854454677653,1.0,10,0,0,0,2-3-6,2062,official_closing,0,2.858228621700614,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-03,2026-03-03,202603032206,0.3331919088855392,1.0,10,0,0,0,5-1-3,2062,official_closing,0,7.358975854418264,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-03,2026-03-04,202603040604,0.3049856818402055,1.0,10,1,4,1,3-4-2,2062,official_closing,1,2.08282001306078,10000,21900.0,11900.0,1500,0,Dec-Jun,11900.0,.30-.35,<3
2026-03,2026-03-04,202603042108,0.3745682080980834,1.0,10,1,6,1,3-6-2,2062,official_closing,1,2.006772713415588,10000,19950.0,9950.0,1500,0,Dec-Jun,9950.0,.35-.40,<3
2026-03,2026-03-06,202603060101,0.3672586407818044,1.0,10,1,9,1,3-4-1,2062,official_closing,1,1.8468015095977448,10000,18020.0,8020.0,1700,0,Dec-Jun,8020.0,.35-.40,<3
2026-03,2026-03-06,202603061702,0.3063692012503575,1.0,10,0,0,0,1-5-3,2062,official_closing,0,5.555280701878764,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,5-7
2026-03,2026-03-08,202603080204,0.3595140886615408,1.0,10,1,5,1,3-1-6,2062,official_closing,1,2.1166293583067413,10000,21000.0,11000.0,600,0,Dec-Jun,11000.0,.35-.40,<3
2026-03,2026-03-08,202603080208,0.3321197542882033,1.0,10,0,0,0,2-5-3,2062,official_closing,0,2.2626631629188867,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-03,2026-03-09,202603090203,0.3303560219026731,1.0,10,0,0,0,1-3-4,2062,official_closing,0,4.279470620907225,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,4-5
2026-03,2026-03-09,202603090309,0.3043155604794657,1.0,10,0,0,0,1-3-6,2062,official_closing,0,3.362459731695976,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,3-4
2026-03,2026-03-10,202603100202,0.3317227532453646,1.0,10,1,3,1,3-2-6,2062,official_closing,1,2.033301404522493,10000,19950.0,9950.0,2100,0,Dec-Jun,9950.0,.30-.35,<3
2026-03,2026-03-10,202603100208,0.3000164988323707,1.0,10,1,1,1,3-1-4,2062,official_closing,1,1.7861774817349347,10000,17940.0,7940.0,2300,0,Dec-Jun,7940.0,.30-.35,<3
2026-03,2026-03-10,202603101708,0.3178674885182194,1.0,10,0,0,0,5-6-1,2062,official_closing,0,35.822497186778854,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-03,2026-03-11,202603110809,0.3118657867940942,1.0,10,1,9,1,3-5-1,2062,official_closing,1,1.833246488427821,10000,17990.0,7990.0,700,0,Dec-Jun,7990.0,.30-.35,<3
2026-03,2026-03-11,202603112203,0.3376704823957766,1.0,10,0,0,0,2-5-1,2062,official_closing,0,3.074093252388792,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,3-4
2026-03,2026-03-12,202603120607,0.3663789598649871,1.0,10,1,1,1,3-2-6,2062,official_closing,1,1.927932881378636,10000,19210.0,9210.0,1700,0,Dec-Jun,9210.0,.35-.40,<3
2026-03,2026-03-12,202603121107,0.386282146632556,1.0,10,0,0,0,1-4-3,2062,official_closing,0,1.8012075777184,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-03,2026-03-13,202603132203,0.3555058312680816,1.0,10,0,0,0,1-2-3,2062,official_closing,0,1.824861146226044,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.35-.40,<3
2026-03,2026-03-14,202603141404,0.3111943362406181,1.0,10,0,0,0,1-3-5,2062,official_closing,0,16.510119066428494,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-03,2026-03-14,202603141405,0.346844213822724,1.0,10,1,9,1,3-5-2,2062,official_closing,1,2.539441295037008,10000,25200.0,15200.0,1200,0,Dec-Jun,15200.0,.30-.35,<3
2026-03,2026-03-16,202603161003,0.3124608123166689,1.0,10,0,0,0,1-3-4,2062,official_closing,0,2.395502538524717,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-03,2026-03-16,202603161008,0.307754912081637,1.0,10,0,0,0,1-5-3,2062,official_closing,0,3.8293432565399153,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,3-4
2026-03,2026-03-17,202603170104,0.300657511902846,1.0,10,0,0,0,4-5-2,2062,official_closing,0,2.8858471161415693,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-03,2026-03-17,202603171709,0.4178802153509459,1.0,10,0,0,0,1-5-2,2062,official_closing,0,1.769094020792036,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.40-.50,<3
