feature,coverage,auc,auc_abs,mean_head,mean_loss
b3_vh_p2_turn,1.0,0.49083783138708975,0.5091621686129102,0.4999377128145503,0.5075847846012833
b2_motor,1.0,0.4909804129437614,0.5090195870562386,0.5236128418380059,0.5297773354865931
b6_vh_p1_turn,1.0,0.5089871758134586,0.5089871758134586,0.48480815546881495,0.4772863835421123
rel_gh_delta_overall_1v5,1.0,0.49109383960641856,0.5089061603935814,0.003103243731142133,0.013151863160487253
b6_vh_p2_overall,1.0,0.5088292302112468,0.5088292302112468,0.5004518662095786,0.4948572464720836
rel_gh_delta_overall_1vavg,1.0,0.49123641270504137,0.5087635872949586,-0.0014675857414138912,0.006297101223541569
b3_vh_p2_display,1.0,0.4912757553187657,0.5087242446812343,0.49378789137114854,0.5033506467053671
b3_gh_p1_overall,1.0,0.49129096711942855,0.5087090328805715,0.489673881067317,0.49725989630578005
b3_gh_p2_display,1.0,0.4912958558716015,0.5087041441283985,0.4930196827506021,0.5025087415554876
b2_gh_p12_overall,1.0,0.491316408930045,0.508683591069955,0.4990331808005639,0.5051013339706225
b3_vh_p1_turn,1.0,0.49134568223674185,0.5086543177632581,0.48972676687982725,0.49741742200495637
b2_gh_p1_overall,1.0,0.49142874450441454,0.5085712554955855,0.4948044502942193,0.5026218210003859
b5_meet_p2,1.0,0.4915315140256566,0.5084684859743434,0.2834390613769403,0.2991492891126255
b6_vh_p2_turn,1.0,0.5083372043707914,0.5083372043707914,0.4990075575118345,0.49260871779203586
b2_vh_p1_overall,1.0,0.49167640462963474,0.5083235953703653,0.49642848471675527,0.5039163992106106
b2_vh_p12_overall,1.0,0.49177178604530053,0.5082282139546994,0.5003051257500855,0.5060591530750442
b5_grade,1.0,0.5081829845390506,0.5081829845390506,0.5680159455194751,0.5592677462063347
b3_pl_frame_win,1.0,0.49200746534447737,0.5079925346555226,0.10566696901388162,0.10795761260206277
b1_vh_delta_turn,1.0,0.49200868753252075,0.5079913124674793,-0.015189076211831798,-0.00865074515395322
b6_gh_p2_overall,1.0,0.5079816153145964,0.5079816153145964,0.4991333174753576,0.49375029540264254
b6_local,1.0,0.5079191018763428,0.5079191018763428,0.4187686012185638,0.41046079493375554
b2_f_safety,1.0,0.507836618985009,0.507836618985009,0.947180466738643,0.9388430593746817
rel_gh_delta_overall_1v6,1.0,0.49223763422489875,0.5077623657751013,-0.0007682736603938247,0.009513272026925505
b3_gh_p1_turn,1.0,0.49228376442273875,0.5077162355772613,0.4895170666888132,0.4963022371592491
b1_vh_delta_overall,1.0,0.49229699703999585,0.5077030029600041,-0.013929414951765747,-0.008604582655379518
b6_pl_recent_p2,1.0,0.5076883663066558,0.5076883663066558,0.3036521613792177,0.2994442204715796
rel_vh_delta_turn_1v5,1.0,0.49244800704223907,0.507551992957761,0.0010616504719984502,0.0091642054520148
b6_vh_p1_overall,1.0,0.5073145755295676,0.5073145755295676,0.48671319755779086,0.48068721440725326
rel_f_safety_1v4,1.0,0.5071973681191226,0.5071973681191226,0.004692301303878416,-0.0032080659945004585
rel_gh_delta_straight_1v6,1.0,0.5070812517969653,0.5070812517969653,0.008678179224645465,-0.004046507972569689
b6_gh_p2_straight,1.0,0.5070133421236143,0.5070133421236143,0.5125301434993321,0.5055531244959903
b5_pl_frame_win,1.0,0.49299592366878286,0.5070040763312171,0.060995948310008624,0.06270032069427747
rel_gh_delta_turn_1v3,1.0,0.4930881333161703,0.5069118666838297,-0.006275779973977798,0.005462199137726178
b6_gh_p2_turn,1.0,0.5069065592582439,0.5069065592582439,0.4968192010630347,0.49141715042265
b4_local,1.0,0.5066294778104741,0.5066294778104741,0.44644283546368096,0.4389563832643576
b4_vh_p2_straight,1.0,0.4933979093513532,0.5066020906486468,0.49838195789943984,0.505228245405453
rel_gh_delta_overall_1v3,1.0,0.49342864167145795,0.506571358328542,-0.005259647286687116,0.003849495694310772
b6_gh_delta_straight,1.0,0.4935191470220238,0.5064808529779762,-0.015996449452973,-0.0054770963722995504
b2_pl_frame_win,1.0,0.49352323648859064,0.5064767635114094,0.11291747284471966,0.11461248926574151
b6_pl_frame_races,1.0,0.5064727628543544,0.5064727628543544,19.38260941782244,19.195437417252265
b2_gh_p1_turn,1.0,0.4936698821376828,0.5063301178623172,0.4962523876754422,0.5029152663203992
rel_vh_delta_overall_1v5,1.0,0.4937025259768033,0.5062974740231967,0.001723057614078961,0.007185100334830279
b2_gh_p2_display,1.0,0.4937029319631429,0.506297068036857,0.5008457215624394,0.5080082832603455
b4_wr,1.0,0.5062468272273284,0.5062468272273284,0.45444431525620793,0.4487002749770852
b4_vh_p1_overall,1.0,0.49386978389068026,0.5061302161093197,0.4869960248050697,0.4903334872477455
b4_gh_p1_overall,1.0,0.49387082845969993,0.5061291715403,0.4858246459603897,0.4892855472177722
b5_vh_has2,1.0,0.5061236822666665,0.5061236822666665,0.8338177892201645,0.8215704246868316
b2_vh_p1_turn,1.0,0.49392100583386295,0.506078994166137,0.4980109625446392,0.5042035848864446
b2_gh_p12_turn,1.0,0.49393646714696376,0.5060635328530363,0.5003403648644907,0.5053133380860237
b4_pl_frame_win,1.0,0.49406796020173427,0.5059320397982657,0.08939016076765986,0.09126159549008726
rel_f_safety_1v6,1.0,0.5059221227361154,0.5059221227361154,0.029150402790465907,0.022660148691312762
b4_vh_p2_display,1.0,0.49409155392870063,0.5059084460712994,0.4953699858815713,0.5020979733170384
b6_gh_p2_display,1.0,0.5058728842053628,0.5058728842053628,0.5077111535586746,0.5011864752011406
rel_vh_delta_turn_1v6,1.0,0.49413396681411836,0.5058660331858816,-0.002748249038009026,0.0037283158502223594
b3_meet_st_strength,1.0,0.5057667483807213,0.5057667483807213,0.4931992774686489,0.487304658768148
b2_gh_delta_display,1.0,0.494299693821173,0.505700306178827,-0.014601500429089502,-0.006689411684828734
rel_gh_delta_turn_1v2,1.0,0.49432788872665506,0.5056721112733449,-0.004776042964316363,0.0012654038089418478
b2_vh_p12_turn,1.0,0.49435572839409003,0.50564427160591,0.5017337984109848,0.5062608208575212
b4_vh_has1,1.0,0.5056355132964374,0.5056355132964374,0.8961880242504775,0.8849169976576026
b5_vh_p2_display,1.0,0.49442850144546785,0.5055714985545321,0.5011170168590647,0.5059629290151747
b4_gh_p1_turn,1.0,0.4945378217254608,0.5054621782745392,0.48436730061179856,0.48798248294123636
b2_vh_has1,1.0,0.5054466831292436,0.5054466831292436,0.8956066771862802,0.884713310927793
rel_vh_delta_turn_1vavg,1.0,0.4946919569767141,0.5053080430232859,-0.003095534700883095,0.002239535594256035
rel_f_safety_1v3,1.0,0.5052896594543447,0.5052896594543447,0.0014118428701935055,-0.0038700478663815053
b6_gh_delta_display,1.0,0.4947284153958173,0.5052715846041826,-0.01089610497466988,-0.006349933801812811
b4_motor,1.0,0.4948036624264523,0.5051963375735478,0.5259759868069809,0.5300659886808374
b6_vh_p2_display,1.0,0.5051830626660468,0.5051830626660468,0.5075450543974753,0.501940116101436
b5_local,1.0,0.5051603781793202,0.5051603781793202,0.4266000256698703,0.4210902795137442
rel_vh_delta_overall_1vavg,1.0,0.4948557259454849,0.5051442740545151,-0.0023629201378048813,0.0015355060091911488
rel_gh_delta_turn_1v4,1.0,0.49487283234906604,0.5051271676509339,-0.001356476483127094,0.0060732593271548355
rel_gh_delta_overall_1v4,1.0,0.49489349113311876,0.5051065088668812,-0.0013219628979284726,0.004401092875170426
b1_f_safety,1.0,0.5050905612159778,0.5050905612159778,0.9446474545303546,0.9399124147061819
b4_vh_p1_turn,1.0,0.4949318568422134,0.5050681431577866,0.4856677186280209,0.48899582442203887
b4_vh_delta_turn,1.0,0.4949536955240657,0.5050463044759343,-0.012681670957561663,-0.009973011508300236
rel_f_safety_1vbest,1.0,0.5050451203491103,0.5050451203491103,-0.05535254546964538,-0.06003666361136572
b4_vh_delta_overall,1.0,0.4950199474198633,0.5049800525801367,-0.011446250213533002,-0.009344936867155124
b5_vh_delta_straight,1.0,0.49513460895763695,0.504865391042363,-0.012438003082467827,-0.003767116431338858
b4_vh_p12_straight,1.0,0.4951797453347496,0.5048202546652504,0.49595512949802456,0.49906620328557383
b6_vh_delta_display,1.0,0.49524118460081296,0.5047588153991871,-0.00891952495639897,-0.004898665851919747
rel_gh_delta_overall_1v2,1.0,0.495247088318835,0.504752911681165,-0.003091288593202177,0.0005697823608138833
rel_vh_delta_overall_1v6,1.0,0.49533065806943233,0.5046693419305677,-0.0017132095756650036,0.0031421777450126678
b6_vh_p2_straight,1.0,0.5046372351775424,0.5046372351775424,0.5096783385297627,0.5054794839090592
b3_pl_all_win,1.0,0.49541048090443673,0.5045895190955633,0.13962240330339146,0.14081984272921763
b5_vh_p12_turn,1.0,0.5045425684669953,0.5045425684669953,0.48442363591063864,0.48272685609532545
rel_vh_delta_straight_1vbest,1.0,0.49546221033054405,0.504537789669456,-0.38581214022622545,-0.3790761128066353
b4_pl_recent_p2,1.0,0.5044855992796923,0.5044855992796923,0.32306280034764556,0.32043143167195176
b5_vh_p12_overall,1.0,0.5044592736029822,0.5044592736029822,0.4856751039939304,0.48442922940661914
b6_gh_delta_turn,1.0,0.5044487137291275,0.5044487137291275,-0.012193754671538907,-0.016358590487829717
b4_vh_p12_overall,1.0,0.4955584671542546,0.5044415328457454,0.4915745248904829,0.4940714619946075
b5_gh_p2_display,1.0,0.4955713572205377,0.5044286427794623,0.5010630346316751,0.505458804358896
b4_gh_delta_overall,1.0,0.49562153036567635,0.5043784696343236,-0.012341151961135208,-0.0100300929399481
b2_vh_delta_display,1.0,0.4956313797634367,0.5043686202365634,-0.013362677518478529,-0.007607699358386801
rel_gh_delta_display_1v2,1.0,0.5042667303523906,0.5042667303523906,0.0072100877557235024,-0.0020300777404352087
b4_gh_delta_display,1.0,0.4957482403938831,0.5042517596061169,-0.010395039171718851,-0.003985470346606918
b4_gh_p2_display,1.0,0.4957562078757983,0.5042437921242017,0.49371314674860894,0.49885935431306655
rel_vh_delta_straight_1v5,1.0,0.50421717464481,0.50421717464481,0.0037120576735226673,-0.003701925486221239
b3_nst_strength,1.0,0.5042050415738893,0.5042050415738893,0.5574643776620355,0.5539478852952728
b5_wr,1.0,0.5041469263209817,0.5041469263209817,0.43434698114774517,0.4304307974335472
b4_gh_p12_overall,1.0,0.495872294594785,0.504127705405215,0.49076110674484386,0.4932975843937513
b1_vh_delta_display,1.0,0.49587359290526695,0.5041264070947331,-0.009206046009467653,-0.007144312048070069
b4_gh_delta_turn,1.0,0.4958762825647669,0.5041237174352331,-0.01363950945381059,-0.010803034932274162
b5_gh_delta_turn,1.0,0.5040776295276369,0.5040776295276369,-0.01789372422002602,-0.020804053365923215
b2_pl_all_win,1.0,0.49597467081676044,0.5040253291832395,0.14130945596996305,0.1424815273687616
b2_gh_delta_overall,1.0,0.49599797697006964,0.5040020230299304,-0.0105718262658615,-0.006198782425591554
b2_pl_frame_p2,1.0,0.49600528895320734,0.5039947110467926,0.3121631203025692,0.3136097236712049
b4_gh_p12_turn,1.0,0.4960141910495085,0.5039858089504915,0.48982310439332283,0.49230369691414605
rel_vh_delta_straight_1v6,1.0,0.5039555333650189,0.5039555333650189,0.0022664473914370113,-0.003042287628294351
b6_pl_frame_p2,1.0,0.5039306497856193,0.5039306497856193,0.11556671334317609,0.11522906730186365
rel_vh_delta_turn_1v2,1.0,0.49607060623461885,0.5039293937653812,-0.005881986545967944,-0.00350765522626201
b6_pl_frame_win,1.0,0.49607499596191607,0.5039250040380839,0.04098316686276876,0.04166152798172252
b3_vh_delta_display,1.0,0.49609456788670553,0.5039054321132945,-0.007565816792625197,-0.0018739179142478852
rel_f_safety_1vavg,1.0,0.5038816988285238,0.5038816988285238,0.007474462253965609,0.003931153885324362
rel_vh_delta_overall_1v3,1.0,0.49615698405739855,0.5038430159426015,-0.005103471620765237,-0.00014240425136724738
b6_vh_delta_straight,1.0,0.4961656831605299,0.5038343168394701,-0.01099239280038217,-0.0044267542892657465
b2_pl_frame_races,1.0,0.50381343814615,0.50381343814615,19.207457852337846,19.15480191465526
b5_vh_p1_straight,1.0,0.49620061913085955,0.5037993808691404,0.48742855986855654,0.49227733825961756
b6_gh_p12_display,1.0,0.5037853531953016,0.5037853531953016,0.5012731500705921,0.49727467155514815
b4_vh_p12_turn,1.0,0.49627104084468704,0.5037289591553129,0.49074038701104566,0.492985029025359
b5_gh_delta_overall,1.0,0.5036676340729076,0.5036676340729076,-0.01676635859020581,-0.018780863225264923
b4_gh_p2_straight,1.0,0.4964084080143091,0.5035915919856909,0.49839975930832175,0.5022040881344273
rel_vh_delta_overall_1v2,1.0,0.4964353553576017,0.5035646446423983,-0.004237812368440383,-0.0032476979942955664
b5_vh_delta_turn,1.0,0.5035630037809423,0.5035630037809423,-0.016250726683830246,-0.017814950605968022
b2_pl_all_p2,1.0,0.49646053496870723,0.5035394650312928,0.28435170447619057,0.28576123723138386
rel_vh_delta_turn_1v3,1.0,0.4964929715856335,0.5035070284143666,-0.0054016831381668165,0.0004905455409580073
b4_pl_frame_p2,1.0,0.49650659327313285,0.5034934067268672,0.2227744653289784,0.22439004393859532
b3_vh_has1,1.0,0.5034568002919109,0.5034568002919109,0.8951914292832821,0.8882778286994603
b6_vh_has2,1.0,0.5034248330966898,0.5034248330966898,0.8338177892201645,0.8269681230267848
b2_gh_p2_overall,1.0,0.4966329565213412,0.5033670434786588,0.5053762765600808,0.5087794386157348
rel_vh_delta_overall_1v4,1.0,0.4966920529079029,0.5033079470920971,-0.002483164738232746,0.0007403542117756079
b6_gh_p1_straight,1.0,0.49669244620716946,0.5033075537928305,0.49668369030963505,0.5002797148535004
b2_vh_delta_overall,1.0,0.4967244430055612,0.5032755569944388,-0.009691602583325364,-0.005356884661083953
rel_gh_delta_straight_1v3,1.0,0.5032511808979638,0.5032511808979638,-0.0016434285016628679,-0.005246810990776772
b5_f_safety,1.0,0.5031935392957857,0.5031935392957857,0.939996678016776,0.936908035441491
b2_gh_delta_turn,1.0,0.49681108725687617,0.5031889127431238,-0.010219942972621321,-0.005995179414061173
b4_vh_delta_display,1.0,0.4968162170634384,0.5031837829365615,-0.013088613902499793,-0.00808975795226941
rel_gh_delta_straight_1vavg,1.0,0.5031428798128443,0.5031428798128443,0.002374405761998154,-0.002926581628078725
b3_pl_recent_p2,1.0,0.496864144596636,0.503135855403364,0.3302583626348956,0.3321264583160705
rel_gh_delta_display_1vavg,1.0,0.5031193072309998,0.5031193072309998,0.0035426182764443704,-0.0017595138676715209
rel_gh_delta_display_1v6,1.0,0.5030938019850177,0.5030938019850177,0.0035046923013038788,-0.002369555623451132
b2_vh_p2_overall,1.0,0.49690910335472527,0.5030908966452747,0.5060593481321611,0.50968358157975
rel_gh_delta_straight_1v5,1.0,0.5030360546572304,0.5030360546572304,0.003046322500686756,-0.002260356904414345
b6_meet_win,1.0,0.503018614160724,0.503018614160724,0.13298650062207906,0.14070464733465038
rel_f_safety_1v2,1.0,0.4970125283747448,0.5029874716252551,-0.0025330122082883482,0.0010693553315001528
b4_pl_frame_races,1.0,0.5029526160063885,0.5029526160063885,18.526285192259778,18.415215398716775
b4_pl_all_p2,1.0,0.502918635795567,0.502918635795567,0.2760099902069115,0.2744880324231172
b4_f_safety,1.0,0.4971241788471661,0.5028758211528339,0.9399551532264762,0.9431204807006823
b3_vh_has2,1.0,0.5028616496921663,0.5028616496921663,0.835644879993356,0.8299215806090233
b3_pl_frame_p2,1.0,0.49718206150373334,0.5028179384962667,0.28009133242170536,0.2813875542390556
b6_vh_p12_display,1.0,0.5028061226021738,0.5028061226021738,0.5012341167677103,0.4984102250738365
b3_gh_delta_display,1.0,0.4972896394256852,0.5027103605743148,-0.008799103064529525,-0.0045659775265641436
b6_vh_p1_straight,1.0,0.49731505586215563,0.5026849441378444,0.49863176069471227,0.50166347893204
b5_nst_strength,1.0,0.49732169965944256,0.5026783003405575,0.5532763059546548,0.5555337319773616
b3_pl_all_p2,1.0,0.49735167075516057,0.5026483292448394,0.2823097383152196,0.28323603424025817
b5_vh_has1,1.0,0.5026332866051515,0.5026332866051515,0.8921185948010962,0.8868520215907933
b3_vh_delta_straight,1.0,0.502560598134261,0.502560598134261,-0.002378452781243249,-0.0038949615637669396
b2_local,1.0,0.4975110119354148,0.5024889880645852,0.46029958248710845,0.46249219972409705
b5_pl_frame_p2,1.0,0.49751229755882354,0.5024877024411765,0.16653494054576043,0.16826695443694276
b2_pl_recent_p2,1.0,0.4975174823427026,0.5024825176572973,0.3337696778269475,0.3349390786769815
b6_vh_has1,1.0,0.5024396268921257,0.5024396268921257,0.8888796611577111,0.8840004073734596
b6_gh_delta_overall,1.0,0.5024197039583135,0.5024197039583135,-0.012894841198669854,-0.015142272091703173
b2_vh_delta_straight,1.0,0.497592632105777,0.502407367894223,-0.01115052670571315,-0.00672473976781951
b5_vh_p1_turn,1.0,0.5023670356887959,0.5023670356887959,0.4779233452371065,0.4756008758529381
b5_gh_p1_straight,1.0,0.4976459854772427,0.5023540145227573,0.4877807042868084,0.49139215278842535
b2_vh_p2_turn,1.0,0.49765941685864534,0.5023405831413547,0.5070668272291892,0.509647112740605
b5_gh_p12_display,1.0,0.49768810655997886,0.5023118934400211,0.4950842953243086,0.49751298502902536
b6_meet_p2,1.0,0.502258535839531,0.502258535839531,0.2707886660672974,0.27741617137431374
rel_vh_delta_display_1v5,1.0,0.4977443652711876,0.5022556347288124,-0.00059795698031725,0.003513596089214788
b2_gh_p2_turn,1.0,0.4977496980709195,0.5022503019290805,0.5064723306480635,0.5088493397155175
b5_gh_p12_straight,1.0,0.4977512247487175,0.5022487752512825,0.49192654137841413,0.49429745176460727
b4_vh_p1_straight,1.0,0.4977661870369424,0.5022338129630576,0.494609458586703,0.4961521425468875
rel_vh_delta_display_1vbest,1.0,0.4977833991661328,0.5022166008338672,-0.3688065775267834,-0.3687035339647622
b4_nst_strength,1.0,0.497823892074486,0.502176107925514,0.5509924424881653,0.5521510773573101
rel_gh_delta_display_1v4,1.0,0.5021162672306628,0.5021162672306628,0.0030036264983528504,-0.004734019078657025
b2_vh_delta_turn,1.0,0.4979735107277112,0.5020264892722888,-0.009307089665863853,-0.0051430899276912094
rel_vh_delta_turn_1v4,1.0,0.49798496292570815,0.5020150370742918,-0.0025074052542701356,0.0013222663543470139
b5_gh_delta_display,1.0,0.5019447591472931,0.5019447591472931,-0.009978407109044102,-0.013209084428149505
b3_gh_delta_overall,1.0,0.5019333957588079,0.5019333957588079,-0.008403467572376564,-0.009478495759088441
b5_vh_p1_overall,1.0,0.5019170632666867,0.5019170632666867,0.4794141149675925,0.47811335621053525
b2_gh_delta_straight,1.0,0.4981003307105516,0.5018996692894484,-0.012412479786452048,-0.008333871150858626
b6_f_safety,1.0,0.4981125441329354,0.5018874558670646,0.9154970517398887,0.9172522660148691
b4_gh_p12_straight,1.0,0.49811482780609573,0.5018851721939043,0.49603227434470687,0.4974912286003028
b5_vh_delta_overall,1.0,0.5018843052439081,0.5018843052439081,-0.01565247256584471,-0.0157896829902098
b5_meet_st_strength,1.0,0.4981189891660769,0.5018810108339231,0.4758134245033174,0.4779940534790825
b4_pl_all_win,1.0,0.5018785960610072,0.5018785960610072,0.136374986586615,0.13589627584772832
b6_meet_st_strength,1.0,0.5018349102392538,0.5018349102392538,0.4695931262630457,0.46785384911339695
rel_gh_delta_straight_1v2,1.0,0.5018249762610061,0.5018249762610061,0.005094209558124514,-0.0011897331940106167
rel_vh_delta_display_1v2,1.0,0.5018057003679226,0.5018057003679226,0.0041566315090108795,0.000463387310316734
b5_vh_p2_overall,1.0,0.5017156052327207,0.5017156052327207,0.4982657456312221,0.49717585779374984
b5_vh_p2_straight,1.0,0.5017025460054627,0.5017025460054627,0.4997624467643569,0.49743349746405047
rel_vh_delta_straight_1v4,1.0,0.4983471450308976,0.5016528549691024,-0.005361768130641148,-0.00018389007084393624
rel_f_safety_1v5,1.0,0.5016189973999875,0.5016189973999875,0.004650776513578606,0.003004379264690905
b1_vh_delta_straight,1.0,0.4983902007280198,0.5016097992719801,-0.00872594540894516,-0.007469041917560098
b6_gh_p1_display,1.0,0.5015828265545413,0.5015828265545413,0.49691470808072424,0.494734698034423
rel_gh_delta_display_1v3,1.0,0.5015761827572545,0.5015761827572545,0.0014076903911635266,-0.0041535118986998
b6_nst_strength,1.0,0.5015625103214625,0.5015625103214625,0.5737420954595607,0.5731017124234354
b4_gh_p2_turn,1.0,0.4984480622394652,0.5015519377605349,0.49799850510754917,0.4987549648640391
b5_gh_p2_overall,1.0,0.4984716559664315,0.5015283440335685,0.4958476628021083,0.49717655030284774
b5_gh_p2_turn,1.0,0.4985005909511786,0.5014994090488214,0.49538105915898456,0.4969039617068948
b6_motor,1.0,0.4985043505538445,0.5014956494461555,0.5251123518454803,0.5258355607932144
b2_nst_strength,1.0,0.5014734259230854,0.5014734259230854,0.5563372762110407,0.5545953181150247
b5_vh_p12_straight,1.0,0.4985331375227385,0.5014668624772616,0.49240376110154366,0.49378418483215303
b4_gh_delta_straight,1.0,0.5014641262984934,0.5014641262984934,-0.004015016256524438,-0.0076341052662470335
b5_motor,1.0,0.5014564337031624,0.5014564337031624,0.5280527056366936,0.5262937919194564
b3_vh_delta_turn,1.0,0.4985462221241427,0.5014537778758573,-0.00978739307366498,-0.009141290694911226
rel_gh_delta_display_1vbest,1.0,0.5014087049341102,0.5014087049341102,-0.4095936107189326,-0.41586040669450386
rel_gh_delta_display_1v5,1.0,0.4986236597894018,0.5013763402105982,0.0025869944356781004,0.004489595002885562
b6_gh_p12_straight,1.0,0.5013554826623998,0.5013554826623998,0.5030822700908242,0.5024705534024202
b5_pl_frame_races,1.0,0.5013148882574616,0.5013148882574616,17.98970185200565,17.96221611162033
b5_vh_p2_turn,1.0,0.5013028735992233,0.5013028735992233,0.4979258367245245,0.4970058050717996
b4_vh_p2_overall,1.0,0.4987057832136642,0.5012942167863358,0.49958261576279606,0.5012001013231789
b4_vh_p2_turn,1.0,0.4987625578658462,0.5012374421341538,0.4996179719292418,0.5003971891231286
b5_gh_delta_straight,1.0,0.49882876324237574,0.5011712367576242,-0.010364592729014289,-0.007263247440454896
b6_vh_delta_turn,1.0,0.501129876899275,0.501129876899275,-0.012440827173822774,-0.012379061004175579
b5_gh_p12_overall,1.0,0.5011192282159085,0.5011192282159085,0.4856677699805051,0.48592235242109616
b5_vh_delta_display,1.0,0.5011156969805586,0.5011156969805586,-0.008608089029150404,-0.010657908137284858
b5_gh_p12_turn,1.0,0.5010972880374712,0.5010972880374712,0.48450364033994964,0.48442152968734087
b5_gh_p1_turn,1.0,0.5010638195385984,0.5010638195385984,0.47734615065193925,0.47609990834097166
b1_gh_delta_display,1.0,0.4990312362421908,0.5009687637578092,-0.007391412673365999,-0.008719489425263944
b3_gh_delta_turn,1.0,0.5009628304366166,0.5009628304366166,-0.008720205962959887,-0.010191974742845503
rel_vh_delta_straight_1vavg,1.0,0.5009621791668634,0.5009621791668634,-0.0006612348793230769,-0.0022492971377786526
b6_vh_p12_straight,1.0,0.500918036610478,0.500918036610478,0.5030287178148651,0.5034341806477461
b6_vh_p1_display,1.0,0.5008932249244926,0.5008932249244926,0.4976663067851507,0.4964507587330685
b5_pl_all_win,1.0,0.5008784233391937,0.5008784233391937,0.1306641494529658,0.1311676957406875
b2_wr,1.0,0.49914374520655946,0.5008562547934405,0.47022024748775015,0.47049434769324777
b3_f_safety,1.0,0.49917688807055577,0.5008231119294442,0.9432356116601611,0.9437824625725634
b3_pl_frame_races,1.0,0.49917829210664694,0.500821707893353,19.150984137530106,19.162847540482737
b3_wr,1.0,0.49918348111955024,0.5008165188804498,0.4657677933726435,0.4662772176392708
b4_gh_p2_overall,1.0,0.49918920298952435,0.5008107970104756,0.4981529962600454,0.4993078923676304
rel_vh_delta_straight_1v3,1.0,0.49919449772803703,0.500805502271963,-0.006347492627701912,-0.003574080353793156
b5_pl_recent_p2,1.0,0.49919610475729803,0.500803895242702,0.3080828571615677,0.30892762014260805
b4_vh_delta_straight,1.0,0.5007828727625533,0.5007828727625533,-0.003364177278304013,-0.007285151846716161
rel_vh_delta_display_1v3,1.0,0.5007781151101358,0.5007781151101358,-0.0016402292168424544,-0.005270394133822181
b5_pl_all_p2,1.0,0.49922970012690204,0.500770299873098,0.26480548458432585,0.2650078378721642
b3_gh_delta_straight,1.0,0.49924311036318286,0.5007568896368171,-0.005674841726664667,-0.004276793354092468
b5_vh_p12_display,1.0,0.4992600433767646,0.5007399566232353,0.49574038701104567,0.49691516447703443
b5_gh_p1_overall,1.0,0.5007028046441352,0.5007028046441352,0.4789612265444227,0.4784100071309902
b5_gh_p2_straight,1.0,0.4993022067497445,0.5006977932502554,0.49813699205776274,0.49855355686397534
rel_vh_delta_straight_1v2,1.0,0.5006471802865822,0.5006471802865822,0.002424581296767993,-0.000744302149740586
b1_gh_delta_straight,1.0,0.5005999336263083,0.5005999336263083,-0.007318270228327532,-0.009523604344869242
b6_gh_has2,1.0,0.5005459120689919,0.5005459120689919,0.9974254630014119,0.9963336388634281
b5_gh_p1_display,1.0,0.4994786247304092,0.5005213752695907,0.49109293248069097,0.4922293512577655
b6_gh_has1,1.0,0.5004880082673028,0.5004880082673028,0.9988373058716054,0.9978612893369997
b5_vh_p1_display,1.0,0.5004758878834552,0.5004758878834552,0.49229715139938546,0.49265200122212044
b4_gh_p1_straight,1.0,0.4995459719435189,0.5004540280564811,0.4944262678420971,0.49443758649380404
b3_grade,1.0,0.5004322528099943,0.5004322528099943,0.5977643052902583,0.5966259293207047
rel_vh_delta_display_1v4,1.0,0.5004191724376144,0.5004191724376144,0.003882567893032139,0.0009454459041993415
rel_vh_delta_display_1v6,1.0,0.4996466692428191,0.5003533307571809,-0.00028652105306868104,-0.002245646196150321
rel_gh_delta_straight_1v4,1.0,0.5003339406804392,0.5003339406804392,-0.0033032539718030967,-0.0018894990786222077
b3_local,1.0,0.500215054347319,0.500215054347319,0.458038670904712,0.45819996481774666
b4_gh_has2,1.0,0.5002130836219622,0.5002130836219622,0.9999169504194004,0.9994907831754761
b3_vh_delta_overall,1.0,0.5002023165259133,0.5002023165259133,-0.00882594333100051,-0.008462178404012269
b3_gh_has2,1.0,0.4998432977309534,0.5001567022690466,0.9995847520970019,0.9998981566350952
b2_grade,1.0,0.500151179163218,0.500151179163218,0.6016967029316501,0.6008086363173438
b3_gh_has1,1.0,0.4998754256291006,0.5001245743708994,0.9997508512582012,1.0
b4_gh_has1,1.0,0.5001018433649047,0.5001018433649047,1.0,0.9997963132701905
b5_gh_has1,1.0,0.5001018433649047,0.5001018433649047,1.0,0.9997963132701905
b5_gh_has2,1.0,0.5000979061432154,0.5000979061432154,0.9995847520970019,0.9993889398105713
rel_gh_delta_straight_1vbest,1.0,0.5000963329461493,0.5000963329461493,-0.42541924067129616,-0.4266282720911502
b2_gh_has2,1.0,0.500060318574605,0.500060318574605,0.9999169504194004,0.9997963132701905
b6_vh_delta_overall,1.0,0.49995078684339356,0.5000492131566064,-0.012216205376100743,-0.011746760400392187
b2_gh_has1,1.0,0.4999584752097002,0.5000415247902998,0.9999169504194004,1.0
rel_vh_delta_display_1vavg,1.0,0.5000405394276214,0.5000405394276214,0.0011028984303629267,-0.0005187222052483279
b1_gh_has2,1.0,0.5000093968921526,0.5000093968921526,0.9999169504194004,0.9998981566350952
