month,R,head,exact3,second_top1,second_top2,second_top3
2026-02,63,51,0.36507936507936506,0.4117647058823529,0.7254901960784313,0.8431372549019608
2026-03,16,15,0.4375,0.2,0.6,0.8666666666666667
2026-04,53,48,0.5283018867924528,0.4791666666666667,0.7916666666666666,0.9375
2026-05,121,101,0.38016528925619836,0.49504950495049505,0.7524752475247525,0.900990099009901
2026-06,92,75,0.31521739130434784,0.4266666666666667,0.6533333333333333,0.8
