variant,month,race_code,p,head_hit
PRE_ONLY,2026-06,202606071711,0.7475206346790526,1
PRE_ONLY,2026-06,202606071712,0.834230381224879,0
PRE_ONLY,2026-06,202606071801,0.7638644981683705,1
PRE_ONLY,2026-06,202606071802,0.8344480086921837,1
PRE_ONLY,2026-06,202606071803,0.7737859473855344,0
PRE_ONLY,2026-06,202606071804,0.7521386365195902,0
PRE_ONLY,2026-06,202606071805,0.7990915782728512,0
PRE_ONLY,2026-06,202606071806,0.3425647927048586,0
PRE_ONLY,2026-06,202606071807,0.48755624063343433,0
PRE_ONLY,2026-06,202606071808,0.37832329628600786,0
PRE_ONLY,2026-06,202606071809,0.8289186784334192,1
PRE_ONLY,2026-06,202606071810,0.43555668851415136,1
PRE_ONLY,2026-06,202606071811,0.5808241308977442,0
PRE_ONLY,2026-06,202606071812,0.660201400757964,1
PRE_ONLY,2026-06,202606072101,0.7362002501528384,1
PRE_ONLY,2026-06,202606072102,0.6494473311358804,1
PRE_ONLY,2026-06,202606072103,0.6495037654287881,1
PRE_ONLY,2026-06,202606072104,0.7647403271224725,1
PRE_ONLY,2026-06,202606072105,0.6875847924931751,1
PRE_ONLY,2026-06,202606072106,0.31820607617568797,0
PRE_ONLY,2026-06,202606072107,0.2777982722659442,0
PRE_ONLY,2026-06,202606072108,0.47606992062535347,0
PRE_ONLY,2026-06,202606072109,0.6257894524521905,1
PRE_ONLY,2026-06,202606072110,0.6898474191311293,0
PRE_ONLY,2026-06,202606072111,0.42965193681037356,1
PRE_ONLY,2026-06,202606072112,0.6658181733945759,0
PRE_ONLY,2026-06,202606072401,0.3900400232673098,0
PRE_ONLY,2026-06,202606072404,0.7491223829153154,0
PRE_ONLY,2026-06,202606072405,0.6788602041144775,1
PRE_ONLY,2026-06,202606072406,0.5415961730197872,0
PRE_ONLY,2026-06,202606072407,0.620166293868221,0
PRE_ONLY,2026-06,202606072408,0.7872447987650177,1
PRE_ONLY,2026-06,202606072409,0.32453473664096893,0
PRE_ONLY,2026-06,202606072410,0.5822555669135974,1
PRE_ONLY,2026-06,202606072411,0.5777164699408402,1
PRE_ONLY,2026-06,202606072412,0.71630528651959,1
PRE_ONLY,2026-06,202606080101,0.32725445401908276,1
PRE_ONLY,2026-06,202606080102,0.4645185014439824,0
PRE_ONLY,2026-06,202606080103,0.25530967991229,0
PRE_ONLY,2026-06,202606080104,0.3990911267079851,1
PRE_ONLY,2026-06,202606080105,0.3404019626775099,1
PRE_ONLY,2026-06,202606080106,0.6960179653639171,0
PRE_ONLY,2026-06,202606080107,0.731355387033357,0
PRE_ONLY,2026-06,202606080108,0.5464283047931547,0
PRE_ONLY,2026-06,202606080109,0.474980522962863,1
PRE_ONLY,2026-06,202606080112,0.5716360109786596,1
PRE_ONLY,2026-06,202606080501,0.45118465407540675,0
PRE_ONLY,2026-06,202606080502,0.26087341044924833,0
PRE_ONLY,2026-06,202606080503,0.5421927994822364,1
PRE_ONLY,2026-06,202606080504,0.3061915228579098,0
PRE_ONLY,2026-06,202606080505,0.2945610345829303,1
PRE_ONLY,2026-06,202606080506,0.408660761361252,0
PRE_ONLY,2026-06,202606080507,0.6722888727692221,1
PRE_ONLY,2026-06,202606080508,0.6567963556200189,1
PRE_ONLY,2026-06,202606080509,0.5919224648731649,1
PRE_ONLY,2026-06,202606080510,0.5403830448969601,1
PRE_ONLY,2026-06,202606080511,0.7934608608088652,1
PRE_ONLY,2026-06,202606080512,0.8016388750059377,1
PRE_ONLY,2026-06,202606080601,0.4191282751930618,0
PRE_ONLY,2026-06,202606080603,0.48558337521471817,0
PRE_ONLY,2026-06,202606080604,0.7144170544890015,1
PRE_ONLY,2026-06,202606080605,0.2770822695920852,0
PRE_ONLY,2026-06,202606080607,0.6131032971620529,1
PRE_ONLY,2026-06,202606080608,0.4701953397120838,1
PRE_ONLY,2026-06,202606080609,0.4636111718722211,1
PRE_ONLY,2026-06,202606080610,0.45414253329811793,0
PRE_ONLY,2026-06,202606080611,0.6487551147603957,0
PRE_ONLY,2026-06,202606080612,0.7888101893650045,0
PRE_ONLY,2026-06,202606080801,0.7091568520844381,1
PRE_ONLY,2026-06,202606080802,0.5754743804497771,0
PRE_ONLY,2026-06,202606080803,0.34503867533545357,0
PRE_ONLY,2026-06,202606080804,0.3271240783677065,0
PRE_ONLY,2026-06,202606080805,0.5198080362666629,1
PRE_ONLY,2026-06,202606080806,0.6006740865182301,0
PRE_ONLY,2026-06,202606080807,0.3082244593801599,1
PRE_ONLY,2026-06,202606080808,0.4749583104999694,1
PRE_ONLY,2026-06,202606080809,0.3298758216606915,1
PRE_ONLY,2026-06,202606080810,0.6499014569624569,1
PRE_ONLY,2026-06,202606080811,0.5932870720359945,1
PRE_ONLY,2026-06,202606080812,0.7724545887473799,0
PRE_ONLY,2026-06,202606080901,0.650452595895972,0
PRE_ONLY,2026-06,202606080902,0.3362077082466232,1
PRE_ONLY,2026-06,202606080903,0.46408272595269656,0
PRE_ONLY,2026-06,202606080904,0.3746919474390252,0
PRE_ONLY,2026-06,202606080905,0.793532523851877,1
PRE_ONLY,2026-06,202606080906,0.29456086013177835,0
PRE_ONLY,2026-06,202606080907,0.49797700582716664,0
PRE_ONLY,2026-06,202606080908,0.27924988209714424,0
PRE_ONLY,2026-06,202606080909,0.6611081943912586,1
PRE_ONLY,2026-06,202606080910,0.5445321865808562,0
PRE_ONLY,2026-06,202606080911,0.6218941870625934,1
PRE_ONLY,2026-06,202606080912,0.8536988086588632,1
PRE_ONLY,2026-06,202606081001,0.7411979305496849,0
PRE_ONLY,2026-06,202606081002,0.6563893762223372,1
PRE_ONLY,2026-06,202606081003,0.6877901108568868,1
PRE_ONLY,2026-06,202606081004,0.5222984788406483,1
PRE_ONLY,2026-06,202606081005,0.6317629818041108,0
PRE_ONLY,2026-06,202606081006,0.33306462454474745,1
PRE_ONLY,2026-06,202606081007,0.32508709286249465,0
PRE_ONLY,2026-06,202606081008,0.4848678651732576,1
PRE_ONLY,2026-06,202606081009,0.5123014291832454,0
PRE_ONLY,2026-06,202606081010,0.5907203888791097,0
PRE_ONLY,2026-06,202606081011,0.669624883831663,0
PRE_ONLY,2026-06,202606081012,0.7621320599660697,0
PRE_ONLY,2026-06,202606081301,0.7145927710797637,1
PRE_ONLY,2026-06,202606081302,0.6793797630096389,1
PRE_ONLY,2026-06,202606081303,0.7463053138756889,1
PRE_ONLY,2026-06,202606081304,0.8034186549744452,1
PRE_ONLY,2026-06,202606081305,0.7508625301794708,1
PRE_ONLY,2026-06,202606081306,0.7601736576784798,1
PRE_ONLY,2026-06,202606081307,0.7913823669866782,1
PRE_ONLY,2026-06,202606081308,0.8461781579163856,1
PRE_ONLY,2026-06,202606081309,0.8181362095434852,1
PRE_ONLY,2026-06,202606081310,0.7895339151934289,1
PRE_ONLY,2026-06,202606081311,0.8185652633811253,0
PRE_ONLY,2026-06,202606081312,0.8254951026513173,1
PRE_ONLY,2026-06,202606081501,0.2645109304217621,1
PRE_ONLY,2026-06,202606081502,0.5646540189698512,0
PRE_ONLY,2026-06,202606081503,0.19686863986475084,0
PRE_ONLY,2026-06,202606081504,0.3607368066028195,0
PRE_ONLY,2026-06,202606081505,0.47131032017722,0
PRE_ONLY,2026-06,202606081506,0.4871573049048878,0
PRE_ONLY,2026-06,202606081507,0.4833470805048571,1
PRE_ONLY,2026-06,202606081508,0.45196803630244603,0
PRE_ONLY,2026-06,202606081509,0.44013126248035583,1
PRE_ONLY,2026-06,202606081510,0.4237295603165361,1
PRE_ONLY,2026-06,202606081511,0.7431484244212608,0
PRE_ONLY,2026-06,202606081512,0.7433901555383555,1
PRE_ONLY,2026-06,202606081701,0.7780947401990136,1
PRE_ONLY,2026-06,202606081702,0.7224303813152828,1
PRE_ONLY,2026-06,202606081703,0.7641923681197252,1
PRE_ONLY,2026-06,202606081704,0.7932284223408176,0
PRE_ONLY,2026-06,202606081705,0.7264844611689625,1
PRE_ONLY,2026-06,202606081706,0.7546955036866886,1
PRE_ONLY,2026-06,202606081707,0.8009274747414346,1
PRE_ONLY,2026-06,202606081708,0.7050055876460641,1
PRE_ONLY,2026-06,202606081709,0.8306243730938709,1
PRE_ONLY,2026-06,202606081710,0.7477580435637451,1
PRE_ONLY,2026-06,202606081711,0.8339687160649242,1
PRE_ONLY,2026-06,202606081712,0.7865156105865725,0
PRE_ONLY,2026-06,202606081801,0.6227533228334813,1
PRE_ONLY,2026-06,202606081802,0.7497474288396532,0
PRE_ONLY,2026-06,202606081803,0.8453139785315251,1
PRE_ONLY,2026-06,202606081804,0.6517658229373133,0
PRE_ONLY,2026-06,202606081805,0.646340349031982,1
PRE_ONLY,2026-06,202606081806,0.4818502838917596,0
PRE_ONLY,2026-06,202606081809,0.3747157321013566,1
PRE_ONLY,2026-06,202606081810,0.5841256970664312,0
PRE_ONLY,2026-06,202606081811,0.33579331277727675,0
PRE_ONLY,2026-06,202606081812,0.8664801097460254,1
PRE_ONLY,2026-06,202606082101,0.6824847748233295,0
PRE_ONLY,2026-06,202606082102,0.4294487406493827,1
PRE_ONLY,2026-06,202606082103,0.5920977534291376,0
PRE_ONLY,2026-06,202606082104,0.7084420188564103,1
PRE_ONLY,2026-06,202606082105,0.7455758481645767,1
PRE_ONLY,2026-06,202606082106,0.28057781145594657,0
PRE_ONLY,2026-06,202606082107,0.505608893793884,0
PRE_ONLY,2026-06,202606082108,0.39967430282583355,1
PRE_ONLY,2026-06,202606082109,0.6706500201236872,1
PRE_ONLY,2026-06,202606082110,0.6921057107435752,1
PRE_ONLY,2026-06,202606082111,0.7070689240571322,1
PRE_ONLY,2026-06,202606082112,0.40292375866402486,0
PRE_ONLY,2026-06,202606082401,0.4198645165341633,0
PRE_ONLY,2026-06,202606082402,0.333760150604644,0
PRE_ONLY,2026-06,202606082403,0.5376220553930389,0
PRE_ONLY,2026-06,202606082404,0.43568437234768453,1
PRE_ONLY,2026-06,202606082405,0.4354941433294331,0
PRE_ONLY,2026-06,202606082406,0.7982473265644485,1
PRE_ONLY,2026-06,202606082407,0.783767253763698,1
PRE_ONLY,2026-06,202606082408,0.6885452398180377,0
PRE_ONLY,2026-06,202606082409,0.7339964621631412,1
PRE_ONLY,2026-06,202606082410,0.7690231558260877,0
PRE_ONLY,2026-06,202606082411,0.7369305663708371,1
PRE_ONLY,2026-06,202606082412,0.3671263118891364,0
PRE_ONLY,2026-06,202606090101,0.38562324971245404,1
PRE_ONLY,2026-06,202606090102,0.30960845405233517,0
PRE_ONLY,2026-06,202606090103,0.5459428140643453,1
PRE_ONLY,2026-06,202606090105,0.7790199163352348,1
PRE_ONLY,2026-06,202606090106,0.7621149725784039,1
PRE_ONLY,2026-06,202606090107,0.6798979774015208,1
PRE_ONLY,2026-06,202606090109,0.5174541015331571,1
PRE_ONLY,2026-06,202606090110,0.6963820316391962,0
PRE_ONLY,2026-06,202606090111,0.7182006679874643,1
PRE_ONLY,2026-06,202606090112,0.6466874547519749,1
PRE_ONLY,2026-06,202606090501,0.5464138425246807,1
PRE_ONLY,2026-06,202606090502,0.6551413914573562,1
PRE_ONLY,2026-06,202606090503,0.39633198397509206,0
PRE_ONLY,2026-06,202606090504,0.4545613988724387,0
PRE_ONLY,2026-06,202606090505,0.5035644907776176,0
PRE_ONLY,2026-06,202606090506,0.45128653934546203,0
PRE_ONLY,2026-06,202606090507,0.42197946199116515,0
PRE_ONLY,2026-06,202606090508,0.3588899075179668,0
PRE_ONLY,2026-06,202606090509,0.6633592187407471,1
PRE_ONLY,2026-06,202606090510,0.649315695773457,1
PRE_ONLY,2026-06,202606090511,0.7651668368443376,1
PRE_ONLY,2026-06,202606090512,0.804598402841717,0
PRE_ONLY,2026-06,202606090601,0.32037312903529347,1
PRE_ONLY,2026-06,202606090603,0.4515633658338286,1
PRE_ONLY,2026-06,202606090604,0.7051468739015727,1
PRE_ONLY,2026-06,202606090605,0.26561601459069306,0
PRE_ONLY,2026-06,202606090606,0.3724695131406267,1
PRE_ONLY,2026-06,202606090607,0.7349034482763309,1
PRE_ONLY,2026-06,202606090608,0.7494055369934454,1
PRE_ONLY,2026-06,202606090609,0.682424767434905,0
PRE_ONLY,2026-06,202606090610,0.5033562243160092,1
PRE_ONLY,2026-06,202606090611,0.6836513657294249,1
PRE_ONLY,2026-06,202606090612,0.4297376955377377,1
PRE_ONLY,2026-06,202606090701,0.4717343181445096,0
PRE_ONLY,2026-06,202606090702,0.5251380157460758,0
PRE_ONLY,2026-06,202606090703,0.3593992138802979,0
PRE_ONLY,2026-06,202606090704,0.4145929778294872,1
PRE_ONLY,2026-06,202606090705,0.6284315557088959,0
PRE_ONLY,2026-06,202606090706,0.641082969976885,0
PRE_ONLY,2026-06,202606090707,0.7102091426695489,1
PRE_ONLY,2026-06,202606090708,0.5410111331075403,0
PRE_ONLY,2026-06,202606090709,0.7117172396726165,0
PRE_ONLY,2026-06,202606090710,0.7523790317534834,1
PRE_ONLY,2026-06,202606090711,0.7258102465119874,1
PRE_ONLY,2026-06,202606090712,0.7498782380293536,0
PRE_ONLY,2026-06,202606090901,0.6752251447312497,1
PRE_ONLY,2026-06,202606090902,0.28741488536270327,0
PRE_ONLY,2026-06,202606090903,0.34665141559329277,0
PRE_ONLY,2026-06,202606090904,0.3744413121290364,0
PRE_ONLY,2026-06,202606090905,0.7510854523776684,1
PRE_ONLY,2026-06,202606090906,0.5143402784754687,1
PRE_ONLY,2026-06,202606090907,0.49458175406578486,1
PRE_ONLY,2026-06,202606090908,0.27037386282368264,1
PRE_ONLY,2026-06,202606090909,0.41918357585619476,1
PRE_ONLY,2026-06,202606090910,0.6904080978368156,1
PRE_ONLY,2026-06,202606090911,0.5845587641734761,0
PRE_ONLY,2026-06,202606090912,0.7847267221183698,1
PRE_ONLY,2026-06,202606091101,0.5074077355496869,1
PRE_ONLY,2026-06,202606091102,0.4587281124819875,1
PRE_ONLY,2026-06,202606091103,0.3496167900408953,0
PRE_ONLY,2026-06,202606091104,0.6444043767383358,1
PRE_ONLY,2026-06,202606091105,0.619162697751613,0
PRE_ONLY,2026-06,202606091106,0.7350280337735227,1
PRE_ONLY,2026-06,202606091107,0.40964383731317583,0
PRE_ONLY,2026-06,202606091108,0.41078871740039813,0
PRE_ONLY,2026-06,202606091109,0.5758149917674339,1
PRE_ONLY,2026-06,202606091110,0.6858485887441917,1
PRE_ONLY,2026-06,202606091111,0.6431106415462794,1
PRE_ONLY,2026-06,202606091112,0.6687608462489009,1
PRE_ONLY,2026-06,202606091301,0.706561751133376,1
PRE_ONLY,2026-06,202606091302,0.8437097576045255,0
PRE_ONLY,2026-06,202606091303,0.7295925947845083,1
PRE_ONLY,2026-06,202606091304,0.8673875963664843,1
PRE_ONLY,2026-06,202606091305,0.7204051203126188,1
PRE_ONLY,2026-06,202606091306,0.7582036410915652,1
PRE_ONLY,2026-06,202606091307,0.8652239038902784,1
PRE_ONLY,2026-06,202606091308,0.7224352098257485,1
PRE_ONLY,2026-06,202606091309,0.8161708047557864,0
PRE_ONLY,2026-06,202606091310,0.8359468470739564,1
PRE_ONLY,2026-06,202606091311,0.7950662490644086,1
PRE_ONLY,2026-06,202606091312,0.8237141854058314,1
PRE_ONLY,2026-06,202606091501,0.2439136418287616,0
PRE_ONLY,2026-06,202606091502,0.3604714696157651,1
PRE_ONLY,2026-06,202606091503,0.5024731872950555,0
PRE_ONLY,2026-06,202606091504,0.47982765533482374,1
PRE_ONLY,2026-06,202606091505,0.45138303837074006,1
PRE_ONLY,2026-06,202606091506,0.5876773544740318,0
PRE_ONLY,2026-06,202606091507,0.5346605029639911,0
PRE_ONLY,2026-06,202606091508,0.7798371818773975,1
PRE_ONLY,2026-06,202606091509,0.7451745123806057,1
PRE_ONLY,2026-06,202606091510,0.7180667790201539,1
PRE_ONLY,2026-06,202606091511,0.7338669569691737,1
PRE_ONLY,2026-06,202606091512,0.6843574882857814,1
PRE_ONLY,2026-06,202606091701,0.8110913791725665,1
PRE_ONLY,2026-06,202606091702,0.8129354727974153,1
PRE_ONLY,2026-06,202606091703,0.808095836766909,0
PRE_ONLY,2026-06,202606091704,0.799952537199362,1
PRE_ONLY,2026-06,202606091705,0.6978009336824896,1
PRE_ONLY,2026-06,202606091706,0.7805326418619206,0
PRE_ONLY,2026-06,202606091707,0.7591483407639169,1
PRE_ONLY,2026-06,202606091708,0.7622740981954498,1
PRE_ONLY,2026-06,202606091709,0.7874067690608577,1
PRE_ONLY,2026-06,202606091710,0.7592971058829496,1
PRE_ONLY,2026-06,202606091711,0.7282609576706771,0
PRE_ONLY,2026-06,202606091712,0.8354865981382898,1
PRE_ONLY,2026-06,202606091801,0.6731312378455968,1
PRE_ONLY,2026-06,202606091802,0.7558989365335028,1
PRE_ONLY,2026-06,202606091803,0.8020312459111741,0
PRE_ONLY,2026-06,202606091804,0.6279089092121477,1
PRE_ONLY,2026-06,202606091805,0.6213714109765855,0
PRE_ONLY,2026-06,202606091806,0.7667399686171745,1
PRE_ONLY,2026-06,202606091807,0.6652933350286288,1
PRE_ONLY,2026-06,202606091808,0.6113951401688154,0
PRE_ONLY,2026-06,202606091809,0.7601938666120032,1
PRE_ONLY,2026-06,202606091810,0.8267012585638094,0
PRE_ONLY,2026-06,202606091811,0.6428509482693355,1
PRE_ONLY,2026-06,202606091812,0.844792411034762,1
PRE_ONLY,2026-06,202606092301,0.6216084612638981,1
PRE_ONLY,2026-06,202606092302,0.5551629040439087,0
PRE_ONLY,2026-06,202606092303,0.5772056217731902,1
PRE_ONLY,2026-06,202606092304,0.5221888582333233,1
PRE_ONLY,2026-06,202606092305,0.7118664147022004,1
PRE_ONLY,2026-06,202606092306,0.4484025073158577,0
PRE_ONLY,2026-06,202606092307,0.5317824499921361,0
PRE_ONLY,2026-06,202606092308,0.5765184724581007,0
PRE_ONLY,2026-06,202606092309,0.6737029249432493,1
PRE_ONLY,2026-06,202606092310,0.6190515029891308,1
PRE_ONLY,2026-06,202606092311,0.6369182523251613,1
PRE_ONLY,2026-06,202606092312,0.7350818281480116,1
PRE_ONLY,2026-06,202606092401,0.47528999679721146,0
PRE_ONLY,2026-06,202606092402,0.5933516648185505,1
PRE_ONLY,2026-06,202606092403,0.5997001215214277,1
PRE_ONLY,2026-06,202606092404,0.5522300427275605,0
PRE_ONLY,2026-06,202606092405,0.7552660958793369,1
PRE_ONLY,2026-06,202606092406,0.7628942843876506,0
PRE_ONLY,2026-06,202606092407,0.782073310455055,1
PRE_ONLY,2026-06,202606092408,0.4153795720266139,0
PRE_ONLY,2026-06,202606092409,0.7757221698829591,0
PRE_ONLY,2026-06,202606092410,0.7517839515289135,0
PRE_ONLY,2026-06,202606092411,0.8426916651775608,1
PRE_ONLY,2026-06,202606092412,0.5610645465943738,1
PRE_ONLY,2026-06,202606100101,0.37464636778867494,0
PRE_ONLY,2026-06,202606100102,0.5842516857459666,1
PRE_ONLY,2026-06,202606100103,0.5970063452427027,1
PRE_ONLY,2026-06,202606100104,0.5439221867611678,0
PRE_ONLY,2026-06,202606100105,0.7213864615437102,0
PRE_ONLY,2026-06,202606100106,0.6556837354287145,1
PRE_ONLY,2026-06,202606100107,0.7771200273523573,1
PRE_ONLY,2026-06,202606100108,0.6114075135165047,0
PRE_ONLY,2026-06,202606100109,0.42563486312085985,1
PRE_ONLY,2026-06,202606100110,0.5416460136675639,1
PRE_ONLY,2026-06,202606100111,0.6659798335203791,1
PRE_ONLY,2026-06,202606100112,0.7106540372480272,1
PRE_ONLY,2026-06,202606100501,0.4521403827884253,1
PRE_ONLY,2026-06,202606100502,0.34361458288097046,1
PRE_ONLY,2026-06,202606100503,0.5250795936731577,0
PRE_ONLY,2026-06,202606100504,0.4449792969180454,1
PRE_ONLY,2026-06,202606100505,0.41426777302744033,0
PRE_ONLY,2026-06,202606100506,0.31560069992384676,1
PRE_ONLY,2026-06,202606100507,0.7437334643279963,0
PRE_ONLY,2026-06,202606100508,0.41516515025400724,1
PRE_ONLY,2026-06,202606100509,0.5499027533460495,1
PRE_ONLY,2026-06,202606100510,0.787840805645399,1
PRE_ONLY,2026-06,202606100511,0.6755528238204958,1
PRE_ONLY,2026-06,202606100512,0.7891069519365436,0
PRE_ONLY,2026-06,202606100601,0.41484248120861966,0
PRE_ONLY,2026-06,202606100602,0.19440360514196664,0
PRE_ONLY,2026-06,202606100603,0.2716413439036544,0
PRE_ONLY,2026-06,202606100604,0.6888949985746513,1
PRE_ONLY,2026-06,202606100605,0.5915110466059825,1
PRE_ONLY,2026-06,202606100606,0.6050568060709971,0
PRE_ONLY,2026-06,202606100607,0.5298976592453181,1
PRE_ONLY,2026-06,202606100608,0.4622586426926056,0
PRE_ONLY,2026-06,202606100609,0.4638748919064317,0
PRE_ONLY,2026-06,202606100610,0.5224665753310814,1
PRE_ONLY,2026-06,202606100611,0.741283992542132,1
PRE_ONLY,2026-06,202606100612,0.4402183226729497,0
PRE_ONLY,2026-06,202606100701,0.401560198725663,1
PRE_ONLY,2026-06,202606100702,0.40707900304303973,0
PRE_ONLY,2026-06,202606100703,0.4196729415898941,0
PRE_ONLY,2026-06,202606100704,0.6416371447692044,0
PRE_ONLY,2026-06,202606100705,0.49452010559891874,0
PRE_ONLY,2026-06,202606100706,0.655871096152199,0
PRE_ONLY,2026-06,202606100707,0.6392781130271821,1
PRE_ONLY,2026-06,202606100708,0.652201058946726,0
PRE_ONLY,2026-06,202606100709,0.7303455796460315,1
PRE_ONLY,2026-06,202606100710,0.7465172496262896,0
PRE_ONLY,2026-06,202606100711,0.8111461908996775,0
PRE_ONLY,2026-06,202606100712,0.7988241429807311,1
PRE_ONLY,2026-06,202606100901,0.5988918450462929,1
PRE_ONLY,2026-06,202606100902,0.28434583921581424,0
PRE_ONLY,2026-06,202606100903,0.25976547800219635,0
PRE_ONLY,2026-06,202606100904,0.26839487137988627,0
PRE_ONLY,2026-06,202606100905,0.668987542722992,0
PRE_ONLY,2026-06,202606100906,0.5048466797736157,0
PRE_ONLY,2026-06,202606100907,0.47016823240736927,0
PRE_ONLY,2026-06,202606100908,0.2436344990092121,0
PRE_ONLY,2026-06,202606100909,0.5259688604476868,1
PRE_ONLY,2026-06,202606100910,0.6458975435653159,1
PRE_ONLY,2026-06,202606100911,0.840078942025227,1
PRE_ONLY,2026-06,202606100912,0.7480207743179497,1
PRE_ONLY,2026-06,202606101101,0.5838041914968181,1
PRE_ONLY,2026-06,202606101102,0.4433729024162825,1
PRE_ONLY,2026-06,202606101103,0.35013583710203783,0
PRE_ONLY,2026-06,202606101104,0.4351708365954011,1
PRE_ONLY,2026-06,202606101105,0.24165614856516482,0
PRE_ONLY,2026-06,202606101106,0.6492292263672165,1
PRE_ONLY,2026-06,202606101107,0.5711394869544443,0
PRE_ONLY,2026-06,202606101108,0.6233629169824724,1
PRE_ONLY,2026-06,202606101109,0.45700333999605797,1
PRE_ONLY,2026-06,202606101110,0.7176859077815488,1
PRE_ONLY,2026-06,202606101111,0.6072544430269455,1
PRE_ONLY,2026-06,202606101112,0.5961497825841693,0
PRE_ONLY,2026-06,202606101301,0.7758968099887549,1
PRE_ONLY,2026-06,202606101302,0.7499631925207371,0
PRE_ONLY,2026-06,202606101303,0.8104963252667349,0
PRE_ONLY,2026-06,202606101304,0.7553548095101726,0
PRE_ONLY,2026-06,202606101305,0.7664339503311804,1
PRE_ONLY,2026-06,202606101306,0.747117934568571,0
PRE_ONLY,2026-06,202606101307,0.7788185603342247,1
PRE_ONLY,2026-06,202606101308,0.7405065570621937,1
PRE_ONLY,2026-06,202606101309,0.8304021406659816,1
PRE_ONLY,2026-06,202606101310,0.8498680254972552,1
PRE_ONLY,2026-06,202606101311,0.736973518331201,1
PRE_ONLY,2026-06,202606101312,0.835590274380149,1
PRE_ONLY,2026-06,202606101401,0.46885363374404476,0
PRE_ONLY,2026-06,202606101402,0.3639182637060129,0
PRE_ONLY,2026-06,202606101403,0.5919083488018411,0
PRE_ONLY,2026-06,202606101404,0.6949775477134053,1
PRE_ONLY,2026-06,202606101405,0.2831192171495217,1
PRE_ONLY,2026-06,202606101406,0.3385774334634652,1
PRE_ONLY,2026-06,202606101407,0.5555276468846804,0
PRE_ONLY,2026-06,202606101408,0.4139492113946666,1
PRE_ONLY,2026-06,202606101409,0.2672134265327417,0
PRE_ONLY,2026-06,202606101410,0.46734865215878263,1
PRE_ONLY,2026-06,202606101411,0.48858725763870914,0
PRE_ONLY,2026-06,202606101412,0.6474747116623072,1
PRE_ONLY,2026-06,202606101501,0.3416708106265254,0
PRE_ONLY,2026-06,202606101502,0.505866394906699,0
PRE_ONLY,2026-06,202606101503,0.4877851137862645,0
PRE_ONLY,2026-06,202606101504,0.6283550842570722,1
PRE_ONLY,2026-06,202606101505,0.5903310540305924,1
PRE_ONLY,2026-06,202606101506,0.5484230468292036,0
PRE_ONLY,2026-06,202606101507,0.5479673862127534,1
PRE_ONLY,2026-06,202606101508,0.4384540625053129,0
PRE_ONLY,2026-06,202606101509,0.7499003115307242,1
PRE_ONLY,2026-06,202606101510,0.7341283998226219,0
PRE_ONLY,2026-06,202606101511,0.7873002650788252,1
PRE_ONLY,2026-06,202606101512,0.6301314623560729,1
PRE_ONLY,2026-06,202606101801,0.7737045817093323,0
PRE_ONLY,2026-06,202606101802,0.7008320903578285,0
PRE_ONLY,2026-06,202606101803,0.7660129419424094,1
PRE_ONLY,2026-06,202606101804,0.691361330706708,1
PRE_ONLY,2026-06,202606101805,0.5088051227921343,0
PRE_ONLY,2026-06,202606101806,0.528660218380657,1
PRE_ONLY,2026-06,202606101807,0.42675270076809035,1
PRE_ONLY,2026-06,202606101808,0.6785883254960196,1
PRE_ONLY,2026-06,202606101809,0.6800848223556237,1
PRE_ONLY,2026-06,202606101811,0.8835438093729249,1
PRE_ONLY,2026-06,202606101812,0.8442789077612703,0
PRE_ONLY,2026-06,202606102301,0.6343161733862143,0
PRE_ONLY,2026-06,202606102302,0.6354230412884244,1
PRE_ONLY,2026-06,202606102304,0.8076864646116612,0
PRE_ONLY,2026-06,202606102305,0.46216715223059773,0
PRE_ONLY,2026-06,202606102306,0.4765498823230371,0
PRE_ONLY,2026-06,202606102307,0.5336417061211922,1
PRE_ONLY,2026-06,202606102308,0.3793256004695792,0
PRE_ONLY,2026-06,202606102309,0.5121461150984548,0
PRE_ONLY,2026-06,202606102310,0.5628194788053732,1
PRE_ONLY,2026-06,202606102311,0.7040168496641293,1
PRE_ONLY,2026-06,202606102312,0.6168141068502584,1
PRE_ONLY,2026-06,202606102401,0.5344280341273135,1
PRE_ONLY,2026-06,202606102403,0.6651892987791488,1
PRE_ONLY,2026-06,202606102404,0.6668957747781656,0
PRE_ONLY,2026-06,202606102405,0.3983776218418573,0
PRE_ONLY,2026-06,202606102406,0.7550469027091795,1
PRE_ONLY,2026-06,202606102407,0.7002971251171644,1
PRE_ONLY,2026-06,202606102408,0.7752617045679993,1
PRE_ONLY,2026-06,202606102409,0.620557208621639,0
PRE_ONLY,2026-06,202606102410,0.7714882375701155,1
PRE_ONLY,2026-06,202606102411,0.8447923001896736,0
PRE_ONLY,2026-06,202606102412,0.7284219275471099,1
PRE_ONLY,2026-06,202606110301,0.2816049412291199,0
PRE_ONLY,2026-06,202606110302,0.47712815576278017,0
PRE_ONLY,2026-06,202606110303,0.32385461113892594,0
PRE_ONLY,2026-06,202606110304,0.4488339992672624,0
PRE_ONLY,2026-06,202606110305,0.4341651131071374,0
PRE_ONLY,2026-06,202606110306,0.5068426369541507,0
PRE_ONLY,2026-06,202606110307,0.3485430942524884,1
PRE_ONLY,2026-06,202606110308,0.4529122663843888,0
PRE_ONLY,2026-06,202606110309,0.6147354934032346,1
PRE_ONLY,2026-06,202606110310,0.6157882785956357,1
PRE_ONLY,2026-06,202606110311,0.60986474244682,0
