month,race_code,p3head,lambda,N,hit,comp,return_yen,zero_stake,actual,tickets,pair_train,odds_source
2026-07,202607031904,0.3515885748026238,0.75,11,0,2.0261701405397448,0.0,0,1-2-4,3-4-6;3-6-4;3-4-5;3-2-4;3-4-2;3-5-4;3-5-6;3-1-4;3-4-1;3-2-6;3-6-5,4286,official_closing
2026-07,202607031904,0.3515885748026238,0.75,12,0,1.9287161012876912,0.0,0,1-2-4,3-4-6;3-6-4;3-4-5;3-2-4;3-4-2;3-5-4;3-5-6;3-1-4;3-4-1;3-2-6;3-6-5;3-2-5,4286,official_closing
2026-07,202607031904,0.3515885748026238,1.0,5,0,2.9827654281543823,0.0,0,1-2-4,3-4-6;3-6-4;3-4-5;3-2-4;3-4-2,4286,official_closing
2026-07,202607031904,0.3515885748026238,1.0,6,0,2.810287478871403,0.0,0,1-2-4,3-4-6;3-6-4;3-4-5;3-2-4;3-4-2;3-5-4,4286,official_closing
2026-07,202607031904,0.3515885748026238,1.0,7,0,2.612895352707051,0.0,0,1-2-4,3-4-6;3-6-4;3-4-5;3-2-4;3-4-2;3-5-4;3-1-4,4286,official_closing
2026-07,202607031904,0.3515885748026238,1.0,8,0,2.5006293261578945,0.0,0,1-2-4,3-4-6;3-6-4;3-4-5;3-2-4;3-4-2;3-5-4;3-1-4;3-5-6,4286,official_closing
2026-07,202607031904,0.3515885748026238,1.0,9,0,2.2299376952697196,0.0,0,1-2-4,3-4-6;3-6-4;3-4-5;3-2-4;3-4-2;3-5-4;3-1-4;3-5-6;3-2-6,4286,official_closing
2026-07,202607031904,0.3515885748026238,1.0,10,0,2.112464757780834,0.0,0,1-2-4,3-4-6;3-6-4;3-4-5;3-2-4;3-4-2;3-5-4;3-1-4;3-5-6;3-2-6;3-4-1,4286,official_closing
2026-07,202607031904,0.3515885748026238,1.0,11,0,2.0067493635608487,0.0,0,1-2-4,3-4-6;3-6-4;3-4-5;3-2-4;3-4-2;3-5-4;3-1-4;3-5-6;3-2-6;3-4-1;3-2-5,4286,official_closing
2026-07,202607031904,0.3515885748026238,1.0,12,0,1.9287161012876908,0.0,0,1-2-4,3-4-6;3-6-4;3-4-5;3-2-4;3-4-2;3-5-4;3-1-4;3-5-6;3-2-6;3-4-1;3-2-5;3-6-5,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.0,5,0,5.072422810664573,0.0,0,4-5-1,3-5-1;3-1-5;3-5-2;3-2-5;3-5-4,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.0,6,0,4.211110913292635,0.0,0,4-5-1,3-5-1;3-1-5;3-5-2;3-2-5;3-5-4;3-1-2,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.0,7,0,3.9692177690866184,0.0,0,4-5-1,3-5-1;3-1-5;3-5-2;3-2-5;3-5-4;3-1-2;3-2-1,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.0,8,0,3.769713580701454,0.0,0,4-5-1,3-5-1;3-1-5;3-5-2;3-2-5;3-5-4;3-1-2;3-2-1;3-5-6,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.0,9,0,3.479519102493901,0.0,0,4-5-1,3-5-1;3-1-5;3-5-2;3-2-5;3-5-4;3-1-2;3-2-1;3-5-6;3-4-5,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.0,10,0,2.994839908513293,0.0,0,4-5-1,3-5-1;3-1-5;3-5-2;3-2-5;3-5-4;3-1-2;3-2-1;3-5-6;3-4-5;3-1-4,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.0,11,0,2.8226718762595224,0.0,0,4-5-1,3-5-1;3-1-5;3-5-2;3-2-5;3-5-4;3-1-2;3-2-1;3-5-6;3-4-5;3-1-4;3-4-1,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.0,12,0,2.7137114633453274,0.0,0,4-5-1,3-5-1;3-1-5;3-5-2;3-2-5;3-5-4;3-1-2;3-2-1;3-5-6;3-4-5;3-1-4;3-4-1;3-1-6,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.25,5,0,4.689244811630614,0.0,0,4-5-1,3-1-5;3-5-1;3-5-2;3-2-5;3-1-2,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.25,6,0,4.211110913292635,0.0,0,4-5-1,3-1-5;3-5-1;3-5-2;3-2-5;3-1-2;3-5-4,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.25,7,0,3.9692177690866184,0.0,0,4-5-1,3-1-5;3-5-1;3-5-2;3-2-5;3-1-2;3-5-4;3-2-1,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.25,8,0,3.35064008675374,0.0,0,4-5-1,3-1-5;3-5-1;3-5-2;3-2-5;3-1-2;3-5-4;3-2-1;3-1-4,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.25,9,0,3.119401343641388,0.0,0,4-5-1,3-1-5;3-5-1;3-5-2;3-2-5;3-1-2;3-5-4;3-2-1;3-1-4;3-4-5,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.25,10,0,2.9948399085132924,0.0,0,4-5-1,3-1-5;3-5-1;3-5-2;3-2-5;3-1-2;3-5-4;3-2-1;3-1-4;3-4-5;3-5-6,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.25,11,0,2.822671876259522,0.0,0,4-5-1,3-1-5;3-5-1;3-5-2;3-2-5;3-1-2;3-5-4;3-2-1;3-1-4;3-4-5;3-5-6;3-4-1,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.25,12,0,2.713711463345327,0.0,0,4-5-1,3-1-5;3-5-1;3-5-2;3-2-5;3-1-2;3-5-4;3-2-1;3-1-4;3-4-5;3-5-6;3-4-1;3-1-6,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.5,5,0,4.689244811630614,0.0,0,4-5-1,3-1-5;3-5-1;3-1-2;3-2-5;3-5-2,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.5,6,0,3.849624690410496,0.0,0,4-5-1,3-1-5;3-5-1;3-1-2;3-2-5;3-5-2;3-1-4,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.5,7,0,3.646476143452088,0.0,0,4-5-1,3-1-5;3-5-1;3-1-2;3-2-5;3-5-2;3-1-4;3-2-1,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.5,8,0,3.35064008675374,0.0,0,4-5-1,3-1-5;3-5-1;3-1-2;3-2-5;3-5-2;3-1-4;3-2-1;3-5-4,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.5,9,0,3.119401343641388,0.0,0,4-5-1,3-1-5;3-5-1;3-1-2;3-2-5;3-5-2;3-1-4;3-2-1;3-5-4;3-4-5,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.5,10,0,2.9330593999895087,0.0,0,4-5-1,3-1-5;3-5-1;3-1-2;3-2-5;3-5-2;3-1-4;3-2-1;3-5-4;3-4-5;3-4-1,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.5,11,0,2.8155873523330093,0.0,0,4-5-1,3-1-5;3-5-1;3-1-2;3-2-5;3-5-2;3-1-4;3-2-1;3-5-4;3-4-5;3-4-1;3-1-6,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.5,12,0,2.748753538029415,0.0,0,4-5-1,3-1-5;3-5-1;3-1-2;3-2-5;3-5-2;3-1-4;3-2-1;3-5-4;3-4-5;3-4-1;3-1-6;3-2-4,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.75,5,0,4.117851108312239,0.0,0,4-5-1,3-1-5;3-1-2;3-5-1;3-1-4;3-2-5,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.75,6,0,3.849624690410496,0.0,0,4-5-1,3-1-5;3-1-2;3-5-1;3-1-4;3-2-5;3-5-2,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.75,7,0,3.646476143452088,0.0,0,4-5-1,3-1-5;3-1-2;3-5-1;3-1-4;3-2-5;3-5-2;3-2-1,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.75,8,0,3.37426022708352,0.0,0,4-5-1,3-1-5;3-1-2;3-5-1;3-1-4;3-2-5;3-5-2;3-2-1;3-4-5,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.75,9,0,3.2787225492461856,0.0,0,4-5-1,3-1-5;3-1-2;3-5-1;3-1-4;3-2-5;3-5-2;3-2-1;3-4-5;3-2-4,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.75,10,0,3.0734861282008215,0.0,0,4-5-1,3-1-5;3-1-2;3-5-1;3-1-4;3-2-5;3-5-2;3-2-1;3-4-5;3-2-4;3-4-1,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.75,11,0,2.860604116790872,0.0,0,4-5-1,3-1-5;3-1-2;3-5-1;3-1-4;3-2-5;3-5-2;3-2-1;3-4-5;3-2-4;3-4-1;3-5-4,4286,official_closing
2026-07,202607032103,0.3069658277166274,0.75,12,0,2.748753538029415,0.0,0,4-5-1,3-1-5;3-1-2;3-5-1;3-1-4;3-2-5;3-5-2;3-2-1;3-4-5;3-2-4;3-4-1;3-5-4;3-1-6,4286,official_closing
2026-07,202607032103,0.3069658277166274,1.0,5,0,4.117851108312239,0.0,0,4-5-1,3-1-5;3-1-2;3-1-4;3-2-5;3-5-1,4286,official_closing
2026-07,202607032103,0.3069658277166274,1.0,6,0,3.8862587098253725,0.0,0,4-5-1,3-1-5;3-1-2;3-1-4;3-2-5;3-5-1;3-2-1,4286,official_closing
2026-07,202607032103,0.3069658277166274,1.0,7,0,3.7600703994671196,0.0,0,4-5-1,3-1-5;3-1-2;3-1-4;3-2-5;3-5-1;3-2-1;3-2-4,4286,official_closing
2026-07,202607032103,0.3069658277166274,1.0,8,0,3.5351560886955444,0.0,0,4-5-1,3-1-5;3-1-2;3-1-4;3-2-5;3-5-1;3-2-1;3-2-4;3-5-2,4286,official_closing
2026-07,202607032103,0.3069658277166274,1.0,9,0,3.297722983141874,0.0,0,4-5-1,3-1-5;3-1-2;3-1-4;3-2-5;3-5-1;3-2-1;3-2-4;3-5-2;3-4-1,4286,official_closing
2026-07,202607032103,0.3069658277166274,1.0,10,0,3.1499605737527525,0.0,0,4-5-1,3-1-5;3-1-2;3-1-4;3-2-5;3-5-1;3-2-1;3-2-4;3-5-2;3-4-1;3-1-6,4286,official_closing
2026-07,202607032103,0.3069658277166274,1.0,11,0,2.9447432064901378,0.0,0,4-5-1,3-1-5;3-1-2;3-1-4;3-2-5;3-5-1;3-2-1;3-2-4;3-5-2;3-4-1;3-1-6;3-4-5,4286,official_closing
2026-07,202607032103,0.3069658277166274,1.0,12,0,2.7487535380294155,0.0,0,4-5-1,3-1-5;3-1-2;3-1-4;3-2-5;3-5-1;3-2-1;3-2-4;3-5-2;3-4-1;3-1-6;3-4-5;3-5-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.0,5,0,11.195123342648383,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-5-4;3-4-2,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.0,6,0,10.572191809443853,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-5-4;3-4-2;3-1-5,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.0,7,0,10.257495889455726,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-5-4;3-4-2;3-1-5;3-5-1,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.0,8,0,8.82124393128109,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-5-4;3-4-2;3-1-5;3-5-1;3-4-6,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.0,9,0,8.279818444229436,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-5-4;3-4-2;3-1-5;3-5-1;3-4-6;3-2-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.0,10,0,7.883039502761046,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-5-4;3-4-2;3-1-5;3-5-1;3-4-6;3-2-4;3-1-2,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.0,11,0,7.687181848663056,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-5-4;3-4-2;3-1-5;3-5-1;3-4-6;3-2-4;3-1-2;3-2-1,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.0,12,0,7.432896030037752,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-5-4;3-4-2;3-1-5;3-5-1;3-4-6;3-2-4;3-1-2;3-2-1;3-1-6,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.25,5,0,11.195123342648383,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.25,6,0,10.572191809443853,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-1-5,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.25,7,0,9.052986836657864,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-1-5;3-4-6,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.25,8,0,8.483658110205694,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-1-5;3-4-6;3-2-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.25,9,0,8.279818444229436,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-1-5;3-4-6;3-2-4;3-5-1,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.25,10,0,7.883039502761046,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-1-5;3-4-6;3-2-4;3-5-1;3-1-2,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.25,11,0,7.687181848663056,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-1-5;3-4-6;3-2-4;3-5-1;3-1-2;3-2-1,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.25,12,0,7.432896030037752,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-1-5;3-4-6;3-2-4;3-5-1;3-1-2;3-2-1;3-1-6,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.5,5,0,11.195123342648383,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.5,6,0,9.505918162972257,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-4-6,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.5,7,0,9.052986836657864,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-4-6;3-1-5,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.5,8,0,8.483658110205694,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-4-6;3-1-5;3-2-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.5,9,0,8.067593056910276,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-4-6;3-1-5;3-2-4;3-1-2,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.5,10,0,7.883039502761046,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-4-6;3-1-5;3-2-4;3-1-2;3-5-1,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.5,11,0,7.689379183728957,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-4-6;3-1-5;3-2-4;3-1-2;3-5-1;3-6-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.5,12,0,7.43495037790811,0.0,0,1-4-3,3-4-1;3-1-4;3-4-5;3-4-2;3-5-4;3-4-6;3-1-5;3-2-4;3-1-2;3-5-1;3-6-4;3-1-6,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.75,5,0,10.024366518583198,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.75,6,0,9.505918162972257,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-5-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.75,7,0,8.8801648609563,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-5-4;3-2-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.75,8,0,8.483658110205694,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-5-4;3-2-4;3-1-5,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.75,9,0,8.067593056910276,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-5-4;3-2-4;3-1-5;3-1-2,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.75,10,0,7.883039502761046,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-5-4;3-2-4;3-1-5;3-1-2;3-5-1,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.75,11,0,7.689379183728957,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-5-4;3-2-4;3-1-5;3-1-2;3-5-1;3-6-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,0.75,12,0,7.43495037790811,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-5-4;3-2-4;3-1-5;3-1-2;3-5-1;3-6-4;3-1-6,4286,official_closing
2026-07,202607032108,0.3147984491601844,1.0,5,0,10.024366518583198,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6,4286,official_closing
2026-07,202607032108,0.3147984491601844,1.0,6,0,9.330984677331497,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-2-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,1.0,7,0,8.8801648609563,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-2-4;3-5-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,1.0,8,0,8.483658110205694,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-2-4;3-5-4;3-1-5,4286,official_closing
2026-07,202607032108,0.3147984491601844,1.0,9,0,8.067593056910276,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-2-4;3-5-4;3-1-5;3-1-2,4286,official_closing
2026-07,202607032108,0.3147984491601844,1.0,10,0,7.864875438753248,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-2-4;3-5-4;3-1-5;3-1-2;3-6-4,4286,official_closing
2026-07,202607032108,0.3147984491601844,1.0,11,0,7.689379183728957,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-2-4;3-5-4;3-1-5;3-1-2;3-6-4;3-5-1,4286,official_closing
2026-07,202607032108,0.3147984491601844,1.0,12,0,7.43495037790811,0.0,0,1-4-3,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-2-4;3-5-4;3-1-5;3-1-2;3-6-4;3-5-1;3-1-6,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.0,5,0,2.5132286711434135,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.0,6,0,2.4484547072460776,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-5-2,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.0,7,0,2.35230267779187,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-5-2;3-2-5,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.0,8,0,2.2392675888325697,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-5-2;3-2-5;3-4-6,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.0,9,0,2.1185548361661244,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-5-2;3-2-5;3-4-6;3-1-4,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.0,10,0,2.0903122272494374,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-5-2;3-2-5;3-4-6;3-1-4;3-5-1,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.0,11,0,2.0511213314657537,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-5-2;3-2-5;3-4-6;3-1-4;3-5-1;3-1-5,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.0,12,0,2.035605634183238,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-5-2;3-2-5;3-4-6;3-1-4;3-5-1;3-1-5;3-5-6,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.25,5,0,2.5132286711434135,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.25,6,0,2.3621683834259914,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-1-4,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.25,7,0,2.3048582437248792,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-1-4;3-5-2,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.25,8,0,2.196231581375885,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-1-4;3-5-2;3-4-6,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.25,9,0,2.1185548361661244,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-1-4;3-5-2;3-4-6;3-2-5,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.25,10,0,2.0903122272494374,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-1-4;3-5-2;3-4-6;3-2-5;3-5-1,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.25,11,0,2.0511213314657537,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-1-4;3-5-2;3-4-6;3-2-5;3-5-1;3-1-5,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.25,12,0,2.035605634183238,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-2-4;3-4-1;3-1-4;3-5-2;3-4-6;3-2-5;3-5-1;3-1-5;3-5-6,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.5,5,0,2.513228671143413,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-4-1;3-2-4,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.5,6,0,2.362168383425991,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-4-1;3-2-4;3-1-4,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.5,7,0,2.2482061212164974,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-4-1;3-2-4;3-1-4;3-4-6,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.5,8,0,2.1668774541650793,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-4-1;3-2-4;3-1-4;3-4-6;3-2-5,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.5,9,0,2.118554836166124,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-4-1;3-2-4;3-1-4;3-4-6;3-2-5;3-5-2,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.5,10,0,2.0783079498929236,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-4-1;3-2-4;3-1-4;3-4-6;3-2-5;3-5-2;3-1-5,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.5,11,0,2.0511213314657537,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-4-1;3-2-4;3-1-4;3-4-6;3-2-5;3-5-2;3-1-5;3-5-1,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.5,12,0,2.0132710725929908,0.0,0,2-4-3,3-4-5;3-5-4;3-4-2;3-4-1;3-2-4;3-1-4;3-4-6;3-2-5;3-5-2;3-1-5;3-5-1;3-1-2,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.75,5,0,2.6975389773980396,0.0,0,2-4-3,3-4-5;3-4-2;3-5-4;3-4-1;3-1-4,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.75,6,0,2.362168383425991,0.0,0,2-4-3,3-4-5;3-4-2;3-5-4;3-4-1;3-1-4;3-2-4,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.75,7,0,2.2482061212164974,0.0,0,2-4-3,3-4-5;3-4-2;3-5-4;3-4-1;3-1-4;3-2-4;3-4-6,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.75,8,0,2.202935078007906,0.0,0,2-4-3,3-4-5;3-4-2;3-5-4;3-4-1;3-1-4;3-2-4;3-4-6;3-1-5,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.75,9,0,2.1247918638132486,0.0,0,2-4-3,3-4-5;3-4-2;3-5-4;3-4-1;3-1-4;3-2-4;3-4-6;3-1-5;3-2-5,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.75,10,0,2.0783079498929236,0.0,0,2-4-3,3-4-5;3-4-2;3-5-4;3-4-1;3-1-4;3-2-4;3-4-6;3-1-5;3-2-5;3-5-2,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.75,11,0,2.0511213314657537,0.0,0,2-4-3,3-4-5;3-4-2;3-5-4;3-4-1;3-1-4;3-2-4;3-4-6;3-1-5;3-2-5;3-5-2;3-5-1,4286,official_closing
2026-07,202607041208,0.34762874475156047,0.75,12,0,2.0132710725929908,0.0,0,2-4-3,3-4-5;3-4-2;3-5-4;3-4-1;3-1-4;3-2-4;3-4-6;3-1-5;3-2-5;3-5-2;3-5-1;3-1-2,4286,official_closing
2026-07,202607041208,0.34762874475156047,1.0,5,0,2.6975389773980396,0.0,0,2-4-3,3-4-5;3-1-4;3-4-1;3-4-2;3-5-4,4286,official_closing
2026-07,202607041208,0.34762874475156047,1.0,6,0,2.362168383425991,0.0,0,2-4-3,3-4-5;3-1-4;3-4-1;3-4-2;3-5-4;3-2-4,4286,official_closing
2026-07,202607041208,0.34762874475156047,1.0,7,0,2.2482061212164974,0.0,0,2-4-3,3-4-5;3-1-4;3-4-1;3-4-2;3-5-4;3-2-4;3-4-6,4286,official_closing
2026-07,202607041208,0.34762874475156047,1.0,8,0,2.202935078007906,0.0,0,2-4-3,3-4-5;3-1-4;3-4-1;3-4-2;3-5-4;3-2-4;3-4-6;3-1-5,4286,official_closing
2026-07,202607041208,0.34762874475156047,1.0,9,0,2.1247918638132486,0.0,0,2-4-3,3-4-5;3-1-4;3-4-1;3-4-2;3-5-4;3-2-4;3-4-6;3-1-5;3-2-5,4286,official_closing
2026-07,202607041208,0.34762874475156047,1.0,10,0,2.0842007295088125,0.0,0,2-4-3,3-4-5;3-1-4;3-4-1;3-4-2;3-5-4;3-2-4;3-4-6;3-1-5;3-2-5;3-1-2,4286,official_closing
2026-07,202607041208,0.34762874475156047,1.0,11,0,2.0568607381129387,0.0,0,2-4-3,3-4-5;3-1-4;3-4-1;3-4-2;3-5-4;3-2-4;3-4-6;3-1-5;3-2-5;3-1-2;3-5-1,4286,official_closing
2026-07,202607041208,0.34762874475156047,1.0,12,0,2.0132710725929908,0.0,0,2-4-3,3-4-5;3-1-4;3-4-1;3-4-2;3-5-4;3-2-4;3-4-6;3-1-5;3-2-5;3-1-2;3-5-1;3-5-2,4286,official_closing
