date,race_code,actual,pre143,pred,conf,p_1逃げ,p_3まくり,p_3まくり差し,p_4カド,p_5頭,p_その他
2026-08-01,202608010608,4カド,1逃げ,1逃げ,0.7476109590902377,74.76109590902377,1.7663994806676897,5.926628314987204,8.37527577433132,0.9239278100646453,8.24667271092536
2026-08-01,202608010609,3まくり差し,1逃げ,1逃げ,0.7191513158995776,71.91513158995775,1.658483243834347,7.821741137318081,10.615933375111743,2.0523102988034703,5.936400354974591
2026-08-01,202608010610,1逃げ,1逃げ,1逃げ,0.7807208703187203,78.07208703187203,0.9558886281344147,6.476824880734185,0.7390474908549218,5.776862774739986,7.979289193664474
2026-08-01,202608010611,5頭,1逃げ,1逃げ,0.6759985719924533,67.59985719924532,5.350605022323951,4.90244370311073,8.664512993266984,6.156656475071682,7.325924606981342
2026-08-01,202608010612,1逃げ,1逃げ,1逃げ,0.5743204766137558,57.432047661375584,1.8063211187387556,5.273416779979529,8.193781492996436,2.9017141517001592,24.392718795209518
2026-08-01,202608010801,その他,1逃げ,1逃げ,0.7730353190688499,77.303531906885,0.9956089769686639,1.130179392207872,4.027108488337972,1.2116626244373747,15.33190861116314
2026-08-01,202608010802,1逃げ,5頭,1逃げ,0.6320748413077288,63.20748413077288,1.7191586381039008,2.1176675925390627,0.44876025979051276,22.343790476203527,10.163138902590124
2026-08-01,202608010803,1逃げ,1逃げ,1逃げ,0.6029140982899212,60.291409828992116,2.924124032773468,1.0813768514407467,11.775199261865998,4.997322134212413,18.93056789071526
2026-08-01,202608010804,5頭,5頭,1逃げ,0.5179792365962232,51.79792365962233,2.308077304290743,0.980495639668068,1.634548252132198,21.275763232717097,22.003191911569566
2026-08-01,202608010805,1逃げ,5頭,その他,0.5913805962918386,18.818772392668002,4.05702628202561,2.468926232662839,2.0510205771765495,13.466194886283139,59.13805962918386
2026-08-01,202608010806,1逃げ,1逃げ,1逃げ,0.713201511071787,71.3201511071787,2.026510912179173,1.5125635196823688,5.305418490490274,10.299847693455167,9.535508277014324
2026-08-01,202608010807,1逃げ,その他,その他,0.3965495011040326,25.415948655042403,20.167637937650337,7.9155726547901235,5.270055773413256,1.5758348687006096,39.654950110403256
2026-08-01,202608010808,1逃げ,その他,1逃げ,0.450768933343551,45.0768933343551,4.816596711392822,3.5865243377406655,2.089732322881427,3.217285175844103,41.212968117785884
2026-08-01,202608010809,1逃げ,1逃げ,1逃げ,0.5480338233630788,54.803382336307884,6.124284066033511,1.9398920614663564,15.496315909065562,1.157044927415195,20.47908069971151
2026-08-01,202608010810,1逃げ,1逃げ,1逃げ,0.6665882894524613,66.65882894524613,4.457340318454114,6.9753449652579125,2.2105424831267486,3.8096712844252165,15.88827200348989
2026-08-01,202608010811,1逃げ,1逃げ,1逃げ,0.6551737406114269,65.51737406114269,3.0177997746197844,3.3251926242958385,7.326309845654726,3.1039328383976232,17.70939085588935
2026-08-01,202608010812,その他,1逃げ,1逃げ,0.7461794845732096,74.61794845732096,3.2784036550321867,3.0922434612218352,3.156313210998766,3.1410952742257594,12.713995941200473
2026-08-01,202608011001,1逃げ,1逃げ,1逃げ,0.4762103231767379,47.62103231767379,3.9674514584011464,1.582871782805027,15.882076422665905,8.169582657763987,22.77698536069014
2026-08-01,202608011002,1逃げ,1逃げ,1逃げ,0.37836057470492124,37.83605747049212,5.234570180013626,5.202720746863422,4.4431131741760295,14.121435131484278,33.16210329697052
2026-08-01,202608011003,4カド,1逃げ,1逃げ,0.7003675119291495,70.03675119291495,5.447833394576565,5.333772587157302,4.950848269421078,3.158145786051695,11.072648769878416
2026-08-01,202608011004,1逃げ,1逃げ,1逃げ,0.5676873063525367,56.768730635253675,2.6116089887345795,2.6715235929571124,7.064330635947701,14.591948908980779,16.291857238126166
2026-08-01,202608011005,1逃げ,1逃げ,1逃げ,0.6983074816150853,69.83074816150852,1.026541185584522,1.277213613792256,10.902334863144254,7.0351996408393,9.927962535131138
2026-08-01,202608011006,1逃げ,1逃げ,1逃げ,0.6793969346591109,67.93969346591109,1.6676028144311585,1.8959267261507156,5.022732056316751,4.307557741498593,19.166487195691708
2026-08-01,202608011007,4カド,1逃げ,1逃げ,0.4820880112119316,48.20880112119316,2.2255418730058345,2.541047194644342,13.064835078158143,7.136934612274453,26.822840120724077
2026-08-01,202608011008,1逃げ,1逃げ,その他,0.33677874853883744,30.39190750802115,3.6657939922907015,1.7652544974726034,27.476988336852713,3.0221808114790827,33.67787485388374
2026-08-01,202608011009,1逃げ,1逃げ,1逃げ,0.5239434513789197,52.394345137891975,6.343589902962626,5.8320469420486205,1.4582661676552418,2.880907015827996,31.09084483361354
2026-08-01,202608011010,1逃げ,1逃げ,1逃げ,0.6649581080440697,66.49581080440697,5.568092370213458,2.4004641561381708,7.649021918569048,4.282882889024008,13.603727861648357
2026-08-01,202608011011,1逃げ,1逃げ,1逃げ,0.4875861084417975,48.75861084417975,1.0482900171961949,1.301302592873772,26.791262872135558,1.9356376175191778,20.164896056095543
2026-08-01,202608011012,その他,1逃げ,1逃げ,0.6565202340901453,65.65202340901453,3.126106588188904,2.8640241466586294,5.696817515276965,1.7159132459654596,20.94511509489553
2026-08-01,202608011101,1逃げ,1逃げ,1逃げ,0.8388484850049283,83.88484850049282,2.1143586431267694,1.495611969488155,3.071504178822768,2.014276466785572,7.419400241283905
2026-08-01,202608011102,1逃げ,1逃げ,1逃げ,0.7048378564017798,70.48378564017797,3.2322333574276088,5.191684687351391,1.4221514118506764,8.49060449830291,11.179540404889432
2026-08-01,202608011103,3まくり,5頭,1逃げ,0.49946165207970833,49.946165207970836,6.257370619264603,8.081717316937171,1.096739754941034,14.26303247180841,20.35497462907795
2026-08-01,202608011104,1逃げ,1逃げ,1逃げ,0.7100472689783067,71.00472689783068,4.2669226908126054,8.572536822656094,0.4762941927162529,8.168928831952405,7.510590564031987
2026-08-01,202608011105,1逃げ,1逃げ,1逃げ,0.7345912073150336,73.45912073150336,1.8455319994948487,4.248209475397377,2.8592663363334343,10.322329419046689,7.265542038224304
2026-08-01,202608011106,1逃げ,1逃げ,1逃げ,0.6055855775025852,60.55855775025852,3.244572198695749,4.2687318297881065,3.6607502112121786,11.36361157432834,16.90377643571711
2026-08-01,202608011109,1逃げ,1逃げ,1逃げ,0.6627307735490554,66.27307735490554,3.687076892076212,4.426420090692531,3.8383826850556253,9.832340527992026,11.942702449278078
2026-08-01,202608011110,1逃げ,1逃げ,1逃げ,0.8201312623765182,82.01312623765182,2.4140724476921074,6.418368293147796,0.9909285758702621,2.760493629148371,5.40301081648966
2026-08-01,202608011111,1逃げ,1逃げ,1逃げ,0.7504006841931183,75.04006841931184,2.13227473428716,2.6234784612937383,1.5604902573109258,9.421331165163126,9.222356962633206
2026-08-01,202608011112,5頭,1逃げ,1逃げ,0.7098591273469981,70.98591273469981,1.0768926506562793,1.400612635454997,2.3075902196893168,16.349836927047253,7.879154832452352
2026-08-01,202608011301,その他,1逃げ,1逃げ,0.34691050170196575,34.691050170196576,13.849504635245765,6.6494494872608,18.11018061491538,6.559713010171183,20.14010208221029
2026-08-01,202608011303,その他,1逃げ,1逃げ,0.4280173180006534,42.80173180006534,11.001705877900706,11.065859977993481,4.1391961676843,5.556068484683991,25.43543769167218
2026-08-01,202608011304,その他,1逃げ,1逃げ,0.5643832111829941,56.438321118299406,2.8033634156823584,8.32171348013038,0.6767085872157849,18.226530849876,13.533362548796065
2026-08-01,202608011305,その他,1逃げ,1逃げ,0.7041635696123834,70.41635696123834,0.5167936769982158,0.7635741512195702,8.931275727043761,3.144624548605525,16.227374934894602
2026-08-01,202608011306,4カド,1逃げ,1逃げ,0.4785047612301687,47.850476123016875,4.181062499177507,3.4203839047143894,25.11038895133668,1.7914839114942867,17.646204610260277
2026-08-01,202608011307,その他,1逃げ,1逃げ,0.6404783681769628,64.04783681769628,1.3106149086113508,2.354419490071045,6.257801967450217,13.938528451351475,12.090798364819626
2026-08-01,202608011308,4カド,1逃げ,1逃げ,0.5993759929008097,59.93759929008097,0.44164035779822,0.9508243684652948,19.524904119639334,5.13626527260722,14.008766591408964
2026-08-01,202608011309,1逃げ,1逃げ,1逃げ,0.4836914739522201,48.369147395222015,2.703479263838526,7.367342353506552,15.811108670794471,1.5938715260711196,24.155050790567316
2026-08-01,202608011310,3まくり差し,1逃げ,1逃げ,0.7491459059155727,74.91459059155727,2.6540001140457457,5.834059824945405,4.166216908804307,2.7113043566340176,9.719828204013258
2026-08-01,202608011311,1逃げ,1逃げ,1逃げ,0.7403370966746652,74.03370966746652,2.580997812407985,3.431414643173689,3.9565393869389203,2.772860633297671,13.224477856715232
2026-08-01,202608011312,1逃げ,1逃げ,1逃げ,0.6746559811187747,67.46559811187747,2.6221790579979762,5.815009221582726,6.544296834698772,1.1958059136736061,16.35711086016945
2026-08-01,202608011501,1逃げ,1逃げ,1逃げ,0.42838863205218564,42.838863205218566,2.705302743808873,6.67973382524267,7.89410787456665,2.3305675419808316,37.551424809182414
2026-08-01,202608011502,1逃げ,1逃げ,1逃げ,0.5896004809346828,58.960048093468274,1.0243583083021868,6.956373408596543,4.549907921524116,15.464230864274528,13.045081403834338
2026-08-01,202608011503,1逃げ,1逃げ,1逃げ,0.7511232782681346,75.11232782681347,0.3359786665744417,3.441920232853319,6.662656749213999,2.3457524202713977,12.101364104273376
2026-08-01,202608011504,5頭,5頭,1逃げ,0.26132496407472683,26.132496407472683,11.563275411045057,24.441167684166075,1.9740478109744066,12.21070617869946,23.678306507642322
2026-08-01,202608011505,1逃げ,1逃げ,1逃げ,0.6260160098883231,62.60160098883231,1.502236764351744,7.222100360252205,8.730510901449678,0.9794072743710979,18.96414371074296
2026-08-01,202608011506,5頭,5頭,5頭,0.30685930089389474,30.65797949550743,1.629453678953595,8.229541090683586,1.1881268571779886,30.685930089389473,27.608968788287928
2026-08-01,202608011507,1逃げ,1逃げ,1逃げ,0.601419615095499,60.1419615095499,5.178230636947873,7.509679744476237,3.1702041009926094,7.444667725739258,16.555256282294117
2026-08-01,202608011509,1逃げ,1逃げ,1逃げ,0.6776675388600456,67.76675388600457,2.4264981391717297,11.103185578657806,6.287087147787128,3.3693364450775554,9.04713880330122
2026-08-01,202608011510,1逃げ,1逃げ,1逃げ,0.6502891060807307,65.02891060807306,1.62069413364388,9.12289190171479,3.7812732649916416,4.677384213928697,15.76884587764792
2026-08-01,202608011511,1逃げ,1逃げ,1逃げ,0.710370984908341,71.03709849083411,1.0432410733366446,3.5261892612907393,3.4970811837611055,7.2543495366319295,13.642040454145471
2026-08-01,202608011512,1逃げ,1逃げ,1逃げ,0.664321538627412,66.43215386274119,1.3825051141047382,4.474066014887456,5.78246755062858,3.727792326765516,18.201015130872523
2026-08-01,202608011601,1逃げ,1逃げ,1逃げ,0.693712972346935,69.3712972346935,0.6242967713523584,2.6533492367704774,11.57928613144733,2.502897418914606,13.268873206821736
2026-08-01,202608011602,1逃げ,1逃げ,1逃げ,0.4565760446615505,45.65760446615505,3.6320188703674825,7.4582911198299575,14.769387819718977,4.331384962108079,24.151312761820463
2026-08-01,202608011603,5頭,1逃げ,1逃げ,0.4505021733552293,45.05021733552293,0.6815725624026991,1.7914579897434488,23.103132570234962,20.729060319724944,8.644559222371006
2026-08-01,202608011604,1逃げ,1逃げ,1逃げ,0.7155268154244857,71.55268154244857,4.207123994226192,6.851678028800336,5.7649254472715805,2.1558578846226815,9.467733102630627
2026-08-01,202608011605,1逃げ,1逃げ,その他,0.35820139054625744,29.857968976035743,2.180702927026358,4.0814238187797605,22.465659457112853,5.59410576641956,35.82013905462574
2026-08-01,202608011606,1逃げ,1逃げ,1逃げ,0.5640656060542694,56.40656060542694,1.3245120799474768,6.977919912063907,7.9084374197793625,11.107594866746776,16.274975116035538
2026-08-01,202608011607,1逃げ,1逃げ,1逃げ,0.6505110264724354,65.05110264724354,0.840517007905644,3.4677293454137024,10.544516263426889,6.267689185061147,13.828445550949084
2026-08-01,202608011608,1逃げ,1逃げ,1逃げ,0.4331286428166603,43.31286428166603,2.1193291344122187,2.765454184746835,8.119709628916485,8.04353655795457,35.639106212303865
2026-08-01,202608011609,1逃げ,1逃げ,1逃げ,0.5662918974943099,56.629189749430985,2.5533536590978905,3.185699451479003,11.481143925969892,1.6619834545632712,24.488629759458963
2026-08-01,202608011610,1逃げ,1逃げ,1逃げ,0.5971990530126279,59.719905301262784,2.499863505372787,12.4679201883654,1.7251744172865786,8.2323579655861,15.354778622126345
2026-08-01,202608011611,1逃げ,1逃げ,1逃げ,0.7342839569016566,73.42839569016566,2.2626051738939337,2.1678859689323904,6.96978034587971,0.6352079340330982,14.536124887095184
2026-08-01,202608011612,1逃げ,1逃げ,1逃げ,0.6816598319036985,68.16598319036984,2.655939491600998,10.421984237624157,3.35185489335647,1.5102391092556595,13.893999077792857
2026-08-01,202608011801,1逃げ,1逃げ,1逃げ,0.6752061498642542,67.52061498642541,1.5275838609956247,1.0961032067055776,4.806813543075462,1.9430744656363643,23.105809937161553
2026-08-01,202608011803,1逃げ,1逃げ,1逃げ,0.7406482421263506,74.06482421263506,1.9122243556539127,1.5227469073442486,4.051345458890833,4.173150602258172,14.27570846321777
2026-08-01,202608011804,1逃げ,1逃げ,1逃げ,0.6730812073269344,67.30812073269344,1.391386191297656,1.4500020217279348,4.420018361754273,1.8601504113854492,23.570322281141245
2026-08-01,202608011805,その他,1逃げ,1逃げ,0.7213073135972136,72.13073135972135,3.453542884435042,1.3807086068429473,2.8137644484920337,2.499928554622417,17.721324145886193
2026-08-01,202608011806,5頭,1逃げ,その他,0.33396476358134913,26.63652566696944,8.673682107098003,3.0677213726921986,10.983941989254358,17.241652505851086,33.39647635813491
2026-08-01,202608011807,その他,1逃げ,1逃げ,0.5545845237443804,55.45845237443804,4.010581013213926,1.4647148469361184,1.6590731138724935,1.9919443663554925,35.41523428518393
2026-08-01,202608011808,3まくり差し,1逃げ,1逃げ,0.5221239934934111,52.21239934934111,2.712833377928843,1.567652880755359,3.008450671721503,3.440370853310023,37.05829286694317
2026-08-01,202608011809,1逃げ,1逃げ,1逃げ,0.581221819698957,58.122181969895706,4.196947653719741,2.523540058693811,5.858844561529722,0.6923238358489233,28.606161920312108
2026-08-01,202608011810,3まくり差し,1逃げ,1逃げ,0.6562094353483963,65.62094353483963,9.853078595266373,4.406980064020281,0.913944945427748,2.6876402021046015,16.517412658341378
2026-08-01,202608011811,その他,1逃げ,1逃げ,0.5715239410292796,57.152394102927964,4.3512590551421075,1.792863117117647,6.22580547706186,4.175017979800493,26.302660267949936
2026-08-01,202608011812,1逃げ,1逃げ,1逃げ,0.7944338669526174,79.44338669526174,3.002436686364793,1.9169891785846254,1.1133109080704144,4.43093187848839,10.092944653230042
2026-08-01,202608012001,3まくり差し,1逃げ,1逃げ,0.7008026836623354,70.08026836623354,1.088207227115799,2.0186030102976513,8.371650933154267,1.7567665862881978,16.684503876910547
2026-08-01,202608012002,1逃げ,1逃げ,1逃げ,0.49566213300899253,49.56621330089925,3.0371038446698244,4.547778569412219,3.3474600938184227,4.761310512907399,34.74013367829287
2026-08-01,202608012003,1逃げ,1逃げ,1逃げ,0.6617979623707549,66.1797962370755,1.131852431484241,1.7726199693367375,6.906055227419813,11.444914510087784,12.564761624595944
2026-08-01,202608012004,3まくり,1逃げ,1逃げ,0.5580338643063015,55.803386430630155,2.3126536196500505,2.0608224505183825,2.769430443062424,4.709189327214313,32.34451772892468
2026-08-01,202608012005,その他,1逃げ,1逃げ,0.6231152531484507,62.31152531484507,4.013530114574547,3.119307471159161,7.450703276210052,1.1181375927193538,21.98679623049182
2026-08-01,202608012007,5頭,1逃げ,1逃げ,0.6742841961531569,67.42841961531569,1.9846355441379204,2.612614613822424,0.7732244855016653,10.72227786306517,16.47882787815713
2026-08-01,202608012008,1逃げ,1逃げ,その他,0.5315390357048932,34.822440795554776,3.2618652781482473,4.590954182861626,1.9805741504875511,2.1902620224584703,53.15390357048933
2026-08-01,202608012010,1逃げ,1逃げ,1逃げ,0.8151187543123974,81.51187543123974,2.0502722436272105,2.6174507930353528,4.385788638817743,1.8484642296743927,7.586148663605571
2026-08-01,202608012011,1逃げ,1逃げ,1逃げ,0.6509527065761911,65.09527065761911,5.271043470443615,6.934129750278981,3.4237173021403375,6.914400109516297,12.361438710001666
2026-08-01,202608012012,5頭,1逃げ,1逃げ,0.6115785657285506,61.15785657285506,0.7734805615614335,1.2189562886085556,5.926425175893968,16.641308352264,14.28197304881697
2026-08-01,202608012201,1逃げ,1逃げ,1逃げ,0.8343055075606114,83.43055075606114,1.3248609364018824,0.867634382439113,2.659156026294552,2.145463750734276,9.572334148069034
2026-08-01,202608012202,1逃げ,1逃げ,その他,0.5846417146456805,20.573081003481857,12.40131287277982,3.3682241666139556,1.7196459092495322,3.473564583306786,58.46417146456805
2026-08-01,202608012203,3まくり差し,1逃げ,その他,0.43575669447597754,25.88369253637251,14.575052381130002,11.576853596347442,2.738304382721798,1.6504276558304867,43.575669447597754
2026-08-01,202608012204,その他,1逃げ,1逃げ,0.4113590077779588,41.13590077779588,16.299272965832607,6.877322735975026,5.953313797382682,5.211227516660486,24.522962206353334
2026-08-01,202608012205,その他,1逃げ,1逃げ,0.3876857055535223,38.76857055535223,8.756345177845972,2.2063149036038343,8.629602877183027,6.5583518504652165,35.08081463554973
2026-08-01,202608012206,1逃げ,1逃げ,その他,0.4299214191492526,41.423394435912115,4.861930595313987,2.530415184503905,7.372738475791898,0.8193793935528342,42.992141914925256
2026-08-01,202608012207,1逃げ,1逃げ,1逃げ,0.5605889624956506,56.05889624956506,6.752935619202999,0.9792684884074094,8.548643171741837,6.02855077396906,21.63170569711364
2026-08-01,202608012208,1逃げ,1逃げ,1逃げ,0.5194194123013075,51.94194123013075,5.042803481013467,2.4310172045333056,12.106606632577895,8.208705632799166,20.26892581894541
2026-08-01,202608012209,1逃げ,1逃げ,1逃げ,0.8058279236979489,80.58279236979489,6.4725678631514905,1.4941236566242042,7.312093474503537,0.36978144864756457,3.7686411872783356
2026-08-01,202608012210,3まくり,1逃げ,1逃げ,0.339326778011054,33.9326778011054,27.460855350105085,7.613226897769436,3.7645516412231017,7.8385914675925665,19.390096842204407
2026-08-01,202608012211,3まくり,1逃げ,1逃げ,0.5218668767325093,52.18668767325093,15.426648365983295,7.871795278541407,5.229055833648941,1.2274321991939416,18.058380649381476
2026-08-01,202608012212,1逃げ,1逃げ,1逃げ,0.8516021298840114,85.16021298840114,1.9093920752557652,1.5857684603406752,2.4337002759460566,1.8890440647999691,7.0218821352564005
2026-08-01,202608012301,1逃げ,1逃げ,1逃げ,0.6964937574710645,69.64937574710645,2.3586930103791803,1.5306866914290869,7.970238092974107,0.7648175484088893,17.726188909702298
2026-08-01,202608012302,1逃げ,1逃げ,1逃げ,0.6295842727124757,62.95842727124757,4.162562949841283,3.706439883253331,1.972077764013017,0.9608679296210373,26.23962420202374
2026-08-01,202608012303,1逃げ,1逃げ,1逃げ,0.8088242226651342,80.88242226651342,1.2383069121609998,1.3456274034970728,3.441713359004802,1.858876324521078,11.233053734302638
2026-08-01,202608012304,その他,1逃げ,1逃げ,0.4643225068693132,46.43225068693132,7.806115454089463,3.8406978148698956,5.3097029124627,6.650190979078384,29.96104215256824
2026-08-01,202608012305,1逃げ,1逃げ,1逃げ,0.7900122491942253,79.00122491942253,0.8080934058307984,1.1323392363268123,5.3042674183707135,0.5918911128036678,13.162183907245485
2026-08-01,202608012306,1逃げ,1逃げ,その他,0.5506911619689325,23.349323211921046,4.040922387015079,2.769829699271887,10.368578551699866,4.402229953198867,55.069116196893255
2026-08-01,202608012307,その他,1逃げ,その他,0.540954521992751,24.100031652540522,9.454703766986828,4.188318253107972,6.699332021467794,1.462162106621786,54.095452199275094
2026-08-01,202608012308,5頭,1逃げ,1逃げ,0.32629106172545175,32.62910617254518,3.72455281113319,5.210795852314701,2.877655990678613,29.976191465238294,25.581697708090022
2026-08-01,202608012309,1逃げ,1逃げ,1逃げ,0.7367706890044691,73.67706890044691,6.645175853887049,1.8786173203234586,3.7707428509469794,1.624732496546901,12.403662577848717
2026-08-01,202608012310,1逃げ,1逃げ,1逃げ,0.8298270557000943,82.98270557000943,2.5796044730612113,2.3434431778315563,3.059622950169863,0.4723195469981757,8.562304281929785
2026-08-01,202608012311,4カド,1逃げ,1逃げ,0.6851584649883613,68.51584649883613,4.352523597231754,1.7296665541991434,8.860688263443645,5.300752158652809,11.240522927636523
2026-08-01,202608012312,その他,1逃げ,1逃げ,0.789783863645495,78.97838636454951,1.64997904172637,2.0420485231747616,3.811757755100796,0.3479011528865428,13.169927162562029
2026-08-02,202608020101,3まくり差し,5頭,その他,0.3860545465219032,22.285046917185262,16.640351785536087,9.487049169378954,3.8993727300777694,9.082724745631603,38.60545465219032
2026-08-02,202608020102,その他,5頭,その他,0.38589526382029116,21.523780516434506,2.2781976108414215,1.824482035532847,15.163300732760094,20.620712722402004,38.58952638202911
2026-08-02,202608020103,1逃げ,5頭,1逃げ,0.5127154939437387,51.27154939437387,11.777762062727842,5.596975995339403,11.99567002189881,3.6979338286645187,15.660108696995549
2026-08-02,202608020104,1逃げ,その他,その他,0.6743784599003723,9.276385643836562,5.407137989455765,2.910289802951185,6.4392535699506075,8.529087003768655,67.43784599003723
2026-08-02,202608020105,3まくり差し,5頭,1逃げ,0.44314891931197253,44.31489193119725,7.908042473115675,10.518333486294823,2.1620718947884505,5.259525074875359,29.837135139728442
2026-08-02,202608020106,1逃げ,1逃げ,1逃げ,0.6025210125247848,60.25210125247848,5.3892762993613275,5.347129641824962,7.443307415700598,3.5614304491677657,18.006754941466866
2026-08-02,202608020107,5頭,1逃げ,1逃げ,0.3904942906362712,39.04942906362712,19.974349726530438,20.15541463827157,3.1266327029888394,4.780810409546133,12.91336345903589
2026-08-02,202608020109,4カド,5頭,4カド,0.36541489430797963,28.225676655626103,4.048908326279311,1.961234947713027,36.54148943079797,5.580929686714565,23.64176095286903
2026-08-02,202608020110,5頭,1逃げ,1逃げ,0.45330699220060183,45.33069922006018,6.581338624959909,5.126161274840628,14.02901045477697,13.58933047516984,15.343459950192479
2026-08-02,202608020111,1逃げ,1逃げ,1逃げ,0.4515501093160304,45.15501093160304,14.116032195001916,15.071866550298779,3.923342797193065,3.7039410198853546,18.029806506017852
