month,variant,race_code,p,head_hit,fstate_n,neighbor_n
2026-07,NEIGHBOR,202607161201,0.7400583888562864,0,18,7
2026-07,NEIGHBOR,202607161202,0.4431969224863525,0,31,11
2026-07,NEIGHBOR,202607161203,0.29446356712832994,0,48,14
2026-07,NEIGHBOR,202607161204,0.34600197155791246,0,27,9
2026-07,NEIGHBOR,202607161205,0.7297091275034786,0,25,12
2026-07,NEIGHBOR,202607161206,0.4148531190679098,1,8,10
2026-07,NEIGHBOR,202607161207,0.7793505711906062,1,33,17
2026-07,NEIGHBOR,202607161208,0.7208680594321268,1,30,9
2026-07,NEIGHBOR,202607161209,0.6921293743876015,0,33,18
2026-07,NEIGHBOR,202607161210,0.8408743117448513,1,45,21
2026-07,NEIGHBOR,202607161211,0.8192890750309181,1,47,22
2026-07,NEIGHBOR,202607161212,0.8651768989581293,1,41,19
2026-07,NEIGHBOR,202607161301,0.5071017130659925,1,24,7
2026-07,NEIGHBOR,202607161302,0.3164601941835607,0,20,5
2026-07,NEIGHBOR,202607161303,0.19712374205500935,0,25,7
2026-07,NEIGHBOR,202607161304,0.40415404370750135,0,26,9
2026-07,NEIGHBOR,202607161305,0.5448572759705186,1,28,7
2026-07,NEIGHBOR,202607161306,0.7662662598356417,0,23,10
2026-07,NEIGHBOR,202607161307,0.2993162541236505,0,28,7
2026-07,NEIGHBOR,202607161308,0.8066415051714961,1,5,21
2026-07,NEIGHBOR,202607161309,0.8747519722570628,0,41,19
2026-07,NEIGHBOR,202607161310,0.8740000908146405,1,9,17
2026-07,NEIGHBOR,202607161311,0.7342263195910415,1,38,17
2026-07,NEIGHBOR,202607161312,0.8189447365804134,0,55,24
2026-07,NEIGHBOR,202607161701,0.8062999381563049,0,27,15
2026-07,NEIGHBOR,202607161702,0.6696615669635209,1,32,9
2026-07,NEIGHBOR,202607161703,0.18932592911521107,0,37,9
2026-07,NEIGHBOR,202607161704,0.24229370541955333,0,34,11
2026-07,NEIGHBOR,202607161705,0.6410263573748861,0,34,18
2026-07,NEIGHBOR,202607161706,0.341367476905832,0,36,10
2026-07,NEIGHBOR,202607161707,0.49814242415461174,0,55,22
2026-07,NEIGHBOR,202607161708,0.37348899795085505,1,28,11
2026-07,NEIGHBOR,202607161709,0.3156006648181707,1,26,11
2026-07,NEIGHBOR,202607161710,0.5099156800954979,0,39,16
2026-07,NEIGHBOR,202607161711,0.7326242136138629,1,52,22
2026-07,NEIGHBOR,202607161712,0.7922989897760944,1,6,10
2026-07,NEIGHBOR,202607161801,0.7336039003131466,1,29,11
2026-07,NEIGHBOR,202607161803,0.589620581071695,0,40,13
2026-07,NEIGHBOR,202607161804,0.9028039507355585,0,48,21
2026-07,NEIGHBOR,202607161805,0.8233809707069739,1,44,16
2026-07,NEIGHBOR,202607161806,0.5043156833998698,1,33,10
2026-07,NEIGHBOR,202607161807,0.584432694131301,0,7,9
2026-07,NEIGHBOR,202607161808,0.3770246958300501,1,26,7
2026-07,NEIGHBOR,202607161809,0.476943014371313,1,34,9
2026-07,NEIGHBOR,202607161810,0.5979407281512354,1,40,14
2026-07,NEIGHBOR,202607161811,0.7270115139101591,0,30,11
2026-07,NEIGHBOR,202607161812,0.797586612490611,0,45,13
2026-07,NEIGHBOR,202607162101,0.8242319902108195,0,44,22
2026-07,NEIGHBOR,202607162102,0.7141833361704377,0,60,20
2026-07,NEIGHBOR,202607162103,0.315205012529095,1,45,19
2026-07,NEIGHBOR,202607162104,0.8524574654789993,1,38,21
2026-07,NEIGHBOR,202607162105,0.8295789651329123,1,27,17
2026-07,NEIGHBOR,202607162106,0.33557041971376367,1,9,20
2026-07,NEIGHBOR,202607162107,0.432902231837505,1,36,12
2026-07,NEIGHBOR,202607162108,0.26319434266228553,1,25,6
2026-07,NEIGHBOR,202607162109,0.7453961456663577,0,31,18
2026-07,NEIGHBOR,202607162110,0.5872741257505805,0,10,15
2026-07,NEIGHBOR,202607162111,0.36824041226753834,0,13,15
2026-07,NEIGHBOR,202607162112,0.7146953166212903,1,20,18
2026-07,NEIGHBOR,202607162401,0.671654034421447,1,34,8
2026-07,NEIGHBOR,202607162402,0.32441654583459295,0,32,10
2026-07,NEIGHBOR,202607162403,0.7858671584063173,1,39,14
2026-07,NEIGHBOR,202607162404,0.8438261027315903,1,46,17
2026-07,NEIGHBOR,202607162405,0.7220851717883344,0,29,22
2026-07,NEIGHBOR,202607162406,0.7595606929856975,1,32,20
2026-07,NEIGHBOR,202607162407,0.6369827589675163,1,40,11
2026-07,NEIGHBOR,202607162408,0.7784303153102203,1,24,10
2026-07,NEIGHBOR,202607162409,0.7080565335076683,1,16,19
2026-07,NEIGHBOR,202607162410,0.6896790476386525,0,44,19
2026-07,NEIGHBOR,202607162411,0.6486623776182322,1,29,13
2026-07,NEIGHBOR,202607162412,0.8206788919405686,0,44,19
2026-07,NEIGHBOR,202607170101,0.3751039521874417,1,36,8
2026-07,NEIGHBOR,202607170102,0.39839088585318794,0,7,13
2026-07,NEIGHBOR,202607170103,0.45747515450434406,0,7,20
2026-07,NEIGHBOR,202607170104,0.23187509856486485,0,33,9
2026-07,NEIGHBOR,202607170105,0.24970476448321177,0,28,10
2026-07,NEIGHBOR,202607170106,0.7239094894484335,0,36,15
2026-07,NEIGHBOR,202607170107,0.7890904632753314,1,35,14
2026-07,NEIGHBOR,202607170108,0.5852783829431777,1,30,9
2026-07,NEIGHBOR,202607170109,0.38780982292336497,0,3,10
2026-07,NEIGHBOR,202607170201,0.24507639117615412,1,29,9
2026-07,NEIGHBOR,202607170202,0.34189956829929274,0,28,12
2026-07,NEIGHBOR,202607170203,0.1594534417883746,1,13,9
2026-07,NEIGHBOR,202607170204,0.22758338987711704,0,32,12
2026-07,NEIGHBOR,202607170205,0.30107244753770235,0,41,16
2026-07,NEIGHBOR,202607170206,0.27766466423975633,0,11,9
2026-07,NEIGHBOR,202607170207,0.5761976885375713,0,27,10
2026-07,NEIGHBOR,202607170208,0.3363223305957371,0,35,11
2026-07,NEIGHBOR,202607170209,0.49539434280469374,0,37,18
2026-07,NEIGHBOR,202607170210,0.556594801632133,1,28,18
2026-07,NEIGHBOR,202607170211,0.34512805399612057,0,28,10
2026-07,NEIGHBOR,202607170212,0.6373926053031789,0,40,16
2026-07,NEIGHBOR,202607170701,0.4516838804054882,1,33,14
2026-07,NEIGHBOR,202607170702,0.5973141746022236,0,10,19
2026-07,NEIGHBOR,202607170703,0.6023945171192514,1,37,17
2026-07,NEIGHBOR,202607170704,0.42169794360743296,1,48,18
2026-07,NEIGHBOR,202607170705,0.7730179514336146,1,39,19
2026-07,NEIGHBOR,202607170706,0.8872518233611688,1,48,26
2026-07,NEIGHBOR,202607170707,0.7288929321755457,1,7,21
2026-07,NEIGHBOR,202607170708,0.7412038459090166,1,30,15
2026-07,NEIGHBOR,202607170709,0.7143766741342882,0,8,19
2026-07,NEIGHBOR,202607170710,0.6018743798144377,1,49,19
2026-07,NEIGHBOR,202607170711,0.8298149102748401,0,21,18
2026-07,NEIGHBOR,202607170712,0.6303465542408719,1,37,12
2026-07,NEIGHBOR,202607170801,0.6367744769099986,1,33,12
2026-07,NEIGHBOR,202607170802,0.5038798018690764,1,39,13
2026-07,NEIGHBOR,202607170803,0.35397210086738573,1,44,17
2026-07,NEIGHBOR,202607170804,0.4258291467972179,0,35,12
2026-07,NEIGHBOR,202607170805,0.34145690114215344,0,21,4
2026-07,NEIGHBOR,202607170806,0.7801087567649516,1,18,6
2026-07,NEIGHBOR,202607170807,0.3699311540373932,0,37,11
2026-07,NEIGHBOR,202607170808,0.16050335802950397,0,2,7
2026-07,NEIGHBOR,202607170809,0.4154391267572981,0,41,14
2026-07,NEIGHBOR,202607170810,0.6472047693447741,1,31,15
2026-07,NEIGHBOR,202607170811,0.7687459886908032,1,15,23
2026-07,NEIGHBOR,202607170812,0.704797130097673,1,34,16
2026-07,NEIGHBOR,202607171101,0.6482513951942388,1,26,10
2026-07,NEIGHBOR,202607171102,0.5399864108601778,0,34,13
2026-07,NEIGHBOR,202607171103,0.253101454234916,0,14,5
2026-07,NEIGHBOR,202607171104,0.4200174719958762,1,32,11
2026-07,NEIGHBOR,202607171105,0.5799268113874266,0,32,12
2026-07,NEIGHBOR,202607171106,0.3336009407841378,1,30,9
2026-07,NEIGHBOR,202607171107,0.2863468061568733,0,37,13
2026-07,NEIGHBOR,202607171108,0.4921302948808255,0,21,9
2026-07,NEIGHBOR,202607171109,0.38082177062902633,1,48,17
2026-07,NEIGHBOR,202607171110,0.7003408709610309,0,48,16
2026-07,NEIGHBOR,202607171111,0.6667712346360343,1,27,12
2026-07,NEIGHBOR,202607171112,0.7993028374640782,1,46,21
2026-07,NEIGHBOR,202607171201,0.4634041847450259,0,40,11
2026-07,NEIGHBOR,202607171202,0.42550218320193456,1,39,13
2026-07,NEIGHBOR,202607171204,0.2276915518865684,0,28,14
2026-07,NEIGHBOR,202607171205,0.6857674669047992,1,49,17
2026-07,NEIGHBOR,202607171206,0.4610534824164836,0,37,7
2026-07,NEIGHBOR,202607171208,0.6382605090972423,0,39,11
2026-07,NEIGHBOR,202607171209,0.49132924901014796,0,40,12
2026-07,NEIGHBOR,202607171210,0.6810053841722983,0,43,18
2026-07,NEIGHBOR,202607171211,0.4739436366386984,0,27,10
2026-07,NEIGHBOR,202607171212,0.6159283154683606,1,35,13
2026-07,NEIGHBOR,202607171301,0.3610364063232003,0,18,3
2026-07,NEIGHBOR,202607171302,0.5544864697646493,0,44,16
2026-07,NEIGHBOR,202607171303,0.6080154729775041,0,39,13
2026-07,NEIGHBOR,202607171304,0.5702281724208157,1,33,13
2026-07,NEIGHBOR,202607171305,0.5447219379368385,0,47,15
2026-07,NEIGHBOR,202607171306,0.801253114590127,1,9,19
2026-07,NEIGHBOR,202607171307,0.6862319166170399,1,38,13
2026-07,NEIGHBOR,202607171308,0.7933565145052691,1,53,24
2026-07,NEIGHBOR,202607171309,0.7504638305475898,1,19,11
2026-07,NEIGHBOR,202607171310,0.7464123689180515,1,51,22
2026-07,NEIGHBOR,202607171311,0.453728072298503,1,7,20
2026-07,NEIGHBOR,202607171312,0.6001516102044443,1,20,4
2026-07,NEIGHBOR,202607171601,0.4776660665292832,0,5,14
2026-07,NEIGHBOR,202607171602,0.647546821080735,0,40,18
2026-07,NEIGHBOR,202607171603,0.5537617777200055,0,40,15
2026-07,NEIGHBOR,202607171604,0.5741442613160056,1,29,17
2026-07,NEIGHBOR,202607171605,0.33157036088732045,0,32,10
2026-07,NEIGHBOR,202607171606,0.8639978334713491,1,40,16
2026-07,NEIGHBOR,202607171607,0.4826451696087324,0,41,18
2026-07,NEIGHBOR,202607171608,0.40025177791367333,0,46,17
2026-07,NEIGHBOR,202607171609,0.5134306141395701,0,29,14
2026-07,NEIGHBOR,202607171610,0.6491039809662306,1,38,15
2026-07,NEIGHBOR,202607171611,0.6696336640157995,1,13,19
2026-07,NEIGHBOR,202607171612,0.5536986505255397,1,11,23
2026-07,NEIGHBOR,202607171701,0.75605786403557,1,16,8
2026-07,NEIGHBOR,202607171702,0.3772454754840162,0,34,12
2026-07,NEIGHBOR,202607171703,0.2080709950236034,0,36,14
2026-07,NEIGHBOR,202607171704,0.7943225308106724,0,30,14
2026-07,NEIGHBOR,202607171705,0.22492872648677908,0,31,10
2026-07,NEIGHBOR,202607171706,0.40190878933619284,0,36,10
2026-07,NEIGHBOR,202607171707,0.43030789041972195,1,24,10
2026-07,NEIGHBOR,202607171708,0.32811939287160213,0,29,13
2026-07,NEIGHBOR,202607171709,0.42519310512912806,0,20,10
2026-07,NEIGHBOR,202607171710,0.38088941122646836,0,8,12
2026-07,NEIGHBOR,202607171711,0.6907936040669126,0,38,19
2026-07,NEIGHBOR,202607171712,0.7994864163316419,0,52,19
2026-07,NEIGHBOR,202607171801,0.8237413464955695,1,43,22
2026-07,NEIGHBOR,202607171802,0.8233421694508215,1,52,17
2026-07,NEIGHBOR,202607171803,0.7807637830841938,0,37,14
2026-07,NEIGHBOR,202607171804,0.8563136738458159,1,9,8
2026-07,NEIGHBOR,202607171805,0.7738127663925357,1,3,14
2026-07,NEIGHBOR,202607171806,0.5026142648452433,1,30,14
2026-07,NEIGHBOR,202607171807,0.4361321094919992,0,9,12
2026-07,NEIGHBOR,202607171808,0.2896576817186056,1,35,9
2026-07,NEIGHBOR,202607171809,0.707259023460467,1,49,23
2026-07,NEIGHBOR,202607171810,0.5628857280092354,0,6,14
2026-07,NEIGHBOR,202607171811,0.5289808452581538,1,23,8
2026-07,NEIGHBOR,202607171812,0.8470602346854408,1,51,27
2026-07,NEIGHBOR,202607172101,0.8042276812475359,1,30,18
2026-07,NEIGHBOR,202607172102,0.616542495602019,1,47,18
2026-07,NEIGHBOR,202607172103,0.6393016072773468,0,19,12
2026-07,NEIGHBOR,202607172104,0.7489695420563517,0,5,9
2026-07,NEIGHBOR,202607172105,0.8684183893524678,1,36,20
2026-07,NEIGHBOR,202607172106,0.39646232415382543,0,30,7
2026-07,NEIGHBOR,202607172107,0.6501449809286013,0,36,15
2026-07,NEIGHBOR,202607172108,0.5796003819914967,1,21,7
2026-07,NEIGHBOR,202607172109,0.7375101962401988,0,48,18
2026-07,NEIGHBOR,202607172110,0.6234672812693957,0,10,23
2026-07,NEIGHBOR,202607172111,0.4745398670282217,1,38,14
2026-07,NEIGHBOR,202607172112,0.7455410482693792,1,42,20
2026-07,NEIGHBOR,202607172401,0.7795350830832503,1,36,18
2026-07,NEIGHBOR,202607172402,0.536086873463888,1,25,10
2026-07,NEIGHBOR,202607172403,0.4194937132069172,1,25,8
2026-07,NEIGHBOR,202607172404,0.4258562532638868,0,26,9
2026-07,NEIGHBOR,202607172405,0.5132635895150394,1,34,14
2026-07,NEIGHBOR,202607172406,0.6207589004388375,1,38,15
2026-07,NEIGHBOR,202607172407,0.7127946146189199,1,59,19
2026-07,NEIGHBOR,202607172408,0.6883722650542938,0,8,13
2026-07,NEIGHBOR,202607172409,0.4016670012926209,0,32,11
2026-07,NEIGHBOR,202607172410,0.7682171934044127,0,48,18
2026-07,NEIGHBOR,202607172411,0.5932151013530997,0,16,15
2026-07,NEIGHBOR,202607172412,0.5956906327308075,0,46,21
2026-07,NEIGHBOR,202607180101,0.15840671271108966,0,32,12
2026-07,NEIGHBOR,202607180102,0.34685287655348984,1,37,18
2026-07,NEIGHBOR,202607180103,0.49209284181347585,1,35,11
2026-07,NEIGHBOR,202607180104,0.2250911720703488,0,38,9
2026-07,NEIGHBOR,202607180105,0.4986247693815015,1,50,16
2026-07,NEIGHBOR,202607180106,0.8394566109114168,1,42,19
2026-07,NEIGHBOR,202607180107,0.6780274459835003,1,30,15
2026-07,NEIGHBOR,202607180108,0.5423972657977797,1,41,14
2026-07,NEIGHBOR,202607180110,0.6271433012944653,1,8,12
2026-07,NEIGHBOR,202607180111,0.6549182103908282,1,41,22
2026-07,NEIGHBOR,202607180112,0.7303147305843886,0,33,15
2026-07,NEIGHBOR,202607180201,0.2137832735515009,1,24,10
2026-07,NEIGHBOR,202607180202,0.1958009477223543,0,32,17
2026-07,NEIGHBOR,202607180203,0.3573321973314496,0,47,17
2026-07,NEIGHBOR,202607180204,0.13752546757452375,0,34,14
2026-07,NEIGHBOR,202607180205,0.27169680226277526,0,18,6
2026-07,NEIGHBOR,202607180206,0.3649542331078407,1,47,18
2026-07,NEIGHBOR,202607180207,0.6940018970770163,1,37,11
2026-07,NEIGHBOR,202607180208,0.29369726886237446,0,5,16
2026-07,NEIGHBOR,202607180209,0.27857048887521746,0,39,11
2026-07,NEIGHBOR,202607180210,0.5540651186625242,1,41,20
2026-07,NEIGHBOR,202607180211,0.3486849549063094,0,42,17
2026-07,NEIGHBOR,202607180212,0.7117984910059464,1,23,6
2026-07,NEIGHBOR,202607180401,0.3875270008625759,1,27,7
2026-07,NEIGHBOR,202607180402,0.7726493657794266,1,41,17
2026-07,NEIGHBOR,202607180403,0.17927575161016748,0,33,12
2026-07,NEIGHBOR,202607180404,0.15412664558211786,0,4,11
2026-07,NEIGHBOR,202607180405,0.362613787989815,1,33,13
2026-07,NEIGHBOR,202607180406,0.19709810196514824,0,21,4
2026-07,NEIGHBOR,202607180407,0.4986396237725091,0,43,19
2026-07,NEIGHBOR,202607180408,0.45836737682540474,1,34,17
2026-07,NEIGHBOR,202607180409,0.6155467854227196,1,45,17
2026-07,NEIGHBOR,202607180410,0.7537245304294203,0,10,19
2026-07,NEIGHBOR,202607180411,0.4800481367906393,1,4,11
2026-07,NEIGHBOR,202607180412,0.6080767332494857,0,39,13
2026-07,NEIGHBOR,202607180701,0.6412563346480954,0,49,21
2026-07,NEIGHBOR,202607180702,0.5564899944397248,0,2,18
2026-07,NEIGHBOR,202607180703,0.5124163432144844,0,38,25
2026-07,NEIGHBOR,202607180704,0.5862333306506492,1,9,14
2026-07,NEIGHBOR,202607180705,0.6425157245997617,1,25,13
2026-07,NEIGHBOR,202607180706,0.802063750141102,1,38,13
2026-07,NEIGHBOR,202607180707,0.7808648984649649,1,39,17
2026-07,NEIGHBOR,202607180708,0.6772128551231401,1,15,19
2026-07,NEIGHBOR,202607180709,0.7384266506717246,1,24,16
2026-07,NEIGHBOR,202607180710,0.5921358036058298,1,44,19
2026-07,NEIGHBOR,202607180711,0.6245242855308218,1,8,16
2026-07,NEIGHBOR,202607180712,0.593778362596807,0,50,20
2026-07,NEIGHBOR,202607180801,0.8532164029333729,1,20,7
2026-07,NEIGHBOR,202607180802,0.8181788597488134,1,46,19
2026-07,NEIGHBOR,202607180803,0.1807569263623796,0,30,8
2026-07,NEIGHBOR,202607180804,0.8304373445693822,0,26,11
2026-07,NEIGHBOR,202607180805,0.7890016961704455,0,17,18
2026-07,NEIGHBOR,202607180806,0.8129010832945605,0,41,24
2026-07,NEIGHBOR,202607180807,0.6924855262411319,1,35,17
2026-07,NEIGHBOR,202607180808,0.3083714237395061,1,14,5
2026-07,NEIGHBOR,202607180809,0.34706957001423266,0,28,5
2026-07,NEIGHBOR,202607180810,0.5750638320232895,0,11,16
2026-07,NEIGHBOR,202607180811,0.7217851345400799,1,7,12
2026-07,NEIGHBOR,202607180812,0.788958045986745,1,47,22
2026-07,NEIGHBOR,202607180901,0.5191325797163785,0,42,19
2026-07,NEIGHBOR,202607180902,0.48080608547788445,0,47,20
2026-07,NEIGHBOR,202607180903,0.30024396036731416,0,32,15
2026-07,NEIGHBOR,202607180904,0.7692179657754533,1,35,16
2026-07,NEIGHBOR,202607180905,0.45197598262408056,0,18,8
2026-07,NEIGHBOR,202607180906,0.4762364512385231,0,46,16
2026-07,NEIGHBOR,202607180907,0.6492963197581583,1,31,18
2026-07,NEIGHBOR,202607180908,0.7379345058450678,1,37,16
2026-07,NEIGHBOR,202607180910,0.6717291348501266,0,45,17
2026-07,NEIGHBOR,202607180911,0.7454224051021935,1,37,13
2026-07,NEIGHBOR,202607180912,0.7805157012062505,1,30,18
2026-07,NEIGHBOR,202607181001,0.8331639787102046,1,19,12
2026-07,NEIGHBOR,202607181002,0.4167858387368232,0,46,17
2026-07,NEIGHBOR,202607181003,0.7259323915885472,1,36,15
2026-07,NEIGHBOR,202607181004,0.6243468078937054,1,38,17
2026-07,NEIGHBOR,202607181005,0.4700900406508608,0,44,14
2026-07,NEIGHBOR,202607181006,0.45783376100356393,1,37,10
2026-07,NEIGHBOR,202607181007,0.446742336445746,0,37,13
2026-07,NEIGHBOR,202607181008,0.3317730285416727,0,21,11
2026-07,NEIGHBOR,202607181009,0.4049228859475974,0,21,10
2026-07,NEIGHBOR,202607181010,0.5386025603406417,0,33,7
2026-07,NEIGHBOR,202607181011,0.5572731781489634,1,42,16
2026-07,NEIGHBOR,202607181012,0.5685199580910109,0,29,16
2026-07,NEIGHBOR,202607181101,0.4910250114338165,0,41,9
2026-07,NEIGHBOR,202607181102,0.2576168950465173,1,34,12
2026-07,NEIGHBOR,202607181103,0.49881765363040814,0,42,13
2026-07,NEIGHBOR,202607181104,0.3757482187251739,0,7,13
2026-07,NEIGHBOR,202607181105,0.7363399601898409,1,46,18
2026-07,NEIGHBOR,202607181106,0.3049297629551782,1,38,10
2026-07,NEIGHBOR,202607181107,0.6720648823671914,1,41,16
2026-07,NEIGHBOR,202607181108,0.3286336100420845,0,39,14
2026-07,NEIGHBOR,202607181109,0.5842201612599704,1,34,14
2026-07,NEIGHBOR,202607181110,0.7712298255645526,1,22,9
2026-07,NEIGHBOR,202607181111,0.7471123398997973,0,36,19
2026-07,NEIGHBOR,202607181112,0.8708810336110671,1,52,21
2026-07,NEIGHBOR,202607181201,0.3234718453514984,0,12,6
2026-07,NEIGHBOR,202607181202,0.31588681499449495,1,5,12
2026-07,NEIGHBOR,202607181203,0.3694242026390658,1,27,8
2026-07,NEIGHBOR,202607181204,0.5511141754543672,0,27,10
2026-07,NEIGHBOR,202607181205,0.8548093689304553,1,37,14
2026-07,NEIGHBOR,202607181206,0.38164514943065864,1,23,7
2026-07,NEIGHBOR,202607181207,0.4079523251291795,0,36,8
2026-07,NEIGHBOR,202607181208,0.8986007597621261,0,43,20
2026-07,NEIGHBOR,202607181209,0.7032975859003409,1,27,14
2026-07,NEIGHBOR,202607181210,0.851971554727069,1,43,18
2026-07,NEIGHBOR,202607181211,0.7405661746181506,1,43,22
2026-07,NEIGHBOR,202607181212,0.792698193746684,1,50,24
2026-07,NEIGHBOR,202607181301,0.8740212961038839,1,59,25
2026-07,NEIGHBOR,202607181302,0.468978253451283,1,29,10
2026-07,NEIGHBOR,202607181303,0.44745754090981554,0,45,10
2026-07,NEIGHBOR,202607181304,0.6185190100128489,0,45,11
2026-07,NEIGHBOR,202607181305,0.3982380610134921,1,26,10
2026-07,NEIGHBOR,202607181306,0.3671781906068964,1,24,10
2026-07,NEIGHBOR,202607181307,0.6480600043270315,0,16,14
2026-07,NEIGHBOR,202607181308,0.8466368660832502,0,53,22
2026-07,NEIGHBOR,202607181309,0.7731259840691522,1,42,18
2026-07,NEIGHBOR,202607181310,0.7341877789581954,0,21,25
2026-07,NEIGHBOR,202607181311,0.8741401535176786,1,38,18
2026-07,NEIGHBOR,202607181312,0.5195931375232178,1,22,5
2026-07,NEIGHBOR,202607181601,0.4649887707436291,1,40,11
2026-07,NEIGHBOR,202607181602,0.3793338246856958,0,31,10
2026-07,NEIGHBOR,202607181603,0.6875302626232901,1,28,13
2026-07,NEIGHBOR,202607181604,0.5657300148595975,1,40,12
2026-07,NEIGHBOR,202607181605,0.2570420559627952,0,28,10
2026-07,NEIGHBOR,202607181606,0.7895855509483519,0,35,21
2026-07,NEIGHBOR,202607181607,0.5321175569467801,0,38,16
2026-07,NEIGHBOR,202607181608,0.2735049376179076,0,48,19
2026-07,NEIGHBOR,202607181609,0.4600563885636219,1,34,9
2026-07,NEIGHBOR,202607181610,0.2626576736291913,0,31,13
2026-07,NEIGHBOR,202607181611,0.5167631160420455,0,16,6
2026-07,NEIGHBOR,202607181612,0.75087418764794,1,45,19
2026-07,NEIGHBOR,202607181701,0.5612626786115676,0,22,11
2026-07,NEIGHBOR,202607181702,0.6338888315133945,0,41,12
2026-07,NEIGHBOR,202607181703,0.6306405380107688,0,35,15
2026-07,NEIGHBOR,202607181704,0.8241149139073842,1,55,23
2026-07,NEIGHBOR,202607181705,0.7226647028948923,0,55,25
2026-07,NEIGHBOR,202607181706,0.5169885885225176,0,35,10
2026-07,NEIGHBOR,202607181707,0.775759487646107,1,31,15
2026-07,NEIGHBOR,202607181708,0.847777673457137,0,54,20
2026-07,NEIGHBOR,202607181709,0.6660878046315892,1,6,11
2026-07,NEIGHBOR,202607181710,0.8005114871734915,1,40,14
2026-07,NEIGHBOR,202607181711,0.48842121689615414,0,18,9
2026-07,NEIGHBOR,202607181712,0.8127158679110673,1,30,11
2026-07,NEIGHBOR,202607181801,0.8976306935593245,0,48,21
2026-07,NEIGHBOR,202607181802,0.866158021682054,1,48,14
2026-07,NEIGHBOR,202607181803,0.7663389964575441,1,38,15
2026-07,NEIGHBOR,202607181804,0.8340118647557533,1,47,17
2026-07,NEIGHBOR,202607181805,0.5576290961914045,1,8,7
2026-07,NEIGHBOR,202607181807,0.3156243337196109,0,28,8
2026-07,NEIGHBOR,202607181808,0.42155098535270547,0,26,10
2026-07,NEIGHBOR,202607181809,0.8571618028955759,1,52,23
2026-07,NEIGHBOR,202607181810,0.297398137269201,0,3,9
2026-07,NEIGHBOR,202607181811,0.5706217091117274,1,45,23
2026-07,NEIGHBOR,202607181812,0.7812872437589036,1,46,21
2026-07,NEIGHBOR,202607182001,0.5602794574505165,1,21,9
2026-07,NEIGHBOR,202607182002,0.5229881276750029,1,24,7
2026-07,NEIGHBOR,202607182003,0.5172604508605775,0,13,10
2026-07,NEIGHBOR,202607182004,0.4076066348170634,0,26,11
2026-07,NEIGHBOR,202607182005,0.8160948911283802,1,10,17
2026-07,NEIGHBOR,202607182006,0.7765113660001726,1,30,17
2026-07,NEIGHBOR,202607182007,0.6861817830675917,1,40,12
2026-07,NEIGHBOR,202607182009,0.765268544667293,1,4,16
2026-07,NEIGHBOR,202607182010,0.7292389055806937,0,36,19
2026-07,NEIGHBOR,202607182011,0.7533430472118169,1,29,14
2026-07,NEIGHBOR,202607182012,0.6325329527866203,1,37,18
2026-07,NEIGHBOR,202607182101,0.7027767255751364,1,40,15
2026-07,NEIGHBOR,202607182102,0.668013128104062,0,32,19
2026-07,NEIGHBOR,202607182103,0.4183977720902284,0,48,21
2026-07,NEIGHBOR,202607182104,0.833038740503462,0,29,18
2026-07,NEIGHBOR,202607182105,0.803225188616064,1,21,19
2026-07,NEIGHBOR,202607182106,0.5818242290668005,0,39,13
2026-07,NEIGHBOR,202607182107,0.6150037934804083,1,1,12
2026-07,NEIGHBOR,202607182108,0.4377702232961355,0,39,13
2026-07,NEIGHBOR,202607182109,0.3541587439119583,0,18,3
2026-07,NEIGHBOR,202607182110,0.832487210627607,0,44,21
2026-07,NEIGHBOR,202607182111,0.8788191273974199,1,12,21
2026-07,NEIGHBOR,202607182112,0.8121924811921962,1,41,23
2026-07,NEIGHBOR,202607190101,0.4373004668407072,0,41,14
2026-07,NEIGHBOR,202607190102,0.5069396195363705,0,33,13
2026-07,NEIGHBOR,202607190104,0.6051937245850693,1,32,10
2026-07,NEIGHBOR,202607190105,0.6053230133459634,1,51,17
2026-07,NEIGHBOR,202607190106,0.85213390448684,1,52,22
2026-07,NEIGHBOR,202607190107,0.5253564964662188,1,43,11
2026-07,NEIGHBOR,202607190108,0.6439235036887876,0,10,16
2026-07,NEIGHBOR,202607190109,0.33183481867570075,0,35,11
2026-07,NEIGHBOR,202607190110,0.7625646803782724,0,44,20
2026-07,NEIGHBOR,202607190111,0.5609809539277749,0,15,5
2026-07,NEIGHBOR,202607190112,0.6179870048143139,1,20,24
2026-07,NEIGHBOR,202607190201,0.15949783474297463,0,12,10
2026-07,NEIGHBOR,202607190202,0.19840683233096987,1,34,12
2026-07,NEIGHBOR,202607190210,0.4625037031350501,0,48,24
2026-07,NEIGHBOR,202607190211,0.5675999470441262,1,35,17
2026-07,NEIGHBOR,202607190406,0.23968396445188175,0,13,9
2026-07,NEIGHBOR,202607190407,0.507386670192714,1,32,12
2026-07,NEIGHBOR,202607190408,0.22262870220203795,0,38,14
2026-07,NEIGHBOR,202607190409,0.4180716020330327,1,34,14
2026-07,NEIGHBOR,202607190410,0.33325339271046805,0,42,14
2026-07,NEIGHBOR,202607190411,0.37247187748811306,1,41,17
2026-07,NEIGHBOR,202607190412,0.649070833345361,1,16,19
2026-07,NEIGHBOR,202607190508,0.39405248271799753,0,24,8
2026-07,NEIGHBOR,202607190509,0.7070849857646992,1,40,13
2026-07,NEIGHBOR,202607190511,0.727212260626416,1,47,15
2026-07,NEIGHBOR,202607190512,0.7387456928964916,1,4,7
