family,month,races,new_top1_pct,new_top2_pct,new_top4_pct,new_top6_pct,new_top10_pct,new_top20_pct,v96_top1_pct,v96_top2_pct,v96_top4_pct,v96_top6_pct,v96_top10_pct,v96_top20_pct
BASE_CURRENT,2026-04,23,17.391304347826086,34.78260869565217,43.47826086956522,52.17391304347826,65.21739130434783,100.0,8.695652173913043,21.73913043478261,39.130434782608695,39.130434782608695,60.86956521739131,100.0
BASE_CURRENT,2026-05,36,11.11111111111111,27.77777777777778,36.11111111111111,55.55555555555556,75.0,100.0,22.22222222222222,36.11111111111111,50.0,63.888888888888886,83.33333333333334,100.0
BASE_CURRENT,2026-06,28,10.714285714285714,14.285714285714285,32.142857142857146,42.857142857142854,60.71428571428571,100.0,14.285714285714285,25.0,42.857142857142854,57.14285714285714,78.57142857142857,100.0
BASE_CURRENT_PLAYER,2026-04,23,26.08695652173913,47.82608695652174,52.17391304347826,65.21739130434783,73.91304347826086,100.0,8.695652173913043,21.73913043478261,39.130434782608695,39.130434782608695,60.86956521739131,100.0
BASE_CURRENT_PLAYER,2026-05,36,13.88888888888889,30.555555555555557,47.22222222222222,50.0,80.55555555555556,100.0,22.22222222222222,36.11111111111111,50.0,63.888888888888886,83.33333333333334,100.0
BASE_CURRENT_PLAYER,2026-06,28,14.285714285714285,21.428571428571427,28.57142857142857,35.714285714285715,60.71428571428571,100.0,14.285714285714285,25.0,42.857142857142854,57.14285714285714,78.57142857142857,100.0
CURRENT_ONLY,2026-04,23,8.695652173913043,13.043478260869565,26.08695652173913,30.434782608695656,47.82608695652174,100.0,8.695652173913043,21.73913043478261,39.130434782608695,39.130434782608695,60.86956521739131,100.0
CURRENT_ONLY,2026-05,36,11.11111111111111,16.666666666666664,38.88888888888889,38.88888888888889,66.66666666666666,100.0,22.22222222222222,36.11111111111111,50.0,63.888888888888886,83.33333333333334,100.0
CURRENT_ONLY,2026-06,28,3.571428571428571,17.857142857142858,32.142857142857146,46.42857142857143,67.85714285714286,100.0,14.285714285714285,25.0,42.857142857142854,57.14285714285714,78.57142857142857,100.0
