actual_combo,cover_rule,coverage,date,ev_rule,head,invest,race_code,return,set_ev,set_prob,synthetic_odds,ticket_hit,tickets_n
4-1-6,0.4,0.39999999999999997,2026-07-19,1.1,5,2000,202607191606,0,2.532741963678244,0.04,63.31854909195609,0,8
4-1-6,0.4,0.39999999999999997,2026-07-19,1.2,5,2000,202607191606,0,2.532741963678244,0.04,63.31854909195609,0,8
4-1-6,0.4,0.39999999999999997,2026-07-19,1.3,5,2000,202607191606,0,2.532741963678244,0.04,63.31854909195609,0,8
4-1-6,0.4,0.39999999999999997,2026-07-19,1.4,5,2000,202607191606,0,2.532741963678244,0.04,63.31854909195609,0,8
4-1-6,0.5,0.49999999999999994,2026-07-19,1.1,5,2000,202607191606,0,2.3210743651141574,0.049999999999999996,46.421487302283154,0,10
4-1-6,0.5,0.49999999999999994,2026-07-19,1.2,5,2000,202607191606,0,2.3210743651141574,0.049999999999999996,46.421487302283154,0,10
4-1-6,0.5,0.49999999999999994,2026-07-19,1.3,5,2000,202607191606,0,2.3210743651141574,0.049999999999999996,46.421487302283154,0,10
4-1-6,0.5,0.49999999999999994,2026-07-19,1.4,5,2000,202607191606,0,2.3210743651141574,0.049999999999999996,46.421487302283154,0,10
4-1-6,0.6,0.6,2026-07-19,1.1,5,2000,202607191606,0,2.174257354616525,0.06,36.23762257694208,0,12
4-1-6,0.6,0.6,2026-07-19,1.2,5,2000,202607191606,0,2.174257354616525,0.06,36.23762257694208,0,12
4-1-6,0.6,0.6,2026-07-19,1.3,5,2000,202607191606,0,2.174257354616525,0.06,36.23762257694208,0,12
4-1-6,0.6,0.6,2026-07-19,1.4,5,2000,202607191606,0,2.174257354616525,0.06,36.23762257694208,0,12
4-1-6,0.7,0.7000000000000001,2026-07-19,1.1,5,2000,202607191606,0,1.9311422472025015,0.07,27.58774638860716,0,14
4-1-6,0.7,0.7000000000000001,2026-07-19,1.2,5,2000,202607191606,0,1.9311422472025015,0.07,27.58774638860716,0,14
4-1-6,0.7,0.7000000000000001,2026-07-19,1.3,5,2000,202607191606,0,1.9311422472025015,0.07,27.58774638860716,0,14
4-1-6,0.7,0.7000000000000001,2026-07-19,1.4,5,2000,202607191606,0,1.9311422472025015,0.07,27.58774638860716,0,14
1-2-6,0.3,0.3,2026-07-19,1.1,5,2000,202607191910,0,1.9398459486156483,0.03,64.66153162052161,0,6
1-2-6,0.3,0.3,2026-07-19,1.2,5,2000,202607191910,0,1.9398459486156483,0.03,64.66153162052161,0,6
1-2-6,0.3,0.3,2026-07-19,1.3,5,2000,202607191910,0,1.9398459486156483,0.03,64.66153162052161,0,6
1-2-6,0.3,0.3,2026-07-19,1.4,5,2000,202607191910,0,1.9398459486156483,0.03,64.66153162052161,0,6
1-2-6,0.4,0.39999999999999997,2026-07-19,1.1,5,2000,202607191910,0,1.6369314139694982,0.04,40.92328534923745,0,8
1-2-6,0.4,0.39999999999999997,2026-07-19,1.2,5,2000,202607191910,0,1.6369314139694982,0.04,40.92328534923745,0,8
1-2-6,0.4,0.39999999999999997,2026-07-19,1.3,5,2000,202607191910,0,1.6369314139694982,0.04,40.92328534923745,0,8
1-2-6,0.4,0.39999999999999997,2026-07-19,1.4,5,2000,202607191910,0,1.6369314139694982,0.04,40.92328534923745,0,8
1-2-6,0.5,0.49999999999999994,2026-07-19,1.1,5,2000,202607191910,0,1.3715233858504383,0.049999999999999996,27.430467717008767,0,10
1-2-6,0.5,0.49999999999999994,2026-07-19,1.2,5,2000,202607191910,0,1.3715233858504383,0.049999999999999996,27.430467717008767,0,10
1-2-6,0.5,0.49999999999999994,2026-07-19,1.3,5,2000,202607191910,0,1.3715233858504383,0.049999999999999996,27.430467717008767,0,10
1-2-6,0.6,0.6,2026-07-19,1.1,5,2000,202607191910,0,1.1461090784444234,0.06,19.101817974073725,0,12
1-4-6,0.3,0.3,2026-07-19,1.1,5,2000,202607192211,0,3.8098806494978845,0.03,126.99602164992949,0,6
1-4-6,0.3,0.3,2026-07-19,1.2,5,2000,202607192211,0,3.8098806494978845,0.03,126.99602164992949,0,6
1-4-6,0.3,0.3,2026-07-19,1.3,5,2000,202607192211,0,3.8098806494978845,0.03,126.99602164992949,0,6
1-4-6,0.3,0.3,2026-07-19,1.4,5,2000,202607192211,0,3.8098806494978845,0.03,126.99602164992949,0,6
1-4-6,0.4,0.39999999999999997,2026-07-19,1.1,5,2000,202607192211,0,3.478915149274913,0.04,86.97287873187283,0,8
1-4-6,0.4,0.39999999999999997,2026-07-19,1.2,5,2000,202607192211,0,3.478915149274913,0.04,86.97287873187283,0,8
1-4-6,0.4,0.39999999999999997,2026-07-19,1.3,5,2000,202607192211,0,3.478915149274913,0.04,86.97287873187283,0,8
1-4-6,0.4,0.39999999999999997,2026-07-19,1.4,5,2000,202607192211,0,3.478915149274913,0.04,86.97287873187283,0,8
1-4-6,0.5,0.49999999999999994,2026-07-19,1.1,5,2000,202607192211,0,3.1472888023387102,0.049999999999999996,62.945776046774206,0,10
1-4-6,0.5,0.49999999999999994,2026-07-19,1.2,5,2000,202607192211,0,3.1472888023387102,0.049999999999999996,62.945776046774206,0,10
1-4-6,0.5,0.49999999999999994,2026-07-19,1.3,5,2000,202607192211,0,3.1472888023387102,0.049999999999999996,62.945776046774206,0,10
1-4-6,0.5,0.49999999999999994,2026-07-19,1.4,5,2000,202607192211,0,3.1472888023387102,0.049999999999999996,62.945776046774206,0,10
1-4-6,0.6,0.6,2026-07-19,1.1,5,2000,202607192211,0,2.932066502726683,0.06,48.867775045444716,0,12
1-4-6,0.6,0.6,2026-07-19,1.2,5,2000,202607192211,0,2.932066502726683,0.06,48.867775045444716,0,12
1-4-6,0.6,0.6,2026-07-19,1.3,5,2000,202607192211,0,2.932066502726683,0.06,48.867775045444716,0,12
1-4-6,0.6,0.6,2026-07-19,1.4,5,2000,202607192211,0,2.932066502726683,0.06,48.867775045444716,0,12
1-4-6,0.7,0.7000000000000001,2026-07-19,1.1,5,2000,202607192211,0,2.711286418955803,0.07,38.732663127940036,0,14
1-4-6,0.7,0.7000000000000001,2026-07-19,1.2,5,2000,202607192211,0,2.711286418955803,0.07,38.732663127940036,0,14
1-4-6,0.7,0.7000000000000001,2026-07-19,1.3,5,2000,202607192211,0,2.711286418955803,0.07,38.732663127940036,0,14
1-4-6,0.7,0.7000000000000001,2026-07-19,1.4,5,2000,202607192211,0,2.711286418955803,0.07,38.732663127940036,0,14
3-5-6,0.3,0.32495425843874115,2026-07-20,1.1,3,2000,202607201803,0,1.5325191402430989,0.0635537164898027,24.11376115964822,0,7
3-5-6,0.3,0.32495425843874115,2026-07-20,1.2,3,2000,202607201803,0,1.5325191402430989,0.0635537164898027,24.11376115964822,0,7
3-5-6,0.3,0.32495425843874115,2026-07-20,1.3,3,2000,202607201803,0,1.5325191402430989,0.0635537164898027,24.11376115964822,0,7
3-5-6,0.3,0.32495425843874115,2026-07-20,1.4,3,2000,202607201803,0,1.5325191402430989,0.0635537164898027,24.11376115964822,0,7
3-5-6,0.4,0.4502312259511483,2026-07-20,1.1,3,2000,202607201803,0,1.451050518158669,0.08805506296926935,16.47889932990084,0,9
3-5-6,0.4,0.4502312259511483,2026-07-20,1.2,3,2000,202607201803,0,1.451050518158669,0.08805506296926935,16.47889932990084,0,9
3-5-6,0.4,0.4502312259511483,2026-07-20,1.3,3,2000,202607201803,0,1.451050518158669,0.08805506296926935,16.47889932990084,0,9
3-5-6,0.4,0.4502312259511483,2026-07-20,1.4,3,2000,202607201803,0,1.451050518158669,0.08805506296926935,16.47889932990084,0,9
3-5-6,0.5,0.505656484721322,2026-07-20,1.1,3,2000,202607201803,0,1.4057203248530752,0.098894992254017,14.214272055782242,0,11
3-5-6,0.5,0.505656484721322,2026-07-20,1.2,3,2000,202607201803,0,1.4057203248530752,0.098894992254017,14.214272055782242,0,11
3-5-6,0.5,0.505656484721322,2026-07-20,1.3,3,2000,202607201803,0,1.4057203248530752,0.098894992254017,14.214272055782242,0,11
3-5-6,0.5,0.505656484721322,2026-07-20,1.4,3,2000,202607201803,0,1.4057203248530752,0.098894992254017,14.214272055782242,0,11
3-5-6,0.6,0.6497627335328295,2026-07-20,1.1,3,2000,202607201803,0,1.1801765729740257,0.12707892104872776,9.286957767932993,0,15
1-3-4,0.3,0.30820948570197737,2026-07-20,1.1,3,2000,202607201806,0,2.4428539931099786,0.052890625089031376,46.18689964427335,0,7
1-3-4,0.3,0.30820948570197737,2026-07-20,1.2,3,2000,202607201806,0,2.4428539931099786,0.052890625089031376,46.18689964427335,0,7
1-3-4,0.3,0.30820948570197737,2026-07-20,1.3,3,2000,202607201806,0,2.4428539931099786,0.052890625089031376,46.18689964427335,0,7
1-3-4,0.3,0.30820948570197737,2026-07-20,1.4,3,2000,202607201806,0,2.4428539931099786,0.052890625089031376,46.18689964427335,0,7
1-3-4,0.4,0.44231667204401437,2026-07-20,1.1,3,2000,202607201806,0,1.8262332239588546,0.07590423512899012,24.05970129144165,0,10
1-3-4,0.4,0.44231667204401437,2026-07-20,1.2,3,2000,202607201806,0,1.8262332239588546,0.07590423512899012,24.05970129144165,0,10
1-3-4,0.4,0.44231667204401437,2026-07-20,1.3,3,2000,202607201806,0,1.8262332239588546,0.07590423512899012,24.05970129144165,0,10
1-3-4,0.4,0.44231667204401437,2026-07-20,1.4,3,2000,202607201806,0,1.8262332239588546,0.07590423512899012,24.05970129144165,0,10
1-3-4,0.5,0.5275185673866553,2026-07-20,1.1,3,2000,202607201806,0,1.5822597947926904,0.09052539934520099,17.47862816665465,0,11
1-3-4,0.5,0.5275185673866553,2026-07-20,1.2,3,2000,202607201806,0,1.5822597947926904,0.09052539934520099,17.47862816665465,0,11
1-3-4,0.5,0.5275185673866553,2026-07-20,1.3,3,2000,202607201806,0,1.5822597947926904,0.09052539934520099,17.47862816665465,0,11
1-3-4,0.5,0.5275185673866553,2026-07-20,1.4,3,2000,202607201806,0,1.5822597947926904,0.09052539934520099,17.47862816665465,0,11
1-3-4,0.6,0.6116115316103539,2026-07-20,1.1,3,2000,202607201806,0,1.3621721740170234,0.10495626422676306,12.978474263089097,0,14
1-3-4,0.6,0.6116115316103539,2026-07-20,1.2,3,2000,202607201806,0,1.3621721740170234,0.10495626422676306,12.978474263089097,0,14
1-3-4,0.6,0.6116115316103539,2026-07-20,1.3,3,2000,202607201806,0,1.3621721740170234,0.10495626422676306,12.978474263089097,0,14
1-5-4,0.3,0.3013442535555485,2026-07-21,1.1,3,2000,202607212303,0,1.833233338415684,0.06070439843619797,30.199349398750137,0,9
1-5-4,0.3,0.3013442535555485,2026-07-21,1.2,3,2000,202607212303,0,1.833233338415684,0.06070439843619797,30.199349398750137,0,9
1-5-4,0.3,0.3013442535555485,2026-07-21,1.3,3,2000,202607212303,0,1.833233338415684,0.06070439843619797,30.199349398750137,0,9
1-5-4,0.3,0.3013442535555485,2026-07-21,1.4,3,2000,202607212303,0,1.833233338415684,0.06070439843619797,30.199349398750137,0,9
1-5-4,0.4,0.4216199466479191,2026-07-21,1.1,3,2000,202607212303,0,1.2938579427303971,0.0849333774511346,15.23379832003976,0,11
1-5-4,0.4,0.4216199466479191,2026-07-21,1.2,3,2000,202607212303,0,1.2938579427303971,0.0849333774511346,15.23379832003976,0,11
1-3-2,0.3,0.4157356351867864,2026-07-21,1.1,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
1-3-2,0.3,0.4157356351867864,2026-07-21,1.2,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
1-3-2,0.3,0.4157356351867864,2026-07-21,1.3,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
1-3-2,0.3,0.4157356351867864,2026-07-21,1.4,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
1-3-2,0.4,0.4157356351867864,2026-07-21,1.1,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
1-3-2,0.4,0.4157356351867864,2026-07-21,1.2,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
1-3-2,0.4,0.4157356351867864,2026-07-21,1.3,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
1-3-2,0.4,0.4157356351867864,2026-07-21,1.4,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
1-3-2,0.5,0.5389150960377626,2026-07-21,1.1,3,2000,202607212305,0,2.445589721005476,0.08187115170967293,29.87120212596855,0,12
1-3-2,0.5,0.5389150960377626,2026-07-21,1.2,3,2000,202607212305,0,2.445589721005476,0.08187115170967293,29.87120212596855,0,12
1-3-2,0.5,0.5389150960377626,2026-07-21,1.3,3,2000,202607212305,0,2.445589721005476,0.08187115170967293,29.87120212596855,0,12
1-3-2,0.5,0.5389150960377626,2026-07-21,1.4,3,2000,202607212305,0,2.445589721005476,0.08187115170967293,29.87120212596855,0,12
1-3-2,0.6,0.6683846136764104,2026-07-21,1.1,3,2000,202607212305,0,2.0443465502181777,0.10153996150606648,20.133418605797274,0,14
1-3-2,0.6,0.6683846136764104,2026-07-21,1.2,3,2000,202607212305,0,2.0443465502181777,0.10153996150606648,20.133418605797274,0,14
1-3-2,0.6,0.6683846136764104,2026-07-21,1.3,3,2000,202607212305,0,2.0443465502181777,0.10153996150606648,20.133418605797274,0,14
1-3-2,0.6,0.6683846136764104,2026-07-21,1.4,3,2000,202607212305,0,2.0443465502181777,0.10153996150606648,20.133418605797274,0,14
1-3-2,0.7,0.7116704436944706,2026-07-21,1.1,3,2000,202607212305,0,1.9518051411388215,0.10811587816222079,18.052900039439773,0,15
1-3-2,0.7,0.7116704436944706,2026-07-21,1.2,3,2000,202607212305,0,1.9518051411388215,0.10811587816222079,18.052900039439773,0,15
1-3-2,0.7,0.7116704436944706,2026-07-21,1.3,3,2000,202607212305,0,1.9518051411388215,0.10811587816222079,18.052900039439773,0,15
1-3-2,0.7,0.7116704436944706,2026-07-21,1.4,3,2000,202607212305,0,1.9518051411388215,0.10811587816222079,18.052900039439773,0,15
4-2-6,0.3,0.3,2026-07-21,1.1,5,2000,202607210510,0,2.673507829376018,0.03026494144889278,88.33679172618476,0,6
4-2-6,0.3,0.3,2026-07-21,1.2,5,2000,202607210510,0,2.673507829376018,0.03026494144889278,88.33679172618476,0,6
4-2-6,0.3,0.3,2026-07-21,1.3,5,2000,202607210510,0,2.673507829376018,0.03026494144889278,88.33679172618476,0,6
4-2-6,0.3,0.3,2026-07-21,1.4,5,2000,202607210510,0,2.673507829376018,0.03026494144889278,88.33679172618476,0,6
4-2-6,0.4,0.39999999999999997,2026-07-21,1.1,5,2000,202607210510,0,2.3690659112863273,0.040353255265190374,58.70817349721812,0,8
4-2-6,0.4,0.39999999999999997,2026-07-21,1.2,5,2000,202607210510,0,2.3690659112863273,0.040353255265190374,58.70817349721812,0,8
4-2-6,0.4,0.39999999999999997,2026-07-21,1.3,5,2000,202607210510,0,2.3690659112863273,0.040353255265190374,58.70817349721812,0,8
4-2-6,0.4,0.39999999999999997,2026-07-21,1.4,5,2000,202607210510,0,2.3690659112863273,0.040353255265190374,58.70817349721812,0,8
4-2-6,0.5,0.49999999999999994,2026-07-21,1.1,5,2000,202607210510,0,2.031918761078102,0.05044156908148796,40.28262399600522,0,10
4-2-6,0.5,0.49999999999999994,2026-07-21,1.2,5,2000,202607210510,0,2.031918761078102,0.05044156908148796,40.28262399600522,0,10
4-2-6,0.5,0.49999999999999994,2026-07-21,1.3,5,2000,202607210510,0,2.031918761078102,0.05044156908148796,40.28262399600522,0,10
4-2-6,0.5,0.49999999999999994,2026-07-21,1.4,5,2000,202607210510,0,2.031918761078102,0.05044156908148796,40.28262399600522,0,10
4-2-6,0.6,0.6,2026-07-21,1.1,5,2000,202607210510,0,1.7474208768742499,0.06052988289778556,28.868730504981333,0,12
4-2-6,0.6,0.6,2026-07-21,1.2,5,2000,202607210510,0,1.7474208768742499,0.06052988289778556,28.868730504981333,0,12
4-2-6,0.6,0.6,2026-07-21,1.3,5,2000,202607210510,0,1.7474208768742499,0.06052988289778556,28.868730504981333,0,12
4-2-6,0.6,0.6,2026-07-21,1.4,5,2000,202607210510,0,1.7474208768742499,0.06052988289778556,28.868730504981333,0,12
4-2-6,0.7,0.7000000000000001,2026-07-21,1.1,5,2000,202607210510,0,1.5312657975530068,0.07061819671408316,21.68372839868384,0,14
4-2-6,0.7,0.7000000000000001,2026-07-21,1.2,5,2000,202607210510,0,1.5312657975530068,0.07061819671408316,21.68372839868384,0,14
4-2-6,0.7,0.7000000000000001,2026-07-21,1.3,5,2000,202607210510,0,1.5312657975530068,0.07061819671408316,21.68372839868384,0,14
4-2-6,0.7,0.7000000000000001,2026-07-21,1.4,5,2000,202607210510,0,1.5312657975530068,0.07061819671408316,21.68372839868384,0,14
5-3-6,0.3,0.3,2026-07-21,1.1,5,2000,202607210904,0,2.4863431588627,0.026941696484950532,92.28606521684914,0,6
5-3-6,0.3,0.3,2026-07-21,1.2,5,2000,202607210904,0,2.4863431588627,0.026941696484950532,92.28606521684914,0,6
5-3-6,0.3,0.3,2026-07-21,1.3,5,2000,202607210904,0,2.4863431588627,0.026941696484950532,92.28606521684914,0,6
5-3-6,0.3,0.3,2026-07-21,1.4,5,2000,202607210904,0,2.4863431588627,0.026941696484950532,92.28606521684914,0,6
5-3-6,0.4,0.39999999999999997,2026-07-21,1.1,5,2000,202607210904,0,2.3547065367963826,0.03592226197993404,65.55006302531025,0,8
5-3-6,0.4,0.39999999999999997,2026-07-21,1.2,5,2000,202607210904,0,2.3547065367963826,0.03592226197993404,65.55006302531025,0,8
5-3-6,0.4,0.39999999999999997,2026-07-21,1.3,5,2000,202607210904,0,2.3547065367963826,0.03592226197993404,65.55006302531025,0,8
5-3-6,0.4,0.39999999999999997,2026-07-21,1.4,5,2000,202607210904,0,2.3547065367963826,0.03592226197993404,65.55006302531025,0,8
5-3-6,0.5,0.49999999999999994,2026-07-21,1.1,5,2000,202607210904,0,2.184124878164187,0.04490282747491755,48.641143575740884,0,10
5-3-6,0.5,0.49999999999999994,2026-07-21,1.2,5,2000,202607210904,0,2.184124878164187,0.04490282747491755,48.641143575740884,0,10
5-3-6,0.5,0.49999999999999994,2026-07-21,1.3,5,2000,202607210904,0,2.184124878164187,0.04490282747491755,48.641143575740884,0,10
5-3-6,0.5,0.49999999999999994,2026-07-21,1.4,5,2000,202607210904,0,2.184124878164187,0.04490282747491755,48.641143575740884,0,10
5-3-6,0.6,0.6,2026-07-21,1.1,5,2000,202607210904,0,2.0146284168427755,0.053883392969901064,37.388670345390736,0,12
5-3-6,0.6,0.6,2026-07-21,1.2,5,2000,202607210904,0,2.0146284168427755,0.053883392969901064,37.388670345390736,0,12
5-3-6,0.6,0.6,2026-07-21,1.3,5,2000,202607210904,0,2.0146284168427755,0.053883392969901064,37.388670345390736,0,12
5-3-6,0.6,0.6,2026-07-21,1.4,5,2000,202607210904,0,2.0146284168427755,0.053883392969901064,37.388670345390736,0,12
5-3-6,0.7,0.7000000000000001,2026-07-21,1.1,5,2000,202607210904,0,1.895658449707755,0.06286395846488459,30.15493290589803,0,14
5-3-6,0.7,0.7000000000000001,2026-07-21,1.2,5,2000,202607210904,0,1.895658449707755,0.06286395846488459,30.15493290589803,0,14
5-3-6,0.7,0.7000000000000001,2026-07-21,1.3,5,2000,202607210904,0,1.895658449707755,0.06286395846488459,30.15493290589803,0,14
5-3-6,0.7,0.7000000000000001,2026-07-21,1.4,5,2000,202607210904,0,1.895658449707755,0.06286395846488459,30.15493290589803,0,14
1-4-2,0.3,0.3,2026-07-21,1.1,5,2000,202607211502,0,2.448095826370031,0.037902341150444684,64.58956761148009,0,6
1-4-2,0.3,0.3,2026-07-21,1.2,5,2000,202607211502,0,2.448095826370031,0.037902341150444684,64.58956761148009,0,6
1-4-2,0.3,0.3,2026-07-21,1.3,5,2000,202607211502,0,2.448095826370031,0.037902341150444684,64.58956761148009,0,6
1-4-2,0.3,0.3,2026-07-21,1.4,5,2000,202607211502,0,2.448095826370031,0.037902341150444684,64.58956761148009,0,6
1-4-2,0.4,0.39999999999999997,2026-07-21,1.1,5,2000,202607211502,0,1.8693556074332172,0.05053645486725958,36.990240260091795,0,8
1-4-2,0.4,0.39999999999999997,2026-07-21,1.2,5,2000,202607211502,0,1.8693556074332172,0.05053645486725958,36.990240260091795,0,8
1-4-2,0.4,0.39999999999999997,2026-07-21,1.3,5,2000,202607211502,0,1.8693556074332172,0.05053645486725958,36.990240260091795,0,8
1-4-2,0.4,0.39999999999999997,2026-07-21,1.4,5,2000,202607211502,0,1.8693556074332172,0.05053645486725958,36.990240260091795,0,8
1-4-2,0.5,0.49999999999999994,2026-07-21,1.1,5,2000,202607211502,0,1.4230395578292296,0.06317056858407447,22.5269392016836,0,10
1-4-2,0.5,0.49999999999999994,2026-07-21,1.2,5,2000,202607211502,0,1.4230395578292296,0.06317056858407447,22.5269392016836,0,10
1-4-2,0.5,0.49999999999999994,2026-07-21,1.3,5,2000,202607211502,0,1.4230395578292296,0.06317056858407447,22.5269392016836,0,10
1-4-2,0.5,0.49999999999999994,2026-07-21,1.4,5,2000,202607211502,0,1.4230395578292296,0.06317056858407447,22.5269392016836,0,10
1-4-2,0.6,0.6,2026-07-21,1.1,5,2000,202607211502,0,1.167278188761818,0.07580468230088937,15.398497207976863,0,12
