date,month,race_code,layer,floor,max_n,n,comp_odds,head4_win,hit,return_yen,profit_yen,comp_band,fallback_n2
2026-04-22,2026-04,202604222207,A,10.0,10,3,12.869923661421153,1,0,0.0,-10000.0,12-15,0
2026-04-22,2026-04,202604222207,A,3.0,20,11,3.0674495021223964,1,1,30800.0,20800.0,3-4,0
2026-04-22,2026-04,202604222207,A,4.0,20,8,4.371899075269714,1,1,43120.0,33120.0,4-5,0
2026-04-22,2026-04,202604222207,A,5.0,20,6,5.678822011563504,1,1,55440.0,45440.0,5-6,0
2026-04-22,2026-04,202604222207,A,6.0,20,5,7.0857749812270825,1,1,70840.0,60840.0,6-8,0
2026-04-22,2026-04,202604222207,A,7.0,20,5,7.0857749812270825,1,1,70840.0,60840.0,6-8,0
2026-04-22,2026-04,202604222207,A,8.0,20,4,9.077040112207781,1,1,89320.0,79320.0,8-10,0
2026-04-22,2026-04,202604222207,A,9.0,20,4,9.077040112207781,1,1,89320.0,79320.0,8-10,0
2026-04-22,2026-04,202604222207,A,10.0,20,3,12.869923661421153,1,0,0.0,-10000.0,12-15,0
2026-04-23,2026-04,202604230507,A,3.0,10,10,3.7265001773950677,1,1,36680.0,26680.0,3-4,0
2026-04-23,2026-04,202604230507,A,4.0,10,9,4.013574786903396,1,1,39300.0,29300.0,4-5,0
2026-04-23,2026-04,202604230507,A,5.0,10,6,5.598732950455542,1,1,55020.0,45020.0,5-6,0
2026-04-23,2026-04,202604230507,A,6.0,10,5,6.271371542388914,1,1,62880.0,52880.0,6-8,0
2026-04-23,2026-04,202604230507,A,7.0,10,4,8.428972215096893,1,1,83840.0,73840.0,8-10,0
2026-04-23,2026-04,202604230507,A,8.0,10,4,8.428972215096893,1,1,83840.0,73840.0,8-10,0
2026-04-23,2026-04,202604230507,A,9.0,10,2,9.416625916870416,1,1,94320.0,84320.0,8-10,0
2026-04-23,2026-04,202604230507,A,10.0,10,2,9.416625916870416,1,1,94320.0,84320.0,8-10,1
2026-04-23,2026-04,202604230507,A,3.0,20,17,3.025935576280408,1,1,28820.0,18820.0,3-4,0
2026-04-23,2026-04,202604230507,A,4.0,20,9,4.013574786903396,1,1,39300.0,29300.0,4-5,0
2026-04-23,2026-04,202604230507,A,5.0,20,6,5.598732950455542,1,1,55020.0,45020.0,5-6,0
2026-04-23,2026-04,202604230507,A,6.0,20,5,6.271371542388914,1,1,62880.0,52880.0,6-8,0
2026-04-23,2026-04,202604230507,A,7.0,20,4,8.428972215096893,1,1,83840.0,73840.0,8-10,0
2026-04-23,2026-04,202604230507,A,8.0,20,4,8.428972215096893,1,1,83840.0,73840.0,8-10,0
2026-04-23,2026-04,202604230507,A,9.0,20,2,9.416625916870416,1,1,94320.0,84320.0,8-10,0
2026-04-23,2026-04,202604230507,A,10.0,20,2,9.416625916870416,1,1,94320.0,84320.0,8-10,1
2026-04-23,2026-04,202604231808,A,3.0,10,8,3.234238978138209,0,0,0.0,-10000.0,3-4,0
2026-04-23,2026-04,202604231808,A,4.0,10,5,5.17189443876983,0,0,0.0,-10000.0,5-6,0
2026-04-23,2026-04,202604231808,A,5.0,10,5,5.17189443876983,0,0,0.0,-10000.0,5-6,0
2026-04-23,2026-04,202604231808,A,6.0,10,4,6.391721295726902,0,0,0.0,-10000.0,6-8,0
2026-04-23,2026-04,202604231808,A,7.0,10,2,10.59601706970128,0,0,0.0,-10000.0,10-12,0
2026-04-23,2026-04,202604231808,A,8.0,10,2,10.59601706970128,0,0,0.0,-10000.0,10-12,0
2026-04-23,2026-04,202604231808,A,9.0,10,2,10.59601706970128,0,0,0.0,-10000.0,10-12,0
2026-04-23,2026-04,202604231808,A,10.0,10,2,10.59601706970128,0,0,0.0,-10000.0,10-12,0
2026-04-23,2026-04,202604231808,A,3.0,20,8,3.234238978138209,0,0,0.0,-10000.0,3-4,0
2026-04-23,2026-04,202604231808,A,4.0,20,5,5.17189443876983,0,0,0.0,-10000.0,5-6,0
2026-04-23,2026-04,202604231808,A,5.0,20,5,5.17189443876983,0,0,0.0,-10000.0,5-6,0
2026-04-23,2026-04,202604231808,A,6.0,20,4,6.391721295726902,0,0,0.0,-10000.0,6-8,0
2026-04-23,2026-04,202604231808,A,7.0,20,2,10.59601706970128,0,0,0.0,-10000.0,10-12,0
2026-04-23,2026-04,202604231808,A,8.0,20,2,10.59601706970128,0,0,0.0,-10000.0,10-12,0
2026-04-23,2026-04,202604231808,A,9.0,20,2,10.59601706970128,0,0,0.0,-10000.0,10-12,0
2026-04-23,2026-04,202604231808,A,10.0,20,2,10.59601706970128,0,0,0.0,-10000.0,10-12,0
2026-04-24,2026-04,202604240706,S,3.0,10,5,3.096641396531168,0,0,0.0,-10000.0,3-4,0
2026-04-24,2026-04,202604240706,S,4.0,10,2,4.871794871794871,0,0,0.0,-10000.0,4-5,0
2026-04-24,2026-04,202604240706,S,5.0,10,2,4.871794871794871,0,0,0.0,-10000.0,4-5,1
2026-04-24,2026-04,202604240706,S,6.0,10,2,4.871794871794871,0,0,0.0,-10000.0,4-5,1
2026-04-24,2026-04,202604240706,S,7.0,10,2,4.871794871794871,0,0,0.0,-10000.0,4-5,1
2026-04-24,2026-04,202604240706,S,8.0,10,2,4.871794871794871,0,0,0.0,-10000.0,4-5,1
2026-04-24,2026-04,202604240706,S,9.0,10,2,4.871794871794871,0,0,0.0,-10000.0,4-5,1
2026-04-24,2026-04,202604240706,S,10.0,10,2,4.871794871794871,0,0,0.0,-10000.0,4-5,1
2026-04-24,2026-04,202604240706,S,3.0,20,5,3.096641396531168,0,0,0.0,-10000.0,3-4,0
2026-04-24,2026-04,202604240706,S,4.0,20,2,4.871794871794871,0,0,0.0,-10000.0,4-5,0
2026-04-24,2026-04,202604240706,S,5.0,20,2,4.871794871794871,0,0,0.0,-10000.0,4-5,1
2026-04-24,2026-04,202604240706,S,6.0,20,2,4.871794871794871,0,0,0.0,-10000.0,4-5,1
2026-04-24,2026-04,202604240706,S,7.0,20,2,4.871794871794871,0,0,0.0,-10000.0,4-5,1
2026-04-24,2026-04,202604240706,S,8.0,20,2,4.871794871794871,0,0,0.0,-10000.0,4-5,1
2026-04-24,2026-04,202604240706,S,9.0,20,2,4.871794871794871,0,0,0.0,-10000.0,4-5,1
2026-04-24,2026-04,202604240706,S,10.0,20,2,4.871794871794871,0,0,0.0,-10000.0,4-5,1
2026-04-24,2026-04,202604242308,S,3.0,10,6,3.374031002864944,0,0,0.0,-10000.0,3-4,0
2026-04-24,2026-04,202604242308,S,4.0,10,5,4.058748098768076,0,0,0.0,-10000.0,4-5,0
2026-04-24,2026-04,202604242308,S,5.0,10,4,5.361897205989655,0,0,0.0,-10000.0,5-6,0
2026-04-24,2026-04,202604242308,S,6.0,10,3,6.5383363874569715,0,0,0.0,-10000.0,6-8,0
2026-04-24,2026-04,202604242308,S,7.0,10,2,10.438277511961722,0,0,0.0,-10000.0,10-12,0
2026-04-24,2026-04,202604242308,S,8.0,10,2,10.438277511961722,0,0,0.0,-10000.0,10-12,0
2026-04-24,2026-04,202604242308,S,9.0,10,2,10.438277511961722,0,0,0.0,-10000.0,10-12,0
2026-04-24,2026-04,202604242308,S,10.0,10,2,10.438277511961722,0,0,0.0,-10000.0,10-12,0
2026-04-24,2026-04,202604242308,S,3.0,20,6,3.374031002864944,0,0,0.0,-10000.0,3-4,0
2026-04-24,2026-04,202604242308,S,4.0,20,5,4.058748098768076,0,0,0.0,-10000.0,4-5,0
2026-04-24,2026-04,202604242308,S,5.0,20,4,5.361897205989655,0,0,0.0,-10000.0,5-6,0
2026-04-24,2026-04,202604242308,S,6.0,20,3,6.5383363874569715,0,0,0.0,-10000.0,6-8,0
2026-04-24,2026-04,202604242308,S,7.0,20,2,10.438277511961722,0,0,0.0,-10000.0,10-12,0
2026-04-24,2026-04,202604242308,S,8.0,20,2,10.438277511961722,0,0,0.0,-10000.0,10-12,0
2026-04-24,2026-04,202604242308,S,9.0,20,2,10.438277511961722,0,0,0.0,-10000.0,10-12,0
2026-04-24,2026-04,202604242308,S,10.0,20,2,10.438277511961722,0,0,0.0,-10000.0,10-12,0
2026-04-25,2026-04,202604250705,A,3.0,10,10,4.269268964198509,1,1,38880.0,28880.0,4-5,0
2026-04-25,2026-04,202604250705,A,4.0,10,10,4.269268964198509,1,1,38880.0,28880.0,4-5,0
2026-04-25,2026-04,202604250705,A,5.0,10,7,5.80611033873099,1,0,0.0,-10000.0,5-6,0
2026-04-25,2026-04,202604250705,A,6.0,10,6,6.553682072257298,1,0,0.0,-10000.0,6-8,0
2026-04-25,2026-04,202604250705,A,7.0,10,5,7.815220802976493,1,0,0.0,-10000.0,6-8,0
2026-04-25,2026-04,202604250705,A,8.0,10,4,8.881432055868084,1,0,0.0,-10000.0,8-10,0
2026-04-25,2026-04,202604250705,A,9.0,10,3,10.28203292770222,1,0,0.0,-10000.0,10-12,0
2026-04-25,2026-04,202604250705,A,10.0,10,3,10.28203292770222,1,0,0.0,-10000.0,10-12,0
2026-04-25,2026-04,202604250705,A,3.0,20,13,3.0013998560484065,1,1,29160.0,19160.0,3-4,0
2026-04-25,2026-04,202604250705,A,4.0,20,10,4.269268964198509,1,1,38880.0,28880.0,4-5,0
2026-04-25,2026-04,202604250705,A,5.0,20,7,5.80611033873099,1,0,0.0,-10000.0,5-6,0
2026-04-25,2026-04,202604250705,A,6.0,20,6,6.553682072257298,1,0,0.0,-10000.0,6-8,0
2026-04-25,2026-04,202604250705,A,7.0,20,5,7.815220802976493,1,0,0.0,-10000.0,6-8,0
2026-04-25,2026-04,202604250705,A,8.0,20,4,8.881432055868084,1,0,0.0,-10000.0,8-10,0
2026-04-25,2026-04,202604250705,A,9.0,20,3,10.28203292770222,1,0,0.0,-10000.0,10-12,0
2026-04-25,2026-04,202604250705,A,10.0,20,3,10.28203292770222,1,0,0.0,-10000.0,10-12,0
2026-04-25,2026-04,202604250708,S,3.0,10,8,3.0065831758361936,1,0,0.0,-10000.0,3-4,0
2026-04-25,2026-04,202604250708,S,4.0,10,4,4.356833966354562,1,0,0.0,-10000.0,4-5,0
2026-04-25,2026-04,202604250708,S,5.0,10,2,5.0764976958525345,1,0,0.0,-10000.0,5-6,0
2026-04-25,2026-04,202604250708,S,6.0,10,2,5.0764976958525345,1,0,0.0,-10000.0,5-6,1
2026-04-25,2026-04,202604250708,S,7.0,10,2,5.0764976958525345,1,0,0.0,-10000.0,5-6,1
2026-04-25,2026-04,202604250708,S,8.0,10,2,5.0764976958525345,1,0,0.0,-10000.0,5-6,1
2026-04-25,2026-04,202604250708,S,9.0,10,2,5.0764976958525345,1,0,0.0,-10000.0,5-6,1
2026-04-25,2026-04,202604250708,S,10.0,10,2,5.0764976958525345,1,0,0.0,-10000.0,5-6,1
2026-04-25,2026-04,202604250708,S,3.0,20,8,3.0065831758361936,1,0,0.0,-10000.0,3-4,0
2026-04-25,2026-04,202604250708,S,4.0,20,4,4.356833966354562,1,0,0.0,-10000.0,4-5,0
2026-04-25,2026-04,202604250708,S,5.0,20,2,5.0764976958525345,1,0,0.0,-10000.0,5-6,0
2026-04-25,2026-04,202604250708,S,6.0,20,2,5.0764976958525345,1,0,0.0,-10000.0,5-6,1
2026-04-25,2026-04,202604250708,S,7.0,20,2,5.0764976958525345,1,0,0.0,-10000.0,5-6,1
2026-04-25,2026-04,202604250708,S,8.0,20,2,5.0764976958525345,1,0,0.0,-10000.0,5-6,1
2026-04-25,2026-04,202604250708,S,9.0,20,2,5.0764976958525345,1,0,0.0,-10000.0,5-6,1
2026-04-25,2026-04,202604250708,S,10.0,20,2,5.0764976958525345,1,0,0.0,-10000.0,5-6,1
2026-04-25,2026-04,202604252307,S,3.0,10,10,4.715005115751035,1,1,48330.0,38330.0,4-5,0
2026-04-25,2026-04,202604252307,S,4.0,10,10,4.715005115751035,1,1,48330.0,38330.0,4-5,0
2026-04-25,2026-04,202604252307,S,5.0,10,8,5.4803063926892515,1,1,53700.0,43700.0,5-6,0
2026-04-25,2026-04,202604252307,S,6.0,10,5,6.7007945356925,1,1,64440.0,54440.0,6-8,0
2026-04-25,2026-04,202604252307,S,7.0,10,4,9.489792260400888,1,1,96660.0,86660.0,8-10,0
2026-04-25,2026-04,202604252307,S,8.0,10,4,9.489792260400888,1,1,96660.0,86660.0,8-10,0
2026-04-25,2026-04,202604252307,S,9.0,10,4,9.489792260400888,1,1,96660.0,86660.0,8-10,0
2026-04-25,2026-04,202604252307,S,10.0,10,3,12.71643098648219,1,1,128880.0,118880.0,12-15,0
2026-04-25,2026-04,202604252307,S,3.0,20,20,3.1090802864783433,1,1,32220.0,22220.0,3-4,0
2026-04-25,2026-04,202604252307,S,4.0,20,11,4.541884589676068,1,1,48330.0,38330.0,4-5,0
2026-04-25,2026-04,202604252307,S,5.0,20,8,5.4803063926892515,1,1,53700.0,43700.0,5-6,0
2026-04-25,2026-04,202604252307,S,6.0,20,5,6.7007945356925,1,1,64440.0,54440.0,6-8,0
2026-04-25,2026-04,202604252307,S,7.0,20,4,9.489792260400888,1,1,96660.0,86660.0,8-10,0
2026-04-25,2026-04,202604252307,S,8.0,20,4,9.489792260400888,1,1,96660.0,86660.0,8-10,0
2026-04-25,2026-04,202604252307,S,9.0,20,4,9.489792260400888,1,1,96660.0,86660.0,8-10,0
2026-04-25,2026-04,202604252307,S,10.0,20,3,12.71643098648219,1,1,128880.0,118880.0,12-15,0
2026-04-27,2026-04,202604270602,A,3.0,10,10,3.575090497805576,1,1,34320.0,24320.0,3-4,0
2026-04-27,2026-04,202604270602,A,4.0,10,7,4.031297077363244,1,1,38610.0,28610.0,4-5,0
2026-04-27,2026-04,202604270602,A,5.0,10,6,5.139190270896964,1,1,51480.0,41480.0,5-6,0
2026-04-27,2026-04,202604270602,A,6.0,10,5,7.347341494657183,1,1,72930.0,62930.0,6-8,0
2026-04-27,2026-04,202604270602,A,7.0,10,5,7.347341494657183,1,1,72930.0,62930.0,6-8,0
2026-04-27,2026-04,202604270602,A,8.0,10,4,11.515090302119658,1,1,115830.0,105830.0,10-12,0
2026-04-27,2026-04,202604270602,A,9.0,10,4,11.515090302119658,1,1,115830.0,105830.0,10-12,0
2026-04-27,2026-04,202604270602,A,10.0,10,4,11.515090302119658,1,1,115830.0,105830.0,10-12,0
2026-04-27,2026-04,202604270602,A,3.0,20,11,3.1429270841907275,1,1,30030.0,20030.0,3-4,0
2026-04-27,2026-04,202604270602,A,4.0,20,7,4.031297077363244,1,1,38610.0,28610.0,4-5,0
2026-04-27,2026-04,202604270602,A,5.0,20,6,5.139190270896964,1,1,51480.0,41480.0,5-6,0
2026-04-27,2026-04,202604270602,A,6.0,20,5,7.347341494657183,1,1,72930.0,62930.0,6-8,0
2026-04-27,2026-04,202604270602,A,7.0,20,5,7.347341494657183,1,1,72930.0,62930.0,6-8,0
2026-04-27,2026-04,202604270602,A,8.0,20,4,11.515090302119658,1,1,115830.0,105830.0,10-12,0
2026-04-27,2026-04,202604270602,A,9.0,20,4,11.515090302119658,1,1,115830.0,105830.0,10-12,0
2026-04-27,2026-04,202604270602,A,10.0,20,4,11.515090302119658,1,1,115830.0,105830.0,10-12,0
2026-04-27,2026-04,202604271607,S,3.0,10,10,3.924931306388444,0,0,0.0,-10000.0,3-4,0
2026-04-27,2026-04,202604271607,S,4.0,10,8,4.061786478873321,0,0,0.0,-10000.0,4-5,0
2026-04-27,2026-04,202604271607,S,5.0,10,5,5.195190533525919,0,0,0.0,-10000.0,5-6,0
2026-04-27,2026-04,202604271607,S,6.0,10,4,6.221238820020315,0,0,0.0,-10000.0,6-8,0
2026-04-27,2026-04,202604271607,S,7.0,10,2,10.861733615221986,0,0,0.0,-10000.0,10-12,0
2026-04-27,2026-04,202604271607,S,8.0,10,2,10.861733615221986,0,0,0.0,-10000.0,10-12,0
2026-04-27,2026-04,202604271607,S,9.0,10,2,10.861733615221986,0,0,0.0,-10000.0,10-12,0
2026-04-27,2026-04,202604271607,S,10.0,10,2,10.861733615221986,0,0,0.0,-10000.0,10-12,0
2026-04-27,2026-04,202604271607,S,3.0,20,14,3.048114817804684,0,0,0.0,-10000.0,3-4,0
2026-04-27,2026-04,202604271607,S,4.0,20,8,4.061786478873321,0,0,0.0,-10000.0,4-5,0
2026-04-27,2026-04,202604271607,S,5.0,20,5,5.195190533525919,0,0,0.0,-10000.0,5-6,0
2026-04-27,2026-04,202604271607,S,6.0,20,4,6.221238820020315,0,0,0.0,-10000.0,6-8,0
2026-04-27,2026-04,202604271607,S,7.0,20,2,10.861733615221986,0,0,0.0,-10000.0,10-12,0
2026-04-27,2026-04,202604271607,S,8.0,20,2,10.861733615221986,0,0,0.0,-10000.0,10-12,0
2026-04-27,2026-04,202604271607,S,9.0,20,2,10.861733615221986,0,0,0.0,-10000.0,10-12,0
2026-04-27,2026-04,202604271607,S,10.0,20,2,10.861733615221986,0,0,0.0,-10000.0,10-12,0
2026-04-28,2026-04,202604280603,S,3.0,10,5,3.6440230354194396,0,0,0.0,-10000.0,3-4,0
2026-04-28,2026-04,202604280603,S,4.0,10,4,4.8672113238611106,0,0,0.0,-10000.0,4-5,0
2026-04-28,2026-04,202604280603,S,5.0,10,3,5.360410797055348,0,0,0.0,-10000.0,5-6,0
2026-04-28,2026-04,202604280603,S,6.0,10,2,8.310638297872341,0,0,0.0,-10000.0,8-10,0
2026-04-28,2026-04,202604280603,S,7.0,10,2,8.310638297872341,0,0,0.0,-10000.0,8-10,0
2026-04-28,2026-04,202604280603,S,8.0,10,2,8.310638297872341,0,0,0.0,-10000.0,8-10,0
2026-04-28,2026-04,202604280603,S,9.0,10,2,8.310638297872341,0,0,0.0,-10000.0,8-10,1
2026-04-28,2026-04,202604280603,S,10.0,10,2,8.310638297872341,0,0,0.0,-10000.0,8-10,1
2026-04-28,2026-04,202604280603,S,3.0,20,5,3.6440230354194396,0,0,0.0,-10000.0,3-4,0
2026-04-28,2026-04,202604280603,S,4.0,20,4,4.8672113238611106,0,0,0.0,-10000.0,4-5,0
2026-04-28,2026-04,202604280603,S,5.0,20,3,5.360410797055348,0,0,0.0,-10000.0,5-6,0
2026-04-28,2026-04,202604280603,S,6.0,20,2,8.310638297872341,0,0,0.0,-10000.0,8-10,0
2026-04-28,2026-04,202604280603,S,7.0,20,2,8.310638297872341,0,0,0.0,-10000.0,8-10,0
2026-04-28,2026-04,202604280603,S,8.0,20,2,8.310638297872341,0,0,0.0,-10000.0,8-10,0
2026-04-28,2026-04,202604280603,S,9.0,20,2,8.310638297872341,0,0,0.0,-10000.0,8-10,1
2026-04-28,2026-04,202604280603,S,10.0,20,2,8.310638297872341,0,0,0.0,-10000.0,8-10,1
2026-04-28,2026-04,202604280707,S,3.0,10,10,4.900116307975964,1,1,49800.0,39800.0,4-5,0
2026-04-28,2026-04,202604280707,S,4.0,10,10,4.900116307975964,1,1,49800.0,39800.0,4-5,0
2026-04-28,2026-04,202604280707,S,5.0,10,9,5.1343715965364565,1,1,52290.0,42290.0,5-6,0
2026-04-28,2026-04,202604280707,S,6.0,10,8,6.101221555071488,1,1,62250.0,52250.0,6-8,0
2026-04-28,2026-04,202604280707,S,7.0,10,7,7.034205117850228,1,1,69720.0,59720.0,6-8,0
2026-04-28,2026-04,202604280707,S,8.0,10,4,10.940606144627893,1,1,109560.0,99560.0,10-12,0
2026-04-28,2026-04,202604280707,S,9.0,10,4,10.940606144627893,1,1,109560.0,99560.0,10-12,0
2026-04-28,2026-04,202604280707,S,10.0,10,4,10.940606144627893,1,1,109560.0,99560.0,10-12,0
2026-04-28,2026-04,202604280707,S,3.0,20,20,3.725221651280305,1,1,37350.0,27350.0,3-4,0
2026-04-28,2026-04,202604280707,S,4.0,20,16,4.074638762258654,1,1,39840.0,29840.0,4-5,0
2026-04-28,2026-04,202604280707,S,5.0,20,9,5.1343715965364565,1,1,52290.0,42290.0,5-6,0
2026-04-28,2026-04,202604280707,S,6.0,20,8,6.101221555071488,1,1,62250.0,52250.0,6-8,0
2026-04-28,2026-04,202604280707,S,7.0,20,7,7.034205117850228,1,1,69720.0,59720.0,6-8,0
2026-04-28,2026-04,202604280707,S,8.0,20,4,10.940606144627893,1,1,109560.0,99560.0,10-12,0
2026-04-28,2026-04,202604280707,S,9.0,20,4,10.940606144627893,1,1,109560.0,99560.0,10-12,0
2026-04-28,2026-04,202604280707,S,10.0,20,4,10.940606144627893,1,1,109560.0,99560.0,10-12,0
2026-04-28,2026-04,202604280709,S,3.0,10,10,4.312098926160232,1,1,42770.0,32770.0,4-5,0
2026-04-28,2026-04,202604280709,S,4.0,10,10,4.312098926160232,1,1,42770.0,32770.0,4-5,0
2026-04-28,2026-04,202604280709,S,5.0,10,7,5.896352646429602,1,1,59220.0,49220.0,5-6,0
2026-04-28,2026-04,202604280709,S,6.0,10,6,6.418350703780639,1,1,62510.0,52510.0,6-8,0
2026-04-28,2026-04,202604280709,S,7.0,10,4,8.077318487446208,1,1,82250.0,72250.0,8-10,0
2026-04-28,2026-04,202604280709,S,8.0,10,4,8.077318487446208,1,1,82250.0,72250.0,8-10,0
2026-04-28,2026-04,202604280709,S,9.0,10,3,10.70568375550334,1,0,0.0,-10000.0,10-12,0
2026-04-28,2026-04,202604280709,S,10.0,10,3,10.70568375550334,1,0,0.0,-10000.0,10-12,0
2026-04-28,2026-04,202604280709,S,3.0,20,20,3.0712371989132214,1,1,29610.0,19610.0,3-4,0
2026-04-28,2026-04,202604280709,S,4.0,20,12,4.054433163542207,1,1,39480.0,29480.0,4-5,0
2026-04-28,2026-04,202604280709,S,5.0,20,7,5.896352646429602,1,1,59220.0,49220.0,5-6,0
2026-04-28,2026-04,202604280709,S,6.0,20,6,6.418350703780639,1,1,62510.0,52510.0,6-8,0
2026-04-28,2026-04,202604280709,S,7.0,20,4,8.077318487446208,1,1,82250.0,72250.0,8-10,0
2026-04-28,2026-04,202604280709,S,8.0,20,4,8.077318487446208,1,1,82250.0,72250.0,8-10,0
2026-04-28,2026-04,202604280709,S,9.0,20,3,10.70568375550334,1,0,0.0,-10000.0,10-12,0
2026-04-28,2026-04,202604280709,S,10.0,20,3,10.70568375550334,1,0,0.0,-10000.0,10-12,0
2026-04-28,2026-04,202604280806,A,3.0,10,10,5.435370075159456,0,0,0.0,-10000.0,5-6,0
2026-04-28,2026-04,202604280806,A,4.0,10,10,5.435370075159456,0,0,0.0,-10000.0,5-6,0
2026-04-28,2026-04,202604280806,A,5.0,10,10,5.435370075159456,0,0,0.0,-10000.0,5-6,0
2026-04-28,2026-04,202604280806,A,6.0,10,8,6.093752052083551,0,0,0.0,-10000.0,6-8,0
2026-04-28,2026-04,202604280806,A,7.0,10,6,7.621747950142472,0,0,0.0,-10000.0,6-8,0
2026-04-28,2026-04,202604280806,A,8.0,10,5,8.118344888441243,0,0,0.0,-10000.0,8-10,0
2026-04-28,2026-04,202604280806,A,9.0,10,4,9.564267015805305,0,0,0.0,-10000.0,8-10,0
2026-04-28,2026-04,202604280806,A,10.0,10,3,11.837748738769177,0,0,0.0,-10000.0,10-12,0
2026-04-28,2026-04,202604280806,A,3.0,20,20,3.225752962956813,0,0,0.0,-10000.0,3-4,0
2026-04-28,2026-04,202604280806,A,4.0,20,12,4.008281378958534,0,0,0.0,-10000.0,4-5,0
2026-04-28,2026-04,202604280806,A,5.0,20,10,5.435370075159456,0,0,0.0,-10000.0,5-6,0
2026-04-28,2026-04,202604280806,A,6.0,20,8,6.093752052083551,0,0,0.0,-10000.0,6-8,0
2026-04-28,2026-04,202604280806,A,7.0,20,6,7.621747950142472,0,0,0.0,-10000.0,6-8,0
2026-04-28,2026-04,202604280806,A,8.0,20,5,8.118344888441243,0,0,0.0,-10000.0,8-10,0
2026-04-28,2026-04,202604280806,A,9.0,20,4,9.564267015805305,0,0,0.0,-10000.0,8-10,0
2026-04-28,2026-04,202604280806,A,10.0,20,3,11.837748738769177,0,0,0.0,-10000.0,10-12,0
2026-04-29,2026-04,202604290306,A,3.0,10,9,3.0777621566161133,0,0,0.0,-10000.0,3-4,0
2026-04-29,2026-04,202604290306,A,4.0,10,5,4.807511535002503,0,0,0.0,-10000.0,4-5,0
2026-04-29,2026-04,202604290306,A,5.0,10,4,7.497322205488965,0,0,0.0,-10000.0,6-8,0
2026-04-29,2026-04,202604290306,A,6.0,10,4,7.497322205488965,0,0,0.0,-10000.0,6-8,0
2026-04-29,2026-04,202604290306,A,7.0,10,4,7.497322205488965,0,0,0.0,-10000.0,6-8,0
2026-04-29,2026-04,202604290306,A,8.0,10,2,8.523764705882353,0,0,0.0,-10000.0,8-10,0
2026-04-29,2026-04,202604290306,A,9.0,10,2,8.523764705882353,0,0,0.0,-10000.0,8-10,1
2026-04-29,2026-04,202604290306,A,10.0,10,2,8.523764705882353,0,0,0.0,-10000.0,8-10,1
2026-04-29,2026-04,202604290306,A,3.0,20,9,3.0777621566161133,0,0,0.0,-10000.0,3-4,0
2026-04-29,2026-04,202604290306,A,4.0,20,5,4.807511535002503,0,0,0.0,-10000.0,4-5,0
2026-04-29,2026-04,202604290306,A,5.0,20,4,7.497322205488965,0,0,0.0,-10000.0,6-8,0
2026-04-29,2026-04,202604290306,A,6.0,20,4,7.497322205488965,0,0,0.0,-10000.0,6-8,0
2026-04-29,2026-04,202604290306,A,7.0,20,4,7.497322205488965,0,0,0.0,-10000.0,6-8,0
2026-04-29,2026-04,202604290306,A,8.0,20,2,8.523764705882353,0,0,0.0,-10000.0,8-10,0
2026-04-29,2026-04,202604290306,A,9.0,20,2,8.523764705882353,0,0,0.0,-10000.0,8-10,1
2026-04-29,2026-04,202604290306,A,10.0,20,2,8.523764705882353,0,0,0.0,-10000.0,8-10,1
2026-04-29,2026-04,202604291402,A,3.0,10,10,3.4758130847019904,0,0,0.0,-10000.0,3-4,0
2026-04-29,2026-04,202604291402,A,4.0,10,7,4.140674470072816,0,0,0.0,-10000.0,4-5,0
2026-04-29,2026-04,202604291402,A,5.0,10,3,7.737406885785553,0,0,0.0,-10000.0,6-8,0
2026-04-29,2026-04,202604291402,A,6.0,10,3,7.737406885785553,0,0,0.0,-10000.0,6-8,0
2026-04-29,2026-04,202604291402,A,7.0,10,3,7.737406885785553,0,0,0.0,-10000.0,6-8,0
2026-04-29,2026-04,202604291402,A,8.0,10,2,9.99975,0,0,0.0,-10000.0,8-10,0
2026-04-29,2026-04,202604291402,A,9.0,10,2,9.99975,0,0,0.0,-10000.0,8-10,0
2026-04-29,2026-04,202604291402,A,10.0,10,2,9.99975,0,0,0.0,-10000.0,8-10,1
2026-04-29,2026-04,202604291402,A,3.0,20,13,3.2487830762476224,0,0,0.0,-10000.0,3-4,0
2026-04-29,2026-04,202604291402,A,4.0,20,7,4.140674470072816,0,0,0.0,-10000.0,4-5,0
2026-04-29,2026-04,202604291402,A,5.0,20,3,7.737406885785553,0,0,0.0,-10000.0,6-8,0
2026-04-29,2026-04,202604291402,A,6.0,20,3,7.737406885785553,0,0,0.0,-10000.0,6-8,0
2026-04-29,2026-04,202604291402,A,7.0,20,3,7.737406885785553,0,0,0.0,-10000.0,6-8,0
2026-04-29,2026-04,202604291402,A,8.0,20,2,9.99975,0,0,0.0,-10000.0,8-10,0
2026-04-29,2026-04,202604291402,A,9.0,20,2,9.99975,0,0,0.0,-10000.0,8-10,0
2026-04-29,2026-04,202604291402,A,10.0,20,2,9.99975,0,0,0.0,-10000.0,8-10,1
2026-05-01,2026-05,202605012306,S,3.0,10,7,3.0377181658212287,0,0,0.0,-10000.0,3-4,0
2026-05-01,2026-05,202605012306,S,4.0,10,6,4.5112595839982985,0,0,0.0,-10000.0,4-5,0
2026-05-01,2026-05,202605012306,S,5.0,10,3,5.548707994662138,0,0,0.0,-10000.0,5-6,0
2026-05-01,2026-05,202605012306,S,6.0,10,2,5.815384615384616,0,0,0.0,-10000.0,5-6,1
