actual_combo,coverage,date,head,head_hit,head_prob,invest,kelly_hit,kelly_invest,kelly_raw,kelly_return,kelly_total,model,payout100,race_code,return,score,set_ev,set_prob,synthetic_odds,ticket_hit,tickets_n,winner
1-2-5,0.49999999999999994,2026-07-23,5,0,0.14862986943165407,2000,0,0,0.058442040797732,0,0,5頭展開,1670,202607232210,0,40.99466666666667,4.408258420319709,0.07431493471582702,59.31860718409367,0,10,1
1-3-2,0.5197419903856509,2026-07-24,3,0,0.16152058341690928,2000,0,0,0.0215065944138518,0,0,3まくり,1160,202607240310,0,42.47000000000001,1.3155087826616167,0.08394902951335599,15.670327462836529,0,10,1
3-1-6,0.5309316863112282,2026-07-24,3,1,0.20478510482096335,2000,0,0,0.059472623112795775,0,0,3まくり,4300,202607241204,0,53.576,2.076177569594236,0.10872690103401571,19.095343929141276,0,10,3
1-3-4,0.5122242385065541,2026-07-24,3,0,0.24788319083432608,2000,0,0,0.055531225355200615,0,0,3まくり,470,202607241707,0,67.86600000000001,1.6786107421527687,0.1269717786636875,13.22034518078963,0,11,1
1-2-4,0.5415479500633497,2026-07-24,3,0,0.2589446879330621,2000,0,1000,0.0839722670295283,0,1000,3まくり差し,18200,202607241406,0,69.554,2.2832994308616903,0.14023096492994355,16.2824197352017,0,8,1
3-1-5,0.49999999999999994,2026-07-24,5,0,0.13694513971209218,2000,0,0,0.030904503154267723,0,0,5頭展開,8480,202607240109,0,48.23900000000001,1.7662995445493068,0.06847256985604608,25.795724452327445,0,10,3
2-1-4,0.49999999999999994,2026-07-24,5,0,0.13095983880449275,2000,0,0,0.02136897100486178,0,0,5頭展開,2030,202607241304,0,51.05900000000001,1.45271600886592,0.06547991940224636,22.185671914802064,0,10,2
5-3-1,0.49999999999999994,2026-07-24,5,1,0.19943644454170764,2000,0,0,0.05478896474345123,0,0,5頭展開,22060,202607241305,44120,58.575,2.097848246192137,0.0997182222708538,21.037762190484894,1,10,5
1-2-5,0.49999999999999994,2026-07-24,5,0,0.18309609544091052,2000,0,0,0.06729817894588924,0,0,5頭展開,390,202607241311,0,57.447,3.521133727221391,0.09154804772045524,38.46213889752494,0,10,1
4-5-2,0.49999999999999994,2026-07-24,5,0,0.12904401074008798,2000,0,0,0.04382205180177979,0,0,5頭展開,30260,202607241507,0,44.835,2.9804182171185736,0.06452200537004397,46.19227502346526,0,10,4
1-4-2,0.49999999999999994,2026-07-24,5,0,0.1353385737609129,2000,0,0,0.050139944919195614,0,0,5頭展開,580,202607241906,0,37.21,3.666786391959115,0.06766928688045644,54.18686321368815,0,10,1
1-6-5,0.49999999999999994,2026-07-24,5,0,0.1899685812330094,2000,0,0,0.05749469080913236,0,0,5頭展開,5150,202607242208,0,57.92533333333334,2.3879475549424045,0.09498429061650468,25.140447324954486,0,10,1
1-2-6,0.49999999999999994,2026-07-24,5,0,0.1309026350315535,2000,0,0,0.055241455831181493,0,0,5頭展開,1200,202607242209,0,45.50533333333333,6.056467106056367,0.06545131751577674,92.53392194277042,0,10,1
1-2-3,0.5038088219879634,2026-07-25,3,0,0.16375603178049142,2000,0,0,0.05763118764549961,0,0,3まくり,1070,202607250803,0,42.297999999999995,3.1260697351555375,0.08250173346475288,37.89095821230332,0,11,1
3-4-1,0.5479833354516824,2026-07-25,3,1,0.18120304367158377,2000,0,0,0.033708029882713895,0,0,3まくり,6290,202607251305,12580,32.082,1.4629024804717146,0.09929624826515135,14.732706482175617,1,14,3
6-2-3,0.5039308070637203,2026-07-25,3,0,0.3121175623455816,2000,0,0,0.042596437578624274,0,0,3まくり,39500,202607251706,0,89.55266666666667,1.3129904429372474,0.15728565509156997,8.347807955994709,0,8,6
3-1-4,0.5574619055273906,2026-07-25,3,1,0.21294203386738764,2000,0,0,0.05030383073364015,0,0,3まくり,1920,202607252011,0,62.38933333333334,1.6481039418522525,0.11870707196659205,13.883789015671125,0,12,3
4-5-6,0.49999999999999994,2026-07-25,5,0,0.2072907628287893,2000,0,0,0.05654566222084861,0,0,5頭展開,1200,202607250204,0,63.02766666666668,2.076120332785009,0.10364538141439464,20.030997083066065,0,10,4
1-5-4,0.49999999999999994,2026-07-25,5,0,0.11790687763157605,2000,0,0,0.01575506592675223,0,0,5頭展開,1380,202607250306,0,46.081,1.343213172627708,0.05895343881578802,22.78430570988149,0,10,1
4-1-2,0.49999999999999994,2026-07-25,5,0,0.11575178728998219,2000,0,0,0.03910640345412609,0,0,5頭展開,6970,202607250408,0,45.135,2.9629241408436497,0.057875893644991086,51.194443044251436,0,10,4
1-2-5,0.49999999999999994,2026-07-25,5,0,0.15419696252635204,2000,0,0,0.021309488164539803,0,0,5頭展開,760,202607251408,0,88.87633333333333,1.3525168299020425,0.077098481263176,17.542716895877888,0,10,1
1-4-3,0.49999999999999994,2026-07-25,5,0,0.11973224131529804,2000,0,0,0.040787194356279415,0,0,5頭展開,1510,202607252012,0,51.12133333333334,3.0098313003550285,0.059866120657649013,50.27603705219317,0,10,1
,0.49999999999999994,2026-07-25,5,0,0.20216372757762507,2000,0,1000,0.08122069939507706,0,1000,5頭展開,0,202607252412,0,63.51500000000001,4.676056361782122,0.10108186378881252,46.260092429158945,0,10,0
1-4-5,0.5306373911579731,2026-07-26,3,0,0.29845685708741765,2000,0,1500,0.12936363708975845,0,1500,3まくり,860,202607261211,0,75.26300000000002,4.7532152584497664,0.15837236801807533,30.012907667752202,0,12,1
2-4-3,0.5611920189094679,2026-07-26,3,0,0.17025743396953508,2000,0,0,0.04230589558945184,0,0,3まくり差し,4450,202607260607,0,7.5969999999999995,1.7186854693615246,0.09554711310370881,17.987832531329627,0,7,2
4-6-2,0.49999999999999994,2026-07-26,5,0,0.09473273963264432,2000,0,0,0.02982484792420772,0,0,5頭展開,6190,202607260312,0,41.705000000000005,2.6197085590667273,0.047366369816322154,55.307353492054865,0,10,4
1-4-3,0.49999999999999994,2026-07-26,5,0,0.17697447452027226,2000,0,0,0.05498817915986354,0,0,5頭展開,2230,202607261706,0,75.38566666666665,2.496233922578079,0.08848723726013612,28.210101251546735,0,10,1
1-3-2,0.49999999999999994,2026-07-26,5,0,0.09801410739644316,2000,0,0,0.034939745685521495,0,0,5頭展開,1590,202607261712,0,45.75766666666667,3.3620334226357254,0.04900705369822157,68.60305137580085,0,10,1
1-5-2,0.5152076622543615,2026-07-27,3,0,0.15361505466776942,2000,0,0,0.029013753481398848,0,0,3まくり,1530,202607272003,0,24.458333333333336,1.5329653397758929,0.07914365320245743,19.36940332858294,0,9,1
5-1-6,0.49999999999999994,2026-07-27,5,1,0.15679802195257758,2000,0,0,0.03437980855409885,0,0,5頭展開,11860,202607270611,0,64.79433333333334,1.7197873614795736,0.07839901097628878,21.936340013265102,0,10,5
1-2-4,0.49999999999999994,2026-07-27,5,0,0.08565734513725352,2000,0,0,0.013439507224652099,0,0,5頭展開,1550,202607271012,0,43.611666666666665,1.4377092993177205,0.042828672568626755,33.56885033067507,0,10,1
5-4-1,0.49999999999999994,2026-07-27,5,1,0.14066845020535812,2000,0,0,0.0346871302875067,0,0,5頭展開,2610,202607271406,0,67.92966666666665,1.9046301816431304,0.07033422510267905,27.07970662735833,0,10,5
1-2-5,0.49999999999999994,2026-07-27,5,0,0.0855090815941847,2000,0,0,0.008938317308088806,0,0,5頭展開,1760,202607271910,0,43.25800000000001,1.2530194910400059,0.042754540797092344,29.30728450544419,0,10,1
5-1-3,0.49999999999999994,2026-07-27,5,1,0.09467878728235708,2000,0,0,0.03360213841863634,0,0,5頭展開,30120,202607272011,0,51.63066666666667,3.3302641642940345,0.047339393641178534,70.34868654078363,0,10,5
4-5-1,0.5212985411736958,2026-07-28,3,0,0.22786514233204944,2000,0,0,0.08259924356553278,0,0,3まくり,1230,202607281906,0,64.11666666666667,3.011456853550984,0.11878576628203392,25.35200089883547,0,12,4
1-4-3,0.5629080332572471,2026-07-28,3,0,0.17378699797767175,2000,0,0,0.05982851185735501,0,0,3まくり,1020,202607281908,0,39.722,2.4205040004287723,0.0978260972372924,24.742927181869106,0,12,1
1-5-3,0.5680713860149701,2026-07-28,3,0,0.12693418955594885,2000,0,0,0.01695670169280089,0,0,3まくり,2410,202607282012,0,20.56266666666667,1.2852894627777542,0.0721076809937348,17.824584635989456,0,13,1
3-1-6,0.5200003607635667,2026-07-28,3,1,0.2685535888557794,2000,0,0,0.0746055777052465,0,0,3まくり,700,202607282406,0,71.42133333333334,1.9868497344392582,0.13964796308935584,14.227559718632936,0,11,3
1-2-3,0.5288442977036111,2026-07-28,3,0,0.21300805317830698,2000,0,0,0.0724611504299309,0,0,3まくり,1250,202607282411,0,59.39766666666666,2.599985810084908,0.1126480942882952,23.08060182031026,0,9,1
1-2-3,0.49999999999999994,2026-07-28,5,0,0.1408086083419662,2000,0,0,0.03440856833554852,0,0,5頭展開,1610,202607281511,0,52.091,1.8886068386155093,0.07040430417098309,26.825161626892303,0,10,1
1-2-5,0.49999999999999994,2026-07-28,5,0,0.21764779873536252,2000,0,1000,0.08911044118206253,0,1000,5頭展開,900,202607281712,0,66.71499999999999,5.028369591500143,0.10882389936768125,46.20648240613843,0,10,1
1-3-4,0.49999999999999994,2026-07-28,5,0,0.10115160425355472,2000,0,0,0.022732380726319848,0,0,5頭展開,1000,202607282007,0,43.16266666666667,1.7751444057977837,0.050575802126777356,35.098690107733034,0,10,1
1-5-3,0.49999999999999994,2026-07-28,5,0,0.2123219926558015,2000,0,1000,0.08795196583100398,0,1000,5頭展開,2410,202607282012,0,58.494666666666674,5.317357671666537,0.10616099632790074,50.08767678896636,0,10,1
1-6-5,0.5006536186973146,2026-07-29,3,0,0.15976299253239182,2000,0,0,0.03588791460176751,0,0,3まくり,5840,202607291805,0,45.741,1.7487274348670536,0.07998592034525402,21.86294071905137,0,9,1
1-3-4,0.5098436916056609,2026-07-29,3,0,0.2826674994798412,2000,0,0,0.08802220760300052,0,0,3まくり,350,202607291908,0,72.84266666666669,2.343044397747134,0.14411624143174348,16.25801765623238,0,12,1
1-3-5,0.519217481086629,2026-07-29,3,0,0.21400947912108353,2000,0,0,0.046325851180762746,0,0,3まくり,700,202607292305,0,61.35433333333333,1.6355489420567142,0.11111746267791052,14.719099074441441,0,11,1
3-1-6,0.5188189737686234,2026-07-29,3,1,0.2100879600243592,2000,0,0,0.050204983031040304,0,0,3まくり,2300,202607292405,0,54.663666666666664,1.7608564918992944,0.10899761982098162,16.154999483395475,0,13,3
1-2-3,0.49999999999999994,2026-07-29,5,0,0.17965072323440484,2000,0,0,0.08078563531273986,0,0,5頭展開,500,202607290410,0,56.76566666666667,9.133989230514558,0.0898253616172024,101.68608359674349,0,10,1
3-1-2,0.49999999999999994,2026-07-29,5,0,0.1240601490783244,2000,0,0,0.02798364928670784,0,0,5頭展開,3410,202607291111,0,41.10366666666667,1.7709420663387683,0.06203007453916219,28.54973300444284,0,10,3
1-3-4,0.49999999999999994,2026-07-29,5,0,0.1201465909223908,2000,0,0,0.037633336462202,0,0,5頭展開,2350,202607291904,0,47.46333333333334,2.5763209693611433,0.06007329546119539,42.886293311898115,0,10,1
1-2-5,0.49999999999999994,2026-07-29,5,0,0.22367731377946706,2000,0,1000,0.09174915840736632,0,1000,5頭展開,1380,202607292410,0,62.795,5.056251370926268,0.11183865688973352,45.21022973220647,0,10,1
3-4-1,0.5289994790907575,2026-07-30,3,1,0.2717208925065097,2000,0,0,0.03927245146239466,0,0,3まくり,2700,202607300804,0,71.556,1.3218928145694941,0.14374021059401934,9.196402378336954,0,11,3
4-1-2,0.5318397342718644,2026-07-30,3,0,0.23131561594548514,2000,0,0,0.052597226137981734,0,0,3まくり,6780,202607302206,0,64.81566666666669,1.6549686471029539,0.12302283571737944,13.452532104729856,0,11,4
2-4-1,0.49999999999999994,2026-07-30,5,0,0.1431182549269255,2000,0,0,0.057043871713686245,0,0,5頭展開,4880,202607300412,0,53.920333333333325,4.648703332528788,0.07155912746346274,64.96310809410528,0,10,2
5-6-3,0.49999999999999994,2026-07-30,5,1,0.1505949173229282,2000,0,0,0.04688023061135013,0,0,5頭展開,25950,202607301106,51900,54.721,2.525492504349953,0.07529745866146409,33.540209048814226,1,10,5
1-2-5,0.49999999999999994,2026-07-30,5,0,0.20873305482568932,2000,0,0,0.07129807905353927,0,0,5頭展開,1040,202607301109,0,63.20500000000001,2.931053596397296,0.10436652741284465,28.084230347177037,0,10,1
4-2-1,0.49999999999999994,2026-07-30,5,0,0.2083699066771925,2000,0,0,0.05005635606879155,0,0,5頭展開,6070,202607301609,0,63.65766666666668,1.828420450726861,0.10418495333859623,17.549755431425687,0,10,4
1-2-4,0.49999999999999994,2026-07-30,5,0,0.11963506121024417,2000,0,0,0.045343845116427375,0,0,5頭展開,1690,202607301802,0,49.282000000000004,3.9454480205971545,0.05981753060512208,65.958055785394,0,10,1
1-3-4,0.49999999999999994,2026-07-30,5,0,0.13742891787698455,2000,0,0,0.04325209845106115,0,0,5頭展開,930,202607301912,0,53.20866666666667,2.581945001836156,0.06871445893849226,37.57498846272381,0,10,1
1-2-5,0.49999999999999994,2026-07-30,5,0,0.2030420696179779,2000,0,0,0.07564737519717929,0,0,5頭展開,570,202607302408,0,67.09633333333333,3.6269022784683687,0.10152103480898894,35.72562361378957,0,10,1
2-3-4,0.518896052875206,2026-07-31,3,0,0.27249161569663527,2000,0,800,0.07639170101056135,0,800,3まくり差し,13790,202607310803,0,71.028,2.0090332135274904,0.14139482382657156,14.208675813986508,0,7,2
1-4-6,0.5248769216438965,2026-07-31,3,0,0.28965571863277534,2000,0,0,0.031336170040945834,0,0,3まくり,7070,202607311007,0,73.49133333333334,1.2201539736381537,0.15203360193252177,8.025554601934012,0,11,1
2-1-3,0.5795605687543737,2026-07-31,3,0,0.1990012325103429,2000,0,0,0.057125459807592566,0,0,3まくり,7380,202607311507,0,51.49566666666668,1.868216754371238,0.11533326749651569,16.198420411766087,0,12,2
2-3-1,0.58920038347045,2026-07-31,3,0,0.16541893213292747,2000,0,0,0.051955718543066,0,0,3まくり,30920,202607311612,0,42.28900000000001,2.030382442137327,0.0974648982459932,20.831935175398353,0,12,2
3-4-1,0.5214372380911454,2026-07-31,3,1,0.21261754065834815,2000,0,0,0.023174541078514483,0,0,3まくり,5110,202607312009,0,61.58933333333335,1.2349726089545492,0.11086670317062088,11.139256184554885,0,13,3
1-3-6,0.5163528213113043,2026-07-31,3,0,0.2009904612688246,2000,0,0,0.034902451506839426,0,0,3まくり,870,202607312010,0,51.74933333333333,1.4541291284825373,0.10378199173281803,14.011381976808904,0,12,1
4-1-2,0.49999999999999994,2026-07-31,5,0,0.11824823497465432,2000,0,0,0.03528611145870727,0,0,5頭展開,9230,202607310112,0,41.561666666666675,2.392727697916178,0.059124117487327155,40.46957146428516,0,10,4
4-1-5,0.49999999999999994,2026-07-31,5,0,0.2022890176866641,2000,0,0,0.0784422420806881,0,0,5頭展開,2800,202607310511,0,64.649,4.105779734246048,0.10114450884333204,40.59320452685872,0,10,4
3-5-6,0.49999999999999994,2026-07-31,5,0,0.12413049439282092,2000,0,0,0.03201909384502112,0,0,5頭展開,20940,202607311005,0,40.742333333333335,1.9995229844999824,0.062065247196410454,32.21646694119064,0,10,3
1-2-3,0.49999999999999994,2026-07-31,5,0,0.15919517992371895,2000,0,0,0.06345720484328116,0,0,5頭展開,1210,202607311103,0,25.783666666666665,4.618635109568225,0.07959758996185946,58.0248109494436,0,10,1
1-4-5,0.49999999999999994,2026-07-31,5,0,0.21375554970838373,2000,0,0,0.08138422702749078,0,0,5頭展開,2670,202607311104,0,60.191666666666656,3.8511552189073996,0.10687777485419185,36.033265327252025,0,10,1
1-4-3,0.49999999999999994,2026-07-31,5,0,0.11673279503947302,2000,0,0,0.04016193523425205,0,0,5頭展開,1340,202607311312,0,44.935,3.0773932876535595,0.058366397519736504,52.725427959005756,0,10,1
1-2-4,0.49999999999999994,2026-07-31,5,0,0.2038706007663932,2000,0,1000,0.08579387626852238,0,1000,5頭展開,1080,202607311511,0,58.524333333333345,5.773336675418049,0.10193530038319659,56.63726553720686,0,10,1
1-5-2,0.49999999999999994,2026-07-31,5,0,0.1355500099661784,2000,0,0,0.034137537164819376,0,0,5頭展開,1940,202607312202,0,38.449333333333335,1.9460838605716506,0.06777500498308918,28.713887384548713,0,10,1
5-1-4,0.49999999999999994,2026-07-31,5,1,0.1193888088518291,2000,0,0,0.032598995364855804,0,0,5頭展開,18450,202607312304,0,45.736333333333334,2.1312993165222887,0.059694404425914546,35.70350248099717,0,10,5
1-3-4,0.5083017305206812,2026-08-01,3,0,0.178680625330493,2000,0,0,0.021070392288710597,0,0,3まくり,610,202608010811,0,36.14433333333333,1.274635146132861,0.09082367106600706,14.034173373222346,0,11,1
2-1-4,0.5141574689010057,2026-08-01,3,0,0.1692099835944421,2000,0,0,0.028764582472381055,0,0,3まくり,10260,202608011805,0,26.740000000000002,1.450959024084932,0.08700057687769903,16.677579346681988,0,9,2
3-6-4,0.49999999999999994,2026-08-01,5,0,0.15082857313494039,2000,0,0,0.028277683552290593,0,0,5頭展開,91580,202608010505,0,50.733000000000004,1.5546675099390233,0.07541428656747018,20.615026418742605,0,10,3
1-4-6,0.49999999999999994,2026-08-01,5,0,0.19684543440746094,2000,0,0,0.07736206116234845,0,0,5頭展開,970,202608011005,0,59.466333333333345,4.311761834827064,0.09842271720373046,43.80860392120569,0,10,1
1-4-6,0.49999999999999994,2026-08-01,5,0,0.15079178976582536,2000,0,0,0.059838686112495265,0,0,5頭展開,4860,202608011109,0,50.70500000000001,4.55636384655533,0.07539589488291266,60.432518953866285,0,10,1
5-2-1,0.49999999999999994,2026-08-01,5,1,0.14887039544557462,2000,0,0,0.046287459955736146,0,0,5頭展開,12310,202608011112,0,49.63166666666667,2.522042164681343,0.0744351977227873,33.88238685244004,0,10,5
4-6-5,0.49999999999999994,2026-08-01,5,0,0.14794375788886607,2000,0,0,0.05262412049314108,0,0,5頭展開,2310,202608011308,0,26.351000000000003,3.2827415596655314,0.07397187894443302,44.378236790922884,0,10,4
5-4-1,0.49999999999999994,2026-08-01,5,1,0.20598603922031833,2000,0,0,0.06304077537291099,0,0,5頭展開,1220,202608011603,0,71.203,2.4153902149498885,0.10299301961015915,23.451979795256303,0,10,5
1-4-6,0.49999999999999994,2026-08-01,5,0,0.1589505725905501,2000,0,0,0.057716331321269417,0,0,5頭展開,1060,202608011607,0,53.156333333333336,3.4417215545999165,0.07947528629527503,43.30555717424995,0,10,1
1-5-6,0.49999999999999994,2026-08-01,5,0,0.20403991707405827,2000,0,0,0.06663050765236282,0,0,5頭展開,1640,202608012003,0,72.79466666666667,2.6906977793852183,0.10201995853702912,26.37422929758008,0,10,1
5-4-6,0.49999999999999994,2026-08-01,5,1,0.1956295874659866,2000,0,0,0.07759488195524368,0,0,5頭展開,12730,202608012012,0,75.23333333333333,4.462179031814094,0.09781479373299329,45.61865195968802,0,10,5
1-6-2,0.5640858201955898,2026-08-02,3,0,0.20524759537054577,2000,0,0,0.06406774790593878,0,0,3まくり,25400,202608020612,0,52.584666666666664,2.095546243195199,0.11577725817776685,18.099808858641765,0,13,1
1-3-5,0.500301305789793,2026-08-02,3,0,0.17548916540105242,2000,0,0,0.05614188775063959,0,0,3まくり,830,202608021307,0,48.34800000000001,2.6178123252082766,0.0877974586021075,29.81649317518444,0,12,1
5-4-1,0.49999999999999994,2026-08-02,5,1,0.25131504310702407,2000,0,1100,0.10040185720500049,0,1100,5頭展開,7510,202608020110,0,72.13366666666667,4.475878023158171,0.125657521553512,35.61965863899434,0,10,5
1-3-2,0.49999999999999994,2026-08-02,5,0,0.20503177010901294,2000,0,1000,0.09017616690160898,0,1000,5頭展開,2830,202608020512,0,65.70366666666668,7.558632566649366,0.10251588505450646,73.73133015074232,0,10,1
4-2-5,0.49999999999999994,2026-08-02,5,0,0.20331943550072892,2000,0,0,0.07901579128584113,0,0,5頭展開,5280,202608020609,0,64.80233333333334,4.134750872694776,0.10165971775036445,40.6724606775721,0,10,4
1-2-4,0.49999999999999994,2026-08-02,5,0,0.1616902364025355,2000,0,0,0.06680870568860575,0,0,5頭展開,560,202608020810,0,32.830999999999996,5.374874842481448,0.08084511820126773,66.483604230752,0,10,1
1-4-2,0.49999999999999994,2026-08-02,5,0,0.15908345817524328,2000,0,0,0.06271834538004861,0,0,5頭展開,2370,202608021103,0,48.35033333333333,4.431510613231628,0.07954172908762162,55.71302841996258,0,10,1
1-2-3,0.49999999999999994,2026-08-02,5,0,0.12681394763500975,2000,0,0,0.048862145675026294,0,0,5頭展開,930,202608021112,0,42.25833333333333,4.146406711392342,0.06340697381750486,65.39354367117954,0,10,1
1-3-5,0.49999999999999994,2026-08-02,5,0,0.13601390815255007,2000,0,0,0.033748408721377465,0,0,5頭展開,2200,202608022206,0,38.224000000000004,1.9181149378491889,0.06800695407627502,28.20468823964496,0,10,1
2-3-5,0.5174728936580417,2026-08-03,3,0,0.2126729647677007,2000,0,0,0.04760349920987695,0,0,3まくり,1580,202608030102,0,54.074,1.6783874615076002,0.11005249448117684,15.250789810990321,0,8,2
1-3-4,0.5081221824346493,2026-08-03,3,0,0.31182409640812564,2000,0,0,0.07447484829511677,0,0,3まくり,610,202608030411,0,82.21433333333336,1.7463949127175418,0.1584447404026093,11.022107191945524,0,11,1
1-6-3,0.49999999999999994,2026-08-03,5,0,0.16137901419949566,2000,0,0,0.06789994890785864,0,0,5頭展開,5730,202608030611,0,50.869,5.880632666261401,0.08068950709974781,72.87976934834666,0,10,1
4-5-6,0.49999999999999994,2026-08-03,5,0,0.26969018089784336,2000,0,1100,0.10395343203401128,0,1100,5頭展開,7090,202608031304,0,72.271,3.9113303300511766,0.13484509044892165,29.006101127076334,0,10,4
5-4-6,0.49999999999999994,2026-08-03,5,1,0.1953429416066207,2000,0,0,0.07108748769701446,0,0,5頭展開,9050,202608031707,0,61.86833333333334,3.412891550579701,0.09767147080331033,34.94256329417361,0,10,5
6-1-2,0.49999999999999994,2026-08-03,5,0,0.2284705352373103,2000,0,0,0.07796589330101314,0,0,5頭展開,7610,202608032006,0,68.752,2.9040703048757246,0.11423526761865514,25.421836578264177,0,10,6
1-3-2,0.49999999999999994,2026-08-03,5,0,0.1337947998567778,2000,0,0,0.0493168916493891,0,0,5頭展開,1170,202608032010,0,44.980000000000004,3.6175420582386595,0.06689739992838889,54.075973985701985,0,10,1
4-1-2,0.49999999999999994,2026-08-03,5,0,0.12586169481661735,2000,0,0,0.020225744205243083,0,0,5頭展開,7540,202608032309,0,39.541666666666664,1.4438092771447257,0.06293084740830866,22.942790961910706,0,10,4
1-3-6,0.5124882173937,2026-08-04,3,0,0.21794875102230635,2000,0,0,0.045934595304088305,0,0,3まくり,1110,202608040503,0,60.089,1.620482085416749,0.11169616689460513,14.507947143305394,0,9,1
4-5-2,0.5186248359795265,2026-08-04,3,0,0.22690701329319354,2000,0,0,0.09605830724326096,0,0,3まくり,16220,202608040612,0,63.795000000000016,4.919939229158056,0.11767961255178673,41.807914918082865,0,11,4
3-4-5,0.5083116969931646,2026-08-04,3,1,0.21407434324839142,2000,0,0,0.0274693728754388,0,0,3まくり,5650,202608041706,0,56.95433333333334,1.3009356952710185,0.10881649269928705,11.955317277741504,0,13,3
1-2-4,0.49999999999999994,2026-08-04,5,0,0.20891080947086932,2000,0,0,0.07816149954022704,0,0,5頭展開,2710,202608041004,0,60.37833333333333,3.6621039344046156,0.10445540473543465,35.05901818752239,0,10,1
2-4-1,0.49999999999999994,2026-08-04,5,0,0.20269359170186563,2000,0,0,0.0800575786002918,0,0,5頭展開,11670,202608041005,0,65.11300000000001,4.3793633029604155,0.1013467958509328,43.21166018313846,0,10,2
4-1-3,0.49999999999999994,2026-08-04,5,0,0.2503697725961891,2000,0,1100,0.10757104716228576,0,1100,5頭展開,2590,202608041208,0,71.08900000000001,6.342661365800371,0.12518488629809452,50.666350814083174,0,10,4
1-3-6,0.49999999999999994,2026-08-04,5,0,0.1597313210745614,2000,0,0,0.06555737170181551,0,0,5頭展開,3250,202608041212,0,52.77299999999999,5.215849260622005,0.07986566053728068,65.30778341446617,0,10,1
1-3-6,0.5136638442980827,2026-08-05,3,0,0.2179996631888598,2000,0,0,0.02443491170638778,0,0,3まくり,580,202608050609,0,54.95633333333335,1.2478618377662005,0.11197854504927694,11.143758272775113,0,12,1
3-1-4,0.5307895409185086,2026-08-05,3,1,0.30648143637331965,2000,0,0,0.09693082943047474,0,0,3まくり,1720,202608051707,0,76.08033333333334,2.234478366964384,0.16267714091263943,13.735662886799439,0,12,3
5-1-3,0.49999999999999994,2026-08-05,5,1,0.1906359068253955,2000,0,0,0.039573018596730916,0,0,5頭展開,20600,202608050407,41200,78.85233333333333,1.6422287436862075,0.09531795341269773,17.22895514317074,1,10,5
1-2-6,0.49999999999999994,2026-08-05,5,0,0.2429168950710657,2000,0,1000,0.09521420566279316,0,1000,5頭展開,1970,202608050610,0,75.00633333333334,4.1873519709689,0.12145844753553284,34.475592730953394,0,10,1
1-4-3,0.49999999999999994,2026-08-05,5,0,0.18964634502472433,2000,0,0,0.07184861234870725,0,0,5頭展開,1210,202608050611,0,63.88100000000001,3.83077014410385,0.09482317251236215,40.399092780875165,0,10,1
2-4-1,0.49999999999999994,2026-08-05,5,0,0.17259334538367796,2000,0,0,0.05616038373931263,0,0,5頭展開,5100,202608050907,0,56.44533333333334,2.702728878341586,0.08629667269183897,31.31903924028327,0,10,2
4-1-3,0.49999999999999994,2026-08-05,5,0,0.17402459177404775,2000,0,0,0.05948880674871068,0,0,5頭展開,3950,202608051402,0,56.82966666666667,2.9733162761810554,0.08701229588702386,34.17121966350121,0,10,4
1-3-2,0.49999999999999994,2026-08-05,5,0,0.14566156724738968,2000,0,0,0.05924740577974466,0,0,5頭展開,1000,202608051712,0,31.955,5.044087665101715,0.07283078362369483,69.25763274996079,0,10,1
1-3-4,0.49999999999999994,2026-08-05,5,0,0.15504527807702848,2000,0,0,0.04344099498560836,0,0,5頭展開,1230,202608052110,0,53.308,2.175804029572582,0.07752263903851422,28.066691956805226,0,10,1
1-5-6,0.5047903111032491,2026-08-06,3,0,0.22329355908320017,2000,0,900,0.08790161366447306,0,900,3まくり,2080,202608060211,0,63.147666666666666,4.1430284300284965,0.11271642515696036,36.75620854954572,0,9,1
5-1-3,0.5097627092798167,2026-08-06,3,0,0.2262863312645052,2000,0,0,0.045998630072891226,0,0,3まくり,3180,202608061204,0,63.59600000000001,1.5867398404544923,0.11535233329838426,13.75559379757009,0,10,5
4-5-1,0.49999999999999994,2026-08-06,5,0,0.13835287909674945,2000,0,0,0.016923440427944098,0,0,5頭展開,3570,202608060404,0,46.72833333333334,1.3014704866590265,0.06917643954837471,18.813782483686737,0,10,4
1-3-4,0.49999999999999994,2026-08-06,5,0,0.19609431880054085,2000,0,0,0.07886680467082366,0,0,5頭展開,1530,202608061012,0,62.021,4.708697753783683,0.09804715940027041,48.024825834686006,0,10,1
4-5-1,0.49999999999999994,2026-08-06,5,0,0.16288501168599093,2000,0,0,0.05881238888683699,0,0,5頭展開,2400,202608061210,0,55.401,3.3871975856748193,0.08144250584299545,41.59004626164924,0,10,4
1-3-2,0.49999999999999994,2026-08-06,5,0,0.12048959906381161,2000,0,0,0.01918465174849898,0,0,5頭展開,2940,202608061408,0,39.60033333333333,1.4390845436047612,0.0602447995319058,23.88728246730439,0,10,1
1-3-4,0.49999999999999994,2026-08-06,5,0,0.13733547174670635,2000,0,0,0.051543814546358514,0,0,5頭展開,1380,202608061810,0,46.650000000000006,3.8033542426703697,0.06866773587335316,55.38779157776599,0,10,1
1-2-5,0.49999999999999994,2026-08-06,5,0,0.1488952003386054,2000,0,0,0.0512082468745188,0,0,5頭展開,890,202608061912,0,48.58866666666667,3.039467931169658,0.07444760016930269,40.826943034530956,0,10,1
