date,race_code,venue,race,jump3,threat3,wallweak2,turn3,stretch3,block1,outer4,outer5,outer6,outer_max,outer_avg,outer4_strength,outer4_fast,outer4_turn,outer4_stretch,outer5_strength,outer6_strength,winner,second,kimarite,cat
2026-08-08,202608081909,19,09R,0.8075000000000001,0.47375,0.38722222222222225,1.0,0.94,0.3591902777777777,0.6178779999999999,0.48702547534102836,0.284482,0.6178779999999999,0.4631284917803427,0.3467,0.3333333333333334,1.0,1.0,0.2839,0.3473,2,5,まくり,その他
2026-08-08,202608082002,20,02R,0.8912500000000001,0.7388,0.44999999999999996,0.75,0.8250000000000001,0.40470500000000004,0.47431778021978027,0.16640000000000002,0.56197989010989,0.56197989010989,0.40089922344322343,0.6296999999999999,0.5833333333333334,0.36564102564102563,0.18036630036630036,0.0,0.7655,6,2,抜き,外勝ち
2026-08-09,202608090211,02,11R,0.7337500000000001,0.7063166666666667,0.22500000000000014,0.6003672612801679,0.6602098635886674,0.6000812499999999,0.35928147534102833,0.5418110493179433,0.502911573976915,0.5418110493179433,0.4680013662119622,0.2023,0.25,0.5897901364113327,0.49416579223504725,0.5565,0.6165,6,1,まくり,外勝ち
2026-08-09,202608090303,03,03R,0.8487499999999999,0.7800833333333332,0.6211111111111112,0.5,0.5,0.37257888888888885,0.575318,0.374456,0.3046,0.575318,0.41812466666666664,0.6627000000000001,0.5833333333333334,0.5,0.5,0.2484,0.0,1,5,逃げ,その他
2026-08-09,202608090307,03,07R,1.0,0.7630166666666667,0.5722222222222222,0.5,0.53,0.3491677777777778,0.6927359999999999,0.273138,0.34619999999999995,0.6927359999999999,0.43735799999999997,0.8904,0.75,0.5,0.5,0.18570000000000006,0.0,1,3,抜き,その他
2026-08-09,202608091402,14,02R,0.76625,0.8140499999999999,0.45,0.7905246589716683,0.5745855194123819,0.5743637500000001,0.6842023441762854,0.16564460650577123,0.5370373934942287,0.6842023441762854,0.4622947813920952,0.4417,0.5833333333333334,0.9047376705141659,0.9827072402938091,0.2654999999999999,0.5917999999999999,3,1,まくり差し,3まくり差し
2026-08-09,202608091608,16,08R,0.8500000000000001,0.5365,0.30000000000000004,0.32442287513116475,0.5939559286463799,0.3471475,0.5829874753410283,0.36503557397691505,0.6869328688352571,0.6869328688352571,0.5449853060510668,0.23320000000000005,0.8333333333333334,0.7897901364113327,0.6341657922350472,0.4051,0.7512000000000001,2,1,差し,その他
2026-08-09,202608092307,23,07R,0.8408333333333335,0.8282,0.8166666666666667,0.5,0.5,0.34568333333333334,0.3914450493179434,0.37,0.56386,0.56386,0.44176834977264784,0.2366,0.4166666666666666,0.4204197271773348,0.6116684155299056,0.0,0.629,3,5,差し,その他
2026-08-10,202608100302,03,02R,0.9175000000000001,0.7592500000000001,0.5111111111111111,0.5,0.35,0.39326388888888897,0.623618,0.370606,0.443248,0.623618,0.4791573333333334,0.6076999999999999,0.75,0.5,0.65,0.3659,0.3171999999999999,4,1,差し,外勝ち
2026-08-10,202608100304,03,04R,0.7337500000000001,0.6774166666666668,0.5722222222222222,0.5,0.47,0.4712890277777777,0.3354,0.47053199999999995,0.517402,0.517402,0.44111133333333336,0.0,0.5,0.5,0.53,0.5197999999999999,0.5353000000000001,2,5,まくり,その他
2026-08-10,202608100305,03,05R,0.8087500000000001,0.5941500000000001,0.30000000000000004,0.5,0.47,0.4011962499999999,0.602044,0.30520400000000003,0.299494,0.602044,0.40224733333333335,0.6666000000000001,0.6666666666666666,0.5,0.53,0.30060000000000003,0.2790999999999999,1,3,逃げ,その他
2026-08-10,202608100503,05,03R,0.8258333333333334,0.6496999999999999,0.4816666666666667,0.7799475341028331,0.4685414480587618,0.37898999999999994,0.4769921636935992,0.32686868835257077,0.1230311311647429,0.4769921636935992,0.3089639944036376,0.5366,0.5833333333333334,0.13426547743966422,0.6795802728226653,0.45299999999999996,0.13339999999999996,3,2,まくり,3まくり
2026-08-10,202608100512,05,12R,0.7341666666666666,0.6824,0.8655555555555556,0.8558919202518365,0.4547953830010493,0.47822361111111106,0.31704460650577126,0.6821758363064009,0.4450059181532004,0.6821758363064009,0.4814087869884575,0.13550000000000004,0.25,0.4098426023084995,0.6256243441762854,0.7186000000000001,0.712,3,1,まくり差し,3まくり差し
2026-08-10,202608101309,13,09R,0.7433333333333334,0.7545833333333334,0.46777777777777796,0.19999999999999996,0.19999999999999996,0.5596255555555555,0.807812,0.19001179487179487,0.7075297948717948,0.807812,0.5684511965811966,0.7018000000000001,0.6666666666666666,1.0,0.94,0.12099999999999998,0.5736999999999999,1,3,逃げ,その他
2026-08-10,202608101405,14,05R,0.8483333333333334,0.8403666666666667,0.5966666666666667,0.5905246589716685,0.374585519412382,0.4336033333333333,0.1828999181532004,0.47293965582371456,0.4736666883525709,0.4736666883525709,0.37650208744316194,0.14110000000000003,0.1666666666666666,0.2003672612801679,0.2602098635886673,0.2546,0.17770000000000002,2,1,差し,その他
2026-08-10,202608101501,15,01R,0.8670833333333334,0.3894833333333333,0.5966666666666667,0.8854197271773347,0.6516684155299055,0.3308258333333334,0.4143563441762854,0.1762922623294858,0.33142224554039873,0.4143563441762854,0.30735695068205665,0.23980000000000004,0.5,0.23973767051416578,0.8627072402938091,0.16629999999999998,0.0,3,1,まくり差し,3まくり差し
2026-08-10,202608101505,15,05R,0.7675,0.4771333333333333,0.5844444444444443,0.5240556138509969,0.7937460650577124,0.48139805555555565,0.5803136558237146,0.3158459013641134,0.8064253934942287,0.8064253934942287,0.567528316894019,0.44570000000000004,0.5833333333333334,0.6952623294858342,0.6772927597061911,0.31720000000000004,0.91,3,5,差し,その他
2026-08-10,202608101604,16,04R,0.925,0.6348833333333332,0.45,0.4287932843651626,0.6564533053515215,0.40866,0.5443526065057712,0.5589400167890871,0.5881898195173139,0.5881898195173139,0.5638274809373908,0.5616999999999999,0.3333333333333334,0.6098426023084995,0.7056243441762855,0.6518,0.5649000000000001,2,5,まくり,その他
2026-08-10,202608101801,18,01R,0.95875,0.56175,0.45,0.6997863247863247,0.7295726495726496,0.36078,0.46672358974358974,0.22919358974358975,0.5574828205128205,0.5574828205128205,0.4178,0.597,0.75,0.19957264957264959,0.19914529914529913,0.3325,0.48050000000000004,1,2,逃げ,その他
2026-08-10,202608102105,21,05R,0.775,0.6662,0.6211111111111112,0.5,0.5,0.5048138888888889,0.49109800000000003,0.7280329506820568,0.2826761804826862,0.7280329506820568,0.5006023770549144,0.17970000000000003,0.9166666666666667,0.5,0.5,0.8501000000000001,0.0,1,3,逃げ,その他
2026-08-10,202608102112,21,12R,0.7583333333333335,0.8046666666666666,0.37500000000000006,0.009842602308499473,0.16562434417628538,0.6099183333333332,0.8574059181532004,0.69464,0.6341800000000001,0.8574059181532004,0.7287419727177334,0.972,0.75,0.8003672612801678,0.8602098635886672,0.896,0.7770000000000001,2,3,まくり,その他
2026-08-10,202608102307,23,07R,0.8408333333333335,1.0,0.56,0.5704721930745016,0.34312696747114374,0.4328275,0.14822329485834207,0.40730373767051414,0.4811173934942288,0.4811173934942288,0.34554814200769496,0.0,0.0,0.21931794333683108,0.5310388247639034,0.4830999999999999,0.38380000000000003,1,3,逃げ,その他
2026-08-11,202608110102,01,02R,0.95875,0.5929166666666665,0.45,0.5,0.5,0.368865,0.43895400000000007,0.501936,0.5056864395604395,0.5056864395604395,0.48219214652014647,0.43810000000000004,0.3333333333333334,0.5,0.5,0.2704,0.7039,5,2,抜き,外勝ち
2026-08-11,202608110104,01,04R,0.7412500000000002,0.6015833333333334,0.4988888888888889,0.5,0.5,0.3857148611111109,0.4944139999999999,0.49229,0.585388,0.585388,0.5240306666666666,0.30709999999999993,0.75,0.5,0.5,0.4185,0.39820000000000005,1,6,逃げ,その他
2026-08-11,202608110407,04,07R,0.8425000000000001,0.46526666666666666,0.67,0.4861542497376705,0.19208814270724028,0.38496499999999995,0.584216,0.28567303252885623,0.527728,0.584216,0.46587234417628537,0.5124,0.8333333333333334,0.5,0.5,0.0,0.6992,6,2,まくり,外勝ち
2026-08-11,202608110503,05,03R,0.73375,0.5978000000000001,0.7555555555555555,0.10510493179433367,0.30291710388247634,0.3931631944444445,0.30882583630640087,0.236298426023085,0.3601746065057712,0.3601746065057712,0.30176628961175234,0.15110000000000004,0.4166666666666666,0.4007345225603358,0.34041972717733476,0.0,0.0,1,3,逃げ,その他
2026-08-11,202608110508,05,08R,0.865,0.6986000000000001,0.44999999999999996,0.6094753410283317,0.6454144805876181,0.2926,0.6077087869884574,0.32472626232948587,0.2582427869884575,0.6077087869884574,0.3968926121021336,0.3837,0.4166666666666666,0.980314795383001,0.7887513116474292,0.4264000000000001,0.12880000000000003,3,4,まくり,3まくり
2026-08-11,202608110509,05,09R,0.7341666666666669,0.7298166666666668,0.8655555555555556,0.7701049317943336,0.24291710388247637,0.42862861111111095,0.3827807869884575,0.32089303252885626,0.45527372088142704,0.45527372088142704,0.38631584679958025,0.4045,0.5,0.38031479538300106,0.18875131164742917,0.45299999999999996,0.6128,3,4,差し,その他
2026-08-11,202608110707,07,07R,0.7566666666666667,0.9332,0.6455555555555555,0.5,0.5,0.5064711111111111,0.46227799999999997,0.5204092130115425,0.32012503252885627,0.5204092130115425,0.43427074851346625,0.5066999999999999,0.3333333333333334,0.5,0.5,0.279,0.2778,3,1,差し,その他
2026-08-11,202608110809,08,09R,0.8258333333333334,0.7935666666666668,0.3977777777777778,0.5,0.47,0.4815088888888888,0.44068799999999997,0.295766,0.5366139999999999,0.5366139999999999,0.42435599999999996,0.3732000000000001,0.5,0.5,0.41000000000000003,0.2999,0.6870999999999999,3,4,まくり,3まくり
2026-08-11,202608111903,19,03R,0.8991666666666668,0.6994666666666667,0.6333333333333333,0.5,0.5,0.3695766666666667,0.639678,0.5506519999999999,0.29000000000000004,0.639678,0.4934433333333333,0.6167,0.9166666666666667,0.5,0.5,0.7078,0.0,1,6,逃げ,その他
2026-08-11,202608111908,19,08R,0.8350000000000001,0.6673833333333332,0.4744444444444445,0.5,0.5,0.4768555555555556,0.38749731164742923,0.2578189506820566,0.22904,0.38749731164742923,0.291452087443162,0.3269000000000001,0.0,0.8555246589716685,0.39458551941238196,0.273,0.05600000000000002,2,3,まくり,その他
