actual_combo,approved_A,approved_S,date,ex_head,head_boat,head_hit,history_pct,hit_20,hit_4,hit_6,hit_8,invest_20,invest_4,invest_6,invest_8,kimarite,method_hit,model,orig_straight_head,orig_turn_head,payout,period,preview_comp,race_code,return_20,return_4,return_6,return_8,st_head,tickets_20,tickets_4,tickets_6,tickets_8,tilt,v52_score,winner
3-1-5,0,0,2026-07-24,0.8,5,0,0.5,0,0,0,0,2000,400,600,800,まくり差し,0,5頭展開,0.8,0.4,8480,validation,0.4823900000000001,202607240109,0,0,0,0,0.8,5-1-4;5-4-2;5-1-2;5-4-6;5-1-6;5-2-4;5-2-6;5-4-1;5-2-1;5-1-3;5-3-2;5-3-4;5-4-3;5-2-3;5-3-6;5-3-1;5-6-2;5-6-4;5-6-1;5-6-3,5-1-4;5-4-2;5-1-2;5-4-6,5-1-4;5-4-2;5-1-2;5-4-6;5-1-6;5-2-4,5-1-4;5-4-2;5-1-2;5-4-6;5-1-6;5-2-4;5-2-6;5-4-1,0,48.23900000000001,3
2-1-4,0,0,2026-07-24,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,まくり,0,5頭展開,0.5,0.8,2030,validation,0.5105900000000001,202607241304,0,0,0,0,0.19999999999999996,5-1-6;5-4-6;5-1-4;5-2-6;5-1-2;5-4-2;5-4-1;5-2-4;5-2-1;5-6-2;5-3-6;5-6-4;5-1-3;5-6-1;5-3-2;5-3-4;5-4-3;5-2-3;5-3-1;5-6-3,5-1-6;5-4-6;5-1-4;5-2-6,5-1-6;5-4-6;5-1-4;5-2-6;5-1-2;5-4-2,5-1-6;5-4-6;5-1-4;5-2-6;5-1-2;5-4-2;5-4-1;5-2-4,0,51.05900000000001,2
5-3-1,1,0,2026-07-24,0.0,5,1,0.5,1,0,0,0,2000,400,600,800,抜き,1,5頭展開,0.5,1.0,22060,validation,0.58575,202607241305,22060,0,0,0,0.0,5-1-6;5-4-6;5-2-6;5-1-4;5-1-2;5-4-2;5-4-1;5-3-6;5-2-4;5-2-1;5-6-2;5-1-3;5-6-4;5-6-1;5-3-2;5-2-3;5-3-4;5-4-3;5-3-1;5-6-3,5-1-6;5-4-6;5-2-6;5-1-4,5-1-6;5-4-6;5-2-6;5-1-4;5-1-2;5-4-2,5-1-6;5-4-6;5-2-6;5-1-4;5-1-2;5-4-2;5-4-1;5-3-6,-0.5,58.575,5
1-2-5,1,0,2026-07-24,0.4,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.5,1.0,390,validation,0.57447,202607241311,0,0,0,0,0.6,5-1-6;5-1-2;5-1-4;5-2-6;5-4-6;5-4-2;5-2-1;5-4-1;5-2-4;5-6-2;5-1-3;5-6-1;5-3-6;5-6-4;5-3-2;5-2-3;5-3-1;5-3-4;5-4-3;5-6-3,5-1-6;5-1-2;5-1-4;5-2-6,5-1-6;5-1-2;5-1-4;5-2-6;5-4-6;5-4-2,5-1-6;5-1-2;5-1-4;5-2-6;5-4-6;5-4-2;5-2-1;5-4-1,0,57.447,1
4-5-2,0,0,2026-07-24,0.4,5,0,0.5,0,0,0,0,2000,400,600,800,恵まれ,0,5頭展開,0.8,0.4,30260,validation,0.44835,202607241507,0,0,0,0,0.8,5-1-6;5-4-6;5-1-4;5-4-1;5-2-6;5-1-2;5-6-1;5-6-4;5-3-6;5-4-2;5-1-3;5-6-2;5-2-1;5-2-4;5-3-1;5-3-4;5-4-3;5-6-3;5-3-2;5-2-3,5-1-6;5-4-6;5-1-4;5-4-1,5-1-6;5-4-6;5-1-4;5-4-1;5-2-6;5-1-2,5-1-6;5-4-6;5-1-4;5-4-1;5-2-6;5-1-2;5-6-1;5-6-4,0,44.835,4
1-4-2,0,0,2026-07-24,0.5,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,1.0,0.0,580,validation,0.3721,202607241906,0,0,0,0,0.4,5-1-4;5-1-6;5-4-6;5-4-1;5-1-2;5-4-2;5-2-4;5-1-3;5-2-6;5-2-1;5-6-4;5-6-1;5-3-4;5-4-3;5-3-6;5-3-1;5-6-2;5-3-2;5-2-3;5-6-3,5-1-4;5-1-6;5-4-6;5-4-1,5-1-4;5-1-6;5-4-6;5-4-1;5-1-2;5-4-2,5-1-4;5-1-6;5-4-6;5-4-1;5-1-2;5-4-2;5-2-4;5-1-3,0.5,37.21,1
1-6-5,1,0,2026-07-24,0.8,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.0,1.0,5150,validation,0.5792533333333334,202607242208,0,0,0,0,1.0,5-1-6;5-1-2;5-1-4;5-4-6;5-2-6;5-1-3;5-4-1;5-2-1;5-3-6;5-4-2;5-6-1;5-6-2;5-3-1;5-2-4;5-3-2;5-6-4;5-2-3;5-3-4;5-4-3;5-6-3,5-1-6;5-1-2;5-1-4;5-4-6,5-1-6;5-1-2;5-1-4;5-4-6;5-2-6;5-1-3,5-1-6;5-1-2;5-1-4;5-4-6;5-2-6;5-1-3;5-4-1;5-2-1,0,57.92533333333334,1
1-2-6,0,0,2026-07-24,0.4,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,1.0,0.8,1200,validation,0.4550533333333333,202607242209,0,0,0,0,0.0,5-1-6;5-1-4;5-4-6;5-1-2;5-2-6;5-1-3;5-3-6;5-4-1;5-6-1;5-2-1;5-3-1;5-4-2;5-6-2;5-6-4;5-2-4;5-3-2;5-6-3;5-2-3;5-3-4;5-4-3,5-1-6;5-1-4;5-4-6;5-1-2,5-1-6;5-1-4;5-4-6;5-1-2;5-2-6;5-1-3,5-1-6;5-1-4;5-4-6;5-1-2;5-2-6;5-1-3;5-3-6;5-4-1,0,45.50533333333333,1
1-3-2,1,1,2026-07-25,0.8,3,0,0.5726,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,1.0,1.0,4050,validation,0.9326666666666666,202607250409,0,0,0,0,1.0,3-4-1;3-4-2;3-5-1;3-5-2;3-4-5;3-5-4;3-1-2;3-1-4;3-2-1;3-4-6;3-1-5;3-6-1;3-2-4;3-6-2;3-5-6;3-2-5;3-1-6;3-6-4;3-6-5;3-2-6,3-4-1;3-4-2;3-5-1;3-5-2,3-4-1;3-4-2;3-5-1;3-5-2;3-4-5;3-5-4,3-4-1;3-4-2;3-5-1;3-5-2;3-4-5;3-5-4;3-1-2;3-1-4,-0.5,93.50766666666667,1
1-2-3,0,0,2026-07-25,0.4,3,0,0.8082,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,0.6,0.6,1070,validation,0.41275,202607250803,0,0,0,0,0.19999999999999996,3-4-1;3-5-1;3-4-2;3-5-2;3-1-2;3-4-5;3-1-5;3-2-1;3-5-4;3-1-4;3-6-1;3-4-6;3-2-5;3-5-6;3-1-6;3-6-2;3-2-4;3-6-5;3-6-4;3-2-6,3-4-1;3-5-1;3-4-2;3-5-2,3-4-1;3-5-1;3-4-2;3-5-2;3-1-2;3-4-5,3-4-1;3-5-1;3-4-2;3-5-2;3-1-2;3-4-5;3-1-5;3-2-1,0,42.297999999999995,1
3-1-5,0,0,2026-07-25,0.5,3,1,0.2779,1,0,0,0,2000,400,600,800,まくり差し,0,3まくり,0.5,0.4,3570,validation,0.48835,202607251210,3570,0,0,0,0.4,3-4-1;3-5-1;3-4-2;3-1-2;3-6-1;3-2-1;3-1-4;3-5-2;3-1-6;3-1-5;3-4-6;3-4-5;3-6-2;3-5-4;3-5-6;3-6-4;3-2-4;3-2-6;3-6-5;3-2-5,3-4-1;3-5-1;3-4-2;3-1-2,3-4-1;3-5-1;3-4-2;3-1-2;3-6-1;3-2-1,3-4-1;3-5-1;3-4-2;3-1-2;3-6-1;3-2-1;3-1-4;3-5-2,-0.5,47.896,3
3-4-1,0,0,2026-07-25,0.4,3,1,0.6192,1,1,1,1,2000,400,600,800,まくり,1,3まくり,0.5,0.4,6290,validation,0.31815000000000004,202607251305,6290,6290,6290,6290,0.0,3-4-1;3-5-1;3-1-2;3-2-1;3-4-2;3-1-4;3-6-1;3-1-5;3-5-2;3-1-6;3-4-5;3-5-4;3-6-2;3-4-6;3-2-4;3-2-5;3-5-6;3-6-4;3-2-6;3-6-5,3-4-1;3-5-1;3-1-2;3-2-1,3-4-1;3-5-1;3-1-2;3-2-1;3-4-2;3-1-4,3-4-1;3-5-1;3-1-2;3-2-1;3-4-2;3-1-4;3-6-1;3-1-5,0,32.082,3
1-3-4,1,0,2026-07-25,0.8,3,0,0.0494,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,0.4,0.0,2020,validation,0.6274666666666667,202607251502,0,0,0,0,1.0,3-4-1;3-4-2;3-5-1;3-5-2;3-1-2;3-4-5;3-2-1;3-1-4;3-5-4;3-6-1;3-1-5;3-4-6;3-6-2;3-2-4;3-2-5;3-1-6;3-5-6;3-6-4;3-2-6;3-6-5,3-4-1;3-4-2;3-5-1;3-5-2,3-4-1;3-4-2;3-5-1;3-5-2;3-1-2;3-4-5,3-4-1;3-4-2;3-5-1;3-5-2;3-1-2;3-4-5;3-2-1;3-1-4,0,60.73366666666667,1
6-2-3,1,1,2026-07-25,0.8,3,0,0.7278,0,0,0,0,2000,400,600,800,まくり差し,0,3まくり,1.0,0.8,39500,validation,0.8885166666666666,202607251706,0,0,0,0,1.0,3-4-2;3-4-1;3-5-2;3-1-2;3-4-6;3-4-5;3-5-1;3-6-2;3-2-1;3-2-4;3-1-4;3-5-4;3-6-1;3-6-4;3-2-6;3-1-6;3-5-6;3-2-5;3-1-5;3-6-5,3-4-2;3-4-1;3-5-2;3-1-2,3-4-2;3-4-1;3-5-2;3-1-2;3-4-6;3-4-5,3-4-2;3-4-1;3-5-2;3-1-2;3-4-6;3-4-5;3-5-1;3-6-2,0,89.55266666666667,6
3-1-4,1,0,2026-07-25,0.6,3,1,0.5726,1,0,0,0,2000,400,600,800,まくり,1,3まくり,0.19999999999999996,0.8,1920,validation,0.6230833333333334,202607252011,1920,0,0,0,1.0,3-4-1;3-4-2;3-5-1;3-5-2;3-1-2;3-4-5;3-2-1;3-5-4;3-6-1;3-1-4;3-1-5;3-4-6;3-6-2;3-5-6;3-1-6;3-2-4;3-2-5;3-6-4;3-6-5;3-2-6,3-4-1;3-4-2;3-5-1;3-5-2,3-4-1;3-4-2;3-5-1;3-5-2;3-1-2;3-4-5,3-4-1;3-4-2;3-5-1;3-5-2;3-1-2;3-4-5;3-2-1;3-5-4,0,62.38933333333334,3
4-5-6,1,0,2026-07-25,1.0,4,1,0.922,1,1,1,1,2000,400,600,800,まくり,1,4カドまくり,0.8,0.4,1200,validation,0.648,202607250204,1200,1200,1200,1200,0.19999999999999996,4-5-2;4-5-1;4-5-6;4-6-2;4-6-1;4-1-5;4-6-5;4-1-2;4-2-5;4-5-3;4-2-1;4-1-6;4-3-5;4-2-6;4-3-2;4-3-1;4-1-3;4-6-3;4-3-6;4-2-3,4-5-2;4-5-1;4-5-6;4-6-2,4-5-2;4-5-1;4-5-6;4-6-2;4-6-1;4-1-5,4-5-2;4-5-1;4-5-6;4-6-2;4-6-1;4-1-5;4-6-5;4-1-2,0,66.448,4
4-1-2,0,0,2026-07-25,0.4,4,1,0.5116,1,0,0,1,2000,400,600,800,まくり差し,0,4カドまくり,0.4,0.19999999999999996,6970,validation,0.44845000000000007,202607250408,6970,0,0,6970,0.6,4-5-1;4-6-1;4-5-6;4-5-2;4-1-6;4-1-5;4-1-2;4-6-5;4-6-2;4-2-1;4-3-1;4-5-3;4-1-3;4-2-6;4-2-5;4-6-3;4-3-6;4-3-5;4-3-2;4-2-3,4-5-1;4-6-1;4-5-6;4-5-2,4-5-1;4-6-1;4-5-6;4-5-2;4-1-6;4-1-5,4-5-1;4-6-1;4-5-6;4-5-2;4-1-6;4-1-5;4-1-2;4-6-5,0,44.852000000000004,4
1-2-4,0,0,2026-07-25,0.0,4,0,0.0684,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.8,0.0,360,validation,0.4457,202607251508,0,0,0,0,0.6,4-5-1;4-5-2;4-1-2;4-2-1;4-6-1;4-1-5;4-6-2;4-5-6;4-1-6;4-3-1;4-2-5;4-6-5;4-3-2;4-5-3;4-1-3;4-2-6;4-3-5;4-2-3;4-6-3;4-3-6,4-5-1;4-5-2;4-1-2;4-2-1,4-5-1;4-5-2;4-1-2;4-2-1;4-6-1;4-1-5,4-5-1;4-5-2;4-1-2;4-2-1;4-6-1;4-1-5;4-6-2;4-5-6,0,42.804,1
4-2-1,0,0,2026-07-25,0.5,4,1,0.0506,1,0,0,1,2000,400,600,800,まくり,1,4カドまくり,0.6,1.0,4990,validation,0.44355,202607252006,4990,0,0,4990,0.19999999999999996,4-5-1;4-6-1;4-5-2;4-6-2;4-1-2;4-5-6;4-1-6;4-2-1;4-1-5;4-6-5;4-2-6;4-3-1;4-2-5;4-5-3;4-3-2;4-1-3;4-6-3;4-3-6;4-3-5;4-2-3,4-5-1;4-6-1;4-5-2;4-6-2,4-5-1;4-6-1;4-5-2;4-6-2;4-1-2;4-5-6,4-5-1;4-6-1;4-5-2;4-6-2;4-1-2;4-5-6;4-1-6;4-2-1,-0.5,41.367,4
4-1-5,0,0,2026-07-25,0.0,4,1,0.8071,1,0,0,0,2000,400,600,800,まくり,1,4カドまくり,0.6,1.0,2410,validation,0.5099,202607252306,2410,0,0,0,0.8,4-5-1;4-5-2;4-6-1;4-5-6;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5;4-2-6;4-2-1;4-2-5;4-5-3;4-6-3;4-3-6;4-3-1;4-3-2;4-3-5;4-1-3;4-2-3,4-5-1;4-5-2;4-6-1;4-5-6,4-5-1;4-5-2;4-6-1;4-5-6;4-6-2;4-6-5,4-5-1;4-5-2;4-6-1;4-5-6;4-6-2;4-6-5;4-1-6;4-1-2,-0.5,51.028000000000006,4
4-5-6,1,0,2026-07-25,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,まくり,0,5頭展開,1.0,0.6,1200,validation,0.6302766666666668,202607250204,0,0,0,0,0.0,5-4-6;5-1-4;5-1-6;5-4-2;5-4-1;5-1-2;5-2-4;5-2-6;5-6-4;5-3-4;5-3-6;5-4-3;5-1-3;5-2-1;5-6-2;5-6-1;5-3-2;5-2-3;5-3-1;5-6-3,5-4-6;5-1-4;5-1-6;5-4-2,5-4-6;5-1-4;5-1-6;5-4-2;5-4-1;5-1-2,5-4-6;5-1-4;5-1-6;5-4-2;5-4-1;5-1-2;5-2-4;5-2-6,0,63.02766666666668,4
1-2-6,0,0,2026-07-25,0.19999999999999996,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.6,0.6,1750,validation,0.27317,202607250211,0,0,0,0,0.19999999999999996,5-1-6;5-1-2;5-1-4;5-2-6;5-4-6;5-2-1;5-4-1;5-1-3;5-6-1;5-4-2;5-3-6;5-6-2;5-2-4;5-3-1;5-3-2;5-2-3;5-6-4;5-6-3;5-3-4;5-4-3,5-1-6;5-1-2;5-1-4;5-2-6,5-1-6;5-1-2;5-1-4;5-2-6;5-4-6;5-2-1,5-1-6;5-1-2;5-1-4;5-2-6;5-4-6;5-2-1;5-4-1;5-1-3,0,27.317000000000004,1
1-5-4,0,0,2026-07-25,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,抜き,0,5頭展開,0.5,0.5,1380,validation,0.46081000000000005,202607250306,0,0,0,0,0.6,5-1-4;5-1-6;5-4-6;5-1-2;5-4-1;5-1-3;5-4-2;5-3-6;5-3-1;5-2-6;5-2-1;5-3-4;5-4-3;5-2-4;5-6-1;5-3-2;5-6-4;5-2-3;5-6-2;5-6-3,5-1-4;5-1-6;5-4-6;5-1-2,5-1-4;5-1-6;5-4-6;5-1-2;5-4-1;5-1-3,5-1-4;5-1-6;5-4-6;5-1-2;5-4-1;5-1-3;5-4-2;5-3-6,1.0,46.081,1
4-1-2,0,0,2026-07-25,0.0,5,0,0.5,0,0,0,0,2000,400,600,800,まくり差し,0,5頭展開,0.8,1.0,6970,validation,0.45135,202607250408,0,0,0,0,0.8,5-1-6;5-1-4;5-4-6;5-4-1;5-1-2;5-6-4;5-6-1;5-1-3;5-4-2;5-2-6;5-3-6;5-2-4;5-2-1;5-3-4;5-3-1;5-4-3;5-6-2;5-6-3;5-3-2;5-2-3,5-1-6;5-1-4;5-4-6;5-4-1,5-1-6;5-1-4;5-4-6;5-4-1;5-1-2;5-6-4,5-1-6;5-1-4;5-4-6;5-4-1;5-1-2;5-6-4;5-6-1;5-1-3,-0.5,45.135,4
1-2-5,1,1,2026-07-25,0.8,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.4,1.0,760,validation,0.8887633333333333,202607251408,0,0,0,0,1.0,5-1-4;5-1-2;5-1-6;5-4-1;5-4-2;5-4-6;5-2-1;5-2-4;5-2-6;5-1-3;5-6-1;5-6-2;5-6-4;5-3-1;5-3-2;5-3-4;5-4-3;5-3-6;5-2-3;5-6-3,5-1-4;5-1-2;5-1-6;5-4-1,5-1-4;5-1-2;5-1-6;5-4-1;5-4-2;5-4-6,5-1-4;5-1-2;5-1-6;5-4-1;5-4-2;5-4-6;5-2-1;5-2-4,0,88.87633333333333,1
1-4-3,0,0,2026-07-25,0.0,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.19999999999999996,1.0,1510,validation,0.5112133333333334,202607252012,0,0,0,0,0.8,5-1-6;5-4-6;5-1-4;5-4-1;5-1-2;5-4-2;5-2-6;5-3-6;5-1-3;5-2-4;5-3-4;5-4-3;5-6-4;5-2-1;5-3-1;5-6-1;5-3-2;5-6-2;5-2-3;5-6-3,5-1-6;5-4-6;5-1-4;5-4-1,5-1-6;5-4-6;5-1-4;5-4-1;5-1-2;5-4-2,5-1-6;5-4-6;5-1-4;5-4-1;5-1-2;5-4-2;5-2-6;5-3-6,-0.5,51.12133333333334,1
,1,0,2026-07-25,1.0,5,0,0.5,0,0,0,0,2000,400,600,800,,0,5頭展開,1.0,1.0,0,validation,0.6351500000000001,202607252412,0,0,0,0,0.4,5-1-6;5-1-4;5-4-6;5-1-2;5-2-6;5-4-1;5-4-2;5-3-6;5-1-3;5-2-4;5-2-1;5-3-4;5-4-3;5-3-1;5-3-2;5-6-4;5-6-1;5-6-2;5-2-3;5-6-3,5-1-6;5-1-4;5-4-6;5-1-2,5-1-6;5-1-4;5-4-6;5-1-2;5-2-6;5-4-1,5-1-6;5-1-4;5-4-6;5-1-2;5-2-6;5-4-1;5-4-2;5-3-6,-0.5,63.51500000000001,0
3-1-6,1,1,2026-07-26,1.0,3,1,0.914,1,0,0,0,2000,400,600,800,差し,0,3まくり,0.6,0.8,1000,validation,0.7874333333333334,202607260104,1000,0,0,0,0.8,3-4-1;3-4-2;3-1-2;3-4-6;3-5-1;3-1-4;3-6-1;3-5-2;3-2-1;3-4-5;3-6-2;3-5-4;3-2-4;3-1-6;3-6-4;3-1-5;3-5-6;3-2-6;3-2-5;3-6-5,3-4-1;3-4-2;3-1-2;3-4-6,3-4-1;3-4-2;3-1-2;3-4-6;3-5-1;3-1-4,3-4-1;3-4-2;3-1-2;3-4-6;3-5-1;3-1-4;3-6-1;3-5-2,-0.5,80.34933333333335,3
1-4-6,0,0,2026-07-26,0.19999999999999996,3,0,0.3004,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,0.4,0.8,1950,validation,0.3406666666666667,202607260203,0,0,0,0,0.19999999999999996,3-4-1;3-4-2;3-5-1;3-4-6;3-6-1;3-1-4;3-1-2;3-4-5;3-5-2;3-5-4;3-2-1;3-6-2;3-1-6;3-6-4;3-1-5;3-2-4;3-5-6;3-2-6;3-6-5;3-2-5,3-4-1;3-4-2;3-5-1;3-4-6,3-4-1;3-4-2;3-5-1;3-4-6;3-6-1;3-1-4,3-4-1;3-4-2;3-5-1;3-4-6;3-6-1;3-1-4;3-1-2;3-4-5,0,33.05866666666667,1
1-4-5,1,1,2026-07-26,0.8,3,0,0.9845,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,0.5,0.8,860,validation,0.7353500000000001,202607261211,0,0,0,0,0.8,3-4-1;3-5-1;3-4-2;3-4-5;3-1-4;3-5-4;3-5-2;3-4-6;3-1-2;3-6-1;3-1-5;3-2-1;3-1-6;3-5-6;3-6-4;3-2-4;3-6-2;3-6-5;3-2-5;3-2-6,3-4-1;3-5-1;3-4-2;3-4-5,3-4-1;3-5-1;3-4-2;3-4-5;3-1-4;3-5-4,3-4-1;3-5-1;3-4-2;3-4-5;3-1-4;3-5-4;3-5-2;3-4-6,0,75.26300000000002,1
1-3-4,0,0,2026-07-26,0.0,3,0,0.8674,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,0.0,1.0,460,validation,0.1605833333333333,202607261402,0,0,0,0,0.19999999999999996,3-4-1;3-4-2;3-5-1;3-1-4;3-1-2;3-4-5;3-6-1;3-4-6;3-2-1;3-5-4;3-5-2;3-1-5;3-1-6;3-2-4;3-6-4;3-6-2;3-5-6;3-2-5;3-2-6;3-6-5,3-4-1;3-4-2;3-5-1;3-1-4,3-4-1;3-4-2;3-5-1;3-1-4;3-1-2;3-4-5,3-4-1;3-4-2;3-5-1;3-1-4;3-1-2;3-4-5;3-6-1;3-4-6,0,17.318333333333328,1
3-6-1,1,1,2026-07-26,0.6,3,1,0.9022,1,0,0,0,2000,400,600,800,まくり差し,1,3まくり差し,0.19999999999999996,1.0,2090,validation,0.8102,202607260208,2090,0,0,0,0.8,3-1-5;3-1-4;3-1-2;3-2-5;3-1-6;3-2-4;3-4-5;3-6-5;3-5-4;3-6-4;3-5-2;3-2-6;3-4-2;3-6-2;3-5-6;3-5-1;3-2-1;3-4-6;3-4-1;3-6-1,3-1-5;3-1-4;3-1-2;3-2-5,3-1-5;3-1-4;3-1-2;3-2-5;3-1-6;3-2-4,3-1-5;3-1-4;3-1-2;3-2-5;3-1-6;3-2-4;3-4-5;3-6-5,-0.5,82.399,3
2-4-3,0,0,2026-07-26,0.0,3,0,0.0216,0,0,0,0,2000,400,600,800,差し,0,3まくり差し,0.19999999999999996,0.19999999999999996,4450,validation,0.0974,202607260607,0,0,0,0,0.0,3-1-5;3-1-2;3-1-4;3-2-5;3-2-4;3-1-6;3-2-6;3-6-2;3-5-2;3-6-5;3-4-2;3-6-4;3-4-5;3-5-4;3-2-1;3-5-6;3-4-6;3-6-1;3-5-1;3-4-1,3-1-5;3-1-2;3-1-4;3-2-5,3-1-5;3-1-2;3-1-4;3-2-5;3-2-4;3-1-6,3-1-5;3-1-2;3-1-4;3-2-5;3-2-4;3-1-6;3-2-6;3-6-2,-0.5,7.5969999999999995,2
2-1-5,0,0,2026-07-26,0.0,4,0,0.0684,0,0,0,0,2000,400,600,800,抜き,0,4カドまくり,0.4,0.4,3120,validation,0.25999999999999995,202607260205,0,0,0,0,0.19999999999999996,4-5-1;4-5-2;4-6-1;4-1-2;4-1-5;4-5-6;4-6-2;4-2-1;4-6-5;4-1-6;4-2-5;4-5-3;4-3-1;4-2-6;4-1-3;4-3-2;4-3-5;4-6-3;4-3-6;4-2-3,4-5-1;4-5-2;4-6-1;4-1-2,4-5-1;4-5-2;4-6-1;4-1-2;4-1-5;4-5-6,4-5-1;4-5-2;4-6-1;4-1-2;4-1-5;4-5-6;4-6-2;4-2-1,0,24.233999999999998,2
2-4-1,0,0,2026-07-26,0.19999999999999996,4,0,0.5691,0,0,0,0,2000,400,600,800,差し,0,4カドまくり,0.5,0.5,1460,validation,0.3443,202607260302,0,0,0,0,0.19999999999999996,4-5-2;4-5-1;4-6-2;4-1-2;4-6-1;4-2-1;4-5-6;4-2-5;4-1-5;4-6-5;4-3-2;4-2-6;4-1-6;4-5-3;4-3-1;4-3-5;4-2-3;4-1-3;4-6-3;4-3-6,4-5-2;4-5-1;4-6-2;4-1-2,4-5-2;4-5-1;4-6-2;4-1-2;4-6-1;4-2-1,4-5-2;4-5-1;4-6-2;4-1-2;4-6-1;4-2-1;4-5-6;4-2-5,0.5,37.706,2
1-4-6,0,0,2026-07-26,0.0,4,0,0.1669,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.5,0.5,1630,validation,0.2883,202607260303,0,0,0,0,0.19999999999999996,4-5-2;4-5-1;4-6-2;4-6-1;4-5-6;4-1-2;4-6-5;4-1-6;4-2-1;4-1-5;4-2-6;4-2-5;4-5-3;4-3-2;4-3-1;4-6-3;4-3-6;4-3-5;4-1-3;4-2-3,4-5-2;4-5-1;4-6-2;4-6-1,4-5-2;4-5-1;4-6-2;4-6-1;4-5-6;4-1-2,4-5-2;4-5-1;4-6-2;4-6-1;4-5-6;4-1-2;4-6-5;4-1-6,0,27.458,1
4-1-6,1,0,2026-07-26,1.0,4,1,0.5718,1,0,0,0,2000,400,600,800,差し,0,4カドまくり,0.5,0.5,1500,validation,0.6283,202607260307,1500,0,0,0,0.4,4-5-1;4-5-2;4-6-1;4-1-2;4-6-2;4-2-1;4-5-6;4-1-5;4-1-6;4-3-1;4-6-5;4-5-3;4-3-2;4-2-5;4-1-3;4-2-6;4-3-5;4-6-3;4-3-6;4-2-3,4-5-1;4-5-2;4-6-1;4-1-2,4-5-1;4-5-2;4-6-1;4-1-2;4-6-2;4-2-1,4-5-1;4-5-2;4-6-1;4-1-2;4-6-2;4-2-1;4-5-6;4-1-5,0,63.077,4
1-4-5,1,0,2026-07-26,0.6,4,0,0.8249,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.8,0.6,4180,validation,0.60245,202607260409,0,0,0,0,0.4,4-5-2;4-5-1;4-1-2;4-2-1;4-6-2;4-6-1;4-2-5;4-3-2;4-1-5;4-5-6;4-2-6;4-1-6;4-3-1;4-5-3;4-6-5;4-2-3;4-1-3;4-3-5;4-6-3;4-3-6,4-5-2;4-5-1;4-1-2;4-2-1,4-5-2;4-5-1;4-1-2;4-2-1;4-6-2;4-6-1,4-5-2;4-5-1;4-1-2;4-2-1;4-6-2;4-6-1;4-2-5;4-3-2,0,61.505,1
1-6-4,0,0,2026-07-26,0.19999999999999996,4,0,0.3242,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.4,0.6,4690,validation,0.446,202607261409,0,0,0,0,0.6,4-5-1;4-5-2;4-6-1;4-6-2;4-5-6;4-1-2;4-1-5;4-1-6;4-6-5;4-2-1;4-3-1;4-5-3;4-2-5;4-2-6;4-3-2;4-1-3;4-6-3;4-3-5;4-3-6;4-2-3,4-5-1;4-5-2;4-6-1;4-6-2,4-5-1;4-5-2;4-6-1;4-6-2;4-5-6;4-1-2,4-5-1;4-5-2;4-6-1;4-6-2;4-5-6;4-1-2;4-1-5;4-1-6,0,43.857,1
1-4-2,1,1,2026-07-26,1.0,4,0,0.3064,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.4,0.0,1710,validation,0.69955,202607262002,0,0,0,0,1.0,4-5-1;4-6-1;4-5-2;4-5-6;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5;4-2-1;4-2-6;4-2-5;4-5-3;4-3-1;4-6-3;4-3-6;4-3-2;4-3-5;4-1-3;4-2-3,4-5-1;4-6-1;4-5-2;4-5-6,4-5-1;4-6-1;4-5-2;4-5-6;4-6-2;4-6-5,4-5-1;4-6-1;4-5-2;4-5-6;4-6-2;4-6-5;4-1-6;4-1-2,0,69.14099999999999,1
