month,date,race_code,p3head,lambda,points,head3,pair_rank,pair_hit,actual_combo,pair_train_3wins,odds_source,hit,composite_odds,cost,return_yen,profit,actual_stake,wf_selected,regime,realized_profit,p_band,comp_band
2026-01,2026-01-22,202601221007,0.3369610384744668,1.0,10,1,11,0,3-5-4,1008,official_closing,0,2.553078417278184,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-23,202601231404,0.3037288040518243,1.0,10,1,11,0,3-6-5,1008,official_closing,0,1.7998801430240088,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-24,202601240108,0.3021754169172144,1.0,10,0,0,0,1-4-2,1008,official_closing,0,10.622198946176129,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-01,2026-01-24,202601240109,0.318135769440271,1.0,10,1,3,1,3-4-5,1008,official_closing,1,3.0561820504242623,10000,29400.0,19400.0,1200,0,Dec-Jun,19400.0,.30-.35,3-4
2026-01,2026-01-24,202601240407,0.3325421925124874,1.0,10,1,1,1,3-5-6,1008,official_closing,1,1.8104204372165136,10000,17760.0,7760.0,1600,0,Dec-Jun,7760.0,.30-.35,<3
2026-01,2026-01-24,202601241901,0.3432318993274723,1.0,10,0,0,0,6-3-1,1008,official_closing,0,2.623273123084663,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-25,202601250305,0.325893874128781,1.0,10,1,1,1,3-1-2,1008,official_closing,1,1.7705592441010054,10000,17170.0,7170.0,1700,0,Dec-Jun,7170.0,.30-.35,<3
2026-01,2026-01-25,202601250610,0.3183261453615563,1.0,10,0,0,0,4-3-5,1008,official_closing,0,1.9865654892542963,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-26,202601260305,0.3165496663612808,1.0,10,1,1,1,3-4-5,1008,official_closing,1,3.0605721549834635,10000,31020.0,21020.0,2200,0,Dec-Jun,21020.0,.30-.35,3-4
2026-01,2026-01-26,202601260606,0.3283068400916905,1.0,10,0,0,0,2-1-3,1008,official_closing,0,3.727386924129915,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,3-4
2026-01,2026-01-26,202601261107,0.3327261468305152,1.0,10,0,0,0,4-3-5,1008,official_closing,0,4.386361771884678,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,4-5
2026-01,2026-01-27,202601270906,0.3030960801384877,1.0,10,0,0,0,4-6-5,1008,official_closing,0,3.091734282879916,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,3-4
2026-01,2026-01-27,202601271806,0.3069796730793382,1.0,10,0,0,0,1-4-3,1008,official_closing,0,4.353016894494311,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,4-5
2026-01,2026-01-27,202601272203,0.3338974663066922,1.0,10,0,0,0,1-3-2,1008,official_closing,0,2.186722823021057,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-29,202601290108,0.3149271792340569,1.0,10,0,0,0,1-4-2,1008,official_closing,0,9.237798261901116,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,>=7
2026-01,2026-01-29,202601290401,0.3042255631912682,1.0,10,0,0,0,4-6-3,1008,official_closing,0,2.392203421767651,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
2026-01,2026-01-29,202601290903,0.3103727221542472,1.0,10,0,0,0,1-3-6,1008,official_closing,0,2.315369853576468,10000,0.0,-10000.0,0,0,Dec-Jun,-10000.0,.30-.35,<3
