month,date,race_code,p3head,actual_combo,y3head,hit,valid_payout,return_yen,cost_yen,top10,pair_train_3wins,effn,entropy,mass4,mass6,mass8,mass10,mass12,mass15,rank20,points,composite_odds,cost,profit,actual_stake,odds_source,strategy,rule_points,joint_score,split
2026-07,2026-07-05,202607052108,0.3653796737279708,6-3-4,0,0,1,0.0,1000,3-1-6;3-1-4;3-4-6;3-6-4;3-6-1;3-1-5;3-4-1;3-1-2;3-5-6;3-6-5,4286,11.367116994990717,0.8902534930240119,0.4920847395816221,0.6388576272806048,0.7430537944488647,0.812719620475896,0.8695899745459797,0.9317159996298836,3-1-6;3-1-4;3-4-6;3-6-4;3-6-1;3-1-5;3-4-1;3-1-2;3-5-6;3-6-5;3-4-5;3-5-1;3-2-6;3-6-2;3-5-4;3-2-4;3-4-2;3-2-1;3-2-5;3-5-2,4,3.092480850768493,10000,-10000.0,0,official_closing,fixed,4,0.33961227314389464,july_tune
2026-07,2026-07-06,202607060107,0.3547154481120007,1-2-3,0,0,1,0.0,1000,3-1-5;3-1-2;3-1-4;3-5-1;3-1-6;3-2-5;3-2-1;3-4-1;3-5-2;3-2-4,4286,11.784604427380858,0.9028030192628242,0.4844996347714089,0.6107739279575205,0.7103925551381667,0.7882558731518337,0.8508450962215219,0.9255828304312768,3-1-5;3-1-2;3-1-4;3-5-1;3-1-6;3-2-5;3-2-1;3-4-1;3-5-2;3-2-4;3-4-5;3-5-6;3-5-4;3-4-2;3-2-6;3-6-1;3-4-6;3-6-5;3-6-2;3-6-4,6,2.701046458270232,10000,-10000.0,0,official_closing,fixed,6,0.11257508291213635,july_tune
2026-07,2026-07-06,202607061203,0.3021771189215264,2-4-3,0,0,1,0.0,1000,3-2-4;3-4-2;3-1-4;3-4-6;3-4-1;3-1-2;3-4-5;3-2-6;3-2-5;3-2-1,4286,10.34922252488369,0.8742621564472798,0.5195979707228355,0.6401533590084966,0.7398221737329671,0.8234491293191708,0.8802406138071188,0.9463060923879796,3-2-4;3-4-2;3-1-4;3-4-6;3-4-1;3-1-2;3-4-5;3-2-6;3-2-5;3-2-1;3-6-4;3-5-4;3-1-6;3-1-5;3-6-2;3-5-2;3-5-1;3-5-6;3-6-1;3-6-5,8,2.5745356595404365,10000,-10000.0,0,official_closing,fixed,8,-0.25124995961235463,july_tune
2026-07,2026-07-07,202607070401,0.3245831738636791,6-2-3,0,0,1,0.0,1000,3-2-6;3-2-5;3-6-2;3-5-6;3-1-6;3-6-5;3-5-2;3-1-2;3-1-5;3-6-1,4286,14.291449791231292,0.9366348215277742,0.4036301076992927,0.5426162397082112,0.6584441419534957,0.7480464926777706,0.8243850453995996,0.9149241926182662,3-2-6;3-2-5;3-6-2;3-5-6;3-1-6;3-6-5;3-5-2;3-1-2;3-1-5;3-6-1;3-2-4;3-2-1;3-4-6;3-6-4;3-5-1;3-1-4;3-4-2;3-4-5;3-5-4;3-4-1,10,3.258085224131269,10000,-10000.0,0,official_closing,fixed,10,-0.8157543175303563,july_tune
2026-07,2026-07-08,202607080807,0.3156706261799485,1-2-3,0,0,1,0.0,1000,3-1-5;3-5-1;3-5-2;3-2-5;3-5-6;3-5-4;3-4-5;3-1-2;3-1-4;3-1-6,4286,11.005519278117996,0.8785735047235012,0.5004997163316932,0.6558996134035241,0.7621842228427982,0.8373830515134598,0.8886004106873575,0.947239763760834,3-1-5;3-5-1;3-5-2;3-2-5;3-5-6;3-5-4;3-4-5;3-1-2;3-1-4;3-1-6;3-6-5;3-2-1;3-2-4;3-4-1;3-2-6;3-4-2;3-4-6;3-6-1;3-6-4;3-6-2,8,4.511077855910686,10000,-10000.0,0,official_closing,fixed,8,-0.2199713147608235,july_tune
2026-07,2026-07-09,202607090206,0.3452796570382986,4-6-5,0,0,1,0.0,1000,3-4-6;3-4-5;3-6-4;3-5-4;3-5-6;3-1-4;3-6-5;3-4-1;3-1-5;3-1-6,4286,10.659959052548112,0.8691023309514677,0.522335917917629,0.6717432556941951,0.7744543887357727,0.8474272303171714,0.8992664794832406,0.9530731206660946,3-4-6;3-4-5;3-6-4;3-5-4;3-5-6;3-1-4;3-6-5;3-4-1;3-1-5;3-1-6;3-5-1;3-4-2;3-2-4;3-6-1;3-5-2;3-2-5;3-2-6;3-6-2;3-1-2;3-2-1,6,2.843662125479059,10000,-10000.0,0,official_closing,fixed,6,0.23456885664838467,july_tune
2026-07,2026-07-09,202607091010,0.389623097859012,3-1-4,1,1,1,23760.0,1000,3-1-5;3-1-4;3-5-1;3-4-5;3-5-4;3-4-1;3-1-6;3-1-2;3-5-6;3-2-5,4286,13.097918497625596,0.9228737670731708,0.4394491104073023,0.5625846631398433,0.6696337967587478,0.762372730062018,0.8352470843965661,0.9169906452958873,3-1-5;3-1-4;3-5-1;3-4-5;3-5-4;3-4-1;3-1-6;3-1-2;3-5-6;3-2-5;3-5-2;3-4-6;3-2-4;3-4-2;3-2-1;3-6-5;3-6-4;3-6-1;3-2-6;3-6-2,4,2.352787629104903,10000,13760.0,2200,official_closing,fixed,4,0.27659227822330906,july_tune
2026-07,2026-07-09,202607091103,0.3247136797502946,1-3-2,0,0,1,0.0,1000,3-1-5;3-5-1;3-2-5;3-5-6;3-5-2;3-1-2;3-1-6;3-5-4;3-6-5;3-1-4,4286,10.978596079606383,0.8798956488369312,0.5026864841966789,0.6588616204606551,0.7511947021428674,0.8233508882400606,0.8881012324195152,0.9472081484696496,3-1-5;3-5-1;3-2-5;3-5-6;3-5-2;3-1-2;3-1-6;3-5-4;3-6-5;3-1-4;3-4-5;3-2-1;3-2-6;3-2-4;3-6-1;3-4-1;3-6-2;3-4-6;3-4-2;3-6-4,6,2.6539157098487065,10000,-10000.0,0,official_closing,fixed,6,-0.09813754212179396,july_tune
2026-07,2026-07-09,202607091408,0.3195207785544806,3-2-1,1,1,1,30800.0,1000,3-1-5;3-2-5;3-1-2;3-1-4;3-2-4;3-5-2;3-5-1;3-4-5;3-2-1;3-5-4,4286,12.541046326039174,0.8911512073438681,0.4383526527573184,0.5953198851104473,0.7197499453594434,0.827248931081298,0.917668379373813,0.9681021716040654,3-1-5;3-2-5;3-1-2;3-1-4;3-2-4;3-5-2;3-5-1;3-4-5;3-2-1;3-5-4;3-4-2;3-4-1;3-1-6;3-5-6;3-2-6;3-4-6;3-6-5;3-6-2;3-6-4;3-6-1,10,2.869678926338933,10000,20800.0,800,official_closing,fixed,10,-0.5024203605809442,july_tune
2026-07,2026-07-10,202607101107,0.4109941901160523,3-4-1,1,1,1,24600.0,1000,3-1-4;3-1-5;3-4-1;3-1-2;3-4-5;3-5-1;3-5-4;3-2-4;3-1-6;3-4-2,4286,8.246927176290452,0.814810886537444,0.6058008404260282,0.7263756856906435,0.804300413913892,0.8746055944474396,0.9297719317581776,0.9739944588361624,3-1-4;3-1-5;3-4-1;3-1-2;3-4-5;3-5-1;3-5-4;3-2-4;3-1-6;3-4-2;3-2-1;3-2-5;3-4-6;3-5-2;3-5-6;3-6-1;3-6-4;3-2-6;3-6-5;3-6-2,4,2.4706614749440505,10000,14599.999999999996,3000,official_closing,fixed,4,1.599117051146603,july_tune
