variant,score,source,rule,cut,R,heads,head_rate,wilson_lo,wilson_hi,months_covered,worst_month_head_rate,min_month_R
POST_LR_RECOVERED,p_cal,fixed_probability,>=0.880,0.88,4574,4122,0.9011805859204197,0.892192788575353,0.9094950883450145,5,0.7150127226463104,393
POST_LR_RECOVERED,p_cal,fixed_probability,>=0.900,0.9,4145,3794,0.9153196622436671,0.9064548498242486,0.9234153763999831,5,0.7203947368421053,304
POST_LR_RECOVERED,p_cal,fixed_probability,>=0.920,0.92,3760,3476,0.924468085106383,0.9155817882886974,0.9324879391222265,5,0.7372881355932204,236
POST_LR_RECOVERED,p_cal,fixed_probability,>=0.940,0.94,3294,3069,0.9316939890710383,0.9225665387184633,0.9398157302633247,5,0.7425149700598802,167
POST_LR_RECOVERED,p_cal,fixed_probability,>=0.950,0.95,3041,2848,0.936534034856955,0.9273061924422685,0.9446603896957437,5,0.746268656716418,134
POST_LR_RECOVERED,p_cal,fixed_probability,>=0.960,0.96,2744,2587,0.9427842565597667,0.933459286306013,0.9508712096181934,5,0.7419354838709677,93
POST_LR_RECOVERED,p_cal,fixed_probability,>=0.970,0.97,2449,2323,0.9485504287464271,0.9390772882095523,0.9566185962918047,5,0.746268656716418,67
POST_LR_RECOVERED,p_cal,fixed_probability,>=0.980,0.98,2041,1953,0.9568838804507594,0.9471800829590958,0.9648710650431495,5,0.6956521739130435,46
POST_LR_RECOVERED,p_cal,training_OOF_quantile,q0.900,,1289,1236,0.9588828549262994,0.946610268272914,0.9684284566447648,5,0.7321428571428571,56
POST_LR_RECOVERED,p_cal,training_OOF_quantile,q0.950,,618,599,0.9692556634304207,0.9524827705660704,0.980230852452817,5,0.7647058823529411,17
POST_LR_RECOVERED,p_cal,training_OOF_quantile,q0.975,,289,284,0.9826989619377162,0.9601459872166941,0.992587963514069,5,0.9069767441860465,1
POST_LR_RECOVERED,p_cal,training_OOF_quantile,q0.990,,99,98,0.98989898989899,0.9449846853541274,0.9982146927208301,4,0.9523809523809523,21
POST_LR_RECOVERED,p_cal,training_OOF_quantile,q0.995,,79,79,1.0,0.9536287883460772,1.0,4,1.0,14
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.750,0.75,8554,7367,0.8612345101706804,0.8537462420242317,0.8683984751614533,5,0.7038883349950149,1003
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.800,0.8,7419,6532,0.8804421081008222,0.8728618121687906,0.887628632267679,5,0.7111416781292985,727
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.820,0.82,6930,6163,0.8893217893217893,0.8817184397553756,0.8964937579197859,5,0.717219589257504,633
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.840,0.84,6376,5729,0.898525721455458,0.8908724175269085,0.9056991011859408,5,0.7148217636022514,533
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.860,0.86,5795,5252,0.9062985332182917,0.8985241193743557,0.9135346398519514,5,0.7155361050328227,457
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.880,0.88,5169,4738,0.9166183014122654,0.9087687783618423,0.9238490457656945,5,0.7333333333333333,360
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.900,0.9,4427,4112,0.9288457194488366,0.9208951165539767,0.9360527194921822,5,0.7279151943462897,283
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.920,0.92,3612,3402,0.9418604651162791,0.9337492731032205,0.9490327947369636,5,0.7313432835820896,201
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.940,0.94,2790,2665,0.9551971326164874,0.9468748519698039,0.9622676449964186,5,0.7611940298507462,134
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.950,0.95,2374,2282,0.9612468407750632,0.9527083749605917,0.9682949963432902,5,0.7669902912621359,103
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.960,0.96,1980,1915,0.9671717171717171,0.9583741047627398,0.9741600913416925,5,0.7631578947368421,76
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.970,0.97,1679,1633,0.9726027397260274,0.9636504991624805,0.9793973391717034,5,0.7678571428571429,56
PRE_HGB_RECOVERED,p_raw,fixed_probability,>=0.980,0.98,1422,1397,0.9824191279887482,0.9741751747976817,0.9880636432086161,5,0.8,25
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.750,0.75,8168,7077,0.8664299706170421,0.8588799023081438,0.8736355325744926,5,0.7016460905349794,972
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.800,0.8,6849,6094,0.8897649291867425,0.8821282374734856,0.8969646442285797,5,0.712280701754386,570
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.820,0.82,6293,5658,0.8990942316860003,0.8914072157402696,0.9062943037991368,5,0.7146067415730337,445
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.840,0.84,5682,5177,0.9111228440689898,0.9034432322115796,0.918246931651875,5,0.7275541795665634,323
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.860,0.86,5102,4691,0.9194433555468444,0.9116561515024405,0.9265994101946436,5,0.7300884955752213,226
