date,month,p3head,y3head,source_index
2026-06-01,2026-06,0.09920626639859094,0,30659
2026-06-01,2026-06,0.09888812441251293,0,30660
2026-06-01,2026-06,0.15496317254620992,0,30661
2026-06-01,2026-06,0.2473202512221071,0,30662
2026-06-01,2026-06,0.2242958442079587,0,30663
2026-06-01,2026-06,0.1019043753944408,0,30664
2026-06-01,2026-06,0.16288490065744737,1,30665
2026-06-01,2026-06,0.21000999618431945,1,30666
2026-06-01,2026-06,0.17229378750440094,0,30667
2026-06-01,2026-06,0.10040284184783685,0,30668
2026-06-01,2026-06,0.19419193229829396,1,30669
2026-06-01,2026-06,0.062431612795523,0,30670
2026-06-01,2026-06,0.1778401203264445,0,30671
2026-06-01,2026-06,0.10812185906622497,1,30672
2026-06-01,2026-06,0.11344910558958225,0,30673
2026-06-01,2026-06,0.10834704464420476,0,30674
2026-06-01,2026-06,0.20024700921549451,0,30675
2026-06-01,2026-06,0.11242103213466807,0,30676
2026-06-01,2026-06,0.1582316327479599,0,30677
2026-06-01,2026-06,0.0694470074337495,0,30678
2026-06-01,2026-06,0.08850809070040402,0,30679
2026-06-01,2026-06,0.06712394738905103,0,30680
2026-06-01,2026-06,0.060258259039505366,0,30681
2026-06-01,2026-06,0.0685994976744052,0,30682
2026-06-01,2026-06,0.11451164470648378,0,30683
2026-06-01,2026-06,0.0913301901985531,0,30684
2026-06-01,2026-06,0.06598905308425897,0,30685
2026-06-01,2026-06,0.20704532902073114,1,30686
2026-06-01,2026-06,0.1208585587930198,0,30687
2026-06-01,2026-06,0.0924334853257395,0,30688
2026-06-01,2026-06,0.10194333253387662,0,30689
2026-06-01,2026-06,0.1693098100580078,1,30690
2026-06-01,2026-06,0.1275085827464171,0,30691
2026-06-01,2026-06,0.053805037787076355,0,30692
2026-06-01,2026-06,0.05548309826479682,0,30693
2026-06-01,2026-06,0.14129257338174817,0,30694
2026-06-01,2026-06,0.0756336230775214,1,30695
2026-06-01,2026-06,0.19002492058751147,0,30696
2026-06-01,2026-06,0.1375035455774542,0,30697
2026-06-01,2026-06,0.18468505405160146,1,30698
2026-06-01,2026-06,0.13511647018378425,0,30699
2026-06-01,2026-06,0.24078671386952988,0,30700
2026-06-01,2026-06,0.3398730410806393,1,30701
2026-06-01,2026-06,0.19021052404795125,0,30702
2026-06-01,2026-06,0.1363184928743909,0,30703
2026-06-01,2026-06,0.08517288871021035,0,30704
2026-06-01,2026-06,0.1443162148299643,1,30705
2026-06-01,2026-06,0.06479585800769265,0,30706
2026-06-01,2026-06,0.12661948936822112,0,30707
2026-06-01,2026-06,0.1455859578850064,0,30708
2026-06-01,2026-06,0.15026171869748747,0,30709
2026-06-01,2026-06,0.10757515965620425,0,30710
2026-06-01,2026-06,0.1769930246258428,0,30711
2026-06-01,2026-06,0.1068360093699612,0,30712
2026-06-01,2026-06,0.10988145785957759,1,30713
2026-06-01,2026-06,0.12349275495425979,0,30714
2026-06-01,2026-06,0.13257725781596305,0,30715
2026-06-01,2026-06,0.09425903296419648,0,30716
2026-06-01,2026-06,0.0745247940579682,0,30717
2026-06-01,2026-06,0.08262583330571494,0,30718
2026-06-01,2026-06,0.16364924148195725,0,30719
2026-06-01,2026-06,0.1627195870438227,0,30720
2026-06-01,2026-06,0.08905336185891277,0,30721
2026-06-01,2026-06,0.046755360578022834,0,30722
2026-06-01,2026-06,0.1397414388199721,0,30723
2026-06-01,2026-06,0.11406985701908186,1,30724
2026-06-01,2026-06,0.07662081975968642,0,30725
2026-06-01,2026-06,0.07687965650673717,0,30726
2026-06-01,2026-06,0.08409123487773429,0,30727
2026-06-01,2026-06,0.07102528762305402,0,30728
2026-06-01,2026-06,0.05444941674702756,0,30729
2026-06-01,2026-06,0.05092630751155997,0,30730
2026-06-01,2026-06,0.07994378181600614,0,30731
2026-06-01,2026-06,0.16170263470325125,0,30732
2026-06-01,2026-06,0.18480204769004782,0,30733
2026-06-01,2026-06,0.09630856318243936,0,30734
2026-06-01,2026-06,0.09710951192950619,0,30735
2026-06-01,2026-06,0.13290124313841778,0,30736
2026-06-01,2026-06,0.23935820852750073,0,30737
2026-06-01,2026-06,0.09986107950591532,0,30738
2026-06-01,2026-06,0.07574157707068362,0,30739
2026-06-01,2026-06,0.06515201851737822,0,30740
2026-06-01,2026-06,0.038839652103958316,0,30741
2026-06-01,2026-06,0.21490021836182227,0,30742
2026-06-01,2026-06,0.20451444547582234,1,30743
2026-06-01,2026-06,0.20446332600460612,0,30744
2026-06-01,2026-06,0.18536170284297443,0,30745
2026-06-01,2026-06,0.11986773800789555,0,30746
2026-06-01,2026-06,0.09038508805515208,0,30747
2026-06-01,2026-06,0.07796312110634462,0,30748
2026-06-01,2026-06,0.07555471653197149,0,30749
2026-06-01,2026-06,0.3526971303054573,0,30750
2026-06-01,2026-06,0.11884800031073509,0,30751
2026-06-01,2026-06,0.08820043247569857,0,30752
2026-06-01,2026-06,0.044038581037563605,0,30753
2026-06-02,2026-06,0.1528562757157898,1,30754
2026-06-02,2026-06,0.18476279313559768,0,30755
2026-06-02,2026-06,0.23096046944018822,1,30756
2026-06-02,2026-06,0.0541135949453981,0,30757
2026-06-02,2026-06,0.16386287098105626,0,30758
2026-06-02,2026-06,0.053249804487174195,0,30759
2026-06-02,2026-06,0.13141591860636417,0,30760
2026-06-02,2026-06,0.11598468574518,0,30761
2026-06-02,2026-06,0.1475784420271822,0,30762
2026-06-02,2026-06,0.1680617037545781,1,30763
2026-06-02,2026-06,0.07623170117956785,0,30764
2026-06-02,2026-06,0.09085799961450504,0,30765
2026-06-02,2026-06,0.312568766577239,0,30766
2026-06-02,2026-06,0.11716988648767895,0,30767
2026-06-02,2026-06,0.4060451137913982,0,30768
2026-06-02,2026-06,0.0935260530223007,1,30769
2026-06-02,2026-06,0.14916134205941398,0,30770
2026-06-02,2026-06,0.25992099761215565,0,30771
2026-06-02,2026-06,0.11882204185359387,0,30772
2026-06-02,2026-06,0.23297945797616054,0,30773
2026-06-02,2026-06,0.07056275361788253,0,30774
2026-06-02,2026-06,0.04656112690577046,0,30775
2026-06-02,2026-06,0.044694740055902925,0,30776
2026-06-02,2026-06,0.06562870591694613,0,30777
2026-06-02,2026-06,0.051271549712741414,0,30778
2026-06-02,2026-06,0.11568476407230736,0,30779
2026-06-02,2026-06,0.15105260906470375,0,30780
2026-06-02,2026-06,0.10833776516645592,0,30781
2026-06-02,2026-06,0.05046169085780925,0,30782
2026-06-02,2026-06,0.17176416716678583,0,30783
2026-06-02,2026-06,0.1150337537002285,0,30784
2026-06-02,2026-06,0.0854814074188756,0,30785
2026-06-02,2026-06,0.12408942751845185,0,30786
2026-06-02,2026-06,0.07596940497262278,0,30787
2026-06-02,2026-06,0.05576157946378238,0,30788
2026-06-02,2026-06,0.03910279638314228,0,30789
2026-06-02,2026-06,0.10108270672386951,0,30790
2026-06-02,2026-06,0.1958152749812171,0,30791
2026-06-02,2026-06,0.0927867489988597,0,30792
2026-06-02,2026-06,0.10490100485690551,0,30793
2026-06-02,2026-06,0.1506097358603587,0,30794
2026-06-02,2026-06,0.10721720005267002,0,30795
2026-06-02,2026-06,0.21614713783682243,0,30796
2026-06-02,2026-06,0.1471955552251914,0,30797
2026-06-02,2026-06,0.2458911092176008,0,30798
2026-06-02,2026-06,0.11184008570591876,1,30799
2026-06-02,2026-06,0.04639110583534371,0,30800
2026-06-02,2026-06,0.13697765598245956,1,30801
2026-06-02,2026-06,0.12337801680780659,0,30802
2026-06-02,2026-06,0.12245459634034316,0,30803
2026-06-02,2026-06,0.24962679086460615,0,30804
2026-06-02,2026-06,0.20974669529004517,0,30805
2026-06-02,2026-06,0.2507179247689382,0,30806
2026-06-02,2026-06,0.2140738221440201,0,30807
2026-06-02,2026-06,0.17120908578002855,0,30808
2026-06-02,2026-06,0.1625009397512644,0,30809
2026-06-02,2026-06,0.061998394630033656,0,30810
2026-06-02,2026-06,0.06127099369534087,0,30811
2026-06-02,2026-06,0.08709588334471641,1,30812
2026-06-02,2026-06,0.14906300470234796,0,30813
2026-06-02,2026-06,0.20453733347818726,0,30814
2026-06-02,2026-06,0.12502451712909082,1,30815
2026-06-02,2026-06,0.20854189073904306,0,30816
2026-06-02,2026-06,0.1186516297429205,1,30817
2026-06-02,2026-06,0.15426383851163394,1,30818
2026-06-02,2026-06,0.1612433279336223,0,30819
2026-06-02,2026-06,0.11309066695630653,1,30820
2026-06-02,2026-06,0.04707025099062251,0,30821
2026-06-02,2026-06,0.05581574176538955,0,30822
2026-06-02,2026-06,0.038879239066744134,0,30823
2026-06-02,2026-06,0.08155361439190162,0,30824
2026-06-02,2026-06,0.19276742692838705,0,30825
2026-06-02,2026-06,0.22344526442224716,0,30826
2026-06-02,2026-06,0.07831400132975423,1,30827
2026-06-02,2026-06,0.09566625525277492,0,30828
2026-06-02,2026-06,0.10031853088282225,0,30829
2026-06-02,2026-06,0.08494002525177481,0,30830
2026-06-02,2026-06,0.10264453442953922,0,30831
2026-06-02,2026-06,0.04733469972054516,0,30832
2026-06-02,2026-06,0.09177371591527671,0,30833
2026-06-02,2026-06,0.1269143117901098,0,30834
2026-06-02,2026-06,0.0617873935251131,0,30835
2026-06-02,2026-06,0.08005300109978988,0,30836
2026-06-02,2026-06,0.08020485007638041,0,30837
2026-06-02,2026-06,0.0649328546778258,0,30838
2026-06-02,2026-06,0.16200533915203863,1,30839
2026-06-02,2026-06,0.20928060799965345,0,30840
2026-06-02,2026-06,0.14786639141294916,0,30841
2026-06-02,2026-06,0.14001973944114346,0,30842
2026-06-02,2026-06,0.0702121159607056,0,30843
2026-06-02,2026-06,0.1467837490844683,0,30844
2026-06-02,2026-06,0.2570592793519306,0,30845
2026-06-02,2026-06,0.13399255439771052,0,30846
2026-06-02,2026-06,0.11973840941458483,0,30847
2026-06-02,2026-06,0.08038304255039268,0,30848
2026-06-02,2026-06,0.13930062905122337,0,30849
2026-06-02,2026-06,0.2501259661742939,1,30850
2026-06-02,2026-06,0.2107843129952395,0,30851
2026-06-02,2026-06,0.1437625023453202,0,30852
2026-06-02,2026-06,0.09039267005406212,0,30853
2026-06-02,2026-06,0.2405321780052825,0,30854
2026-06-02,2026-06,0.08199050414491774,0,30855
2026-06-02,2026-06,0.08263529939227084,0,30856
2026-06-02,2026-06,0.08470010786866045,0,30857
2026-06-02,2026-06,0.10667876933437728,0,30858
2026-06-02,2026-06,0.08994702400941472,0,30859
2026-06-02,2026-06,0.061405677402866246,0,30860
2026-06-02,2026-06,0.10848316155104379,0,30861
2026-06-02,2026-06,0.1303430560339947,0,30862
2026-06-02,2026-06,0.16581827542816585,0,30863
2026-06-02,2026-06,0.23603681698747744,0,30864
2026-06-02,2026-06,0.04566561908545243,0,30865
2026-06-02,2026-06,0.09910955503927446,0,30866
2026-06-02,2026-06,0.2224536345939372,0,30867
2026-06-02,2026-06,0.06080131120409865,0,30868
2026-06-02,2026-06,0.04443779684981186,1,30869
2026-06-02,2026-06,0.04635999178625269,0,30870
2026-06-02,2026-06,0.040990857634060664,0,30871
2026-06-02,2026-06,0.07038266165430106,0,30872
2026-06-02,2026-06,0.04980440339168475,0,30873
2026-06-02,2026-06,0.13286087527448673,0,30874
2026-06-02,2026-06,0.107863998941143,0,30875
2026-06-02,2026-06,0.09500021297145131,0,30876
2026-06-02,2026-06,0.07792776011805069,0,30877
2026-06-02,2026-06,0.11452791601271095,0,30878
2026-06-02,2026-06,0.19703690520854675,0,30879
2026-06-02,2026-06,0.07655995219792723,0,30880
2026-06-02,2026-06,0.07492272711936084,0,30881
2026-06-02,2026-06,0.12021984324631282,0,30882
2026-06-02,2026-06,0.048559516982037094,0,30883
2026-06-02,2026-06,0.053575295695672855,0,30884
2026-06-03,2026-06,0.13834782562314854,0,30885
2026-06-03,2026-06,0.14633040856771296,0,30886
2026-06-03,2026-06,0.1485591709354464,0,30887
2026-06-03,2026-06,0.14782758451972783,0,30888
2026-06-03,2026-06,0.0820732829929609,0,30889
2026-06-03,2026-06,0.14514354024755596,0,30890
2026-06-03,2026-06,0.18188911811733288,0,30891
2026-06-03,2026-06,0.14446278335036997,0,30892
2026-06-03,2026-06,0.0967707777762897,0,30893
2026-06-03,2026-06,0.05722682785159259,0,30894
2026-06-03,2026-06,0.04405815144304561,0,30895
2026-06-03,2026-06,0.0527199423479741,0,30896
2026-06-03,2026-06,0.17625876169447885,0,30897
2026-06-03,2026-06,0.09859199445969784,0,30898
2026-06-03,2026-06,0.22746836893350875,0,30899
2026-06-03,2026-06,0.1129929821236285,0,30900
2026-06-03,2026-06,0.10695987468408502,0,30901
2026-06-03,2026-06,0.1178784695085922,1,30902
2026-06-03,2026-06,0.17468937359753886,0,30903
2026-06-03,2026-06,0.1597385558129009,0,30904
2026-06-03,2026-06,0.09589171507705295,0,30905
2026-06-03,2026-06,0.11600596614563691,0,30906
2026-06-03,2026-06,0.09071204541793965,0,30907
2026-06-03,2026-06,0.10861995964774726,1,30908
2026-06-03,2026-06,0.14117824861344155,0,30909
2026-06-03,2026-06,0.08676848282517438,0,30910
2026-06-03,2026-06,0.06803140803978242,0,30911
2026-06-03,2026-06,0.07547194242617764,1,30912
2026-06-03,2026-06,0.06492788249466931,0,30913
2026-06-03,2026-06,0.06234230816715965,0,30914
2026-06-03,2026-06,0.060394457728550704,0,30915
2026-06-03,2026-06,0.1262582989131826,1,30916
2026-06-03,2026-06,0.09431071104528303,0,30917
2026-06-03,2026-06,0.09574508692318524,0,30918
2026-06-03,2026-06,0.12494948261812794,0,30919
2026-06-03,2026-06,0.04754536562017336,0,30920
2026-06-03,2026-06,0.3554557331936231,1,30921
2026-06-03,2026-06,0.06570967744890513,0,30922
2026-06-03,2026-06,0.12495610277067834,0,30923
2026-06-03,2026-06,0.06669803424576906,0,30924
2026-06-03,2026-06,0.08582329909919713,0,30925
2026-06-03,2026-06,0.09969246640962068,0,30926
2026-06-03,2026-06,0.13607178520670665,0,30927
2026-06-03,2026-06,0.19398714755318722,0,30928
2026-06-03,2026-06,0.10579416650784414,1,30929
2026-06-03,2026-06,0.06507869838696657,0,30930
2026-06-03,2026-06,0.03891065685234463,0,30931
2026-06-03,2026-06,0.08328100692276645,0,30932
2026-06-03,2026-06,0.058934485153031776,0,30933
2026-06-03,2026-06,0.11513987735810138,0,30934
2026-06-03,2026-06,0.08663475494340732,0,30935
2026-06-03,2026-06,0.09554673318002518,0,30936
2026-06-03,2026-06,0.1524342410370447,0,30937
2026-06-03,2026-06,0.1037006328056043,0,30938
2026-06-03,2026-06,0.24001861872030283,0,30939
2026-06-03,2026-06,0.07688688110507096,1,30940
2026-06-03,2026-06,0.06364953427700576,0,30941
2026-06-03,2026-06,0.07156216059305834,0,30942
2026-06-03,2026-06,0.061785755338390945,0,30943
2026-06-03,2026-06,0.05657107442181476,0,30944
2026-06-03,2026-06,0.06294003331904845,0,30945
2026-06-03,2026-06,0.08400028169780903,0,30946
2026-06-03,2026-06,0.05552339493725953,0,30947
2026-06-03,2026-06,0.05985923915497036,0,30948
2026-06-03,2026-06,0.05424453387963567,0,30949
2026-06-03,2026-06,0.13449958551765206,0,30950
2026-06-03,2026-06,0.06474198621647162,0,30951
2026-06-03,2026-06,0.03987453292871472,0,30952
2026-06-03,2026-06,0.0982199977134149,0,30953
2026-06-03,2026-06,0.07945068204492496,0,30954
2026-06-03,2026-06,0.05806350221431758,1,30955
2026-06-03,2026-06,0.20145693109155513,1,30956
2026-06-03,2026-06,0.06219333470556263,0,30957
2026-06-03,2026-06,0.12457514141900182,0,30958
2026-06-03,2026-06,0.13090062001595318,0,30959
2026-06-03,2026-06,0.07297499145874188,0,30960
2026-06-03,2026-06,0.04658211467382625,0,30961
2026-06-03,2026-06,0.1879087417173018,0,30962
2026-06-03,2026-06,0.11673374386085035,0,30963
2026-06-03,2026-06,0.07101197861287127,0,30964
2026-06-03,2026-06,0.17859268182331545,0,30965
2026-06-03,2026-06,0.1540045033726901,0,30966
2026-06-03,2026-06,0.0566747369420699,0,30967
2026-06-03,2026-06,0.0854857316962858,0,30968
2026-06-03,2026-06,0.26219130056738066,0,30969
2026-06-03,2026-06,0.23320477212972804,0,30970
2026-06-03,2026-06,0.13495832317199363,0,30971
2026-06-03,2026-06,0.1291916316222837,0,30972
2026-06-03,2026-06,0.1253322598484034,0,30973
2026-06-03,2026-06,0.19035828133151095,0,30974
2026-06-03,2026-06,0.10816719616796876,0,30975
2026-06-03,2026-06,0.10454500766255068,0,30976
2026-06-03,2026-06,0.07883120712188874,0,30977
2026-06-03,2026-06,0.30523424490260737,0,30978
2026-06-03,2026-06,0.12581265959367086,0,30979
2026-06-03,2026-06,0.10456685913413936,0,30980
2026-06-04,2026-06,0.21311074450671322,0,30981
2026-06-04,2026-06,0.09750582546245287,0,30982
2026-06-04,2026-06,0.16941613408022782,0,30983
2026-06-04,2026-06,0.2213401725001026,0,30984
2026-06-04,2026-06,0.29755888425215005,0,30985
2026-06-04,2026-06,0.14817675278233264,1,30986
2026-06-04,2026-06,0.22636432987479288,0,30987
2026-06-04,2026-06,0.11203055262704109,0,30988
2026-06-04,2026-06,0.10993591171952587,0,30989
2026-06-04,2026-06,0.12446863904730592,0,30990
2026-06-04,2026-06,0.10770137145571064,0,30991
2026-06-04,2026-06,0.10261454151956187,1,30992
2026-06-04,2026-06,0.09747950122464277,0,30993
2026-06-04,2026-06,0.12443841675892525,0,30994
2026-06-04,2026-06,0.08983104730701019,0,30995
2026-06-04,2026-06,0.2604320564728535,0,30996
2026-06-04,2026-06,0.20169557792384,0,30997
2026-06-04,2026-06,0.17889933625600063,0,30998
2026-06-04,2026-06,0.21468956951448898,1,30999
2026-06-04,2026-06,0.092172545994881,0,31000
2026-06-04,2026-06,0.12750731184504174,0,31001
2026-06-04,2026-06,0.05870896473313408,0,31002
2026-06-04,2026-06,0.08547998147173218,0,31003
2026-06-04,2026-06,0.04263779311494216,0,31004
2026-06-04,2026-06,0.10467929642475879,0,31005
2026-06-04,2026-06,0.21509342126241637,0,31006
2026-06-04,2026-06,0.1405904997539402,0,31007
2026-06-04,2026-06,0.1556147701821993,0,31008
2026-06-04,2026-06,0.21041674271941613,1,31009
2026-06-04,2026-06,0.06028021477384994,0,31010
2026-06-04,2026-06,0.12157135349962886,1,31011
2026-06-04,2026-06,0.06891110743161634,0,31012
2026-06-04,2026-06,0.06678610722754774,0,31013
2026-06-04,2026-06,0.08896537257584848,0,31014
2026-06-04,2026-06,0.1290748855403043,1,31015
2026-06-04,2026-06,0.06337234043642298,0,31016
2026-06-04,2026-06,0.054534062953553786,0,31017
2026-06-04,2026-06,0.09746660260302953,1,31018
2026-06-04,2026-06,0.11398653930365184,0,31019
2026-06-04,2026-06,0.0906880451285057,1,31020
2026-06-04,2026-06,0.0943857824806494,0,31021
2026-06-04,2026-06,0.11899056293074574,1,31022
2026-06-04,2026-06,0.12763176007759935,0,31023
2026-06-04,2026-06,0.132699240857431,0,31024
2026-06-04,2026-06,0.14909128012990755,0,31025
2026-06-04,2026-06,0.1502388447118994,0,31026
2026-06-04,2026-06,0.06920350270609078,0,31027
2026-06-04,2026-06,0.06103448129593361,0,31028
2026-06-04,2026-06,0.10394064882895658,0,31029
2026-06-04,2026-06,0.11094461240820742,0,31030
2026-06-04,2026-06,0.1312681935725531,0,31031
2026-06-04,2026-06,0.10810876753988727,0,31032
2026-06-04,2026-06,0.06844177995363439,0,31033
2026-06-04,2026-06,0.25646207328760734,1,31034
2026-06-04,2026-06,0.15522708096477272,0,31035
2026-06-04,2026-06,0.2126207774971994,0,31036
2026-06-04,2026-06,0.12630786241998468,0,31037
2026-06-04,2026-06,0.12547479132267716,0,31038
2026-06-04,2026-06,0.05281330748975621,0,31039
2026-06-04,2026-06,0.07618782280545876,0,31040
2026-06-04,2026-06,0.060314042075632825,0,31041
2026-06-04,2026-06,0.12149448983928955,1,31042
2026-06-04,2026-06,0.14488298112779252,1,31043
2026-06-04,2026-06,0.10355621340429089,0,31044
2026-06-04,2026-06,0.19513749776146203,0,31045
2026-06-04,2026-06,0.31788938926366456,0,31046
2026-06-04,2026-06,0.22150748125839975,0,31047
2026-06-04,2026-06,0.12820374524968658,0,31048
2026-06-04,2026-06,0.12591357953671856,1,31049
2026-06-04,2026-06,0.30429913670967124,1,31050
2026-06-04,2026-06,0.19737566608605522,0,31051
2026-06-04,2026-06,0.10100685350110576,0,31052
2026-06-04,2026-06,0.1939025237522119,0,31053
2026-06-04,2026-06,0.22296635670264328,0,31054
2026-06-04,2026-06,0.12111767935378004,0,31055
2026-06-04,2026-06,0.06440088366573869,0,31056
2026-06-04,2026-06,0.12959624886801097,0,31057
2026-06-04,2026-06,0.07292825668141038,0,31058
2026-06-04,2026-06,0.1320726406244017,0,31059
2026-06-04,2026-06,0.13378071197900854,0,31060
2026-06-04,2026-06,0.08253864562801909,0,31061
2026-06-04,2026-06,0.07473733170090144,0,31062
2026-06-04,2026-06,0.06252856646138694,0,31063
2026-06-04,2026-06,0.04304775218086235,0,31064
2026-06-04,2026-06,0.09085308006053164,0,31065
2026-06-04,2026-06,0.0908276640457965,0,31066
2026-06-04,2026-06,0.07141800775955057,0,31067
2026-06-04,2026-06,0.08411911139744796,0,31068
2026-06-04,2026-06,0.075541066252519,0,31069
2026-06-04,2026-06,0.07358692747434493,0,31070
2026-06-04,2026-06,0.05248847053260557,0,31071
2026-06-04,2026-06,0.06951989445586822,0,31072
2026-06-04,2026-06,0.13885034421412795,0,31073
2026-06-04,2026-06,0.08147740456558457,0,31074
2026-06-04,2026-06,0.05395376935542229,0,31075
2026-06-04,2026-06,0.059305300654908646,0,31076
2026-06-04,2026-06,0.16708887555716634,0,31077
2026-06-04,2026-06,0.16686048348155494,0,31078
2026-06-04,2026-06,0.07580223776730728,0,31079
2026-06-04,2026-06,0.1981589650108841,1,31080
2026-06-04,2026-06,0.10575373704327584,1,31081
2026-06-04,2026-06,0.19681584379120257,0,31082
2026-06-04,2026-06,0.12689264866498254,0,31083
2026-06-04,2026-06,0.08775327542869121,1,31084
2026-06-04,2026-06,0.1086834749740051,0,31085
2026-06-04,2026-06,0.0581550396514792,0,31086
2026-06-04,2026-06,0.07180446352737577,0,31087
2026-06-04,2026-06,0.06677528508157718,0,31088
2026-06-04,2026-06,0.15648838793329864,0,31089
2026-06-04,2026-06,0.12216901239349895,1,31090
2026-06-04,2026-06,0.20977438068146498,1,31091
2026-06-04,2026-06,0.10459565025507105,0,31092
2026-06-04,2026-06,0.09327882952927566,0,31093
2026-06-04,2026-06,0.09882027251999868,0,31094
2026-06-04,2026-06,0.12657678300843533,1,31095
2026-06-04,2026-06,0.06419511877832795,0,31096
2026-06-04,2026-06,0.07556096932251175,0,31097
2026-06-04,2026-06,0.0942293041786804,0,31098
2026-06-04,2026-06,0.04659995965105205,0,31099
2026-06-04,2026-06,0.12544018539769192,0,31100
2026-06-04,2026-06,0.14186578360594268,0,31101
2026-06-04,2026-06,0.10285902501412897,0,31102
2026-06-04,2026-06,0.22464993211611686,0,31103
2026-06-04,2026-06,0.052829609845606494,0,31104
2026-06-04,2026-06,0.17732198628699486,0,31105
2026-06-04,2026-06,0.08759864984501939,0,31106
2026-06-04,2026-06,0.12178577522248807,0,31107
2026-06-04,2026-06,0.09345988725800657,0,31108
2026-06-04,2026-06,0.1662739760214115,0,31109
2026-06-04,2026-06,0.09345981326897264,0,31110
2026-06-04,2026-06,0.07890685220626054,0,31111
2026-06-04,2026-06,0.10307038978657605,0,31112
2026-06-04,2026-06,0.14271730049108347,0,31113
2026-06-04,2026-06,0.1377548052005315,0,31114
2026-06-04,2026-06,0.11791236602360183,0,31115
2026-06-04,2026-06,0.1612060808443244,1,31116
2026-06-04,2026-06,0.1796926564444766,1,31117
2026-06-04,2026-06,0.0994454474890971,0,31118
2026-06-04,2026-06,0.1279290664278433,1,31119
2026-06-04,2026-06,0.11075330857457,0,31120
2026-06-04,2026-06,0.03366814171538867,0,31121
2026-06-04,2026-06,0.0897497333089215,0,31122
2026-06-04,2026-06,0.06263444529607869,1,31123
2026-06-05,2026-06,0.12017832576179129,1,31124
2026-06-05,2026-06,0.2147670319255016,0,31125
2026-06-05,2026-06,0.17027526133692963,0,31126
2026-06-05,2026-06,0.17614963506791398,0,31127
2026-06-05,2026-06,0.06087431019487916,0,31128
2026-06-05,2026-06,0.1134321222444026,0,31129
2026-06-05,2026-06,0.18477009330766336,0,31130
2026-06-05,2026-06,0.12394969409750611,0,31131
2026-06-05,2026-06,0.07910288929114231,0,31132
2026-06-05,2026-06,0.08542841576275106,0,31133
2026-06-05,2026-06,0.05838056269483775,0,31134
2026-06-05,2026-06,0.132504244261663,0,31135
2026-06-05,2026-06,0.1333744892796887,0,31136
2026-06-05,2026-06,0.134520555613272,0,31137
2026-06-05,2026-06,0.14422265399603465,0,31138
2026-06-05,2026-06,0.2266062236822502,1,31139
2026-06-05,2026-06,0.16278494337910515,0,31140
2026-06-05,2026-06,0.2655601477909487,1,31141
2026-06-05,2026-06,0.17276310128092226,1,31142
2026-06-05,2026-06,0.2060346534809468,0,31143
2026-06-05,2026-06,0.12724031914210876,0,31144
2026-06-05,2026-06,0.07935705568402976,0,31145
2026-06-05,2026-06,0.12750505198255044,0,31146
2026-06-05,2026-06,0.17544615526184565,1,31147
2026-06-05,2026-06,0.10322232156163283,0,31148
2026-06-05,2026-06,0.07761520116937977,0,31149
