date,race_code,model,period,target,prior1,prior2,has2,history_pct,history_adjust
2026-06-01,202606010105,3まくり,train,0,0.7826373626373626,0.8386373626373627,1,0.8914,1.566
2026-06-01,202606010110,3まくり,train,0,0.6494505494505494,0.5896703296703296,1,0.756,1.024
2026-06-01,202606010512,3まくり,train,0,0.2878121720881427,0.5094994753410282,1,0.1171,-1.532
2026-06-01,202606010806,3まくり,train,0,0.6781217208814271,0.6304365162644281,1,0.7955,1.182
2026-06-01,202606010903,3まくり,train,0,0.23218782791185727,0.19124973767051412,1,0.0762,-1.695
2026-06-01,202606010911,3まくり,train,0,0.39109653725078697,0.40222140608604406,1,0.2186,-1.126
2026-06-01,202606010912,3まくり,train,0,0.7857817418677859,0.8120944386149003,1,0.8984,1.594
2026-06-01,202606011104,3まくり,train,0,0.9299999999999999,0.7259391395592864,1,0.9845,1.938
2026-06-01,202606011107,3まくり,train,1,0.6656243441762854,0.6543126967471143,1,0.7743,1.097
2026-06-01,202606011201,3まくり,train,0,0.5359157509157508,0.53706105006105,1,0.6319,0.528
2026-06-01,202606011202,3まくり,train,0,0.6683684371184371,0.5073873626373626,1,0.7757,1.103
2026-06-01,202606011204,3まくり,train,1,0.9183684371184371,0.9510210622710623,1,0.9746,1.898
2026-06-01,202606011301,3まくり,train,0,0.6606105006105005,0.7403663003663004,1,0.7645,1.058
2026-06-01,202606011410,3まくり,train,0,0.7256243441762853,0.6886253934942286,1,0.8392,1.357
2026-06-01,202606012003,3まくり,train,0,0.7901521511017837,0.7901521511017837,0,0.9097,1.639
2026-06-01,202606012311,3まくり,train,0,0.6457817418677858,0.528719832109129,1,0.7447,0.979
2026-06-02,202606020102,3まくり,train,0,0.6423626373626372,0.6306923076923077,1,0.7419,0.968
2026-06-02,202606020503,3まくり,train,0,0.18593913955928643,0.420501573976915,1,0.0606,-1.757
2026-06-02,202606020506,3まくり,train,0,0.6981269674711437,0.6485005246589716,1,0.8124,1.25
2026-06-02,202606020508,3まくり,train,0,0.7021878279118572,0.7373735571878279,1,0.8152,1.261
2026-06-02,202606021010,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-02,202606021111,3まくり,train,0,0.22390870933892965,0.322408184679958,1,0.0733,-1.707
2026-06-02,202606022004,3まくり,train,0,0.713121720881427,0.6538100734522561,1,0.8279,1.312
2026-06-02,202606022007,3まくり,train,0,0.027969569779643225,0.1823452256033578,1,0.0071,-1.972
2026-06-02,202606022303,3まくり,train,0,0.5917208814270724,0.6028457502623294,1,0.6827,0.731
2026-06-02,202606022312,3まくり,train,0,0.6457817418677858,0.6252193074501573,1,0.7447,0.979
2026-06-03,202606030509,3まくり,train,0,0.6473452256033577,0.5839706190975866,1,0.7518,1.007
2026-06-03,202606031011,3まくり,train,0,0.17527472527472526,0.31372726958246366,1,0.048,-1.808
2026-06-03,202606031111,3まくり,train,0,0.40736263736263734,0.42547252747252745,1,0.2482,-1.007
2026-06-03,202606031309,3まくり,train,0,0.9353052503052504,0.8814273504273504,1,0.9873,1.949
2026-06-03,202606031907,3まくり,train,0,0.7623399790136411,0.8014039874081846,1,0.8717,1.487
2026-06-03,202606032004,3まくり,train,0,0.8699999999999999,0.6328121720881427,1,0.9591,1.836
2026-06-03,202606032103,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-03,202606032411,3まくり,train,0,0.5,0.4121098901098901,1,0.5726,0.291
2026-06-04,202606040310,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-04,202606040510,3まくり,train,0,0.6352747252747252,0.57210989010989,1,0.7306,0.922
2026-06-04,202606040704,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-04,202606040705,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-04,202606040711,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-04,202606040903,3まくり,train,0,0.5764060860440713,0.5429055613850997,1,0.6714,0.685
2026-06-04,202606040906,3まくり,train,0,0.22328436516264427,0.29040923399790136,1,0.0719,-1.712
2026-06-04,202606040908,3まくり,train,0,0.8607817418677859,0.8310944386149002,1,0.9464,1.786
2026-06-04,202606041011,3まくり,train,0,0.5,0.5,1,0.5726,0.291
2026-06-04,202606041310,3まくり,train,0,0.6706105006105006,0.7764884004884005,1,0.7828,1.131
2026-06-04,202606041702,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-04,202606041905,3まくり,train,0,0.8182791185729276,0.8406547743966422,1,0.9281,1.712
2026-06-04,202606042006,3まくり,train,0,0.15390870933892967,0.23934627492130114,1,0.0353,-1.859
2026-06-04,202606042009,3まくり,train,0,0.7718730325288561,0.8321787645722587,1,0.8787,1.515
2026-06-04,202606042103,3まくり,train,0,0.251096537250787,0.2510335781741868,1,0.0903,-1.639
2026-06-04,202606042112,3まくり,train,0,0.027969569779643225,0.06147009443861489,1,0.0071,-1.972
2026-06-05,202606050306,3まくり,train,0,0.32499999999999996,0.32499999999999996,0,0.1439,-1.425
2026-06-05,202606050308,3まくり,train,0,0.605,0.605,1,0.7024,0.81
2026-06-05,202606050309,3まくり,train,0,0.46499999999999997,0.521,1,0.3103,-0.759
2026-06-05,202606050707,3まくり,train,0,0.4798426023084994,0.4798426023084994,0,0.3371,-0.652
2026-06-05,202606050708,3まくり,train,0,0.5256243441762855,0.5256243441762855,0,0.6037,0.415
2026-06-05,202606050709,3まくり,train,0,0.6656243441762854,0.6656243441762854,0,0.7743,1.097
2026-06-05,202606050810,3まくり,train,0,0.6283184679958027,0.5707413431269674,1,0.7236,0.894
2026-06-05,202606050811,3まくり,train,0,0.32480325288562434,0.4996941238195173,1,0.1425,-1.43
2026-06-05,202606051007,3まくり,train,0,0.414218258132214,0.4485309548793285,1,0.2581,-0.968
2026-06-05,202606051010,3まくり,train,0,0.45156348373557176,0.536688352570829,1,0.292,-0.832
2026-06-05,202606051011,3まくり,train,0,0.4895330535152151,0.6304690451206715,1,0.3526,-0.59
2026-06-05,202606051301,3まくり,train,0,0.32408424908424904,0.4862063492063492,1,0.141,-1.436
2026-06-05,202606051706,3まくり,train,0,0.7537513116474291,0.7537513116474291,0,0.859,1.436
2026-06-05,202606051805,3まくり,train,1,0.5,0.5,0,0.5726,0.291
2026-06-05,202606051807,3まくり,train,1,0.5,0.5,0,0.5726,0.291
2026-06-05,202606051809,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-05,202606052004,3まくり,train,0,0.6423626373626372,0.6700429759118112,1,0.7419,0.968
2026-06-05,202606052006,3まくり,train,0,0.06999999999999998,0.21883516483516482,1,0.0141,-1.944
2026-06-06,202606060101,3まくり,train,0,0.6347252747252746,0.6347252747252746,0,0.7292,0.917
2026-06-06,202606060103,3まくり,train,0,0.48791208791208784,0.5455824175824175,1,0.3456,-0.618
2026-06-06,202606060107,3まくり,train,0,0.3505494505494505,0.40549450549450544,1,0.1777,-1.289
2026-06-06,202606060302,3まくり,train,0,0.5,0.542,1,0.5726,0.291
2026-06-06,202606060704,3まくり,train,0,0.17421956977964326,0.18272061909758658,1,0.0451,-1.819
2026-06-06,202606060705,3まくり,train,0,0.12593913955928643,0.3676873032528857,1,0.0254,-1.898
2026-06-06,202606061002,3まくり,train,0,0.7023452256033578,0.6559695697796433,1,0.8166,1.267
2026-06-06,202606061509,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-06,202606061702,3まくり,train,0,0.5959391395592865,0.5770010493179434,1,0.6897,0.759
2026-06-06,202606061706,3まくり,train,0,0.8701573976915005,0.6916579223504721,1,0.9605,1.842
2026-06-06,202606062406,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-07,202606070101,3まくり,train,0,0.40318681318681315,0.42002197802197794,1,0.2426,-1.03
2026-06-07,202606070102,3まくり,train,0,0.3573626373626373,0.4744175824175824,1,0.1848,-1.261
2026-06-07,202606070109,3まくり,train,0,0.42472527472527466,0.4049450549450549,1,0.268,-0.928
2026-06-07,202606070305,3まくり,train,0,0.5349999999999999,0.521,1,0.6291,0.516
2026-06-07,202606070509,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-07,202606070510,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-07,202606070609,3まくり,train,0,0.4932791185729276,0.5380304302203567,1,0.3568,-0.573
2026-06-07,202606070705,3まくり,train,0,0.28375131164742917,0.41431374606505766,1,0.1157,-1.537
2026-06-07,202606070909,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-07,202606071003,3まくり,train,0,0.15796956977964322,0.28440608604407136,1,0.0381,-1.848
2026-06-07,202606071006,3まくり,train,0,0.7115634837355719,0.7317502623294858,1,0.8237,1.295
2026-06-07,202606071502,3まくり,train,0,0.5345330535152151,0.40634627492130115,1,0.6178,0.471
2026-06-07,202606071505,3まくり,train,0,0.5396852046169989,0.489311647429171,1,0.6389,0.556
2026-06-07,202606071802,3まくり,train,0,0.5253052503052502,0.5493052503052503,1,0.5994,0.398
2026-06-07,202606071807,3まくり,train,0,0.27469474969474966,0.3648168498168498,1,0.1044,-1.583
2026-06-07,202606071809,3まくり,train,0,0.7399999999999999,0.6704884004884004,1,0.8463,1.385
2026-06-07,202606072105,3まくり,train,0,0.5262486883525708,0.6319359916054563,1,0.6079,0.432
2026-06-07,202606072411,3まくり,train,0,0.7118730325288561,0.7268740818467996,1,0.8265,1.306
2026-06-08,202606080105,3まくり,train,0,0.9226373626373625,0.8485274725274725,1,0.976,1.904
2026-06-08,202606080501,3まくり,train,1,0.605314795383001,0.6630020986358867,1,0.7052,0.821
2026-06-08,202606080611,3まくり,train,0,0.8740608604407135,0.6843735571878278,1,0.9619,1.848
2026-06-08,202606080803,3まくり,train,0,0.42312696747114364,0.44400209863588663,1,0.2638,-0.945
2026-06-08,202606080805,3まくり,train,0,0.38218782791185724,0.5008740818467996,1,0.2087,-1.165
2026-06-08,202606080904,3まくり,train,0,0.6748426023084995,0.5985928646379853,1,0.7856,1.142
2026-06-08,202606081010,3まくり,train,0,0.7442182581322141,0.7071563483735571,1,0.8505,1.402
2026-06-08,202606081309,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-08,202606081508,3まくり,train,0,0.39,0.4370010493179433,1,0.2158,-1.137
2026-06-08,202606081701,3まくり,train,0,0.4378121720881426,0.3818751311647428,1,0.2821,-0.872
2026-06-08,202606081702,3まくり,train,0,0.8182791185729276,0.7028415529905561,1,0.9281,1.712
2026-06-08,202606081705,3まくり,train,0,0.5382791185729277,0.4455928646379853,1,0.6347,0.539
2026-06-08,202606081707,3まくり,train,0,0.5215634837355718,0.5473746065057712,1,0.598,0.392
2026-06-08,202606081802,3まくり,train,1,0.6296947496947496,0.6698168498168497,1,0.7264,0.906
2026-06-08,202606081803,3まくり,train,0,0.45999999999999996,0.6221221001221001,1,0.3004,-0.798
2026-06-08,202606081806,3まくり,train,0,0.5953052503052503,0.6871831501831502,1,0.6883,0.753
2026-06-08,202606082103,3まくり,train,0,0.9257817418677858,0.8531563483735571,1,0.9817,1.927
2026-06-08,202606082108,3まくり,train,0,0.34890870933892965,0.29859601259181534,1,0.1749,-1.3
2026-06-08,202606082404,3まくり,train,0,0.23718782791185727,0.2928121720881427,1,0.079,-1.684
2026-06-08,202606082409,3まくり,train,0,0.6089034627492129,0.6405299055613851,1,0.7066,0.827
2026-06-09,202606090107,3まくり,train,0,0.6131868131868131,0.520967032967033,1,0.7109,0.843
2026-06-09,202606090108,3まくり,train,0,0.2879120879120879,0.4887472527472528,1,0.1185,-1.526
2026-06-09,202606090507,3まくり,train,0,0.7582791185729275,0.6917187827911857,1,0.866,1.464
2026-06-09,202606090708,3まくり,train,1,0.5,0.5,0,0.5726,0.291
2026-06-09,202606091103,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-09,202606091107,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-09,202606091112,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-09,202606091503,3まくり,train,0,0.7720304302203567,0.7274679958027281,1,0.8815,1.526
2026-06-09,202606091703,3まくり,train,1,0.7998426023084995,0.7439055613850996,1,0.914,1.656
2026-06-09,202606091706,3まくり,train,0,0.6885939139559285,0.658906610703043,1,0.8082,1.233
2026-06-09,202606092303,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-09,202606092304,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-09,202606092306,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-09,202606092307,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-10,202606100107,3まくり,train,0,0.41054945054945047,0.39116483516483513,1,0.2539,-0.984
2026-06-10,202606100504,3まくり,train,0,0.6318730325288562,0.6357492130115425,1,0.7278,0.911
2026-06-10,202606100708,3まくり,train,0,0.5526547743966421,0.5903420776495278,1,0.653,0.612
2026-06-10,202606100904,3まくり,train,0,0.46015739769150055,0.5699055613850996,1,0.3018,-0.793
2026-06-10,202606101101,3まくり,train,0,0.2379695697796432,0.3453441762854145,1,0.0818,-1.673
2026-06-10,202606101102,3まくり,train,0,0.7160912906610702,0.5709055613850996,1,0.8293,1.317
2026-06-10,202606101106,3まくり,train,0,0.414218258132214,0.4718426023084994,1,0.2581,-0.968
2026-06-10,202606101108,3まくり,train,0,0.5173452256033578,0.5240944386149002,1,0.591,0.364
2026-06-10,202606101112,3まくり,train,0,0.7031269674711437,0.8106883525708288,1,0.8181,1.272
2026-06-10,202606101303,3まくり,train,0,0.6699999999999999,0.6956336996336995,1,0.7814,1.126
2026-06-10,202606101307,3まくり,train,0,0.5293894993894994,0.6117557997557999,1,0.6093,0.437
2026-06-10,202606101407,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-10,202606101501,3まくり,train,0,0.22312696747114374,0.31781322140608603,1,0.0691,-1.724
2026-06-11,202606110308,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-11,202606110512,3まくり,train,0,0.5296852046169989,0.6063735571878279,1,0.6107,0.443
2026-06-11,202606110707,3まくり,train,0,0.46937565582371454,0.6222507869884575,1,0.3216,-0.714
2026-06-11,202606111003,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-11,202606111112,3まくり,train,0,0.7073452256033578,0.6492193074501573,1,0.8209,1.283
2026-06-11,202606111306,3まくり,train,0,0.3453052503052503,0.39518315018315014,1,0.1721,-1.312
2026-06-11,202606111602,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-11,202606112011,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-12,202606120308,3まくり,train,1,0.39499999999999996,0.39499999999999996,0,0.2299,-1.08
2026-06-12,202606120701,3まくり,train,0,0.22812696747114372,0.28375131164742917,1,0.0748,-1.701
2026-06-12,202606120705,3まくり,train,0,0.49796956977964324,0.3882193074501574,1,0.3653,-0.539
2026-06-12,202606121003,3まくり,train,0,0.4,0.4,0,0.237,-1.052
2026-06-12,202606121010,3まくり,train,0,0.26969045120671564,0.4537513116474291,1,0.1016,-1.594
2026-06-12,202606121103,3まくり,train,0,0.6140608604407135,0.6309989506820567,1,0.7137,0.855
2026-06-12,202606121303,3まくり,train,0,0.6093894993894994,0.5016336996336996,1,0.708,0.832
2026-06-12,202606121308,3まくり,train,0,0.20061050061050056,0.3342442002442002,1,0.0649,-1.74
2026-06-12,202606121404,3まくり,train,0,0.465314795383001,0.6400010493179433,1,0.3145,-0.742
2026-06-12,202606121411,3まくり,train,0,0.6878121720881427,0.6509370409233998,1,0.8068,1.227
2026-06-12,202606121606,3まくり,train,0,0.3951573976915005,0.47915739769150045,1,0.2313,-1.075
2026-06-12,202606121611,3まくり,train,0,0.7621878279118572,0.6005005246589716,1,0.8688,1.475
2026-06-12,202606121906,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-12,202606121909,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-12,202606122004,3まくり,train,0,0.5454721930745016,0.5601584470094438,1,0.6474,0.59
2026-06-12,202606122012,3まくり,train,0,0.6646852046169989,0.6646852046169989,0,0.7687,1.075
2026-06-12,202606122203,3まくり,train,1,0.5,0.5,0,0.5726,0.291
2026-06-12,202606122212,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-13,202606130302,3まくり,train,0,0.46499999999999997,0.409,1,0.3103,-0.759
2026-06-13,202606130607,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-13,202606130704,3まくり,train,0,0.29359391395592865,0.3287817418677859,1,0.1227,-1.509
2026-06-13,202606130810,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-13,202606131006,3まくり,train,0,0.18578174186778593,0.25821825813221405,1,0.0578,-1.769
2026-06-13,202606131105,3まくり,train,0,0.08375131164742916,0.11337565582371459,1,0.0183,-1.927
2026-06-13,202606131302,3まくり,train,0,0.8693894993894993,0.8155115995115993,1,0.9478,1.791
2026-06-13,202606131305,3まくり,train,0,0.8053052503052502,0.6956715506715506,1,0.921,1.684
2026-06-13,202606131402,3まくり,train,0,0.8323399790136411,0.8139664218258131,1,0.9365,1.746
2026-06-13,202606131410,3まくり,train,0,0.5917208814270724,0.6303441762854145,1,0.6827,0.731
2026-06-13,202606131905,3まくり,train,0,0.4934365162644281,0.5880619097586569,1,0.3583,-0.567
2026-06-13,202606132002,3まくり,train,0,0.5810912906610702,0.46202938090241336,1,0.6728,0.691
2026-06-13,202606132009,3まくり,train,0,0.33578174186778587,0.5606568730325289,1,0.1622,-1.351
2026-06-13,202606132010,3まくり,train,0,1.0,0.9776243441762854,1,1.0,2.0
2026-06-13,202606132205,3まくり,train,0,0.5481217208814271,0.5481217208814271,0,0.6488,0.595
2026-06-13,202606132301,3まくり,train,0,0.7582791185729275,0.6641857292759705,1,0.866,1.464
2026-06-14,202606140307,3まくり,train,1,0.605,0.633,1,0.7024,0.81
2026-06-14,202606140308,3まくり,train,0,0.5349999999999999,0.5349999999999999,1,0.6291,0.516
2026-06-14,202606140612,3まくり,train,0,0.27949239244491075,0.4820081322140609,1,0.1058,-1.577
2026-06-14,202606140805,3まくり,train,0,0.5443756558237146,0.5443756558237146,0,0.6432,0.573
2026-06-14,202606140806,3まくり,train,0,0.4754721930745015,0.4754721930745015,0,0.3329,-0.669
2026-06-14,202606140810,3まくり,train,0,0.6471878279118571,0.6471878279118571,0,0.7504,1.001
2026-06-14,202606140812,3まくり,train,0,0.4379695697796432,0.5454679958027282,1,0.2835,-0.866
2026-06-14,202606141008,3まくり,train,0,0.6415634837355718,0.584,1,0.7362,0.945
2026-06-14,202606141102,3まくり,train,0,0.18578174186778593,0.3777817418677859,1,0.0578,-1.769
2026-06-14,202606141105,3まくり,train,0,0.339533053515215,0.46059496327387195,1,0.165,-1.34
2026-06-14,202606141210,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-14,202606141603,3まくり,train,0,0.9442182581322139,0.7303441762854144,1,0.9915,1.966
2026-06-14,202606141611,3まくり,train,0,0.6475026232948583,0.4667513116474291,1,0.7546,1.018
2026-06-14,202606141903,3まくり,train,0,0.825,0.8615624344176285,1,0.9337,1.735
2026-06-14,202606142207,3まくり,train,0,0.3676547743966422,0.4568426023084995,1,0.1932,-1.227
2026-06-14,202606142304,3まくり,train,0,0.25140608604407133,0.35715634837355714,1,0.0917,-1.633
2026-06-14,202606142306,3まくり,train,0,0.4840608604407135,0.6569359916054565,1,0.3441,-0.623
2026-06-14,202606142311,3まくり,train,0,0.37640608604407133,0.37290556138509967,1,0.2031,-1.188
2026-06-15,202606150109,3まくり,train,0,0.42472527472527466,0.3979999999999999,1,0.268,-0.928
2026-06-15,202606150304,3まくり,train,0,0.675,0.619,1,0.7941,1.176
2026-06-15,202606150306,3まくり,train,0,0.46499999999999997,0.46499999999999997,1,0.3103,-0.759
2026-06-15,202606150311,3まくり,train,0,0.675,0.647,1,0.7941,1.176
2026-06-15,202606150606,3まくり,train,0,0.400583683105981,0.4819745540398741,1,0.2412,-1.035
2026-06-15,202606150803,3まくり,train,0,0.330314795383001,0.49018887722980065,1,0.1509,-1.396
2026-06-15,202606150811,3まくり,train,0,0.8699999999999999,0.745311647429171,1,0.9591,1.836
2026-06-15,202606151001,3まくり,train,0,1.0,0.9104365162644281,1,1.0,2.0
2026-06-15,202606151010,3まくり,train,0,0.39984260230849944,0.47990556138509965,1,0.2355,-1.058
2026-06-15,202606151609,3まくり,train,0,0.23750262329485833,0.2650640083945435,1,0.0804,-1.678
2026-06-15,202606151612,3まくり,train,0,0.5946852046169989,0.5409979013641133,1,0.6869,0.748
2026-06-15,202606151902,3まくり,train,0,0.6392182581322141,0.6627187827911858,1,0.7334,0.934
2026-06-15,202606151906,3まくり,train,1,0.7815634837355718,0.6438761804826862,1,0.89,1.56
2026-06-15,202606152007,3まくり,train,0,0.4276547743966421,0.3850314795383001,1,0.2708,-0.917
2026-06-15,202606152203,3まくり,train,0,0.8142182581322139,0.695093389296957,1,0.9238,1.695
2026-06-15,202606152205,3まくり,train,0,0.4135939139559286,0.5867817418677859,1,0.2553,-0.979
2026-06-15,202606152209,3まくり,train,0,0.8237513116474291,0.7118121720881426,1,0.9323,1.729
2026-06-16,202606160107,3まくり,train,1,0.5505494505494505,0.5322197802197801,1,0.6502,0.601
2026-06-16,202606160111,3まくり,train,0,0.28027472527472524,0.26921978021978016,1,0.1114,-1.554
2026-06-16,202606160907,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-16,202606160908,3まくり,train,1,0.5,0.5,0,0.5726,0.291
2026-06-16,202606160909,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-16,202606160911,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-16,202606161206,3まくり,train,0,0.7946947496947496,0.6330610500610501,1,0.9126,1.65
2026-06-16,202606161606,3まくり,train,0,0.44593913955928643,0.5260629590766002,1,0.2877,-0.849
2026-06-16,202606161608,3まくり,train,0,0.47827911857292754,0.6349045120671564,1,0.3343,-0.663
2026-06-16,202606161805,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-16,202606161810,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-16,202606161811,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-16,202606161902,3まくり,train,0,0.888121720881427,0.8321846799580273,1,0.9661,1.865
2026-06-16,202606161909,3まくり,train,0,0.5668730325288562,0.4313746065057712,1,0.6615,0.646
2026-06-16,202606161910,3まくり,train,0,0.5589087093389297,0.6216579223504721,1,0.6559,0.623
2026-06-16,202606162103,3まくり,train,0,0.2879695697796432,0.3382193074501574,1,0.1199,-1.52
2026-06-16,202606162203,3まくり,train,1,0.5254669464847849,0.6817796432318992,1,0.6008,0.403
2026-06-16,202606162212,3まくり,train,0,0.38609653725078696,0.4549695697796432,1,0.213,-1.148
2026-06-18,202606180107,3まくり,train,0,0.5,0.4261098901098901,1,0.5726,0.291
2026-06-18,202606180407,3まくり,train,1,0.5,0.5,0,0.5726,0.291
2026-06-18,202606180501,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-18,202606180707,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-18,202606180711,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-18,202606180910,3まくり,train,0,0.1679695697796432,0.4319695697796433,1,0.0423,-1.831
2026-06-18,202606180911,3まくり,train,0,0.7718730325288561,0.684498426023085,1,0.8787,1.515
2026-06-18,202606181301,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-18,202606181303,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-18,202606181308,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-18,202606181311,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-18,202606181702,3まくり,train,1,0.5,0.5,0,0.5726,0.291
2026-06-18,202606181704,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-18,202606181806,3まくり,train,0,1.0,0.7476336996336996,1,1.0,2.0
2026-06-18,202606181807,3まくり,train,0,0.7399999999999999,0.7399999999999999,0,0.8463,1.385
2026-06-18,202606181810,3まくり,train,0,0.34469474969474967,0.28469474969474967,1,0.1707,-1.317
2026-06-18,202606182002,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-18,202606182105,3まくり,train,0,0.15796956977964322,0.13947009443861488,1,0.0381,-1.848
2026-06-18,202606182108,3まくり,train,0,0.9257817418677858,0.8026568730325288,1,0.9817,1.927
2026-06-18,202606182109,3まくり,train,0,0.8978121720881427,0.5609370409233998,1,0.9704,1.882
2026-06-18,202606182409,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-19,202606190205,3まくり,train,0,0.7210912906610702,0.7210912906610702,0,0.8364,1.346
2026-06-19,202606190403,3まくり,train,0,0.17441631689401887,0.24208735571878282,1,0.0465,-1.814
2026-06-19,202606190409,3まくり,train,1,0.5453869359916054,0.4497316369359916,1,0.646,0.584
2026-06-19,202606190503,3まくり,train,0,0.558436516264428,0.558436516264428,0,0.6544,0.618
2026-06-19,202606190506,3まくり,train,0,0.5759338929695698,0.5711238195173137,1,0.67,0.68
2026-06-19,202606190508,3まくり,train,0,0.7901521511017837,0.7901521511017837,0,0.9097,1.639
2026-06-19,202606190710,3まくり,train,0,0.2978121720881427,0.42643756558237145,1,0.1269,-1.492
2026-06-19,202606190908,3まくり,train,0,0.43750262329485834,0.6065015739769151,1,0.2807,-0.877
2026-06-19,202606190910,3まくり,train,0,0.6184365162644281,0.6426862539349423,1,0.7151,0.86
2026-06-19,202606191104,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-19,202606191301,3まくり,train,1,0.6653052503052503,0.6653052503052503,0,0.7701,1.08
2026-06-19,202606191310,3まくり,train,0,0.7899999999999999,0.874,1,0.9027,1.611
2026-06-19,202606191312,3まくり,train,0,0.8053052503052502,0.80506105006105,1,0.921,1.684
2026-06-19,202606191703,3まくり,train,0,0.5526547743966421,0.5580293809024134,1,0.653,0.612
2026-06-19,202606191704,3まくり,train,0,0.675,0.7044375655823715,1,0.7941,1.176
2026-06-19,202606191712,3まくり,train,0,0.818121720881427,0.7122476390346275,1,0.9252,1.701
2026-06-19,202606192010,3まくり,train,0,0.4001573976915005,0.49303252885624343,1,0.2384,-1.047
2026-06-19,202606192011,3まくり,train,0,0.818436516264428,0.818436516264428,0,0.9295,1.718
2026-06-19,202606192108,3まくり,train,0,0.8557817418677858,0.6435949632738719,1,0.9422,1.769
2026-06-19,202606192112,3まくり,train,0,0.251096537250787,0.38665792235047225,1,0.0903,-1.639
2026-06-19,202606192402,3まくり,train,0,0.07421825813221404,0.07421825813221404,0,0.0155,-1.938
2026-06-20,202606200203,3まくり,train,0,0.18593913955928643,0.17475131164742913,1,0.0606,-1.757
2026-06-20,202606200208,3まくり,train,0,0.888121720881427,0.8098090241343127,1,0.9661,1.865
2026-06-20,202606200401,3まくり,train,0,0.37624868835257075,0.3447502623294858,1,0.2017,-1.193
2026-06-20,202606200409,3まくり,train,0,0.5435939139559286,0.48203043022035674,1,0.6403,0.561
2026-06-20,202606200411,3まくり,train,0,0.6878121720881427,0.8014994753410283,1,0.8068,1.227
2026-06-20,202606200506,3まくり,train,0,0.3532791185729276,0.4687796432318993,1,0.1805,-1.278
2026-06-20,202606200603,3まくり,train,0,0.5,0.5,0,0.5726,0.291
2026-06-20,202606200707,3まくり,train,0,0.33499999999999996,0.5321248688352571,1,0.1566,-1.374
2026-06-20,202606201105,3まくり,train,0,0.6795330535152151,0.7668447009443862,1,0.7983,1.193
2026-06-20,202606201305,3まくり,train,0,0.40938949938949937,0.5416336996336997,1,0.2511,-0.996
2026-06-20,202606201307,3まくり,train,0,0.5853052503052503,0.6991831501831502,1,0.677,0.708
