month,race_code,PRE,POST,head4,train,a00_hit2,a00_ret2,a00_comp2,a00_hit3,a00_ret3,a00_comp3,a00_hit5,a00_ret5,a00_comp5,a00_hit10,a00_ret10,a00_comp10,a00_vn,a00_vhit,a00_vret,a00_vcomp,a05_hit2,a05_ret2,a05_comp2,a05_hit3,a05_ret3,a05_comp3,a05_hit5,a05_ret5,a05_comp5,a05_hit10,a05_ret10,a05_comp10,a05_vn,a05_vhit,a05_vret,a05_vcomp,a10_hit2,a10_ret2,a10_comp2,a10_hit3,a10_ret3,a10_comp3,a10_hit5,a10_ret5,a10_comp5,a10_hit10,a10_ret10,a10_comp10,a10_vn,a10_vhit,a10_vret,a10_vcomp,a15_hit2,a15_ret2,a15_comp2,a15_hit3,a15_ret3,a15_comp3,a15_hit5,a15_ret5,a15_comp5,a15_hit10,a15_ret10,a15_comp10,a15_vn,a15_vhit,a15_vret,a15_vcomp,a20_hit2,a20_ret2,a20_comp2,a20_hit3,a20_ret3,a20_comp3,a20_hit5,a20_ret5,a20_comp5,a20_hit10,a20_ret10,a20_comp10,a20_vn,a20_vhit,a20_vret,a20_vcomp,a30_hit2,a30_ret2,a30_comp2,a30_hit3,a30_ret3,a30_comp3,a30_hit5,a30_ret5,a30_comp5,a30_hit10,a30_ret10,a30_comp10,a30_vn,a30_vhit,a30_vret,a30_vcomp,a40_hit2,a40_ret2,a40_comp2,a40_hit3,a40_ret3,a40_comp3,a40_hit5,a40_ret5,a40_comp5,a40_hit10,a40_ret10,a40_comp10,a40_vn,a40_vhit,a40_vret,a40_vcomp,a00_rank,a05_rank,a10_rank,a15_rank,a20_rank,a30_rank,a40_rank
2026-02,202602041808,0.1860912110238941,0.1528171749609945,1,66,0,0.0,7.199999999999999,0,0.0,5.2288973384030415,1,34020.0,3.6291283316103153,1,22680.0,2.0075353994547274,2,0,0.0,7.199999999999999,0,0.0,7.199999999999999,0,0.0,5.2288973384030415,1,34020.0,3.6291283316103153,1,22680.0,2.0075353994547274,2,0,0.0,7.199999999999999,0,0.0,7.199999999999999,0,0.0,5.2288973384030415,1,34020.0,3.6291283316103153,1,22680.0,2.0075353994547274,2,0,0.0,7.199999999999999,0,0.0,7.199999999999999,0,0.0,5.2288973384030415,1,34020.0,3.6291283316103153,1,22680.0,2.0075353994547274,2,0,0.0,7.199999999999999,0,0.0,7.199999999999999,0,0.0,5.2288973384030415,1,34020.0,3.6291283316103153,1,22680.0,2.0075353994547274,2,0,0.0,7.199999999999999,0,0.0,7.199999999999999,0,0.0,5.2288973384030415,1,34020.0,3.6291283316103153,1,22680.0,2.0075353994547274,2,0,0.0,7.199999999999999,0,0.0,7.199999999999999,0,0.0,5.2288973384030415,1,34020.0,3.6291283316103153,1,22680.0,2.0075353994547274,2,0,0.0,7.199999999999999,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2026-02,202602050707,0.3902584208205209,0.3742669716116171,0,66,0,0.0,3.9631901840490795,0,0.0,3.6091381790021013,0,0.0,2.3444149989061813,0,0.0,1.9168316492946778,2,0,0.0,3.9631901840490795,0,0.0,3.9631901840490795,0,0.0,3.6091381790021013,0,0.0,2.3444149989061813,0,0.0,1.9168316492946782,2,0,0.0,3.9631901840490795,0,0.0,3.9631901840490795,0,0.0,3.6091381790021013,0,0.0,2.3444149989061813,0,0.0,1.9168316492946782,2,0,0.0,3.9631901840490795,0,0.0,3.9631901840490795,0,0.0,3.6091381790021013,0,0.0,2.3444149989061813,0,0.0,1.9168316492946778,2,0,0.0,3.9631901840490795,0,0.0,3.9631901840490795,0,0.0,3.6091381790021013,0,0.0,2.3444149989061813,0,0.0,1.9168316492946778,2,0,0.0,3.9631901840490795,0,0.0,5.820338983050847,0,0.0,3.609138179002102,0,0.0,2.3444149989061818,0,0.0,1.9168316492946782,2,0,0.0,5.820338983050847,0,0.0,5.820338983050847,0,0.0,3.841619641619642,0,0.0,2.3444149989061818,0,0.0,1.9168316492946782,2,0,0.0,5.820338983050847,,,,,,,
2026-02,202602051104,0.1685130610692986,0.1355470288410969,1,66,0,0.0,9.15779569892473,1,72600.0,7.312892734014181,1,61709.99999999999,6.226497141484482,1,39930.0,3.9112494983797013,2,0,0.0,9.15779569892473,0,0.0,9.15779569892473,1,72600.0,7.312892734014181,1,58079.99999999999,5.884429138460978,1,39930.0,3.8468664769404515,2,0,0.0,9.15779569892473,0,0.0,9.15779569892473,1,72600.0,7.312892734014181,1,58079.99999999999,5.884429138460977,1,39930.0,3.8468664769404506,2,0,0.0,9.15779569892473,0,0.0,9.15779569892473,1,72600.0,7.312892734014181,1,58079.99999999999,5.884429138460977,1,39930.0,3.8468664769404506,2,0,0.0,9.15779569892473,0,0.0,9.15779569892473,1,72600.0,7.312892734014181,1,58079.99999999999,6.017293150572028,1,39930.0,3.8468664769404506,2,0,0.0,9.15779569892473,0,0.0,9.15779569892473,1,72600.0,7.312892734014181,1,58079.99999999999,6.017293150572028,1,39930.0,3.8468664769404506,2,0,0.0,9.15779569892473,0,0.0,9.15779569892473,1,72600.0,7.312892734014181,1,58079.99999999999,6.017293150572028,1,39930.0,3.8468664769404506,2,0,0.0,9.15779569892473,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2026-02,202602051407,0.1277966859391682,0.1342767890782198,0,66,0,0.0,22.161695278969958,0,0.0,15.6532178875961,0,0.0,11.659754646752473,0,0.0,7.846746663922339,7,0,0.0,9.63434987262917,0,0.0,22.161695278969958,0,0.0,15.6532178875961,0,0.0,11.659754646752473,0,0.0,7.846746663922339,7,0,0.0,9.63434987262917,0,0.0,27.52059891107078,0,0.0,15.6532178875961,0,0.0,11.659754646752473,0,0.0,7.846746663922339,7,0,0.0,9.63434987262917,0,0.0,27.52059891107078,0,0.0,15.6532178875961,0,0.0,11.659754646752473,0,0.0,7.846746663922339,7,0,0.0,9.63434987262917,0,0.0,27.52059891107078,0,0.0,15.6532178875961,0,0.0,11.975161286912028,0,0.0,7.846746663922339,6,0,0.0,10.3706384442936,0,0.0,27.52059891107078,0,0.0,15.6532178875961,0,0.0,11.975161286912028,0,0.0,7.954262579327011,6,0,0.0,10.3706384442936,0,0.0,27.52059891107078,0,0.0,15.6532178875961,0,0.0,11.975161286912028,0,0.0,7.954262579327009,6,0,0.0,10.3706384442936,,,,,,,
2026-02,202602051807,0.225652007160442,0.2471240487013818,1,66,0,0.0,6.430526315789473,0,0.0,4.186875321263351,0,0.0,3.4811014695634706,0,0.0,2.4195029564302746,2,0,0.0,6.430526315789473,0,0.0,6.430526315789473,0,0.0,4.186875321263351,0,0.0,3.4811014695634706,0,0.0,2.4195029564302746,2,0,0.0,6.430526315789473,0,0.0,6.430526315789473,0,0.0,4.186875321263351,0,0.0,3.4811014695634706,0,0.0,2.419502956430275,2,0,0.0,6.430526315789473,0,0.0,6.430526315789473,0,0.0,4.186875321263351,0,0.0,3.4811014695634706,0,0.0,2.419502956430275,2,0,0.0,6.430526315789473,0,0.0,6.430526315789473,0,0.0,4.186875321263351,0,0.0,3.4811014695634706,0,0.0,2.474299525791216,2,0,0.0,6.430526315789473,0,0.0,6.430526315789473,0,0.0,4.186875321263351,0,0.0,3.4811014695634706,0,0.0,2.474299525791216,2,0,0.0,6.430526315789473,0,0.0,6.430526315789473,0,0.0,4.186875321263351,0,0.0,3.4811014695634706,0,0.0,2.474299525791216,2,0,0.0,6.430526315789473,17.0,17.0,17.0,17.0,17.0,17.0,16.0
2026-02,202602060401,0.3709947489211787,0.3605431036303466,0,66,0,0.0,13.771812080536913,0,0.0,9.014997727617027,0,0.0,5.0924026945911915,0,0.0,2.670501047865489,3,0,0.0,9.014997727617027,0,0.0,13.771812080536913,0,0.0,9.014997727617027,0,0.0,5.0924026945911915,0,0.0,2.67050104786549,3,0,0.0,9.014997727617027,0,0.0,13.771812080536913,0,0.0,9.014997727617027,0,0.0,4.635068261746358,0,0.0,2.67050104786549,3,0,0.0,9.014997727617027,0,0.0,13.771812080536913,0,0.0,9.014997727617027,0,0.0,4.635068261746358,0,0.0,2.6705010478654896,3,0,0.0,9.014997727617027,0,0.0,11.818867924528302,0,0.0,9.014997727617027,0,0.0,4.635068261746359,0,0.0,2.646198249256271,3,0,0.0,9.014997727617027,0,0.0,11.818867924528302,0,0.0,6.429526097401179,0,0.0,4.635068261746358,0,0.0,2.6461982492562703,2,0,0.0,11.818867924528302,0,0.0,9.154477611940298,0,0.0,6.429526097401179,0,0.0,4.293521914646415,0,0.0,2.6461982492562703,2,0,0.0,9.154477611940298,,,,,,,
2026-02,202602061104,0.240436108367778,0.2270486621142096,1,66,0,0.0,24.982277227722772,0,0.0,13.971530906162718,0,0.0,9.01137025595813,0,0.0,6.096067771517955,4,0,0.0,10.327735917294772,0,0.0,24.982277227722772,0,0.0,13.971530906162718,0,0.0,9.01137025595813,0,0.0,6.096067771517955,4,0,0.0,10.327735917294772,0,0.0,24.982277227722772,0,0.0,13.971530906162718,0,0.0,9.01137025595813,0,0.0,6.096067771517955,4,0,0.0,10.327735917294772,0,0.0,24.982277227722772,0,0.0,13.971530906162718,0,0.0,9.01137025595813,0,0.0,6.096067771517955,4,0,0.0,10.327735917294772,0,0.0,24.982277227722772,0,0.0,13.971530906162718,0,0.0,9.01137025595813,0,0.0,6.000557217418937,4,0,0.0,10.327735917294772,0,0.0,24.982277227722772,0,0.0,13.971530906162718,0,0.0,9.957752066073036,0,0.0,6.000557217418937,5,0,0.0,9.957752066073036,0,0.0,24.982277227722772,0,0.0,13.971530906162718,0,0.0,9.957752066073036,0,0.0,6.000557217418937,5,0,0.0,9.957752066073036,13.0,13.0,13.0,13.0,13.0,11.0,11.0
2026-02,202602070111,0.110782976783616,0.0844539512487006,1,66,0,0.0,20.850356294536816,0,0.0,15.856265792044358,0,0.0,10.501447797992713,0,0.0,5.439082452101777,5,0,0.0,10.501447797992713,0,0.0,20.850356294536816,0,0.0,15.856265792044358,0,0.0,10.501447797992713,0,0.0,5.439082452101777,5,0,0.0,10.501447797992713,0,0.0,20.850356294536816,0,0.0,15.856265792044358,0,0.0,10.501447797992713,0,0.0,5.439082452101777,5,0,0.0,10.501447797992713,0,0.0,20.850356294536816,0,0.0,15.856265792044358,0,0.0,10.501447797992713,1,54180.0,5.144675972331042,5,0,0.0,10.501447797992713,0,0.0,20.850356294536816,0,0.0,15.856265792044358,0,0.0,10.501447797992713,1,54180.0,5.144675972331042,5,0,0.0,10.501447797992713,0,0.0,20.850356294536816,0,0.0,15.856265792044358,0,0.0,10.501447797992713,1,54180.0,5.144675972331041,5,0,0.0,10.501447797992713,0,0.0,20.850356294536816,0,0.0,15.856265792044358,0,0.0,9.85344721474842,1,48160.0,4.741071197669247,5,0,0.0,9.85344721474842,11.0,11.0,11.0,10.0,10.0,8.0,8.0
2026-02,202602071109,0.0712547471991378,0.1028359137026811,0,66,0,0.0,62.29535508637236,0,0.0,40.90169115551041,0,0.0,29.69836528340273,0,0.0,21.350685946274137,20,0,0.0,15.172666792846039,0,0.0,62.29535508637236,0,0.0,40.90169115551041,0,0.0,29.69836528340273,0,0.0,21.350685946274137,20,0,0.0,15.172666792846039,0,0.0,62.29535508637236,0,0.0,40.90169115551041,0,0.0,29.698365283402726,0,0.0,20.36619798521086,20,0,0.0,15.172666792846035,0,0.0,62.29535508637236,0,0.0,40.90169115551041,0,0.0,29.698365283402726,0,0.0,20.36619798521086,20,0,0.0,15.172666792846035,0,0.0,62.29535508637236,0,0.0,40.90169115551041,0,0.0,29.698365283402726,0,0.0,20.36619798521086,20,0,0.0,15.172666792846035,0,0.0,62.29535508637236,0,0.0,40.90169115551041,0,0.0,29.698365283402726,0,0.0,20.36619798521086,20,0,0.0,15.172666792846035,0,0.0,62.29535508637236,0,0.0,40.90169115551041,0,0.0,31.326068896857183,0,0.0,20.292637627251203,20,0,0.0,15.172666792846035,,,,,,,
2026-02,202602071206,0.1167987889698049,0.0971815680134234,0,66,0,0.0,53.877551020408156,0,0.0,28.67480553537573,0,0.0,12.799747027698185,0,0.0,7.103610073701391,7,0,0.0,9.435085014968124,0,0.0,53.877551020408156,0,0.0,28.67480553537573,0,0.0,12.799747027698185,0,0.0,7.103610073701391,7,0,0.0,9.435085014968124,0,0.0,53.877551020408156,0,0.0,28.67480553537573,0,0.0,12.799747027698185,0,0.0,7.103610073701391,7,0,0.0,9.435085014968124,0,0.0,53.877551020408156,0,0.0,28.67480553537573,0,0.0,12.799747027698185,0,0.0,7.103610073701391,7,0,0.0,9.435085014968124,0,0.0,53.877551020408156,0,0.0,28.67480553537573,0,0.0,12.799747027698185,0,0.0,7.103610073701391,7,0,0.0,9.435085014968124,0,0.0,53.877551020408156,0,0.0,20.036639623135304,0,0.0,12.799747027698182,0,0.0,7.103610073701391,7,0,0.0,10.373399876154032,0,0.0,53.877551020408156,0,0.0,32.824156305506214,0,0.0,13.410500502253885,0,0.0,7.103610073701391,7,0,0.0,10.373399876154032,,,,,,,
2026-02,202602080206,0.2695992938442114,0.2285829252062394,0,66,0,0.0,10.825688073394495,0,0.0,6.9864454662939925,0,0.0,4.504432790756519,0,0.0,3.581663772191094,2,0,0.0,10.825688073394495,0,0.0,10.825688073394495,0,0.0,7.421383647798743,0,0.0,4.50443279075652,0,0.0,3.581663772191095,2,0,0.0,10.825688073394495,0,0.0,10.825688073394495,0,0.0,7.421383647798743,0,0.0,4.50443279075652,0,0.0,3.5231522563261164,2,0,0.0,10.825688073394495,0,0.0,10.825688073394495,0,0.0,7.421383647798743,0,0.0,4.50443279075652,0,0.0,3.5231522563261164,2,0,0.0,10.825688073394495,0,0.0,10.825688073394495,0,0.0,7.421383647798743,0,0.0,4.50443279075652,0,0.0,3.5231522563261164,2,0,0.0,10.825688073394495,0,0.0,10.825688073394495,0,0.0,7.421383647798743,0,0.0,4.50443279075652,0,0.0,3.5231522563261164,2,0,0.0,10.825688073394495,0,0.0,10.825688073394495,0,0.0,7.421383647798743,0,0.0,4.50443279075652,0,0.0,3.5231522563261164,2,0,0.0,10.825688073394495,,,,,,,
2026-02,202602081106,0.0984430795992901,0.0877990493632037,0,66,0,0.0,32.944873501997336,0,0.0,16.207009250798276,0,0.0,8.125765068575697,0,0.0,5.978952063478805,4,0,0.0,10.197283274165285,0,0.0,32.944873501997336,0,0.0,16.207009250798276,0,0.0,8.125765068575697,0,0.0,5.694721898099122,4,0,0.0,10.197283274165285,0,0.0,32.944873501997336,0,0.0,16.207009250798276,0,0.0,8.125765068575697,0,0.0,5.694721898099122,4,0,0.0,10.197283274165285,0,0.0,32.944873501997336,0,0.0,16.207009250798276,0,0.0,8.125765068575697,0,0.0,5.694721898099122,4,0,0.0,10.197283274165285,0,0.0,32.944873501997336,0,0.0,16.207009250798276,0,0.0,8.125765068575697,0,0.0,5.694721898099122,4,0,0.0,10.197283274165285,0,0.0,19.290210656753406,0,0.0,11.337431176624813,0,0.0,8.125765068575697,0,0.0,5.694721898099121,4,0,0.0,10.197283274165285,0,0.0,17.588466579292266,0,0.0,11.337431176624813,0,0.0,8.125765068575697,0,0.0,5.694721898099121,4,0,0.0,10.197283274165285,,,,,,,
