date,race_code,venue,race,actual,pred,confidence,one_pre,m3,m3s,m4,m5,g3,g3s,g4,g5,p_1逃げ,p_3まくり,p_3まくり差し,p_4カド,p_5頭,p_その他
2026-06-01,202606011107,11,7,3まくり,その他,0.27430038292412456,22.552733004673357,79.11777777777779,84.33833333333334,27.930000000000003,33.79761111111111,0.1166666666666667,0.21666666666666673,-0.55,-0.3761466666666667,22.33279508433977,22.21160028903939,13.663585512657964,4.074830260401361,10.287150561149062,27.430038292412455
2026-06-01,202606011108,11,8,1逃げ,1逃げ,0.35028116457422664,22.739574850996352,40.133333333333326,55.099999999999994,51.68333333333334,26.97905555555555,-0.55,-0.45,-0.2495,-0.5,35.02811645742266,11.228459409599632,6.793334646690205,8.648911475443295,5.155197605467513,33.14598040537668
2026-06-01,202606011109,11,9,1逃げ,1逃げ,0.6341966122198802,41.94697492005,37.85444444444445,53.39083333333333,21.650000000000002,29.4525,-0.38333333333333336,-0.2833333333333333,-0.55,-0.32762500000000006,63.41966122198802,4.966517362173688,3.529498673056413,2.1262122329895097,6.33142537527527,19.626685134517118
2026-06-01,202606011110,11,10,その他,1逃げ,0.7068233621072182,49.813209399154935,54.77888888888887,66.08416666666666,34.583333333333336,25.24627777777778,-0.216666666666667,-0.11666666666666697,-0.55,-0.3237,70.68233621072181,4.933548770208282,4.503946161788211,2.845493062910507,1.933932149704984,15.100743644666201
2026-06-01,202606011111,11,11,その他,1逃げ,0.6925454226848123,53.34316092946866,23.76666666666667,42.825,77.83888888888889,58.50105555555556,-0.55,-0.45,0.0685,-0.23429333333333335,69.25454226848123,2.195775665284279,1.1959818878129702,7.267380041927067,6.704579684379695,13.381740452114762
2026-06-01,202606011112,11,12,1逃げ,1逃げ,0.7468700152956325,59.275662985820496,64.86888888888888,73.65166666666664,46.03222222222223,42.18694444444445,-0.216666666666667,-0.11666666666666697,-0.2166666666666665,-0.2314666666666667,74.68700152956325,4.5421018994504365,4.6770505344457645,2.7062369710075944,2.828965054501031,10.55864401103194
2026-06-01,202606011201,12,1,3まくり差し,1逃げ,0.5584331095518139,35.49197509440673,71.09444444444443,78.32083333333334,33.093333333333334,33.242222222222225,0.09949999999999992,0.09949999999999992,-0.55,-0.3088333333333334,55.843310955181394,5.42128072702144,4.838438000531298,7.9342805293482535,4.631410648433923,21.331279139483705
2026-06-01,202606011202,12,2,4カド,1逃げ,0.47980867661797616,35.1652253259221,87.01666666666667,90.2625,34.82666666666666,34.345555555555556,0.11050000000000004,0.11050000000000004,-0.55,-0.40203333333333335,47.98086766179762,8.921395353623083,9.973344893195504,8.881183108540784,5.666656356844096,18.57655262599894
2026-06-01,202606011203,12,3,その他,1逃げ,0.45568304016278516,32.63053811059719,28.546666666666667,46.41,83.38555555555557,52.12994444444445,-0.55,-0.45,0.2349,-0.30892666666666674,45.56830401627852,3.2522495115631234,2.0358204106258864,18.061591900957648,4.319417821129019,26.7626163394458
2026-06-01,202606011204,12,4,3まくり,1逃げ,0.7487323280955703,53.81165889568107,76.09111111111112,82.06833333333333,20.0,25.448444444444444,0.1166666666666667,0.21666666666666673,-0.55,-0.3400000000000001,74.87323280955704,4.261695398753119,5.867969555764238,2.0975085115794823,1.6628700583535851,11.236723665992553
2026-06-01,202606011205,12,5,その他,1逃げ,0.6327794324690313,38.69580634047311,25.436666666666667,44.0775,59.93444444444446,32.56316666666667,-0.55,-0.45,-0.23529999999999995,-0.36228000000000005,63.277943246903135,2.2732083162447387,1.8954683721368482,8.710980753509123,1.74590629221353,22.096493018992614
2026-06-01,202606011206,12,6,1逃げ,1逃げ,0.5474928797020121,36.985786023672524,30.799999999999997,48.1,62.63555555555556,47.73244444444445,-0.55,-0.45,-0.2166666666666665,-0.3216266666666667,54.74928797020121,3.184437998833878,2.5781269992179654,10.01710289498094,5.6063308431672505,23.86471329359874
2026-06-01,202606011207,12,7,1逃げ,1逃げ,0.5227798116777059,43.99964903202868,34.224444444444444,50.66833333333333,82.63666666666667,65.50005555555555,-0.38333333333333336,-0.30660000000000004,-0.020900000000000085,-0.33597333333333335,52.27798116777059,2.427547119023634,1.5441713196513058,16.330627198082016,12.41331513543271,15.006358060039746
2026-06-01,202606011208,12,8,その他,1逃げ,0.4983591454063061,31.388654265733635,69.03888888888889,76.77916666666667,30.726666666666663,33.065888888888885,-0.1954999999999999,-0.1954999999999999,-0.55,-0.3288733333333334,49.83591454063061,6.428978591483626,7.269547203895543,7.336672660020175,5.123499005118972,24.00538799885107
2026-06-01,202606011209,12,9,1逃げ,1逃げ,0.7331563910322391,47.58771535593113,28.793333333333333,46.595,52.75777777777777,36.577,-0.55,-0.45,-0.38333333333333336,-0.23529999999999995,73.3156391032239,1.5560416162159527,1.6473266881824873,5.033257118451004,1.3967966834396113,17.050938790487045
2026-06-01,202606011210,12,10,1逃げ,1逃げ,0.7280124881622207,49.924503486982594,38.72666666666667,54.045,51.663333333333334,40.40361111111111,-0.55,-0.45,-0.55,-0.2462666666666667,72.80124881622207,1.9807419813036746,2.624943496708441,5.055208867854145,1.842786053932119,15.695070783979533
2026-06-01,202606011211,12,11,1逃げ,1逃げ,0.8207814628015593,58.656645328839005,33.916666666666664,50.4375,68.14333333333336,39.25116666666667,-0.55,-0.45,-0.04999999999999971,-0.3512,82.07814628015593,1.1751854831057433,1.3529388874549515,5.553857999211321,0.9969845358668304,8.842886814205205
2026-06-01,202606011212,12,12,1逃げ,1逃げ,0.7817140347700963,49.620847837854136,35.555555555555564,51.66666666666667,54.133333333333326,37.13688888888888,-0.5,-0.5,-0.176,-0.2887933333333334,78.17140347700963,1.1260493847810926,1.1207589300296896,6.539645418244733,1.726205376823508,11.31593741311134
2026-06-01,202606011301,13,1,1逃げ,1逃げ,0.44541703045327447,35.692298516823186,88.31333333333333,91.235,21.049999999999997,26.83116666666667,0.14939999999999998,0.14939999999999998,-0.55,-0.42314000000000007,44.541703045327445,10.173676273019296,13.64456862028684,4.643726789988658,6.012150128026534,20.984175143351212
2026-06-01,202606011302,13,2,1逃げ,1逃げ,0.5009965941318361,36.096179367951805,35.743333333333325,51.8075,47.65000000000001,37.88961111111112,-0.55,-0.45,-0.37049999999999994,-0.3486866666666667,50.09965941318361,4.300735591433447,4.848702467888708,5.66679838242162,5.2078737353534565,29.876230409719163
2026-06-01,202606011303,13,3,1逃げ,1逃げ,0.5950549106120305,40.26032734975336,44.10555555555556,58.07916666666667,66.00999999999999,32.622055555555555,-0.2435,-0.2435,-0.050000000000000155,-0.39769999999999994,59.50549106120305,2.587846644599324,2.19599871630938,13.379541541239995,2.285706276220834,20.045415760427414
2026-06-01,202606011304,13,4,その他,1逃げ,0.41461199154214656,34.72969948726982,73.68888888888888,80.26666666666667,29.826666666666668,40.88666666666666,-0.055999999999999994,-0.055999999999999994,-0.55,-0.36860000000000004,41.461199154214654,7.712775611670283,9.139067835968042,5.6080056909179525,13.886612507346324,22.19233919988273
2026-06-01,202606011305,13,5,1逃げ,1逃げ,0.6742406734708133,53.34594432908227,37.93666666666669,53.452500000000015,65.7611111111111,52.706722222222226,-0.5499999999999997,-0.4499999999999997,-0.06049999999999989,-0.3520733333333334,67.42406734708133,2.562589931901744,3.108891474839305,5.972692817515175,6.289448983394279,14.642309445268154
2026-06-01,202606011306,13,6,1逃げ,1逃げ,0.831109629385994,61.62087549679761,21.049999999999997,40.7875,67.15111111111112,42.14111111111111,-0.55,-0.4685,-0.018799999999999983,-0.3130666666666667,83.1109629385994,0.7867431679861228,0.8444576552473895,4.208291447066215,1.5724988554778199,9.477045935623051
2026-06-01,202606011307,13,7,1逃げ,1逃げ,0.596365757308038,38.895426601668746,23.41,42.557500000000005,46.98666666666667,27.00044444444444,-0.55,-0.45,-0.55,-0.34850000000000003,59.6365757308038,2.414807741528336,2.589031066658305,5.272878599239185,2.0143308143308354,28.072376047439512
2026-06-01,202606011308,13,8,その他,1逃げ,0.5758659783355866,42.90624843589996,54.77222222222223,66.07916666666667,33.62777777777777,33.41672222222222,-0.2166666666666665,-0.11666666666666647,-0.38333333333333336,-0.36537333333333344,57.58659783355866,5.3607253998453475,6.570715422890906,3.4605578895908256,4.815958768336102,22.205444685778154
2026-06-01,202606011309,13,9,1逃げ,1逃げ,0.6879718908875089,52.03075633450871,53.161111111111104,64.87083333333334,37.230000000000025,35.113055555555555,-0.38333333333333336,-0.2833333333333333,-0.5499999999999997,-0.2572333333333334,68.79718908875088,3.1488345141945033,5.519891277276907,2.763771843062548,2.2193723172988804,17.55094095941626
2026-06-01,202606011310,13,10,1逃げ,1逃げ,0.8359962239230746,61.22694262133439,36.04,52.03,29.430000000000003,28.935499999999994,-0.55,-0.45,-0.55,-0.26927500000000004,83.59962239230747,1.203369661555603,2.217248595302925,1.314339662207795,1.1993138982080274,10.466105790418213
2026-06-01,202606011311,13,11,その他,1逃げ,0.6812456249589621,49.627953032275336,37.60444444444445,53.20333333333333,46.76666666666667,38.97944444444444,-0.38333333333333336,-0.2833333333333333,-0.55,-0.2636666666666667,68.12456249589621,2.3377207029853757,2.9164780891077244,4.058889664611674,3.0190933886451496,19.543255658753868
2026-06-01,202606011312,13,12,4カド,1逃げ,0.7732708303795741,57.276145194714005,34.06,50.54500000000001,70.12222222222222,32.543,-0.55,-0.45,-0.16300000000000003,-0.5,77.32708303795741,1.6999761987577737,2.2983108084450854,6.4985459692808805,1.2707590088139795,10.905324976744865
2026-06-01,202606011401,14,1,3まくり差し,1逃げ,0.6979832037566024,40.08360945843093,67.66777777777777,75.75083333333333,28.477777777777778,22.427222222222227,-0.003300000000000025,-0.003300000000000025,-0.479,-0.3455,69.79832037566024,4.082400931546442,6.322013748914203,4.846165433783707,2.2779975742377547,12.67310193585766
2026-06-01,202606011402,14,2,その他,1逃げ,0.4520978894387116,21.90763398918715,20.000000000000014,40.00000000000001,39.80777777777778,40.54305555555556,-0.5499999999999997,-0.5,-0.38333333333333336,-0.3282333333333334,45.20978894387116,3.5436363313272405,3.0317318695229583,7.0781948342705,14.516785943039826,26.619862077968314
2026-06-01,202606011403,14,3,4カド,1逃げ,0.6631115428909287,41.49545077982407,46.65000000000003,59.98750000000002,41.68,32.33422222222223,-0.5499999999999997,-0.4499999999999997,-0.55,-0.25327333333333335,66.31115428909287,3.5603933110688053,7.559489469784582,4.106760228681828,1.8833830670728118,16.578819634299116
2026-06-01,202606011404,14,4,3まくり,1逃げ,0.41692994723258553,29.666097870877344,72.74555555555555,79.55916666666667,33.03666666666667,43.01405555555555,-0.08429999999999993,-0.08429999999999993,-0.55,-0.35975333333333337,41.69299472325855,8.091409383500883,11.407350414027569,7.025356959324708,15.74842039161172,16.034468128276572
2026-06-01,202606011405,14,5,5頭,1逃げ,0.3329120062469685,20.67977879273939,37.65666666666667,53.24250000000001,60.04666666666665,49.81722222222223,-0.55,-0.45,-0.050000000000000155,-0.3521333333333334,33.29120062469685,7.317828544919156,7.345818925500179,10.6898995228177,13.792216421389785,27.56303596067634
2026-06-01,202606011406,14,6,その他,その他,0.2834744432159061,16.13633884638733,54.162222222222205,65.62166666666666,33.543333333333344,35.682277777777784,-0.216666666666667,-0.11666666666666697,-0.5499999999999997,-0.4222066666666667,27.70404930158251,11.758166520226254,12.751154077365229,6.369374032470001,13.069811746765394,28.347444321590608
