rule,head_q,guard_q,conf_cut,month,R,heads,head_rate,hit5,trifecta5_rate,head_wilson_lo,tri5_wilson_lo,avg_top5_mass
HGB_q0.975_AND_LR_q0.950,0.975,0.95,0.75,2026-02,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.950,0.975,0.95,0.75,2026-03,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.950,0.975,0.95,0.75,2026-04,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.950,0.975,0.95,0.75,2026-05,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.950,0.975,0.95,0.75,2026-06,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.0,2026-02,11,8,0.7272727272727273,2,0.18181818181818182,0.43435469882387084,0.05136768974608513,0.4278340025085488
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.0,2026-03,11,9,0.8181818181818182,3,0.2727272727272727,0.523019438039156,0.09746059290024889,0.4353394224914192
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.0,2026-04,36,34,0.9444444444444444,20,0.5555555555555556,0.8185534279135275,0.395810617556973,0.4105676704012872
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.0,2026-05,56,51,0.9107142857142857,31,0.5535714285714286,0.8074399861448884,0.4241321478993947,0.41815557733694214
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.0,2026-06,51,39,0.7647058823529411,17,0.3333333333333333,0.632377748398347,0.21969931853588517,0.40971700959607393
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.45,2026-02,3,2,0.6666666666666666,1,0.3333333333333333,0.2076596008020477,0.06149194472039621,0.46574261461738803
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.45,2026-03,3,1,0.3333333333333333,0,0.0,0.06149194472039621,5.551115123125783e-17,0.5095457262279743
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.45,2026-04,7,7,1.0,5,0.7142857142857143,0.6456695649333126,0.35893445183261935,0.48862376499766463
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.45,2026-05,9,9,1.0,6,0.6666666666666666,0.7008549515804559,0.3542021355803963,0.4922506347634368
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.45,2026-06,9,6,0.6666666666666666,5,0.5555555555555556,0.3542021355803963,0.26665129349549305,0.4700337159926929
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.5,2026-02,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.5,2026-03,2,1,0.5,0,0.0,0.09453120573423074,0.0,0.5331688713758995
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.5,2026-04,3,3,1.0,1,0.3333333333333333,0.4385029682449546,0.06149194472039621,0.5203406576554285
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.5,2026-05,4,4,1.0,2,0.5,0.5101091635454027,0.15003898915214947,0.5235751055572886
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.5,2026-06,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.5064044388946933
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.55,2026-02,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.55,2026-03,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.55,2026-04,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.55,2026-05,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.550797869845224
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.55,2026-06,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.6,2026-02,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.6,2026-03,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.6,2026-04,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.6,2026-05,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.6,2026-06,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.65,2026-02,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.65,2026-03,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.65,2026-04,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.65,2026-05,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.65,2026-06,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.7,2026-02,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.7,2026-03,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.7,2026-04,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.7,2026-05,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.7,2026-06,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.75,2026-02,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.75,2026-03,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.75,2026-04,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.75,2026-05,0,0,,0,,,,
HGB_q0.975_AND_LR_q0.975,0.975,0.975,0.75,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.0,2026-02,8,6,0.75,1,0.125,0.40927543031016883,0.02241749145005667,0.432164782313211
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.0,2026-03,3,3,1.0,0,0.0,0.4385029682449546,5.551115123125783e-17,0.45598325100626474
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.0,2026-04,29,29,1.0,14,0.4827586206896552,0.8830302015002593,0.3138609015268349,0.407147940634081
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.0,2026-05,63,55,0.873015873015873,32,0.5079365079365079,0.7689296552173035,0.38762886274954733,0.41172661416814427
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.0,2026-06,50,44,0.88,22,0.44,0.7619518261679701,0.3116219921125717,0.4124085726995999
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.45,2026-02,2,1,0.5,0,0.0,0.09453120573423074,0.0,0.46629165980107845
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.45,2026-03,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.5292685388486121
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.45,2026-04,5,5,1.0,3,0.6,0.5655175352168251,0.2307242812760128,0.4881212903506073
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.45,2026-05,11,11,1.0,7,0.6363636363636364,0.7411670330319684,0.35380117450784887,0.4812964633070463
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.45,2026-06,10,8,0.8,5,0.5,0.49016247153664183,0.236593090512564,0.46838983041792215
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.5,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.5,2026-03,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.5292685388486121
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.5,2026-04,2,2,1.0,0,0.0,0.34238022750665303,0.0,0.5226272611556129
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.5,2026-05,3,3,1.0,1,0.3333333333333333,0.4385029682449546,0.06149194472039621,0.5116119089711822
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.5,2026-06,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.5064044388946933
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.55,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.55,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.55,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.55,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.55,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.6,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.6,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.6,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.6,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.6,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.65,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.65,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.65,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.65,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.65,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.7,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.7,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.7,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.7,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.7,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.75,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.75,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.75,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.75,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.900,0.985,0.9,0.75,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.0,2026-02,8,6,0.75,1,0.125,0.40927543031016883,0.02241749145005667,0.432164782313211
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.0,2026-03,3,3,1.0,0,0.0,0.4385029682449546,5.551115123125783e-17,0.45598325100626474
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.0,2026-04,23,23,1.0,10,0.43478260869565216,0.8568833815495731,0.25634635325674215,0.4086305694208667
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.0,2026-05,54,47,0.8703703703703703,27,0.5,0.7557826977763024,0.3711458304022563,0.4135519275390964
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.0,2026-06,46,40,0.8695652173913043,19,0.41304347826086957,0.74334142220927,0.2828860322481277,0.4111317448851572
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.45,2026-02,2,1,0.5,0,0.0,0.09453120573423074,0.0,0.46629165980107845
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.45,2026-03,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.5292685388486121
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.45,2026-04,5,5,1.0,3,0.6,0.5655175352168251,0.2307242812760128,0.4881212903506073
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.45,2026-05,10,10,1.0,6,0.6,0.7224672001371107,0.31267376973365824,0.48380804540956246
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.45,2026-06,9,7,0.7777777777777778,5,0.5555555555555556,0.45258896910698887,0.26665129349549305,0.4688141711302712
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.5,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.5,2026-03,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.5292685388486121
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.5,2026-04,2,2,1.0,0,0.0,0.34238022750665303,0.0,0.5226272611556129
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.5,2026-05,3,3,1.0,1,0.3333333333333333,0.4385029682449546,0.06149194472039621,0.5116119089711822
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.5,2026-06,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.5064044388946933
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.55,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.55,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.55,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.55,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.55,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.6,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.6,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.6,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.6,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.6,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.65,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.65,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.65,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.65,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.65,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.7,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.7,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.7,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.7,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.7,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.75,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.75,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.75,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.75,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.950,0.985,0.95,0.75,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.0,2026-02,7,5,0.7142857142857143,1,0.14285714285714285,0.35893445183261935,0.02567962434474355,0.4329692406536738
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.0,2026-03,3,3,1.0,0,0.0,0.4385029682449546,5.551115123125783e-17,0.45598325100626474
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.0,2026-04,20,20,1.0,8,0.4,0.8388748419471806,0.21880653237281708,0.40725652232867937
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.0,2026-05,36,31,0.8611111111111112,20,0.5555555555555556,0.713404696106438,0.395810617556973,0.414458161190829
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.0,2026-06,37,32,0.8648648648648649,14,0.3783783783783784,0.7202258821599021,0.24063999175798265,0.4120544008029194
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.45,2026-02,2,1,0.5,0,0.0,0.09453120573423074,0.0,0.46629165980107845
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.45,2026-03,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.5292685388486121
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.45,2026-04,4,4,1.0,2,0.5,0.5101091635454027,0.15003898915214947,0.4941346415639929
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.45,2026-05,6,6,1.0,4,0.6666666666666666,0.6096657120978346,0.299993315138392,0.48134636978471573
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.45,2026-06,8,6,0.75,5,0.625,0.40927543031016883,0.30574239460262737,0.47000169972593187
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.5,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.5,2026-03,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.5292685388486121
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.5,2026-04,2,2,1.0,0,0.0,0.34238022750665303,0.0,0.5226272611556129
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.5,2026-05,2,2,1.0,1,0.5,0.34238022750665303,0.09453120573423074,0.5121851426424631
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.5,2026-06,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.5064044388946933
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.55,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.55,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.55,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.55,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.55,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.6,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.6,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.6,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.6,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.6,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.65,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.65,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.65,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.65,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.65,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.7,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.7,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.7,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.7,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.7,2026-06,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.75,2026-02,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.75,2026-03,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.75,2026-04,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.75,2026-05,0,0,,0,,,,
HGB_q0.985_AND_LR_q0.975,0.985,0.975,0.75,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.0,2026-02,3,2,0.6666666666666666,1,0.3333333333333333,0.2076596008020477,0.06149194472039621,0.4245594425093673
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.0,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.0,2026-04,14,14,1.0,5,0.35714285714285715,0.7846891972623643,0.1634473175355414,0.4028708536602609
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.0,2026-05,40,36,0.9,22,0.55,0.7694822477247771,0.39829091798932054,0.41419910651400454
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.0,2026-06,36,32,0.8888888888888888,15,0.4166666666666667,0.7468519140963513,0.2714056205144606,0.4120830842642447
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.45,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.45,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.45,2026-04,2,2,1.0,1,0.5,0.34238022750665303,0.09453120573423074,0.4865447235261942
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.45,2026-05,7,7,1.0,4,0.5714285714285714,0.6456695649333126,0.2504583645276572,0.48915488706173643
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.45,2026-06,6,4,0.6666666666666666,4,0.6666666666666666,0.299993315138392,0.299993315138392,0.47351034906754924
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.5,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.5,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.5,2026-04,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.5025275071479602
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.5,2026-05,3,3,1.0,1,0.3333333333333333,0.4385029682449546,0.06149194472039621,0.5116119089711822
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.5,2026-06,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.5064044388946933
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.55,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.55,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.55,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.55,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.55,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.6,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.6,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.6,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.6,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.6,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.65,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.65,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.65,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.65,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.65,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.7,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.7,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.7,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.7,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.7,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.75,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.75,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.75,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.75,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.900,0.99,0.9,0.75,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.0,2026-02,3,2,0.6666666666666666,1,0.3333333333333333,0.2076596008020477,0.06149194472039621,0.4245594425093673
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.0,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.0,2026-04,11,11,1.0,4,0.36363636363636365,0.7411670330319684,0.15166471095367573,0.40385349710594
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.0,2026-05,38,34,0.8947368421052632,20,0.5263157894736842,0.7586947827711269,0.3725897138449667,0.4165552018132403
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.0,2026-06,35,31,0.8857142857142857,14,0.4,0.7404853135378618,0.2555072885938059,0.41167151140543823
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.45,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.45,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.45,2026-04,2,2,1.0,1,0.5,0.34238022750665303,0.09453120573423074,0.4865447235261942
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.45,2026-05,7,7,1.0,4,0.5714285714285714,0.6456695649333126,0.2504583645276572,0.48915488706173643
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.45,2026-06,6,4,0.6666666666666666,4,0.6666666666666666,0.299993315138392,0.299993315138392,0.47351034906754924
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.5,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.5,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.5,2026-04,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.5025275071479602
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.5,2026-05,3,3,1.0,1,0.3333333333333333,0.4385029682449546,0.06149194472039621,0.5116119089711822
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.5,2026-06,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.5064044388946933
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.55,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.55,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.55,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.55,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.55,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.6,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.6,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.6,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.6,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.6,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.65,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.65,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.65,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.65,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.65,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.7,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.7,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.7,2026-04,0,0,,0,,,,
