period,date,race_code,model,target,prior1,prior2,has2
train,2026-06-01,202606010102,4カドまくり,0,0.4568131868131868,0.5549230769230769,1
train,2026-06-01,202606010103,4カドまくり,0,0.23527472527472523,0.31632967032967035,1
train,2026-06-01,202606010105,3まくり,0,0.7826373626373626,0.8386373626373627,1
train,2026-06-01,202606010105,3まくり差し,0,0.8726373626373627,0.8966373626373626,1
train,2026-06-01,202606010107,3まくり差し,0,0.6631868131868132,0.5678021978021978,1
train,2026-06-01,202606010109,3まくり差し,0,0.36681318681318675,0.4729230769230769,1
train,2026-06-01,202606010110,3まくり,0,0.6494505494505494,0.5896703296703296,1
train,2026-06-01,202606010110,3まくり差し,0,0.5294505494505494,0.5176703296703297,1
train,2026-06-01,202606010111,4カドまくり,0,0.6673626373626373,0.6235824175824176,1
train,2026-06-01,202606010506,4カドまくり,0,0.6331269674711437,0.6421259181532004,1
train,2026-06-01,202606010508,4カドまくり,0,0.7623399790136411,0.6952780692549843,1
train,2026-06-01,202606010512,3まくり,0,0.2878121720881427,0.5094994753410282,1
train,2026-06-01,202606010512,3まくり差し,0,0.39281217208814273,0.5464994753410283,1
train,2026-06-01,202606010806,3まくり,0,0.6781217208814271,0.6304365162644281,1
train,2026-06-01,202606010806,3まくり差し,0,0.698121720881427,0.6784365162644281,1
train,2026-06-01,202606010808,4カドまくり,0,0.5359391395592864,0.5024386149003147,1
train,2026-06-01,202606010903,3まくり,0,0.23218782791185727,0.19124973767051412,1
train,2026-06-01,202606010903,3まくり差し,0,0.28718782791185726,0.24024973767051416,1
train,2026-06-01,202606010911,3まくり,0,0.39109653725078697,0.40222140608604406,1
train,2026-06-01,202606010911,3まくり差し,0,0.5360965372507871,0.5572214060860441,1
train,2026-06-01,202606010912,3まくり,0,0.7857817418677859,0.8120944386149003,1
train,2026-06-01,202606010912,3まくり差し,0,0.8757817418677859,0.8740944386149003,1
train,2026-06-01,202606011104,3まくり,0,0.9299999999999999,0.7259391395592864,1
train,2026-06-01,202606011104,3まくり差し,0,0.97,0.7359391395592865,1
train,2026-06-01,202606011107,3まくり,1,0.6656243441762854,0.6543126967471143,1
train,2026-06-01,202606011107,3まくり差し,0,0.5956243441762854,0.6563126967471145,1
train,2026-06-01,202606011111,4カドまくり,0,0.5068730325288562,0.573748163693599,1
train,2026-06-01,202606011201,3まくり,0,0.5359157509157508,0.53706105006105,1
train,2026-06-01,202606011201,3まくり差し,1,0.5158241758241758,0.49305494505494507,1
train,2026-06-01,202606011202,3まくり,0,0.6683684371184371,0.5073873626373626,1
train,2026-06-01,202606011202,3まくり差し,0,0.6434065934065933,0.5003736263736264,1
train,2026-06-01,202606011203,4カドまくり,0,0.26469474969474965,0.3428168498168498,1
train,2026-06-01,202606011204,3まくり,1,0.9183684371184371,0.9510210622710623,1
train,2026-06-01,202606011204,3まくり差し,0,0.8934065934065933,0.9360439560439562,1
train,2026-06-01,202606011301,3まくり,0,0.6606105006105005,0.7403663003663004,1
train,2026-06-01,202606011301,3まくり差し,0,0.7405494505494505,0.8203296703296703,1
train,2026-06-01,202606011410,3まくり,0,0.7256243441762853,0.6886253934942286,1
train,2026-06-01,202606011410,3まくり差し,0,0.7356243441762855,0.7266253934942287,1
train,2026-06-01,202606012003,3まくり,0,0.7901521511017837,0.7901521511017837,0
train,2026-06-01,202606012003,3まくり差し,0,0.7051521511017838,0.7051521511017838,0
train,2026-06-01,202606012007,3まくり差し,0,0.3729695697796432,0.3729695697796432,0
train,2026-06-01,202606012010,4カドまくり,0,0.6951573976915004,0.7387187827911856,1
train,2026-06-01,202606012012,3まくり差し,0,0.5468730325288562,0.5468730325288562,0
train,2026-06-01,202606012302,3まくり差し,0,0.39546694648478486,0.4120923399790136,1
train,2026-06-01,202606012310,4カドまくり,0,0.48015739769150045,0.4504700944386149,1
train,2026-06-01,202606012311,3まくり,0,0.6457817418677858,0.528719832109129,1
train,2026-06-01,202606012311,3まくり差し,0,0.815781741867786,0.726719832109129,1
train,2026-06-01,202606012402,4カドまくり,0,0.5,0.5,0
train,2026-06-01,202606012406,4カドまくり,0,0.5,0.5,0
train,2026-06-02,202606020102,3まくり,0,0.6423626373626372,0.6306923076923077,1
train,2026-06-02,202606020102,3まくり差し,0,0.6523626373626373,0.6566923076923078,1
train,2026-06-02,202606020103,4カドまくり,0,0.17527472527472526,0.2809450549450549,1
train,2026-06-02,202606020110,4カドまくり,0,0.512087912087912,0.41936263736263735,1
train,2026-06-02,202606020112,3まくり差し,0,0.8726373626373627,0.7627472527472527,1
train,2026-06-02,202606020112,4カドまくり,0,0.5620879120879121,0.5744175824175823,1
train,2026-06-02,202606020503,3まくり,0,0.18593913955928643,0.420501573976915,1
train,2026-06-02,202606020503,3まくり差し,0,0.27593913955928645,0.46450157397691494,1
train,2026-06-02,202606020504,4カドまくり,0,0.7021878279118572,0.7373735571878279,1
train,2026-06-02,202606020506,3まくり,0,0.6981269674711437,0.6485005246589716,1
train,2026-06-02,202606020506,3まくり差し,0,0.6831269674711438,0.5895005246589716,1
train,2026-06-02,202606020508,3まくり,0,0.7021878279118572,0.7373735571878279,1
train,2026-06-02,202606020508,3まくり差し,0,0.7171878279118573,0.7123735571878279,1
train,2026-06-02,202606020906,4カドまくり,0,0.36328436516264423,0.4040965372507869,1
train,2026-06-02,202606020909,4カドまくり,0,0.7865634837355717,0.6505005246589717,1
train,2026-06-02,202606020910,4カドまくり,1,0.42312696747114364,0.6146883525708289,1
train,2026-06-02,202606020912,4カドまくり,0,0.622339979013641,0.5744658971668415,1
train,2026-06-02,202606021007,4カドまくり,1,0.5,0.5,0
train,2026-06-02,202606021010,3まくり,0,0.5,0.5,0
train,2026-06-02,202606021010,3まくり差し,0,0.5,0.5,0
train,2026-06-02,202606021012,4カドまくり,0,0.5,0.5,0
train,2026-06-02,202606021104,3まくり差し,0,0.7053095487932843,0.5198740818467995,1
train,2026-06-02,202606021111,3まくり,0,0.22390870933892965,0.322408184679958,1
train,2026-06-02,202606021111,3まくり差し,0,0.2189087093389297,0.30340818467995795,1
train,2026-06-02,202606021112,3まくり差し,1,0.5315634837355718,0.4291878279118573,1
train,2026-06-02,202606021202,3まくり差し,0,0.25945054945054946,0.34094505494505495,1
train,2026-06-02,202606021203,4カドまくり,0,0.39408424908424905,0.5284505494505496,1
train,2026-06-02,202606021207,4カドまくり,0,0.4146947496947497,0.4225726495726495,1
train,2026-06-02,202606021209,4カドまくり,0,0.7993894993894994,0.8276336996336997,1
train,2026-06-02,202606021306,4カドまくり,0,0.26999999999999996,0.388,1
train,2026-06-02,202606021410,3まくり差し,0,0.42249737670514165,0.33824973767051414,1
train,2026-06-02,202606021908,4カドまくり,0,0.73,0.6297502623294858,1
train,2026-06-02,202606022004,3まくり,0,0.713121720881427,0.6538100734522561,1
train,2026-06-02,202606022004,3まくり差し,0,0.7131217208814271,0.6618100734522561,1
train,2026-06-02,202606022007,3まくり,0,0.027969569779643225,0.1823452256033578,1
train,2026-06-02,202606022007,3まくり差し,0,0.05296956977964322,0.2433452256033578,1
train,2026-06-02,202606022009,4カドまくり,0,0.5370304302203568,0.4429674711437565,1
train,2026-06-02,202606022010,4カドまくり,0,0.695,0.5545005246589716,1
train,2026-06-02,202606022302,3まくり差し,0,0.27140608604407135,0.4874690451206716,1
train,2026-06-02,202606022303,3まくり,0,0.5917208814270724,0.6028457502623294,1
train,2026-06-02,202606022303,3まくり差し,0,0.5317208814270724,0.5528457502623294,1
train,2026-06-02,202606022307,4カドまくり,0,0.20953305351521506,0.35053200419727176,1
train,2026-06-02,202606022309,4カドまくり,0,0.25046694648478485,0.26553095487932843,1
train,2026-06-02,202606022311,3まくり差し,0,0.6945330535152151,0.6779706190975866,1
train,2026-06-02,202606022312,3まくり,0,0.6457817418677858,0.6252193074501573,1
train,2026-06-02,202606022312,3まくり差し,0,0.815781741867786,0.7872193074501574,1
train,2026-06-02,202606022405,4カドまくり,0,0.16750262329485835,0.26818887722980067,1
train,2026-06-03,202606030503,4カドまくり,0,0.40390346274921296,0.49534102833158444,1
train,2026-06-03,202606030509,3まくり,0,0.6473452256033577,0.5839706190975866,1
train,2026-06-03,202606030509,3まくり差し,0,0.6373452256033578,0.6299706190975867,1
train,2026-06-03,202606031002,3まくり差し,0,0.7626373626373626,0.7548332045708751,1
train,2026-06-03,202606031007,4カドまくり,0,0.5226373626373626,0.6727702454942748,1
train,2026-06-03,202606031011,3まくり,0,0.17527472527472526,0.31372726958246366,1
train,2026-06-03,202606031011,3まくり差し,0,0.2352747252747253,0.3417272695824638,1
train,2026-06-03,202606031101,4カドまくり,0,0.7194505494505494,0.5146153846153846,1
train,2026-06-03,202606031103,4カドまくり,0,0.5326373626373626,0.43180219780219775,1
train,2026-06-03,202606031107,3まくり差し,0,0.6920879120879121,0.7643076923076924,1
train,2026-06-03,202606031111,3まくり,0,0.40736263736263734,0.42547252747252745,1
train,2026-06-03,202606031111,3まくり差し,0,0.43736263736263736,0.46347252747252743,1
train,2026-06-03,202606031203,4カドまくり,0,0.4099999999999999,0.30012210012210006,1
train,2026-06-03,202606031209,4カドまくり,0,0.5246947496947496,0.42281684981684986,1
train,2026-06-03,202606031210,3まくり差し,0,0.34527472527472525,0.4231648351648351,1
train,2026-06-03,202606031212,3まくり差し,0,0.7100000000000001,0.6318901098901099,1
train,2026-06-03,202606031307,3まくり差し,0,0.5705494505494506,0.5242197802197803,1
train,2026-06-03,202606031307,4カドまくり,0,0.3906105006105006,0.6063663003663003,1
train,2026-06-03,202606031309,3まくり,0,0.9353052503052504,0.8814273504273504,1
train,2026-06-03,202606031309,3まくり差し,1,0.9152747252747253,0.8693846153846154,1
train,2026-06-03,202606031907,3まくり,0,0.7623399790136411,0.8014039874081846,1
train,2026-06-03,202606031907,3まくり差し,0,0.6523399790136412,0.7674039874081846,1
train,2026-06-03,202606032004,3まくり,0,0.8699999999999999,0.6328121720881427,1
train,2026-06-03,202606032004,3まくり差し,0,0.8300000000000001,0.5748121720881427,1
train,2026-06-03,202606032012,3まくり差し,0,0.19999999999999996,0.2021098901098901,1
train,2026-06-03,202606032103,3まくり,0,0.5,0.5,0
train,2026-06-03,202606032103,3まくり差し,0,0.5,0.5,0
train,2026-06-03,202606032104,3まくり差し,0,0.5,0.5,0
train,2026-06-03,202606032109,4カドまくり,0,0.5,0.5,0
train,2026-06-03,202606032403,4カドまくり,0,0.5,0.391054945054945,1
train,2026-06-03,202606032405,4カドまくり,0,0.5,0.5,1
train,2026-06-03,202606032410,3まくり差し,0,0.5,0.5,1
train,2026-06-03,202606032411,3まくり,0,0.5,0.4121098901098901,1
train,2026-06-03,202606032411,3まくり差し,0,0.5,0.4121098901098901,1
train,2026-06-04,202606040310,3まくり,0,0.5,0.5,0
train,2026-06-04,202606040310,3まくり差し,0,0.5,0.5,0
train,2026-06-04,202606040501,4カドまくり,0,0.6352747252747252,0.57210989010989,1
train,2026-06-04,202606040506,4カドまくり,1,0.42472527472527466,0.564945054945055,1
train,2026-06-04,202606040510,3まくり,0,0.6352747252747252,0.57210989010989,1
train,2026-06-04,202606040510,3まくり差し,0,0.7752747252747252,0.6521098901098901,1
train,2026-06-04,202606040704,3まくり,0,0.5,0.5,0
train,2026-06-04,202606040704,3まくり差し,0,0.5,0.5,0
train,2026-06-04,202606040705,3まくり,0,0.5,0.5,0
train,2026-06-04,202606040705,3まくり差し,1,0.5,0.5,0
train,2026-06-04,202606040711,3まくり,0,0.5,0.5,0
train,2026-06-04,202606040711,3まくり差し,1,0.5,0.5,0
train,2026-06-04,202606040903,3まくり,0,0.5764060860440713,0.5429055613850997,1
train,2026-06-04,202606040903,3まくり差し,0,0.5814060860440713,0.5179055613850997,1
train,2026-06-04,202606040906,3まくり,0,0.22328436516264427,0.29040923399790136,1
train,2026-06-04,202606040906,3まくり差し,0,0.42328436516264434,0.46840923399790146,1
train,2026-06-04,202606040908,3まくり,0,0.8607817418677859,0.8310944386149002,1
train,2026-06-04,202606040908,3まくり差し,0,0.7357817418677859,0.7100944386149004,1
train,2026-06-04,202606040910,4カドまくり,0,0.22328436516264427,0.29040923399790136,1
train,2026-06-04,202606040912,4カドまくり,0,0.7679695697796431,0.8272812172088142,1
train,2026-06-04,202606041002,3まくり差し,0,0.5,0.5,1
train,2026-06-04,202606041007,4カドまくり,0,0.5,0.5,1
train,2026-06-04,202606041011,3まくり,0,0.5,0.5,1
train,2026-06-04,202606041011,3まくり差し,0,0.5,0.5,1
train,2026-06-04,202606041306,4カドまくり,0,0.46469474969474966,0.46045054945054936,1
train,2026-06-04,202606041310,3まくり,0,0.6706105006105006,0.7764884004884005,1
train,2026-06-04,202606041310,3まくり差し,0,0.6305494505494507,0.7444395604395605,1
train,2026-06-04,202606041702,3まくり,0,0.5,0.5,0
train,2026-06-04,202606041702,3まくり差し,0,0.5,0.5,0
train,2026-06-04,202606041905,3まくり,0,0.8182791185729276,0.8406547743966422,1
train,2026-06-04,202606041905,3まくり差し,1,0.7582791185729276,0.8006547743966423,1
train,2026-06-04,202606041908,4カドまくり,0,0.6143756558237146,0.5341259181532003,1
train,2026-06-04,202606041910,3まくり差し,0,0.758121720881427,0.7479979013641134,1
train,2026-06-04,202606042002,4カドまくり,0,0.7214060860440713,0.6418985966813878,1
train,2026-06-04,202606042004,4カドまくり,0,0.2782791185729276,0.20784260230849944,1
train,2026-06-04,202606042006,3まくり,0,0.15390870933892967,0.23934627492130114,1
train,2026-06-04,202606042006,3まくり差し,0,0.18890870933892967,0.3203462749213012,1
train,2026-06-04,202606042009,3まくり,0,0.7718730325288561,0.8321787645722587,1
train,2026-06-04,202606042009,3まくり差し,0,0.7468730325288562,0.8211787645722588,1
train,2026-06-04,202606042012,3まくり差し,0,0.21859391395592864,0.2231563483735572,1
train,2026-06-04,202606042102,4カドまくり,0,0.49796956977964324,0.5296568730325288,1
train,2026-06-04,202606042103,3まくり,0,0.251096537250787,0.2510335781741868,1
train,2026-06-04,202606042103,3まくり差し,0,0.47609653725078704,0.4760335781741869,1
train,2026-06-04,202606042112,3まくり,0,0.027969569779643225,0.06147009443861489,1
train,2026-06-04,202606042112,3まくり差し,0,0.05296956977964322,0.11647009443861489,1
train,2026-06-04,202606042404,3まくり差し,1,0.49437565582371457,0.4611248688352571,1
train,2026-06-04,202606042404,4カドまくり,0,0.26999999999999996,0.4151248688352571,1
train,2026-06-04,202606042405,4カドまくり,0,0.4178121720881427,0.5484375655823714,1
train,2026-06-04,202606042408,3まくり差し,0,0.28718782791185726,0.3627513116474292,1
train,2026-06-05,202606050103,4カドまくり,0,0.5,0.5,0
train,2026-06-05,202606050104,4カドまくり,0,0.5,0.5,0
train,2026-06-05,202606050111,4カドまくり,0,0.5,0.5,0
train,2026-06-05,202606050305,4カドまくり,0,0.5349999999999999,0.563,1
train,2026-06-05,202606050306,3まくり,0,0.32499999999999996,0.32499999999999996,0
train,2026-06-05,202606050306,3まくり差し,1,0.42500000000000004,0.42500000000000004,0
train,2026-06-05,202606050308,3まくり,0,0.605,0.605,1
train,2026-06-05,202606050308,3まくり差し,1,0.545,0.545,1
train,2026-06-05,202606050309,3まくり,0,0.46499999999999997,0.521,1
train,2026-06-05,202606050309,3まくり差し,1,0.485,0.509,1
train,2026-06-05,202606050707,3まくり,0,0.4798426023084994,0.4798426023084994,0
train,2026-06-05,202606050707,3まくり差し,0,0.3198426023084995,0.3198426023084995,0
train,2026-06-05,202606050708,3まくり,0,0.5256243441762855,0.5256243441762855,0
train,2026-06-05,202606050708,3まくり差し,0,0.5356243441762855,0.5356243441762855,0
train,2026-06-05,202606050709,3まくり,0,0.6656243441762854,0.6656243441762854,0
train,2026-06-05,202606050709,3まくり差し,0,0.5956243441762854,0.5956243441762854,0
train,2026-06-05,202606050710,4カドまくり,0,0.6598426023084993,0.6598426023084993,0
train,2026-06-05,202606050806,4カドまくり,0,0.888121720881427,0.888121720881427,0
train,2026-06-05,202606050810,3まくり,0,0.6283184679958027,0.5707413431269674,1
train,2026-06-05,202606050810,3まくり差し,0,0.39081846799580267,0.37624134312696744,1
train,2026-06-05,202606050811,3まくり,0,0.32480325288562434,0.4996941238195173,1
train,2026-06-05,202606050811,3まくり差し,0,0.42480325288562437,0.5976941238195174,1
train,2026-06-05,202606051005,3まくり差し,0,0.7171878279118573,0.6303126967471143,1
train,2026-06-05,202606051007,3まくり,0,0.414218258132214,0.4485309548793285,1
train,2026-06-05,202606051007,3まくり差し,0,0.32421825813221405,0.39453095487932843,1
train,2026-06-05,202606051010,3まくり,0,0.45156348373557176,0.536688352570829,1
train,2026-06-05,202606051010,3まくり差し,0,0.47156348373557183,0.592688352570829,1
train,2026-06-05,202606051011,3まくり,0,0.4895330535152151,0.6304690451206715,1
train,2026-06-05,202606051011,3まくり差し,0,0.4145330535152151,0.5594690451206715,1
train,2026-06-05,202606051301,3まくり,0,0.32408424908424904,0.4862063492063492,1
train,2026-06-05,202606051301,3まくり差し,0,0.4241758241758242,0.5622857142857143,1
train,2026-06-05,202606051303,3まくり差し,0,0.6547252747252746,0.5288351648351649,1
train,2026-06-05,202606051306,4カドまくり,0,0.06530525030525028,0.1728168498168498,1
train,2026-06-05,202606051308,4カドまくり,1,0.5946947496947497,0.4608168498168499,1
train,2026-06-05,202606051701,3まくり差し,0,0.5851521511017839,0.426591815320042,1
train,2026-06-05,202606051705,3まくり差し,0,0.5729695697796433,0.612218258132214,1
train,2026-06-05,202606051706,3まくり,0,0.7537513116474291,0.7537513116474291,0
train,2026-06-05,202606051706,3まくり差し,0,0.7887513116474292,0.7887513116474292,0
train,2026-06-05,202606051805,3まくり,1,0.5,0.5,0
train,2026-06-05,202606051805,3まくり差し,0,0.5,0.5,0
train,2026-06-05,202606051807,3まくり,1,0.5,0.5,0
train,2026-06-05,202606051807,3まくり差し,0,0.5,0.5,0
train,2026-06-05,202606051809,3まくり,0,0.5,0.5,0
train,2026-06-05,202606051809,3まくり差し,0,0.5,0.5,0
train,2026-06-05,202606051902,4カドまくり,0,0.3156243441762854,0.3253746065057712,1
train,2026-06-05,202606051905,4カドまくり,0,0.7064060860440713,0.6838436516264428,1
train,2026-06-05,202606051910,4カドまくり,0,0.48359391395592854,0.6492812172088143,1
train,2026-06-05,202606051912,4カドまくり,0,0.6598426023084993,0.7158426023084994,1
train,2026-06-05,202606052004,3まくり,0,0.6423626373626372,0.6700429759118112,1
train,2026-06-05,202606052004,3まくり差し,1,0.6523626373626373,0.7160429759118112,1
train,2026-06-05,202606052006,3まくり,0,0.06999999999999998,0.21883516483516482,1
train,2026-06-05,202606052006,3まくり差し,0,0.029999999999999992,0.13483516483516483,1
train,2026-06-05,202606052102,4カドまくり,0,0.46406086044071354,0.5647492130115425,1
train,2026-06-05,202606052107,4カドまくり,0,0.0,0.2,1
train,2026-06-06,202606060101,3まくり,0,0.6347252747252746,0.6347252747252746,0
train,2026-06-06,202606060101,3まくり差し,0,0.4547252747252747,0.4547252747252747,0
train,2026-06-06,202606060103,3まくり,0,0.48791208791208784,0.5455824175824175,1
train,2026-06-06,202606060103,3まくり差し,0,0.6779120879120879,0.6475824175824176,1
train,2026-06-06,202606060107,3まくり,0,0.3505494505494505,0.40549450549450544,1
train,2026-06-06,202606060107,3まくり差し,1,0.47054945054945063,0.5534945054945055,1
train,2026-06-06,202606060111,4カドまくり,0,0.5094505494505494,0.5094505494505494,0
train,2026-06-06,202606060302,3まくり,0,0.5,0.542,1
train,2026-06-06,202606060302,3まくり差し,0,0.5,0.518,1
train,2026-06-06,202606060307,4カドまくり,0,0.675,0.563,1
train,2026-06-06,202606060309,4カドまくり,0,0.5349999999999999,0.563,1
train,2026-06-06,202606060605,3まくり差し,0,0.5,0.5,0
train,2026-06-06,202606060608,4カドまくり,0,0.5,0.5,0
train,2026-06-06,202606060612,3まくり差し,0,0.5,0.5,0
train,2026-06-06,202606060702,4カドまくり,0,0.2693756558237146,0.3291888772298006,1
train,2026-06-06,202606060703,4カドまくり,0,0.6051573976915005,0.487906610703043,1
train,2026-06-06,202606060704,3まくり,0,0.17421956977964326,0.18272061909758658,1
train,2026-06-06,202606060704,3まくり差し,0,0.33046956977964326,0.3464706190975866,1
train,2026-06-06,202606060705,3まくり,0,0.12593913955928643,0.3676873032528857,1
train,2026-06-06,202606060705,3まくり差し,0,0.13593913955928646,0.3076873032528856,1
train,2026-06-06,202606060708,4カドまくり,0,0.27953305351521507,0.4803452256033578,1
train,2026-06-06,202606060710,4カドまくり,0,0.6289087093389296,0.615594963273872,1
train,2026-06-06,202606060711,3まくり差し,0,0.6529695697796432,0.7329066107030431,1
train,2026-06-06,202606060812,4カドまくり,0,0.6501521511017838,0.6377785939139559,1
train,2026-06-06,202606061002,3まくり,0,0.7023452256033578,0.6559695697796433,1
train,2026-06-06,202606061002,3まくり差し,0,0.7173452256033578,0.6189695697796432,1
train,2026-06-06,202606061004,3まくり差し,0,0.8,0.7924365162644282,1
train,2026-06-06,202606061005,4カドまくり,0,0.5068730325288562,0.4384365162644281,1
train,2026-06-06,202606061009,3まくり差し,0,0.94,0.8400629590766001,1
train,2026-06-06,202606061506,4カドまくり,0,0.5,0.5,0
train,2026-06-06,202606061509,3まくり,0,0.5,0.5,0
train,2026-06-06,202606061509,3まくり差し,1,0.5,0.5,0
train,2026-06-06,202606061702,3まくり,0,0.5959391395592865,0.5770010493179434,1
train,2026-06-06,202606061702,3まくり差し,0,0.5659391395592865,0.5510010493179434,1
train,2026-06-06,202606061703,4カドまくり,0,0.33437565582371453,0.40468625393494223,1
train,2026-06-06,202606061705,3まくり差し,0,0.5589087093389297,0.4741573976915005,1
train,2026-06-06,202606061706,3まくり,0,0.8701573976915005,0.6916579223504721,1
train,2026-06-06,202606061706,3まくり差し,0,0.8301573976915005,0.6656579223504722,1
train,2026-06-06,202606061711,4カドまくり,0,0.530314795383001,0.45181322140608604,1
train,2026-06-06,202606061802,4カドまくり,0,0.5,0.456,1
train,2026-06-06,202606061805,3まくり差し,0,0.5147252747252747,0.5126153846153846,1
train,2026-06-06,202606061807,4カドまくり,0,0.5,0.38187789987789983,1
train,2026-06-06,202606061810,4カドまくり,0,0.5,0.5341221001221002,1
train,2026-06-06,202606061812,4カドまくり,0,0.8,0.8,0
train,2026-06-06,202606062107,3まくり差し,1,0.6375026232948583,0.7236894018887724,1
train,2026-06-06,202606062110,4カドまくり,0,0.38624868835257076,0.48743651626442813,1
train,2026-06-06,202606062111,4カドまくり,0,0.5015634837355718,0.4087513116474291,1
train,2026-06-06,202606062401,3まくり差し,0,0.5,0.5,0
train,2026-06-06,202606062402,4カドまくり,0,0.5,0.5,0
train,2026-06-06,202606062404,4カドまくり,0,0.5,0.5,0
train,2026-06-06,202606062406,3まくり,0,0.5,0.5,0
train,2026-06-06,202606062406,3まくり差し,0,0.5,0.5,0
train,2026-06-07,202606070101,3まくり,0,0.40318681318681315,0.42002197802197794,1
train,2026-06-07,202606070101,3まくり差し,1,0.5731868131868132,0.530021978021978,1
train,2026-06-07,202606070102,3まくり,0,0.3573626373626373,0.4744175824175824,1
train,2026-06-07,202606070102,3まくり差し,1,0.18736263736263736,0.45241758241758245,1
train,2026-06-07,202606070109,3まくり,0,0.42472527472527466,0.4049450549450549,1
train,2026-06-07,202606070109,3まくり差し,0,0.3647252747252747,0.39294505494505494,1
train,2026-06-07,202606070112,3まくり差し,0,0.8126373626373626,0.6433626373626373,1
train,2026-06-07,202606070303,4カドまくり,0,0.675,0.619,1
train,2026-06-07,202606070305,3まくり,0,0.5349999999999999,0.521,1
train,2026-06-07,202606070305,3まくり差し,0,0.515,0.509,1
train,2026-06-07,202606070311,4カドまくり,0,0.5349999999999999,0.521,1
train,2026-06-07,202606070507,4カドまくり,0,0.5,0.5,0
train,2026-06-07,202606070508,4カドまくり,0,0.5,0.5,0
train,2026-06-07,202606070509,3まくり,0,0.5,0.5,0
train,2026-06-07,202606070509,3まくり差し,0,0.5,0.5,0
train,2026-06-07,202606070510,3まくり,0,0.5,0.5,0
train,2026-06-07,202606070510,3まくり差し,0,0.5,0.5,0
train,2026-06-07,202606070602,3まくり差し,0,0.6226547743966422,0.6467177334732424,1
train,2026-06-07,202606070609,3まくり,0,0.4932791185729276,0.5380304302203567,1
train,2026-06-07,202606070609,3まくり差し,0,0.4482791185729276,0.5330304302203567,1
train,2026-06-07,202606070611,4カドまくり,0,0.674218258132214,0.48271983210912905,1
train,2026-06-07,202606070705,3まくり,0,0.28375131164742917,0.41431374606505766,1
train,2026-06-07,202606070705,3まくり差し,1,0.3587513116474292,0.4113137460650577,1
train,2026-06-07,202606070710,4カドまくり,0,0.6101573976915005,0.5561573976915005,1
train,2026-06-07,202606070802,3まくり差し,0,0.5843756558237145,0.5419999999999999,1
train,2026-06-07,202606070804,3まくり差し,0,0.77,0.7369380902413432,1
train,2026-06-07,202606070810,4カドまくり,0,0.5626547743966421,0.40478069254984256,1
train,2026-06-07,202606070908,4カドまくり,0,0.5,0.5,0
train,2026-06-07,202606070909,3まくり,0,0.5,0.5,0
train,2026-06-07,202606070909,3まくり差し,0,0.5,0.5,0
train,2026-06-07,202606070910,3まくり差し,0,0.5,0.5,0
train,2026-06-07,202606070911,3まくり差し,0,0.5,0.5,0
train,2026-06-07,202606071003,3まくり,0,0.15796956977964322,0.28440608604407136,1
train,2026-06-07,202606071003,3まくり差し,0,0.22296956977964322,0.31940608604407134,1
train,2026-06-07,202606071005,4カドまくり,0,0.7998426023084995,0.7125939139559285,1
train,2026-06-07,202606071006,3まくり,0,0.7115634837355719,0.7317502623294858,1
train,2026-06-07,202606071006,3まくり差し,0,0.8115634837355719,0.8297502623294858,1
train,2026-06-07,202606071007,4カドまくり,0,0.7398426023084994,0.6301552990556138,1
train,2026-06-07,202606071009,4カドまくり,0,0.27999999999999997,0.3707492130115425,1
train,2026-06-07,202606071010,3まくり差し,0,0.7998426023084995,0.7365939139559288,1
train,2026-06-07,202606071011,3まくり差し,0,0.7885939139559286,0.8491563483735572,1
train,2026-06-07,202606071011,4カドまくり,0,0.7115634837355719,0.7317502623294858,1
train,2026-06-07,202606071012,3まくり差し,0,0.6598426023084996,0.5541552990556139,1
train,2026-06-07,202606071502,3まくり,0,0.5345330535152151,0.40634627492130115,1
train,2026-06-07,202606071502,3まくり差し,0,0.6045330535152151,0.4943462749213012,1
train,2026-06-07,202606071505,3まくり,0,0.5396852046169989,0.489311647429171,1
train,2026-06-07,202606071505,3まくり差し,0,0.45968520461699897,0.48731164742917105,1
train,2026-06-07,202606071701,4カドまくり,0,0.33421825813221406,0.4385309548793284,1
train,2026-06-07,202606071703,4カドまくり,0,0.6501521511017838,0.6692791185729277,1
train,2026-06-07,202606071704,3まくり差し,0,0.3659391395592864,0.2949380902413431,1
train,2026-06-07,202606071707,3まくり差し,0,0.845781741867786,0.6401573976915006,1
train,2026-06-07,202606071802,3まくり,0,0.5253052503052502,0.5493052503052503,1
train,2026-06-07,202606071802,3まくり差し,0,0.6252747252747253,0.6812747252747253,1
train,2026-06-07,202606071807,3まくり,0,0.27469474969474966,0.3648168498168498,1
train,2026-06-07,202606071807,3まくり差し,0,0.17472527472527472,0.3048351648351648,1
train,2026-06-07,202606071809,3まくり,0,0.7399999999999999,0.6704884004884004,1
train,2026-06-07,202606071809,3まくり差し,0,0.6599999999999999,0.6304395604395604,1
train,2026-06-07,202606072105,3まくり,0,0.5262486883525708,0.6319359916054563,1
train,2026-06-07,202606072105,3まくり差し,0,0.3312486883525708,0.48093599160545647,1
train,2026-06-07,202606072111,4カドまくり,0,0.7482791185729276,0.614405036726128,1
train,2026-06-07,202606072112,3まくり差し,0,0.8228121720881427,0.752,1
train,2026-06-07,202606072411,3まくり,0,0.7118730325288561,0.7268740818467996,1
train,2026-06-07,202606072411,3まくり差し,0,0.6068730325288563,0.6658740818467995,1
