cover_rule,coverage,date,ev_rule,head,invest,race_code,return,set_ev,set_prob,synthetic_odds,ticket_hit,tickets_n
0.4,0.4034388773112399,2026-07-19,1.1,5,2000,202607191606,0,2.630835495026233,0.04034388773112399,65.21026214825176,0,6
0.4,0.4034388773112399,2026-07-19,1.2,5,2000,202607191606,0,2.630835495026233,0.04034388773112399,65.21026214825176,0,6
0.4,0.4034388773112399,2026-07-19,1.3,5,2000,202607191606,0,2.630835495026233,0.04034388773112399,65.21026214825176,0,6
0.4,0.4034388773112399,2026-07-19,1.4,5,2000,202607191606,0,2.630835495026233,0.04034388773112399,65.21026214825176,0,6
0.5,0.525092473265887,2026-07-19,1.1,5,2000,202607191606,0,2.4118873942059817,0.05250924732658871,45.93262171908324,0,9
0.5,0.525092473265887,2026-07-19,1.2,5,2000,202607191606,0,2.4118873942059817,0.05250924732658871,45.93262171908324,0,9
0.5,0.525092473265887,2026-07-19,1.3,5,2000,202607191606,0,2.4118873942059817,0.05250924732658871,45.93262171908324,0,9
0.5,0.525092473265887,2026-07-19,1.4,5,2000,202607191606,0,2.4118873942059817,0.05250924732658871,45.93262171908324,0,9
0.6,0.6020902587200208,2026-07-19,1.1,5,2000,202607191606,0,2.2171058546169675,0.06020902587200208,36.8234799103094,0,11
0.6,0.6020902587200208,2026-07-19,1.2,5,2000,202607191606,0,2.2171058546169675,0.06020902587200208,36.8234799103094,0,11
0.6,0.6020902587200208,2026-07-19,1.3,5,2000,202607191606,0,2.2171058546169675,0.06020902587200208,36.8234799103094,0,11
0.6,0.6020902587200208,2026-07-19,1.4,5,2000,202607191606,0,2.2171058546169675,0.06020902587200208,36.8234799103094,0,11
0.7,0.7071425218446763,2026-07-19,1.1,5,2000,202607191606,0,1.9508468553251028,0.07071425218446763,27.58774638860716,0,14
0.7,0.7071425218446763,2026-07-19,1.2,5,2000,202607191606,0,1.9508468553251028,0.07071425218446763,27.58774638860716,0,14
0.7,0.7071425218446763,2026-07-19,1.3,5,2000,202607191606,0,1.9508468553251028,0.07071425218446763,27.58774638860716,0,14
0.7,0.7071425218446763,2026-07-19,1.4,5,2000,202607191606,0,1.9508468553251028,0.07071425218446763,27.58774638860716,0,14
0.3,0.3389790840994897,2026-07-19,1.1,5,2000,202607192211,0,2.697953087100873,0.03389790840994897,79.5905474306205,0,7
0.3,0.3389790840994897,2026-07-19,1.2,5,2000,202607192211,0,2.697953087100873,0.03389790840994897,79.5905474306205,0,7
0.3,0.3389790840994897,2026-07-19,1.3,5,2000,202607192211,0,2.697953087100873,0.03389790840994897,79.5905474306205,0,7
0.3,0.3389790840994897,2026-07-19,1.4,5,2000,202607192211,0,2.697953087100873,0.03389790840994897,79.5905474306205,0,7
0.4,0.4141589321265755,2026-07-19,1.1,5,2000,202607192211,0,2.5663787467080166,0.041415893212657554,61.966036408546614,0,9
0.4,0.4141589321265755,2026-07-19,1.2,5,2000,202607192211,0,2.5663787467080166,0.041415893212657554,61.966036408546614,0,9
0.4,0.4141589321265755,2026-07-19,1.3,5,2000,202607192211,0,2.5663787467080166,0.041415893212657554,61.966036408546614,0,9
0.4,0.4141589321265755,2026-07-19,1.4,5,2000,202607192211,0,2.5663787467080166,0.041415893212657554,61.966036408546614,0,9
0.5,0.5928443423560102,2026-07-19,1.1,5,2000,202607192211,0,2.325492134430362,0.05928443423560103,39.22601546956951,0,12
0.5,0.5928443423560102,2026-07-19,1.2,5,2000,202607192211,0,2.325492134430362,0.05928443423560103,39.22601546956951,0,12
0.5,0.5928443423560102,2026-07-19,1.3,5,2000,202607192211,0,2.325492134430362,0.05928443423560103,39.22601546956951,0,12
0.5,0.5928443423560102,2026-07-19,1.4,5,2000,202607192211,0,2.325492134430362,0.05928443423560103,39.22601546956951,0,12
0.6,0.644603415228928,2026-07-19,1.1,5,2000,202607192211,0,2.278579423859871,0.0644603415228928,35.34854718463823,0,13
0.6,0.644603415228928,2026-07-19,1.2,5,2000,202607192211,0,2.278579423859871,0.0644603415228928,35.34854718463823,0,13
0.6,0.644603415228928,2026-07-19,1.3,5,2000,202607192211,0,2.278579423859871,0.0644603415228928,35.34854718463823,0,13
0.6,0.644603415228928,2026-07-19,1.4,5,2000,202607192211,0,2.278579423859871,0.0644603415228928,35.34854718463823,0,13
0.7,0.7337814297666682,2026-07-19,1.1,5,2000,202607192211,0,2.1924624247715854,0.07337814297666682,29.87895762732448,0,14
0.7,0.7337814297666682,2026-07-19,1.2,5,2000,202607192211,0,2.1924624247715854,0.07337814297666682,29.87895762732448,0,14
0.7,0.7337814297666682,2026-07-19,1.3,5,2000,202607192211,0,2.1924624247715854,0.07337814297666682,29.87895762732448,0,14
0.7,0.7337814297666682,2026-07-19,1.4,5,2000,202607192211,0,2.1924624247715854,0.07337814297666682,29.87895762732448,0,14
0.3,0.32495425843874115,2026-07-20,1.1,3,2000,202607201803,0,1.5325191402430989,0.0635537164898027,24.11376115964822,0,7
0.3,0.32495425843874115,2026-07-20,1.2,3,2000,202607201803,0,1.5325191402430989,0.0635537164898027,24.11376115964822,0,7
0.3,0.32495425843874115,2026-07-20,1.3,3,2000,202607201803,0,1.5325191402430989,0.0635537164898027,24.11376115964822,0,7
0.3,0.32495425843874115,2026-07-20,1.4,3,2000,202607201803,0,1.5325191402430989,0.0635537164898027,24.11376115964822,0,7
0.4,0.4502312259511483,2026-07-20,1.1,3,2000,202607201803,0,1.451050518158669,0.08805506296926935,16.47889932990084,0,9
0.4,0.4502312259511483,2026-07-20,1.2,3,2000,202607201803,0,1.451050518158669,0.08805506296926935,16.47889932990084,0,9
0.4,0.4502312259511483,2026-07-20,1.3,3,2000,202607201803,0,1.451050518158669,0.08805506296926935,16.47889932990084,0,9
0.4,0.4502312259511483,2026-07-20,1.4,3,2000,202607201803,0,1.451050518158669,0.08805506296926935,16.47889932990084,0,9
0.5,0.505656484721322,2026-07-20,1.1,3,2000,202607201803,0,1.4057203248530752,0.098894992254017,14.214272055782242,0,11
0.5,0.505656484721322,2026-07-20,1.2,3,2000,202607201803,0,1.4057203248530752,0.098894992254017,14.214272055782242,0,11
0.5,0.505656484721322,2026-07-20,1.3,3,2000,202607201803,0,1.4057203248530752,0.098894992254017,14.214272055782242,0,11
0.5,0.505656484721322,2026-07-20,1.4,3,2000,202607201803,0,1.4057203248530752,0.098894992254017,14.214272055782242,0,11
0.6,0.6497627335328295,2026-07-20,1.1,3,2000,202607201803,0,1.1801765729740257,0.12707892104872776,9.286957767932993,0,15
0.3,0.30820948570197737,2026-07-20,1.1,3,2000,202607201806,0,2.4428539931099786,0.052890625089031376,46.18689964427335,0,7
0.3,0.30820948570197737,2026-07-20,1.2,3,2000,202607201806,0,2.4428539931099786,0.052890625089031376,46.18689964427335,0,7
0.3,0.30820948570197737,2026-07-20,1.3,3,2000,202607201806,0,2.4428539931099786,0.052890625089031376,46.18689964427335,0,7
0.3,0.30820948570197737,2026-07-20,1.4,3,2000,202607201806,0,2.4428539931099786,0.052890625089031376,46.18689964427335,0,7
0.4,0.44231667204401437,2026-07-20,1.1,3,2000,202607201806,0,1.8262332239588546,0.07590423512899012,24.05970129144165,0,10
0.4,0.44231667204401437,2026-07-20,1.2,3,2000,202607201806,0,1.8262332239588546,0.07590423512899012,24.05970129144165,0,10
0.4,0.44231667204401437,2026-07-20,1.3,3,2000,202607201806,0,1.8262332239588546,0.07590423512899012,24.05970129144165,0,10
0.4,0.44231667204401437,2026-07-20,1.4,3,2000,202607201806,0,1.8262332239588546,0.07590423512899012,24.05970129144165,0,10
0.5,0.5275185673866553,2026-07-20,1.1,3,2000,202607201806,0,1.5822597947926904,0.09052539934520099,17.47862816665465,0,11
0.5,0.5275185673866553,2026-07-20,1.2,3,2000,202607201806,0,1.5822597947926904,0.09052539934520099,17.47862816665465,0,11
0.5,0.5275185673866553,2026-07-20,1.3,3,2000,202607201806,0,1.5822597947926904,0.09052539934520099,17.47862816665465,0,11
0.5,0.5275185673866553,2026-07-20,1.4,3,2000,202607201806,0,1.5822597947926904,0.09052539934520099,17.47862816665465,0,11
0.6,0.6116115316103539,2026-07-20,1.1,3,2000,202607201806,0,1.3621721740170234,0.10495626422676306,12.978474263089097,0,14
0.6,0.6116115316103539,2026-07-20,1.2,3,2000,202607201806,0,1.3621721740170234,0.10495626422676306,12.978474263089097,0,14
0.6,0.6116115316103539,2026-07-20,1.3,3,2000,202607201806,0,1.3621721740170234,0.10495626422676306,12.978474263089097,0,14
0.3,0.3013442535555485,2026-07-21,1.1,3,2000,202607212303,0,1.833233338415684,0.06070439843619797,30.199349398750137,0,9
0.3,0.3013442535555485,2026-07-21,1.2,3,2000,202607212303,0,1.833233338415684,0.06070439843619797,30.199349398750137,0,9
0.3,0.3013442535555485,2026-07-21,1.3,3,2000,202607212303,0,1.833233338415684,0.06070439843619797,30.199349398750137,0,9
0.3,0.3013442535555485,2026-07-21,1.4,3,2000,202607212303,0,1.833233338415684,0.06070439843619797,30.199349398750137,0,9
0.4,0.4216199466479191,2026-07-21,1.1,3,2000,202607212303,0,1.2938579427303971,0.0849333774511346,15.23379832003976,0,11
0.4,0.4216199466479191,2026-07-21,1.2,3,2000,202607212303,0,1.2938579427303971,0.0849333774511346,15.23379832003976,0,11
0.3,0.4157356351867864,2026-07-21,1.1,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
0.3,0.4157356351867864,2026-07-21,1.2,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
0.3,0.4157356351867864,2026-07-21,1.3,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
0.3,0.4157356351867864,2026-07-21,1.4,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
0.4,0.4157356351867864,2026-07-21,1.1,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
0.4,0.4157356351867864,2026-07-21,1.2,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
0.4,0.4157356351867864,2026-07-21,1.3,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
0.4,0.4157356351867864,2026-07-21,1.4,3,2000,202607212305,0,2.758763923329168,0.06315791765667968,43.68041293453564,0,8
0.5,0.5389150960377626,2026-07-21,1.1,3,2000,202607212305,0,2.445589721005476,0.08187115170967293,29.87120212596855,0,12
0.5,0.5389150960377626,2026-07-21,1.2,3,2000,202607212305,0,2.445589721005476,0.08187115170967293,29.87120212596855,0,12
0.5,0.5389150960377626,2026-07-21,1.3,3,2000,202607212305,0,2.445589721005476,0.08187115170967293,29.87120212596855,0,12
0.5,0.5389150960377626,2026-07-21,1.4,3,2000,202607212305,0,2.445589721005476,0.08187115170967293,29.87120212596855,0,12
0.6,0.6683846136764104,2026-07-21,1.1,3,2000,202607212305,0,2.0443465502181777,0.10153996150606648,20.133418605797274,0,14
0.6,0.6683846136764104,2026-07-21,1.2,3,2000,202607212305,0,2.0443465502181777,0.10153996150606648,20.133418605797274,0,14
0.6,0.6683846136764104,2026-07-21,1.3,3,2000,202607212305,0,2.0443465502181777,0.10153996150606648,20.133418605797274,0,14
0.6,0.6683846136764104,2026-07-21,1.4,3,2000,202607212305,0,2.0443465502181777,0.10153996150606648,20.133418605797274,0,14
0.7,0.7116704436944706,2026-07-21,1.1,3,2000,202607212305,0,1.9518051411388215,0.10811587816222079,18.052900039439773,0,15
0.7,0.7116704436944706,2026-07-21,1.2,3,2000,202607212305,0,1.9518051411388215,0.10811587816222079,18.052900039439773,0,15
0.7,0.7116704436944706,2026-07-21,1.3,3,2000,202607212305,0,1.9518051411388215,0.10811587816222079,18.052900039439773,0,15
0.7,0.7116704436944706,2026-07-21,1.4,3,2000,202607212305,0,1.9518051411388215,0.10811587816222079,18.052900039439773,0,15
0.3,0.3174894588169023,2026-07-21,1.1,5,2000,202607210510,0,1.970464911331881,0.032029332939114016,61.52063532130455,0,7
0.3,0.3174894588169023,2026-07-21,1.2,5,2000,202607210510,0,1.970464911331881,0.032029332939114016,61.52063532130455,0,7
0.3,0.3174894588169023,2026-07-21,1.3,5,2000,202607210510,0,1.970464911331881,0.032029332939114016,61.52063532130455,0,7
0.3,0.3174894588169023,2026-07-21,1.4,5,2000,202607210510,0,1.970464911331881,0.032029332939114016,61.52063532130455,0,7
0.4,0.4816528878837833,2026-07-21,1.1,5,2000,202607210510,0,1.6074755583191986,0.04859065483497607,33.081990020066996,0,10
0.4,0.4816528878837833,2026-07-21,1.2,5,2000,202607210510,0,1.6074755583191986,0.04859065483497607,33.081990020066996,0,10
0.4,0.4816528878837833,2026-07-21,1.3,5,2000,202607210510,0,1.6074755583191986,0.04859065483497607,33.081990020066996,0,10
0.4,0.4816528878837833,2026-07-21,1.4,5,2000,202607210510,0,1.6074755583191986,0.04859065483497607,33.081990020066996,0,10
0.5,0.5804305879512769,2026-07-21,1.1,5,2000,202607210510,0,1.5011362125609446,0.05855565919830602,25.63605692623424,0,11
0.5,0.5804305879512769,2026-07-21,1.2,5,2000,202607210510,0,1.5011362125609446,0.05855565919830602,25.63605692623424,0,11
0.5,0.5804305879512769,2026-07-21,1.3,5,2000,202607210510,0,1.5011362125609446,0.05855565919830602,25.63605692623424,0,11
0.5,0.5804305879512769,2026-07-21,1.4,5,2000,202607210510,0,1.5011362125609446,0.05855565919830602,25.63605692623424,0,11
0.6,0.6188177721447684,2026-07-21,1.1,5,2000,202607210510,0,1.4550975588363462,0.06242827880498563,23.308308136794885,0,12
0.6,0.6188177721447684,2026-07-21,1.2,5,2000,202607210510,0,1.4550975588363462,0.06242827880498563,23.308308136794885,0,12
0.6,0.6188177721447684,2026-07-21,1.3,5,2000,202607210510,0,1.4550975588363462,0.06242827880498563,23.308308136794885,0,12
0.6,0.6188177721447684,2026-07-21,1.4,5,2000,202607210510,0,1.4550975588363462,0.06242827880498563,23.308308136794885,0,12
0.7,0.7426231047270337,2026-07-21,1.1,5,2000,202607210510,0,1.3113167310720555,0.07491814927719549,17.503325211895085,0,15
0.7,0.7426231047270337,2026-07-21,1.2,5,2000,202607210510,0,1.3113167310720555,0.07491814927719549,17.503325211895085,0,15
0.7,0.7426231047270337,2026-07-21,1.3,5,2000,202607210510,0,1.3113167310720555,0.07491814927719549,17.503325211895085,0,15
0.3,0.35075864171890414,2026-07-21,1.1,5,2000,202607210904,0,3.412274827645437,0.031500109548880745,108.3258082753773,0,4
0.3,0.35075864171890414,2026-07-21,1.2,5,2000,202607210904,0,3.412274827645437,0.031500109548880745,108.3258082753773,0,4
0.3,0.35075864171890414,2026-07-21,1.3,5,2000,202607210904,0,3.412274827645437,0.031500109548880745,108.3258082753773,0,4
0.3,0.35075864171890414,2026-07-21,1.4,5,2000,202607210904,0,3.412274827645437,0.031500109548880745,108.3258082753773,0,4
0.4,0.44707773829148617,2026-07-21,1.1,5,2000,202607210904,0,3.1287753930191875,0.04015010910075789,77.92694622989524,0,6
0.4,0.44707773829148617,2026-07-21,1.2,5,2000,202607210904,0,3.1287753930191875,0.04015010910075789,77.92694622989524,0,6
0.4,0.44707773829148617,2026-07-21,1.3,5,2000,202607210904,0,3.1287753930191875,0.04015010910075789,77.92694622989524,0,6
0.4,0.44707773829148617,2026-07-21,1.4,5,2000,202607210904,0,3.1287753930191875,0.04015010910075789,77.92694622989524,0,6
0.5,0.5202616844512766,2026-07-21,1.1,5,2000,202607210904,0,2.895006724049817,0.046722441317451346,61.9618034164773,0,8
0.5,0.5202616844512766,2026-07-21,1.2,5,2000,202607210904,0,2.895006724049817,0.046722441317451346,61.9618034164773,0,8
0.5,0.5202616844512766,2026-07-21,1.3,5,2000,202607210904,0,2.895006724049817,0.046722441317451346,61.9618034164773,0,8
0.5,0.5202616844512766,2026-07-21,1.4,5,2000,202607210904,0,2.895006724049817,0.046722441317451346,61.9618034164773,0,8
0.6,0.638981460771888,2026-07-21,1.1,5,2000,202607210904,0,2.6359222520989465,0.057384148585421776,45.934675639129246,0,10
0.6,0.638981460771888,2026-07-21,1.2,5,2000,202607210904,0,2.6359222520989465,0.057384148585421776,45.934675639129246,0,10
0.6,0.638981460771888,2026-07-21,1.3,5,2000,202607210904,0,2.6359222520989465,0.057384148585421776,45.934675639129246,0,10
0.6,0.638981460771888,2026-07-21,1.4,5,2000,202607210904,0,2.6359222520989465,0.057384148585421776,45.934675639129246,0,10
0.7,0.7273360421481648,2026-07-21,1.1,5,2000,202607210904,0,2.4126719593643866,0.06531888963373682,36.936818321514394,0,12
0.7,0.7273360421481648,2026-07-21,1.2,5,2000,202607210904,0,2.4126719593643866,0.06531888963373682,36.936818321514394,0,12
0.7,0.7273360421481648,2026-07-21,1.3,5,2000,202607210904,0,2.4126719593643866,0.06531888963373682,36.936818321514394,0,12
0.7,0.7273360421481648,2026-07-21,1.4,5,2000,202607210904,0,2.4126719593643866,0.06531888963373682,36.936818321514394,0,12
0.3,0.3271282361698376,2026-07-21,1.1,5,2000,202607211502,0,1.390777001681471,0.04132975335750808,33.650745254902866,0,8
0.3,0.3271282361698376,2026-07-21,1.2,5,2000,202607211502,0,1.390777001681471,0.04132975335750808,33.650745254902866,0,8
0.3,0.3271282361698376,2026-07-21,1.3,5,2000,202607211502,0,1.390777001681471,0.04132975335750808,33.650745254902866,0,8
0.4,0.4157054555380806,2026-07-21,1.1,5,2000,202607211502,0,1.1538568756983683,0.05252069997968449,21.969563927074297,0,10
0.3,0.3050593043864497,2026-07-21,1.1,5,2000,202607211604,0,1.689923076133397,0.04368041378125983,38.688348617668616,0,7
0.3,0.3050593043864497,2026-07-21,1.2,5,2000,202607211604,0,1.689923076133397,0.04368041378125983,38.688348617668616,0,7
0.3,0.3050593043864497,2026-07-21,1.3,5,2000,202607211604,0,1.689923076133397,0.04368041378125983,38.688348617668616,0,7
0.3,0.3050593043864497,2026-07-21,1.4,5,2000,202607211604,0,1.689923076133397,0.04368041378125983,38.688348617668616,0,7
0.4,0.418016103779915,2026-07-21,1.1,5,2000,202607211604,0,1.3738399141032347,0.05985431723533354,22.953062996301654,0,10
0.4,0.418016103779915,2026-07-21,1.2,5,2000,202607211604,0,1.3738399141032347,0.05985431723533354,22.953062996301654,0,10
0.4,0.418016103779915,2026-07-21,1.3,5,2000,202607211604,0,1.3738399141032347,0.05985431723533354,22.953062996301654,0,10
0.5,0.5443664580323045,2026-07-21,1.1,5,2000,202607211604,0,1.145768205588226,0.07794599867495819,14.699512804578747,0,12
0.3,0.3250398708983664,2026-07-21,1.1,5,2000,202607211611,0,4.46473849676403,0.03252339949390957,137.27773130235389,0,7
0.3,0.3250398708983664,2026-07-21,1.2,5,2000,202607211611,0,4.46473849676403,0.03252339949390957,137.27773130235389,0,7
0.3,0.3250398708983664,2026-07-21,1.3,5,2000,202607211611,0,4.46473849676403,0.03252339949390957,137.27773130235389,0,7
0.3,0.3250398708983664,2026-07-21,1.4,5,2000,202607211611,0,4.46473849676403,0.03252339949390957,137.27773130235389,0,7
0.4,0.4076624707057869,2026-07-21,1.1,5,2000,202607211611,0,4.213410920434509,0.040790593956346384,103.29368885737854,0,9
0.4,0.4076624707057869,2026-07-21,1.2,5,2000,202607211611,0,4.213410920434509,0.040790593956346384,103.29368885737854,0,9
0.4,0.4076624707057869,2026-07-21,1.3,5,2000,202607211611,0,4.213410920434509,0.040790593956346384,103.29368885737854,0,9
0.4,0.4076624707057869,2026-07-21,1.4,5,2000,202607211611,0,4.213410920434509,0.040790593956346384,103.29368885737854,0,9
0.5,0.586607066428881,2026-07-21,1.1,5,2000,202607211611,0,3.8339557989796678,0.058695740663096393,65.31914847085625,0,11
0.5,0.586607066428881,2026-07-21,1.2,5,2000,202607211611,0,3.8339557989796678,0.058695740663096393,65.31914847085625,0,11
0.5,0.586607066428881,2026-07-21,1.3,5,2000,202607211611,0,3.8339557989796678,0.058695740663096393,65.31914847085625,0,11
0.5,0.586607066428881,2026-07-21,1.4,5,2000,202607211611,0,3.8339557989796678,0.058695740663096393,65.31914847085625,0,11
0.6,0.6245269534373389,2026-07-21,1.1,5,2000,202607211611,0,3.7664984758503346,0.06248999405893782,60.273625123054714,0,12
0.6,0.6245269534373389,2026-07-21,1.2,5,2000,202607211611,0,3.7664984758503346,0.06248999405893782,60.273625123054714,0,12
0.6,0.6245269534373389,2026-07-21,1.3,5,2000,202607211611,0,3.7664984758503346,0.06248999405893782,60.273625123054714,0,12
0.6,0.6245269534373389,2026-07-21,1.4,5,2000,202607211611,0,3.7664984758503346,0.06248999405893782,60.273625123054714,0,12
0.7,0.7166300205478614,2026-07-21,1.1,5,2000,202607211611,0,3.590387952177977,0.07170580145502961,50.07109437901888,0,15
0.7,0.7166300205478614,2026-07-21,1.2,5,2000,202607211611,0,3.590387952177977,0.07170580145502961,50.07109437901888,0,15
0.7,0.7166300205478614,2026-07-21,1.3,5,2000,202607211611,0,3.590387952177977,0.07170580145502961,50.07109437901888,0,15
0.7,0.7166300205478614,2026-07-21,1.4,5,2000,202607211611,0,3.590387952177977,0.07170580145502961,50.07109437901888,0,15
0.3,0.30657914200745784,2026-07-21,1.1,5,2000,202607212204,0,2.0021788891323484,0.038889264366271686,51.48410292041472,0,5
0.3,0.30657914200745784,2026-07-21,1.2,5,2000,202607212204,0,2.0021788891323484,0.038889264366271686,51.48410292041472,0,5
0.3,0.30657914200745784,2026-07-21,1.3,5,2000,202607212204,0,2.0021788891323484,0.038889264366271686,51.48410292041472,0,5
0.3,0.30657914200745784,2026-07-21,1.4,5,2000,202607212204,0,2.0021788891323484,0.038889264366271686,51.48410292041472,0,5
0.4,0.4137877373171491,2026-07-21,1.1,5,2000,202607212204,0,1.9118581062161848,0.05248856984424773,36.4242750733988,0,7
0.4,0.4137877373171491,2026-07-21,1.2,5,2000,202607212204,0,1.9118581062161848,0.05248856984424773,36.4242750733988,0,7
0.4,0.4137877373171491,2026-07-21,1.3,5,2000,202607212204,0,1.9118581062161848,0.05248856984424773,36.4242750733988,0,7
