date,month,race_code,PRE,POST,head4,train_head4,old_rank,v258_rank,old_order,v258_order,old_hit_n2,old_ret_n2,old_comp_n2,old_hit_n3,old_ret_n3,old_comp_n3,old_hit_n5,old_ret_n5,old_comp_n5,old_hit_n10,old_ret_n10,old_comp_n10,old_var10_n,old_var10_hit,old_var10_ret,old_var10_comp,v258_hit_n2,v258_ret_n2,v258_comp_n2,v258_hit_n3,v258_ret_n3,v258_comp_n3,v258_hit_n5,v258_ret_n5,v258_comp_n5,v258_hit_n10,v258_ret_n10,v258_comp_n10,v258_var10_n,v258_var10_hit,v258_var10_ret,v258_var10_comp
2026-03-11,2026-03,202603111806,0.1800573286739597,0.1545800173852314,0,93,0,0,4-6-2 4-2-6 4-6-1 4-1-6 4-2-1 4-1-2 4-6-3 4-3-6 4-2-3 4-6-5 4-3-2 4-5-6 4-5-2 4-2-5 4-1-3 4-3-1 4-5-1 4-1-5 4-5-3 4-3-5,4-6-1 4-2-1 4-6-5 4-6-2 4-2-3 4-6-3 4-2-6 4-2-5 4-1-2 4-1-3 4-1-5 4-1-6 4-5-1 4-5-6 4-3-1 4-5-3 4-5-2 4-3-5 4-3-2 4-3-6,0.0,0.0,8.90977653631285,0.0,0.0,6.526568776258081,0.0,0.0,4.700469178030937,0.0,0.0,3.6468494053828833,2.0,0.0,0.0,8.90977653631285,0.0,0.0,14.766343042071197,0.0,0.0,13.663805150728686,0.0,0.0,6.902613155824115,0.0,0.0,4.047529238379043,4.0,0.0,0.0,7.515051057811604
2026-03-12,2026-03,202603120205,0.086559532388017,0.0911446124271268,1,93,12,3,4-1-2 4-2-1 4-1-3 4-1-5 4-3-1 4-1-6 4-5-1 4-6-1 4-3-2 4-2-3 4-5-2 4-6-2 4-2-5 4-2-6 4-3-5 4-3-6 4-5-3 4-6-3 4-6-5 4-5-6,4-1-2 4-1-5 4-6-2 4-3-2 4-5-2 4-2-5 4-1-6 4-2-1 4-6-5 4-1-3 4-2-6 4-3-5 4-5-6 4-2-3 4-6-1 4-3-1 4-5-1 4-3-6 4-6-3 4-5-3,0.0,0.0,12.043713733075437,0.0,0.0,8.7873386280836,0.0,0.0,6.07104954434054,0.0,0.0,3.6382212927267092,3.0,0.0,0.0,8.7873386280836,0.0,0.0,11.832868525896417,1.0,98420.0,9.632484026584272,1.0,77700.0,7.837174254797981,1.0,36260.0,3.7357423130278358,3.0,1.0,98420.0,9.632484026584272
2026-03-12,2026-03,202603120209,0.2690262764216017,0.268650214327331,0,93,0,0,4-1-5 4-5-1 4-3-5 4-2-5 4-5-3 4-5-2 4-3-1 4-1-3 4-2-1 4-1-2 4-2-3 4-3-2 4-6-5 4-5-6 4-1-6 4-6-1 4-3-6 4-2-6 4-6-3 4-6-2,4-2-1 4-2-5 4-1-5 4-3-5 4-5-1 4-3-1 4-1-2 4-6-5 4-2-6 4-5-6 4-6-1 4-2-3 4-1-6 4-5-2 4-3-2 4-3-6 4-1-3 4-6-2 4-5-3 4-6-3,0.0,0.0,8.04123076923077,0.0,0.0,7.547787660489712,0.0,0.0,5.721896023230015,0.0,0.0,3.1668574525018207,2.0,0.0,0.0,8.04123076923077,0.0,0.0,17.26748554913295,0.0,0.0,7.911050548015401,0.0,0.0,5.25206042482302,0.0,0.0,3.09435540236349,3.0,0.0,0.0,7.911050548015401
2026-03-12,2026-03,202603120410,0.1234740192566574,0.100364594100767,0,93,0,0,4-2-1 4-1-2 4-2-5 4-1-5 4-5-2 4-5-1 4-2-3 4-1-3 4-3-2 4-3-1 4-2-6 4-1-6 4-5-3 4-3-5 4-6-2 4-6-1 4-5-6 4-6-5 4-3-6 4-6-3,4-1-5 4-1-6 4-2-5 4-2-6 4-2-1 4-1-3 4-2-3 4-1-2 4-5-6 4-3-5 4-3-6 4-5-1 4-6-5 4-5-3 4-3-1 4-5-2 4-3-2 4-6-1 4-6-3 4-6-2,0.0,0.0,16.218282548476456,0.0,0.0,13.253474379669845,0.0,0.0,7.552809288462708,0.0,0.0,5.37571609524267,4.0,0.0,0.0,8.661614790938783,0.0,0.0,21.039290240811155,0.0,0.0,16.30703566952339,0.0,0.0,11.549326375807132,0.0,0.0,6.301126529803269,6.0,0.0,0.0,9.790748599202654
2026-03-12,2026-03,202603120609,0.1166519108362221,0.1180277746297231,1,93,12,9,4-5-1 4-1-5 4-2-1 4-1-2 4-3-1 4-2-5 4-6-1 4-1-6 4-1-3 4-5-2 4-3-5 4-5-6 4-5-3 4-6-5 4-2-6 4-2-3 4-3-2 4-6-2 4-3-6 4-6-3,4-1-5 4-2-5 4-2-1 4-1-2 4-5-1 4-3-5 4-2-6 4-1-6 4-5-6 4-2-3 4-3-1 4-1-3 4-5-2 4-3-2 4-6-5 4-3-6 4-5-3 4-6-1 4-6-2 4-6-3,0.0,0.0,10.081572481572481,0.0,0.0,8.080096380412327,0.0,0.0,5.543778410272131,0.0,0.0,3.4895574606407105,2.0,0.0,0.0,10.081572481572481,0.0,0.0,12.288808664259927,0.0,0.0,9.438870683135871,0.0,0.0,5.142550225060174,1.0,36900.0,3.754549210781318,3.0,0.0,0.0,9.438870683135871
2026-03-12,2026-03,202603121610,0.2176499478061578,0.1894202204642031,0,93,0,0,4-6-1 4-2-6 4-1-6 4-6-2 4-2-1 4-1-2 4-6-3 4-3-6 4-2-3 4-3-1 4-1-3 4-3-2 4-6-5 4-5-6 4-5-1 4-2-5 4-1-5 4-5-2 4-5-3 4-3-5,4-2-1 4-6-1 4-2-6 4-1-6 4-2-3 4-3-1 4-5-1 4-1-2 4-1-3 4-2-5 4-5-6 4-1-5 4-3-6 4-6-3 4-6-2 4-6-5 4-5-3 4-3-2 4-3-5 4-5-2,0.0,0.0,15.894339622641507,0.0,0.0,9.43227799227799,0.0,0.0,6.055185962199525,0.0,0.0,4.318251515518,3.0,0.0,0.0,9.43227799227799,0.0,0.0,16.605697151424287,0.0,0.0,10.978817137192996,0.0,0.0,6.982198471158704,0.0,0.0,5.026957805064596,3.0,0.0,0.0,10.978817137192996
2026-03-12,2026-03,202603121801,0.1355872828810302,0.1520651567810165,0,93,0,0,4-1-2 4-2-1 4-1-5 4-5-1 4-2-5 4-5-2 4-3-1 4-1-3 4-3-2 4-2-3 4-3-5 4-1-6 4-5-3 4-2-6 4-6-1 4-5-6 4-6-2 4-6-5 4-3-6 4-6-3,4-2-6 4-2-5 4-5-6 4-1-6 4-1-5 4-2-1 4-3-6 4-3-5 4-1-2 4-5-1 4-3-1 4-5-2 4-2-3 4-3-2 4-1-3 4-6-5 4-5-3 4-6-1 4-6-2 4-6-3,0.0,0.0,8.91891891891892,0.0,0.0,6.177703269069573,0.0,0.0,4.785091463133976,0.0,0.0,3.398033418640169,2.0,0.0,0.0,8.91891891891892,0.0,0.0,44.41098901098901,0.0,0.0,31.48704455773496,0.0,0.0,10.335464371538096,0.0,0.0,4.038991137927864,5.0,0.0,0.0,10.335464371538096
2026-03-12,2026-03,202603121805,0.2723797954010785,0.255422049125538,0,93,0,0,4-2-5 4-5-2 4-2-1 4-2-6 4-1-2 4-6-2 4-2-3 4-1-5 4-5-1 4-3-2 4-6-5 4-5-6 4-6-1 4-1-6 4-3-5 4-5-3 4-3-1 4-1-3 4-3-6 4-6-3,4-2-5 4-6-5 4-2-1 4-1-5 4-2-6 4-3-5 4-5-6 4-2-3 4-5-1 4-6-1 4-3-1 4-1-6 4-1-2 4-5-2 4-3-6 4-6-2 4-5-3 4-6-3 4-1-3 4-3-2,0.0,0.0,19.153333333333332,0.0,0.0,11.290011431837668,0.0,0.0,6.481032890790217,0.0,0.0,4.5247894776564355,3.0,0.0,0.0,11.290011431837668,0.0,0.0,24.00205831903945,0.0,0.0,12.816120856466295,0.0,0.0,7.835623570785114,0.0,0.0,5.334984109437763,4.0,0.0,0.0,10.079306956074841
2026-03-13,2026-03,202603130401,0.1238127601773623,0.1128353423778314,0,93,0,0,4-2-1 4-1-2 4-2-5 4-2-3 4-5-2 4-3-2 4-2-6 4-6-2 4-5-1 4-1-5 4-3-1 4-1-3 4-1-6 4-6-1 4-3-5 4-5-3 4-5-6 4-6-5 4-3-6 4-6-3,4-2-5 4-2-1 4-1-5 4-2-3 4-2-6 4-1-3 4-1-6 4-1-2 4-5-6 4-3-5 4-5-1 4-3-1 4-6-5 4-3-6 4-5-3 4-5-2 4-6-1 4-3-2 4-6-3 4-6-2,0.0,0.0,8.370238095238095,0.0,0.0,6.361049469120208,0.0,0.0,4.825055603451116,0.0,0.0,3.265093923816925,2.0,0.0,0.0,8.370238095238095,0.0,0.0,10.647855530474041,0.0,0.0,7.652261042787447,0.0,0.0,6.361610160470647,0.0,0.0,3.7553219676906133,2.0,0.0,0.0,10.647855530474041
2026-03-13,2026-03,202603131101,0.3965753069914357,0.2520280363378985,1,93,4,13,4-3-5 4-3-6 4-5-3 4-6-3 4-5-6 4-6-5 4-3-1 4-1-3 4-3-2 4-1-5 4-5-1 4-2-3 4-1-6 4-6-1 4-5-2 4-2-5 4-6-2 4-2-6 4-1-2 4-2-1,4-5-6 4-3-6 4-3-5 4-3-2 4-5-2 4-6-5 4-3-1 4-1-2 4-5-1 4-5-3 4-6-2 4-6-1 4-6-3 4-1-6 4-1-3 4-1-5 4-2-1 4-2-6 4-2-3 4-2-5,0.0,0.0,16.959243085880644,0.0,0.0,12.186267002591908,1.0,85080.0,8.339106398334172,1.0,35450.0,3.554636113526149,4.0,1.0,106350.00000000001,10.398906602180276,0.0,0.0,20.027646326276464,0.0,0.0,12.089286902599467,0.0,0.0,9.58687312953134,0.0,0.0,4.4047995604913455,5.0,0.0,0.0,9.58687312953134
2026-03-13,2026-03,202603131102,0.1994983510784553,0.2348952825501583,0,93,0,0,4-1-6 4-6-1 4-1-5 4-6-5 4-5-6 4-5-1 4-3-6 4-1-3 4-3-1 4-6-3 4-3-5 4-5-3 4-1-2 4-6-2 4-2-6 4-2-1 4-2-5 4-5-2 4-3-2 4-2-3,4-1-5 4-1-6 4-5-6 4-1-2 4-6-5 4-3-5 4-3-6 4-5-1 4-2-5 4-5-2 4-3-1 4-6-1 4-1-3 4-2-6 4-3-2 4-6-2 4-2-1 4-5-3 4-6-3 4-2-3,0.0,0.0,10.409957627118644,0.0,0.0,5.552610087082039,0.0,0.0,3.771903113479753,0.0,0.0,2.4715415736887754,2.0,0.0,0.0,10.409957627118644,0.0,0.0,6.731751824817519,0.0,0.0,4.9285952861561695,0.0,0.0,4.026327112608264,0.0,0.0,2.765160861451295,2.0,0.0,0.0,6.731751824817519
2026-03-13,2026-03,202603132206,0.20601770763166,0.3199306516509312,0,93,0,0,4-5-6 4-6-5 4-5-1 4-1-5 4-5-2 4-2-5 4-5-3 4-3-5 4-1-6 4-6-1 4-2-6 4-6-2 4-3-6 4-6-3 4-2-1 4-1-2 4-3-1 4-1-3 4-2-3 4-3-2,4-5-6 4-2-6 4-2-1 4-2-5 4-5-1 4-1-6 4-5-2 4-1-2 4-1-5 4-3-6 4-6-5 4-3-5 4-3-1 4-3-2 4-6-1 4-2-3 4-6-2 4-5-3 4-1-3 4-6-3,0.0,0.0,14.789508196721313,0.0,0.0,8.955087762259167,0.0,0.0,5.130233000813608,0.0,0.0,3.581869543427157,3.0,0.0,0.0,8.955087762259167,0.0,0.0,18.680082135523616,0.0,0.0,14.050935301184142,0.0,0.0,7.238074910082157,0.0,0.0,3.469589510859559,4.0,0.0,0.0,10.62638057702154
2026-03-14,2026-03,202603140711,0.0923935909266597,0.082409893359386,1,93,1,1,4-1-5 4-5-1 4-3-5 4-5-3 4-1-3 4-3-1 4-5-6 4-6-5 4-1-6 4-6-1 4-3-6 4-6-3 4-2-5 4-5-2 4-1-2 4-2-1 4-3-2 4-2-3 4-2-6 4-6-2,4-1-5 4-1-6 4-3-5 4-5-6 4-1-2 4-3-6 4-2-5 4-6-5 4-1-3 4-2-6 4-5-1 4-5-2 4-3-2 4-3-1 4-2-1 4-5-3 4-6-2 4-2-3 4-6-1 4-6-3,1.0,268800.0,26.871355060034304,1.0,214200.0,21.591962145885823,1.0,134400.0,13.582193700247169,1.0,79800.0,7.982570186196092,7.0,1.0,105000.0,10.309063505996745,1.0,264600.0,26.49912126537786,1.0,214200.0,21.350969126838816,1.0,147000.0,14.794475830012358,1.0,92400.0,9.310854243058573,9.0,1.0,96600.0,9.481915536421514
2026-03-14,2026-03,202603141906,0.1371252721241868,0.1450475069122145,0,93,0,0,4-1-6 4-6-1 4-3-1 4-1-3 4-1-5 4-5-1 4-3-6 4-1-2 4-6-3 4-2-1 4-5-6 4-6-5 4-6-2 4-2-6 4-3-5 4-5-3 4-3-2 4-2-3 4-5-2 4-2-5,4-1-2 4-1-6 4-1-5 4-1-3 4-6-2 4-6-5 4-3-2 4-5-6 4-3-5 4-3-6 4-6-1 4-5-2 4-3-1 4-2-5 4-6-3 4-2-6 4-2-1 4-5-1 4-2-3 4-5-3,0.0,0.0,24.639642857142857,0.0,0.0,21.991270208499838,0.0,0.0,12.689932970352848,0.0,0.0,9.161323062430444,8.0,0.0,0.0,9.806878847535794,0.0,0.0,27.225892232330303,0.0,0.0,18.167033384304347,0.0,0.0,13.653093351814707,0.0,0.0,10.456715454667707,10.0,0.0,0.0,10.456715454667707
2026-03-15,2026-03,202603152006,0.0555445490875926,0.0607200357271124,0,93,0,0,4-1-6 4-6-1 4-1-2 4-6-2 4-2-6 4-2-1 4-1-5 4-6-5 4-5-6 4-1-3 4-5-1 4-3-6 4-6-3 4-3-1 4-2-5 4-5-2 4-3-2 4-2-3 4-3-5 4-5-3,4-1-2 4-1-5 4-5-2 4-1-6 4-6-2 4-5-6 4-6-5 4-3-2 4-1-3 4-2-5 4-2-6 4-3-5 4-5-1 4-3-6 4-2-1 4-6-1 4-5-3 4-2-3 4-6-3 4-3-1,0.0,0.0,45.76275565123789,0.0,0.0,31.862639489532082,0.0,0.0,23.818402778159122,0.0,0.0,15.172855035351596,20.0,0.0,0.0,11.936377751181036,0.0,0.0,69.24215813350617,0.0,0.0,60.79288027449759,0.0,0.0,28.998499055278415,0.0,0.0,19.475520776417948,20.0,0.0,0.0,11.936377751181036
2026-03-16,2026-03,202603160306,0.4440661111756561,0.589710290564322,1,93,5,15,4-6-5 4-5-6 4-6-1 4-6-3 4-1-6 4-6-2 4-3-6 4-2-6 4-5-1 4-1-5 4-3-5 4-5-3 4-5-2 4-2-5 4-3-1 4-1-3 4-2-1 4-1-2 4-3-2 4-2-3,4-2-5 4-1-2 4-2-1 4-6-5 4-1-5 4-5-6 4-5-2 4-5-1 4-3-5 4-2-6 4-6-2 4-6-1 4-3-2 4-3-1 4-1-6 4-2-3 4-3-6 4-1-3 4-5-3 4-6-3,0.0,0.0,8.978846153846154,0.0,0.0,6.8220198590317445,1.0,47690.0,4.830896363391213,1.0,27610.0,2.7818880872700724,2.0,0.0,0.0,8.978846153846154,0.0,0.0,16.69625748502994,0.0,0.0,11.68216073433625,0.0,0.0,6.10011060195468,0.0,0.0,2.917787916069836,3.0,0.0,0.0,11.68216073433625
2026-03-16,2026-03,202603160608,0.1186920200421563,0.1185885138878055,1,93,4,13,4-1-6 4-6-1 4-1-5 4-5-1 4-1-2 4-2-1 4-1-3 4-3-1 4-6-5 4-5-6 4-2-6 4-3-6 4-6-2 4-6-3 4-2-5 4-3-5 4-5-2 4-5-3 4-2-3 4-3-2,4-1-5 4-1-6 4-6-5 4-2-5 4-5-6 4-1-2 4-3-5 4-2-6 4-2-1 4-3-6 4-6-1 4-3-1 4-5-1 4-1-3 4-6-2 4-3-2 4-5-2 4-2-3 4-6-3 4-5-3,0.0,0.0,13.69217970049917,0.0,0.0,9.361702781856057,1.0,61030.0,5.928141452453297,1.0,35900.0,3.447837651434315,3.0,0.0,0.0,9.361702781856057,0.0,0.0,12.318737672583827,0.0,0.0,10.138989763915609,0.0,0.0,7.6007857305772015,0.0,0.0,4.482635713733958,3.0,0.0,0.0,10.138989763915609
2026-03-16,2026-03,202603160702,0.142093424855638,0.1054857492057122,1,93,9,4,4-5-2 4-2-5 4-2-1 4-5-1 4-1-2 4-1-5 4-2-6 4-2-3 4-5-6 4-6-2 4-3-2 4-5-3 4-6-5 4-3-5 4-1-6 4-6-1 4-3-1 4-1-3 4-3-6 4-6-3,4-2-1 4-5-1 4-2-5 4-5-6 4-2-6 4-3-1 4-1-5 4-1-6 4-2-3 4-6-1 4-5-2 4-1-2 4-3-6 4-3-5 4-5-3 4-6-5 4-1-3 4-3-2 4-6-2 4-6-3,0.0,0.0,19.222388059701494,0.0,0.0,15.20269045918036,0.0,0.0,7.03649173770667,1.0,43030.0,4.289223070869578,4.0,0.0,0.0,8.178286254776857,0.0,0.0,14.234402654867258,0.0,0.0,11.009764393343227,1.0,79440.0,7.8716142477370825,1.0,49650.0,5.102612110918505,3.0,0.0,0.0,11.009764393343227
2026-03-17,2026-03,202603170712,0.0749213879408396,0.0809524529062374,0,93,0,0,4-1-5 4-2-1 4-1-2 4-1-3 4-5-1 4-3-1 4-2-5 4-2-3 4-3-5 4-5-2 4-5-3 4-3-2 4-1-6 4-6-1 4-2-6 4-5-6 4-3-6 4-6-5 4-6-2 4-6-3,4-1-5 4-1-6 4-5-6 4-1-2 4-1-3 4-2-5 4-2-6 4-3-6 4-3-5 4-2-3 4-2-1 4-5-3 4-3-2 4-5-2 4-6-5 4-3-1 4-5-1 4-6-3 4-6-2 4-6-1,0.0,0.0,37.174167694204684,0.0,0.0,21.501564482916546,0.0,0.0,14.79930810973098,0.0,0.0,11.404373886746379,13.0,0.0,0.0,9.955232258790133,0.0,0.0,39.924826481580354,0.0,0.0,32.123563184151365,0.0,0.0,16.564093111727946,0.0,0.0,13.557562330898344,16.0,0.0,0.0,9.913128320496753
2026-03-17,2026-03,202603171302,0.0800324873394803,0.0590616212295909,0,93,0,0,4-1-6 4-6-1 4-6-5 4-5-6 4-3-6 4-6-3 4-1-5 4-5-1 4-2-6 4-1-3 4-3-1 4-6-2 4-2-1 4-1-2 4-3-5 4-5-3 4-2-5 4-2-3 4-5-2 4-3-2,4-5-6 4-1-5 4-2-1 4-2-5 4-1-6 4-6-5 4-2-6 4-5-1 4-1-3 4-1-2 4-2-3 4-6-1 4-3-5 4-3-1 4-3-6 4-5-3 4-5-2 4-6-3 4-6-2 4-3-2,0.0,0.0,114.67718353212776,0.0,0.0,93.01103729194502,0.0,0.0,64.06752239112721,0.0,0.0,27.510438765408544,20.0,0.0,0.0,15.954284896938384,0.0,0.0,85.34741075917547,0.0,0.0,65.34951837028103,0.0,0.0,43.09328164078319,0.0,0.0,22.714208183318057,20.0,0.0,0.0,15.95428489693838
2026-03-18,2026-03,202603180109,0.1434539831431269,0.1278737987320368,1,93,14,14,4-2-5 4-5-2 4-2-3 4-2-6 4-3-2 4-6-2 4-2-1 4-1-2 4-3-5 4-6-5 4-5-3 4-5-6 4-5-1 4-1-5 4-6-3 4-3-6 4-3-1 4-6-1 4-1-3 4-1-6,4-2-1 4-2-5 4-5-1 4-3-1 4-5-2 4-3-5 4-3-2 4-2-3 4-6-1 4-6-5 4-5-6 4-2-6 4-1-2 4-1-5 4-5-3 4-6-2 4-3-6 4-1-3 4-6-3 4-1-6,0.0,0.0,9.668814432989691,0.0,0.0,8.686497136125443,0.0,0.0,7.311834787760761,0.0,0.0,5.323179573830528,2.0,0.0,0.0,9.668814432989691,0.0,0.0,13.563224893917964,0.0,0.0,10.832342133885415,0.0,0.0,6.985801945806631,0.0,0.0,5.69281232964524,4.0,0.0,0.0,10.59692475385908
2026-03-18,2026-03,202603180807,0.3194709037994476,0.3265274485058275,0,93,0,0,4-2-1 4-2-5 4-2-6 4-5-2 4-1-2 4-6-2 4-5-1 4-5-6 4-1-5 4-1-6 4-6-1 4-6-5 4-2-3 4-3-2 4-5-3 4-1-3 4-3-1 4-3-5 4-3-6 4-6-3,4-2-1 4-2-6 4-2-5 4-2-3 4-5-6 4-1-6 4-1-5 4-5-1 4-1-3 4-1-2 4-3-6 4-5-3 4-3-1 4-6-5 4-3-5 4-6-1 4-5-2 4-6-3 4-3-2 4-6-2,0.0,0.0,5.805944055944056,0.0,0.0,4.725733621665229,0.0,0.0,2.570897574931828,0.0,0.0,1.8699326173726478,2.0,0.0,0.0,5.805944055944056,0.0,0.0,6.141492537313432,0.0,0.0,4.725733621665229,0.0,0.0,4.156604343146564,0.0,0.0,2.0032499710610066,2.0,0.0,0.0,6.141492537313432
2026-03-18,2026-03,202603181706,0.2052887105094805,0.1226787096316537,0,93,0,0,4-1-2 4-1-5 4-2-1 4-5-1 4-3-1 4-1-3 4-1-6 4-6-1 4-2-5 4-5-2 4-3-2 4-3-5 4-2-3 4-2-6 4-6-2 4-5-3 4-5-6 4-6-5 4-3-6 4-6-3,4-1-2 4-1-5 4-1-6 4-5-2 4-1-3 4-3-2 4-5-6 4-5-1 4-3-1 4-3-5 4-2-1 4-2-5 4-3-6 4-6-2 4-2-6 4-6-5 4-6-1 4-5-3 4-2-3 4-6-3,0.0,0.0,17.411830985915493,0.0,0.0,13.915516182790983,0.0,0.0,11.456473002559859,0.0,0.0,7.941042742583037,6.0,0.0,0.0,9.92059433770493,0.0,0.0,17.411830985915493,0.0,0.0,14.712455010822485,0.0,0.0,11.578637501790471,0.0,0.0,9.023010741244619,8.0,0.0,0.0,9.76935400479943
2026-03-18,2026-03,202603182011,0.0722906005565456,0.0575257897818787,0,93,0,0,4-5-1 4-1-6 4-6-1 4-1-5 4-1-3 4-3-1 4-1-2 4-2-1 4-5-6 4-6-5 4-5-3 4-6-3 4-3-6 4-3-5 4-5-2 4-6-2 4-2-6 4-2-5 4-3-2 4-2-3,4-1-2 4-5-6 4-1-6 4-5-1 4-1-3 4-1-5 4-6-1 4-5-2 4-3-1 4-2-1 4-3-6 4-6-2 4-5-3 4-2-6 4-3-2 4-6-5 4-3-5 4-2-3 4-6-3 4-2-5,0.0,0.0,27.579584462511296,0.0,0.0,21.493522627724566,0.0,0.0,11.62786965995382,0.0,0.0,7.5113681095291795,7.0,0.0,0.0,9.348664624187924,0.0,0.0,34.195441389290885,0.0,0.0,20.645151907214725,0.0,0.0,12.533200021248623,0.0,0.0,7.653287919590756,6.0,0.0,0.0,9.525896185589973
2026-03-19,2026-03,202603190105,0.1496857608694106,0.1718501696898538,0,93,0,0,4-2-1 4-1-2 4-2-5 4-2-6 4-2-3 4-5-2 4-6-2 4-3-2 4-1-5 4-1-6 4-5-1 4-6-1 4-1-3 4-3-1 4-6-5 4-5-6 4-3-5 4-3-6 4-5-3 4-6-3,4-2-5 4-2-1 4-2-6 4-2-3 4-1-5 4-1-6 4-1-2 4-3-5 4-6-5 4-5-6 4-3-6 4-3-1 4-6-1 4-1-3 4-5-1 4-3-2 4-6-2 4-5-2 4-6-3 4-5-3,0.0,0.0,4.289265536723164,0.0,0.0,3.506022705406966,0.0,0.0,2.8106817972647327,0.0,0.0,2.2510550378080647,2.0,0.0,0.0,4.289265536723164,0.0,0.0,5.289056603773584,0.0,0.0,4.340429452563151,0.0,0.0,3.5428811834569522,0.0,0.0,2.4104766464532377,2.0,0.0,0.0,5.289056603773584
2026-03-19,2026-03,202603190205,0.1648141461671028,0.2127606102972346,0,93,0,0,4-1-6 4-6-1 4-1-5 4-1-2 4-5-1 4-2-1 4-6-5 4-6-2 4-5-6 4-2-6 4-1-3 4-3-1 4-2-5 4-5-2 4-3-6 4-6-3 4-3-5 4-3-2 4-5-3 4-2-3,4-1-2 4-1-5 4-3-5 4-2-5 4-1-3 4-1-6 4-3-2 4-5-2 4-2-1 4-3-1 4-6-5 4-5-6 4-3-6 4-5-1 4-2-3 4-2-6 4-6-2 4-5-3 4-6-1 4-6-3,0.0,0.0,18.52156626506024,0.0,0.0,9.329872259651546,0.0,0.0,4.943165836139674,0.0,0.0,3.48598609897073,3.0,0.0,0.0,9.329872259651546,0.0,0.0,9.009418282548477,0.0,0.0,8.27157584090005,0.0,0.0,5.906278413851003,0.0,0.0,3.730594469275968,2.0,0.0,0.0,9.009418282548477
2026-03-19,2026-03,202603190809,0.1051219718421004,0.1141665471366945,0,93,0,0,4-2-6 4-6-2 4-2-5 4-2-1 4-5-2 4-1-2 4-2-3 4-3-2 4-6-5 4-5-6 4-6-1 4-1-6 4-1-5 4-5-1 4-6-3 4-3-6 4-3-5 4-5-3 4-3-1 4-1-3,4-2-1 4-2-5 4-2-6 4-1-5 4-1-2 4-2-3 4-6-5 4-1-6 4-3-1 4-6-1 4-3-5 4-5-1 4-1-3 4-5-6 4-3-6 4-6-2 4-3-2 4-5-2 4-6-3 4-5-3,0.0,0.0,19.937176938369777,0.0,0.0,9.568885477815344,0.0,0.0,5.26000135004066,0.0,0.0,3.002996445375141,3.0,0.0,0.0,9.568885477815344,0.0,0.0,9.957107231920197,0.0,0.0,7.303154831043643,0.0,0.0,5.1647449422953144,0.0,0.0,3.5340211447867924,2.0,0.0,0.0,9.957107231920197
2026-03-19,2026-03,202603191609,0.1490692174735822,0.1862625230885572,0,93,0,0,4-6-2 4-6-1 4-1-6 4-1-2 4-2-6 4-2-1 4-6-5 4-1-5 4-5-6 4-2-5 4-5-2 4-5-1 4-6-3 4-1-3 4-3-6 4-3-2 4-3-1 4-2-3 4-3-5 4-5-3,4-1-2 4-2-1 4-2-5 4-1-5 4-5-6 4-5-2 4-5-1 4-2-6 4-3-5 4-6-5 4-3-2 4-3-1 4-1-6 4-6-1 4-6-2 4-2-3 4-3-6 4-1-3 4-5-3 4-6-3,0.0,0.0,57.76820491109229,0.0,0.0,29.06589974346883,0.0,0.0,15.621064970897226,0.0,0.0,7.254847170241597,8.0,0.0,0.0,9.040232858157504,0.0,0.0,29.320031923383876,0.0,0.0,21.33207413686086,0.0,0.0,11.714115299812919,0.0,0.0,6.565186941783613,6.0,0.0,0.0,9.596976207154391
2026-03-19,2026-03,202603191704,0.1645825624431176,0.1391425128840335,0,93,0,0,4-1-2 4-2-1 4-1-5 4-5-1 4-5-2 4-2-5 4-1-6 4-1-3 4-3-1 4-6-1 4-3-2 4-2-6 4-6-2 4-2-3 4-5-6 4-3-5 4-5-3 4-6-5 4-3-6 4-6-3,4-1-2 4-5-2 4-1-6 4-5-6 4-1-5 4-5-1 4-3-2 4-2-1 4-2-6 4-1-3 4-2-5 4-3-6 4-3-1 4-3-5 4-6-2 4-5-3 4-2-3 4-6-5 4-6-1 4-6-3,0.0,0.0,13.477108433734939,0.0,0.0,6.116746411483253,0.0,0.0,3.726582240249222,0.0,0.0,3.123707278537317,2.0,0.0,0.0,13.477108433734939,0.0,0.0,11.166306695464362,0.0,0.0,10.251286627474787,0.0,0.0,5.037013192913462,0.0,0.0,3.210015870105231,3.0,0.0,0.0,10.251286627474787
2026-03-19,2026-03,202603192010,0.1980223409353785,0.232293567157386,0,93,0,0,4-2-6 4-6-2 4-1-2 4-2-1 4-1-6 4-6-1 4-2-3 4-3-2 4-2-5 4-5-2 4-3-6 4-6-3 4-5-6 4-6-5 4-1-3 4-1-5 4-3-1 4-5-1 4-3-5 4-5-3,4-1-6 4-2-6 4-1-2 4-1-5 4-2-5 4-1-3 4-2-3 4-5-6 4-2-1 4-3-6 4-6-5 4-3-5 4-6-2 4-3-2 4-5-2 4-6-3 4-5-3 4-6-1 4-3-1 4-5-1,0.0,0.0,14.258764607679465,0.0,0.0,7.51736220668582,0.0,0.0,4.288952989139604,0.0,0.0,3.1551620966689398,3.0,0.0,0.0,7.51736220668582,0.0,0.0,9.676691729323307,0.0,0.0,6.015609842137755,0.0,0.0,4.910487680384658,0.0,0.0,3.2648806156621215,2.0,0.0,0.0,9.676691729323307
