date,month,race_code,layer,model,n,winner,second,third,head4_win,hit,return_yen,profit_yen,comp_odds,tickets
2026-04-02,2026-04,202604022209,S,v283,6,1,2,4,0,0,0.0,-10000.0,,
2026-04-02,2026-04,202604022209,S,v283,8,1,2,4,0,0,0.0,-10000.0,,
2026-04-02,2026-04,202604022209,S,v283,10,1,2,4,0,0,0.0,-10000.0,,
2026-04-02,2026-04,202604022209,S,v284,4,1,2,4,0,0,0.0,-10000.0,,
2026-04-02,2026-04,202604022209,S,v284,6,1,2,4,0,0,0.0,-10000.0,,
2026-04-02,2026-04,202604022209,S,v284,8,1,2,4,0,0,0.0,-10000.0,,
2026-04-02,2026-04,202604022209,S,v284,10,1,2,4,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604030402,A,v283,4,5,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604030402,A,v283,6,5,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604030402,A,v283,8,5,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604030402,A,v283,10,5,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604030402,A,v284,4,5,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604030402,A,v284,6,5,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604030402,A,v284,8,5,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604030402,A,v284,10,5,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604031806,A,v283,4,1,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604031806,A,v283,6,1,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604031806,A,v283,8,1,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604031806,A,v283,10,1,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604031806,A,v284,4,1,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604031806,A,v284,6,1,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604031806,A,v284,8,1,4,2,0,0,0.0,-10000.0,,
2026-04-03,2026-04,202604031806,A,v284,10,1,4,2,0,0,0.0,-10000.0,,
2026-04-04,2026-04,202604042202,S,v283,4,3,4,1,0,0,0.0,-10000.0,,
2026-04-04,2026-04,202604042202,S,v283,6,3,4,1,0,0,0.0,-10000.0,,
2026-04-04,2026-04,202604042202,S,v283,8,3,4,1,0,0,0.0,-10000.0,,
2026-04-04,2026-04,202604042202,S,v283,10,3,4,1,0,0,0.0,-10000.0,,
2026-04-04,2026-04,202604042202,S,v284,4,3,4,1,0,0,0.0,-10000.0,,
2026-04-04,2026-04,202604042202,S,v284,6,3,4,1,0,0,0.0,-10000.0,,
2026-04-04,2026-04,202604042202,S,v284,8,3,4,1,0,0,0.0,-10000.0,,
2026-04-04,2026-04,202604042202,S,v284,10,3,4,1,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604070808,S,v283,4,2,4,3,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604070808,S,v283,6,2,4,3,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604070808,S,v283,8,2,4,3,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604070808,S,v283,10,2,4,3,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604070808,S,v284,4,2,4,3,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604070808,S,v284,6,2,4,3,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604070808,S,v284,8,2,4,3,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604070808,S,v284,10,2,4,3,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604072403,S,v283,4,2,4,1,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604072403,S,v283,6,2,4,1,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604072403,S,v283,8,2,4,1,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604072403,S,v283,10,2,4,1,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604072403,S,v284,4,2,4,1,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604072403,S,v284,6,2,4,1,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604072403,S,v284,8,2,4,1,0,0,0.0,-10000.0,,
2026-04-07,2026-04,202604072403,S,v284,10,2,4,1,0,0,0.0,-10000.0,,
2026-04-09,2026-04,202604090703,A,v283,4,4,5,6,1,0,0.0,-10000.0,6.363551878783764,4-6-5|4-6-1|4-2-5|4-2-1
2026-04-09,2026-04,202604090703,A,v283,6,4,5,6,1,0,0.0,-10000.0,4.187169447952836,4-6-5|4-6-1|4-2-5|4-2-1|4-6-2|4-1-5
2026-04-09,2026-04,202604090703,A,v283,8,4,5,6,1,0,0.0,-10000.0,3.3246633365223244,4-6-5|4-6-1|4-2-5|4-2-1|4-6-2|4-1-5|4-5-1|4-1-2
2026-04-09,2026-04,202604090703,A,v283,10,4,5,6,1,0,0.0,-10000.0,2.8660681742267715,4-6-5|4-6-1|4-2-5|4-2-1|4-6-2|4-1-5|4-5-1|4-1-2|4-5-2|4-6-3
2026-04-09,2026-04,202604090703,A,v284,4,4,5,6,1,0,0.0,-10000.0,5.669102433355789,4-6-2|4-6-5|4-2-5|4-2-1
2026-04-09,2026-04,202604090703,A,v284,6,4,5,6,1,0,0.0,-10000.0,4.187169447952835,4-6-2|4-6-5|4-2-5|4-2-1|4-6-1|4-1-5
2026-04-09,2026-04,202604090703,A,v284,8,4,5,6,1,1,33750.0,23750.0,3.4120049599686473,4-6-2|4-6-5|4-2-5|4-2-1|4-6-1|4-1-5|4-5-6|4-6-3
2026-04-09,2026-04,202604090703,A,v284,10,4,5,6,1,1,29250.0,19250.0,2.9748281673735817,4-6-2|4-6-5|4-2-5|4-2-1|4-6-1|4-1-5|4-5-6|4-6-3|4-1-2|4-2-3
2026-04-14,2026-04,202604140304,A,v283,4,2,4,1,0,0,0.0,-10000.0,,
2026-04-14,2026-04,202604140304,A,v283,6,2,4,1,0,0,0.0,-10000.0,,
2026-04-14,2026-04,202604140304,A,v283,8,2,4,1,0,0,0.0,-10000.0,,
2026-04-14,2026-04,202604140304,A,v283,10,2,4,1,0,0,0.0,-10000.0,,
2026-04-14,2026-04,202604140304,A,v284,4,2,4,1,0,0,0.0,-10000.0,,
2026-04-14,2026-04,202604140304,A,v284,6,2,4,1,0,0,0.0,-10000.0,,
2026-04-14,2026-04,202604140304,A,v284,8,2,4,1,0,0,0.0,-10000.0,,
2026-04-14,2026-04,202604140304,A,v284,10,2,4,1,0,0,0.0,-10000.0,,
2026-04-15,2026-04,202604150307,S,v283,4,5,4,2,0,0,0.0,-10000.0,,
2026-04-15,2026-04,202604150307,S,v283,6,5,4,2,0,0,0.0,-10000.0,,
2026-04-15,2026-04,202604150307,S,v283,8,5,4,2,0,0,0.0,-10000.0,,
2026-04-15,2026-04,202604150307,S,v283,10,5,4,2,0,0,0.0,-10000.0,,
2026-04-15,2026-04,202604150307,S,v284,4,5,4,2,0,0,0.0,-10000.0,,
2026-04-15,2026-04,202604150307,S,v284,6,5,4,2,0,0,0.0,-10000.0,,
2026-04-15,2026-04,202604150307,S,v284,8,5,4,2,0,0,0.0,-10000.0,,
2026-04-15,2026-04,202604150307,S,v284,10,5,4,2,0,0,0.0,-10000.0,,
2026-04-19,2026-04,202604191506,A,v283,4,2,4,1,0,0,0.0,-10000.0,,
2026-04-19,2026-04,202604191506,A,v283,6,2,4,1,0,0,0.0,-10000.0,,
2026-04-19,2026-04,202604191506,A,v283,8,2,4,1,0,0,0.0,-10000.0,,
2026-04-19,2026-04,202604191506,A,v283,10,2,4,1,0,0,0.0,-10000.0,,
2026-04-19,2026-04,202604191506,A,v284,4,2,4,1,0,0,0.0,-10000.0,,
2026-04-19,2026-04,202604191506,A,v284,6,2,4,1,0,0,0.0,-10000.0,,
2026-04-19,2026-04,202604191506,A,v284,8,2,4,1,0,0,0.0,-10000.0,,
2026-04-19,2026-04,202604191506,A,v284,10,2,4,1,0,0,0.0,-10000.0,,
2026-04-21,2026-04,202604210702,S,v283,4,3,4,2,0,0,0.0,-10000.0,,
2026-04-21,2026-04,202604210702,S,v283,6,3,4,2,0,0,0.0,-10000.0,,
2026-04-21,2026-04,202604210702,S,v283,8,3,4,2,0,0,0.0,-10000.0,,
2026-04-21,2026-04,202604210702,S,v283,10,3,4,2,0,0,0.0,-10000.0,,
2026-04-21,2026-04,202604210702,S,v284,4,3,4,2,0,0,0.0,-10000.0,,
2026-04-21,2026-04,202604210702,S,v284,6,3,4,2,0,0,0.0,-10000.0,,
2026-04-21,2026-04,202604210702,S,v284,8,3,4,2,0,0,0.0,-10000.0,,
2026-04-21,2026-04,202604210702,S,v284,10,3,4,2,0,0,0.0,-10000.0,,
2026-04-22,2026-04,202604222207,A,v283,4,4,1,5,1,1,89320.0,79320.0,9.077040112207781,4-3-6|4-3-1|4-1-6|4-1-5
2026-04-22,2026-04,202604222207,A,v283,6,4,1,5,1,1,55440.0,45440.0,5.678822011563504,4-3-6|4-3-1|4-1-6|4-1-5|4-3-5|4-3-2
2026-04-22,2026-04,202604222207,A,v283,8,4,1,5,1,1,43120.0,33120.0,4.371899075269714,4-3-6|4-3-1|4-1-6|4-1-5|4-3-5|4-3-2|4-5-6|4-5-1
2026-04-22,2026-04,202604222207,A,v283,10,4,1,5,1,1,33880.0,23880.0,3.3915425041739655,4-3-6|4-3-1|4-1-6|4-1-5|4-3-5|4-3-2|4-5-6|4-5-1|4-2-1|4-2-3
2026-04-22,2026-04,202604222207,A,v284,4,4,1,5,1,0,0.0,-10000.0,8.539441906397888,4-3-2|4-3-1|4-1-2|4-1-3
2026-04-22,2026-04,202604222207,A,v284,6,4,1,5,1,0,0.0,-10000.0,5.839528191591187,4-3-2|4-3-1|4-1-2|4-1-3|4-5-6|4-3-6
2026-04-22,2026-04,202604222207,A,v284,8,4,1,5,1,0,0.0,-10000.0,4.3746001699568575,4-3-2|4-3-1|4-1-2|4-1-3|4-5-6|4-3-6|4-2-3|4-6-5
2026-04-22,2026-04,202604222207,A,v284,10,4,1,5,1,0,0.0,-10000.0,3.6304025898591528,4-3-2|4-3-1|4-1-2|4-1-3|4-5-6|4-3-6|4-2-3|4-6-5|4-2-1|4-1-6
2026-04-23,2026-04,202604230507,A,v283,4,4,5,2,1,1,83840.0,73840.0,8.428972215096893,4-5-6|4-5-2|4-3-5|4-3-6
2026-04-23,2026-04,202604230507,A,v283,6,4,5,2,1,1,55020.0,45020.0,5.598732950455542,4-5-6|4-5-2|4-3-5|4-3-6|4-5-1|4-2-5
2026-04-23,2026-04,202604230507,A,v283,8,4,5,2,1,1,41920.0,31920.0,4.227541415342335,4-5-6|4-5-2|4-3-5|4-3-6|4-5-1|4-2-5|4-6-5|4-1-5
2026-04-23,2026-04,202604230507,A,v283,10,4,5,2,1,1,36680.0,26680.0,3.7265001773950677,4-5-6|4-5-2|4-3-5|4-3-6|4-5-1|4-2-5|4-6-5|4-1-5|4-2-6|4-1-6
2026-04-23,2026-04,202604230507,A,v284,4,4,5,2,1,1,86460.0,76460.0,8.510847492872891,4-5-6|4-3-5|4-3-2|4-5-2
2026-04-23,2026-04,202604230507,A,v284,6,4,5,2,1,1,60260.0,50260.0,5.905490703874084,4-5-6|4-3-5|4-3-2|4-5-2|4-6-5|4-2-5
2026-04-23,2026-04,202604230507,A,v284,8,4,5,2,1,1,47160.0,37160.0,4.826329264256066,4-5-6|4-3-5|4-3-2|4-5-2|4-6-5|4-2-5|4-1-5|4-2-6
2026-04-23,2026-04,202604230507,A,v284,10,4,5,2,1,1,44540.0,34540.0,4.318908313541143,4-5-6|4-3-5|4-3-2|4-5-2|4-6-5|4-2-5|4-1-5|4-2-6|4-3-6|4-1-6
2026-04-23,2026-04,202604231808,A,v283,4,5,6,1,0,0,0.0,-10000.0,,
2026-04-23,2026-04,202604231808,A,v283,6,5,6,1,0,0,0.0,-10000.0,,
2026-04-23,2026-04,202604231808,A,v283,8,5,6,1,0,0,0.0,-10000.0,,
2026-04-23,2026-04,202604231808,A,v283,10,5,6,1,0,0,0.0,-10000.0,,
2026-04-23,2026-04,202604231808,A,v284,4,5,6,1,0,0,0.0,-10000.0,,
2026-04-23,2026-04,202604231808,A,v284,6,5,6,1,0,0,0.0,-10000.0,,
2026-04-23,2026-04,202604231808,A,v284,8,5,6,1,0,0,0.0,-10000.0,,
2026-04-23,2026-04,202604231808,A,v284,10,5,6,1,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604240706,S,v283,4,2,5,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604240706,S,v283,6,2,5,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604240706,S,v283,8,2,5,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604240706,S,v283,10,2,5,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604240706,S,v284,4,2,5,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604240706,S,v284,6,2,5,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604240706,S,v284,8,2,5,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604240706,S,v284,10,2,5,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604242308,S,v283,4,2,3,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604242308,S,v283,6,2,3,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604242308,S,v283,8,2,3,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604242308,S,v283,10,2,3,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604242308,S,v284,4,2,3,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604242308,S,v284,6,2,3,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604242308,S,v284,8,2,3,4,0,0,0.0,-10000.0,,
2026-04-24,2026-04,202604242308,S,v284,10,2,3,4,0,0,0.0,-10000.0,,
2026-04-25,2026-04,202604250705,A,v283,4,4,1,3,1,0,0.0,-10000.0,8.881432055868084,4-2-1|4-1-5|4-1-2|4-2-3
2026-04-25,2026-04,202604250705,A,v283,6,4,1,3,1,0,0.0,-10000.0,6.553682072257298,4-2-1|4-1-5|4-1-2|4-2-3|4-6-1|4-5-1
2026-04-25,2026-04,202604250705,A,v283,8,4,1,3,1,0,0.0,-10000.0,4.897609906921198,4-2-1|4-1-5|4-1-2|4-2-3|4-6-1|4-5-1|4-6-5|4-2-5
2026-04-25,2026-04,202604250705,A,v283,10,4,1,3,1,1,38880.0,28880.0,4.269268964198509,4-2-1|4-1-5|4-1-2|4-2-3|4-6-1|4-5-1|4-6-5|4-2-5|4-1-6|4-1-3
2026-04-25,2026-04,202604250705,A,v284,4,4,1,3,1,0,0.0,-10000.0,9.136123160505035,4-1-5|4-2-3|4-2-5|4-1-2
2026-04-25,2026-04,202604250705,A,v284,6,4,1,3,1,0,0.0,-10000.0,6.691329020884035,4-1-5|4-2-3|4-2-5|4-1-2|4-6-1|4-5-1
2026-04-25,2026-04,202604250705,A,v284,8,4,1,3,1,0,0.0,-10000.0,4.811855795854649,4-1-5|4-2-3|4-2-5|4-1-2|4-6-1|4-5-1|4-1-6|4-2-6
2026-04-25,2026-04,202604250705,A,v284,10,4,1,3,1,1,38880.0,28880.0,3.9495124058402555,4-1-5|4-2-3|4-2-5|4-1-2|4-6-1|4-5-1|4-1-6|4-2-6|4-2-1|4-1-3
2026-04-25,2026-04,202604250708,S,v283,4,4,5,6,1,0,0.0,-10000.0,4.356833966354562,4-1-2|4-1-5|4-6-1|4-6-2
2026-04-25,2026-04,202604250708,S,v283,6,4,5,6,1,0,0.0,-10000.0,3.2804689549495096,4-1-2|4-1-5|4-6-1|4-6-2|4-1-6|4-2-1
2026-04-25,2026-04,202604250708,S,v283,8,4,5,6,1,0,0.0,-10000.0,3.0065831758361936,4-1-2|4-1-5|4-6-1|4-6-2|4-1-6|4-2-1|4-6-5|4-1-3
2026-04-25,2026-04,202604250708,S,v283,10,4,5,6,1,0,0.0,-10000.0,2.2158398756597615,4-1-2|4-1-5|4-6-1|4-6-2|4-1-6|4-2-1|4-6-5|4-1-3|4-5-1|4-5-2
2026-04-25,2026-04,202604250708,S,v284,4,4,5,6,1,0,0.0,-10000.0,4.183937472738847,4-1-2|4-1-5|4-6-1|4-6-5
2026-04-25,2026-04,202604250708,S,v284,6,4,5,6,1,1,34000.0,24000.0,3.372745688863987,4-1-2|4-1-5|4-6-1|4-6-5|4-1-3|4-5-6
2026-04-25,2026-04,202604250708,S,v284,8,4,5,6,1,1,26000.0,16000.0,2.6895867158330846,4-1-2|4-1-5|4-6-1|4-6-5|4-1-3|4-5-6|4-1-6|4-2-1
2026-04-25,2026-04,202604250708,S,v284,10,4,5,6,1,1,26000.0,16000.0,2.556168261425087,4-1-2|4-1-5|4-6-1|4-6-5|4-1-3|4-5-6|4-1-6|4-2-1|4-2-5|4-2-3
2026-04-25,2026-04,202604252307,S,v283,4,4,2,5,1,1,96660.0,86660.0,9.489792260400888,4-2-1|4-2-5|4-5-1|4-5-6
2026-04-25,2026-04,202604252307,S,v283,6,4,2,5,1,1,59070.0,49070.0,5.876941456263335,4-2-1|4-2-5|4-5-1|4-5-6|4-1-5|4-3-5
2026-04-25,2026-04,202604252307,S,v283,8,4,2,5,1,1,53700.0,43700.0,5.4803063926892515,4-2-1|4-2-5|4-5-1|4-5-6|4-1-5|4-3-5|4-2-6|4-6-5
2026-04-25,2026-04,202604252307,S,v283,10,4,2,5,1,1,48330.0,38330.0,4.715005115751035,4-2-1|4-2-5|4-5-1|4-5-6|4-1-5|4-3-5|4-2-6|4-6-5|4-1-2|4-3-1
2026-04-25,2026-04,202604252307,S,v284,4,4,2,5,1,0,0.0,-10000.0,10.544242650323998,4-2-1|4-5-6|4-2-3|4-5-1
2026-04-25,2026-04,202604252307,S,v284,6,4,2,5,1,1,80550.0,70550.0,8.30530959074926,4-2-1|4-5-6|4-2-3|4-5-1|4-2-5|4-6-5
2026-04-25,2026-04,202604252307,S,v284,8,4,2,5,1,1,53700.0,43700.0,5.470966176636963,4-2-1|4-5-6|4-2-3|4-5-1|4-2-5|4-6-5|4-1-2|4-1-5
2026-04-25,2026-04,202604252307,S,v284,10,4,2,5,1,1,48330.0,38330.0,4.973113499805386,4-2-1|4-5-6|4-2-3|4-5-1|4-2-5|4-6-5|4-1-2|4-1-5|4-3-2|4-3-1
2026-04-27,2026-04,202604270602,A,v283,4,4,1,6,1,1,115830.0,105830.0,11.515090302119658,4-2-1|4-1-6|4-1-3|4-2-3
2026-04-27,2026-04,202604270602,A,v283,6,4,1,6,1,1,51480.0,41480.0,5.139190270896964,4-2-1|4-1-6|4-1-3|4-2-3|4-1-2|4-1-5
2026-04-27,2026-04,202604270602,A,v283,8,4,1,6,1,1,38610.0,28610.0,3.870442405632036,4-2-1|4-1-6|4-1-3|4-2-3|4-1-2|4-1-5|4-5-1|4-6-1
2026-04-27,2026-04,202604270602,A,v283,10,4,1,6,1,1,34320.0,24320.0,3.575090497805576,4-2-1|4-1-6|4-1-3|4-2-3|4-1-2|4-1-5|4-5-1|4-6-1|4-3-1|4-2-6
2026-04-27,2026-04,202604270602,A,v284,4,4,1,6,1,0,0.0,-10000.0,6.698141791948052,4-1-2|4-2-1|4-1-5|4-2-3
2026-04-27,2026-04,202604270602,A,v284,6,4,1,6,1,1,47190.0,37190.0,4.737838812689514,4-1-2|4-2-1|4-1-5|4-2-3|4-5-6|4-1-6
2026-04-27,2026-04,202604270602,A,v284,8,4,1,6,1,1,42900.0,32900.0,4.109240043454943,4-1-2|4-2-1|4-1-5|4-2-3|4-5-6|4-1-6|4-1-3|4-6-1
2026-04-27,2026-04,202604270602,A,v284,10,4,1,6,1,1,38610.0,28610.0,3.933008774936451,4-1-2|4-2-1|4-1-5|4-2-3|4-5-6|4-1-6|4-1-3|4-6-1|4-3-2|4-6-3
2026-04-27,2026-04,202604271607,S,v283,4,1,2,5,0,0,0.0,-10000.0,,
2026-04-27,2026-04,202604271607,S,v283,6,1,2,5,0,0,0.0,-10000.0,,
2026-04-27,2026-04,202604271607,S,v283,8,1,2,5,0,0,0.0,-10000.0,,
2026-04-27,2026-04,202604271607,S,v283,10,1,2,5,0,0,0.0,-10000.0,,
2026-04-27,2026-04,202604271607,S,v284,4,1,2,5,0,0,0.0,-10000.0,,
2026-04-27,2026-04,202604271607,S,v284,6,1,2,5,0,0,0.0,-10000.0,,
2026-04-27,2026-04,202604271607,S,v284,8,1,2,5,0,0,0.0,-10000.0,,
2026-04-27,2026-04,202604271607,S,v284,10,1,2,5,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280603,S,v283,4,3,2,5,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280603,S,v283,6,3,2,5,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280603,S,v283,8,3,2,5,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280603,S,v283,10,3,2,5,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280603,S,v284,4,3,2,5,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280603,S,v284,6,3,2,5,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280603,S,v284,8,3,2,5,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280603,S,v284,10,3,2,5,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280707,S,v283,4,4,1,5,1,1,109560.0,99560.0,10.940606144627893,4-1-5|4-3-5|4-1-6|4-3-1
2026-04-28,2026-04,202604280707,S,v283,6,4,1,5,1,1,74700.0,64700.0,7.362179008012952,4-1-5|4-3-5|4-1-6|4-3-1|4-1-3|4-6-5
2026-04-28,2026-04,202604280707,S,v283,8,4,1,5,1,1,62250.0,52250.0,6.101221555071488,4-1-5|4-3-5|4-1-6|4-3-1|4-1-3|4-6-5|4-2-5|4-5-1
2026-04-28,2026-04,202604280707,S,v283,10,4,1,5,1,1,49800.0,39800.0,4.900116307975964,4-1-5|4-3-5|4-1-6|4-3-1|4-1-3|4-6-5|4-2-5|4-5-1|4-1-2|4-5-6
2026-04-28,2026-04,202604280707,S,v284,4,4,1,5,1,1,99600.0,89600.0,10.08053598643701,4-1-5|4-3-5|4-1-3|4-3-6
2026-04-28,2026-04,202604280707,S,v284,6,4,1,5,1,1,82170.0,72170.0,8.276452279170705,4-1-5|4-3-5|4-1-3|4-3-6|4-1-6|4-2-5
2026-04-28,2026-04,202604280707,S,v284,8,4,1,5,1,1,77190.0,67190.0,7.630563636584931,4-1-5|4-3-5|4-1-3|4-3-6|4-1-6|4-2-5|4-6-1|4-6-5
2026-04-28,2026-04,202604280707,S,v284,10,4,1,5,1,1,69720.0,59720.0,6.903346188480385,4-1-5|4-3-5|4-1-3|4-3-6|4-1-6|4-2-5|4-6-1|4-6-5|4-5-6|4-2-3
2026-04-28,2026-04,202604280709,S,v283,4,4,6,1,1,1,82250.0,72250.0,8.077318487446208,4-1-6|4-1-5|4-6-5|4-6-1
2026-04-28,2026-04,202604280709,S,v283,6,4,6,1,1,1,62510.0,52510.0,6.418350703780639,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6
2026-04-28,2026-04,202604280709,S,v283,8,4,6,1,1,1,49350.0,39350.0,4.978929936771211,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6|4-3-6|4-1-3
2026-04-28,2026-04,202604280709,S,v283,10,4,6,1,1,1,42770.0,32770.0,4.312098926160232,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6|4-3-6|4-1-3|4-5-6|4-2-1
2026-04-28,2026-04,202604280709,S,v284,4,4,6,1,1,1,82250.0,72250.0,8.077318487446208,4-1-6|4-1-5|4-6-5|4-6-1
2026-04-28,2026-04,202604280709,S,v284,6,4,6,1,1,1,59220.0,49220.0,5.824895533805278,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-5-6
2026-04-28,2026-04,202604280709,S,v284,8,4,6,1,1,1,52640.0,42640.0,5.42912899076482,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-5-6|4-2-6|4-3-2
2026-04-28,2026-04,202604280709,S,v284,10,4,6,1,1,1,46060.0,36060.0,4.548135750556778,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-5-6|4-2-6|4-3-2|4-2-5|4-1-3
2026-04-28,2026-04,202604280806,A,v283,4,1,4,2,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280806,A,v283,6,1,4,2,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280806,A,v283,8,1,4,2,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280806,A,v283,10,1,4,2,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280806,A,v284,4,1,4,2,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280806,A,v284,6,1,4,2,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280806,A,v284,8,1,4,2,0,0,0.0,-10000.0,,
2026-04-28,2026-04,202604280806,A,v284,10,1,4,2,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604290306,A,v283,4,5,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604290306,A,v283,6,5,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604290306,A,v283,8,5,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604290306,A,v283,10,5,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604290306,A,v284,4,5,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604290306,A,v284,6,5,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604290306,A,v284,8,5,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604290306,A,v284,10,5,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604291402,A,v283,4,1,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604291402,A,v283,6,1,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604291402,A,v283,8,1,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604291402,A,v283,10,1,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604291402,A,v284,4,1,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604291402,A,v284,6,1,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604291402,A,v284,8,1,2,4,0,0,0.0,-10000.0,,
2026-04-29,2026-04,202604291402,A,v284,10,1,2,4,0,0,0.0,-10000.0,,
2026-05-01,2026-05,202605012306,S,v283,4,1,4,5,0,0,0.0,-10000.0,,
2026-05-01,2026-05,202605012306,S,v283,6,1,4,5,0,0,0.0,-10000.0,,
2026-05-01,2026-05,202605012306,S,v283,8,1,4,5,0,0,0.0,-10000.0,,
2026-05-01,2026-05,202605012306,S,v283,10,1,4,5,0,0,0.0,-10000.0,,
2026-05-01,2026-05,202605012306,S,v284,4,1,4,5,0,0,0.0,-10000.0,,
2026-05-01,2026-05,202605012306,S,v284,6,1,4,5,0,0,0.0,-10000.0,,
2026-05-01,2026-05,202605012306,S,v284,8,1,4,5,0,0,0.0,-10000.0,,
2026-05-01,2026-05,202605012306,S,v284,10,1,4,5,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605020202,S,v283,4,5,2,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605020202,S,v283,6,5,2,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605020202,S,v283,8,5,2,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605020202,S,v283,10,5,2,4,0,0,0.0,-10000.0,,
