counter4,date,model,period,race_code,target,venue,venue_code,wave_cm,wind_bin,wind_code,wind_dir,wind_speed
0,2026-06-01,4カドまくり,train,202606010102,0,桐生,1,4.0,5m+,3,E,5.0
0,2026-06-01,4カドまくり,train,202606010103,0,桐生,1,4.0,5m+,3,E,5.0
0,2026-06-01,3まくり,train,202606010105,0,桐生,1,4.0,5m+,3,E,5.0
0,2026-06-01,3まくり差し,train,202606010105,0,桐生,1,4.0,5m+,3,E,5.0
0,2026-06-01,3まくり差し,train,202606010107,0,桐生,1,4.0,5m+,3,E,5.0
0,2026-06-01,3まくり差し,train,202606010109,0,桐生,1,3.0,3-4m,3,E,4.0
0,2026-06-01,3まくり,train,202606010110,0,桐生,1,3.0,3-4m,3,E,4.0
0,2026-06-01,3まくり差し,train,202606010110,0,桐生,1,3.0,3-4m,3,E,4.0
0,2026-06-01,4カドまくり,train,202606010111,0,桐生,1,3.0,3-4m,3,E,4.0
0,2026-06-01,4カドまくり,train,202606010506,0,多摩川,5,2.0,3-4m,5,S,3.0
0,2026-06-01,4カドまくり,train,202606010508,0,多摩川,5,2.0,3-4m,5,S,3.0
0,2026-06-01,3まくり,train,202606010512,0,多摩川,5,2.0,0-2m,5,S,2.0
0,2026-06-01,3まくり差し,train,202606010512,0,多摩川,5,2.0,0-2m,5,S,2.0
0,2026-06-01,3まくり,train,202606010806,0,常滑,8,1.0,0-2m,4,SE,2.0
0,2026-06-01,3まくり差し,train,202606010806,0,常滑,8,1.0,0-2m,4,SE,2.0
0,2026-06-01,4カドまくり,train,202606010808,0,常滑,8,1.0,0-2m,5,S,2.0
0,2026-06-01,3まくり,train,202606010903,0,津,9,1.0,0-2m,4,SE,2.0
0,2026-06-01,3まくり差し,train,202606010903,0,津,9,1.0,0-2m,4,SE,2.0
0,2026-06-01,3まくり,train,202606010911,0,津,9,3.0,5m+,4,SE,5.0
0,2026-06-01,3まくり差し,train,202606010911,0,津,9,3.0,5m+,4,SE,5.0
0,2026-06-01,3まくり,train,202606010912,0,津,9,3.0,5m+,4,SE,5.0
0,2026-06-01,3まくり差し,train,202606010912,0,津,9,3.0,5m+,4,SE,5.0
0,2026-06-01,3まくり,train,202606011104,0,びわこ,11,2.0,3-4m,2,NE,3.0
0,2026-06-01,3まくり差し,train,202606011104,0,びわこ,11,2.0,3-4m,2,NE,3.0
0,2026-06-01,3まくり,train,202606011107,1,びわこ,11,3.0,3-4m,2,NE,3.0
0,2026-06-01,3まくり差し,train,202606011107,0,びわこ,11,3.0,3-4m,2,NE,3.0
0,2026-06-01,4カドまくり,train,202606011111,0,びわこ,11,3.0,3-4m,2,NE,3.0
0,2026-06-01,3まくり,train,202606011201,0,住之江,12,1.0,0-2m,4,SE,2.0
0,2026-06-01,3まくり差し,train,202606011201,1,住之江,12,1.0,0-2m,4,SE,2.0
0,2026-06-01,3まくり,train,202606011202,0,住之江,12,1.0,0-2m,4,SE,1.0
0,2026-06-01,3まくり差し,train,202606011202,0,住之江,12,1.0,0-2m,4,SE,1.0
0,2026-06-01,4カドまくり,train,202606011203,0,住之江,12,1.0,0-2m,,missing,0.0
0,2026-06-01,3まくり,train,202606011204,1,住之江,12,1.0,3-4m,5,S,3.0
0,2026-06-01,3まくり差し,train,202606011204,0,住之江,12,1.0,3-4m,5,S,3.0
0,2026-06-01,3まくり,train,202606011301,0,尼崎,13,0.0,3-4m,7,W,4.0
0,2026-06-01,3まくり差し,train,202606011301,0,尼崎,13,0.0,3-4m,7,W,4.0
0.6156800916239317,2026-06-01,4刺され,train,202606011304,0,尼崎,13,4.0,5m+,7,W,6.0
0,2026-06-01,3まくり,train,202606011410,0,鳴門,14,4.0,3-4m,3,E,4.0
0,2026-06-01,3まくり差し,train,202606011410,0,鳴門,14,4.0,3-4m,3,E,4.0
0,2026-06-01,3まくり,train,202606012003,0,若松,20,5.0,5m+,3,E,5.0
0,2026-06-01,3まくり差し,train,202606012003,0,若松,20,5.0,5m+,3,E,5.0
0,2026-06-01,3まくり差し,train,202606012007,0,若松,20,4.0,3-4m,3,E,4.0
0,2026-06-01,4カドまくり,train,202606012010,0,若松,20,4.0,3-4m,3,E,4.0
0,2026-06-01,3まくり差し,train,202606012012,0,若松,20,3.0,3-4m,3,E,3.0
0,2026-06-01,3まくり差し,train,202606012302,0,唐津,23,2.0,0-2m,6,SW,2.0
0,2026-06-01,4カドまくり,train,202606012310,0,唐津,23,3.0,3-4m,1,N,3.0
0,2026-06-01,3まくり,train,202606012311,0,唐津,23,2.0,0-2m,1,N,2.0
0,2026-06-01,3まくり差し,train,202606012311,0,唐津,23,2.0,0-2m,1,N,2.0
0,2026-06-01,4カドまくり,train,202606012402,0,大村,24,1.0,0-2m,3,E,1.0
0,2026-06-01,4カドまくり,train,202606012406,0,大村,24,1.0,0-2m,3,E,2.0
0,2026-06-02,3まくり,train,202606020102,0,桐生,1,2.0,3-4m,1,N,3.0
0,2026-06-02,3まくり差し,train,202606020102,0,桐生,1,2.0,3-4m,1,N,3.0
0,2026-06-02,4カドまくり,train,202606020103,0,桐生,1,2.0,3-4m,1,N,3.0
0,2026-06-02,4カドまくり,train,202606020110,0,桐生,1,3.0,3-4m,3,E,4.0
0,2026-06-02,3まくり差し,train,202606020112,0,桐生,1,2.0,3-4m,3,E,3.0
0,2026-06-02,4カドまくり,train,202606020112,0,桐生,1,2.0,3-4m,3,E,3.0
0,2026-06-02,3まくり,train,202606020503,0,多摩川,5,2.0,3-4m,5,S,3.0
0,2026-06-02,3まくり差し,train,202606020503,0,多摩川,5,2.0,3-4m,5,S,3.0
0,2026-06-02,4カドまくり,train,202606020504,0,多摩川,5,2.0,3-4m,5,S,4.0
0,2026-06-02,3まくり,train,202606020506,0,多摩川,5,2.0,0-2m,4,SE,2.0
0,2026-06-02,3まくり差し,train,202606020506,0,多摩川,5,2.0,0-2m,4,SE,2.0
0,2026-06-02,3まくり,train,202606020508,0,多摩川,5,2.0,0-2m,5,S,2.0
0,2026-06-02,3まくり差し,train,202606020508,0,多摩川,5,2.0,0-2m,5,S,2.0
0,2026-06-02,4カドまくり,train,202606020906,0,津,9,2.0,3-4m,4,SE,4.0
0,2026-06-02,4カドまくり,train,202606020909,0,津,9,2.0,3-4m,4,SE,4.0
0,2026-06-02,4カドまくり,train,202606020910,1,津,9,2.0,3-4m,3,E,3.0
0,2026-06-02,4カドまくり,train,202606020912,0,津,9,2.0,3-4m,4,SE,4.0
0,2026-06-02,4カドまくり,train,202606021007,1,三国,10,8.0,5m+,4,SE,8.0
0,2026-06-02,3まくり,train,202606021010,0,三国,10,6.0,5m+,4,SE,6.0
0,2026-06-02,3まくり差し,train,202606021010,0,三国,10,6.0,5m+,4,SE,6.0
0,2026-06-02,4カドまくり,train,202606021012,0,三国,10,4.0,3-4m,4,SE,4.0
0,2026-06-02,3まくり差し,train,202606021104,0,びわこ,11,7.0,5m+,2,NE,5.0
0,2026-06-02,3まくり,train,202606021111,0,びわこ,11,11.0,5m+,2,NE,7.0
0,2026-06-02,3まくり差し,train,202606021111,0,びわこ,11,11.0,5m+,2,NE,7.0
0,2026-06-02,3まくり差し,train,202606021112,1,びわこ,11,10.0,5m+,2,NE,7.0
0.7311831347008547,2026-06-02,4刺され,train,202606021201,0,住之江,12,1.0,3-4m,1,N,3.0
0,2026-06-02,3まくり差し,train,202606021202,0,住之江,12,1.0,0-2m,1,N,2.0
0,2026-06-02,4カドまくり,train,202606021203,0,住之江,12,1.0,3-4m,1,N,3.0
0,2026-06-02,4カドまくり,train,202606021207,0,住之江,12,3.0,5m+,2,NE,6.0
0,2026-06-02,4カドまくり,train,202606021209,0,住之江,12,1.0,0-2m,2,NE,2.0
0,2026-06-02,4カドまくり,train,202606021306,0,尼崎,13,0.0,3-4m,1,N,4.0
0,2026-06-02,3まくり差し,train,202606021410,0,鳴門,14,1.0,0-2m,3,E,1.0
0,2026-06-02,4カドまくり,train,202606021908,0,下関,19,5.0,5m+,2,NE,5.0
0,2026-06-02,3まくり,train,202606022004,0,若松,20,6.0,5m+,3,E,6.0
0,2026-06-02,3まくり差し,train,202606022004,0,若松,20,6.0,5m+,3,E,6.0
0,2026-06-02,3まくり,train,202606022007,0,若松,20,7.0,5m+,3,E,7.0
0,2026-06-02,3まくり差し,train,202606022007,0,若松,20,7.0,5m+,3,E,7.0
0,2026-06-02,4カドまくり,train,202606022009,0,若松,20,7.0,5m+,2,NE,7.0
0,2026-06-02,4カドまくり,train,202606022010,0,若松,20,7.0,5m+,2,NE,7.0
0,2026-06-02,3まくり差し,train,202606022302,0,唐津,23,4.0,3-4m,1,N,4.0
0,2026-06-02,3まくり,train,202606022303,0,唐津,23,5.0,5m+,1,N,5.0
0,2026-06-02,3まくり差し,train,202606022303,0,唐津,23,5.0,5m+,1,N,5.0
0,2026-06-02,4カドまくり,train,202606022307,0,唐津,23,7.0,5m+,1,N,7.0
0,2026-06-02,4カドまくり,train,202606022309,0,唐津,23,7.0,5m+,1,N,7.0
0,2026-06-02,3まくり差し,train,202606022311,0,唐津,23,8.0,5m+,1,N,8.0
0,2026-06-02,3まくり,train,202606022312,0,唐津,23,7.0,5m+,1,N,7.0
0,2026-06-02,3まくり差し,train,202606022312,0,唐津,23,7.0,5m+,1,N,7.0
0,2026-06-02,4カドまくり,train,202606022405,0,大村,24,,missing,,missing,
0,2026-06-03,4カドまくり,train,202606030503,0,多摩川,5,3.0,3-4m,1,N,3.0
0.6258079560125919,2026-06-03,4刺され,train,202606030505,0,多摩川,5,2.0,0-2m,1,N,1.0
0,2026-06-03,3まくり,train,202606030509,0,多摩川,5,3.0,0-2m,1,N,2.0
0,2026-06-03,3まくり差し,train,202606030509,0,多摩川,5,3.0,0-2m,1,N,2.0
0,2026-06-03,3まくり差し,train,202606031002,0,三国,10,,missing,,missing,
0,2026-06-03,4カドまくり,train,202606031007,0,三国,10,,missing,,missing,
0,2026-06-03,3まくり,train,202606031011,0,三国,10,,missing,,missing,
0,2026-06-03,3まくり差し,train,202606031011,0,三国,10,,missing,,missing,
0,2026-06-03,4カドまくり,train,202606031101,0,びわこ,11,1.0,0-2m,5,S,1.0
0,2026-06-03,4カドまくり,train,202606031103,0,びわこ,11,6.0,5m+,4,SE,6.0
0,2026-06-03,3まくり差し,train,202606031107,0,びわこ,11,5.0,5m+,5,S,5.0
0,2026-06-03,3まくり,train,202606031111,0,びわこ,11,5.0,5m+,5,S,5.0
0,2026-06-03,3まくり差し,train,202606031111,0,びわこ,11,5.0,5m+,5,S,5.0
0.6767575863247863,2026-06-03,4刺され,train,202606031202,0,住之江,12,3.0,5m+,1,N,6.0
0,2026-06-03,4カドまくり,train,202606031203,0,住之江,12,3.0,5m+,2,NE,6.0
0,2026-06-03,4カドまくり,train,202606031209,0,住之江,12,1.0,0-2m,,missing,0.0
0,2026-06-03,3まくり差し,train,202606031210,0,住之江,12,1.0,0-2m,2,NE,2.0
0,2026-06-03,3まくり差し,train,202606031212,0,住之江,12,1.0,0-2m,2,NE,2.0
0,2026-06-03,3まくり差し,train,202606031307,0,尼崎,13,3.0,5m+,7,W,5.0
0,2026-06-03,4カドまくり,train,202606031307,0,尼崎,13,3.0,5m+,7,W,5.0
0,2026-06-03,3まくり,train,202606031309,0,尼崎,13,0.0,0-2m,6,SW,1.0
0,2026-06-03,3まくり差し,train,202606031309,1,尼崎,13,0.0,0-2m,6,SW,1.0
0,2026-06-03,3まくり,train,202606031907,0,下関,19,3.0,3-4m,8,NW,3.0
0,2026-06-03,3まくり差し,train,202606031907,0,下関,19,3.0,3-4m,8,NW,3.0
0,2026-06-03,3まくり,train,202606032004,0,若松,20,1.0,0-2m,1,N,1.0
0,2026-06-03,3まくり差し,train,202606032004,0,若松,20,1.0,0-2m,1,N,1.0
0,2026-06-03,3まくり差し,train,202606032012,0,若松,20,1.0,0-2m,8,NW,1.0
0,2026-06-03,3まくり,train,202606032103,0,芦屋,21,2.0,0-2m,7,W,2.0
0,2026-06-03,3まくり差し,train,202606032103,0,芦屋,21,2.0,0-2m,7,W,2.0
0,2026-06-03,3まくり差し,train,202606032104,0,芦屋,21,2.0,0-2m,8,NW,2.0
0,2026-06-03,4カドまくり,train,202606032109,0,芦屋,21,3.0,3-4m,7,W,3.0
0,2026-06-03,4カドまくり,train,202606032403,0,大村,24,1.0,0-2m,8,NW,1.0
0,2026-06-03,4カドまくり,train,202606032405,0,大村,24,1.0,0-2m,8,NW,1.0
0,2026-06-03,3まくり差し,train,202606032410,0,大村,24,1.0,0-2m,8,NW,1.0
0,2026-06-03,3まくり,train,202606032411,0,大村,24,1.0,0-2m,8,NW,1.0
0,2026-06-03,3まくり差し,train,202606032411,0,大村,24,1.0,0-2m,8,NW,1.0
0,2026-06-04,3まくり,train,202606040310,0,江戸川,3,5.0,5m+,2,NE,5.0
0,2026-06-04,3まくり差し,train,202606040310,0,江戸川,3,5.0,5m+,2,NE,5.0
0,2026-06-04,4カドまくり,train,202606040501,0,多摩川,5,2.0,0-2m,1,N,2.0
0,2026-06-04,4カドまくり,train,202606040506,1,多摩川,5,2.0,0-2m,2,NE,2.0
0,2026-06-04,3まくり,train,202606040510,0,多摩川,5,2.0,0-2m,1,N,1.0
0,2026-06-04,3まくり差し,train,202606040510,0,多摩川,5,2.0,0-2m,1,N,1.0
0,2026-06-04,3まくり,train,202606040704,0,蒲郡,7,1.0,0-2m,4,SE,2.0
0,2026-06-04,3まくり差し,train,202606040704,0,蒲郡,7,1.0,0-2m,4,SE,2.0
0,2026-06-04,3まくり,train,202606040705,0,蒲郡,7,1.0,3-4m,4,SE,3.0
0,2026-06-04,3まくり差し,train,202606040705,1,蒲郡,7,1.0,3-4m,4,SE,3.0
0,2026-06-04,3まくり,train,202606040711,0,蒲郡,7,1.0,0-2m,3,E,2.0
0,2026-06-04,3まくり差し,train,202606040711,1,蒲郡,7,1.0,0-2m,3,E,2.0
0,2026-06-04,3まくり,train,202606040903,0,津,9,2.0,3-4m,4,SE,4.0
0,2026-06-04,3まくり差し,train,202606040903,0,津,9,2.0,3-4m,4,SE,4.0
0,2026-06-04,3まくり,train,202606040906,0,津,9,3.0,5m+,4,SE,5.0
0,2026-06-04,3まくり差し,train,202606040906,0,津,9,3.0,5m+,4,SE,5.0
0,2026-06-04,3まくり,train,202606040908,0,津,9,3.0,5m+,4,SE,5.0
0,2026-06-04,3まくり差し,train,202606040908,0,津,9,3.0,5m+,4,SE,5.0
0,2026-06-04,4カドまくり,train,202606040910,0,津,9,2.0,3-4m,5,S,3.0
0,2026-06-04,4カドまくり,train,202606040912,0,津,9,1.0,0-2m,5,S,2.0
0,2026-06-04,3まくり差し,train,202606041002,0,三国,10,0.0,0-2m,,missing,0.0
0,2026-06-04,4カドまくり,train,202606041007,0,三国,10,1.0,0-2m,8,NW,1.0
0,2026-06-04,3まくり,train,202606041011,0,三国,10,2.0,0-2m,7,W,2.0
0,2026-06-04,3まくり差し,train,202606041011,0,三国,10,2.0,0-2m,7,W,2.0
0,2026-06-04,4カドまくり,train,202606041306,0,尼崎,13,0.0,0-2m,,missing,0.0
0,2026-06-04,3まくり,train,202606041310,0,尼崎,13,0.0,0-2m,6,SW,1.0
0,2026-06-04,3まくり差し,train,202606041310,0,尼崎,13,0.0,0-2m,6,SW,1.0
0,2026-06-04,3まくり,train,202606041702,0,宮島,17,1.0,0-2m,5,S,1.0
0,2026-06-04,3まくり差し,train,202606041702,0,宮島,17,1.0,0-2m,5,S,1.0
0.6549010399999999,2026-06-04,4刺され,train,202606041702,0,宮島,17,1.0,0-2m,5,S,1.0
0,2026-06-04,3まくり,train,202606041905,0,下関,19,5.0,5m+,3,E,5.0
0,2026-06-04,3まくり差し,train,202606041905,1,下関,19,5.0,5m+,3,E,5.0
0,2026-06-04,4カドまくり,train,202606041908,0,下関,19,3.0,3-4m,3,E,3.0
0,2026-06-04,3まくり差し,train,202606041910,0,下関,19,3.0,3-4m,3,E,3.0
0,2026-06-04,4カドまくり,train,202606042002,0,若松,20,5.0,5m+,3,E,5.0
0,2026-06-04,4カドまくり,train,202606042004,0,若松,20,7.0,5m+,3,E,7.0
0,2026-06-04,3まくり,train,202606042006,0,若松,20,8.0,5m+,3,E,8.0
0,2026-06-04,3まくり差し,train,202606042006,0,若松,20,8.0,5m+,3,E,8.0
0,2026-06-04,3まくり,train,202606042009,0,若松,20,6.0,5m+,3,E,6.0
0,2026-06-04,3まくり差し,train,202606042009,0,若松,20,6.0,5m+,3,E,6.0
0,2026-06-04,3まくり差し,train,202606042012,0,若松,20,6.0,5m+,3,E,6.0
0,2026-06-04,4カドまくり,train,202606042102,0,芦屋,21,1.0,0-2m,3,E,1.0
0,2026-06-04,3まくり,train,202606042103,0,芦屋,21,1.0,0-2m,3,E,1.0
0,2026-06-04,3まくり差し,train,202606042103,0,芦屋,21,1.0,0-2m,3,E,1.0
0,2026-06-04,3まくり,train,202606042112,0,芦屋,21,2.0,0-2m,3,E,2.0
0,2026-06-04,3まくり差し,train,202606042112,0,芦屋,21,2.0,0-2m,3,E,2.0
0,2026-06-04,3まくり差し,train,202606042404,1,大村,24,1.0,0-2m,2,NE,1.0
0,2026-06-04,4カドまくり,train,202606042404,0,大村,24,1.0,0-2m,2,NE,1.0
0,2026-06-04,4カドまくり,train,202606042405,0,大村,24,2.0,3-4m,6,SW,3.0
0,2026-06-04,3まくり差し,train,202606042408,0,大村,24,1.0,0-2m,5,S,1.0
0,2026-06-05,4カドまくり,train,202606050103,0,桐生,1,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606050104,0,桐生,1,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606050111,0,桐生,1,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606050305,0,江戸川,3,,missing,,missing,
0,2026-06-05,3まくり,train,202606050306,0,江戸川,3,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606050306,1,江戸川,3,,missing,,missing,
0,2026-06-05,3まくり,train,202606050308,0,江戸川,3,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606050308,1,江戸川,3,,missing,,missing,
0,2026-06-05,3まくり,train,202606050309,0,江戸川,3,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606050309,1,江戸川,3,,missing,,missing,
0,2026-06-05,3まくり,train,202606050707,0,蒲郡,7,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606050707,0,蒲郡,7,,missing,,missing,
0,2026-06-05,3まくり,train,202606050708,0,蒲郡,7,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606050708,0,蒲郡,7,,missing,,missing,
0,2026-06-05,3まくり,train,202606050709,0,蒲郡,7,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606050709,0,蒲郡,7,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606050710,0,蒲郡,7,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606050806,0,常滑,8,,missing,,missing,
0,2026-06-05,3まくり,train,202606050810,0,常滑,8,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606050810,0,常滑,8,,missing,,missing,
0,2026-06-05,3まくり,train,202606050811,0,常滑,8,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606050811,0,常滑,8,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606051005,0,三国,10,,missing,,missing,
0,2026-06-05,3まくり,train,202606051007,0,三国,10,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606051007,0,三国,10,,missing,,missing,
0,2026-06-05,3まくり,train,202606051010,0,三国,10,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606051010,0,三国,10,,missing,,missing,
0.6117075590766001,2026-06-05,4刺され,train,202606051010,1,三国,10,,missing,,missing,
0,2026-06-05,3まくり,train,202606051011,0,三国,10,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606051011,0,三国,10,,missing,,missing,
0.6596603079538301,2026-06-05,4刺され,train,202606051011,0,三国,10,,missing,,missing,
0,2026-06-05,3まくり,train,202606051301,0,尼崎,13,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606051301,0,尼崎,13,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606051303,0,尼崎,13,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606051306,0,尼崎,13,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606051308,1,尼崎,13,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606051701,0,宮島,17,,missing,,missing,
0.6148101636516264,2026-06-05,4刺され,train,202606051701,0,宮島,17,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606051705,0,宮島,17,,missing,,missing,
0,2026-06-05,3まくり,train,202606051706,0,宮島,17,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606051706,0,宮島,17,,missing,,missing,
0,2026-06-05,3まくり,train,202606051805,1,徳山,18,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606051805,0,徳山,18,,missing,,missing,
0,2026-06-05,3まくり,train,202606051807,1,徳山,18,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606051807,0,徳山,18,,missing,,missing,
0,2026-06-05,3まくり,train,202606051809,0,徳山,18,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606051809,0,徳山,18,,missing,,missing,
0.6129716,2026-06-05,4刺され,train,202606051809,0,徳山,18,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606051902,0,下関,19,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606051905,0,下関,19,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606051910,0,下関,19,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606051912,0,下関,19,,missing,,missing,
0.7430095648351649,2026-06-05,4刺され,train,202606052003,0,若松,20,,missing,,missing,
0,2026-06-05,3まくり,train,202606052004,0,若松,20,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606052004,1,若松,20,,missing,,missing,
0,2026-06-05,3まくり,train,202606052006,0,若松,20,,missing,,missing,
0,2026-06-05,3まくり差し,train,202606052006,0,若松,20,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606052102,0,芦屋,21,,missing,,missing,
0,2026-06-05,4カドまくり,train,202606052107,0,芦屋,21,,missing,,missing,
0,2026-06-06,3まくり,train,202606060101,0,桐生,1,0.0,0-2m,,missing,0.0
0,2026-06-06,3まくり差し,train,202606060101,0,桐生,1,0.0,0-2m,,missing,0.0
0,2026-06-06,3まくり,train,202606060103,0,桐生,1,1.0,0-2m,4,SE,2.0
0,2026-06-06,3まくり差し,train,202606060103,0,桐生,1,1.0,0-2m,4,SE,2.0
0,2026-06-06,3まくり,train,202606060107,0,桐生,1,2.0,3-4m,3,E,3.0
0,2026-06-06,3まくり差し,train,202606060107,1,桐生,1,2.0,3-4m,3,E,3.0
0,2026-06-06,4カドまくり,train,202606060111,0,桐生,1,4.0,5m+,3,E,5.0
0,2026-06-06,3まくり,train,202606060302,0,江戸川,3,5.0,3-4m,2,NE,3.0
0,2026-06-06,3まくり差し,train,202606060302,0,江戸川,3,5.0,3-4m,2,NE,3.0
0,2026-06-06,4カドまくり,train,202606060307,0,江戸川,3,5.0,3-4m,2,NE,3.0
0,2026-06-06,4カドまくり,train,202606060309,0,江戸川,3,5.0,3-4m,2,NE,4.0
0.6194684,2026-06-06,4刺され,train,202606060311,0,江戸川,3,5.0,3-4m,2,NE,3.0
0,2026-06-06,3まくり差し,train,202606060605,0,浜名湖,6,3.0,3-4m,5,S,4.0
0,2026-06-06,4カドまくり,train,202606060608,0,浜名湖,6,2.0,3-4m,5,S,4.0
0,2026-06-06,3まくり差し,train,202606060612,0,浜名湖,6,2.0,3-4m,5,S,3.0
0,2026-06-06,4カドまくり,train,202606060702,0,蒲郡,7,1.0,3-4m,6,SW,3.0
0,2026-06-06,4カドまくり,train,202606060703,0,蒲郡,7,1.0,0-2m,6,SW,2.0
0,2026-06-06,3まくり,train,202606060704,0,蒲郡,7,2.0,3-4m,6,SW,4.0
0,2026-06-06,3まくり差し,train,202606060704,0,蒲郡,7,2.0,3-4m,6,SW,4.0
0,2026-06-06,3まくり,train,202606060705,0,蒲郡,7,1.0,3-4m,6,SW,3.0
0,2026-06-06,3まくり差し,train,202606060705,0,蒲郡,7,1.0,3-4m,6,SW,3.0
0.7288610866736621,2026-06-06,4刺され,train,202606060707,0,蒲郡,7,1.0,3-4m,6,SW,3.0
0,2026-06-06,4カドまくり,train,202606060708,0,蒲郡,7,1.0,0-2m,5,S,2.0
0,2026-06-06,4カドまくり,train,202606060710,0,蒲郡,7,0.0,0-2m,4,SE,1.0
0,2026-06-06,3まくり差し,train,202606060711,0,蒲郡,7,1.0,0-2m,4,SE,2.0
0,2026-06-06,4カドまくり,train,202606060812,0,常滑,8,1.0,0-2m,4,SE,2.0
0,2026-06-06,3まくり,train,202606061002,0,三国,10,2.0,0-2m,5,S,2.0
0,2026-06-06,3まくり差し,train,202606061002,0,三国,10,2.0,0-2m,5,S,2.0
0,2026-06-06,3まくり差し,train,202606061004,0,三国,10,4.0,3-4m,4,SE,4.0
0,2026-06-06,4カドまくり,train,202606061005,0,三国,10,4.0,3-4m,4,SE,4.0
0,2026-06-06,3まくり差し,train,202606061009,0,三国,10,2.0,0-2m,6,SW,2.0
0,2026-06-06,4カドまくり,train,202606061506,0,丸亀,15,2.0,0-2m,4,SE,2.0
0,2026-06-06,3まくり,train,202606061509,0,丸亀,15,2.0,0-2m,1,N,2.0
0,2026-06-06,3まくり差し,train,202606061509,1,丸亀,15,2.0,0-2m,1,N,2.0
0,2026-06-06,3まくり,train,202606061702,0,宮島,17,1.0,0-2m,3,E,1.0
0,2026-06-06,3まくり差し,train,202606061702,0,宮島,17,1.0,0-2m,3,E,1.0
0,2026-06-06,4カドまくり,train,202606061703,0,宮島,17,1.0,0-2m,3,E,1.0
0,2026-06-06,3まくり差し,train,202606061705,0,宮島,17,1.0,0-2m,3,E,1.0
0,2026-06-06,3まくり,train,202606061706,0,宮島,17,1.0,0-2m,3,E,1.0
0,2026-06-06,3まくり差し,train,202606061706,0,宮島,17,1.0,0-2m,3,E,1.0
0,2026-06-06,4カドまくり,train,202606061711,0,宮島,17,2.0,0-2m,6,SW,2.0
0,2026-06-06,4カドまくり,train,202606061802,0,徳山,18,1.0,0-2m,6,SW,1.0
0,2026-06-06,3まくり差し,train,202606061805,0,徳山,18,1.0,0-2m,5,S,1.0
0,2026-06-06,4カドまくり,train,202606061807,0,徳山,18,2.0,0-2m,6,SW,2.0
0,2026-06-06,4カドまくり,train,202606061810,0,徳山,18,3.0,3-4m,5,S,3.0
0,2026-06-06,4カドまくり,train,202606061812,0,徳山,18,4.0,3-4m,5,S,4.0
0,2026-06-06,3まくり差し,train,202606062107,1,芦屋,21,4.0,3-4m,3,E,4.0
0.7035264482686254,2026-06-06,4刺され,train,202606062108,0,芦屋,21,4.0,3-4m,3,E,4.0
0,2026-06-06,4カドまくり,train,202606062110,0,芦屋,21,5.0,5m+,3,E,5.0
0,2026-06-06,4カドまくり,train,202606062111,0,芦屋,21,4.0,3-4m,3,E,4.0
0,2026-06-06,3まくり差し,train,202606062401,0,大村,24,1.0,0-2m,1,N,1.0
0,2026-06-06,4カドまくり,train,202606062402,0,大村,24,1.0,0-2m,8,NW,2.0
0,2026-06-06,4カドまくり,train,202606062404,0,大村,24,1.0,0-2m,1,N,2.0
0,2026-06-06,3まくり,train,202606062406,0,大村,24,1.0,0-2m,1,N,1.0
0,2026-06-06,3まくり差し,train,202606062406,0,大村,24,1.0,0-2m,1,N,1.0
0,2026-06-07,3まくり,train,202606070101,0,桐生,1,2.0,3-4m,3,E,3.0
0,2026-06-07,3まくり差し,train,202606070101,1,桐生,1,2.0,3-4m,3,E,3.0
0,2026-06-07,3まくり,train,202606070102,0,桐生,1,2.0,3-4m,3,E,3.0
0,2026-06-07,3まくり差し,train,202606070102,1,桐生,1,2.0,3-4m,3,E,3.0
