actual_combo,actual_rank20,actual_second_rank,actual_third_rank,approved_A,approved_A_wind_v83,approved_S,approved_S_wind_v83,date,entry_confirmed_same,entry_course_preview,entry_gate_keep,entry_source_type,entry_status,grade,has_orig,has_stt,has_tkz,head,head_hit,history_adjust_online,history_pct_online,kimarite,model,payout100,period_v88,period_v89,preview_comp,production_buy,race_code,ranked_others,relative_deg,relative_wind,route_hit,score,score_v88,score_v89,score_wind_v83,ticket20_hit,ticket6_hit,tickets20_display,tickets6,tilt,tilt_bonus,valid_payout,valid_result,venue_code_v83,venue_dash_adj_v88,venue_dash_diff_pt_v88,venue_dash_feature_v88,venue_dash_global_rate_v88,venue_dash_shrunk_rate_v88,venue_dash_venue_n_v88,venue_dash_window_days_v88,venue_strength_bucket_v89,venue_v83,wind_adjust_points,wind_bin,wind_bucket_n_v89,wind_bucket_rate_v89,wind_cell,wind_cell_n_v89,wind_cell_shrunk_rate_v89,wind_class_old_only,wind_code,wind_interaction_adj_v89,wind_interaction_cell_v89,wind_interaction_lift_pt_v89,wind_old_head_rate,wind_old_lift_pt,wind_old_model_base,wind_old_n,wind_source_type,wind_speed,winner
1-2-4,0,5,0,0,0,0,0,2026-01-27,1,4,1,backfill,same,B,1,1,1,4,0,0.7081,0.677,逃げ,4カドまくり,3460,prior7,prior7,0.479,0,202601271210,6-5-1-3-2,135,向かい,0,47.4181,47.193,47.193,45.4181,0,0,4-6-5;4-5-6;4-6-1;4-1-6;4-6-3;4-5-1;4-1-5;4-6-2;4-3-6;4-5-3;4-3-5;4-5-2;4-2-6;4-1-3;4-3-1;4-2-5;4-1-2;4-2-1;4-3-2;4-2-3,4-6-5;4-6-1;4-6-3;4-5-6;4-5-1;4-5-3,-0.5,-1.19,1,1,12,-0.225,-0.45,4attack,0.075786,0.071286,552,180,neutral,住之江,-2.0,0-2m,267,0.194757,向かい_0-2m,16,0.0,unfavorable,4,0.0,neutral|向かい_0-2m,0.0,15.9091,-7.6623,23.5714,44,backfill,2.0,1
1-3-4,0,5,0,0,0,0,0,2026-01-27,1,4,1,backfill,same,B,1,1,1,4,0,-0.9474,0.2632,逃げ,4カドまくり,3780,prior7,prior7,0.525,0,202601272005,1-2-6-5-3,45,右横,0,50.3626,50.106,49.997,50.3626,0,0,4-1-2;4-2-1;4-1-6;4-6-1;4-1-5;4-2-6;4-6-2;4-1-3;4-5-1;4-2-5;4-5-2;4-2-3;4-3-1;4-6-5;4-5-6;4-3-2;4-6-3;4-3-6;4-5-3;4-3-5,4-1-2;4-1-6;4-1-5;4-2-1;4-2-6;4-2-5,-0.5,-1.19,1,1,20,-0.257,-0.514,4attack,0.075786,0.070649,588,180,neutral,若松,0.0,0-2m,267,0.194757,右横_0-2m,22,0.189283,neutral,2,-0.109,neutral|右横_0-2m,-0.547,22.8571,-0.7143,23.5714,70,backfill,1.0,1
4-6-5,3,1,3,1,1,0,0,2026-01-28,1,4,1,backfill,same,A,0,1,1,4,1,1.1185,0.7796,まくり,4カドまくり,2080,prior7,prior7,0.558,0,202601280302,6-1-5-3-2,160,向かい,1,56.8785,56.837,56.837,56.8785,1,1,4-6-1;4-1-6;4-6-5;4-5-6;4-6-3;4-1-5;4-5-1;4-6-2;4-3-6;4-1-3;4-3-1;4-1-2;4-2-6;4-5-3;4-3-5;4-2-1;4-5-2;4-2-5;4-3-2;4-2-3,4-6-1;4-6-5;4-6-3;4-1-6;4-1-5;4-1-3,0,-0.04,1,1,3,-0.042,-0.084,4attack,0.075567,0.07473,552,180,neutral,江戸川,0.0,5m+,270,0.192593,向かい_5m+,13,0.0,neutral,1,0.0,neutral|向かい_5m+,0.0,41.1765,17.605,23.5714,17,backfill,6.0,4
1-3-5,0,4,3,1,1,0,0,2026-01-28,1,4,1,backfill,same,A,1,1,1,4,0,-1.4787,0.1303,逃げ,4カドまくり,5150,prior7,prior7,0.683,0,202601280506,6-1-5-3-2,315,追い,0,65.6313,66.471,66.471,63.6313,0,0,4-6-1;4-1-6;4-6-5;4-5-6;4-6-3;4-1-5;4-5-1;4-6-2;4-3-6;4-1-3;4-3-1;4-1-2;4-2-6;4-5-3;4-3-5;4-2-1;4-5-2;4-2-5;4-3-2;4-2-3,4-6-1;4-6-5;4-6-3;4-1-6;4-1-5;4-1-3,-0.5,-1.19,1,1,5,0.84,1.68,4attack,0.075567,0.092369,595,180,strong,多摩川,-2.0,0-2m,21,0.238095,追い_0-2m,7,0.0,unfavorable,4,0.0,strong|追い_0-2m,0.0,15.0,-8.5714,23.5714,100,backfill,2.0,1
2-1-4,0,2,0,0,0,0,0,2026-01-28,1,4,1,backfill,same,B,1,1,1,4,0,1.6303,0.9076,差し,4カドまくり,1680,prior7,prior7,0.329,0,202601280509,2-1-6-5-3,225,左横,0,33.3403,34.18,34.18,35.3403,0,0,4-2-1;4-1-2;4-2-6;4-6-2;4-2-5;4-1-6;4-6-1;4-2-3;4-5-2;4-1-5;4-5-1;4-1-3;4-3-2;4-6-5;4-5-6;4-3-1;4-6-3;4-3-6;4-5-3;4-3-5,4-2-1;4-2-6;4-2-5;4-1-2;4-1-6;4-1-5,-0.5,-1.19,1,1,5,0.84,1.68,4attack,0.075567,0.092369,595,180,strong,多摩川,2.0,3-4m,21,0.238095,左横_3-4m,0,0.0,favorable,2,0.0,strong|左横_3-4m,0.0,32.6087,9.0373,23.5714,46,backfill,3.0,2
1-3-4,0,4,0,0,0,0,0,2026-01-28,1,4,1,backfill,same,B,1,1,1,4,0,-1.8673,0.0332,逃げ,4カドまくり,1720,prior7,prior7,0.416,0,202601281201,5-1-6-3-2,135,向かい,0,38.5427,38.333,38.333,36.5427,0,0,4-5-1;4-1-5;4-5-6;4-6-5;4-5-3;4-1-6;4-6-1;4-5-2;4-3-5;4-1-3;4-3-1;4-1-2;4-2-5;4-6-3;4-3-6;4-2-1;4-6-2;4-2-6;4-3-2;4-2-3,4-5-1;4-5-6;4-5-3;4-1-5;4-1-6;4-1-3,-0.5,-1.19,1,1,12,-0.209,-0.419,4attack,0.075567,0.071377,564,180,neutral,住之江,-2.0,0-2m,270,0.192593,向かい_0-2m,17,0.0,unfavorable,4,0.0,neutral|向かい_0-2m,0.0,15.9091,-7.6623,23.5714,44,backfill,2.0,1
2-1-4,0,1,0,1,1,0,0,2026-01-28,1,4,1,backfill,same,A,1,1,1,4,0,1.7156,0.9289,差し,4カドまくり,3840,prior7,prior7,0.569,0,202601281210,1-2-5-6-3,0,追い,0,57.4256,57.216,56.683,55.4256,0,0,4-1-2;4-2-1;4-1-5;4-5-1;4-1-6;4-2-5;4-5-2;4-1-3;4-6-1;4-2-6;4-6-2;4-2-3;4-3-1;4-5-6;4-6-5;4-3-2;4-5-3;4-3-5;4-6-3;4-3-6,4-1-2;4-1-5;4-1-6;4-2-1;4-2-5;4-2-6,-0.5,-1.19,1,1,12,-0.209,-0.419,4attack,0.075567,0.071377,564,180,neutral,住之江,-2.0,0-2m,270,0.192593,追い_0-2m,47,0.165945,unfavorable,1,-0.533,neutral|追い_0-2m,-2.665,15.0,-8.5714,23.5714,100,backfill,0.0,2
3-5-2,0,3,4,0,0,0,0,2026-01-29,0,5,0,backfill,changed,B,1,1,1,4,0,1.1101,0.7775,まくり差し,4カドまくり,27410,prior7,prior7,0.359,0,202601290509,1-6-5-2-3,225,左横,0,35.8201,36.654,36.654,35.8201,0,0,4-1-6;4-6-1;4-1-5;4-5-1;4-1-2;4-6-5;4-5-6;4-1-3;4-2-1;4-6-2;4-2-6;4-6-3;4-3-1;4-5-2;4-2-5;4-3-6;4-5-3;4-3-5;4-2-3;4-3-2,4-1-6;4-1-5;4-1-2;4-6-1;4-6-5;4-6-2,-0.5,-1.19,1,1,5,0.834,1.668,4attack,0.075569,0.09225,607,180,strong,多摩川,0.0,0-2m,23,0.217391,左横_0-2m,2,0.0,neutral,2,0.0,strong|左横_0-2m,0.0,21.875,-1.6964,23.5714,64,backfill,2.0,3
2-1-4,0,1,0,1,1,0,0,2026-01-29,1,4,1,backfill,same,A,1,1,1,4,0,-1.5785,0.1054,まくり,4カドまくり,3460,prior7,prior7,0.681,0,202601291109,1-5-2-3-6,0,追い,0,65.3315,65.698,65.103,63.3315,0,0,4-1-5;4-5-1;4-1-2;4-2-1;4-1-3;4-5-2;4-2-5;4-1-6;4-3-1;4-5-3;4-3-5;4-5-6;4-6-1;4-2-3;4-3-2;4-6-5;4-2-6;4-6-2;4-3-6;4-6-3,4-1-5;4-1-2;4-1-3;4-5-1;4-5-2;4-5-3,-0.5,-1.19,1,1,11,0.366,0.732,4attack,0.075569,0.082891,444,180,neutral,びわこ,-2.0,0-2m,273,0.194139,追い_0-2m,48,0.164413,unfavorable,1,-0.595,neutral|追い_0-2m,-2.973,15.0,-8.5714,23.5714,100,backfill,2.0,2
5-4-2,0,0,3,1,1,0,0,2026-01-29,1,4,1,backfill,same,A,1,1,1,4,0,0.6885,0.6721,まくり差し,4カドまくり,6540,prior7,prior7,0.566,0,202601291303,5-3-2-6-1,0,追い,0,56.0985,56.068,56.565,56.0985,0,0,4-5-3;4-3-5;4-5-2;4-2-5;4-5-6;4-3-2;4-2-3;4-5-1;4-6-5;4-3-6;4-6-3;4-3-1;4-1-5;4-2-6;4-6-2;4-1-3;4-2-1;4-1-2;4-6-1;4-1-6,4-5-3;4-5-2;4-5-6;4-3-5;4-3-2;4-3-6,-0.5,-1.19,1,1,13,-0.03,-0.061,4attack,0.075569,0.074959,416,180,neutral,尼崎,0.0,3-4m,273,0.194139,追い_3-4m,24,0.218966,neutral,1,0.497,neutral|追い_3-4m,2.483,22.2222,-1.3492,23.5714,81,backfill,4.0,5
4-3-6,13,5,1,1,1,1,1,2026-01-30,1,4,1,backfill,same,S,1,1,1,4,1,-1.3674,0.1581,まくり,4カドまくり,24430,prior7,prior7,0.831,0,202601300102,6-1-2-5-3,315,追い,1,81.6926,82.346,82.346,81.6926,1,0,4-6-1;4-1-6;4-6-2;4-2-6;4-6-5;4-1-2;4-2-1;4-6-3;4-5-6;4-1-5;4-5-1;4-1-3;4-3-6;4-2-5;4-5-2;4-3-1;4-2-3;4-3-2;4-5-3;4-3-5,4-6-1;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5,0,-0.04,1,1,1,0.653,1.307,4attack,0.075504,0.088571,588,180,strong,桐生,0.0,5m+,24,0.208333,追い_5m+,1,0.0,neutral,2,0.0,strong|追い_5m+,0.0,19.3548,-4.2166,23.5714,31,backfill,8.0,4
4-2-3,19,4,5,0,0,0,0,2026-01-30,1,4,1,backfill,same,B,1,1,1,4,1,-1.786,0.0535,差し,4カドまくり,16330,prior7,prior7,0.419,0,202601300205,1-6-5-2-3,,missing,0,38.924,39.73,39.73,38.924,1,0,4-1-6;4-6-1;4-1-5;4-5-1;4-1-2;4-6-5;4-5-6;4-1-3;4-2-1;4-6-2;4-2-6;4-6-3;4-3-1;4-5-2;4-2-5;4-3-6;4-5-3;4-3-5;4-2-3;4-3-2,4-1-6;4-1-5;4-1-2;4-6-1;4-6-5;4-6-2,-0.5,-1.19,1,1,2,0.806,1.611,4attack,0.075504,0.091614,624,180,strong,戸田,0.0,5m+,24,0.208333,missing,0,0.0,neutral,0,0.0,strong|missing,0.0,0,0,0,0,backfill,5.0,4
2-1-5,0,1,5,0,0,0,0,2026-01-30,1,4,1,backfill,same,B,1,1,1,4,0,0.6884,0.6721,差し,4カドまくり,15070,prior7,prior7,0.509,0,202601300211,1-6-2-3-5,,missing,0,51.5484,52.354,52.354,51.5484,0,0,4-1-6;4-6-1;4-1-2;4-2-1;4-1-3;4-6-2;4-2-6;4-1-5;4-3-1;4-6-3;4-3-6;4-6-5;4-5-1;4-2-3;4-3-2;4-5-6;4-2-5;4-5-2;4-3-5;4-5-3,4-1-6;4-1-2;4-1-3;4-6-1;4-6-2;4-6-3,0,-0.04,1,1,2,0.806,1.611,4attack,0.075504,0.091614,624,180,strong,戸田,0.0,5m+,24,0.208333,missing,0,0.0,neutral,0,0.0,strong|missing,0.0,0,0,0,0,backfill,6.0,2
4-1-2,1,1,2,1,1,1,1,2026-01-30,1,4,1,backfill,same,S,1,1,1,4,1,0.6884,0.6721,まくり差し,4カドまくり,1990,prior7,prior7,0.747,0,202601300608,1-2-5-6-3,315,追い,0,75.3484,74.588,74.588,75.3484,1,1,4-1-2;4-2-1;4-1-5;4-5-1;4-1-6;4-2-5;4-5-2;4-1-3;4-6-1;4-2-6;4-6-2;4-2-3;4-3-1;4-5-6;4-6-5;4-3-2;4-5-3;4-3-5;4-6-3;4-3-6,4-1-2;4-1-5;4-1-6;4-2-1;4-2-5;4-2-6,0,-0.04,1,1,6,-0.76,-1.52,4attack,0.075504,0.060299,540,180,weak,浜名湖,0.0,3-4m,21,0.190476,追い_3-4m,3,0.0,neutral,2,0.0,weak|追い_3-4m,0.0,22.2222,-1.3492,23.5714,81,backfill,4.0,4
1-2-5,0,3,2,1,1,0,0,2026-01-30,1,4,1,backfill,same,A,1,1,1,4,0,0.6884,0.6721,逃げ,4カドまくり,1340,prior7,prior7,0.559,0,202601300609,1-5-2-6-3,315,追い,0,56.5484,55.788,55.788,56.5484,0,0,4-1-5;4-5-1;4-1-2;4-2-1;4-1-6;4-5-2;4-2-5;4-1-3;4-6-1;4-5-6;4-6-5;4-5-3;4-3-1;4-2-6;4-6-2;4-3-5;4-2-3;4-3-2;4-6-3;4-3-6,4-1-5;4-1-2;4-1-6;4-5-1;4-5-2;4-5-6,0,-0.04,1,1,6,-0.76,-1.52,4attack,0.075504,0.060299,540,180,weak,浜名湖,0.0,3-4m,21,0.190476,追い_3-4m,3,0.0,neutral,2,0.0,weak|追い_3-4m,0.0,22.2222,-1.3492,23.5714,81,backfill,4.0,1
4-1-2,2,2,1,0,0,0,0,2026-01-30,1,4,1,backfill,same,B,1,1,1,4,1,-1.9442,0.014,まくり差し,4カドまくり,1660,prior7,prior7,0.543,0,202601301304,2-1-6-5-3,0,追い,0,51.1658,51.281,51.281,51.1658,1,1,4-2-1;4-1-2;4-2-6;4-6-2;4-2-5;4-1-6;4-6-1;4-2-3;4-5-2;4-1-5;4-5-1;4-1-3;4-3-2;4-6-5;4-5-6;4-3-1;4-6-3;4-3-6;4-5-3;4-3-5,4-2-1;4-2-6;4-2-5;4-1-2;4-1-6;4-1-5,-0.5,-1.19,1,1,13,0.116,0.231,4attack,0.075504,0.077817,428,180,neutral,尼崎,0.0,5m+,275,0.192727,追い_5m+,14,0.0,neutral,1,0.0,neutral|追い_5m+,0.0,19.3548,-4.2166,23.5714,31,backfill,5.0,4
1-3-6,0,2,3,1,1,0,0,2026-01-30,1,4,1,backfill,same,A,1,1,1,4,0,0.7814,0.6953,逃げ,4カドまくり,2900,prior7,prior7,0.652,0,202601301806,1-3-6-2-5,0,追い,0,65.9414,65.698,66.128,65.9414,0,0,4-1-3;4-3-1;4-1-6;4-6-1;4-1-2;4-3-6;4-6-3;4-1-5;4-2-1;4-3-2;4-2-3;4-3-5;4-5-1;4-6-2;4-2-6;4-5-3;4-6-5;4-5-6;4-2-5;4-5-2,4-1-3;4-1-6;4-1-2;4-3-1;4-3-6;4-3-2,0,-0.04,1,1,18,-0.244,-0.488,4attack,0.075504,0.070629,672,180,neutral,徳山,0.0,3-4m,275,0.192727,追い_3-4m,25,0.214215,neutral,1,0.43,neutral|追い_3-4m,2.149,22.2222,-1.3492,23.5714,81,backfill,4.0,1
1-2-4,0,3,0,1,1,1,1,2026-01-31,1,4,1,backfill,same,S,1,1,1,4,0,1.3684,0.8421,逃げ,4カドまくり,1560,prior7,prior7,0.733,0,202601310209,1-6-2-5-3,,missing,0,74.6284,75.426,75.426,74.6284,0,0,4-1-6;4-6-1;4-1-2;4-2-1;4-1-5;4-6-2;4-2-6;4-1-3;4-5-1;4-6-5;4-5-6;4-6-3;4-3-1;4-2-5;4-5-2;4-3-6;4-2-3;4-3-2;4-5-3;4-3-5,4-1-6;4-1-2;4-1-5;4-6-1;4-6-2;4-6-5,0,-0.04,1,1,2,0.797,1.594,4attack,0.075593,0.091536,636,180,strong,戸田,0.0,3-4m,27,0.259259,missing,0,0.0,neutral,0,0.0,strong|missing,0.0,0,0,0,0,backfill,3.0,1
2-1-5,0,3,2,0,0,0,0,2026-02-01,1,4,1,backfill,same,B,1,1,1,4,0,-1.2785,0.1804,差し,4カドまくり,1580,prior7,prior7,0.517,0,202602010104,2-5-1-6-3,0,追い,0,49.2315,50.089,50.089,49.2315,0,0,4-2-5;4-5-2;4-2-1;4-1-2;4-2-6;4-5-1;4-1-5;4-2-3;4-6-2;4-5-6;4-6-5;4-5-3;4-3-2;4-1-6;4-6-1;4-3-5;4-1-3;4-3-1;4-6-3;4-3-6,4-2-5;4-2-1;4-2-6;4-5-2;4-5-1;4-5-6,-0.5,-1.19,1,1,1,0.857,1.714,4attack,0.075759,0.092903,612,180,strong,桐生,0.0,3-4m,28,0.25,追い_3-4m,1,0.0,neutral,3,0.0,strong|追い_3-4m,0.0,22.2222,-1.3492,23.5714,81,backfill,4.0,2
4-6-1,6,2,3,1,1,0,0,2026-02-01,1,4,1,backfill,same,A,1,1,1,4,1,1.6164,0.9041,差し,4カドまくり,2500,prior7,prior7,0.553,0,202602011007,5-6-1-2-3,90,右横,0,55.7264,55.315,55.132,55.7264,1,1,4-5-6;4-6-5;4-5-1;4-1-5;4-5-2;4-6-1;4-1-6;4-5-3;4-2-5;4-6-2;4-2-6;4-6-3;4-3-5;4-1-2;4-2-1;4-3-6;4-1-3;4-3-1;4-2-3;4-3-2,4-5-6;4-5-1;4-5-2;4-6-5;4-6-1;4-6-2,-0.5,-1.19,1,1,10,-0.411,-0.823,4attack,0.075759,0.067533,540,180,neutral,三国,0.0,0-2m,277,0.194946,右横_0-2m,23,0.185818,neutral,1,-0.183,neutral|右横_0-2m,-0.913,22.8571,-0.7143,23.5714,70,backfill,2.0,4
1-3-4,0,5,0,1,1,1,1,2026-02-01,1,4,1,backfill,same,S,1,1,1,4,0,1.2603,0.8151,逃げ,4カドまくり,5720,prior7,prior7,0.689,0,202602011612,2-1-6-5-3,45,右横,0,68.9703,68.775,68.592,68.9703,0,0,4-2-1;4-1-2;4-2-6;4-6-2;4-2-5;4-1-6;4-6-1;4-2-3;4-5-2;4-1-5;4-5-1;4-1-3;4-3-2;4-6-5;4-5-6;4-3-1;4-6-3;4-3-6;4-5-3;4-3-5,4-2-1;4-2-6;4-2-5;4-1-2;4-1-6;4-1-5,-0.5,-1.19,1,1,16,-0.196,-0.391,4attack,0.075759,0.071844,420,180,neutral,児島,0.0,0-2m,277,0.194946,右横_0-2m,23,0.185818,neutral,2,-0.183,neutral|右横_0-2m,-0.913,22.8571,-0.7143,23.5714,70,backfill,1.0,1
1-3-6,0,5,3,1,1,0,0,2026-02-02,0,5,0,backfill,changed,A,1,1,1,4,0,-1.2925,0.1769,逃げ,4カドまくり,8980,prior7,prior7,0.631,0,202602020609,1-2-6-5-3,315,追い,0,64.8075,64.021,64.021,64.8075,0,0,4-1-2;4-2-1;4-1-6;4-6-1;4-1-5;4-2-6;4-6-2;4-1-3;4-5-1;4-2-5;4-5-2;4-2-3;4-3-1;4-6-5;4-5-6;4-3-2;4-6-3;4-3-6;4-5-3;4-3-5,4-1-2;4-1-6;4-1-5;4-2-1;4-2-6;4-2-5,0.5,3.0,1,1,6,-0.786,-1.572,4attack,0.075992,0.060271,576,180,weak,浜名湖,0.0,3-4m,23,0.217391,追い_3-4m,5,0.0,neutral,2,0.0,weak|追い_3-4m,0.0,22.2222,-1.3492,23.5714,81,backfill,4.0,1
2-4-1,0,0,1,1,1,0,0,2026-02-02,1,4,1,backfill,same,A,1,1,1,4,0,1.4286,0.8571,差し,4カドまくり,8180,prior7,prior7,0.581,0,202602020712,1-6-2-5-3,270,左横,0,58.3386,58.27,59.224,58.3386,0,0,4-1-6;4-6-1;4-1-2;4-2-1;4-1-5;4-6-2;4-2-6;4-1-3;4-5-1;4-6-5;4-5-6;4-6-3;4-3-1;4-2-5;4-5-2;4-3-6;4-2-3;4-3-2;4-5-3;4-3-5,4-1-6;4-1-2;4-1-5;4-6-1;4-6-2;4-6-5,-0.5,-1.19,1,1,7,-0.069,-0.137,4attack,0.075992,0.074619,756,180,neutral,蒲郡,0.0,0-2m,279,0.197133,左横_0-2m,35,0.24483,neutral,1,0.954,neutral|左横_0-2m,4.77,21.875,-1.6964,23.5714,64,backfill,2.0,2
1-5-2,0,4,3,0,0,0,0,2026-02-02,0,5,0,backfill,changed,B,1,1,1,4,0,-1.3016,0.1746,逃げ,4カドまくり,1800,prior7,prior7,0.325,0,202602021005,6-1-2-5-3,90,右横,0,30.0084,29.659,29.659,30.0084,0,0,4-6-1;4-1-6;4-6-2;4-2-6;4-6-5;4-1-2;4-2-1;4-6-3;4-5-6;4-1-5;4-5-1;4-1-3;4-3-6;4-2-5;4-5-2;4-3-1;4-2-3;4-3-2;4-5-3;4-3-5,4-6-1;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5,-0.5,-1.19,1,1,10,-0.349,-0.698,4attack,0.075992,0.069011,552,180,neutral,三国,0.0,3-4m,279,0.197133,右横_3-4m,10,0.0,neutral,1,0.0,neutral|右横_3-4m,0.0,31.25,7.6786,23.5714,32,backfill,4.0,1
1-2-4,0,1,0,0,0,0,0,2026-02-02,1,4,1,backfill,same,B,1,1,1,4,0,0.6848,0.6712,逃げ,4カドまくり,1910,prior7,prior7,0.235,0,202602021503,2-3-5-1-6,,missing,0,22.9948,23.117,23.117,22.9948,0,0,4-2-3;4-3-2;4-2-5;4-5-2;4-2-1;4-3-5;4-5-3;4-2-6;4-1-2;4-3-1;4-1-3;4-3-6;4-6-2;4-5-1;4-1-5;4-6-3;4-5-6;4-6-5;4-1-6;4-6-1,4-2-3;4-2-5;4-2-1;4-3-2;4-3-5;4-3-1,-0.5,-1.19,1,1,15,0.123,0.245,4attack,0.075992,0.078446,628,180,neutral,丸亀,0.0,3-4m,279,0.197133,missing,0,0.0,neutral,0,0.0,neutral|missing,0.0,0,0,0,0,backfill,4.0,1
5-2-6,0,3,1,0,0,0,0,2026-02-02,1,4,1,backfill,same,B,1,1,1,4,0,0.6848,0.6712,まくり差し,4カドまくり,20790,prior7,prior7,0.245,0,202602021504,6-1-2-5-3,,missing,0,25.1448,25.267,25.267,25.1448,0,0,4-6-1;4-1-6;4-6-2;4-2-6;4-6-5;4-1-2;4-2-1;4-6-3;4-5-6;4-1-5;4-5-1;4-1-3;4-3-6;4-2-5;4-5-2;4-3-1;4-2-3;4-3-2;4-5-3;4-3-5,4-6-1;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5,0,-0.04,1,1,15,0.123,0.245,4attack,0.075992,0.078446,628,180,neutral,丸亀,0.0,5m+,279,0.197133,missing,0,0.0,neutral,0,0.0,neutral|missing,0.0,0,0,0,0,backfill,5.0,5
4-5-6,6,2,3,0,0,0,0,2026-02-03,1,4,1,backfill,same,B,0,1,1,4,1,-1.3991,0.1502,まくり,4カドまくり,2750,prior7,prior7,0.506,0,202602030304,1-5-6-2-3,160,向かい,1,52.2009,52.212,52.212,52.2009,1,1,4-1-5;4-5-1;4-1-6;4-6-1;4-1-2;4-5-6;4-6-5;4-1-3;4-2-1;4-5-2;4-2-5;4-5-3;4-3-1;4-6-2;4-2-6;4-3-5;4-6-3;4-3-6;4-2-3;4-3-2,4-1-5;4-1-6;4-1-2;4-5-1;4-5-6;4-5-2,0.5,3.0,1,1,3,0.011,0.022,4attack,0.076201,0.076419,588,180,neutral,江戸川,0.0,5m+,283,0.194346,向かい_5m+,14,0.0,neutral,1,0.0,neutral|向かい_5m+,0.0,41.1765,17.605,23.5714,17,backfill,7.0,4
2-4-3,0,0,2,1,1,1,1,2026-02-04,1,4,1,backfill,same,S,1,1,1,4,0,-1.2394,0.1902,まくり,4カドまくり,14320,prior7,prior7,0.735,0,202602040701,1-3-5-2-6,270,左横,0,71.0706,70.971,71.85,71.0706,0,0,4-1-3;4-3-1;4-1-5;4-5-1;4-1-2;4-3-5;4-5-3;4-1-6;4-2-1;4-3-2;4-2-3;4-3-6;4-6-1;4-5-2;4-2-5;4-6-3;4-5-6;4-6-5;4-2-6;4-6-2,4-1-3;4-1-5;4-1-2;4-3-1;4-3-5;4-3-2,-0.5,-1.19,1,1,7,-0.1,-0.2,4attack,0.075848,0.073847,780,180,neutral,蒲郡,0.0,0-2m,284,0.197183,左横_0-2m,36,0.241144,neutral,1,0.879,neutral|左横_0-2m,4.396,21.875,-1.6964,23.5714,64,backfill,1.0,2
4-3-2,9,4,1,1,1,0,0,2026-02-04,1,4,1,backfill,same,A,1,1,1,4,1,0.6935,0.6734,まくり差し,4カドまくり,5670,prior7,prior7,0.67,0,202602041808,2-1-5-3-6,,missing,0,66.5035,66.306,66.306,66.5035,1,0,4-2-1;4-1-2;4-2-5;4-5-2;4-2-3;4-1-5;4-5-1;4-2-6;4-3-2;4-1-3;4-3-1;4-1-6;4-6-2;4-5-3;4-3-5;4-6-1;4-5-6;4-6-5;4-3-6;4-6-3,4-2-1;4-2-5;4-2-3;4-1-2;4-1-5;4-1-3,-0.5,-1.19,1,1,18,-0.197,-0.394,4attack,0.075848,0.071905,684,180,neutral,徳山,0.0,0-2m,284,0.197183,missing,0,0.0,neutral,0,0.0,neutral|missing,0.0,0,0,0,0,backfill,1.0,4
1-4-2,0,0,3,0,0,0,0,2026-02-05,0,0,1,missing,missing,B,0,0,0,4,0,1.2249,0.8062,逃げ,4カドまくり,730,prior7,prior7,0.5,0,202602050707,1-5-2-3-6,,missing,0,51.1849,51.054,51.054,51.1849,0,0,4-1-5;4-5-1;4-1-2;4-2-1;4-1-3;4-5-2;4-2-5;4-1-6;4-3-1;4-5-3;4-3-5;4-5-6;4-6-1;4-2-3;4-3-2;4-6-5;4-2-6;4-6-2;4-3-6;4-6-3,4-1-5;4-1-2;4-1-3;4-5-1;4-5-2;4-5-3,0,-0.04,1,1,7,-0.131,-0.261,4attack,0.07557,0.072959,792,180,neutral,蒲郡,0.0,missing,286,0.199301,missing,0,0.0,neutral,0,0.0,neutral|missing,0.0,0,0,0,0,missing,,1
4-2-6,5,1,4,0,0,0,0,2026-02-05,1,4,1,backfill,same,B,1,1,1,4,1,1.9376,0.9844,まくり差し,4カドまくり,3630,prior7,prior7,0.293,0,202602051104,2-1-3-6-5,0,追い,0,31.1976,31.501,31.793,31.1976,1,1,4-2-1;4-1-2;4-2-3;4-3-2;4-2-6;4-1-3;4-3-1;4-2-5;4-6-2;4-1-6;4-6-1;4-1-5;4-5-2;4-3-6;4-6-3;4-5-1;4-3-5;4-5-3;4-6-5;4-5-6,4-2-1;4-2-3;4-2-6;4-1-2;4-1-3;4-1-6,0,-0.04,1,1,11,0.303,0.606,4attack,0.07557,0.081629,480,180,neutral,びわこ,0.0,3-4m,286,0.199301,追い_3-4m,26,0.213911,neutral,1,0.292,neutral|追い_3-4m,1.461,22.2222,-1.3492,23.5714,81,backfill,4.0,4
1-4-3,0,0,5,0,0,0,0,2026-02-05,0,0,1,missing,missing,B,0,0,0,4,0,1.0646,0.7661,逃げ,4カドまくり,1580,prior7,prior7,0.5,0,202602051407,1-2-6-5-3,,missing,0,51.0246,51.607,51.607,51.0246,0,0,4-1-2;4-2-1;4-1-6;4-6-1;4-1-5;4-2-6;4-6-2;4-1-3;4-5-1;4-2-5;4-5-2;4-2-3;4-3-1;4-6-5;4-5-6;4-3-2;4-6-3;4-3-6;4-5-3;4-3-5,4-1-2;4-1-6;4-1-5;4-2-1;4-2-6;4-2-5,0,-0.04,1,1,14,0.582,1.164,4attack,0.07557,0.087212,625,180,strong,鳴門,0.0,missing,29,0.241379,missing,0,0.0,neutral,0,0.0,strong|missing,0.0,0,0,0,0,missing,,1
