pre_cut,post_cut,target_comp,R,avg_n,avg_comp,hit_pct,roi_pct,profit_yen,R_feb_jun,roi_feb_jun_pct
0.19,0.21,11.0,237,2.481012658227848,8.540646022933386,10.970464135021098,88.98354430379747,-261090.0,194,85.92268041237114
0.19,0.21,11.5,237,2.430379746835443,8.672752076613488,10.126582278481013,80.68101265822784,-457860.0,194,75.7798969072165
0.19,0.21,12.0,237,2.3755274261603376,8.860806688983539,10.126582278481013,81.51392405063291,-438120.0,194,76.79742268041237
0.19,0.21,12.5,237,2.3248945147679323,9.046524619563527,10.126582278481013,81.51392405063291,-438120.0,194,76.79742268041237
0.19,0.21,13.0,237,2.2869198312236287,9.123776909422727,10.126582278481013,81.51392405063291,-438120.0,194,76.79742268041237
0.19,0.21,13.5,237,2.2489451476793247,9.311447630363407,9.70464135021097,77.16708860759493,-541140.0,194,71.48711340206185
0.19,0.21,14.0,237,2.2236286919831225,9.402274654446542,9.70464135021097,77.16708860759493,-541140.0,194,71.48711340206185
0.19,0.21,14.5,237,2.19831223628692,9.5147925504214,9.70464135021097,79.05822784810127,-496320.0,194,73.79742268041237
0.19,0.21,15.0,237,2.1645569620253164,9.694537091817933,9.70464135021097,79.05822784810127,-496320.0,194,73.79742268041237
0.19,0.22,10.0,225,2.6044444444444443,8.036552939985457,11.555555555555555,91.48444444444445,-191600.0,183,88.32732240437159
0.19,0.22,10.5,225,2.5244444444444443,8.24142517832105,11.555555555555555,93.72933333333333,-141090.0,183,91.08743169398907
0.19,0.22,11.0,225,2.44,8.483192001039232,11.555555555555555,93.72933333333333,-141090.0,183,91.08743169398907
0.19,0.22,11.5,225,2.391111111111111,8.607741938679863,10.666666666666668,84.984,-337860.0,183,80.33497267759563
0.19,0.22,12.0,225,2.3466666666666667,8.768544633631306,10.666666666666668,85.86133333333333,-318120.0,183,81.41366120218579
0.19,0.22,12.5,225,2.2977777777777777,8.95425794538193,10.666666666666668,85.86133333333333,-318120.0,183,81.41366120218579
0.19,0.22,13.0,225,2.2577777777777777,9.035630357366951,10.666666666666668,85.86133333333333,-318120.0,183,81.41366120218579
0.19,0.22,13.5,225,2.2222222222222223,9.190757800341482,10.222222222222223,81.28266666666667,-421140.0,183,75.78415300546447
0.19,0.22,14.0,225,2.2044444444444444,9.269171056552732,10.222222222222223,81.28266666666667,-421140.0,183,75.78415300546447
0.19,0.22,14.5,225,2.1777777777777776,9.387689906979586,10.222222222222223,83.27466666666666,-376320.0,183,78.23333333333333
0.19,0.22,15.0,225,2.1466666666666665,9.535347763680695,10.222222222222223,83.27466666666666,-376320.0,183,78.23333333333333
0.19,0.23,10.0,211,2.5971563981042656,7.9536798312043535,11.848341232227488,93.2691943127962,-142020.0,172,88.71918604651162
0.19,0.23,10.5,211,2.5165876777251186,8.152393030400878,11.848341232227488,95.66303317535545,-91510.0,172,91.65581395348838
0.19,0.23,11.0,211,2.4360189573459716,8.400500536111966,11.848341232227488,95.66303317535545,-91510.0,172,91.65581395348838
0.19,0.23,11.5,211,2.3886255924170614,8.512956023646174,11.374407582938389,90.62274881516588,-197860.0,172,85.47267441860465
0.19,0.23,12.0,211,2.3412322274881516,8.684428091722356,11.374407582938389,91.55829383886255,-178120.0,172,86.6203488372093
0.19,0.23,12.5,211,2.293838862559242,8.86519444316796,11.374407582938389,91.55829383886255,-178120.0,172,86.6203488372093
0.19,0.23,13.0,211,2.251184834123223,8.951965972535877,11.374407582938389,91.55829383886255,-178120.0,172,86.6203488372093
0.19,0.23,13.5,211,2.2180094786729856,9.096958375852827,10.90047393364929,86.67582938388625,-281140.0,172,80.63081395348837
0.19,0.23,14.0,211,2.203791469194313,9.142383645635752,10.90047393364929,86.67582938388625,-281140.0,172,80.63081395348837
0.19,0.23,14.5,211,2.175355450236967,9.268766306043535,10.90047393364929,88.8,-236320.0,172,83.23662790697675
0.19,0.23,15.0,211,2.146919431279621,9.394890598806894,10.90047393364929,88.8,-236320.0,172,83.23662790697675
0.19,0.24,10.0,198,2.5606060606060606,7.925668950490695,12.626262626262626,99.3929292929293,-12020.0,161,94.7807453416149
0.19,0.24,10.5,198,2.4797979797979797,8.128758510653102,12.626262626262626,101.94393939393939,38490.0,161,97.91801242236025
0.19,0.24,11.0,198,2.409090909090909,8.350323068985132,12.626262626262626,101.94393939393939,38490.0,161,97.91801242236025
0.19,0.24,11.5,198,2.3636363636363638,8.467725393676004,12.121212121212121,96.57272727272728,-67860.0,161,91.31242236024845
0.19,0.24,12.0,198,2.3181818181818183,8.647895060505208,12.121212121212121,97.56969696969696,-48120.0,161,92.53850931677019
0.19,0.24,12.5,198,2.272727272727273,8.837789523693253,12.121212121212121,97.56969696969696,-48120.0,161,92.53850931677019
0.19,0.24,13.0,198,2.242424242424242,8.911856652347039,12.121212121212121,97.56969696969696,-48120.0,161,92.53850931677019
0.19,0.24,13.5,198,2.207070707070707,9.066368758912072,11.616161616161616,92.36666666666666,-151140.0,161,86.13975155279503
0.19,0.24,14.0,198,2.191919191919192,9.114776495902966,11.616161616161616,92.36666666666666,-151140.0,161,86.13975155279503
0.19,0.24,14.5,198,2.1616161616161618,9.249457007751664,11.616161616161616,94.63030303030303,-106320.0,161,88.92360248447206
0.19,0.24,15.0,198,2.1313131313131315,9.383862188423727,11.616161616161616,94.63030303030303,-106320.0,161,88.92360248447206
0.19,0.25,10.0,187,2.556149732620321,7.964020616977426,12.834224598930483,100.93155080213904,17420.0,152,95.09276315789474
0.19,0.25,10.5,187,2.4705882352941178,8.179056621855269,12.834224598930483,103.63262032085561,67930.0,152,98.41578947368421
0.19,0.25,11.0,187,2.411764705882353,8.378245123907305,12.834224598930483,103.63262032085561,67930.0,152,98.41578947368421
0.19,0.25,11.5,187,2.3636363636363638,8.502553467697643,12.299465240641712,97.94545454545455,-38420.0,152,91.41907894736842
0.19,0.25,12.0,187,2.3155080213903743,8.693321350222682,12.299465240641712,99.00106951871658,-18680.0,152,92.71776315789474
0.19,0.25,12.5,187,2.267379679144385,8.894386075951198,12.299465240641712,99.00106951871658,-18680.0,152,92.71776315789474
0.19,0.25,13.0,187,2.2406417112299466,8.960196843913437,12.299465240641712,99.00106951871658,-18680.0,152,92.71776315789474
0.19,0.25,13.5,187,2.2032085561497325,9.12379789792347,11.76470588235294,93.49197860962566,-121700.0,152,85.94013157894737
0.19,0.25,14.0,187,2.1871657754010694,9.175053148855007,11.76470588235294,93.49197860962566,-121700.0,152,85.94013157894737
0.19,0.25,14.5,187,2.1550802139037435,9.317656043753628,11.76470588235294,95.88877005347594,-76880.0,152,88.88881578947368
0.19,0.25,15.0,187,2.128342245989305,9.449078583171778,11.76470588235294,95.88877005347594,-76880.0,152,88.88881578947368
0.19,0.26,10.0,170,2.523529411764706,7.986381424101153,11.176470588235295,84.47823529411765,-263870.0,137,72.56350364963504
0.19,0.26,10.5,170,2.4411764705882355,8.195271482593546,11.176470588235295,87.44941176470589,-213360.0,137,76.25036496350366
0.19,0.26,11.0,170,2.3823529411764706,8.405930396525212,11.176470588235295,87.44941176470589,-213360.0,137,76.25036496350366
0.19,0.26,11.5,170,2.335294117647059,8.53215568998628,11.176470588235295,87.44941176470589,-213360.0,137,76.25036496350366
0.19,0.26,12.0,170,2.288235294117647,8.730700323511591,11.176470588235295,88.61058823529412,-193620.0,137,77.69124087591241
0.19,0.26,12.5,170,2.2411764705882353,8.918590607994501,11.176470588235295,88.61058823529412,-193620.0,137,77.69124087591241
0.19,0.26,13.0,170,2.2176470588235295,8.983091453893024,11.176470588235295,88.61058823529412,-193620.0,137,77.69124087591241
0.19,0.26,13.5,170,2.1823529411764704,9.140511081032813,10.588235294117647,82.55058823529411,-296640.0,137,70.17153284671532
0.19,0.26,14.0,170,2.164705882352941,9.196891857057501,10.588235294117647,82.55058823529411,-296640.0,137,70.17153284671532
0.19,0.26,14.5,170,2.1294117647058823,9.353755041445984,10.588235294117647,85.18705882352941,-251820.0,137,73.44306569343065
0.19,0.26,15.0,170,2.111764705882353,9.448199409200502,10.588235294117647,85.18705882352941,-251820.0,137,73.44306569343065
0.19,0.27,10.0,151,2.5033112582781456,7.953500854223183,11.920529801324504,88.07086092715232,-180130.0,121,73.37685950413223
0.19,0.27,10.5,151,2.4172185430463577,8.181392249779847,11.920529801324504,91.4158940397351,-129620.0,121,77.55123966942149
0.19,0.27,11.0,151,2.3642384105960264,8.374026976359975,11.920529801324504,91.4158940397351,-129620.0,121,77.55123966942149
0.19,0.27,11.5,151,2.3245033112582782,8.47837393940445,11.920529801324504,91.4158940397351,-129620.0,121,77.55123966942149
0.19,0.27,12.0,151,2.2781456953642385,8.650752985520791,11.920529801324504,92.72317880794702,-109880.0,121,79.18264462809917
0.19,0.27,12.5,151,2.23841059602649,8.793974112949083,11.920529801324504,92.72317880794702,-109880.0,121,79.18264462809917
0.19,0.27,13.0,151,2.2119205298013247,8.866590959324904,11.920529801324504,92.72317880794702,-109880.0,121,79.18264462809917
0.19,0.27,13.5,151,2.1788079470198674,9.03226963863065,11.258278145695364,85.90066225165563,-212900.0,121,70.66859504132232
0.19,0.27,14.0,151,2.1589403973509933,9.095744684486261,11.258278145695364,85.90066225165563,-212900.0,121,70.66859504132232
0.19,0.27,14.5,151,2.119205298013245,9.272345620552766,11.258278145695364,88.86887417218543,-168080.0,121,74.37272727272727
0.19,0.27,15.0,151,2.0993377483443707,9.378673716700233,11.258278145695364,88.86887417218543,-168080.0,121,74.37272727272727
0.19,0.28,10.0,135,2.4592592592592593,7.890191417258415,13.333333333333334,98.50888888888889,-20130.0,106,83.76037735849057
0.19,0.28,10.5,135,2.3777777777777778,8.099630825434637,13.333333333333334,102.25037037037038,30380.0,106,88.52547169811321
0.19,0.28,11.0,135,2.3333333333333335,8.259110044044549,13.333333333333334,102.25037037037038,30380.0,106,88.52547169811321
0.19,0.28,11.5,135,2.2888888888888888,8.375824054560962,13.333333333333334,102.25037037037038,30380.0,106,88.52547169811321
0.19,0.28,12.0,135,2.237037037037037,8.568633209846647,13.333333333333334,103.71259259259259,50120.0,106,90.3877358490566
0.19,0.28,12.5,135,2.214814814814815,8.632127243166822,13.333333333333334,103.71259259259259,50120.0,106,90.3877358490566
0.19,0.28,13.0,135,2.2,8.666244431688531,13.333333333333334,103.71259259259259,50120.0,106,90.3877358490566
0.19,0.28,13.5,135,2.1703703703703705,8.795550415606668,12.592592592592592,96.08148148148148,-52900.0,106,80.6688679245283
0.19,0.28,14.0,135,2.1555555555555554,8.842557601916171,12.592592592592592,96.08148148148148,-52900.0,106,80.6688679245283
0.19,0.28,14.5,135,2.1185185185185187,9.017374391003944,12.592592592592592,99.40148148148148,-8080.0,106,84.89716981132075
0.19,0.28,15.0,135,2.096296296296296,9.136304335583704,12.592592592592592,99.40148148148148,-8080.0,106,84.89716981132075
0.19,0.29,10.0,120,2.433333333333333,7.780607013006702,14.166666666666666,106.6825,80190.0,92,91.10652173913043
0.19,0.29,10.5,120,2.35,7.996588435393704,14.166666666666666,110.89166666666667,130700.0,92,96.59673913043478
0.19,0.29,11.0,120,2.316666666666667,8.140223092412386,14.166666666666666,110.89166666666667,130700.0,92,96.59673913043478
0.19,0.29,11.5,120,2.275,8.2677531344747,14.166666666666666,110.89166666666667,130700.0,92,96.59673913043478
0.19,0.29,12.0,120,2.225,8.436546832378621,14.166666666666666,112.53666666666666,150440.0,92,98.74239130434782
0.19,0.29,12.5,120,2.2,8.507977619863818,14.166666666666666,112.53666666666666,150440.0,92,98.74239130434782
0.19,0.29,13.0,120,2.191666666666667,8.538344154223621,14.166666666666666,112.53666666666666,150440.0,92,98.74239130434782
0.19,0.29,13.5,120,2.158333333333333,8.683813386131527,13.333333333333334,103.95166666666667,47420.0,92,87.54456521739131
0.19,0.29,14.0,120,2.15,8.72594620604317,13.333333333333334,103.95166666666667,47420.0,92,87.54456521739131
0.19,0.29,14.5,120,2.1083333333333334,8.922615093766915,13.333333333333334,107.68666666666667,92240.0,92,92.41630434782608
0.19,0.29,15.0,120,2.0833333333333335,9.056411281419146,13.333333333333334,107.68666666666667,92240.0,92,92.41630434782608
0.19,0.3,10.0,111,2.4054054054054053,7.800704930105292,14.414414414414415,107.80810810810812,86670.0,86,87.75116279069768
0.19,0.3,10.5,111,2.324324324324324,7.9543575567841085,14.414414414414415,112.35855855855856,137180.0,86,93.62441860465117
0.19,0.3,11.0,111,2.3063063063063063,8.039038670539828,14.414414414414415,112.35855855855856,137180.0,86,93.62441860465117
0.19,0.3,11.5,111,2.27027027027027,8.142176116859886,14.414414414414415,112.35855855855856,137180.0,86,93.62441860465117
0.19,0.3,12.0,111,2.2162162162162162,8.324655790269528,14.414414414414415,114.13693693693693,156920.0,86,95.91976744186047
0.19,0.3,12.5,111,2.189189189189189,8.4018782632265,14.414414414414415,114.13693693693693,156920.0,86,95.91976744186047
0.19,0.3,13.0,111,2.18018018018018,8.434706949020882,14.414414414414415,114.13693693693693,156920.0,86,95.91976744186047
0.19,0.3,13.5,111,2.144144144144144,8.591970983515916,13.513513513513514,104.85585585585585,53900.0,86,83.9406976744186
0.19,0.3,14.0,111,2.144144144144144,8.591970983515916,13.513513513513514,104.85585585585585,53900.0,86,83.9406976744186
0.19,0.3,14.5,111,2.099099099099099,8.804585997271316,13.513513513513514,108.89369369369369,98720.0,86,89.15232558139535
0.19,0.3,15.0,111,2.0720720720720722,8.949230524462916,13.513513513513514,108.89369369369369,98720.0,86,89.15232558139535
0.19,0.31,10.0,102,2.303921568627451,7.6965297506400026,14.705882352941178,107.96666666666667,81260.0,79,83.4493670886076
0.19,0.31,10.5,102,2.2549019607843137,7.777097596286152,14.705882352941178,111.62843137254902,118610.0,79,88.17721518987342
0.19,0.31,11.0,102,2.235294117647059,7.869250573020317,14.705882352941178,111.62843137254902,118610.0,79,88.17721518987342
0.19,0.31,11.5,102,2.2058823529411766,7.975715043792032,14.705882352941178,111.62843137254902,118610.0,79,88.17721518987342
0.19,0.31,12.0,102,2.1666666666666665,8.14297140800881,14.705882352941178,111.62843137254902,118610.0,79,88.17721518987342
0.19,0.31,12.5,102,2.1372549019607843,8.227007628579631,14.705882352941178,111.62843137254902,118610.0,79,88.17721518987342
0.19,0.31,13.0,102,2.127450980392157,8.262732963120577,14.705882352941178,111.62843137254902,118610.0,79,88.17721518987342
0.19,0.31,13.5,102,2.107843137254902,8.366934386999414,13.725490196078432,101.52843137254902,15590.0,79,75.1367088607595
0.19,0.31,14.0,102,2.107843137254902,8.366934386999414,13.725490196078432,101.52843137254902,15590.0,79,75.1367088607595
0.19,0.31,14.5,102,2.0686274509803924,8.569479334213574,13.725490196078432,105.92254901960784,60410.0,79,80.81012658227849
0.19,0.31,15.0,102,2.049019607843137,8.653419109499136,13.725490196078432,105.92254901960784,60410.0,79,80.81012658227849
0.19,0.32,10.0,92,2.3260869565217392,7.6363241801421555,16.304347826086957,119.70217391304348,181260.0,69,95.54347826086956
0.19,0.32,10.5,92,2.2717391304347827,7.725649400315061,16.304347826086957,123.76195652173914,218610.0,69,100.95652173913044
0.19,0.32,11.0,92,2.25,7.827819004955113,16.304347826086957,123.76195652173914,218610.0,69,100.95652173913044
0.19,0.32,11.5,92,2.217391304347826,7.945855700810712,16.304347826086957,123.76195652173914,218610.0,69,100.95652173913044
0.19,0.32,12.0,92,2.1847826086956523,8.0678744911982,16.304347826086957,123.76195652173914,218610.0,69,100.95652173913044
0.19,0.32,12.5,92,2.152173913043478,8.1610450835702,16.304347826086957,123.76195652173914,218610.0,69,100.95652173913044
0.19,0.32,13.0,92,2.141304347826087,8.200653606648203,16.304347826086957,123.76195652173914,218610.0,69,100.95652173913044
0.19,0.32,13.5,92,2.119565217391304,8.316181272253003,15.217391304347828,112.56413043478261,115590.0,69,86.02608695652174
0.19,0.32,14.0,92,2.119565217391304,8.316181272253003,15.217391304347828,112.56413043478261,115590.0,69,86.02608695652174
0.19,0.32,14.5,92,2.0760869565217392,8.540741974599136,15.217391304347828,117.43586956521739,160410.0,69,92.52173913043478
0.19,0.32,15.0,92,2.0543478260869565,8.633805638502693,15.217391304347828,117.43586956521739,160410.0,69,92.52173913043478
0.2,0.15,10.0,253,2.7233201581027666,8.167802356810347,10.67193675889328,85.33241106719368,-371090.0,208,82.54326923076923
0.2,0.15,10.5,253,2.6284584980237153,8.395503716510165,10.67193675889328,87.32885375494071,-320580.0,208,84.97163461538462
0.2,0.15,11.0,253,2.541501976284585,8.62209389710761,10.67193675889328,87.74703557312253,-310000.0,208,85.48028846153846
0.2,0.15,11.5,253,2.4703557312252964,8.800077919003465,9.881422924901186,79.9695652173913,-506770.0,208,76.02019230769231
0.2,0.15,12.0,253,2.4150197628458496,8.990538269534914,9.881422924901186,80.7498023715415,-487030.0,208,76.96923076923076
0.2,0.15,12.5,253,2.355731225296443,9.200055911776941,9.881422924901186,81.58616600790513,-465870.0,208,77.98653846153846
0.2,0.15,13.0,253,2.3122529644268774,9.339553717760847,9.881422924901186,81.58616600790513,-465870.0,208,77.98653846153846
0.2,0.15,13.5,253,2.272727272727273,9.532046255362578,9.486166007905137,77.51422924901186,-568890.0,208,73.03365384615384
0.2,0.15,14.0,253,2.2450592885375493,9.624255266849515,9.486166007905137,77.51422924901186,-568890.0,208,73.03365384615384
0.2,0.15,14.5,253,2.2213438735177866,9.72965740655719,9.486166007905137,79.28577075098815,-524070.0,208,75.18846153846154
0.2,0.15,15.0,253,2.1897233201581026,9.87584913536136,9.486166007905137,79.28577075098815,-524070.0,208,75.18846153846154
0.2,0.16,10.0,251,2.7211155378486054,8.150469563211304,10.756972111553784,86.01235059760957,-351090.0,206,83.34466019417475
0.2,0.16,10.5,251,2.6254980079681274,8.379985276374866,10.756972111553784,88.02470119521912,-300580.0,206,85.79660194174757
0.2,0.16,11.0,251,2.537848605577689,8.608380956419301,10.756972111553784,88.44621513944223,-290000.0,206,86.31019417475729
0.2,0.16,11.5,251,2.4661354581673307,8.787783177692816,9.9601593625498,80.60677290836654,-486770.0,206,76.75825242718446
0.2,0.16,12.0,251,2.410358565737052,8.979761140579097,9.9601593625498,81.39322709163346,-467030.0,206,77.71650485436894
0.2,0.16,12.5,251,2.350597609561753,9.19094824610592,9.9601593625498,82.23625498007968,-445870.0,206,78.74368932038836
0.2,0.16,13.0,251,2.310756972111554,9.3066617451509,9.9601593625498,82.23625498007968,-445870.0,206,78.74368932038836
0.2,0.16,13.5,251,2.270916334661355,9.500688087833126,9.56175298804781,78.13187250996016,-548890.0,206,73.74271844660194
0.2,0.16,14.0,251,2.243027888446215,9.593631832479318,9.56175298804781,78.13187250996016,-548890.0,206,73.74271844660194
0.2,0.16,14.5,251,2.2191235059760954,9.699873829873908,9.56175298804781,79.91752988047809,-504070.0,206,75.91844660194175
0.2,0.16,15.0,251,2.187250996015936,9.847230433011179,9.56175298804781,79.91752988047809,-504070.0,206,75.91844660194175
0.2,0.17,10.0,248,2.7096774193548385,8.13528428750453,10.887096774193548,87.05282258064516,-321090.0,204,84.16176470588235
0.2,0.17,10.5,248,2.620967741935484,8.347758885689396,10.887096774193548,89.08951612903226,-270580.0,204,86.63774509803922
0.2,0.17,11.0,248,2.536290322580645,8.574855478545832,10.887096774193548,89.51612903225806,-260000.0,204,87.15637254901961
0.2,0.17,11.5,248,2.467741935483871,8.753627505427563,10.080645161290322,81.58185483870967,-456770.0,204,77.5107843137255
0.2,0.17,12.0,248,2.411290322580645,8.947927782381013,10.080645161290322,82.37782258064516,-437030.0,204,78.47843137254903
0.2,0.17,12.5,248,2.350806451612903,9.161669570635985,10.080645161290322,83.23104838709678,-415870.0,204,79.5156862745098
0.2,0.17,13.0,248,2.314516129032258,9.268418631097726,10.080645161290322,83.23104838709678,-415870.0,204,79.5156862745098
0.2,0.17,13.5,248,2.274193548387097,9.464792066634978,9.67741935483871,79.07701612903226,-518890.0,204,74.4656862745098
0.2,0.17,14.0,248,2.245967741935484,9.558860130772858,9.67741935483871,79.07701612903226,-518890.0,204,74.4656862745098
0.2,0.17,14.5,248,2.221774193548387,9.666387313619802,9.67741935483871,80.88427419354839,-474070.0,204,76.66274509803921
0.2,0.17,15.0,248,2.189516129032258,9.815526456311153,9.67741935483871,80.88427419354839,-474070.0,204,76.66274509803921
0.2,0.18,10.0,244,2.692622950819672,8.109919450621739,11.065573770491802,88.47991803278688,-281090.0,200,85.845
0.2,0.18,10.5,244,2.6024590163934427,8.325877238940782,11.065573770491802,90.55,-230580.0,200,88.3705
0.2,0.18,11.0,244,2.5245901639344264,8.532739872048696,11.065573770491802,90.98360655737704,-220000.0,200,88.8995
0.2,0.18,11.5,244,2.459016393442623,8.70809502201093,10.245901639344263,82.91926229508196,-416770.0,200,79.061
0.2,0.18,12.0,244,2.401639344262295,8.905580549406244,10.245901639344263,83.7282786885246,-397030.0,200,80.048
0.2,0.18,12.5,244,2.348360655737705,9.097661182776788,10.245901639344263,84.59549180327869,-375870.0,200,81.106
0.2,0.18,13.0,244,2.3114754098360657,9.20616022783626,10.245901639344263,84.59549180327869,-375870.0,200,81.106
0.2,0.18,13.5,244,2.2704918032786887,9.405752900021668,9.836065573770492,80.3733606557377,-478890.0,200,75.955
0.2,0.18,14.0,244,2.2418032786885247,9.501363063571642,9.836065573770492,80.3733606557377,-478890.0,200,75.955
0.2,0.18,14.5,244,2.2172131147540983,9.610652987120995,9.836065573770492,82.21024590163934,-434070.0,200,78.196
0.2,0.18,15.0,244,2.1844262295081966,9.762237033790894,9.836065573770492,82.21024590163934,-434070.0,200,78.196
0.2,0.19,10.0,238,2.6470588235294117,8.086902517268996,11.344537815126051,90.71050420168068,-221090.0,196,87.59693877551021
0.2,0.19,10.5,238,2.5588235294117645,8.302172847411777,11.344537815126051,92.8327731092437,-170580.0,196,90.17397959183674
0.2,0.19,11.0,238,2.4789915966386555,8.514250504883751,11.344537815126051,93.27731092436974,-160000.0,196,90.71377551020409
0.2,0.19,11.5,238,2.4243697478991595,8.664246293795358,10.504201680672269,85.00966386554622,-356770.0,196,80.67448979591836
0.2,0.19,12.0,238,2.3739495798319328,8.849380456819768,10.504201680672269,85.8390756302521,-337030.0,196,81.68163265306123
0.2,0.19,12.5,238,2.323529411764706,9.042581566456848,10.504201680672269,86.7281512605042,-315870.0,196,82.76122448979592
0.2,0.19,13.0,238,2.2899159663865545,9.126664362104526,10.504201680672269,86.7281512605042,-315870.0,196,82.76122448979592
0.2,0.19,13.5,238,2.2478991596638656,9.33128878232822,10.084033613445378,82.39957983193277,-418890.0,196,77.50510204081633
0.2,0.19,14.0,238,2.222689075630252,9.421734180259744,10.084033613445378,82.39957983193277,-418890.0,196,77.50510204081633
0.2,0.19,14.5,238,2.197478991596639,9.533779311965803,10.084033613445378,84.28277310924369,-374070.0,196,79.79183673469387
0.2,0.19,15.0,238,2.168067226890756,9.681282550923106,10.084033613445378,84.28277310924369,-374070.0,196,79.79183673469387
0.2,0.2,10.0,232,2.6379310344827585,8.056832129343219,11.637931034482758,93.05646551724138,-161090.0,192,89.421875
0.2,0.2,10.5,232,2.5474137931034484,8.27766979561038,11.637931034482758,95.23362068965517,-110580.0,192,92.05260416666667
0.2,0.2,11.0,232,2.4655172413793105,8.495232220085942,11.637931034482758,95.6896551724138,-100000.0,192,92.60364583333333
0.2,0.2,11.5,232,2.418103448275862,8.628105871556889,10.775862068965516,87.20818965517242,-296770.0,192,82.35520833333334
0.2,0.2,12.0,232,2.3663793103448274,8.818027987073307,10.775862068965516,88.05905172413793,-277030.0,192,83.38333333333334
0.2,0.2,12.5,232,2.314655172413793,9.016225677132038,10.775862068965516,88.97112068965517,-255870.0,192,84.48541666666667
0.2,0.2,13.0,232,2.2801724137931036,9.102483027839572,10.775862068965516,88.97112068965517,-255870.0,192,84.48541666666667
0.2,0.2,13.5,232,2.2413793103448274,9.29419837638673,10.344827586206897,84.53060344827587,-358890.0,192,79.11979166666667
0.2,0.2,14.0,232,2.2155172413793105,9.386982879437175,10.344827586206897,84.53060344827587,-358890.0,192,79.11979166666667
0.2,0.2,14.5,232,2.189655172413793,9.501925730066667,10.344827586206897,86.4625,-314070.0,192,81.45416666666667
0.2,0.2,15.0,232,2.1594827586206895,9.653243707962517,10.344827586206897,86.4625,-314070.0,192,81.45416666666667
0.2,0.21,10.0,229,2.6200873362445414,8.037696096687938,11.353711790393014,89.88646288209607,-231600.0,189,85.52328042328043
0.2,0.21,10.5,229,2.532751091703057,8.250256060245853,11.353711790393014,92.09213973799126,-181090.0,189,88.19576719576719
0.2,0.21,11.0,229,2.4541484716157207,8.466981280775418,11.353711790393014,92.09213973799126,-181090.0,189,88.19576719576719
0.2,0.21,11.5,229,2.406113537117904,8.60159563510406,10.480349344978166,83.49956331877729,-377860.0,189,77.78465608465608
0.2,0.21,12.0,229,2.353711790393013,8.794005813269166,10.480349344978166,84.36157205240174,-358120.0,189,78.82910052910053
0.2,0.21,12.5,229,2.3056768558951966,8.9838422897044,10.480349344978166,84.36157205240174,-358120.0,189,78.82910052910053
0.2,0.21,13.0,229,2.2751091703056767,9.061036656663434,10.480349344978166,84.36157205240174,-358120.0,189,78.82910052910053
0.2,0.21,13.5,229,2.2358078602620086,9.255263559995052,10.043668122270741,79.86288209606987,-461140.0,189,73.37830687830687
0.2,0.21,14.0,229,2.2096069868995634,9.349263580552709,10.043668122270741,79.86288209606987,-461140.0,189,73.37830687830687
0.2,0.21,14.5,229,2.183406113537118,9.46571223271883,10.043668122270741,81.82008733624454,-416320.0,189,75.74973544973545
0.2,0.21,15.0,229,2.1528384279475983,9.619012542202837,10.043668122270741,81.82008733624454,-416320.0,189,75.74973544973545
0.2,0.22,10.0,219,2.5662100456621006,7.993282347095934,11.87214611872146,93.99086757990868,-131600.0,179,90.30111731843576
0.2,0.22,10.5,219,2.4840182648401825,8.203767523468118,11.87214611872146,96.2972602739726,-81090.0,179,93.12290502793296
0.2,0.22,11.0,219,2.406392694063927,8.417429280122983,11.87214611872146,96.2972602739726,-81090.0,179,93.12290502793296
0.2,0.22,11.5,219,2.3607305936073057,8.543188587831736,10.95890410958904,87.31232876712329,-277860.0,179,82.13016759776536
0.2,0.22,12.0,219,2.319634703196347,8.706081711266357,10.95890410958904,88.21369863013699,-258120.0,179,83.23296089385475
0.2,0.22,12.5,219,2.2739726027397262,8.894405449622981,10.95890410958904,88.21369863013699,-258120.0,179,83.23296089385475
0.2,0.22,13.0,219,2.2420091324200913,8.975124673520785,10.95890410958904,88.21369863013699,-258120.0,179,83.23296089385475
0.2,0.22,13.5,219,2.2054794520547945,9.134502183426124,10.50228310502283,83.5095890410959,-361140.0,179,77.47765363128492
0.2,0.22,14.0,219,2.1872146118721463,9.215063748026724,10.50228310502283,83.5095890410959,-361140.0,179,77.47765363128492
0.2,0.22,14.5,219,2.1598173515981736,9.336829690246095,10.50228310502283,85.55616438356165,-316320.0,179,79.98156424581006
0.2,0.22,15.0,219,2.132420091324201,9.454315225947505,10.50228310502283,85.55616438356165,-316320.0,179,79.98156424581006
0.2,0.23,10.0,206,2.5533980582524274,7.917351530526684,12.135922330097088,95.53300970873786,-92020.0,168,90.83154761904763
0.2,0.23,10.5,206,2.470873786407767,8.120887865626038,12.135922330097088,97.98495145631068,-41510.0,168,93.83809523809524
0.2,0.23,11.0,206,2.3980582524271843,8.338096959319552,12.135922330097088,97.98495145631068,-41510.0,168,93.83809523809524
0.2,0.23,11.5,206,2.354368932038835,8.450939970430197,11.650485436893204,92.82233009708737,-147860.0,168,87.5077380952381
0.2,0.23,12.0,206,2.3106796116504853,8.624112756994188,11.650485436893204,93.78058252427185,-128120.0,168,88.6827380952381
0.2,0.23,12.5,206,2.266990291262136,8.806632677922503,11.650485436893204,93.78058252427185,-128120.0,168,88.6827380952381
0.2,0.23,13.0,206,2.233009708737864,8.892445833425509,11.650485436893204,93.78058252427185,-128120.0,168,88.6827380952381
