date,race_code,boat,tilt,band,delta,up,down,same,win,makuri,ms,attack,stfast,strength,turn,stretch
2026-06-10,202606101112,4,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.8112,0.580314795383001,0.20875131164742916
2026-06-10,202606101112,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.4305,0.6649999999999999,0.18
2026-06-10,202606101301,3,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.7544,0.6,0.42
2026-06-10,202606101301,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.8890000000000001,0.09978632478632476,0.30957264957264957
2026-06-10,202606101301,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.6902999999999999,0.3002136752136752,0.21042735042735042
2026-06-10,202606101302,3,0.0,0,,0,0,0,0,0,0,0,0.75,0.6447,0.0,0.0
2026-06-10,202606101302,4,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.778,0.6004273504273505,0.48085470085470094
2026-06-10,202606101302,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.8666,1.0,0.8799999999999999
2026-06-10,202606101303,3,0.0,0,,0,0,0,0,0,0,0,0.75,0.8303,0.6,0.66
2026-06-10,202606101303,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.7645000000000001,0.4997863247863248,0.34957264957264955
2026-06-10,202606101303,5,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.7906,1.0,1.0
2026-06-10,202606101304,3,0.0,0,,0,0,0,1,0,1,1,0.5833333333333334,0.9475,0.7006410256410256,0.4912820512820513
2026-06-10,202606101304,4,0.0,0,,0,0,0,0,0,0,0,0.8333333333333334,0.6876,0.6997863247863247,0.6695726495726496
2026-06-10,202606101304,5,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.8604,0.7995726495726496,0.6191452991452991
2026-06-10,202606101305,3,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.7650999999999999,0.9002136752136753,0.7504273504273505
2026-06-10,202606101305,4,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.9067,0.2997863247863248,0.26957264957264954
2026-06-10,202606101305,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.7229,0.3006410256410256,0.3312820512820513
2026-06-10,202606101306,3,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.913,0.8004273504273505,0.8608547008547008
2026-06-10,202606101306,4,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.8152999999999999,0.09978632478632476,0.12957264957264952
2026-06-10,202606101306,5,0.5,+0.5,,0,0,0,0,0,0,0,0.75,0.8839999999999999,0.19999999999999996,0.13999999999999996
2026-06-10,202606101307,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.75,0.7359,0.5995726495726497,0.5391452991452992
2026-06-10,202606101307,4,0.0,0,,0,0,0,0,0,0,0,0.75,0.792,0.7995726495726496,0.6791452991452992
2026-06-10,202606101307,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.8386,0.19999999999999996,0.13999999999999996
2026-06-10,202606101308,3,0.0,0,,0,0,0,0,0,0,0,0.75,0.8887,0.29935897435897435,0.44871794871794873
2026-06-10,202606101308,4,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.6922000000000001,0.9002136752136753,0.7504273504273505
2026-06-10,202606101308,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.75,0.5427,0.10021367521367519,0.1304273504273504
2026-06-10,202606101309,3,0.0,0,,0,0,0,0,0,0,0,0.8333333333333334,0.772,1.0,0.7
2026-06-10,202606101309,4,0.0,0,,0,0,0,0,0,0,0,0.9166666666666667,0.7344999999999999,0.6997863247863247,0.6695726495726496
2026-06-10,202606101309,5,0.0,0,,0,0,0,0,0,0,0,0.8333333333333334,0.7695,0.10021367521367519,0.1304273504273504
2026-06-10,202606101310,3,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.8604,0.7995726495726496,0.6191452991452991
2026-06-10,202606101310,4,0.0,0,,0,0,0,0,0,0,0,0.8333333333333334,0.7357,0.2997863247863248,0.20957264957264957
2026-06-10,202606101310,5,0.5,+0.5,,0,0,0,0,0,0,0,0.5,0.7033,0.6997863247863247,0.7895726495726495
2026-06-10,202606101311,3,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.7645000000000001,0.4997863247863248,0.34957264957264955
2026-06-10,202606101311,4,0.0,0,,0,0,0,0,0,0,0,0.75,0.9086000000000001,0.0,0.24
2026-06-10,202606101311,5,0.0,0,,0,0,0,0,0,0,0,0.8333333333333334,0.8976,0.5995726495726497,0.7191452991452992
2026-06-10,202606101312,3,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,1.0,0.7995726495726496,0.7391452991452991
2026-06-10,202606101312,4,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.7387999999999999,0.2997863247863248,0.4495726495726496
2026-06-10,202606101312,5,0.0,0,,0,0,0,0,0,0,0,0.8333333333333334,0.6876,0.6997863247863247,0.6695726495726496
2026-06-10,202606101401,3,0.0,0,,0,0,0,0,0,0,0,0.08333333333333341,0.10320000000000001,0.5,0.5
2026-06-10,202606101401,4,0.0,0,,0,0,0,1,0,1,1,0.4166666666666666,0.3739,0.5,0.5
2026-06-10,202606101401,5,0.0,0,,0,0,0,0,0,0,0,0.75,0.3133999999999999,0.5,0.5
2026-06-10,202606101402,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.25,0.27030000000000004,0.5,0.5
2026-06-10,202606101402,4,0.0,0,,0,0,0,0,0,0,0,0.25,0.0,0.5,0.5
2026-06-10,202606101402,5,0.0,0,,0,0,0,0,0,0,0,0.5,0.2546999999999999,0.5,0.5
2026-06-10,202606101403,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.6366,0.5,0.5
2026-06-10,202606101403,4,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.33020000000000005,0.5,0.5
2026-06-10,202606101403,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,1.0,0.0,0.5,0.5
2026-06-10,202606101404,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.2986,0.5,0.5
2026-06-10,202606101404,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.357,0.5,0.5
2026-06-10,202606101404,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.7214,0.5,0.5
2026-06-10,202606101405,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.16039999999999993,0.5,0.5
2026-06-10,202606101405,4,0.0,0,,0,0,0,0,0,0,0,0.5,0.0,0.5,0.5
2026-06-10,202606101405,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.4684999999999999,0.5,0.5
2026-06-10,202606101406,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.7705,0.5,0.5
2026-06-10,202606101406,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.32770000000000005,0.5,0.5
2026-06-10,202606101406,5,0.0,0,,0,0,0,0,0,0,0,0.25,0.0,0.5,0.5
2026-06-10,202606101407,3,0.0,0,,0,0,0,1,0,1,1,0.5833333333333334,0.8589,0.5,0.5
2026-06-10,202606101407,4,0.0,0,,0,0,0,0,0,0,0,0.75,0.3133999999999999,0.5,0.5
2026-06-10,202606101407,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.38049999999999995,0.5,0.5
2026-06-10,202606101408,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.34709999999999996,0.5,0.5
2026-06-10,202606101408,4,0.0,0,,0,0,0,0,0,0,0,0.1666666666666666,0.022499999999999985,0.5,0.5
2026-06-10,202606101408,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.8375,0.5,0.5
2026-06-10,202606101409,3,-0.5,-0.5以下,,0,0,0,1,0,1,1,0.4166666666666666,0.6058,0.5,0.5
2026-06-10,202606101409,4,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.7452,0.5,0.5
2026-06-10,202606101409,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.2986,0.5,0.5
2026-06-10,202606101410,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.3647,0.5,0.5
2026-06-10,202606101410,4,0.0,0,,0,0,0,0,0,0,0,0.8333333333333334,0.5771,0.5,0.5
2026-06-10,202606101410,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.6580999999999999,0.5,0.5
2026-06-10,202606101411,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.6692,0.5,0.5
2026-06-10,202606101411,4,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.7123999999999999,0.5,0.5
2026-06-10,202606101411,5,0.0,0,,0,0,0,0,0,0,0,0.5,0.5906,0.5,0.5
2026-06-10,202606101412,3,0.0,0,,0,0,0,0,0,0,0,0.75,0.9385,0.5,0.5
2026-06-10,202606101412,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.6214,0.5,0.5
2026-06-10,202606101412,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.8589,0.5,0.5
2026-06-10,202606101501,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.5903,0.7606295907660021,0.13750262329485835
2026-06-10,202606101501,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.0,0.4091080797481637,0.5052046169989507
2026-06-10,202606101501,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.1666666666666666,0.0,0.7051049317943336,0.6029171038824764
2026-06-10,202606101502,3,0.0,0,,0,0,0,1,0,0,0,0.5833333333333334,0.6134999999999999,0.47631164742917104,0.20646379853095487
2026-06-10,202606101502,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.27279999999999993,0.8657345225603359,0.38041972717733474
2026-06-10,202606101502,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.35979999999999995,0.11458027282266525,0.46833158447009443
2026-06-10,202606101503,3,0.0,0,,0,0,0,0,0,0,0,0.1666666666666666,0.2907,0.19963273871983211,0.4397901364113326
2026-06-10,202606101503,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.32409999999999994,0.4854197271773347,0.37166841552990554
2026-06-10,202606101503,5,0.0,0,,0,0,0,1,0,0,0,0.5,0.7172,0.5236883525708289,0.8535362014690451
2026-06-10,202606101504,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.35729999999999995,0.47594438614900314,0.08625393494228752
2026-06-10,202606101504,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.7518,0.2196852046169989,0.5912486883525708
2026-06-10,202606101504,5,0.0,0,,0,0,0,0,0,0,0,1.0,0.0,0.7806820566631689,0.4689611752360965
2026-06-10,202606101505,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.3395,0.5244228751311647,0.6739559286463798
2026-06-10,202606101505,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.4151,0.32405561385099685,0.4737460650577125
2026-06-10,202606101505,5,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.012800000000000013,0.41020986358866735,0.44583420776495275
2026-06-10,202606101506,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.3002,0.10510493179433367,0.30291710388247634
2026-06-10,202606101506,4,-0.5,-0.5以下,,0,0,0,1,0,0,0,0.4166666666666666,0.14850000000000002,0.33389821615949633,0.819370409233998
2026-06-10,202606101506,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.278,0.5138457502623295,0.5079118572927598
2026-06-10,202606101507,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.38439999999999996,0.31531479538300106,0.48875131164742913
2026-06-10,202606101507,4,0.0,0,,0,0,0,0,0,0,0,0.25,0.0,0.8653672612801679,0.3802098635886674
2026-06-10,202606101507,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.3809,0.41931794333683103,0.6110388247639035
2026-06-10,202606101508,3,-0.5,-0.5以下,,0,0,0,1,0,1,1,0.6666666666666666,0.27279999999999993,0.8657345225603359,0.38041972717733474
2026-06-10,202606101508,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.25,0.4293999999999999,0.31458027282266526,0.36833158447009445
2026-06-10,202606101508,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.3886,0.40036726128016786,0.5802098635886673
2026-06-10,202606101509,3,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.6715,0.6196852046169989,0.8712486883525709
2026-06-10,202606101509,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.3395,0.5244228751311647,0.6739559286463798
2026-06-10,202606101509,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.6973,0.029527806925498425,0.49687303252885623
2026-06-10,202606101510,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.4151,0.32405561385099685,0.4737460650577125
2026-06-10,202606101510,4,-0.5,-0.5以下,,0,0,0,1,0,1,1,0.4166666666666666,0.5254,0.7145802728226652,0.6483315844700944
2026-06-10,202606101510,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.19800000000000004,0.4291605456453305,0.7466631689401889
2026-06-10,202606101511,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.7611,0.8850524658971669,0.5314585519412383
2026-06-10,202606101511,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.35729999999999995,0.47594438614900314,0.08625393494228752
2026-06-10,202606101511,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.5624,0.4948950682056663,0.47708289611752364
2026-06-10,202606101512,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.25,0.4293999999999999,0.31458027282266526,0.36833158447009445
2026-06-10,202606101512,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.25,0.2104999999999999,0.6196852046169989,0.7512486883525709
2026-06-10,202606101512,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.4115,0.7799475341028331,0.5885414480587619
2026-06-10,202606101801,3,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.15149999999999997,0.19999999999999996,0.37999999999999995
2026-06-10,202606101801,4,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.23320000000000005,0.6004273504273505,0.4208547008547009
2026-06-10,202606101801,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.21279999999999993,0.19999999999999996,0.37999999999999995
2026-06-10,202606101802,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.10460000000000003,0.6997863247863247,0.5495726495726495
2026-06-10,202606101802,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.31439999999999996,0.09978632478632476,0.24957264957264955
2026-06-10,202606101802,5,0.0,0,,0,0,0,1,0,1,1,0.1666666666666666,0.09409999999999999,0.5,0.5
2026-06-10,202606101803,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.41659999999999997,0.0,0.12
2026-06-10,202606101803,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.2187,0.19999999999999996,0.31999999999999995
2026-06-10,202606101803,5,0.0,0,,0,0,0,0,0,0,0,1.0,0.0,0.0,0.3
2026-06-10,202606101804,3,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.5203000000000001,0.5,0.5
2026-06-10,202606101804,4,0.0,0,,0,0,0,0,0,0,0,0.25,0.39959999999999996,0.2997863247863248,0.26957264957264954
2026-06-10,202606101804,5,0.0,0,,0,0,0,0,0,0,0,0.25,0.055500000000000015,0.5,0.35
2026-06-10,202606101805,3,0.0,0,,0,0,0,0,0,0,0,0.5,0.3096,0.10021367521367519,0.1904273504273504
2026-06-10,202606101805,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.5258999999999999,0.4997863247863248,0.46957264957264955
2026-06-10,202606101805,5,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.45420000000000005,0.6,0.48
2026-06-10,202606101806,3,0.0,0,,0,0,0,0,0,0,0,0.1666666666666666,0.73,0.9002136752136753,0.8704273504273505
2026-06-10,202606101806,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.57,0.8747329059829059,0.9119658119658121
2026-06-10,202606101806,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.3736999999999999,0.6004273504273505,0.4208547008547009
2026-06-10,202606101807,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.2187,0.19999999999999996,0.31999999999999995
2026-06-10,202606101807,4,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.15149999999999997,0.19999999999999996,0.37999999999999995
2026-06-10,202606101807,5,0.0,0,,0,0,0,0,0,0,0,0.5,0.04799999999999997,0.6004273504273505,0.5408547008547009
2026-06-10,202606101808,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.02100000000000002,0.8,0.8
2026-06-10,202606101808,4,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.5203000000000001,0.5,0.5
2026-06-10,202606101808,5,0.0,0,,0,0,0,0,0,0,0,1.0,0.0,0.9002136752136753,0.6304273504273505
2026-06-10,202606101809,3,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.45420000000000005,0.6,0.48
2026-06-10,202606101809,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.7075,0.6993589743589743,0.7887179487179486
2026-06-10,202606101809,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.296,0.4997863247863248,0.46957264957264955
2026-06-10,202606101810,3,0.0,0,,0,0,0,0,0,0,0,0.25,0.39959999999999996,0.2997863247863248,0.26957264957264954
2026-06-10,202606101810,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.75,0.7409,0.6008547008547008,0.4217094017094017
2026-06-10,202606101810,5,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.45530000000000004,0.7002136752136752,0.7904273504273505
2026-06-10,202606101811,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.5258999999999999,0.4997863247863248,0.46957264957264955
2026-06-10,202606101811,4,0.0,0,,0,0,0,0,0,0,0,0.1666666666666666,0.73,0.9002136752136753,0.8704273504273505
2026-06-10,202606101811,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.5343,0.09978632478632476,0.06957264957264955
2026-06-10,202606101812,3,0.0,0,,0,0,0,1,0,0,0,0.5833333333333334,0.48299999999999993,0.19999999999999996,0.13999999999999996
2026-06-10,202606101812,4,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.8382000000000001,0.7995726495726496,0.8591452991452991
2026-06-10,202606101812,5,0.5,+0.5,,0,0,0,0,0,0,0,0.6666666666666666,0.6736,0.7995726495726496,0.7991452991452991
2026-06-10,202606102301,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.0,0.8850524658971669,0.7714585519412382
2026-06-10,202606102301,4,0.0,0,,0,0,0,0,0,0,0,0.25,0.025499999999999988,0.2850524658971668,0.0514585519412382
2026-06-10,202606102301,5,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.2502999999999999,0.40947534102833155,0.5054144805876181
2026-06-10,202606102302,3,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.5465,0.5043704092339979,0.40249737670514163
2026-06-10,202606102302,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.08333333333333341,0.0,0.5799475341028332,0.3885414480587618
2026-06-10,202606102302,5,0.0,0,,0,0,0,0,0,0,0,1.0,0.0,0.2854197271773347,0.11166841552990554
2026-06-10,202606102303,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.6179,0.8952623294858343,0.757292759706191
2026-06-10,202606102303,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.43889999999999996,0.19963273871983211,0.37979013641133264
2026-06-10,202606102303,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,1.0,0.0,0.33389821615949633,0.6993704092339978
2026-06-10,202606102304,3,-0.5,-0.5以下,,0,0,0,1,0,0,0,0.5833333333333334,0.32200000000000006,0.6094753410283317,0.825414480587618
2026-06-10,202606102304,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.6105,0.13463273871983208,0.5597901364113327
2026-06-10,202606102304,5,0.0,0,,0,0,0,0,0,0,0,0.08333333333333341,0.5333,0.4854197271773347,0.25166841552990554
2026-06-10,202606102305,3,0.0,0,,0,0,0,0,0,0,0,0.5,0.2879,0.7142130115424974,0.888121720881427
2026-06-10,202606102305,4,-0.5,-0.5以下,,0,0,0,1,0,1,1,0.75,0.5327999999999999,0.3908919202518363,0.2347953830010493
2026-06-10,202606102305,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.3879,0.4298950682056663,0.7770828961175236
2026-06-10,202606102306,3,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.6714,0.4854197271773347,0.25166841552990554
2026-06-10,202606102306,4,0.0,0,,0,0,0,0,0,0,0,0.5,0.6592,0.6649999999999999,0.42
2026-06-10,202606102306,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.75,0.47250000000000003,0.39926547743966423,0.5795802728226653
2026-06-10,202606102307,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.8114000000000001,0.8948950682056663,0.5770828961175236
2026-06-10,202606102307,4,0.0,0,,0,0,0,0,0,0,0,0.5,0.8268,0.6102098635886675,0.7058342077649529
2026-06-10,202606102307,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.24529999999999996,0.9047376705141659,0.9827072402938091
2026-06-10,202606102308,3,-0.5,-0.5以下,,0,0,0,1,1,0,1,0.3333333333333334,0.4624,0.22916054564533053,0.6966631689401889
2026-06-10,202606102308,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.6083000000000001,0.09526232948583419,0.13729275970619098
2026-06-10,202606102308,5,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.5054,0.009842602308499473,0.22562434417628538
2026-06-10,202606102309,3,-0.5,-0.5以下,,0,0,0,1,0,0,0,0.6666666666666666,0.9878000000000001,0.10473767051416577,0.182707240293809
2026-06-10,202606102309,4,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.5465,0.5043704092339979,0.40249737670514163
2026-06-10,202606102309,5,0.0,0,,0,0,0,0,0,0,0,0.5,0.25470000000000004,0.23900314795383001,0.7422875131164742
2026-06-10,202606102310,3,0.0,0,,0,0,0,0,0,0,0,0.25,0.025499999999999988,0.2850524658971668,0.0514585519412382
2026-06-10,202606102310,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.8913,0.9047376705141659,0.9827072402938091
2026-06-10,202606102310,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,1.0,0.0,0.580314795383001,0.20875131164742916
2026-06-10,202606102311,3,0.0,0,,0,0,0,0,0,0,0,0.5,0.6592,0.6649999999999999,0.42
2026-06-10,202606102311,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.10950000000000006,0.039370409233997906,0.5424973767051416
2026-06-10,202606102311,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.08333333333333341,0.0,0.5799475341028332,0.3885414480587618
2026-06-10,202606102312,3,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.6105,0.13463273871983208,0.5597901364113327
2026-06-10,202606102312,4,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.6284,0.2956295907660021,0.2175026232948583
2026-06-10,202606102312,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.6714,0.4854197271773347,0.25166841552990554
2026-06-10,202606102401,3,0.0,0,,0,0,0,0,0,0,0,0.25,0.3153,0.580314795383001,0.26875131164742916
2026-06-10,202606102401,4,0.0,0,,0,0,0,0,0,0,0,0.0,0.1876,0.2857869884575026,0.35187827911857295
2026-06-10,202606102401,5,0.0,0,,0,0,0,0,0,0,0,0.25,0.4654,0.8003672612801678,0.8602098635886672
2026-06-10,202606102402,3,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.09599999999999995,0.4854197271773347,0.37166841552990554
2026-06-10,202606102402,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,1.0,0.06750000000000002,0.2196852046169989,0.47124868835257083
2026-06-10,202606102402,5,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.25220000000000004,0.2003672612801679,0.4402098635886673
2026-06-10,202606102403,3,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.15940000000000001,0.11494753410283315,0.2285414480587618
2026-06-10,202606102403,4,0.0,0,,0,0,0,0,0,0,0,0.1666666666666666,0.43910000000000005,0.39926547743966423,0.3995802728226653
2026-06-10,202606102403,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.7419,0.10473767051416577,0.182707240293809
2026-06-10,202606102404,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.0,0.08759999999999996,0.18979013641133263,0.3341657922350472
2026-06-10,202606102404,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.3215,0.19015739769150047,0.034375655823714574
2026-06-10,202606102404,5,0.5,+0.5,,0,0,0,1,1,0,1,0.4166666666666666,0.7841,0.47557712486883524,0.20604407135362013
2026-06-10,202606102405,3,0.0,0,,0,0,0,0,0,0,0,0.25,0.34,0.8850524658971669,0.5314585519412383
2026-06-10,202606102405,4,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.144,0.32515739769150054,0.4743756558237146
2026-06-10,202606102405,5,0.5,+0.5,,0,0,0,1,1,0,1,0.4166666666666666,0.677,0.8952623294858343,0.817292759706191
2026-06-10,202606102406,3,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.12399999999999994,0.39963273871983207,0.27979013641133266
2026-06-10,202606102406,4,0.5,+0.5,,0,0,0,0,0,0,0,0.25,0.3153,0.580314795383001,0.26875131164742916
2026-06-10,202606102406,5,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.49939999999999996,0.2196852046169989,0.5312486883525708
2026-06-10,202606102407,3,0.5,+0.5,,0,0,0,0,0,0,0,0.0,0.1876,0.2857869884575026,0.35187827911857295
2026-06-10,202606102407,4,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.16499999999999995,0.4287932843651626,0.6564533053515215
2026-06-10,202606102407,5,0.0,0,,0,0,0,0,0,0,0,0.25,0.42429999999999995,0.8752098635886674,0.6058342077649528
2026-06-10,202606102408,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.20900000000000007,0.41057712486883524,0.6260440713536202
2026-06-10,202606102408,4,0.5,+0.5,,0,0,0,0,0,0,0,0.4166666666666666,0.0,0.3346327387198321,0.7597901364113326
2026-06-10,202606102408,5,0.0,0,,0,0,0,0,0,0,0,0.5,0.5835000000000001,0.419685204616999,0.5512486883525709
2026-06-10,202606102409,3,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.25539999999999996,0.19052465897166843,0.03458551941238196
2026-06-10,202606102409,4,0.5,+0.5,,0,0,0,1,1,0,1,0.4166666666666666,0.677,0.8952623294858343,0.817292759706191
2026-06-10,202606102409,5,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.5498000000000001,0.31531479538300106,0.5487513116474292
