actual_combo,approved_A,approved_S,date,ex_head,head_boat,head_hit,history_adjust,history_pct,hit_20,hit_4,hit_6,hit_8,invest_20,invest_4,invest_6,invest_8,kimarite,method_hit,model,orig_straight_head,orig_turn_head,pair_weight,payout,period,preview_comp,prior1,prior2,race_code,return_20,return_4,return_6,return_8,st_head,tickets_20,tickets_4,tickets_6,tickets_8,tilt,v53_score,winner
3-4-1,0,0,2026-07-23,0.6,5,0,0,0.5,0,0,0,0,2000,400,600,800,差し,0,5頭展開,0.19999999999999996,1.0,0.4,1490,validation,0.5044266666666667,0.6270828961175237,0.582501573976915,202607230904,0,0,0,0,0.6,5-1-2;5-1-6;5-1-3;5-1-4;5-4-1;5-4-6;5-2-1;5-4-3;5-4-2;5-3-1;5-2-4;5-3-2;5-3-4;5-3-6;5-2-3;5-2-6;5-6-1;5-6-2;5-6-3;5-6-4,5-1-2;5-1-6;5-1-3;5-1-4,5-1-2;5-1-6;5-1-3;5-1-4;5-4-1;5-4-6,5-1-2;5-1-6;5-1-3;5-1-4;5-4-1;5-4-6;5-2-1;5-4-3,0,50.44266666666667,3
1-2-4,0,0,2026-07-23,0.19999999999999996,5,0,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.0,0.0,0.4,1780,validation,0.5094799999999999,0.397707240293809,0.42362329485834205,202607230911,0,0,0,0,0.0,5-1-2;5-1-6;5-1-3;5-1-4;5-4-1;5-2-1;5-4-6;5-4-3;5-4-2;5-3-1;5-2-4;5-2-6;5-3-2;5-2-3;5-3-6;5-6-2;5-6-1;5-3-4;5-6-3;5-6-4,5-1-2;5-1-6;5-1-3;5-1-4,5-1-2;5-1-6;5-1-3;5-1-4;5-4-1;5-2-1,5-1-2;5-1-6;5-1-3;5-1-4;5-4-1;5-2-1;5-4-6;5-4-3,0,50.94799999999999,1
1-5-4,1,0,2026-07-23,0.6,5,0,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.19999999999999996,0.8,0.4,1570,validation,0.6586533333333333,0.5,0.5,202607232107,0,0,0,0,0.6,5-1-6;5-1-2;5-1-3;5-1-4;5-4-1;5-2-1;5-4-6;5-6-1;5-6-2;5-2-6;5-4-2;5-3-1;5-4-3;5-3-6;5-2-4;5-6-3;5-2-3;5-3-2;5-6-4;5-3-4,5-1-6;5-1-2;5-1-3;5-1-4,5-1-6;5-1-2;5-1-3;5-1-4;5-4-1;5-2-1,5-1-6;5-1-2;5-1-3;5-1-4;5-4-1;5-2-1;5-4-6;5-6-1,0,65.86533333333333,1
1-2-5,0,0,2026-07-23,0.8,5,0,0,0.5,0,0,0,0,2000,400,600,800,抜き,0,5頭展開,0.4,0.4,0.4,1670,validation,0.4099466666666667,0.12437565582371456,0.15454144805876177,202607232210,0,0,0,0,0.4,5-1-2;5-1-6;5-1-3;5-1-4;5-4-1;5-2-1;5-4-6;5-3-1;5-4-3;5-4-2;5-3-6;5-3-2;5-6-1;5-2-3;5-2-6;5-2-4;5-6-2;5-3-4;5-6-3;5-6-4,5-1-2;5-1-6;5-1-3;5-1-4,5-1-2;5-1-6;5-1-3;5-1-4;5-4-1;5-2-1,5-1-2;5-1-6;5-1-3;5-1-4;5-4-1;5-2-1;5-4-6;5-3-1,0,40.99466666666667,1
6-5-4,1,0,2026-07-24,0.8,3,0,1.03,0.7574,0,0,0,0,2000,400,600,800,まくり差し,0,3まくり,1.0,0.8,0.0,29170,validation,0.6181000000000001,0.6526373626373626,0.5915824175824176,202607240107,0,0,0,0,0.0,3-4-1;3-1-4;3-4-6;3-1-6;3-5-4;3-4-5;3-5-1;3-4-2;3-6-4;3-1-5;3-5-6;3-6-1;3-2-4;3-1-2;3-2-1;3-2-6;3-5-2;3-6-5;3-2-5;3-6-2,3-4-1;3-1-4;3-4-6;3-1-6,3-4-1;3-1-4;3-4-6;3-1-6;3-5-4;3-4-5,3-4-1;3-1-4;3-4-6;3-1-6;3-5-4;3-4-5;3-5-1;3-4-2,0,62.63000000000001,6
1-5-4,0,0,2026-07-24,0.19999999999999996,3,0,0.291,0.5726,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,0.6,0.19999999999999996,0.0,4270,validation,0.3173333333333333,0.5,0.5,202607240206,0,0,0,0,0.0,3-5-4;3-4-5;3-4-1;3-5-1;3-1-4;3-4-6;3-5-6;3-1-5;3-4-2;3-5-2;3-2-4;3-1-6;3-2-5;3-6-4;3-1-2;3-2-1;3-6-5;3-2-6;3-6-1;3-6-2,3-5-4;3-4-5;3-4-1;3-5-1,3-5-4;3-4-5;3-4-1;3-5-1;3-1-4;3-4-6,3-5-4;3-4-5;3-4-1;3-5-1;3-1-4;3-4-6;3-5-6;3-1-5,0,31.81433333333333,1
1-3-4,0,0,2026-07-24,0.0,3,0,-1.425,0.1439,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,0.5,0.5,0.0,1600,validation,0.34950000000000003,0.32499999999999996,0.32499999999999996,202607240305,0,0,0,0,0.4,3-4-1;3-4-5;3-4-6;3-1-4;3-4-2;3-5-4;3-2-4;3-5-1;3-6-4;3-1-5;3-1-6;3-2-1;3-1-2;3-5-6;3-5-2;3-2-5;3-2-6;3-6-1;3-6-5;3-6-2,3-4-1;3-4-5;3-4-6;3-1-4,3-4-1;3-4-5;3-4-6;3-1-4;3-4-2;3-5-4,3-4-1;3-4-5;3-4-6;3-1-4;3-4-2;3-5-4;3-2-4;3-5-1,0.5,33.62500000000001,1
1-3-2,0,0,2026-07-24,0.19999999999999996,3,0,-1.08,0.2299,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,0.5,0.5,0.0,1160,validation,0.4055000000000001,0.39499999999999996,0.39499999999999996,202607240310,0,0,0,0,0.4,3-1-4;3-4-1;3-1-6;3-5-1;3-5-4;3-4-6;3-1-5;3-5-6;3-4-5;3-1-2;3-2-1;3-4-2;3-6-1;3-2-4;3-5-2;3-6-4;3-2-6;3-2-5;3-6-5;3-6-2,3-1-4;3-4-1;3-1-6;3-5-1,3-1-4;3-4-1;3-1-6;3-5-1;3-5-4;3-4-6,3-1-4;3-4-1;3-1-6;3-5-1;3-5-4;3-4-6;3-1-5;3-5-6,1.0,42.47000000000001,1
3-1-6,0,0,2026-07-24,1.0,3,1,0.291,0.5726,1,1,1,1,2000,400,600,800,差し,0,3まくり,0.5,0.8,0.0,4300,validation,0.53335,0.5,0.5,202607241204,4300,4300,4300,4300,0.0,3-4-1;3-1-4;3-4-6;3-1-6;3-4-5;3-4-2;3-5-4;3-6-4;3-5-1;3-1-5;3-1-2;3-2-4;3-6-1;3-2-1;3-5-6;3-2-6;3-5-2;3-6-5;3-6-2;3-2-5,3-4-1;3-1-4;3-4-6;3-1-6,3-4-1;3-1-4;3-4-6;3-1-6;3-4-5;3-4-2,3-4-1;3-1-4;3-4-6;3-1-6;3-4-5;3-4-2;3-5-4;3-6-4,-0.5,53.576,3
3-2-5,0,0,2026-07-24,0.4,3,1,-0.855,0.2863,1,0,0,0,2000,400,600,800,まくり差し,0,3まくり,0.4,0.6,0.0,3290,validation,0.39458333333333334,0.44578174186778596,0.572405036726128,202607241405,3290,0,0,0,0.19999999999999996,3-5-4;3-4-1;3-1-4;3-5-1;3-4-5;3-1-5;3-4-6;3-5-6;3-4-2;3-1-6;3-2-4;3-5-2;3-1-2;3-2-1;3-2-5;3-2-6;3-6-4;3-6-1;3-6-5;3-6-2,3-5-4;3-4-1;3-1-4;3-5-1,3-5-4;3-4-1;3-1-4;3-5-1;3-4-5;3-1-5,3-5-4;3-4-1;3-1-4;3-5-1;3-4-5;3-1-5;3-4-6;3-5-6,0,38.39333333333334,3
1-3-4,1,1,2026-07-24,0.8,3,0,0.291,0.5726,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,0.4,1.0,0.0,470,validation,0.6778500000000001,0.5,0.5,202607241707,0,0,0,0,0.8,3-4-1;3-1-4;3-4-5;3-4-2;3-4-6;3-5-4;3-2-4;3-1-5;3-5-1;3-1-2;3-1-6;3-2-1;3-6-4;3-5-2;3-5-6;3-2-5;3-6-1;3-2-6;3-6-5;3-6-2,3-4-1;3-1-4;3-4-5;3-4-2,3-4-1;3-1-4;3-4-5;3-4-2;3-4-6;3-5-4,3-4-1;3-1-4;3-4-5;3-4-2;3-4-6;3-5-4;3-2-4;3-1-5,0,67.86600000000001,1
1-2-4,1,1,2026-07-24,0.4,3,0,0.984,0.746,0,0,0,0,2000,400,600,800,逃げ,0,3まくり差し,0.6,0.8,,18200,validation,0.6880000000000001,0.6453095487932843,0.6878111227701993,202607241406,0,0,0,0,0.4,3-1-4;3-1-5;3-4-5;3-2-4;3-5-4;3-2-5;3-1-2;3-6-4;3-4-2;3-6-5;3-5-2;3-1-6;3-4-1;3-4-6;3-5-1;3-2-6;3-6-2;3-2-1;3-5-6;3-6-1,3-1-4;3-1-5;3-4-5;3-2-4,3-1-4;3-1-5;3-4-5;3-2-4;3-5-4;3-2-5,3-1-4;3-1-5;3-4-5;3-2-4;3-5-4;3-2-5;3-1-2;3-6-4,-0.5,69.554,1
2-1-4,0,0,2026-07-24,0.4,4,0,-0.938,0.2654,0,0,0,0,2000,400,600,800,差し,0,4カドまくり,0.5,0.5,,1940,validation,0.4003,0.46499999999999997,0.46499999999999997,202607240306,0,0,0,0,0.19999999999999996,4-5-1;4-5-2;4-2-1;4-6-1;4-1-2;4-6-2;4-5-6;4-2-5;4-1-5;4-5-3;4-3-1;4-2-6;4-1-6;4-6-5;4-3-2;4-2-3;4-1-3;4-3-5;4-6-3;4-3-6,4-5-1;4-5-2;4-2-1;4-6-1,4-5-1;4-5-2;4-2-1;4-6-1;4-1-2;4-6-2,4-5-1;4-5-2;4-2-1;4-6-1;4-1-2;4-6-2;4-5-6;4-2-5,1.0,40.682,2
5-1-2,0,0,2026-07-24,0.19999999999999996,4,0,0.047,0.5116,0,0,0,0,2000,400,600,800,差し,0,4カドまくり,0.19999999999999996,1.0,,18530,validation,0.47329999999999994,0.5,0.5,202607240608,0,0,0,0,0.8,4-5-1;4-6-1;4-5-2;4-5-6;4-2-1;4-1-5;4-1-2;4-6-2;4-1-6;4-6-5;4-5-3;4-3-1;4-2-5;4-2-6;4-1-3;4-3-5;4-6-3;4-3-2;4-3-6;4-2-3,4-5-1;4-6-1;4-5-2;4-5-6,4-5-1;4-6-1;4-5-2;4-5-6;4-2-1;4-1-5,4-5-1;4-6-1;4-5-2;4-5-6;4-2-1;4-1-5;4-1-2;4-6-2,0,47.33699999999999,5
4-3-2,0,0,2026-07-24,0.0,4,1,-1.404,0.1491,1,0,0,0,2000,400,600,800,まくり差し,0,4カドまくり,0.4,0.4,,29690,validation,0.3715,0.3617156348373557,0.3692791185729276,202607240805,29690,0,0,0,0.6,4-5-1;4-5-2;4-5-6;4-6-1;4-6-2;4-2-1;4-6-5;4-1-5;4-2-5;4-1-2;4-5-3;4-1-6;4-2-6;4-3-1;4-3-5;4-3-2;4-6-3;4-1-3;4-2-3;4-3-6,4-5-1;4-5-2;4-5-6;4-6-1,4-5-1;4-5-2;4-5-6;4-6-1;4-6-2;4-2-1,4-5-1;4-5-2;4-5-6;4-6-1;4-6-2;4-2-1;4-6-5;4-1-5,0,35.705999999999996,4
5-1-4,1,0,2026-07-24,0.6,4,0,-1.951,0.0123,0,0,0,0,2000,400,600,800,差し,0,4カドまくり,0.5,0.4,,2110,validation,0.6010500000000001,0.06469474969474967,0.22706105006105004,202607241307,0,0,0,0,0.8,4-5-1;4-5-2;4-5-6;4-6-1;4-5-3;4-1-5;4-6-5;4-2-5;4-2-1;4-6-2;4-1-2;4-3-5;4-3-1;4-1-6;4-2-6;4-3-2;4-1-3;4-6-3;4-2-3;4-3-6,4-5-1;4-5-2;4-5-6;4-6-1,4-5-1;4-5-2;4-5-6;4-6-1;4-5-3;4-1-5,4-5-1;4-5-2;4-5-6;4-6-1;4-5-3;4-1-5;4-6-5;4-2-5,0,58.11400000000001,5
1-2-5,0,0,2026-07-24,0.19999999999999996,4,0,0.468,0.617,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.5,0.6,,390,validation,0.35405,0.5299999999999999,0.5798778998778998,202607241311,0,0,0,0,0.19999999999999996,4-5-1;4-5-2;4-2-1;4-5-6;4-6-1;4-2-5;4-1-2;4-6-2;4-1-5;4-6-5;4-5-3;4-2-6;4-1-6;4-3-1;4-3-2;4-3-5;4-2-3;4-1-3;4-6-3;4-3-6,4-5-1;4-5-2;4-2-1;4-5-6,4-5-1;4-5-2;4-2-1;4-5-6;4-6-1;4-2-5,4-5-1;4-5-2;4-2-1;4-5-6;4-6-1;4-2-5;4-1-2;4-6-2,-0.5,34.68300000000001,1
1-4-2,0,0,2026-07-24,0.5,4,0,-0.988,0.2531,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.4,1.0,,580,validation,0.31925000000000003,0.4884365162644281,0.44193704092339975,202607241906,0,0,0,0,0.0,4-5-1;4-6-1;4-5-2;4-2-1;4-5-6;4-1-5;4-1-2;4-1-6;4-6-2;4-3-1;4-6-5;4-5-3;4-2-5;4-1-3;4-2-6;4-3-5;4-3-2;4-6-3;4-2-3;4-3-6,4-5-1;4-6-1;4-5-2;4-2-1,4-5-1;4-6-1;4-5-2;4-2-1;4-5-6;4-1-5,4-5-1;4-6-1;4-5-2;4-2-1;4-5-6;4-1-5;4-1-2;4-1-6,0,30.897000000000006,1
1-2-5,0,0,2026-07-24,0.0,4,0,-1.338,0.1655,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.6,0.8,,10900,validation,0.4299,0.3912486883525708,0.3816243441762854,202607242303,0,0,0,0,0.6,4-5-1;4-6-1;4-2-1;4-5-2;4-1-2;4-1-6;4-5-6;4-6-2;4-3-1;4-1-5;4-6-5;4-1-3;4-5-3;4-2-6;4-2-5;4-6-3;4-3-2;4-3-6;4-2-3;4-3-5,4-5-1;4-6-1;4-2-1;4-5-2,4-5-1;4-6-1;4-2-1;4-5-2;4-1-2;4-1-6,4-5-1;4-6-1;4-2-1;4-5-2;4-1-2;4-1-6;4-5-6;4-6-2,-0.5,40.462,1
3-1-5,0,0,2026-07-24,0.8,5,0,0,0.5,0,0,0,0,2000,400,600,800,まくり差し,0,5頭展開,0.8,0.4,0.4,8480,validation,0.4823900000000001,0.3392673992673993,0.4035604395604396,202607240109,0,0,0,0,0.8,5-1-2;5-1-6;5-1-3;5-2-1;5-1-4;5-4-1;5-4-2;5-4-6;5-2-4;5-4-3;5-2-3;5-2-6;5-3-2;5-3-1;5-6-2;5-3-6;5-3-4;5-6-1;5-6-3;5-6-4,5-1-2;5-1-6;5-1-3;5-2-1,5-1-2;5-1-6;5-1-3;5-2-1;5-1-4;5-4-1,5-1-2;5-1-6;5-1-3;5-2-1;5-1-4;5-4-1;5-4-2;5-4-6,0,48.23900000000001,3
2-1-4,0,0,2026-07-24,0.6,5,0,0,0.5,0,0,0,0,2000,400,600,800,まくり,0,5頭展開,0.5,0.8,0.4,2030,validation,0.5105900000000001,0.5989010989010989,0.6153406593406594,202607241304,0,0,0,0,0.19999999999999996,5-1-2;5-1-6;5-2-1;5-1-3;5-1-4;5-4-1;5-4-6;5-4-2;5-2-6;5-6-2;5-2-4;5-4-3;5-6-1;5-2-3;5-3-1;5-3-2;5-3-6;5-6-4;5-6-3;5-3-4,5-1-2;5-1-6;5-2-1;5-1-3,5-1-2;5-1-6;5-2-1;5-1-3;5-1-4;5-4-1,5-1-2;5-1-6;5-2-1;5-1-3;5-1-4;5-4-1;5-4-6;5-4-2,0,51.05900000000001,2
5-3-1,1,0,2026-07-24,0.0,5,1,0,0.5,1,0,0,0,2000,400,600,800,抜き,1,5頭展開,0.5,1.0,0.4,22060,validation,0.58575,0.8302747252747253,0.8063846153846155,202607241305,22060,0,0,0,0.0,5-1-2;5-1-6;5-1-3;5-2-1;5-1-4;5-4-1;5-4-6;5-2-6;5-4-2;5-6-2;5-2-4;5-6-1;5-4-3;5-2-3;5-3-1;5-3-2;5-3-6;5-6-3;5-3-4;5-6-4,5-1-2;5-1-6;5-1-3;5-2-1,5-1-2;5-1-6;5-1-3;5-2-1;5-1-4;5-4-1,5-1-2;5-1-6;5-1-3;5-2-1;5-1-4;5-4-1;5-4-6;5-2-6,-0.5,58.575,5
1-2-5,1,0,2026-07-24,0.4,5,0,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.5,1.0,0.4,390,validation,0.57447,0.96,0.9198901098901099,202607241311,0,0,0,0,0.6,5-1-2;5-1-6;5-2-1;5-1-3;5-1-4;5-4-1;5-4-6;5-2-6;5-4-2;5-2-4;5-6-2;5-6-1;5-2-3;5-4-3;5-3-1;5-3-2;5-3-6;5-6-4;5-6-3;5-3-4,5-1-2;5-1-6;5-2-1;5-1-3,5-1-2;5-1-6;5-2-1;5-1-3;5-1-4;5-4-1,5-1-2;5-1-6;5-2-1;5-1-3;5-1-4;5-4-1;5-4-6;5-2-6,0,57.447,1
4-5-2,0,0,2026-07-24,0.4,5,0,0,0.5,0,0,0,0,2000,400,600,800,恵まれ,0,5頭展開,0.8,0.4,0.4,30260,validation,0.44835,0.4533315844700945,0.4160807974816369,202607241507,0,0,0,0,0.8,5-1-6;5-1-2;5-1-3;5-1-4;5-4-1;5-4-6;5-2-1;5-6-1;5-6-2;5-4-2;5-2-6;5-4-3;5-2-4;5-3-1;5-3-6;5-6-4;5-6-3;5-2-3;5-3-2;5-3-4,5-1-6;5-1-2;5-1-3;5-1-4,5-1-6;5-1-2;5-1-3;5-1-4;5-4-1;5-4-6,5-1-6;5-1-2;5-1-3;5-1-4;5-4-1;5-4-6;5-2-1;5-6-1,0,44.835,4
1-4-2,0,0,2026-07-24,0.5,5,0,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,1.0,0.0,0.4,580,validation,0.3721,0.23999999999999996,0.4470828961175236,202607241906,0,0,0,0,0.4,5-1-2;5-1-6;5-1-4;5-4-1;5-1-3;5-2-1;5-4-6;5-4-2;5-4-3;5-2-4;5-6-1;5-3-1;5-2-6;5-6-2;5-2-3;5-3-6;5-3-2;5-3-4;5-6-4;5-6-3,5-1-2;5-1-6;5-1-4;5-4-1,5-1-2;5-1-6;5-1-4;5-4-1;5-1-3;5-2-1,5-1-2;5-1-6;5-1-4;5-4-1;5-1-3;5-2-1;5-4-6;5-4-2,0.5,37.21,1
1-6-5,1,0,2026-07-24,0.8,5,0,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.0,1.0,0.4,5150,validation,0.5792533333333334,0.7110388247639036,0.679788037775446,202607242208,0,0,0,0,1.0,5-1-2;5-1-6;5-1-3;5-2-1;5-1-4;5-4-1;5-4-6;5-2-6;5-6-2;5-6-1;5-4-2;5-3-1;5-2-4;5-4-3;5-2-3;5-3-2;5-3-6;5-6-3;5-3-4;5-6-4,5-1-2;5-1-6;5-1-3;5-2-1,5-1-2;5-1-6;5-1-3;5-2-1;5-1-4;5-4-1,5-1-2;5-1-6;5-1-3;5-2-1;5-1-4;5-4-1;5-4-6;5-2-6,0,57.92533333333334,1
1-2-6,0,0,2026-07-24,0.4,5,0,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,1.0,0.8,0.4,1200,validation,0.4550533333333333,0.31041448058761806,0.4484165792235048,202607242209,0,0,0,0,0.0,5-1-2;5-1-6;5-1-3;5-2-1;5-1-4;5-4-1;5-4-6;5-6-1;5-3-1;5-2-6;5-6-2;5-4-2;5-3-6;5-4-3;5-2-3;5-2-4;5-3-2;5-6-3;5-3-4;5-6-4,5-1-2;5-1-6;5-1-3;5-2-1,5-1-2;5-1-6;5-1-3;5-2-1;5-1-4;5-4-1,5-1-2;5-1-6;5-1-3;5-2-1;5-1-4;5-4-1;5-4-6;5-6-1,0,45.50533333333333,1
1-3-2,1,1,2026-07-25,0.8,3,0,0.291,0.5726,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,1.0,1.0,0.0,4050,validation,0.9326666666666666,0.5,0.5,202607250409,0,0,0,0,1.0,3-5-4;3-4-1;3-4-5;3-1-4;3-4-6;3-5-1;3-4-2;3-2-4;3-1-5;3-5-6;3-5-2;3-1-6;3-2-1;3-1-2;3-2-5;3-6-4;3-2-6;3-6-1;3-6-5;3-6-2,3-5-4;3-4-1;3-4-5;3-1-4,3-5-4;3-4-1;3-4-5;3-1-4;3-4-6;3-5-1,3-5-4;3-4-1;3-4-5;3-1-4;3-4-6;3-5-1;3-4-2;3-2-4,-0.5,93.50766666666667,1
1-2-3,0,0,2026-07-25,0.4,3,0,1.233,0.8082,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,0.6,0.6,0.0,1070,validation,0.41275,0.6923399790136411,0.5732780692549841,202607250803,0,0,0,0,0.19999999999999996,3-5-4;3-4-1;3-1-4;3-5-1;3-4-5;3-1-5;3-4-2;3-4-6;3-5-2;3-5-6;3-1-2;3-1-6;3-2-4;3-2-1;3-2-5;3-2-6;3-6-4;3-6-1;3-6-5;3-6-2,3-5-4;3-4-1;3-1-4;3-5-1,3-5-4;3-4-1;3-1-4;3-5-1;3-4-5;3-1-5,3-5-4;3-4-1;3-1-4;3-5-1;3-4-5;3-1-5;3-4-2;3-4-6,0,42.297999999999995,1
3-1-5,0,0,2026-07-25,0.5,3,1,-0.889,0.2779,1,0,1,1,2000,400,600,800,まくり差し,0,3まくり,0.5,0.4,0.0,3570,validation,0.48835,0.43561050061050055,0.43561050061050055,202607251210,3570,0,3570,3570,0.4,3-1-4;3-4-1;3-1-6;3-4-6;3-5-1;3-1-5;3-5-4;3-1-2;3-4-5;3-4-2;3-2-1;3-6-1;3-5-6;3-2-4;3-6-4;3-2-6;3-5-2;3-2-5;3-6-5;3-6-2,3-1-4;3-4-1;3-1-6;3-4-6,3-1-4;3-4-1;3-1-6;3-4-6;3-5-1;3-1-5,3-1-4;3-4-1;3-1-6;3-4-6;3-5-1;3-1-5;3-5-4;3-1-2,-0.5,47.896,3
3-4-1,0,0,2026-07-25,0.4,3,1,0.477,0.6192,1,1,1,1,2000,400,600,800,まくり,1,3まくり,0.5,0.4,0.0,6290,validation,0.31815000000000004,0.5346947496947496,0.6128168498168499,202607251305,6290,6290,6290,6290,0.0,3-1-4;3-4-1;3-1-5;3-1-6;3-5-1;3-1-2;3-2-1;3-5-4;3-4-5;3-4-6;3-4-2;3-2-4;3-6-1;3-5-6;3-5-2;3-2-5;3-2-6;3-6-4;3-6-5;3-6-2,3-1-4;3-4-1;3-1-5;3-1-6,3-1-4;3-4-1;3-1-5;3-1-6;3-5-1;3-1-2,3-1-4;3-4-1;3-1-5;3-1-6;3-5-1;3-1-2;3-2-1;3-5-4,0,32.082,3
1-3-4,1,0,2026-07-25,0.8,3,0,-1.803,0.0494,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,0.4,0.0,0.0,2020,validation,0.6274666666666667,0.17640608604407132,0.34584365162644276,202607251502,0,0,0,0,1.0,3-4-1;3-1-4;3-5-4;3-4-5;3-4-2;3-4-6;3-5-1;3-2-4;3-1-5;3-2-1;3-1-2;3-1-6;3-5-2;3-5-6;3-2-5;3-2-6;3-6-4;3-6-1;3-6-5;3-6-2,3-4-1;3-1-4;3-5-4;3-4-5,3-4-1;3-1-4;3-5-4;3-4-5;3-4-2;3-4-6,3-4-1;3-1-4;3-5-4;3-4-5;3-4-2;3-4-6;3-5-1;3-2-4,0,60.73366666666667,1
6-2-3,1,1,2026-07-25,0.8,3,0,0.911,0.7278,0,0,0,0,2000,400,600,800,まくり差し,0,3まくり,1.0,0.8,0.0,39500,validation,0.8885166666666666,0.6331269674711437,0.584,202607251706,0,0,0,0,1.0,3-4-6;3-4-1;3-4-2;3-2-4;3-4-5;3-1-4;3-5-4;3-6-4;3-2-6;3-2-1;3-1-6;3-1-2;3-5-6;3-5-1;3-5-2;3-2-5;3-1-5;3-6-1;3-6-2;3-6-5,3-4-6;3-4-1;3-4-2;3-2-4,3-4-6;3-4-1;3-4-2;3-2-4;3-4-5;3-1-4,3-4-6;3-4-1;3-4-2;3-2-4;3-4-5;3-1-4;3-5-4;3-6-4,0,89.55266666666667,6
3-1-4,1,0,2026-07-25,0.6,3,1,0.291,0.5726,1,1,1,1,2000,400,600,800,まくり,1,3まくり,0.19999999999999996,0.8,0.0,1920,validation,0.6230833333333334,0.5,0.5,202607252011,1920,1920,1920,1920,1.0,3-4-1;3-5-4;3-1-4;3-4-5;3-5-1;3-4-6;3-4-2;3-1-5;3-5-6;3-2-4;3-1-6;3-5-2;3-1-2;3-2-1;3-2-5;3-6-4;3-2-6;3-6-1;3-6-5;3-6-2,3-4-1;3-5-4;3-1-4;3-4-5,3-4-1;3-5-4;3-1-4;3-4-5;3-5-1;3-4-6,3-4-1;3-5-4;3-1-4;3-4-5;3-5-1;3-4-6;3-4-2;3-1-5,0,62.38933333333334,3
4-5-6,1,0,2026-07-25,1.0,4,1,1.688,0.922,1,1,1,1,2000,400,600,800,まくり,1,4カドまくり,0.8,0.4,,1200,validation,0.648,0.7623399790136411,0.7829653725078699,202607250204,1200,1200,1200,1200,0.19999999999999996,4-5-1;4-5-2;4-5-6;4-6-1;4-2-1;4-6-2;4-5-3;4-6-5;4-2-5;4-1-5;4-1-2;4-3-1;4-2-6;4-1-6;4-3-5;4-3-2;4-6-3;4-2-3;4-1-3;4-3-6,4-5-1;4-5-2;4-5-6;4-6-1,4-5-1;4-5-2;4-5-6;4-6-1;4-2-1;4-6-2,4-5-1;4-5-2;4-5-6;4-6-1;4-2-1;4-6-2;4-5-3;4-6-5,0,66.448,4
4-1-2,0,0,2026-07-25,0.4,4,1,0.047,0.5116,1,0,0,1,2000,400,600,800,まくり差し,0,4カドまくり,0.4,0.19999999999999996,,6970,validation,0.44845000000000007,0.5,0.5,202607250408,6970,0,0,6970,0.6,4-5-1;4-6-1;4-5-6;4-1-6;4-5-2;4-2-1;4-1-5;4-1-2;4-3-1;4-6-5;4-6-2;4-5-3;4-1-3;4-2-6;4-6-3;4-2-5;4-3-6;4-3-5;4-3-2;4-2-3,4-5-1;4-6-1;4-5-6;4-1-6,4-5-1;4-6-1;4-5-6;4-1-6;4-5-2;4-2-1,4-5-1;4-6-1;4-5-6;4-1-6;4-5-2;4-2-1;4-1-5;4-1-2,0,44.852000000000004,4
1-2-4,0,0,2026-07-25,0.0,4,0,-1.726,0.0684,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.8,0.0,,360,validation,0.4457,0.17640608604407132,0.34584365162644276,202607251508,0,0,0,0,0.6,4-5-1;4-5-2;4-2-1;4-6-1;4-1-2;4-1-5;4-6-2;4-3-1;4-5-6;4-1-6;4-2-5;4-5-3;4-1-3;4-2-6;4-6-5;4-3-2;4-2-3;4-3-5;4-6-3;4-3-6,4-5-1;4-5-2;4-2-1;4-6-1,4-5-1;4-5-2;4-2-1;4-6-1;4-1-2;4-1-5,4-5-1;4-5-2;4-2-1;4-6-1;4-1-2;4-1-5;4-6-2;4-3-1,0,42.804,1
4-2-1,0,0,2026-07-25,0.5,4,1,-1.798,0.0506,1,1,1,1,2000,400,600,800,まくり,1,4カドまくり,0.6,1.0,,4990,validation,0.44355,0.20937565582371453,0.2778121720881427,202607252006,4990,4990,4990,4990,0.19999999999999996,4-5-1;4-6-1;4-5-2;4-2-1;4-6-2;4-5-6;4-1-2;4-1-6;4-3-1;4-1-5;4-6-5;4-2-6;4-5-3;4-2-5;4-1-3;4-6-3;4-3-2;4-3-6;4-2-3;4-3-5,4-5-1;4-6-1;4-5-2;4-2-1,4-5-1;4-6-1;4-5-2;4-2-1;4-6-2;4-5-6,4-5-1;4-6-1;4-5-2;4-2-1;4-6-2;4-5-6;4-1-2;4-1-6,-0.5,41.367,4
