month,variant,n,auc,logloss,accuracy,train_n
2026-06,base,425,0.6402090623200603,0.6641905126122738,0.611764705882353,2858
2026-06,enriched,425,0.6596979226646587,0.6539738879068179,0.6305882352941177,2858
2026-07,base,470,0.6427704843820732,0.6623553842098197,0.5957446808510638,3283
2026-07,enriched,470,0.6605522861023088,0.6523091403008224,0.6042553191489362,3283
2026-08,base,496,0.6328048381824125,0.6660782236438177,0.5907258064516129,3753
2026-08,enriched,496,0.6520431513566525,0.6633834653672085,0.6108870967741935,3753
