month,race_code,p2_top1,p2_top2,p2_ratio,p2_top2_mass,joint_mass2,joint_mass4,joint_mass6,joint_mass8,joint_mass10,joint_entropy,cond_ratio_mean_top2second,full_order
2026-04,202604252307,0.3503550113482402,0.2045649402720853,1.7126835658263053,0.5549199516203255,0.1870688340316785,0.3169190971907187,0.4503990199168508,0.5519411505177156,0.6480547194937298,0.9724562438730756,1.6878551247895701,4-2-1|4-2-5|4-5-1|4-5-6|4-1-5|4-3-5|4-2-6|4-6-5|4-1-2|4-3-1|4-2-3|4-5-2|4-3-2|4-1-6|4-6-1|4-3-6|4-5-3|4-1-3|4-6-2|4-6-3
2026-04,202604270602,0.3720468857598101,0.29382816127311895,1.2662056766369147,0.6658750470329291,0.1914349338017035,0.34565950317067595,0.48664123201373755,0.6009272994962016,0.7008998692617316,0.9639762625960762,1.8566144688054194,4-2-1|4-1-6|4-1-3|4-2-3|4-1-2|4-1-5|4-5-1|4-6-1|4-3-1|4-2-6|4-5-6|4-2-5|4-5-3|4-3-6|4-6-3|4-3-2|4-6-5|4-3-5|4-5-2|4-6-2
2026-04,202604271607,0.32457116816303744,0.20411585322280346,1.5901320893911681,0.5286870213858409,0.15124333143326243,0.2744208114836053,0.40062822204472487,0.5128284478486095,0.6175409624319108,0.9869552621119236,1.401475843546888,4-6-1|4-6-2|4-1-6|4-1-2|4-6-5|4-2-1|4-6-3|4-2-6|4-3-2|4-2-3|4-3-6|4-5-6|4-1-5|4-3-1|4-5-1|4-1-3|4-2-5|4-3-5|4-5-2|4-5-3
2026-04,202604280603,0.41012333433068676,0.339783980727065,1.2070119770011247,0.7499073150577518,0.20057401311033712,0.3790177758301501,0.5298590172786922,0.641307757008631,0.7406382004279831,0.9484902694087246,1.3445872529304306,4-5-3|4-2-5|4-5-6|4-2-3|4-5-1|4-5-2|4-2-1|4-1-5|4-2-6|4-6-5|4-3-5|4-1-3|4-1-2|4-1-6|4-6-3|4-3-2|4-6-1|4-3-6|4-6-2|4-3-1
2026-04,202604280707,0.502197530575957,0.17923583028892737,2.8018813524417343,0.6814333608648844,0.25485331012882145,0.37077332932840235,0.5096247305791918,0.6148852983528383,0.6981079792589716,0.9426383124371787,6.956655724248431,4-1-5|4-3-5|4-1-6|4-3-1|4-1-3|4-6-5|4-2-5|4-5-1|4-1-2|4-5-6|4-2-3|4-5-3|4-2-1|4-3-6|4-6-1|4-6-3|4-3-2|4-2-6|4-5-2|4-6-2
2026-04,202604280709,0.43130281124937525,0.21417325895987982,2.013803279382182,0.645476070209255,0.20380853954058786,0.33617297735295393,0.46012108182659733,0.5636289201200128,0.6535857215235,0.9699717870340018,1.7968868208276423,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6|4-3-6|4-1-3|4-5-6|4-2-1|4-6-2|4-2-5|4-6-3|4-3-5|4-3-2|4-2-3|4-3-1|4-5-1|4-5-2|4-5-3
2026-04,202604280806,0.5063590291981102,0.18627049612462332,2.718407046381265,0.6926295253227335,0.24127158924812275,0.36755574713496375,0.5216609563345771,0.6384348719561822,0.7347752444537395,0.9336704960446521,2.7817438258833307,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3|4-5-6|4-3-1|4-1-2|4-3-6|4-2-6|4-6-5|4-3-2|4-6-1|4-5-2|4-6-3|4-6-2
2026-04,202604290306,0.38987628387111206,0.21062938568345171,1.8510061291117512,0.6005056695545637,0.19724088299771034,0.3420441557473202,0.494337636678454,0.6065562728407,0.7005839950946827,0.9596385306953377,1.3660882487916641,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3|4-2-1|4-1-2|4-2-6|4-3-6|4-2-3|4-6-2|4-3-1|4-1-6|4-6-1|4-6-3|4-1-3
2026-04,202604291402,0.4384709900608897,0.36440764761644423,1.2032431068032923,0.8028786376773339,0.2238728718988952,0.4034612458355239,0.5517937015695017,0.6701445813362231,0.7573094007135056,0.9336990557848373,1.80181375867457,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1|4-3-5|4-5-6|4-3-2|4-3-1|4-5-2|4-5-3|4-3-6|4-6-5|4-6-1|4-6-2|4-6-3
2026-05,202605012306,0.5485733160195876,0.1718791304875862,3.191622592361251,0.7204524465071738,0.25198269813640906,0.3808127323527919,0.5381089861639106,0.6523184532266145,0.732411544269944,0.9412255058219363,1.2591297392433076,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6|4-2-6|4-6-1|4-6-3|4-6-2|4-3-5|4-2-5|4-5-1|4-5-3|4-5-2|4-5-6|4-6-5
2026-05,202605020202,0.4737711498899717,0.2754892663382662,1.7197444974434695,0.7492604162282379,0.27056928258143204,0.4128274582404811,0.5414964230270612,0.6562199578875914,0.7621900396173177,0.9208534053081893,5.15461697870477,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1|4-2-6|4-3-2|4-1-2|4-6-5|4-1-3|4-3-1|4-1-6|4-3-6|4-6-2|4-6-3|4-6-1
2026-05,202605021103,0.4578215758074712,0.22963299556616862,1.9937098964314566,0.6874545713736397,0.23665834374610956,0.392033738447075,0.5336389523922583,0.6432672076962526,0.7355645955637392,0.9369524412728762,1.5501368316095427,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5|4-2-1|4-5-3|4-3-5|4-3-2|4-3-1|4-2-3|4-1-6|4-5-6|4-6-5|4-2-6|4-6-1|4-6-2|4-3-6|4-6-3
