date,month,race_code,venue,race,legacy_pre_p,new_pre_p,new_threshold,new_pre_selected,p109,live_buy_if_new,entry_course,head_hit,rank_l50,payout100
2026-05-01,2026-05,202605010112,01,12R,0.6853169065559486,0.49745191743160616,0.58,0,0.49787050402472344,0,1,1,19,1270
2026-05-01,2026-05,202605010201,02,01R,0.28611156662765175,0.4410520010345545,0.58,0,0.29547513077745896,0,1,1,3,4460
2026-05-01,2026-05,202605010202,02,02R,0.4361821140165241,0.4410520010345545,0.58,0,0.4242108139773892,0,1,0,0,2570
2026-05-01,2026-05,202605010203,02,03R,0.2992903307430898,0.4410520010345545,0.58,0,0.288019877733384,0,1,0,0,1020
2026-05-01,2026-05,202605010204,02,04R,0.20634423191030657,0.4410520010345545,0.58,0,0.11575647914616702,0,1,0,0,11950
2026-05-01,2026-05,202605010205,02,05R,0.49619407418752987,0.4410520010345545,0.58,0,0.2680086234828651,0,1,0,0,19280
2026-05-01,2026-05,202605010206,02,06R,0.3587091299126832,0.4410520010345545,0.58,0,0.18754001129097478,0,1,0,0,9310
2026-05-01,2026-05,202605010207,02,07R,0.7126215868342962,0.4410520010345545,0.58,0,0.802160730488267,0,1,0,0,4890
2026-05-01,2026-05,202605010208,02,08R,0.4941254292000753,0.4410520010345545,0.58,0,0.3949540367733454,0,1,0,0,1750
2026-05-01,2026-05,202605010209,02,09R,0.5075087168879314,0.4410520010345545,0.58,0,0.7008979027749817,0,1,1,8,2950
2026-05-01,2026-05,202605010210,02,10R,0.5900579077159773,0.4410520010345545,0.58,0,0.49803131834981357,0,1,0,0,13010
2026-05-01,2026-05,202605010211,02,11R,0.6012898168647309,0.4410520010345545,0.58,0,0.6143668072977045,0,1,0,0,9990
2026-05-01,2026-05,202605010212,02,12R,0.6483086206178493,0.4410520010345545,0.58,0,0.6096720684608847,0,1,0,0,12050
2026-05-01,2026-05,202605010301,03,01R,0.3543039779959893,0.48080391009774537,0.58,0,0.46999445588502525,0,0,1,7,3040
2026-05-01,2026-05,202605010302,03,02R,0.35463726940727264,0.48080391009774537,0.58,0,0.4240320250332901,0,0,0,0,6010
2026-05-01,2026-05,202605010303,03,03R,0.494726719147138,0.48080391009774537,0.58,0,0.4947433061822599,0,0,1,7,2590
2026-05-01,2026-05,202605010304,03,04R,0.24936117243349482,0.48080391009774537,0.58,0,0.21763921393700666,0,0,0,0,13960
2026-05-01,2026-05,202605010305,03,05R,0.4160898729460522,0.48080391009774537,0.58,0,0.38584822895240206,0,0,1,2,800
2026-05-01,2026-05,202605010306,03,06R,0.31882000994011017,0.48080391009774537,0.58,0,0.32493212129607846,0,0,0,0,6590
2026-05-01,2026-05,202605010307,03,07R,0.23474310982250393,0.48080391009774537,0.58,0,0.20241458848541216,0,0,1,4,1570
2026-05-01,2026-05,202605010308,03,08R,0.5162339072784405,0.48080391009774537,0.58,0,0.5999783124231917,0,0,1,12,1820
2026-05-01,2026-05,202605010309,03,09R,0.22753506620127203,0.48080391009774537,0.58,0,0.24268301453245722,0,0,0,0,2390
2026-05-01,2026-05,202605010310,03,10R,0.7072812419423822,0.48080391009774537,0.58,0,0.6947608240316218,0,0,1,1,860
2026-05-01,2026-05,202605010311,03,11R,0.7694779603363189,0.48080391009774537,0.58,0,0.7454894394362237,0,0,1,2,950
2026-05-01,2026-05,202605010312,03,12R,0.5036481018264078,0.48080391009774537,0.58,0,0.4265568238482615,0,0,0,0,16770
2026-05-01,2026-05,202605010501,05,01R,0.42940824463158206,0.5284481018816322,0.58,0,0.4238550533113782,0,1,0,0,12490
2026-05-01,2026-05,202605010502,05,02R,0.28055149246138034,0.5284481018816322,0.58,0,0.27785590645511554,0,1,0,0,16320
2026-05-01,2026-05,202605010503,05,03R,0.4649999889761729,0.5284481018816322,0.58,0,0.4545452472909493,0,1,0,0,14380
2026-05-01,2026-05,202605010504,05,04R,0.5781562006894884,0.5284481018816322,0.58,0,0.6377636944136651,0,1,0,0,690
2026-05-01,2026-05,202605010505,05,05R,0.5229372661371354,0.5284481018816322,0.58,0,0.5133958587907974,0,1,0,0,3890
2026-05-01,2026-05,202605010506,05,06R,0.6288695566759376,0.5284481018816322,0.58,0,0.6091283584630868,0,1,0,0,1600
2026-05-01,2026-05,202605010507,05,07R,0.6107081473544995,0.5284481018816322,0.58,0,0.7351099860234741,0,1,0,0,6240
2026-05-01,2026-05,202605010508,05,08R,0.563883567071371,0.5284481018816322,0.58,0,0.583992494366192,0,1,1,4,1380
2026-05-01,2026-05,202605010509,05,09R,0.7387018873529666,0.5284481018816322,0.58,0,0.8207800107157005,0,1,1,1,440
2026-05-01,2026-05,202605010510,05,10R,0.7244707856253153,0.5284481018816322,0.58,0,0.7200616538937751,0,1,1,1,370
2026-05-01,2026-05,202605010511,05,11R,0.7613672436172468,0.5284481018816322,0.58,0,0.6791043509302004,0,1,1,7,2100
2026-05-01,2026-05,202605010512,05,12R,0.7585642469198517,0.5284481018816322,0.58,0,0.7372419198100132,0,1,0,0,10790
2026-05-01,2026-05,202605010701,07,01R,0.4375361646413159,0.574620980478784,0.58,0,0.3218064305971673,0,1,0,0,10620
2026-05-01,2026-05,202605010702,07,02R,0.49951980839976245,0.574620980478784,0.58,0,0.5174434718590082,0,1,0,0,2200
2026-05-01,2026-05,202605010703,07,03R,0.577674834731431,0.574620980478784,0.58,0,0.5859886494009081,0,1,1,2,2270
2026-05-01,2026-05,202605010704,07,04R,0.42256289026404376,0.574620980478784,0.58,0,0.32588601372224935,0,1,1,1,1820
2026-05-01,2026-05,202605010705,07,05R,0.5558267505882201,0.574620980478784,0.58,0,0.5362725150172526,0,1,0,0,3340
2026-05-01,2026-05,202605010706,07,06R,0.3834844957430016,0.574620980478784,0.58,0,0.28166762487482067,0,1,0,0,105330
2026-05-01,2026-05,202605010707,07,07R,0.5965733930036498,0.574620980478784,0.58,0,0.5695939373060653,0,1,1,4,1280
2026-05-01,2026-05,202605010708,07,08R,0.3546239196987103,0.574620980478784,0.58,0,0.30898687941702013,0,1,0,0,3540
2026-05-01,2026-05,202605010709,07,09R,0.8605642425004179,0.574620980478784,0.58,0,0.8470687983883262,0,1,0,0,5060
2026-05-01,2026-05,202605010710,07,10R,0.6821285194311063,0.574620980478784,0.58,0,0.650025807387341,0,1,1,1,1050
2026-05-01,2026-05,202605010711,07,11R,0.7859983836217989,0.574620980478784,0.58,0,0.7516257724657304,0,1,0,0,7080
2026-05-01,2026-05,202605010712,07,12R,0.8455890228916173,0.574620980478784,0.58,0,0.7937219936394913,0,1,1,2,1180
2026-05-01,2026-05,202605010901,09,01R,0.78279528764369,0.5982210136860381,0.58,1,0.8762112271438316,1,1,0,0,5070
2026-05-01,2026-05,202605010902,09,02R,0.34135766709737375,0.5982210136860381,0.58,1,0.32848974303429346,0,1,0,0,4500
2026-05-01,2026-05,202605010903,09,03R,0.5067761639028023,0.5982210136860381,0.58,1,0.5029977978294337,0,1,1,12,2820
2026-05-01,2026-05,202605010904,09,04R,0.7049767848401769,0.5982210136860381,0.58,1,0.7481786646986928,1,1,1,12,8580
2026-05-01,2026-05,202605010906,09,06R,0.3781082203845124,0.5982210136860381,0.58,1,0.2783204080105125,0,1,0,0,7380
2026-05-01,2026-05,202605010907,09,07R,0.3969263772510346,0.5982210136860381,0.58,1,0.30788446102430017,0,1,0,0,7350
2026-05-01,2026-05,202605011101,11,01R,0.31850828756736843,0.5296207878431659,0.58,0,0.2500243828920831,0,1,0,0,15130
2026-05-01,2026-05,202605011102,11,02R,0.3287162172832512,0.5296207878431659,0.58,0,0.30153210088148125,0,1,0,0,3660
2026-05-01,2026-05,202605011103,11,03R,0.5552671606019238,0.5296207878431659,0.58,0,0.6459984721977228,0,1,0,0,23090
2026-05-01,2026-05,202605011104,11,04R,0.5383823772061836,0.5296207878431659,0.58,0,0.47514935295522687,0,1,1,1,870
2026-05-01,2026-05,202605011105,11,05R,0.618438302649324,0.5296207878431659,0.58,0,0.5495383258200824,0,1,1,12,3520
2026-05-01,2026-05,202605011106,11,06R,0.4292272025186138,0.5296207878431659,0.58,0,0.3255782651279954,0,1,0,0,5000
2026-05-01,2026-05,202605011107,11,07R,0.5305363324950019,0.5296207878431659,0.58,0,0.40455572586292293,0,1,0,0,3530
2026-05-01,2026-05,202605011108,11,08R,0.42704947120669046,0.5296207878431659,0.58,0,0.281982240585179,0,1,1,2,1000
2026-05-01,2026-05,202605011109,11,09R,0.6274158070567997,0.5296207878431659,0.58,0,0.5611316514909347,0,1,1,2,1740
2026-05-01,2026-05,202605011401,14,01R,0.201221516325223,0.4609870538812774,0.58,0,0.2096355760014126,0,1,1,2,1380
2026-05-01,2026-05,202605011402,14,02R,0.3844699378620019,0.4609870538812774,0.58,0,0.6049140212068349,0,1,0,0,6240
2026-05-01,2026-05,202605011403,14,03R,0.16663018131747226,0.4609870538812774,0.58,0,0.25413457370314313,0,1,1,1,1090
2026-05-01,2026-05,202605011404,14,04R,0.6028162433586358,0.4609870538812774,0.58,0,0.7433277836289105,0,1,1,3,1020
2026-05-01,2026-05,202605011405,14,05R,0.32296121972210734,0.4609870538812774,0.58,0,0.5193389989470485,0,1,1,7,2020
2026-05-01,2026-05,202605011406,14,06R,0.23222936502888583,0.4609870538812774,0.58,0,0.24394376075849258,0,1,0,0,2880
2026-05-01,2026-05,202605011407,14,07R,0.17948046736243542,0.4609870538812774,0.58,0,0.23462181365141418,0,1,0,0,2480
2026-05-01,2026-05,202605011408,14,08R,0.259459842813431,0.4609870538812774,0.58,0,0.19975239494835842,0,1,0,0,4740
2026-05-01,2026-05,202605011409,14,09R,0.23149995239572135,0.4609870538812774,0.58,0,0.2642849850642065,0,1,0,0,2720
2026-05-01,2026-05,202605011410,14,10R,0.2894487620136149,0.4609870538812774,0.58,0,0.3366012939499476,0,1,0,0,8740
2026-05-01,2026-05,202605011411,14,11R,0.37517058531655806,0.4609870538812774,0.58,0,0.5494595820216029,0,1,0,0,4480
2026-05-01,2026-05,202605011412,14,12R,0.6622997845882969,0.4609870538812774,0.58,0,0.6289328576849463,0,1,0,0,1800
2026-05-01,2026-05,202605011701,17,01R,0.41702488964802187,0.5716152667230386,0.58,0,0.5355471954386399,0,1,0,0,7010
2026-05-01,2026-05,202605011702,17,02R,0.7598219821537471,0.5716152667230386,0.58,0,0.719987281194179,0,1,1,3,1280
2026-05-01,2026-05,202605011703,17,03R,0.5505526656155725,0.5716152667230386,0.58,0,0.38431632354698647,0,1,0,0,1160
2026-05-01,2026-05,202605011704,17,04R,0.3884053352126386,0.5716152667230386,0.58,0,0.23915378545796145,0,1,0,0,1280
2026-05-01,2026-05,202605011705,17,05R,0.7732187423929583,0.5716152667230386,0.58,0,0.8380776383351247,0,1,1,5,660
2026-05-01,2026-05,202605011706,17,06R,0.4895679176331028,0.5716152667230386,0.58,0,0.34689679498654924,0,1,0,0,960
2026-05-01,2026-05,202605011707,17,07R,0.7828978295945688,0.5716152667230386,0.58,0,0.7984160347242439,0,1,1,3,650
2026-05-01,2026-05,202605011708,17,08R,0.7495754975504377,0.5716152667230386,0.58,0,0.7545519919512212,0,1,1,3,1090
2026-05-01,2026-05,202605011709,17,09R,0.37640975120526965,0.5716152667230386,0.58,0,0.3055558899080682,0,1,0,0,2010
2026-05-01,2026-05,202605011710,17,10R,0.35320012274638446,0.5716152667230386,0.58,0,0.37740417506788043,0,1,0,0,18550
2026-05-01,2026-05,202605011711,17,11R,0.7627500188871605,0.5716152667230386,0.58,0,0.6180248774097868,0,1,1,1,380
2026-05-01,2026-05,202605011712,17,12R,0.8179290420661643,0.5716152667230386,0.58,0,0.8430217116586575,0,1,1,2,1620
2026-05-01,2026-05,202605011801,18,01R,0.7369341404390249,0.613694885434519,0.58,1,0.7931101700498241,1,1,1,9,630
2026-05-01,2026-05,202605011802,18,02R,0.6428926510567862,0.613694885434519,0.58,1,0.5836191324463234,0,1,0,0,1650
2026-05-01,2026-05,202605011803,18,03R,0.7413580405548662,0.613694885434519,0.58,1,0.7895916953734314,1,1,1,11,5490
2026-05-01,2026-05,202605011804,18,04R,0.8151170407347521,0.613694885434519,0.58,1,0.8943703029724414,1,1,1,6,1430
2026-05-01,2026-05,202605011805,18,05R,0.7970429743805235,0.613694885434519,0.58,1,0.8944663985190882,1,1,1,1,610
2026-05-01,2026-05,202605011806,18,06R,0.5125420068186612,0.613694885434519,0.58,1,0.2930941236587289,0,1,0,0,65450
2026-05-01,2026-05,202605011807,18,07R,0.6726957983439458,0.613694885434519,0.58,1,0.8205331020623929,1,1,1,3,720
2026-05-01,2026-05,202605011808,18,08R,0.598943914050742,0.613694885434519,0.58,1,0.713821565208815,0,1,0,0,680
2026-05-01,2026-05,202605011809,18,09R,0.5017546967068712,0.613694885434519,0.58,1,0.7012573310442103,0,1,1,13,1990
2026-05-01,2026-05,202605011810,18,10R,0.7647598738109825,0.613694885434519,0.58,1,0.6785063619598527,0,1,1,9,3890
2026-05-01,2026-05,202605011811,18,11R,0.8255688750582318,0.613694885434519,0.58,1,0.8692558287967516,1,1,1,1,3000
2026-05-01,2026-05,202605011812,18,12R,0.8216938179096195,0.613694885434519,0.58,1,0.8612498246686026,1,1,1,1,2160
2026-05-01,2026-05,202605011901,19,01R,0.5195273487659383,0.6063800121129832,0.58,1,0.7532788440674697,1,1,1,6,2940
2026-05-01,2026-05,202605011902,19,02R,0.332545040541951,0.6063800121129832,0.58,1,0.5288209393496508,0,1,1,4,1400
2026-05-01,2026-05,202605011903,19,03R,0.3084734201436601,0.6063800121129832,0.58,1,0.37334910714762315,0,1,1,2,1000
2026-05-01,2026-05,202605011904,19,04R,0.5705761499196198,0.6063800121129832,0.58,1,0.6564392422317968,0,1,0,0,9620
2026-05-01,2026-05,202605011905,19,05R,0.4571453591060681,0.6063800121129832,0.58,1,0.6042766985140008,0,1,1,8,6580
2026-05-01,2026-05,202605011906,19,06R,0.35030991268650996,0.6063800121129832,0.58,1,0.4220021516574359,0,1,0,0,1770
2026-05-01,2026-05,202605011907,19,07R,0.7406066324266627,0.6063800121129832,0.58,1,0.814809193038461,1,1,0,0,4740
2026-05-01,2026-05,202605011908,19,08R,0.6865275378610747,0.6063800121129832,0.58,1,0.7109181785825207,0,1,1,3,1320
2026-05-01,2026-05,202605011909,19,09R,0.5492313378527202,0.6063800121129832,0.58,1,0.6823903867004291,0,1,0,0,6100
2026-05-01,2026-05,202605011910,19,10R,0.5219117169789147,0.6063800121129832,0.58,1,0.6677502282399993,0,1,1,2,610
2026-05-01,2026-05,202605011912,19,12R,0.7961516392434421,0.6063800121129832,0.58,1,0.8348441341171116,1,1,1,14,1690
2026-05-01,2026-05,202605012001,20,01R,0.49279290729221414,0.6139064799354432,0.58,1,0.6003025407429642,0,1,0,0,2560
2026-05-01,2026-05,202605012002,20,02R,0.3556940215356303,0.6139064799354432,0.58,1,0.35843415102717824,0,1,1,8,8210
2026-05-01,2026-05,202605012003,20,03R,0.6074021209433266,0.6139064799354432,0.58,1,0.507847165280509,0,1,1,5,3600
2026-05-01,2026-05,202605012004,20,04R,0.4010230055207812,0.6139064799354432,0.58,1,0.27087251527122996,0,1,0,0,6040
2026-05-01,2026-05,202605012005,20,05R,0.7265512433257956,0.6139064799354432,0.58,1,0.7626720447917456,1,1,1,7,2440
2026-05-01,2026-05,202605012006,20,06R,0.5590398359655319,0.6139064799354432,0.58,1,0.6600917232160468,0,1,0,0,6050
2026-05-01,2026-05,202605012007,20,07R,0.5779616501278484,0.6139064799354432,0.58,1,0.5368873279836556,0,1,1,4,1480
2026-05-01,2026-05,202605012008,20,08R,0.7009477113730833,0.6139064799354432,0.58,1,0.7324952434517449,1,1,1,9,4030
2026-05-01,2026-05,202605012009,20,09R,0.5380077928764198,0.6139064799354432,0.58,1,0.6441692840343167,0,1,0,0,17300
2026-05-01,2026-05,202605012010,20,10R,0.6644934459256153,0.6139064799354432,0.58,1,0.6911286576602695,0,1,1,12,1730
2026-05-01,2026-05,202605012011,20,11R,0.7009149743430716,0.6139064799354432,0.58,1,0.7092866369165869,0,1,1,7,1370
2026-05-01,2026-05,202605012012,20,12R,0.6600564329336847,0.6139064799354432,0.58,1,0.5396672746891131,0,1,0,0,9940
2026-05-01,2026-05,202605012203,22,03R,0.6021541574288992,0.5956368518882265,0.58,1,0.6316547516408998,0,0,1,6,1640
2026-05-01,2026-05,202605012204,22,04R,0.26465661858695877,0.5956368518882265,0.58,1,0.21303704352194797,0,0,0,0,2210
2026-05-01,2026-05,202605012206,22,06R,0.4131529415719212,0.5956368518882265,0.58,1,0.363630841284946,0,1,0,0,10530
2026-05-01,2026-05,202605012208,22,08R,0.7068223204762394,0.5956368518882265,0.58,1,0.6697365951217307,0,0,0,0,910
2026-05-01,2026-05,202605012209,22,09R,0.71644576791787,0.5956368518882265,0.58,1,0.7705608867849282,0,0,1,6,820
2026-05-01,2026-05,202605012210,22,10R,0.6991030605775724,0.5956368518882265,0.58,1,0.6753918944877623,0,1,0,0,1010
2026-05-01,2026-05,202605012211,22,11R,0.819739484079045,0.5956368518882265,0.58,1,0.7889535275370694,1,1,1,7,2530
2026-05-01,2026-05,202605012212,22,12R,0.8024092617259474,0.5956368518882265,0.58,1,0.7857819907462956,1,1,1,8,2770
2026-05-01,2026-05,202605012301,23,01R,0.6397950840922462,0.5706817180085165,0.58,0,0.7374348288351749,0,1,1,12,1450
2026-05-01,2026-05,202605012302,23,02R,0.7433435342924098,0.5706817180085165,0.58,0,0.669612460374179,0,1,1,3,670
2026-05-01,2026-05,202605012304,23,04R,0.4131165377992188,0.5706817180085165,0.58,0,0.24311462315251267,0,1,0,0,980
2026-05-01,2026-05,202605012305,23,05R,0.5524705215966089,0.5706817180085165,0.58,0,0.44624726964696143,0,1,1,1,860
2026-05-01,2026-05,202605012306,23,06R,0.7016872082415908,0.5706817180085165,0.58,0,0.6965521752505758,0,1,1,5,1020
2026-05-01,2026-05,202605012307,23,07R,0.38730244762207205,0.5706817180085165,0.58,0,0.22895384611611191,0,1,0,0,1030
2026-05-01,2026-05,202605012308,23,08R,0.4771017859405491,0.5706817180085165,0.58,0,0.3612178437578675,0,1,0,0,770
2026-05-01,2026-05,202605012309,23,09R,0.34939029438328023,0.5706817180085165,0.58,0,0.2916543763183511,0,1,0,0,8150
2026-05-01,2026-05,202605012310,23,10R,0.5191067625305352,0.5706817180085165,0.58,0,0.42720183054288746,0,1,0,0,3630
2026-05-01,2026-05,202605012311,23,11R,0.7315868911754042,0.5706817180085165,0.58,0,0.5187542517435949,0,1,0,0,31100
2026-05-01,2026-05,202605012312,23,12R,0.8265067756813151,0.5706817180085165,0.58,0,0.7240270447512303,0,1,1,4,930
2026-05-01,2026-05,202605012401,24,01R,0.5165998164743547,0.6394442495947571,0.58,1,0.6343479348793445,0,0,0,0,4790
2026-05-01,2026-05,202605012402,24,02R,0.413722371444898,0.6394442495947571,0.58,1,0.5280415309712592,0,0,0,0,13010
2026-05-01,2026-05,202605012403,24,03R,0.6771830892906562,0.6394442495947571,0.58,1,0.7229463054987277,0,0,1,1,950
2026-05-01,2026-05,202605012404,24,04R,0.562595882497224,0.6394442495947571,0.58,1,0.5601908262209012,0,0,0,0,510
2026-05-01,2026-05,202605012405,24,05R,0.5602281336638246,0.6394442495947571,0.58,1,0.5597612960974246,0,0,1,8,3920
2026-05-01,2026-05,202605012406,24,06R,0.60448333494465,0.6394442495947571,0.58,1,0.7771435749703383,0,0,0,0,7430
2026-05-01,2026-05,202605012407,24,07R,0.6548334101559762,0.6394442495947571,0.58,1,0.6907632278048209,0,0,1,15,2580
2026-05-01,2026-05,202605012408,24,08R,0.5603734411797298,0.6394442495947571,0.58,1,0.5721922017765353,0,0,0,0,1140
2026-05-01,2026-05,202605012409,24,09R,0.5914643846246586,0.6394442495947571,0.58,1,0.6475660894776395,0,0,1,14,3480
2026-05-01,2026-05,202605012410,24,10R,0.6332972305150374,0.6394442495947571,0.58,1,0.6732252655985044,0,0,1,4,1150
2026-05-01,2026-05,202605012411,24,11R,0.8318790033036556,0.6394442495947571,0.58,1,0.8576041457389862,0,0,0,0,18420
2026-05-01,2026-05,202605012412,24,12R,0.7645869324093029,0.6394442495947571,0.58,1,0.7777739968170904,0,0,0,0,6180
2026-05-02,2026-05,202605020101,01,01R,0.291936087305089,0.49745191743160616,0.58,0,0.3465997961213385,0,1,0,0,8580
2026-05-02,2026-05,202605020102,01,02R,0.29743402615900283,0.49745191743160616,0.58,0,0.3788185012279961,0,1,1,10,2900
2026-05-02,2026-05,202605020103,01,03R,0.23510597627600285,0.49745191743160616,0.58,0,0.16929240362221487,0,1,0,0,4310
2026-05-02,2026-05,202605020104,01,04R,0.33132656510592035,0.49745191743160616,0.58,0,0.24104609123636875,0,1,0,0,4460
2026-05-02,2026-05,202605020106,01,06R,0.7057536767895954,0.49745191743160616,0.58,0,0.7319206031970096,0,1,1,3,1080
2026-05-02,2026-05,202605020107,01,07R,0.5104088207831269,0.49745191743160616,0.58,0,0.4405469059506139,0,1,1,15,19660
2026-05-02,2026-05,202605020109,01,09R,0.471141455423589,0.49745191743160616,0.58,0,0.34025258979628864,0,1,0,0,1160
2026-05-02,2026-05,202605020110,01,10R,0.5366751768789901,0.49745191743160616,0.58,0,0.34463290288737336,0,1,0,0,990
2026-05-02,2026-05,202605020111,01,11R,0.7840742122755268,0.49745191743160616,0.58,0,0.7847387943329026,0,1,1,9,2370
2026-05-02,2026-05,202605020112,01,12R,0.7099703795880501,0.49745191743160616,0.58,0,0.707063047373467,0,1,1,7,1950
2026-05-02,2026-05,202605020201,02,01R,0.3826926539733227,0.4410520010345545,0.58,0,0.3973297673803715,0,1,0,0,8090
2026-05-02,2026-05,202605020202,02,02R,0.2306877545555358,0.4410520010345545,0.58,0,0.1540714625077293,0,1,0,0,2310
2026-05-02,2026-05,202605020203,02,03R,0.24115522634248507,0.4410520010345545,0.58,0,0.1690623125427585,0,1,0,0,1000
2026-05-02,2026-05,202605020204,02,04R,0.13392018570403555,0.4410520010345545,0.58,0,0.0732789818647827,0,1,0,0,1310
2026-05-02,2026-05,202605020205,02,05R,0.6346997861566781,0.4410520010345545,0.58,0,0.644868466902373,0,1,1,4,1110
2026-05-02,2026-05,202605020206,02,06R,0.32392226151732983,0.4410520010345545,0.58,0,0.2343602598379664,0,1,0,0,2590
2026-05-02,2026-05,202605020207,02,07R,0.5938346380569827,0.4410520010345545,0.58,0,0.7365093183618888,0,1,1,6,900
2026-05-02,2026-05,202605020208,02,08R,0.34405513825546824,0.4410520010345545,0.58,0,0.28348734744690335,0,1,0,0,1770
2026-05-02,2026-05,202605020209,02,09R,0.5469498052434469,0.4410520010345545,0.58,0,0.43585628661745746,0,1,1,4,2910
2026-05-02,2026-05,202605020210,02,10R,0.5410774114288225,0.4410520010345545,0.58,0,0.4541886997261317,0,1,0,0,3520
2026-05-02,2026-05,202605020211,02,11R,0.6183985119197906,0.4410520010345545,0.58,0,0.57524663450649,0,1,0,0,2100
2026-05-02,2026-05,202605020212,02,12R,0.6980978631881888,0.4410520010345545,0.58,0,0.749767208429204,0,1,0,0,38050
2026-05-02,2026-05,202605020501,05,01R,0.1800631651175754,0.5284481018816322,0.58,0,0.1987553822603252,0,0,0,0,3100
2026-05-02,2026-05,202605020502,05,02R,0.3886941328911102,0.5284481018816322,0.58,0,0.33184059832745344,0,0,0,0,1600
2026-05-02,2026-05,202605020503,05,03R,0.47999067688955216,0.5284481018816322,0.58,0,0.48480267892384266,0,0,0,0,37890
2026-05-02,2026-05,202605020504,05,04R,0.6479338773329892,0.5284481018816322,0.58,0,0.7743232752682208,0,0,0,0,20900
2026-05-02,2026-05,202605020505,05,05R,0.2509858572700334,0.5284481018816322,0.58,0,0.2671245142099247,0,0,0,0,8290
2026-05-02,2026-05,202605020506,05,06R,0.17872257946295617,0.5284481018816322,0.58,0,0.17452292311624168,0,0,1,2,880
2026-05-02,2026-05,202605020507,05,07R,0.6389820228451796,0.5284481018816322,0.58,0,0.7049941509333684,0,0,1,15,26210
2026-05-02,2026-05,202605020508,05,08R,0.3782433896086954,0.5284481018816322,0.58,0,0.5437219660603536,0,0,0,0,12570
2026-05-02,2026-05,202605020509,05,09R,0.5875742487627917,0.5284481018816322,0.58,0,0.5156734332973688,0,0,1,16,1330
2026-05-02,2026-05,202605020510,05,10R,0.7580714427948851,0.5284481018816322,0.58,0,0.7007582366294686,0,0,1,20,26520
2026-05-02,2026-05,202605020511,05,11R,0.7390980255682529,0.5284481018816322,0.58,0,0.7633747379086793,0,0,1,11,2030
2026-05-02,2026-05,202605020512,05,12R,0.7804649911968172,0.5284481018816322,0.58,0,0.7348727190822314,0,0,1,17,1160
2026-05-02,2026-05,202605020701,07,01R,0.30756180142923856,0.574620980478784,0.58,0,0.18730049867729281,0,1,1,11,20300
2026-05-02,2026-05,202605020702,07,02R,0.23204254214518158,0.574620980478784,0.58,0,0.11955431407307453,0,1,0,0,520
2026-05-02,2026-05,202605020703,07,03R,0.37039449863404816,0.574620980478784,0.58,0,0.3872951762099975,0,1,0,0,1390
2026-05-02,2026-05,202605020704,07,04R,0.590429579292121,0.574620980478784,0.58,0,0.4473838873771646,0,1,0,0,2660
2026-05-02,2026-05,202605020705,07,05R,0.6380297465277587,0.574620980478784,0.58,0,0.6059420419878312,0,1,0,0,4570
2026-05-02,2026-05,202605020706,07,06R,0.32203483855173987,0.574620980478784,0.58,0,0.2717410801503458,0,1,0,0,1160
2026-05-02,2026-05,202605020707,07,07R,0.7320118059191325,0.574620980478784,0.58,0,0.7195155077756257,0,1,1,8,4240
2026-05-02,2026-05,202605020708,07,08R,0.8050866888049134,0.574620980478784,0.58,0,0.8673484955476952,0,1,1,4,750
2026-05-02,2026-05,202605020709,07,09R,0.8293794596611908,0.574620980478784,0.58,0,0.8604858779807092,0,1,1,2,550
2026-05-02,2026-05,202605020710,07,10R,0.7763052625528358,0.574620980478784,0.58,0,0.6010099419953896,0,1,0,0,1160
2026-05-02,2026-05,202605020711,07,11R,0.5931132804891021,0.574620980478784,0.58,0,0.49136093800741804,0,1,0,0,720
2026-05-02,2026-05,202605020712,07,12R,0.7649971224758031,0.574620980478784,0.58,0,0.685710209864785,0,1,1,1,890
2026-05-02,2026-05,202605020901,09,01R,0.5738862093232796,0.5982210136860381,0.58,1,0.6697955199766469,0,1,1,5,710
2026-05-02,2026-05,202605020902,09,02R,0.4296040405226367,0.5982210136860381,0.58,1,0.3247609865547348,0,1,0,0,5890
2026-05-02,2026-05,202605020903,09,03R,0.13374933780062065,0.5982210136860381,0.58,1,0.0866995869569024,0,1,0,0,7870
2026-05-02,2026-05,202605020904,09,04R,0.505167147766876,0.5982210136860381,0.58,1,0.3439214985272333,0,1,0,0,1490
2026-05-02,2026-05,202605020906,09,06R,0.51747486134589,0.5982210136860381,0.58,1,0.42671391771220163,0,1,1,1,770
2026-05-02,2026-05,202605020907,09,07R,0.44600767447221096,0.5982210136860381,0.58,1,0.4092482507121194,0,1,1,9,2040
2026-05-02,2026-05,202605020908,09,08R,0.5613170431200359,0.5982210136860381,0.58,1,0.38363263829922467,0,1,0,0,40070
2026-05-02,2026-05,202605020909,09,09R,0.6949667847299589,0.5982210136860381,0.58,1,0.7008562089054193,0,1,1,1,630
2026-05-02,2026-05,202605020910,09,10R,0.71529375236761,0.5982210136860381,0.58,1,0.6184269958313665,0,1,0,0,24630
2026-05-02,2026-05,202605020911,09,11R,0.7795332019857227,0.5982210136860381,0.58,1,0.754551190839897,1,1,1,6,1790
2026-05-02,2026-05,202605020912,09,12R,0.8181563119338274,0.5982210136860381,0.58,1,0.8580433588836361,1,1,1,7,1330
2026-05-02,2026-05,202605021001,10,01R,0.6688596988357597,0.520069663960708,0.58,0,0.8386305926376971,0,1,1,1,450
